ch,keV,net,fit,model,continuum_raw,Co-60
971,2845.985,0.000,-0.219,0.163,0.163,0.163
972,2848.881,0.656,0.656,0.166,0.166,0.166
973,2851.777,0.000,-0.219,0.169,0.169,0.169
974,2854.673,0.000,-0.188,0.172,0.172,0.172
975,2857.569,0.656,0.656,0.175,0.175,0.000
976,2860.465,0.750,0.750,0.178,0.178,0.000
977,2863.362,0.750,0.750,0.181,0.181,0.000
978,2866.259,0.000,-0.219,0.184,0.184,0.000
979,2869.156,0.000,-0.125,0.187,0.187,0.000
980,2872.053,0.594,0.594,0.190,0.190,0.000
981,2874.950,0.000,-0.406,0.193,0.193,0.000
982,2877.848,0.000,-0.188,0.196,0.196,0.000
983,2880.745,0.687,0.687,0.199,0.199,0.000
984,2883.643,0.000,-0.219,0.202,0.202,0.000
985,2886.542,0.656,0.656,0.205,0.205,0.000
986,2889.440,0.000,-0.219,0.208,0.208,0.000
987,2892.339,0.719,0.719,0.211,0.211,0.000
988,2895.237,2.844,2.844,0.214,0.214,0.000
989,2898.136,0.000,-0.125,0.217,0.217,0.000
990,2901.036,0.844,0.844,0.220,0.220,0.000
991,2903.935,0.000,-0.281,0.223,0.223,0.000
992,2906.835,0.000,-0.250,0.226,0.226,0.000
993,2909.735,0.687,0.687,0.229,0.229,0.000
994,2912.635,0.719,0.719,0.232,0.232,0.000
995,2915.536,0.000,-0.156,0.235,0.235,0.000
996,2918.436,0.687,0.687,0.238,0.238,0.000
997,2921.337,0.000,-0.281,0.241,0.241,0.000
998,2924.239,0.000,-0.219,0.244,0.244,0.000
999,2927.140,0.000,-0.250,0.247,0.247,0.000
1000,2930.042,0.000,-0.125,0.250,0.250,0.000
1001,2932.944,0.000,-0.125,0.252,0.252,0.000
1002,2935.846,0.000,-0.219,0.255,0.255,0.000
1003,2938.749,0.000,-0.313,0.258,0.258,0.000
1004,2941.651,0.656,0.656,0.261,0.261,0.000
1005,2944.554,0.000,-0.219,0.264,0.264,0.000
1006,2947.458,0.844,0.844,0.267,0.267,0.000
1007,2950.361,0.750,0.750,0.270,0.270,0.000
1008,2953.265,0.812,0.812,0.273,0.273,0.000
1009,2956.170,0.000,-0.125,0.276,0.276,0.000
1010,2959.074,0.000,-0.375,0.279,0.279,0.000
1011,2961.979,0.000,-0.250,0.282,0.282,0.000
1012,2964.884,2.656,2.656,0.285,0.285,0.000
1013,2967.789,0.000,-0.219,0.288,0.288,0.000
1014,2970.695,0.906,0.906,0.291,0.291,0.000
1015,2973.601,0.812,0.812,0.294,0.294,0.000
1016,2976.507,0.000,-0.250,0.297,0.297,0.000
1017,2979.414,0.000,-0.313,0.300,0.300,0.000
1018,2982.321,0.000,-0.438,0.303,0.303,0.000
1019,2985.228,0.000,-0.281,0.306,0.306,0.000
1020,2988.136,1.719,1.719,0.309,0.309,0.000
1021,2991.044,0.719,0.719,0.312,0.312,0.000
1022,2993.952,0.844,0.844,0.315,0.315,0.000
1023,2996.860,0.000,-0.188,0.318,0.318,0.000
