ch,keV,net,fit,model,continuum_raw,Na-22,Ann-511
0,-8.460,0.000,0.000,0.000,0.000,0.000,0.000
1,-5.725,0.000,0.000,0.142,0.142,0.041,0.101
2,-2.988,0.000,0.000,0.284,0.284,0.081,0.203
3,-0.249,0.000,0.000,0.426,0.426,0.122,0.304
4,2.491,0.000,0.000,0.568,0.568,0.162,0.406
5,5.233,1.063,1.063,0.710,0.710,0.203,0.507
6,7.978,35.348,35.348,0.852,0.852,0.243,0.609
7,10.724,290.945,290.945,0.994,0.994,0.284,0.710
8,13.471,1420.508,1420.508,1729.410,1729.410,493.926,1235.483
9,16.221,3043.736,3043.736,3457.825,3457.825,987.568,2470.257
10,18.972,5908.069,5908.069,5186.240,5186.240,1481.210,3705.030
11,21.725,8299.701,8299.701,6914.655,6914.655,1974.852,4939.803
12,24.480,10809.014,10809.014,8643.071,8643.071,2468.494,6174.576
13,27.237,10632.450,10632.450,10371.486,10371.486,2962.136,7409.350
14,29.995,11549.874,11549.874,12099.901,12099.901,3455.779,8644.123
15,32.755,12401.760,12401.760,12342.060,12342.060,3524.940,8817.120
16,35.517,12814.934,12814.934,12584.219,12584.219,3594.101,8990.117
17,38.281,12722.987,12722.987,12826.377,12826.377,3663.263,9163.114
18,41.046,13079.117,13079.117,13068.536,13068.536,3732.424,9336.112
19,43.813,12607.428,12607.428,13310.694,13310.694,3801.586,9509.109
20,46.582,12292.044,12292.044,13552.853,13552.853,3870.747,9682.106
21,49.353,12773.601,12773.601,13795.012,13795.012,3939.909,9855.103
22,52.125,13121.950,13121.950,14037.170,14037.170,4009.070,10028.100
23,54.899,13647.677,13647.677,14279.329,14279.329,4078.231,10201.097
24,57.674,13794.813,13794.813,14521.488,14521.487,4147.393,10374.095
25,60.451,14137.518,14137.518,14200.447,14200.435,4055.701,10144.746
26,63.230,13892.049,13892.049,13879.496,13879.384,3964.026,9915.471
27,66.011,13971.045,13971.045,13559.221,13558.332,3872.469,9686.752
28,68.793,14856.669,14856.669,13242.861,13237.280,3781.594,9461.267
29,71.577,15229.140,15229.140,12944.157,12916.228,3693.754,9250.403
30,74.362,15647.267,15647.267,12706.928,12595.176,3616.311,9090.617
31,77.149,16290.499,16290.499,12633.338,12274.124,3565.935,9067.403
32,79.938,16051.126,16051.126,12887.109,11953.072,3567.990,9319.119
33,82.728,15997.390,15997.390,13616.629,11632.021,3642.272,9974.357
34,85.520,15906.176,15906.176,14806.628,11310.969,3778.745,11027.883
35,88.313,16268.451,16268.451,16196.081,10989.917,3928.166,12267.916
36,91.109,16953.158,16953.158,17396.537,10668.865,4027.531,13369.006
37,93.905,17673.995,17673.995,18129.568,10347.813,4040.906,14088.662
38,96.703,17866.322,17866.322,18355.675,10026.761,3975.709,14379.966
39,99.503,17954.375,17954.375,18210.251,9705.709,3865.124,14345.127
40,102.305,18767.342,18767.342,18568.707,10083.678,3943.349,14625.359
41,105.108,18705.004,18705.004,18869.998,10461.647,4030.367,14839.631
42,107.912,18980.885,18980.885,19194.030,10839.616,4134.014,15060.017
43,110.718,19724.545,19724.545,19563.994,11217.584,4253.884,15310.111
44,113.526,20313.758,20313.758,19961.892,11595.553,4386.691,15575.201
45,116.335,20521.990,20521.990,20359.843,11973.522,4531.361,15828.481
46,119.145,21070.824,21070.824,20745.383,12351.490,4690.493,16054.890
47,121.957,21055.629,21055.629,21121.585,12729.459,4866.163,16255.422
48,124.771,21209.014,21209.014,21493.111,13107.428,5053.590,16439.521
49,127.586,21412.978,21412.978,21861.731,13485.397,5239.420,16622.311
50,130.402,22066.155,22066.155,22236.548,13863.365,5407.881,16828.667
51,133.220,22353.105,22353.105,22642.718,14241.334,5550.660,17092.058
52,136.040,22541.903,22541.903,23112.327,14619.303,5672.244,17440.083
53,138.861,22661.684,22661.684,23660.471,14997.271,5786.015,17874.456
54,141.683,22442.047,22442.047,24266.904,15375.240,5904.276,18362.628
55,144.507,22660.642,22660.642,24881.178,15753.209,6030.389,18850.790
56,147.332,23245.953,23245.953,25449.823,16131.178,6159.007,19290.817
57,150.159,24025.813,24025.813,25945.914,16509.146,6283.226,19662.688
58,152.987,24309.010,24309.010,26379.557,16887.115,6401.806,19977.751
59,155.817,25107.412,25107.412,26783.283,17265.084,6520.461,20262.822
60,158.648,25662.944,25662.944,26758.047,17215.395,6520.242,20237.805
61,161.480,26948.322,26948.322,26738.786,17165.705,6531.297,20207.489
62,164.314,27835.156,27835.156,26713.753,17116.016,6550.495,20163.258
63,167.149,29413.229,29413.229,26668.233,17066.327,6569.413,20098.819
64,169.986,29581.607,29581.607,26599.149,17016.638,6578.333,20020.817
65,172.824,30160.148,30160.148,26517.571,16966.949,6569.971,19947.600
66,175.663,29911.681,29911.681,26440.310,16917.260,6541.646,19898.663
67,178.504,29955.281,29955.281,26379.815,16867.571,6495.889,19883.926
68,181.346,29691.786,29691.786,26339.933,16817.881,6439.758,19900.175
69,184.190,28813.994,28813.994,26317.810,16768.192,6382.903,19934.907
70,187.034,28718.116,28718.116,26307.242,16718.503,6334.647,19972.595
71,189.880,27955.938,27955.938,26299.944,16668.814,6301.216,19998.728
72,192.728,27878.354,27878.354,26285.366,16619.125,6284.530,20000.835
73,195.577,27162.674,27162.674,26251.873,16569.436,6283.168,19968.706
74,198.427,26906.100,26906.100,26190.542,16519.746,6294.622,19895.920
75,201.278,26170.088,26170.088,26099.705,16470.057,6317.124,19782.581
76,204.131,26321.557,26321.557,25986.891,16420.368,6349.806,19637.085
77,206.985,25707.007,25707.007,25866.125,16370.679,6391.378,19474.747
78,209.840,25796.422,25796.422,25751.635,16320.990,6438.626,19313.008
79,212.697,25633.499,25633.499,25651.521,16271.301,6486.146,19165.375
80,215.554,25174.543,25174.543,25565.051,16221.611,6527.754,19037.297
81,218.414,25132.294,25132.294,25484.985,16171.922,6558.887,18926.099
82,221.274,24221.792,24221.792,25403.160,16122.233,6578.553,18824.607
83,224.136,24288.769,24288.769,25315.702,16072.544,6589.675,18726.027
84,226.998,24264.484,24264.484,25224.837,16022.855,6597.504,18627.333
85,229.863,23838.946,23838.946,25136.810,15973.166,6606.881,18529.929
86,232.728,23481.400,23481.400,24781.742,15647.229,6534.015,18247.727
87,235.595,23909.274,23909.274,24439.530,15321.292,6462.287,17977.243
88,238.462,22875.323,22875.323,24110.852,14995.356,6386.525,17724.327
89,241.331,22974.468,22974.468,23795.111,14669.419,6300.766,17494.345
90,244.202,22940.452,22940.452,23492.128,14343.483,6200.836,17291.293
91,247.073,23153.746,23153.746,23202.289,14017.546,6085.985,17116.304
92,249.946,22999.938,22999.938,22925.120,13691.610,5958.994,16966.126
93,252.820,22092.127,22092.127,22657.649,13365.673,5824.948,16832.702
94,255.695,22251.718,22251.718,22394.068,13039.736,5689.475,16704.593
95,258.571,22053.975,22053.975,22127.262,12713.800,5557.291,16569.972
96,261.448,21550.389,21550.389,21851.499,12387.863,5431.504,16419.995
97,264.327,21724.689,21724.689,21564.810,12061.927,5313.623,16251.187
98,267.206,21429.554,21429.554,21269.822,11735.990,5203.877,16065.945
99,270.087,21123.411,21123.411,20972.654,11410.054,5101.504,15871.150
100,272.969,21254.815,21254.815,20680.461,11084.117,5004.896,15675.565
101,275.852,20789.475,20789.475,20398.756,10758.180,4911.749,15487.008
102,278.737,20482.079,20482.079,20129.597,10432.244,4819.405,15310.192
103,281.622,20396.695,20396.695,19871.201,10106.307,4725.435,15145.766
104,284.508,20071.509,20071.509,19618.919,9780.371,4628.289,14990.630
105,287.396,20262.153,20262.153,19366.961,9454.434,4527.726,14839.235
106,290.285,19938.133,19938.133,19110.052,9128.497,4424.796,14685.256
107,293.175,19831.441,19831.441,18844.335,8802.561,4321.357,14522.978
108,296.065,19427.836,19427.836,18567.185,8476.624,4219.330,14347.855
109,298.957,18738.969,18738.969,18276.063,8150.688,4120.017,14156.046
110,301.851,18783.284,18783.284,17966.934,7824.751,4023.751,13943.184
111,304.745,18505.703,18505.703,17632.994,7498.815,3929.983,13703.011
112,307.640,18245.678,18245.678,17264.319,7172.878,3837.692,13426.627
113,310.536,17890.220,17890.220,16848.788,6846.941,3745.893,13102.894
114,313.434,17409.180,17409.180,16374.143,6521.005,3654.000,12720.143
115,316.332,16296.575,16296.575,15830.705,6195.068,3561.929,12268.775
116,319.231,15769.408,15769.408,15214.008,5869.132,3469.964,11744.044
117,322.132,15208.966,15208.966,14526.645,5543.195,3378.485,11148.159
118,325.033,14424.069,14424.069,13778.785,5217.259,3287.727,10491.058
119,327.936,13890.670,13890.670,13263.941,5168.077,3289.130,9974.811
120,330.839,12878.251,12878.251,12726.407,5118.895,3291.079,9435.328
121,333.744,12202.666,12202.666,12188.435,5069.714,3292.875,8895.561
122,336.650,11478.433,11478.433,11670.325,5020.532,3293.646,8376.680
123,339.556,10938.117,10938.117,11187.871,4971.350,3292.421,7895.450
124,342.464,10420.212,10420.212,10750.886,4922.169,3288.173,7462.713
125,345.372,9965.224,9965.224,10362.960,4872.987,3279.850,7083.110
126,348.282,9714.338,9714.338,10022.285,4823.805,3266.426,6755.859
127,351.192,9483.989,9483.989,9723.198,4774.624,3247.004,6476.194
128,354.104,8996.700,8996.700,9458.004,4725.442,3220.972,6237.032
129,357.016,9188.727,9188.727,9218.723,4676.260,3188.194,6030.529
130,359.930,8818.753,8818.753,8998.495,4627.079,3149.176,5849.319
131,362.844,8625.472,8625.472,8792.511,4577.897,3105.160,5687.351
132,365.759,8505.013,8505.013,8598.422,4528.715,3058.082,5540.340
133,368.676,8226.411,8226.411,8416.247,4479.534,3010.392,5405.855
134,371.593,8226.411,8226.411,8247.830,4430.352,2964.739,5283.091
135,374.511,7928.173,7928.173,8095.969,4381.171,2923.600,5172.369
136,377.430,7592.517,7592.517,7963.377,4331.989,2888.911,5074.465
137,380.350,8018.410,8018.410,7851.665,4282.807,2861.787,4989.878
138,383.271,7697.287,7697.287,7760.583,4233.626,2842.388,4918.195
139,386.193,7404.374,7404.374,7687.666,4184.444,2829.949,4857.717
140,389.115,7222.370,7222.370,7628.398,4135.262,2822.970,4805.427
141,392.039,7611.745,7611.745,7576.845,4086.081,2819.504,4757.341
142,394.963,7056.145,7056.145,7526.616,4036.899,2817.489,4709.127
143,397.889,7003.856,7003.856,7471.912,3987.717,2815.051,4656.861
144,400.815,7298.243,7298.243,7408.413,3938.536,2810.713,4597.701
145,403.742,7046.603,7046.603,7333.823,3889.354,2803.493,4530.330
146,406.670,6869.421,6869.421,7247.978,3840.172,2792.897,4455.081
147,409.599,6890.040,6890.040,7152.560,3790.991,2778.832,4373.727
148,412.529,6866.886,6866.886,7050.552,3741.809,2761.507,4289.045
149,415.459,6777.460,6777.460,6945.596,3692.627,2741.337,4204.259
150,418.391,6661.475,6661.475,6841.420,3643.446,2718.896,4122.524
151,421.323,6516.700,6516.700,6741.438,3594.264,2694.899,4046.539
152,424.256,6537.412,6537.412,6648.567,3545.082,2670.181,3978.386
153,427.190,6597.795,6597.795,6565.263,3495.901,2645.652,3919.611
154,430.124,6690.174,6690.174,6493.773,3446.719,2622.205,3871.569
155,433.060,6532.771,6532.771,6436.618,3397.538,2600.583,3836.035
156,435.996,6630.759,6630.759,6397.389,3348.356,2581.238,3816.151
157,438.933,6622.968,6622.968,6381.998,3299.174,2564.227,3817.771
158,441.871,6699.878,6699.878,6400.588,3249.993,2549.178,3851.410
159,444.810,6929.253,6929.253,6462.544,3193.043,2532.816,3929.728
160,447.750,7142.142,7142.142,6603.630,3136.094,2516.753,4086.878
161,450.690,7863.996,7863.996,6867.586,3079.144,2500.041,4367.545
162,453.631,8272.126,8272.126,7319.575,3022.195,2481.933,4837.642
163,456.573,9489.082,9489.082,8051.889,2965.245,2462.030,5589.859
164,459.515,10851.984,10851.984,9188.305,2908.296,2440.364,6747.941
165,462.459,12663.932,12663.932,10885.062,2851.347,2417.381,8467.680
166,465.403,15466.375,15466.375,13326.000,2794.397,2393.863,10932.137
167,468.348,18692.956,18692.956,16709.396,2737.448,2370.794,14338.602
168,471.293,23591.426,23591.426,21224.860,2680.498,2349.227,18875.634
169,474.240,28567.893,28567.893,27020.418,2623.549,2330.167,24690.252
170,477.187,35192.138,35192.138,34162.548,2566.600,2314.505,31848.044
171,480.135,43711.620,43711.620,42594.978,2509.650,2302.994,40291.984
172,483.083,50790.154,50790.154,52104.699,2452.701,2296.273,49808.426
173,486.033,61505.588,61505.588,62304.879,2395.751,2294.916,60009.963
174,488.983,68466.027,68466.027,72643.245,2338.802,2299.484,70343.761
175,491.933,79987.158,79987.158,82440.789,2281.852,2310.558,80130.231
176,494.885,85107.375,85107.375,90959.577,2224.903,2328.739,88630.838
177,497.837,91968.174,91968.174,97491.451,2167.954,2354.590,95136.861
178,500.790,98874.094,98874.094,101453.319,2111.004,2388.533,99064.785
179,503.743,98412.043,98412.043,102471.385,2054.055,2430.689,100040.696
180,506.697,100595.336,100595.336,100437.540,1997.105,2480.685,97956.854
181,509.652,93956.339,93956.339,95526.144,1940.156,2537.452,92988.692
182,512.607,89637.798,89637.798,88167.676,1883.206,2599.053,85568.623
183,515.564,81461.505,81461.505,78984.774,1826.257,2662.610,76322.164
184,518.520,71600.050,71600.050,68703.909,1769.308,2724.409,65979.500
185,521.478,61263.730,61263.730,58060.022,1712.358,2780.230,55279.791
186,524.436,50193.236,50193.236,47711.340,1655.409,2825.920,44885.420
187,527.395,39598.560,39598.560,38177.486,1598.459,2858.062,35319.424
188,530.354,31154.113,31154.113,29807.533,1541.510,2874.564,26932.968
189,533.314,23872.544,23872.544,22777.740,1484.560,2874.942,19902.798
190,536.275,17233.986,17233.986,17113.124,1427.611,2860.223,14252.901
191,539.236,12444.089,12444.089,12723.824,1370.662,2832.532,9891.292
192,542.198,8838.397,8838.397,9446.748,1313.712,2794.550,6652.198
193,545.161,6369.524,6369.524,7084.527,1256.763,2749.010,4335.518
194,548.124,4647.923,4647.923,5436.651,1199.813,2698.351,2738.300
195,551.088,3775.212,3775.212,4320.584,1142.864,2644.541,1676.043
196,554.052,2939.425,2939.425,3583.191,1085.915,2589.040,994.151
197,557.017,2672.433,2672.433,3104.307,1028.965,2532.853,571.454
198,559.983,2371.773,2371.773,2794.947,972.016,2476.623,318.325
199,562.949,2265.560,2265.560,2592.576,915.066,2420.738,171.837
200,565.916,2123.070,2123.070,2455.311,858.117,2365.419,89.892
201,568.883,2163.303,2163.303,2356.351,801.167,2310.781,45.570
202,571.851,2124.438,2124.438,2279.258,744.218,2256.871,22.387
203,574.819,2197.544,2197.544,2214.341,687.269,2203.683,10.658
204,577.788,2063.908,2063.908,2156.076,630.319,2151.159,4.917
205,580.758,2081.908,2081.908,2101.381,573.370,2099.183,2.198
206,583.728,2097.695,2097.695,2048.531,516.420,2047.579,0.952
207,586.699,2186.782,2186.782,1996.526,459.471,1996.126,0.400
208,589.670,2065.272,2065.272,1999.347,457.130,1999.184,0.163
209,592.642,2010.688,2010.688,2001.963,454.789,2001.899,0.064
210,595.614,2033.612,2033.612,2004.082,452.449,2004.057,0.025
211,598.587,2027.292,2027.292,2005.519,450.108,2005.510,0.009
212,601.560,1997.012,1997.012,2006.193,447.767,2006.190,0.003
213,604.534,2071.446,2071.446,2006.118,445.426,2006.117,0.001
214,607.508,2008.055,2008.055,2005.393,443.085,2005.393,0.000
215,610.483,2105.343,2105.343,2004.174,440.745,2004.174,0.000
216,613.459,2028.362,2028.362,2002.646,438.404,2002.646,0.000
217,616.435,2128.781,2128.781,2000.990,436.063,2000.990,0.000
218,619.411,1982.888,1982.888,1999.353,433.722,1999.353,0.000
219,622.388,2038.551,2038.551,1997.826,431.382,1997.826,0.000
220,625.365,1983.006,1983.006,1996.440,429.041,1996.440,0.000
221,628.343,2016.752,2016.752,1995.159,426.700,1995.159,0.000
222,631.321,2053.784,2053.784,1993.903,424.359,1993.903,0.000
223,634.300,2009.665,2009.665,1992.560,422.018,1992.560,0.000
224,637.280,1996.514,1996.514,1991.014,419.678,1991.014,0.000
225,640.259,2007.795,2007.795,1989.166,417.337,1989.166,0.000
226,643.239,2098.506,2098.506,1986.955,414.996,1986.955,0.000
227,646.220,1953.834,1953.834,1984.372,412.655,1984.372,0.000
228,649.201,1985.312,1985.312,1981.472,410.315,1981.472,0.000
229,652.183,2093.597,2093.597,1978.374,407.974,1978.374,0.000
230,655.165,1949.150,1949.150,1975.266,405.633,1975.266,0.000
231,658.147,2092.554,2092.554,1972.396,403.292,1972.396,0.000
232,661.130,1981.636,1981.636,1970.062,400.951,1970.062,0.000
233,664.114,2172.099,2172.099,1968.595,398.611,1968.595,0.000
234,667.097,2040.593,2040.593,1968.339,396.270,1968.339,0.000
235,670.081,2099.454,2099.454,1969.619,393.929,1969.619,0.000
236,673.066,2041.648,2041.648,1972.714,391.588,1972.714,0.000
237,676.051,2039.190,2039.190,1977.823,389.248,1977.823,0.000
238,679.037,2068.909,2068.909,1985.036,386.907,1985.036,0.000
239,682.022,2087.684,2087.684,1994.314,384.566,1994.314,0.000
240,685.009,2145.763,2145.763,2005.481,382.225,2005.481,0.000
241,687.995,2018.672,2018.672,2018.228,379.885,2018.228,0.000
242,690.982,2162.581,2162.581,2032.136,377.544,2032.136,0.000
243,693.970,2066.470,2066.470,2046.709,375.203,2046.709,0.000
244,696.957,2124.684,2124.684,2061.422,372.862,2061.422,0.000
245,699.946,2093.510,2093.510,2075.763,370.521,2075.763,0.000
246,702.934,1991.075,1991.075,2089.284,368.181,2089.284,0.000
247,705.923,2102.786,2102.786,2101.634,365.840,2101.634,0.000
248,708.912,2015.506,2015.506,2112.582,363.499,2112.582,0.000
249,711.902,2087.956,2087.956,2122.022,361.158,2122.022,0.000
250,714.892,2024.581,2024.581,2129.969,358.818,2129.969,0.000
251,717.882,2039.186,2039.186,2136.533,356.477,2136.533,0.000
252,720.873,2023.735,2023.735,2141.887,354.136,2141.887,0.000
253,723.864,2019.794,2019.794,2146.238,351.795,2146.238,0.000
254,726.855,2045.182,2045.182,2149.787,349.454,2149.787,0.000
255,729.847,1956.296,1956.296,2152.707,347.114,2152.707,0.000
256,732.839,2075.838,2075.838,2155.119,344.773,2155.119,0.000
257,735.832,2023.047,2023.047,2157.091,342.432,2157.091,0.000
258,738.824,2054.012,2054.012,2158.632,340.091,2158.632,0.000
259,741.817,2055.348,2055.348,2159.706,337.751,2159.706,0.000
260,744.811,2030.842,2030.842,2160.248,335.410,2160.248,0.000
261,747.805,2080.510,2080.510,2160.184,333.069,2160.184,0.000
262,750.799,2088.573,2088.573,2159.446,330.728,2159.446,0.000
263,753.793,2145.229,2145.229,2158.000,328.387,2158.000,0.000
264,756.788,2031.889,2031.889,2155.852,326.047,2155.852,0.000
265,759.782,2165.770,2165.770,2153.066,323.706,2153.066,0.000
266,762.778,2125.245,2125.245,2147.273,318.874,2147.273,0.000
267,765.773,2120.434,2120.434,2141.143,314.043,2141.143,0.000
268,768.769,2115.541,2115.541,2134.909,309.212,2134.909,0.000
269,771.765,2119.897,2119.897,2128.841,304.380,2128.841,0.000
270,774.761,2077.336,2077.336,2123.234,299.549,2123.234,0.000
271,777.758,2180.217,2180.217,2118.386,294.717,2118.386,0.000
272,780.755,2127.213,2127.213,2114.580,289.886,2114.580,0.000
273,783.752,2182.336,2182.336,2112.058,285.054,2112.058,0.000
274,786.750,2204.383,2204.383,2111.010,280.223,2111.010,0.000
275,789.747,2169.209,2169.209,2111.549,275.392,2111.549,0.000
276,792.745,2059.039,2059.039,2113.707,270.560,2113.707,0.000
277,795.744,2151.086,2151.086,2117.420,265.729,2117.420,0.000
278,798.742,2162.928,2162.928,2122.538,260.897,2122.538,0.000
279,801.741,2090.490,2090.490,2128.820,256.066,2128.820,0.000
280,804.740,2176.861,2176.861,2135.953,251.234,2135.953,0.000
281,807.739,2138.802,2138.802,2143.566,246.403,2143.566,0.000
282,810.739,2236.363,2236.363,2151.255,241.572,2151.255,0.000
283,813.738,2119.465,2119.465,2158.607,236.740,2158.607,0.000
284,816.738,2135.746,2135.746,2165.229,231.909,2165.229,0.000
285,819.738,2167.367,2167.367,2170.777,227.077,2170.777,0.000
286,822.739,2120.011,2120.011,2174.984,222.246,2174.984,0.000
287,825.739,2117.070,2117.070,2177.682,217.414,2177.682,0.000
288,828.740,2170.228,2170.228,2178.816,212.583,2178.816,0.000
289,831.741,2133.797,2133.797,2178.452,207.752,2178.452,0.000
290,834.743,2184.232,2184.232,2176.776,202.920,2176.776,0.000
291,837.744,2074.576,2074.576,2174.075,198.089,2174.075,0.000
292,840.746,2229.841,2229.841,2170.720,193.257,2170.720,0.000
293,843.747,2195.070,2195.070,2167.131,188.426,2167.131,0.000
294,846.750,2190.683,2190.683,2163.745,183.594,2163.745,0.000
295,849.752,2202.287,2202.287,2160.977,178.763,2160.977,0.000
296,852.754,2113.517,2113.517,2159.189,173.932,2159.189,0.000
297,855.757,2166.011,2166.011,2158.659,169.100,2158.659,0.000
298,858.760,2262.687,2262.687,2159.569,164.269,2159.569,0.000
299,861.763,2175.564,2175.564,2161.988,159.437,2161.988,0.000
300,864.766,2185.959,2185.959,2165.876,154.606,2165.876,0.000
301,867.769,2221.058,2221.058,2171.100,149.774,2171.100,0.000
302,870.773,2295.343,2295.343,2177.444,144.943,2177.444,0.000
303,873.776,2203.568,2203.568,2184.635,140.112,2184.635,0.000
304,876.780,2276.640,2276.640,2192.373,135.280,2192.373,0.000
305,879.784,2266.572,2266.572,2200.348,130.449,2200.348,0.000
306,882.788,2247.457,2247.457,2208.266,125.617,2208.266,0.000
307,885.793,2251.865,2251.865,2215.866,120.786,2215.866,0.000
308,888.797,2380.070,2380.070,2222.934,115.954,2222.934,0.000
309,891.802,2268.699,2268.699,2229.308,111.123,2229.308,0.000
310,894.807,2429.240,2429.240,2234.884,106.291,2234.884,0.000
311,897.812,2376.865,2376.865,2239.612,101.460,2239.612,0.000
312,900.817,2340.019,2340.019,2243.494,96.629,2243.494,0.000
313,903.822,2386.636,2386.636,2246.576,91.797,2246.576,0.000
314,906.827,2338.687,2338.687,2248.942,86.966,2248.942,0.000
315,909.833,2348.240,2348.240,2250.707,82.134,2250.707,0.000
316,912.838,2458.810,2458.810,2252.007,77.303,2252.007,0.000
317,915.844,2366.576,2366.576,2252.990,72.471,2252.990,0.000
318,918.850,2319.631,2319.631,2253.814,67.640,2253.814,0.000
319,921.856,2375.529,2375.529,2254.633,62.809,2254.633,0.000
320,924.862,2400.015,2400.015,2255.596,57.977,2255.596,0.000
321,927.868,2447.742,2447.742,2256.841,53.146,2256.841,0.000
322,930.874,2435.402,2435.402,2258.487,48.314,2258.487,0.000
323,933.880,2417.398,2417.398,2260.639,43.483,2260.639,0.000
324,936.887,2346.521,2346.521,2263.377,38.651,2263.377,0.000
325,939.893,2449.513,2449.513,2266.763,33.820,2266.763,0.000
326,942.900,2403.197,2403.197,2270.839,28.989,2270.839,0.000
327,945.907,2434.738,2434.738,2275.628,24.157,2275.628,0.000
328,948.914,2446.785,2446.785,2281.137,19.326,2281.137,0.000
329,951.921,2548.173,2548.173,2287.362,14.494,2287.362,0.000
330,954.928,2466.125,2466.125,2294.283,9.663,2294.283,0.000
331,957.935,2438.726,2438.726,2301.872,4.831,2301.872,0.000
332,960.942,2541.390,2541.390,2310.085,0.000,2310.085,0.000
333,963.949,2584.726,2584.726,2324.222,0.524,2324.222,0.000
334,966.957,2463.457,2463.457,2338.852,1.048,2338.852,0.000
335,969.964,2471.224,2471.224,2353.874,1.572,2353.874,0.000
336,972.972,2502.761,2502.761,2369.158,2.096,2369.158,0.000
337,975.979,2559.655,2559.655,2384.532,2.621,2384.532,0.000
338,978.987,2385.327,2385.327,2399.778,3.145,2399.778,0.000
339,981.995,2427.097,2427.097,2414.621,3.669,2414.621,0.000
340,985.002,2533.698,2533.698,2428.722,4.193,2428.722,0.000
341,988.010,2388.473,2388.473,2441.675,4.717,2441.675,0.000
342,991.018,2468.801,2468.801,2453.001,5.241,2453.001,0.000
343,994.026,2516.461,2516.461,2462.151,5.765,2462.151,0.000
344,997.034,2464.176,2464.176,2468.515,6.289,2468.515,0.000
345,1000.042,2243.686,2243.686,2471.429,6.813,2471.429,0.000
346,1003.050,2385.457,2385.457,2470.198,7.337,2470.198,0.000
347,1006.058,2388.682,2388.682,2464.117,7.862,2464.117,0.000
348,1009.066,2161.793,2161.793,2452.501,8.386,2452.501,0.000
349,1012.074,2313.231,2313.231,2434.719,8.910,2434.719,0.000
350,1015.083,2172.895,2172.895,2410.226,9.434,2410.226,0.000
351,1018.091,2219.682,2219.682,2378.601,9.958,2378.601,0.000
352,1021.099,1972.401,1972.401,2339.577,10.482,2339.577,0.000
353,1024.108,2146.666,2146.666,2293.068,11.006,2293.068,0.000
354,1027.116,2068.342,2068.342,2239.190,11.530,2239.190,0.000
355,1030.124,1945.611,1945.611,2178.266,12.054,2178.266,0.000
356,1033.133,1872.231,1872.231,2110.826,12.578,2110.826,0.000
357,1036.141,1780.508,1780.508,2037.596,13.103,2037.596,0.000
358,1039.149,1671.231,1671.231,1959.467,13.627,1959.467,0.000
359,1042.158,1531.239,1531.239,1877.471,14.151,1877.471,0.000
360,1045.166,1578.785,1578.785,1792.729,14.675,1792.729,0.000
361,1048.175,1493.500,1493.500,1706.412,15.199,1706.412,0.000
362,1051.183,1273.018,1273.018,1619.692,15.723,1619.692,0.000
363,1054.191,1304.789,1304.789,1533.689,16.247,1533.689,0.000
364,1057.200,1296.235,1296.235,1449.438,16.771,1449.438,0.000
365,1060.208,1116.797,1116.797,1367.844,17.295,1367.844,0.000
366,1063.217,1103.725,1103.725,1289.663,17.819,1289.663,0.000
367,1066.225,1027.516,1027.516,1215.475,18.344,1215.475,0.000
368,1069.234,957.524,957.524,1145.687,18.868,1145.687,0.000
369,1072.242,919.014,919.014,1080.526,19.392,1080.526,0.000
370,1075.250,866.295,866.295,1020.058,19.916,1020.058,0.000
371,1078.259,863.745,863.745,964.201,20.440,964.201,0.000
372,1081.267,798.567,798.567,912.752,20.964,912.752,0.000
373,1084.275,703.698,703.698,865.411,21.488,865.411,0.000
374,1087.284,698.180,698.180,821.814,22.012,821.814,0.000
375,1090.292,659.192,659.192,781.556,22.536,781.556,0.000
376,1093.300,672.204,672.204,744.218,23.060,744.218,0.000
377,1096.309,585.915,585.915,709.393,23.585,709.393,0.000
378,1099.317,559.378,559.378,676.697,24.109,676.697,0.000
379,1102.325,574.753,574.753,645.788,24.633,645.788,0.000
380,1105.333,585.761,585.761,616.374,25.157,616.374,0.000
381,1108.341,504.821,504.821,588.216,25.681,588.216,0.000
382,1111.349,508.575,508.575,561.132,26.205,561.132,0.000
383,1114.357,485.591,485.591,534.993,26.729,534.993,0.000
384,1117.365,450.868,450.868,509.717,27.253,509.717,0.000
385,1120.373,413.247,413.247,485.271,27.777,485.271,0.000
386,1123.381,378.097,378.097,461.653,28.301,461.653,0.000
387,1126.389,403.694,403.694,438.897,28.826,438.897,0.000
388,1129.397,417.856,417.856,417.060,29.350,417.060,0.000
389,1132.405,394.583,394.583,396.220,29.874,396.220,0.000
390,1135.413,389.745,389.745,376.475,30.398,376.475,0.000
391,1138.420,349.686,349.686,357.938,30.922,357.938,0.000
392,1141.428,378.955,378.955,340.749,31.446,340.749,0.000
393,1144.435,385.737,385.737,325.071,31.970,325.071,0.000
394,1147.443,374.721,374.721,311.110,32.494,311.110,0.000
395,1150.450,402.057,402.057,299.125,33.018,299.125,0.000
396,1153.458,375.117,375.117,289.452,33.542,289.452,0.000
397,1156.465,403.061,403.061,282.528,34.067,282.528,0.000
398,1159.472,415.227,415.227,278.922,34.591,278.922,0.000
399,1162.479,485.223,485.223,279.377,35.115,279.377,0.000
400,1165.486,449.935,449.935,284.845,35.639,284.845,0.000
401,1168.493,494.002,494.002,296.539,36.163,296.539,0.000
