ch,keV,net,fit,model,continuum_raw,Y-88,Ann-511
519,1537.779,30.222,30.222,38.077,0.373,38.077,0.000
520,1540.824,34.311,34.311,38.180,0.364,38.180,0.000
521,1543.869,43.378,43.378,38.258,0.356,38.258,0.000
522,1546.914,31.489,31.489,38.308,0.347,38.308,0.000
523,1549.959,30.489,30.489,38.324,0.339,38.324,0.000
524,1553.003,52.622,52.622,38.304,0.330,38.304,0.000
525,1556.048,36.556,36.556,38.243,0.322,38.243,0.000
526,1559.093,32.133,32.133,38.139,0.313,38.139,0.000
527,1562.137,41.489,41.489,37.986,0.305,37.986,0.000
528,1565.182,35.689,35.689,37.782,0.296,37.782,0.000
529,1568.226,41.378,41.378,37.522,0.288,37.522,0.000
530,1571.270,32.644,32.644,37.205,0.280,37.205,0.000
531,1574.314,32.422,32.422,36.826,0.271,36.826,0.000
532,1577.359,32.711,32.711,36.385,0.263,36.385,0.000
533,1580.403,32.333,32.333,35.880,0.254,35.880,0.000
534,1583.447,29.400,29.400,35.311,0.246,35.311,0.000
535,1586.491,28.378,28.378,34.677,0.237,34.677,0.000
536,1589.535,22.556,22.556,33.980,0.229,33.980,0.000
537,1592.578,34.467,34.467,33.223,0.220,33.223,0.000
538,1595.622,29.400,29.400,32.408,0.212,32.408,0.000
539,1598.666,19.800,19.800,31.540,0.203,31.540,0.000
540,1601.709,22.511,22.511,30.624,0.195,30.624,0.000
541,1604.753,35.422,35.422,29.666,0.186,29.666,0.000
542,1607.796,15.467,15.467,28.672,0.178,28.672,0.000
543,1610.840,30.556,30.556,27.650,0.169,27.650,0.000
544,1613.883,21.444,21.444,26.607,0.161,26.607,0.000
545,1616.926,16.689,16.689,25.551,0.152,25.551,0.000
546,1619.969,18.400,18.400,24.489,0.144,24.489,0.000
547,1623.012,21.689,21.689,23.430,0.136,23.430,0.000
548,1626.055,21.733,21.733,22.379,0.127,22.379,0.000
549,1629.098,19.533,19.533,21.343,0.119,21.343,0.000
550,1632.140,18.956,18.956,20.329,0.110,20.329,0.000
551,1635.183,22.711,22.711,19.342,0.102,19.342,0.000
552,1638.226,22.644,22.644,18.385,0.093,18.385,0.000
553,1641.268,11.756,11.756,17.463,0.085,17.463,0.000
554,1644.310,6.756,6.756,16.577,0.076,16.577,0.000
555,1647.352,15.711,15.711,15.730,0.068,15.730,0.000
556,1650.395,15.733,15.733,14.922,0.059,14.922,0.000
557,1653.437,8.911,8.911,14.155,0.051,14.155,0.000
558,1656.478,13.711,13.711,13.426,0.042,13.426,0.000
559,1659.520,5.533,5.533,12.737,0.034,12.737,0.000
560,1662.562,13.689,13.689,12.085,0.025,12.085,0.000
561,1665.603,8.711,8.711,11.469,0.017,11.469,0.000
562,1668.645,6.533,6.533,10.887,0.008,10.887,0.000
563,1671.686,7.600,7.600,10.337,0.000,10.337,0.000
564,1674.727,9.644,9.644,9.832,0.005,9.832,0.000
565,1677.768,9.622,9.622,9.356,0.010,9.356,0.000
566,1680.809,4.867,4.867,8.906,0.016,8.906,0.000
567,1683.850,4.578,4.578,8.482,0.021,8.482,0.000
568,1686.891,6.800,6.800,8.083,0.026,8.083,0.000
569,1689.932,7.533,7.533,7.706,0.031,7.706,0.000
570,1692.972,3.933,3.933,7.352,0.036,7.352,0.000
571,1696.012,7.689,7.689,7.020,0.042,7.020,0.000
572,1699.053,6.956,6.956,6.709,0.047,6.709,0.000
573,1702.093,4.689,4.689,6.419,0.052,6.419,0.000
574,1705.133,3.622,3.622,6.152,0.057,6.152,0.000
575,1708.172,6.689,6.689,5.908,0.062,5.908,0.000
576,1711.212,14.600,14.600,5.689,0.068,5.689,0.000
577,1714.252,7.644,7.644,5.498,0.073,5.498,0.000
578,1717.291,4.356,4.356,5.337,0.078,5.337,0.000
579,1720.330,5.689,5.689,5.210,0.083,5.210,0.000
580,1723.369,2.756,2.756,5.124,0.089,5.124,0.000
581,1726.408,6.311,6.311,5.085,0.094,5.085,0.000
582,1729.447,9.800,9.800,5.102,0.099,5.102,0.000
583,1732.486,2.556,2.556,5.186,0.104,5.186,0.000
584,1735.524,8.311,8.311,5.348,0.109,5.348,0.000
585,1738.563,7.133,7.133,5.605,0.115,5.605,0.000
586,1741.601,8.022,8.022,5.974,0.120,5.974,0.000
587,1744.639,0.422,0.422,6.475,0.125,6.475,0.000
588,1747.677,9.578,9.578,7.133,0.130,7.133,0.000
589,1750.715,9.089,9.089,7.972,0.135,7.972,0.000
590,1753.752,15.444,15.444,9.021,0.141,9.021,0.000
591,1756.790,10.533,10.533,10.313,0.146,10.313,0.000
592,1759.827,12.178,12.178,11.878,0.151,11.878,0.000
593,1762.864,12.111,12.111,13.752,0.156,13.752,0.000
594,1765.901,13.422,13.422,15.968,0.161,15.968,0.000
595,1768.938,13.667,13.667,18.560,0.167,18.560,0.000
596,1771.975,15.311,15.311,21.560,0.172,21.560,0.000
597,1775.011,24.467,24.467,24.993,0.177,24.993,0.000
598,1778.047,23.356,23.356,28.883,0.182,28.883,0.000
599,1781.084,28.489,28.489,33.245,0.187,33.245,0.000
600,1784.120,30.489,30.489,38.086,0.193,38.086,0.000
601,1787.155,32.200,32.200,43.401,0.198,43.401,0.000
602,1790.191,53.000,53.000,49.175,0.203,49.175,0.000
603,1793.226,57.200,57.200,55.378,0.208,55.378,0.000
604,1796.262,65.844,65.844,61.967,0.213,61.967,0.000
605,1799.297,65.822,65.822,68.884,0.219,68.884,0.000
606,1802.332,70.022,70.022,76.055,0.224,76.055,0.000
607,1805.366,83.667,83.667,83.394,0.229,83.394,0.000
608,1808.401,85.489,85.489,90.801,0.234,90.801,0.000
609,1811.435,96.867,96.867,98.164,0.240,98.164,0.000
610,1814.469,106.844,106.844,105.362,0.245,105.362,0.000
611,1817.503,119.800,119.800,112.272,0.250,112.272,0.000
612,1820.537,125.756,125.756,118.764,0.255,118.764,0.000
613,1823.571,116.822,116.822,124.713,0.260,124.713,0.000
614,1826.604,154.911,154.911,129.997,0.266,129.997,0.000
615,1829.637,143.778,143.778,134.507,0.271,134.507,0.000
616,1832.670,140.200,140.200,138.145,0.276,138.145,0.000
617,1835.703,166.267,166.267,140.830,0.281,140.830,0.000
618,1838.735,140.022,140.022,142.502,0.286,142.502,0.000
619,1841.768,161.022,161.022,143.121,0.292,143.121,0.000
620,1844.800,165.911,165.911,142.673,0.297,142.673,0.000
621,1847.832,134.978,134.978,141.167,0.302,141.167,0.000
622,1850.864,139.089,139.089,138.635,0.307,138.635,0.000
623,1853.895,152.978,152.978,135.132,0.312,135.132,0.000
624,1856.927,138.800,138.800,130.735,0.318,130.735,0.000
625,1859.958,137.156,137.156,125.537,0.323,125.537,0.000
626,1862.989,131.089,131.089,119.645,0.328,119.645,0.000
627,1866.019,119.111,119.111,113.178,0.333,113.178,0.000
628,1869.050,100.822,100.822,106.262,0.338,106.262,0.000
629,1872.080,106.867,106.867,99.024,0.344,99.024,0.000
630,1875.110,104.200,104.200,91.592,0.349,91.592,0.000
631,1878.140,75.156,75.156,84.087,0.354,84.087,0.000
632,1881.170,88.000,88.000,76.622,0.359,76.622,0.000
633,1884.199,63.733,63.733,69.303,0.364,69.303,0.000
634,1887.228,57.778,57.778,62.219,0.370,62.219,0.000
635,1890.257,59.267,59.267,55.447,0.375,55.447,0.000
636,1893.286,41.422,41.422,49.049,0.380,49.049,0.000
637,1896.314,55.044,55.044,43.072,0.385,43.072,0.000
638,1899.343,35.289,35.289,37.549,0.391,37.549,0.000
639,1902.371,24.844,24.844,32.499,0.396,32.499,0.000
640,1905.398,31.133,31.133,27.928,0.401,27.928,0.000
641,1908.426,29.333,29.333,23.832,0.406,23.832,0.000
642,1911.453,17.422,17.422,20.197,0.411,20.197,0.000
643,1914.480,18.356,18.356,17.002,0.417,17.002,0.000
644,1917.507,10.222,10.222,14.220,0.422,14.220,0.000
645,1920.534,9.244,9.244,11.820,0.427,11.820,0.000
646,1923.560,18.244,18.244,9.769,0.432,9.769,0.000
647,1926.586,6.333,6.333,8.031,0.437,8.031,0.000
648,1929.612,7.244,7.244,6.572,0.443,6.572,0.000
649,1932.637,4.933,4.933,5.358,0.448,5.358,0.000
650,1935.663,0.000,-0.667,4.357,0.453,4.357,0.000
651,1938.688,6.067,6.067,3.539,0.458,3.539,0.000
652,1941.713,2.889,2.889,2.877,0.463,2.877,0.000
653,1944.737,0.200,0.200,2.344,0.469,2.344,0.000
654,1947.762,2.244,2.244,1.921,0.474,1.921,0.000
