ch,keV,net,fit,model,continuum_raw,Pb-212,Tl-208,Bi-212,Ra-224,Th-228,Rn-220
912,2715.465,16.733,16.733,28.664,0.710,0.000,28.664,0.000,0.000,0.000,0.000
913,2718.502,15.733,15.733,25.337,0.712,0.000,25.337,0.000,0.000,0.000,0.000
914,2721.539,11.467,11.467,22.309,0.713,0.000,22.309,0.000,0.000,0.000,0.000
915,2724.577,8.567,8.567,19.569,0.714,0.000,19.569,0.000,0.000,0.000,0.000
916,2727.614,11.733,11.733,17.104,0.715,0.000,17.104,0.000,0.000,0.000,0.000
917,2730.652,6.467,6.467,14.899,0.716,0.000,14.899,0.000,0.000,0.000,0.000
918,2733.689,4.700,4.700,12.938,0.717,0.000,12.938,0.000,0.000,0.000,0.000
919,2736.727,5.800,5.800,11.205,0.719,0.000,11.205,0.000,0.000,0.000,0.000
920,2739.765,3.567,3.567,9.680,0.720,0.000,9.680,0.000,0.000,0.000,0.000
921,2742.803,4.633,4.633,8.347,0.721,0.000,8.347,0.000,0.000,0.000,0.000
922,2745.841,5.533,5.533,7.186,0.722,0.000,7.186,0.000,0.000,0.000,0.000
923,2748.879,4.867,4.867,6.182,0.723,0.000,6.182,0.000,0.000,0.000,0.000
924,2751.917,3.600,3.600,5.317,0.724,0.000,5.317,0.000,0.000,0.000,0.000
925,2754.955,2.767,2.767,4.576,0.726,0.000,4.576,0.000,0.000,0.000,0.000
926,2757.993,5.667,5.667,3.945,0.727,0.000,3.945,0.000,0.000,0.000,0.000
927,2761.032,4.500,4.500,3.408,0.728,0.000,3.408,0.000,0.000,0.000,0.000
928,2764.070,7.800,7.800,2.955,0.729,0.000,2.955,0.000,0.000,0.000,0.000
929,2767.109,1.700,1.700,2.574,0.730,0.000,2.574,0.000,0.000,0.000,0.000
930,2770.148,1.633,1.633,2.255,0.731,0.000,2.255,0.000,0.000,0.000,0.000
931,2773.187,7.600,7.600,1.989,0.733,0.000,1.989,0.000,0.000,0.000,0.000
932,2776.225,3.733,3.733,1.767,0.734,0.000,1.767,0.000,0.000,0.000,0.000
933,2779.264,3.633,3.633,1.584,0.735,0.000,1.584,0.000,0.000,0.000,0.000
934,2782.303,0.733,0.733,1.433,0.736,0.000,1.433,0.000,0.000,0.000,0.000
935,2785.343,6.733,6.733,1.309,0.737,0.000,1.309,0.000,0.000,0.000,0.000
936,2788.382,5.767,5.767,1.208,0.738,0.000,1.208,0.000,0.000,0.000,0.000
937,2791.421,5.600,5.600,1.125,0.740,0.000,1.125,0.000,0.000,0.000,0.000
938,2794.461,1.633,1.633,1.058,0.741,0.000,1.058,0.000,0.000,0.000,0.000
939,2797.500,2.700,2.700,1.004,0.742,0.000,1.004,0.000,0.000,0.000,0.000
940,2800.540,3.700,3.700,0.960,0.743,0.000,0.960,0.000,0.000,0.000,0.000
941,2803.579,2.767,2.767,0.925,0.744,0.000,0.925,0.000,0.000,0.000,0.000
942,2806.619,6.667,6.667,0.898,0.745,0.000,0.898,0.000,0.000,0.000,0.000
943,2809.659,2.633,2.633,0.876,0.747,0.000,0.876,0.000,0.000,0.000,0.000
944,2812.699,3.633,3.633,0.860,0.748,0.000,0.860,0.000,0.000,0.000,0.000
945,2815.739,1.800,1.800,0.848,0.749,0.000,0.848,0.000,0.000,0.000,0.000
946,2818.779,2.533,2.533,0.839,0.750,0.000,0.839,0.000,0.000,0.000,0.000
947,2821.820,0.000,-0.333,0.833,0.751,0.000,0.833,0.000,0.000,0.000,0.000
948,2824.860,5.667,5.667,0.830,0.752,0.000,0.830,0.000,0.000,0.000,0.000
949,2827.900,4.633,4.633,0.829,0.754,0.000,0.829,0.000,0.000,0.000,0.000
950,2830.941,6.700,6.700,0.830,0.755,0.000,0.830,0.000,0.000,0.000,0.000
951,2833.981,6.700,6.700,0.833,0.756,0.000,0.833,0.000,0.000,0.000,0.000
952,2837.022,2.800,2.800,0.837,0.757,0.000,0.837,0.000,0.000,0.000,0.000
953,2840.063,6.600,6.600,0.842,0.758,0.000,0.842,0.000,0.000,0.000,0.000
954,2843.104,2.700,2.700,0.849,0.759,0.000,0.849,0.000,0.000,0.000,0.000
955,2846.145,3.667,3.667,0.857,0.761,0.000,0.857,0.000,0.000,0.000,0.000
956,2849.186,2.600,2.600,0.866,0.762,0.000,0.866,0.000,0.000,0.000,0.000
957,2852.227,1.700,1.700,0.875,0.763,0.000,0.875,0.000,0.000,0.000,0.000
958,2855.268,3.700,3.700,0.886,0.764,0.000,0.886,0.000,0.000,0.000,0.000
959,2858.310,0.000,-0.167,0.897,0.765,0.000,0.897,0.000,0.000,0.000,0.000
960,2861.351,0.800,0.800,0.910,0.766,0.000,0.910,0.000,0.000,0.000,0.000
961,2864.393,4.533,4.533,0.922,0.768,0.000,0.922,0.000,0.000,0.000,0.000
962,2867.434,10.733,10.733,0.935,0.769,0.000,0.935,0.000,0.000,0.000,0.000
963,2870.476,1.833,1.833,0.949,0.770,0.000,0.949,0.000,0.000,0.000,0.000
964,2873.518,5.567,5.567,0.962,0.771,0.000,0.962,0.000,0.000,0.000,0.000
965,2876.559,5.900,5.900,0.976,0.772,0.000,0.976,0.000,0.000,0.000,0.000
966,2879.601,0.667,0.667,0.990,0.773,0.000,0.990,0.000,0.000,0.000,0.000
967,2882.644,1.600,1.600,1.004,0.775,0.000,1.004,0.000,0.000,0.000,0.000
968,2885.686,3.667,3.667,1.018,0.776,0.000,1.018,0.000,0.000,0.000,0.000
969,2888.728,3.633,3.633,1.031,0.777,0.000,1.031,0.000,0.000,0.000,0.000
970,2891.770,2.667,2.667,1.044,0.778,0.000,1.044,0.000,0.000,0.000,0.000
971,2894.813,2.533,2.533,1.056,0.779,0.000,1.056,0.000,0.000,0.000,0.000
972,2897.855,0.000,-0.233,1.067,0.780,0.000,1.067,0.000,0.000,0.000,0.000
973,2900.898,6.800,6.800,1.078,0.782,0.000,1.078,0.000,0.000,0.000,0.000
974,2903.940,0.667,0.667,1.087,0.783,0.000,1.087,0.000,0.000,0.000,0.000
975,2906.983,5.833,5.833,1.096,0.784,0.000,1.096,0.000,0.000,0.000,0.000
976,2910.026,3.767,3.767,1.103,0.785,0.000,1.103,0.000,0.000,0.000,0.000
977,2913.069,3.633,3.633,1.110,0.786,0.000,1.110,0.000,0.000,0.000,0.000
978,2916.112,0.700,0.700,1.115,0.787,0.000,1.115,0.000,0.000,0.000,0.000
979,2919.155,2.633,2.633,1.119,0.789,0.000,1.119,0.000,0.000,0.000,0.000
980,2922.199,1.767,1.767,1.121,0.790,0.000,1.121,0.000,0.000,0.000,0.000
981,2925.242,4.767,4.767,1.123,0.791,0.000,1.123,0.000,0.000,0.000,0.000
982,2928.285,1.700,1.700,1.123,0.792,0.000,1.123,0.000,0.000,0.000,0.000
983,2931.329,4.767,4.767,1.122,0.793,0.000,1.122,0.000,0.000,0.000,0.000
984,2934.372,0.667,0.667,1.120,0.794,0.000,1.120,0.000,0.000,0.000,0.000
985,2937.416,3.700,3.700,1.116,0.796,0.000,1.116,0.000,0.000,0.000,0.000
986,2940.460,1.733,1.733,1.113,0.797,0.000,1.113,0.000,0.000,0.000,0.000
987,2943.504,2.800,2.800,1.108,0.798,0.000,1.108,0.000,0.000,0.000,0.000
988,2946.548,1.800,1.800,1.103,0.799,0.000,1.103,0.000,0.000,0.000,0.000
989,2949.592,1.533,1.533,1.098,0.800,0.000,1.098,0.000,0.000,0.000,0.000
990,2952.636,3.767,3.767,1.092,0.802,0.000,1.092,0.000,0.000,0.000,0.000
991,2955.680,1.700,1.700,1.087,0.803,0.000,1.087,0.000,0.000,0.000,0.000
992,2958.724,0.733,0.733,1.082,0.804,0.000,1.082,0.000,0.000,0.000,0.000
993,2961.769,1.800,1.800,1.078,0.805,0.000,1.078,0.000,0.000,0.000,0.000
994,2964.813,1.700,1.700,1.075,0.806,0.000,1.075,0.000,0.000,0.000,0.000
995,2967.858,2.767,2.767,1.073,0.807,0.000,1.073,0.000,0.000,0.000,0.000
996,2970.903,2.600,2.600,1.073,0.809,0.000,1.073,0.000,0.000,0.000,0.000
997,2973.947,5.800,5.800,1.074,0.810,0.000,1.074,0.000,0.000,0.000,0.000
998,2976.992,0.767,0.767,1.078,0.811,0.000,1.078,0.000,0.000,0.000,0.000
999,2980.037,1.800,1.800,1.084,0.812,0.000,1.084,0.000,0.000,0.000,0.000
1000,2983.082,1.667,1.667,1.093,0.813,0.000,1.093,0.000,0.000,0.000,0.000
1001,2986.127,3.733,3.733,1.106,0.814,0.000,1.106,0.000,0.000,0.000,0.000
1002,2989.173,1.733,1.733,1.122,0.816,0.000,1.122,0.000,0.000,0.000,0.000
1003,2992.218,0.633,0.633,1.142,0.817,0.000,1.142,0.000,0.000,0.000,0.000
1004,2995.263,0.733,0.733,1.166,0.818,0.000,1.166,0.000,0.000,0.000,0.000
1005,2998.309,1.600,1.600,1.194,0.819,0.000,1.194,0.000,0.000,0.000,0.000
1006,3001.354,1.767,1.767,1.227,0.820,0.000,1.227,0.000,0.000,0.000,0.000
1007,3004.400,2.933,2.933,1.266,0.821,0.000,1.266,0.000,0.000,0.000,0.000
1008,3007.446,1.700,1.700,1.309,0.823,0.000,1.309,0.000,0.000,0.000,0.000
1009,3010.492,0.000,-0.433,1.358,0.824,0.000,1.358,0.000,0.000,0.000,0.000
1010,3013.538,0.000,-0.367,1.413,0.825,0.000,1.413,0.000,0.000,0.000,0.000
1011,3016.584,0.000,-0.333,1.473,0.826,0.000,1.473,0.000,0.000,0.000,0.000
1012,3019.630,1.867,1.867,1.539,0.827,0.000,1.539,0.000,0.000,0.000,0.000
1013,3022.676,1.867,1.867,1.611,0.828,0.000,1.611,0.000,0.000,0.000,0.000
1014,3025.722,0.000,-0.300,1.689,0.830,0.000,1.689,0.000,0.000,0.000,0.000
1015,3028.769,1.733,1.733,1.772,0.831,0.000,1.772,0.000,0.000,0.000,0.000
1016,3031.815,1.767,1.767,1.861,0.832,0.000,1.861,0.000,0.000,0.000,0.000
1017,3034.862,1.733,1.733,1.955,0.833,0.000,1.955,0.000,0.000,0.000,0.000
1018,3037.909,0.733,0.733,2.053,0.834,0.000,2.053,0.000,0.000,0.000,0.000
1019,3040.955,0.000,-0.300,2.156,0.835,0.000,2.156,0.000,0.000,0.000,0.000
1020,3044.002,1.800,1.800,2.262,0.837,0.000,2.262,0.000,0.000,0.000,0.000
1021,3047.049,0.833,0.833,2.372,0.838,0.000,2.372,0.000,0.000,0.000,0.000
1022,3050.096,0.767,0.767,2.484,0.839,0.000,2.484,0.000,0.000,0.000,0.000
1023,3053.143,2.733,2.733,2.597,0.840,0.000,2.597,0.000,0.000,0.000,0.000
