ch,keV,net,fit,model,continuum_raw,Na-22,Ann-511
402,1163.208,478.767,478.767,398.575,127.884,398.575,0.000
403,1166.150,506.556,506.556,416.221,130.954,416.221,0.000
404,1169.093,563.722,563.722,442.088,134.025,442.088,0.000
405,1172.035,535.622,535.622,478.404,137.095,478.404,0.000
406,1174.978,617.656,617.656,527.882,140.165,527.882,0.000
407,1177.921,630.056,630.056,593.759,143.236,593.759,0.000
408,1180.864,747.878,747.878,679.815,146.306,679.815,0.000
409,1183.807,886.644,886.644,790.361,149.377,790.361,0.000
410,1186.750,980.667,980.667,930.187,152.447,930.187,0.000
411,1189.693,1143.800,1143.800,1104.467,155.518,1104.467,0.000
412,1192.637,1349.700,1349.700,1318.600,158.588,1318.600,0.000
413,1195.580,1544.344,1544.344,1578.001,161.659,1578.001,0.000
414,1198.524,1883.956,1883.956,1887.822,164.729,1887.822,0.000
415,1201.468,2188.822,2188.822,2252.620,167.799,2252.620,0.000
416,1204.412,2544.000,2544.000,2675.972,170.870,2675.972,0.000
417,1207.356,3117.956,3117.956,3160.074,173.940,3160.074,0.000
418,1210.300,3572.178,3572.178,3705.314,177.011,3705.314,0.000
419,1213.244,4133.156,4133.156,4309.886,180.081,4309.886,0.000
420,1216.188,4775.011,4775.011,4969.453,183.152,4969.453,0.000
421,1219.133,5602.000,5602.000,5676.904,186.222,5676.904,0.000
422,1222.077,6375.078,6375.078,6422.246,189.292,6422.246,0.000
423,1225.022,7207.311,7207.311,7192.643,192.363,7192.643,0.000
424,1227.966,8161.189,8161.189,7972.647,195.433,7972.647,0.000
425,1230.911,8979.311,8979.311,8744.605,198.504,8744.605,0.000
426,1233.856,9833.156,9833.156,9489.255,201.574,9489.255,0.000
427,1236.801,10506.078,10506.078,10186.477,204.645,10186.477,0.000
428,1239.746,11207.244,11207.244,10816.172,207.715,10816.172,0.000
429,1242.691,11923.144,11923.144,11359.209,210.786,11359.209,0.000
430,1245.637,12464.044,12464.044,11798.378,213.856,11798.378,0.000
431,1248.582,13112.244,13112.244,12119.299,216.926,12119.299,0.000
432,1251.527,13042.422,13042.422,12311.197,219.997,12311.197,0.000
433,1254.473,13041.400,13041.400,12367.500,223.067,12367.500,0.000
434,1257.418,13334.078,13334.078,12286.215,226.138,12286.215,0.000
435,1260.364,12848.344,12848.344,12070.041,229.208,12070.041,0.000
436,1263.310,12563.400,12563.400,11726.217,232.279,11726.217,0.000
437,1266.256,11736.456,11736.456,11266.122,235.349,11266.122,0.000
438,1269.201,11144.544,11144.544,10704.645,238.419,10704.645,0.000
439,1272.147,10243.244,10243.244,10059.386,241.490,10059.386,0.000
440,1275.093,9496.544,9496.544,9349.740,244.560,9349.740,0.000
441,1278.039,8520.533,8520.533,8595.935,247.631,8595.935,0.000
442,1280.986,7705.378,7705.378,7818.088,250.701,7818.088,0.000
443,1283.932,6757.644,6757.644,7035.337,253.772,7035.337,0.000
444,1286.878,6082.522,6082.522,6265.105,256.842,6265.105,0.000
445,1289.825,5181.422,5181.422,5522.530,259.913,5522.530,0.000
446,1292.771,4243.500,4243.500,4820.071,262.983,4820.071,0.000
447,1295.717,3673.633,3673.633,4167.315,266.053,4167.315,0.000
448,1298.664,3089.700,3089.700,3570.948,269.124,3570.948,0.000
449,1301.611,2457.322,2457.322,3034.891,272.194,3034.891,0.000
450,1304.557,2050.644,2050.644,2560.560,275.265,2560.560,0.000
451,1307.504,1687.378,1687.378,2147.213,278.335,2147.213,0.000
452,1310.451,1345.422,1345.422,1792.350,281.406,1792.350,0.000
453,1313.398,1077.611,1077.611,1492.136,284.476,1492.136,0.000
454,1316.344,922.811,922.811,1241.811,287.546,1241.811,0.000
455,1319.291,723.467,723.467,1036.071,290.617,1036.071,0.000
456,1322.238,611.711,611.711,869.393,293.687,869.393,0.000
457,1325.185,525.544,525.544,736.307,296.758,736.307,0.000
458,1328.133,452.444,452.444,631.601,299.828,631.601,0.000
459,1331.080,392.656,392.656,550.471,302.899,550.471,0.000
460,1334.027,322.378,322.378,488.606,305.969,488.606,0.000
461,1336.974,321.267,321.267,442.239,309.040,442.239,0.000
462,1339.921,307.344,307.344,408.148,312.110,408.148,0.000
463,1342.868,286.422,286.422,383.636,315.180,383.636,0.000
464,1345.816,282.478,282.478,366.490,318.251,366.490,0.000
465,1348.763,289.456,289.456,354.927,321.321,354.927,0.000
466,1351.711,270.556,270.556,347.537,324.392,347.537,0.000
467,1354.658,278.311,278.311,343.221,327.462,343.221,0.000
468,1357.605,271.411,271.411,341.140,330.533,341.140,0.000
469,1360.553,278.389,278.389,340.662,333.603,340.662,0.000
470,1363.500,267.344,267.344,341.317,336.673,341.317,0.000
471,1366.448,260.089,260.089,342.764,339.744,342.764,0.000
472,1369.395,269.100,269.100,344.756,342.814,344.756,0.000
473,1372.343,275.078,275.078,347.119,345.885,347.119,0.000
474,1375.291,323.911,323.911,349.731,348.955,349.731,0.000
475,1378.238,265.122,265.122,352.508,352.026,352.508,0.000
476,1381.186,269.944,269.944,355.392,355.096,355.392,0.000
477,1384.134,282.722,282.722,358.346,358.167,358.346,0.000
478,1387.081,294.767,294.767,361.345,361.237,361.345,0.000
479,1390.029,291.889,291.889,357.811,357.747,357.811,0.000
480,1392.977,280.600,280.600,354.295,354.257,354.295,0.000
481,1395.924,309.422,309.422,350.789,350.768,350.789,0.000
482,1398.872,291.367,291.367,347.290,347.278,347.290,0.000
483,1401.820,256.111,256.111,343.795,343.788,343.795,0.000
484,1404.767,304.856,304.856,340.302,340.298,340.302,0.000
485,1407.715,295.689,295.689,336.811,336.809,336.811,0.000
486,1410.663,297.944,297.944,333.320,333.319,333.320,0.000
487,1413.611,295.511,295.511,329.830,329.829,329.830,0.000
488,1416.558,298.700,298.700,326.340,326.339,326.340,0.000
489,1419.506,313.556,313.556,322.850,322.850,322.850,0.000
490,1422.454,331.433,331.433,319.360,319.360,319.360,0.000
491,1425.402,345.300,345.300,315.870,315.870,315.870,0.000
492,1428.349,361.533,361.533,312.380,312.380,312.380,0.000
493,1431.297,346.311,346.311,308.891,308.891,308.891,0.000
494,1434.245,339.433,339.433,305.401,305.401,305.401,0.000
495,1437.192,371.944,371.944,301.911,301.911,301.911,0.000
496,1440.140,330.722,330.722,298.421,298.421,298.421,0.000
497,1443.088,354.067,354.067,294.932,294.932,294.932,0.000
498,1446.035,327.711,327.711,291.442,291.442,291.442,0.000
499,1448.983,330.222,330.222,287.952,287.952,287.952,0.000
500,1451.931,353.356,353.356,284.462,284.462,284.462,0.000
501,1454.878,342.533,342.533,280.972,280.972,280.972,0.000
502,1457.826,329.422,329.422,277.483,277.483,277.483,0.000
503,1460.773,376.656,376.656,273.993,273.993,273.993,0.000
504,1463.721,344.944,344.944,270.503,270.503,270.503,0.000
505,1466.669,333.211,333.211,267.013,267.013,267.013,0.000
506,1469.616,342.144,342.144,263.524,263.524,263.524,0.000
507,1472.564,326.244,326.244,260.034,260.034,260.034,0.000
508,1475.511,345.100,345.100,256.544,256.544,256.544,0.000
509,1478.458,291.522,291.522,253.054,253.054,253.054,0.000
510,1481.406,347.856,347.856,249.565,249.565,249.565,0.000
511,1484.353,306.844,306.844,246.075,246.075,246.075,0.000
512,1487.300,291.978,291.978,242.585,242.585,242.585,0.000
513,1490.248,319.911,319.911,239.095,239.095,239.095,0.000
514,1493.195,303.044,303.044,235.606,235.606,235.606,0.000
515,1496.142,302.011,302.011,232.116,232.116,232.116,0.000
516,1499.089,309.244,309.244,228.626,228.626,228.626,0.000
517,1502.036,277.989,277.989,225.136,225.136,225.136,0.000
518,1504.983,267.122,267.122,221.647,221.647,221.647,0.000
519,1507.930,269.111,269.111,218.157,218.157,218.157,0.000
520,1510.877,290.156,290.156,214.667,214.667,214.667,0.000
521,1513.824,273.189,273.189,211.177,211.177,211.177,0.000
522,1516.771,274.244,274.244,207.688,207.688,207.688,0.000
523,1519.718,265.244,265.244,204.198,204.198,204.198,0.000
524,1522.665,254.311,254.311,200.708,200.708,200.708,0.000
525,1525.611,261.278,261.278,197.218,197.218,197.218,0.000
526,1528.558,263.067,263.067,193.729,193.729,193.729,0.000
527,1531.505,252.244,252.244,190.239,190.239,190.239,0.000
528,1534.451,227.344,227.344,186.749,186.749,186.749,0.000
529,1537.398,235.189,235.189,183.259,183.259,183.259,0.000
530,1540.344,222.322,222.322,179.769,179.769,179.769,0.000
531,1543.290,225.211,225.211,176.280,176.280,176.280,0.000
532,1546.237,229.356,229.356,172.790,172.790,172.790,0.000
533,1549.183,222.167,222.167,169.300,169.300,169.300,0.000
534,1552.129,201.200,201.200,165.810,165.810,165.810,0.000
535,1555.075,201.189,201.189,162.321,162.321,162.321,0.000
536,1558.021,196.278,196.278,158.831,158.831,158.831,0.000
537,1560.967,197.233,197.233,155.341,155.341,155.341,0.000
538,1563.913,187.200,187.200,151.851,151.851,151.851,0.000
539,1566.859,170.400,170.400,148.362,148.362,148.362,0.000
540,1569.804,192.256,192.256,144.872,144.872,144.872,0.000
541,1572.750,169.211,169.211,141.382,141.382,141.382,0.000
542,1575.696,176.233,176.233,137.893,137.892,137.893,0.000
543,1578.641,162.278,162.278,134.403,134.403,134.403,0.000
544,1581.586,172.222,172.222,130.913,130.913,130.913,0.000
545,1584.532,136.344,136.344,127.424,127.423,127.424,0.000
546,1587.477,146.200,146.200,123.934,123.933,123.934,0.000
547,1590.422,141.344,141.344,120.445,120.444,120.445,0.000
548,1593.367,136.367,136.367,116.956,116.954,116.956,0.000
549,1596.312,131.267,131.267,113.468,113.464,113.468,0.000
550,1599.257,124.478,124.478,109.980,109.974,109.980,0.000
551,1602.202,125.356,125.356,106.493,106.485,106.493,0.000
552,1605.146,111.322,111.322,103.008,102.995,103.008,0.000
553,1608.091,98.378,98.378,99.524,99.505,99.524,0.000
554,1611.035,98.378,98.378,96.044,96.015,96.044,0.000
555,1613.980,93.356,93.356,92.567,92.525,92.567,0.000
556,1616.924,113.367,113.367,89.096,89.036,89.096,0.000
557,1619.868,85.456,85.456,85.633,85.546,85.633,0.000
558,1622.812,94.356,94.356,82.180,82.056,82.180,0.000
559,1625.756,100.267,100.267,78.741,78.566,78.741,0.000
560,1628.700,64.344,64.344,75.322,75.077,75.322,0.000
561,1631.644,79.356,79.356,71.929,71.587,71.929,0.000
562,1634.587,76.267,76.267,68.570,68.097,68.570,0.000
563,1637.531,71.300,71.300,65.257,64.607,65.257,0.000
564,1640.474,75.322,75.322,62.002,61.118,62.002,0.000
565,1643.417,61.311,61.311,58.824,57.628,58.824,0.000
566,1646.361,68.433,68.433,55.744,54.138,55.744,0.000
567,1649.304,85.289,85.289,52.787,50.648,52.787,0.000
568,1652.247,65.400,65.400,49.985,47.159,49.985,0.000
569,1655.189,48.267,48.267,47.377,43.669,47.377,0.000
570,1658.132,62.467,62.467,45.008,40.179,45.008,0.000
571,1661.075,58.344,58.344,42.929,36.689,42.929,0.000
572,1664.017,47.478,47.478,44.358,36.356,44.358,0.000
573,1666.959,59.344,59.344,46.208,36.022,46.208,0.000
574,1669.902,49.311,49.311,48.557,35.688,48.557,0.000
575,1672.844,50.344,50.344,51.490,35.354,51.490,0.000
576,1675.786,53.300,53.300,55.099,35.020,55.099,0.000
577,1678.727,51.322,51.322,59.485,34.687,59.485,0.000
578,1681.669,63.178,63.178,64.749,34.353,64.749,0.000
579,1684.610,37.344,37.344,70.997,34.019,70.997,0.000
580,1687.552,59.378,59.378,78.332,33.685,78.332,0.000
581,1690.493,45.156,45.156,86.852,33.351,86.852,0.000
582,1693.434,53.400,53.400,96.645,33.017,96.645,0.000
583,1696.375,68.278,68.278,107.786,32.684,107.786,0.000
584,1699.316,64.156,64.156,120.329,32.350,120.329,0.000
585,1702.257,60.067,60.067,134.306,32.016,134.306,0.000
586,1705.197,70.011,70.011,149.716,31.682,149.716,0.000
587,1708.138,99.211,99.211,166.524,31.348,166.524,0.000
588,1711.078,99.289,99.289,184.658,31.015,184.658,0.000
589,1714.018,86.044,86.044,204.002,30.681,204.002,0.000
590,1716.958,101.222,101.222,224.396,30.347,224.396,0.000
591,1719.898,98.267,98.267,245.634,30.013,245.634,0.000
592,1722.837,104.089,104.089,267.469,29.679,267.469,0.000
593,1725.777,139.056,139.056,289.611,29.346,289.611,0.000
594,1728.716,152.211,152.211,311.735,29.012,311.735,0.000
595,1731.655,155.333,155.333,333.487,28.678,333.487,0.000
596,1734.594,171.156,171.156,354.492,28.344,354.492,0.000
597,1737.533,211.233,211.233,374.368,28.010,374.368,0.000
598,1740.472,261.178,261.178,392.729,27.677,392.729,0.000
599,1743.410,253.244,253.244,409.206,27.343,409.206,0.000
600,1746.348,272.244,272.244,423.453,27.009,423.453,0.000
601,1749.286,297.100,297.100,435.161,26.675,435.161,0.000
602,1752.224,316.500,316.500,444.070,26.341,444.070,0.000
603,1755.162,388.100,388.100,449.976,26.008,449.976,0.000
604,1758.100,351.422,351.422,452.738,25.674,452.738,0.000
605,1761.037,390.411,390.411,452.288,25.340,452.288,0.000
606,1763.975,419.511,419.511,448.628,25.006,448.628,0.000
607,1766.912,493.333,493.333,441.833,24.672,441.833,0.000
608,1769.849,501.244,501.244,432.048,24.339,432.048,0.000
609,1772.785,489.433,489.433,419.479,24.005,419.479,0.000
610,1775.722,501.422,501.422,404.393,23.671,404.393,0.000
611,1778.658,543.400,543.400,387.101,23.337,387.101,0.000
612,1781.595,520.378,520.378,367.950,23.003,367.950,0.000
613,1784.531,508.411,508.411,347.313,22.670,347.313,0.000
614,1787.466,521.456,521.456,325.573,22.336,325.573,0.000
615,1790.402,541.389,541.389,303.115,22.002,303.115,0.000
616,1793.338,560.600,560.600,280.311,21.668,280.311,0.000
617,1796.273,507.633,507.633,257.513,21.334,257.513,0.000
618,1799.208,507.511,507.511,235.045,21.000,235.045,0.000
619,1802.143,495.511,495.511,213.192,20.667,213.192,0.000
620,1805.077,445.456,445.456,192.200,20.333,192.200,0.000
621,1808.012,399.489,399.489,172.271,19.999,172.271,0.000
622,1810.946,362.544,362.544,153.562,19.665,153.562,0.000
623,1813.880,345.489,345.489,136.184,19.331,136.184,0.000
624,1816.814,318.400,318.400,120.210,18.998,120.210,0.000
625,1819.748,280.578,280.578,105.669,18.664,105.669,0.000
626,1822.681,260.544,260.544,92.560,18.330,92.560,0.000
627,1825.614,209.556,209.556,80.851,17.996,80.851,0.000
628,1828.547,181.411,181.411,70.485,17.662,70.485,0.000
629,1831.480,156.433,156.433,61.386,17.329,61.386,0.000
630,1834.413,154.600,154.600,53.465,16.995,53.465,0.000
631,1837.345,118.578,118.578,46.624,16.661,46.624,0.000
632,1840.277,100.500,100.500,40.759,16.327,40.759,0.000
633,1843.209,86.367,86.367,35.765,15.993,35.765,0.000
634,1846.141,74.389,74.389,31.539,15.660,31.539,0.000
635,1849.073,54.633,54.633,27.984,15.326,27.984,0.000
636,1852.004,37.711,37.711,25.006,14.992,25.006,0.000
637,1854.935,37.522,37.522,22.521,14.658,22.521,0.000
638,1857.866,31.644,31.644,20.452,14.324,20.452,0.000
639,1860.797,30.422,30.422,18.730,13.991,18.730,0.000
640,1863.727,14.567,14.567,17.295,13.657,17.295,0.000
641,1866.657,26.667,26.667,16.094,13.323,16.094,0.000
642,1869.587,16.711,16.711,15.085,12.989,15.085,0.000
643,1872.517,10.678,10.678,14.228,12.655,14.228,0.000
644,1875.446,11.611,11.611,13.493,12.322,13.493,0.000
645,1878.376,1.622,1.622,12.853,11.988,12.853,0.000
646,1881.305,4.622,4.622,12.289,11.654,12.289,0.000
647,1884.233,8.667,8.667,11.783,11.320,11.783,0.000
648,1887.162,7.622,7.622,11.320,10.986,11.320,0.000
649,1890.090,5.467,5.467,10.892,10.653,10.892,0.000
650,1893.018,4.667,4.667,10.489,10.319,10.489,0.000
651,1895.946,8.533,8.533,10.105,9.985,10.105,0.000
652,1898.874,8.444,8.444,9.736,9.651,9.736,0.000
653,1901.801,4.600,4.600,9.376,9.317,9.376,0.000
654,1904.728,2.622,2.622,9.024,8.984,9.024,0.000
655,1907.655,2.567,2.567,8.678,8.650,8.678,0.000
656,1910.581,4.567,4.567,8.335,8.316,8.335,0.000
657,1913.508,3.678,3.678,7.995,7.982,7.995,0.000
658,1916.434,3.578,3.578,7.657,7.648,7.657,0.000
659,1919.360,5.511,5.511,7.320,7.314,7.320,0.000
660,1922.285,9.633,9.633,6.984,6.981,6.984,0.000
661,1925.210,6.567,6.567,6.649,6.647,6.649,0.000
662,1928.135,8.667,8.667,6.315,6.313,6.315,0.000
663,1931.060,1.711,1.711,5.980,5.979,5.980,0.000
664,1933.985,3.567,3.567,5.646,5.645,5.646,0.000
665,1936.909,7.689,7.689,5.312,5.312,5.312,0.000
666,1939.833,6.556,6.556,4.978,4.978,4.978,0.000
667,1942.757,6.600,6.600,4.644,4.644,4.644,0.000
668,1945.680,1.611,1.611,4.310,4.310,4.310,0.000
669,1948.603,2.567,2.567,3.976,3.976,3.976,0.000
670,1951.526,6.678,6.678,3.643,3.643,3.643,0.000
671,1954.449,4.556,4.556,3.309,3.309,3.309,0.000
672,1957.371,9.700,9.700,2.975,2.975,2.975,0.000
673,1960.293,4.578,4.578,2.641,2.641,2.641,0.000
674,1963.215,6.667,6.667,2.307,2.307,2.307,0.000
675,1966.136,12.767,12.767,1.974,1.974,1.974,0.000
676,1969.058,3.756,3.756,1.964,1.964,1.964,0.000
677,1971.979,4.600,4.600,1.955,1.955,1.955,0.000
678,1974.899,3.633,3.633,1.945,1.945,1.945,0.000
679,1977.820,4.678,4.678,1.936,1.936,1.936,0.000
680,1980.740,4.600,4.600,1.927,1.927,1.927,0.000
681,1983.660,5.611,5.611,1.917,1.917,1.917,0.000
682,1986.579,5.656,5.656,1.908,1.908,1.908,0.000
683,1989.498,7.711,7.711,1.899,1.899,1.899,0.000
684,1992.417,4.711,4.711,1.889,1.889,1.889,0.000
685,1995.336,4.756,4.756,1.880,1.880,1.880,0.000
686,1998.254,5.700,5.700,1.871,1.871,1.871,0.000
687,2001.172,10.544,10.544,1.861,1.861,1.861,0.000
688,2004.090,4.611,4.611,1.852,1.852,1.852,0.000
689,2007.008,5.611,5.611,1.842,1.842,1.842,0.000
690,2009.925,0.667,0.667,1.833,1.833,1.833,0.000
691,2012.842,3.767,3.767,1.824,1.824,1.824,0.000
692,2015.758,7.578,7.578,1.814,1.814,1.814,0.000
693,2018.674,6.678,6.678,1.805,1.805,1.805,0.000
694,2021.590,3.689,3.689,1.796,1.796,1.796,0.000
695,2024.506,4.622,4.622,1.786,1.786,1.786,0.000
696,2027.421,2.722,2.722,1.777,1.777,1.777,0.000
697,2030.336,6.556,6.556,1.767,1.767,1.767,0.000
698,2033.251,5.589,5.589,1.758,1.758,0.000,0.000
699,2036.165,4.544,4.544,1.749,1.749,0.000,0.000
700,2039.079,1.644,1.644,1.739,1.739,0.000,0.000
701,2041.993,1.578,1.578,1.730,1.730,0.000,0.000
702,2044.906,2.689,2.689,1.721,1.721,0.000,0.000
703,2047.819,2.556,2.556,1.711,1.711,0.000,0.000
704,2050.732,0.000,-0.322,1.702,1.702,0.000,0.000
705,2053.645,3.556,3.556,1.692,1.692,0.000,0.000
706,2056.557,4.622,4.622,1.683,1.683,0.000,0.000
707,2059.468,4.622,4.622,1.674,1.674,0.000,0.000
708,2062.380,4.478,4.478,1.664,1.664,0.000,0.000
709,2065.291,3.511,3.511,1.655,1.655,0.000,0.000
710,2068.202,3.544,3.544,1.646,1.646,0.000,0.000
711,2071.112,0.611,0.611,1.636,1.636,0.000,0.000
712,2074.022,1.467,1.467,1.627,1.627,0.000,0.000
713,2076.932,1.367,1.367,1.617,1.617,0.000,0.000
714,2079.842,3.578,3.578,1.608,1.608,0.000,0.000
715,2082.751,0.000,-0.433,1.599,1.599,0.000,0.000
716,2085.660,0.622,0.622,1.589,1.589,0.000,0.000
717,2088.568,0.000,-0.467,1.580,1.580,0.000,0.000
718,2091.476,2.589,2.589,1.571,1.571,0.000,0.000
719,2094.384,1.578,1.578,1.561,1.561,0.000,0.000
720,2097.291,2.600,2.600,1.552,1.552,0.000,0.000
721,2100.198,4.689,4.689,1.543,1.543,0.000,0.000
722,2103.105,0.478,0.478,1.533,1.533,0.000,0.000
723,2106.011,2.589,2.589,1.524,1.524,0.000,0.000
724,2108.917,1.644,1.644,1.514,1.514,0.000,0.000
725,2111.823,3.389,3.389,1.505,1.505,0.000,0.000
726,2114.728,3.567,3.567,1.496,1.496,0.000,0.000
727,2117.633,1.644,1.644,1.486,1.486,0.000,0.000
728,2120.538,0.500,0.500,1.477,1.477,0.000,0.000
729,2123.442,2.589,2.589,1.468,1.468,0.000,0.000
730,2126.346,1.689,1.689,1.458,1.458,0.000,0.000
731,2129.249,0.611,0.611,1.449,1.449,0.000,0.000
732,2132.152,2.600,2.600,1.439,1.439,0.000,0.000
733,2135.055,2.578,2.578,1.430,1.430,0.000,0.000
734,2137.957,1.544,1.544,1.421,1.421,0.000,0.000
735,2140.859,0.567,0.567,1.411,1.411,0.000,0.000
736,2143.761,1.756,1.756,1.402,1.402,0.000,0.000
737,2146.662,1.622,1.622,1.393,1.393,0.000,0.000
738,2149.563,0.578,0.578,1.383,1.383,0.000,0.000
739,2152.464,3.600,3.600,1.374,1.374,0.000,0.000
740,2155.364,0.522,0.522,1.364,1.364,0.000,0.000
741,2158.264,1.544,1.544,1.355,1.355,0.000,0.000
742,2161.163,2.567,2.567,1.346,1.346,0.000,0.000
743,2164.062,2.611,2.611,1.336,1.336,0.000,0.000
744,2166.961,4.600,4.600,1.327,1.327,0.000,0.000
745,2169.859,1.689,1.689,1.318,1.318,0.000,0.000
746,2172.757,1.567,1.567,1.308,1.308,0.000,0.000
747,2175.654,1.711,1.711,1.299,1.299,0.000,0.000
748,2178.551,0.000,-0.333,1.289,1.289,0.000,0.000
749,2181.448,1.722,1.722,1.280,1.280,0.000,0.000
750,2184.344,3.644,3.644,1.271,1.271,0.000,0.000
751,2187.240,0.000,-0.444,1.261,1.261,0.000,0.000
752,2190.136,1.644,1.644,1.252,1.252,0.000,0.000
753,2193.031,1.656,1.656,1.243,1.243,0.000,0.000
754,2195.925,0.000,-0.300,1.233,1.233,0.000,0.000
755,2198.820,3.678,3.678,1.224,1.224,0.000,0.000
756,2201.714,3.667,3.667,1.215,1.215,0.000,0.000
757,2204.607,2.689,2.689,1.205,1.205,0.000,0.000
758,2207.500,0.711,0.711,1.196,1.196,0.000,0.000
759,2210.393,2.644,2.644,1.186,1.186,0.000,0.000
760,2213.285,0.622,0.622,1.177,1.177,0.000,0.000
761,2216.177,1.589,1.589,1.168,1.168,0.000,0.000
762,2219.069,0.756,0.756,1.158,1.158,0.000,0.000
763,2221.960,2.756,2.756,1.149,1.149,0.000,0.000
764,2224.850,1.756,1.756,1.140,1.140,0.000,0.000
765,2227.741,5.600,5.600,1.130,1.130,0.000,0.000
766,2230.630,0.600,0.600,1.121,1.121,0.000,0.000
767,2233.520,2.678,2.678,1.111,1.111,0.000,0.000
768,2236.409,3.722,3.722,1.102,1.102,0.000,0.000
769,2239.297,0.622,0.622,1.093,1.093,0.000,0.000
770,2242.185,1.744,1.744,1.083,1.083,0.000,0.000
771,2245.073,1.767,1.767,1.074,1.074,0.000,0.000
772,2247.960,5.778,5.778,1.065,1.065,0.000,0.000
773,2250.847,0.722,0.722,1.055,1.055,0.000,0.000
774,2253.734,0.633,0.633,1.046,1.046,0.000,0.000
775,2256.620,1.744,1.744,1.036,1.036,0.000,0.000
776,2259.505,0.644,0.644,1.027,1.027,0.000,0.000
777,2262.390,4.689,4.689,1.018,1.018,0.000,0.000
778,2265.275,0.700,0.700,1.008,1.008,0.000,0.000
779,2268.159,3.733,3.733,0.999,0.999,0.000,0.000
780,2271.043,0.000,-0.289,0.990,0.990,0.000,0.000
781,2273.927,1.656,1.656,0.980,0.980,0.000,0.000
782,2276.810,2.700,2.700,0.971,0.971,0.000,0.000
783,2279.692,0.711,0.711,0.961,0.961,0.000,0.000
784,2282.574,4.711,4.711,0.952,0.952,0.000,0.000
785,2285.456,3.800,3.800,0.943,0.943,0.000,0.000
786,2288.337,1.767,1.767,0.933,0.933,0.000,0.000
787,2291.218,1.678,1.678,0.924,0.924,0.000,0.000
788,2294.098,2.767,2.767,0.915,0.915,0.000,0.000
789,2296.978,1.767,1.767,0.905,0.905,0.000,0.000
790,2299.857,0.800,0.800,0.896,0.896,0.000,0.000
791,2302.736,0.000,-0.267,0.889,0.889,0.000,0.000
792,2305.615,1.733,1.733,0.883,0.883,0.000,0.000
793,2308.493,0.733,0.733,0.876,0.876,0.000,0.000
794,2311.370,0.722,0.722,0.870,0.870,0.000,0.000
795,2314.247,0.000,-0.167,0.863,0.863,0.000,0.000
796,2317.124,0.833,0.833,0.857,0.857,0.000,0.000
797,2320.000,0.744,0.744,0.850,0.850,0.000,0.000
798,2322.876,2.744,2.744,0.843,0.843,0.000,0.000
799,2325.751,0.878,0.878,0.837,0.837,0.000,0.000
800,2328.626,1.833,1.833,0.830,0.830,0.000,0.000
801,2331.500,0.711,0.711,0.824,0.824,0.000,0.000
802,2334.374,0.000,-0.278,0.817,0.817,0.000,0.000
803,2337.248,1.778,1.778,0.811,0.811,0.000,0.000
804,2340.121,0.711,0.711,0.804,0.804,0.000,0.000
805,2342.993,0.000,-0.211,0.798,0.798,0.000,0.000
806,2345.865,0.756,0.756,0.791,0.791,0.000,0.000
807,2348.736,0.678,0.678,0.785,0.785,0.000,0.000
808,2351.607,0.000,-0.278,0.778,0.778,0.000,0.000
809,2354.478,1.733,1.733,0.771,0.771,0.000,0.000
810,2357.348,0.778,0.778,0.765,0.765,0.000,0.000
811,2360.218,2.789,2.789,0.758,0.758,0.000,0.000
812,2363.087,0.756,0.756,0.752,0.752,0.000,0.000
813,2365.955,0.000,-0.211,0.745,0.745,0.000,0.000
814,2368.823,0.778,0.778,0.739,0.739,0.000,0.000
815,2371.691,0.756,0.756,0.732,0.732,0.000,0.000
816,2374.558,1.756,1.756,0.726,0.726,0.000,0.000
817,2377.425,1.733,1.733,0.719,0.719,0.000,0.000
818,2380.291,0.000,-0.189,0.713,0.713,0.000,0.000
819,2383.156,0.000,-0.167,0.706,0.706,0.000,0.000
820,2386.022,0.800,0.800,0.699,0.699,0.000,0.000
821,2388.886,0.778,0.778,0.693,0.693,0.000,0.000
822,2391.750,0.700,0.700,0.686,0.686,0.000,0.000
823,2394.614,1.878,1.878,0.680,0.680,0.000,0.000
824,2397.477,0.911,0.911,0.673,0.673,0.000,0.000
825,2400.340,0.000,-0.178,0.667,0.667,0.000,0.000
826,2403.202,0.733,0.733,0.660,0.660,0.000,0.000
827,2406.064,0.000,-0.178,0.654,0.654,0.000,0.000
828,2408.925,1.844,1.844,0.647,0.647,0.000,0.000
829,2411.785,0.778,0.778,0.640,0.640,0.000,0.000
830,2414.645,0.000,-0.233,0.634,0.634,0.000,0.000
831,2417.505,0.811,0.811,0.627,0.627,0.000,0.000
832,2420.364,0.000,-0.211,0.621,0.621,0.000,0.000
833,2423.223,0.000,-0.233,0.614,0.614,0.000,0.000
834,2426.081,0.000,-0.111,0.608,0.608,0.000,0.000
835,2428.938,0.844,0.844,0.601,0.601,0.000,0.000
836,2431.795,0.000,-0.167,0.595,0.595,0.000,0.000
837,2434.652,0.000,-0.222,0.588,0.588,0.000,0.000
838,2437.508,0.800,0.800,0.582,0.582,0.000,0.000
839,2440.363,1.833,1.833,0.575,0.575,0.000,0.000
840,2443.218,0.778,0.778,0.568,0.568,0.000,0.000
841,2446.072,0.856,0.856,0.562,0.562,0.000,0.000
842,2448.926,0.767,0.767,0.555,0.555,0.000,0.000
843,2451.779,0.000,-0.178,0.549,0.549,0.000,0.000
844,2454.632,0.000,-0.133,0.542,0.542,0.000,0.000
845,2457.484,1.856,1.856,0.536,0.536,0.000,0.000
