ch,keV,net,fit,model,continuum_raw,Y-88,Ann-511
826,2448.969,63.153,63.153,50.598,50.598,50.598,0.000
827,2451.920,72.191,72.191,50.009,50.009,50.009,0.000
828,2454.871,66.153,66.153,49.421,49.421,49.421,0.000
829,2457.822,67.384,67.384,48.832,48.832,48.832,0.000
830,2460.772,57.384,57.384,48.243,48.243,48.243,0.000
831,2463.723,63.230,63.230,47.655,47.655,47.655,0.000
832,2466.673,58.653,58.653,47.066,47.066,47.066,0.000
833,2469.623,64.461,64.461,46.478,46.478,46.478,0.000
834,2472.573,68.191,68.191,45.889,45.889,45.889,0.000
835,2475.523,67.114,67.114,45.301,45.301,45.301,0.000
836,2478.472,58.268,58.268,44.712,44.712,44.712,0.000
837,2481.422,54.538,54.538,44.123,44.123,44.123,0.000
838,2484.371,63.307,63.307,43.535,43.535,43.535,0.000
839,2487.321,61.153,61.153,42.946,42.946,42.946,0.000
840,2490.270,59.384,59.384,42.358,42.358,42.358,0.000
841,2493.219,79.307,79.307,41.769,41.769,41.769,0.000
842,2496.168,60.268,60.268,41.181,41.180,41.181,0.000
843,2499.116,60.307,60.307,40.592,40.592,40.592,0.000
844,2502.065,55.922,55.922,40.003,40.003,40.003,0.000
845,2505.013,51.114,51.114,39.415,39.415,39.415,0.000
846,2507.962,54.422,54.422,38.826,38.826,38.826,0.000
847,2510.910,52.422,52.422,38.238,38.238,38.238,0.000
848,2513.858,52.230,52.230,37.649,37.649,37.649,0.000
849,2516.806,48.268,48.268,37.061,37.060,37.061,0.000
850,2519.754,60.076,60.076,36.472,36.472,36.472,0.000
851,2522.702,44.191,44.191,35.884,35.883,35.884,0.000
852,2525.650,54.883,54.883,35.295,35.295,35.295,0.000
853,2528.597,42.960,42.960,34.707,34.706,34.707,0.000
854,2531.545,46.153,46.153,34.119,34.117,34.119,0.000
855,2534.492,51.307,51.307,33.531,33.529,33.531,0.000
856,2537.439,43.153,43.153,32.943,32.940,32.943,0.000
857,2540.386,52.999,52.999,32.355,32.352,32.355,0.000
858,2543.334,47.076,47.076,31.768,31.763,31.768,0.000
859,2546.281,42.114,42.114,31.181,31.175,31.181,0.000
860,2549.227,43.691,43.691,30.594,30.586,30.594,0.000
861,2552.174,45.806,45.806,30.008,29.997,30.008,0.000
862,2555.121,40.883,40.883,29.422,29.409,29.422,0.000
863,2558.068,39.691,39.691,28.837,28.820,28.837,0.000
864,2561.014,43.152,43.152,28.254,28.232,28.254,0.000
865,2563.960,31.421,31.421,27.671,27.643,27.671,0.000
866,2566.907,32.768,32.768,27.091,27.055,27.091,0.000
867,2569.853,27.691,27.691,26.512,26.466,26.512,0.000
868,2572.799,33.383,33.383,25.936,25.877,25.936,0.000
869,2575.745,42.845,42.845,25.363,25.289,25.363,0.000
870,2578.691,19.421,19.421,24.793,24.700,24.793,0.000
871,2581.637,25.152,25.152,24.228,24.112,24.228,0.000
872,2584.583,22.498,22.498,23.669,23.523,23.669,0.000
873,2587.529,22.267,22.267,23.116,22.934,23.116,0.000
874,2590.475,24.691,24.691,22.571,22.346,22.571,0.000
875,2593.421,31.614,31.614,22.036,21.757,22.036,0.000
876,2596.366,29.306,29.306,21.511,21.169,21.511,0.000
877,2599.312,29.845,29.845,21.000,20.580,21.000,0.000
878,2602.257,23.306,23.306,20.505,19.992,20.505,0.000
879,2605.203,23.691,23.691,20.028,19.403,20.028,0.000
880,2608.148,11.306,11.306,19.573,18.814,19.573,0.000
881,2611.094,21.691,21.691,19.142,18.226,19.142,0.000
882,2614.039,22.652,22.652,18.740,17.637,18.740,0.000
883,2616.984,21.037,21.037,18.371,17.049,18.371,0.000
884,2619.929,29.113,29.113,18.040,16.460,18.040,0.000
885,2622.875,12.306,12.306,17.753,15.871,17.753,0.000
886,2625.820,11.614,11.614,17.514,15.283,17.514,0.000
887,2628.765,14.806,14.806,17.330,14.694,17.330,0.000
888,2631.710,14.498,14.498,17.208,14.106,17.208,0.000
889,2634.655,26.037,26.037,17.155,13.517,17.155,0.000
890,2637.600,13.230,13.230,17.178,12.929,17.178,0.000
891,2640.545,26.691,26.691,17.286,12.340,17.286,0.000
892,2643.490,21.845,21.845,17.487,11.751,17.487,0.000
893,2646.435,19.999,19.999,17.788,11.163,17.788,0.000
894,2649.380,30.114,30.114,18.199,10.574,18.199,0.000
895,2652.324,23.230,23.230,18.728,9.986,18.728,0.000
896,2655.269,22.268,22.268,19.384,9.397,19.384,0.000
897,2658.214,22.461,22.461,20.174,8.808,20.174,0.000
898,2661.159,32.345,32.345,21.106,8.220,21.106,0.000
899,2664.104,22.153,22.153,22.186,7.631,22.186,0.000
900,2667.049,28.499,28.499,23.422,7.043,23.422,0.000
901,2669.993,20.422,20.422,24.817,6.454,24.817,0.000
902,2672.938,29.307,29.307,26.376,5.866,26.376,0.000
903,2675.883,39.268,39.268,28.641,5.817,28.641,0.000
904,2678.828,34.268,34.268,31.071,5.769,31.071,0.000
905,2681.772,44.422,44.422,33.666,5.720,33.666,0.000
906,2684.717,40.307,40.307,36.421,5.672,36.421,0.000
907,2687.662,31.653,31.653,39.332,5.623,39.332,0.000
908,2690.607,38.653,38.653,42.389,5.575,42.389,0.000
909,2693.552,50.499,50.499,45.582,5.526,45.582,0.000
910,2696.496,57.461,57.461,48.898,5.478,48.898,0.000
911,2699.441,45.422,45.422,52.321,5.429,52.321,0.000
912,2702.386,67.461,67.461,55.832,5.381,55.832,0.000
913,2705.331,50.692,50.692,59.410,5.332,59.410,0.000
914,2708.276,57.653,57.653,63.032,5.284,63.032,0.000
915,2711.221,67.461,67.461,66.674,5.235,66.674,0.000
916,2714.166,74.499,74.499,70.306,5.187,70.306,0.000
917,2717.111,84.692,84.692,73.902,5.138,73.902,0.000
918,2720.056,68.538,68.538,77.430,5.090,77.430,0.000
919,2723.001,76.769,76.769,80.860,5.041,80.860,0.000
920,2725.946,71.538,71.538,84.160,4.993,84.160,0.000
921,2728.891,78.730,78.730,87.300,4.945,87.300,0.000
922,2731.836,87.499,87.499,90.248,4.896,90.248,0.000
923,2734.781,98.615,98.615,92.974,4.848,92.974,0.000
924,2737.727,107.576,107.576,95.450,4.799,95.450,0.000
925,2740.672,80.730,80.730,97.651,4.751,97.651,0.000
926,2743.617,115.769,115.769,99.552,4.702,99.552,0.000
927,2746.563,126.692,126.692,101.132,4.654,101.132,0.000
928,2749.508,99.499,99.499,102.373,4.605,102.373,0.000
929,2752.454,113.653,113.653,103.261,4.557,103.261,0.000
930,2755.399,113.769,113.769,103.786,4.508,103.786,0.000
931,2758.345,103.846,103.846,103.942,4.460,103.942,0.000
932,2761.291,114.692,114.692,103.725,4.411,103.725,0.000
933,2764.236,115.576,115.576,103.138,4.363,103.138,0.000
934,2767.182,115.576,115.576,102.188,4.314,102.188,0.000
935,2770.128,101.730,101.730,100.883,4.266,100.883,0.000
936,2773.074,112.538,112.538,99.238,4.217,99.238,0.000
937,2776.020,106.615,106.615,97.270,4.169,97.270,0.000
938,2778.967,98.499,98.499,95.000,4.120,95.000,0.000
939,2781.913,95.653,95.653,92.452,4.072,92.452,0.000
940,2784.859,107.653,107.653,89.652,4.023,89.652,0.000
941,2787.806,95.576,95.576,86.627,3.975,86.627,0.000
942,2790.752,93.576,93.576,83.408,3.927,83.408,0.000
943,2793.699,102.653,102.653,80.024,3.878,80.024,0.000
944,2796.646,75.615,75.615,76.509,3.830,76.509,0.000
945,2799.593,82.384,82.384,72.892,3.781,72.892,0.000
946,2802.539,94.730,94.730,69.204,3.733,69.204,0.000
947,2805.487,72.807,72.807,65.477,3.684,65.477,0.000
948,2808.434,60.769,60.769,61.738,3.636,61.738,0.000
949,2811.381,72.653,72.653,58.016,3.587,58.016,0.000
950,2814.328,47.653,47.653,54.335,3.539,54.335,0.000
951,2817.276,47.807,47.807,50.720,3.490,50.720,0.000
952,2820.224,61.653,61.653,47.191,3.442,47.191,0.000
953,2823.171,45.846,45.846,43.768,3.393,43.768,0.000
954,2826.119,51.576,51.576,40.465,3.345,40.465,0.000
955,2829.067,50.576,50.576,37.297,3.296,37.297,0.000
956,2832.015,45.846,45.846,34.275,3.248,34.275,0.000
957,2834.964,28.653,28.653,31.408,3.199,31.408,0.000
958,2837.912,25.653,25.653,28.700,3.151,28.700,0.000
959,2840.861,22.730,22.730,26.157,3.102,26.157,0.000
960,2843.809,21.769,21.769,23.780,3.054,23.780,0.000
961,2846.758,27.692,27.692,21.568,3.006,21.568,0.000
962,2849.707,19.653,19.653,19.520,2.957,19.520,0.000
963,2852.656,22.769,22.769,17.632,2.909,17.632,0.000
964,2855.606,12.692,12.692,15.900,2.860,15.900,0.000
965,2858.555,17.615,17.615,14.317,2.812,14.317,0.000
966,2861.505,14.730,14.730,12.877,2.763,12.877,0.000
967,2864.455,6.730,6.730,11.571,2.715,11.571,0.000
968,2867.405,11.692,11.692,10.393,2.666,10.393,0.000
969,2870.355,9.653,9.653,9.334,2.618,9.334,0.000
970,2873.305,3.499,3.499,8.386,2.569,8.386,0.000
971,2876.255,8.730,8.730,7.539,2.521,7.539,0.000
972,2879.206,1.576,1.576,6.785,2.472,6.785,0.000
973,2882.157,2.730,2.730,6.117,2.424,6.117,0.000
974,2885.108,2.769,2.769,5.526,2.375,5.526,0.000
975,2888.059,2.576,2.576,5.005,2.327,5.005,0.000
976,2891.011,2.692,2.692,4.546,2.278,4.546,0.000
977,2893.962,1.692,1.692,4.143,2.230,4.143,0.000
978,2896.914,1.730,1.730,3.789,2.181,3.789,0.000
979,2899.866,2.846,2.846,3.479,2.133,3.479,0.000
980,2902.818,0.499,0.499,3.207,2.084,3.207,0.000
981,2905.770,0.000,-0.501,2.969,2.036,2.969,0.000
982,2908.723,0.769,0.769,2.760,1.988,2.760,0.000
983,2911.676,0.615,0.615,2.576,1.939,2.576,0.000
984,2914.629,1.730,1.730,2.414,1.891,2.414,0.000
985,2917.582,1.576,1.576,2.271,1.842,2.271,0.000
986,2920.536,3.730,3.730,2.143,1.794,2.143,0.000
987,2923.489,0.653,0.653,2.029,1.745,2.029,0.000
988,2926.443,0.000,-0.193,1.927,1.697,1.927,0.000
989,2929.397,2.846,2.846,1.834,1.648,1.834,0.000
990,2932.352,0.000,-0.193,1.749,1.600,1.749,0.000
991,2935.306,0.653,0.653,1.671,1.551,1.671,0.000
992,2938.261,0.692,0.692,1.598,1.503,1.598,0.000
993,2941.216,0.000,-0.385,1.530,1.454,1.530,0.000
994,2944.172,2.653,2.653,1.466,1.406,1.466,0.000
995,2947.127,0.000,-0.193,1.405,1.357,1.405,0.000
996,2950.083,0.000,-0.385,1.346,1.309,1.346,0.000
997,2953.039,1.653,1.653,1.289,1.260,1.289,0.000
998,2955.995,0.000,-0.270,1.235,1.212,1.235,0.000
999,2958.952,0.692,0.692,1.181,1.163,1.181,0.000
1000,2961.909,2.846,2.846,1.129,1.115,1.129,0.000
1001,2964.866,0.846,0.846,1.077,1.066,1.077,0.000
1002,2967.823,1.730,1.730,1.026,1.018,1.026,0.000
1003,2970.781,0.615,0.615,0.976,0.970,0.976,0.000
1004,2973.739,0.000,-0.424,0.926,0.921,0.926,0.000
1005,2976.697,0.730,0.730,0.876,0.873,0.876,0.000
1006,2979.656,1.807,1.807,0.827,0.824,0.827,0.000
1007,2982.615,0.692,0.692,0.778,0.776,0.778,0.000
1008,2985.574,0.000,-0.231,0.729,0.727,0.729,0.000
1009,2988.533,0.000,-0.154,0.680,0.679,0.680,0.000
1010,2991.493,0.000,-0.462,0.631,0.630,0.631,0.000
1011,2994.453,1.692,1.692,0.582,0.582,0.582,0.000
1012,2997.413,0.576,0.576,0.534,0.533,0.534,0.000
1013,3000.374,0.000,-0.270,0.485,0.485,0.485,0.000
1014,3003.334,0.000,-0.116,0.437,0.436,0.437,0.000
1015,3006.296,0.000,-0.231,0.388,0.388,0.388,0.000
1016,3009.257,0.000,-0.308,0.339,0.339,0.339,0.000
1017,3012.219,0.615,0.615,0.291,0.291,0.291,0.000
1018,3015.181,0.461,0.461,0.242,0.242,0.242,0.000
1019,3018.144,1.653,1.653,0.194,0.194,0.194,0.000
1020,3021.106,0.000,-0.347,0.145,0.145,0.145,0.000
1021,3024.070,0.653,0.653,0.097,0.097,0.097,0.000
1022,3027.033,0.000,-0.193,0.048,0.048,0.048,0.000
1023,3029.997,0.000,-0.231,0.000,0.000,0.000,0.000
