ch,keV,net,fit,model,continuum_raw,Pb-212,Tl-208,Bi-212,Ra-224,Th-228,Rn-220
534,1589.940,5711.443,5711.443,6134.728,207.390,0.000,5470.111,664.617,0.000,0.000,0.000
535,1592.984,5791.784,5791.784,6287.163,208.847,0.000,5565.567,721.596,0.000,0.000,0.000
536,1596.027,5909.188,5909.188,6426.098,210.304,0.000,5644.245,781.853,0.000,0.000,0.000
537,1599.070,6105.613,6105.613,6549.325,211.762,0.000,5704.873,844.452,0.000,0.000,0.000
538,1602.113,6250.380,6250.380,6654.904,213.219,0.000,5746.575,908.329,0.000,0.000,0.000
539,1605.156,6215.017,6215.017,6741.215,214.676,0.000,5768.906,972.310,0.000,0.000,0.000
540,1608.199,6339.124,6339.124,6807.006,216.133,0.000,5771.863,1035.142,0.000,0.000,0.000
541,1611.241,6303.528,6303.528,6851.412,217.590,0.000,5755.882,1095.530,0.000,0.000,0.000
542,1614.283,6403.506,6403.506,6873.985,219.048,0.000,5721.817,1152.167,0.000,0.000,0.000
543,1617.325,6460.698,6460.698,6874.686,220.505,0.000,5670.906,1203.780,0.000,0.000,0.000
544,1620.366,6438.635,6438.635,6853.883,221.962,0.000,5604.718,1249.165,0.000,0.000,0.000
545,1623.407,6472.528,6472.528,6812.330,223.419,0.000,5525.100,1287.230,0.000,0.000,0.000
546,1626.448,6592.295,6592.295,6751.132,224.876,0.000,5434.103,1317.029,0.000,0.000,0.000
547,1629.489,6410.124,6410.124,6671.710,226.333,0.000,5333.914,1337.796,0.000,0.000,0.000
548,1632.529,6337.976,6337.976,6575.752,227.791,0.000,5226.780,1348.972,0.000,0.000,0.000
549,1635.569,6522.550,6522.550,6465.164,229.248,0.000,5114.942,1350.221,0.000,0.000,0.000
550,1638.609,6158.039,6158.039,6342.012,230.705,0.000,5000.565,1341.447,0.000,0.000,0.000
551,1641.649,6252.380,6252.380,6208.472,232.162,0.000,4885.682,1322.790,0.000,0.000,0.000
552,1644.688,6023.869,6023.869,6066.771,233.619,0.000,4772.147,1294.624,0.000,0.000,0.000
553,1647.727,6085.998,6085.998,5919.139,235.076,0.000,4661.599,1257.540,0.000,0.000,0.000
554,1650.766,5765.635,5765.635,5767.757,236.534,0.000,4555.435,1212.323,0.000,0.000,0.000
555,1653.805,5799.146,5799.146,5612.819,236.091,0.000,4452.912,1159.907,0.000,0.000,0.000
556,1656.843,5513.231,5513.231,5458.187,235.648,0.000,4356.800,1101.387,0.000,0.000,0.000
557,1659.881,5447.720,5447.720,5305.667,235.205,0.000,4267.733,1037.934,0.000,0.000,0.000
558,1662.919,5243.039,5243.039,5156.878,234.763,0.000,4186.112,970.766,0.000,0.000,0.000
559,1665.956,5221.295,5221.295,5013.236,234.320,0.000,4112.125,901.111,0.000,0.000,0.000
560,1668.994,4990.891,4990.891,4875.945,233.877,0.000,4045.772,830.172,0.000,0.000,0.000
561,1672.030,4965.443,4965.443,4745.987,233.434,0.000,3986.898,759.089,0.000,0.000,0.000
562,1675.067,4739.806,4739.806,4624.125,232.992,0.000,3935.217,688.909,0.000,0.000,0.000
563,1678.104,4731.061,4731.061,4510.912,232.549,0.000,3890.345,620.567,0.000,0.000,0.000
564,1681.140,4504.657,4504.657,4406.695,232.106,0.000,3851.829,554.867,0.000,0.000,0.000
565,1684.176,4461.998,4461.998,4311.638,231.664,0.000,3819.168,492.470,0.000,0.000,0.000
566,1687.211,4370.039,4370.039,4225.735,231.221,0.000,3791.839,433.895,0.000,0.000,0.000
567,1690.246,4404.976,4404.976,4148.829,230.778,0.000,3769.314,379.516,0.000,0.000,0.000
568,1693.281,4222.976,4222.976,4080.641,230.335,0.000,3751.071,329.570,0.000,0.000,0.000
569,1696.316,4111.635,4111.635,4020.785,229.893,0.000,3736.613,284.172,0.000,0.000,0.000
570,1699.351,4195.465,4195.465,3968.795,229.450,0.000,3725.471,243.324,0.000,0.000,0.000
571,1702.385,4020.806,4020.806,3924.142,229.007,0.000,3717.209,206.933,0.000,0.000,0.000
572,1705.419,4006.124,4006.124,3886.262,228.565,0.000,3711.431,174.831,0.000,0.000,0.000
573,1708.452,3960.613,3960.613,3854.565,228.122,0.000,3707.779,146.786,0.000,0.000,0.000
574,1711.486,3858.358,3858.358,3828.457,227.679,0.000,3705.933,122.523,0.000,0.000,0.000
575,1714.519,3862.891,3862.891,3807.352,227.236,0.000,3705.612,101.740,0.000,0.000,0.000
576,1717.551,3853.209,3853.209,3790.685,226.794,0.000,3706.567,84.118,0.000,0.000,0.000
577,1720.584,3885.698,3885.698,3777.917,226.351,0.000,3708.580,69.337,0.000,0.000,0.000
578,1723.616,3850.954,3850.954,3768.543,225.908,0.000,3711.463,57.081,0.000,0.000,0.000
579,1726.648,3889.209,3889.209,3762.100,225.466,0.000,3715.049,47.051,0.000,0.000,0.000
580,1729.680,3818.698,3818.698,3758.165,225.023,0.000,3719.197,38.968,0.000,0.000,0.000
581,1732.711,3770.847,3770.847,3756.354,224.580,0.000,3723.778,32.576,0.000,0.000,0.000
582,1735.742,3755.635,3755.635,3756.331,224.137,0.000,3728.684,27.647,0.000,0.000,0.000
583,1738.773,3766.635,3766.635,3757.795,223.695,0.000,3733.817,23.978,0.000,0.000,0.000
584,1741.803,3680.358,3680.358,3760.487,223.252,0.000,3739.092,21.394,0.000,0.000,0.000
585,1744.834,3900.910,3900.910,3764.181,222.809,0.000,3744.435,19.746,0.000,0.000,0.000
586,1747.863,3686.124,3686.124,3768.687,222.367,0.000,3749.780,18.906,0.000,0.000,0.000
587,1750.893,3730.209,3730.209,3773.842,221.924,0.000,3755.073,18.769,0.000,0.000,0.000
588,1753.922,3787.613,3787.613,3779.513,221.481,0.000,3760.267,19.246,0.000,0.000,0.000
589,1756.951,3803.550,3803.550,3785.587,221.038,0.000,3765.325,20.262,0.000,0.000,0.000
590,1759.980,3766.506,3766.506,3791.977,220.596,0.000,3770.221,21.756,0.000,0.000,0.000
591,1763.009,3785.380,3785.380,3798.612,220.153,0.000,3774.937,23.675,0.000,0.000,0.000
592,1766.037,3868.784,3868.784,3805.435,219.710,0.000,3779.464,25.971,0.000,0.000,0.000
593,1769.065,3845.017,3845.017,3812.406,219.267,0.000,3783.806,28.600,0.000,0.000,0.000
594,1772.092,3810.784,3810.784,3819.494,218.825,0.000,3787.973,31.521,0.000,0.000,0.000
595,1775.120,3804.847,3804.847,3826.676,218.382,0.000,3791.986,34.691,0.000,0.000,0.000
596,1778.147,3779.869,3779.869,3833.937,217.939,0.000,3795.870,38.067,0.000,0.000,0.000
597,1781.173,3940.465,3940.465,3841.264,217.497,0.000,3799.661,41.604,0.000,0.000,0.000
598,1784.200,3901.166,3901.166,3848.648,217.054,0.000,3803.396,45.252,0.000,0.000,0.000
599,1787.226,3763.039,3763.039,3856.077,216.611,0.000,3807.118,48.960,0.000,0.000,0.000
600,1790.252,3924.891,3924.891,3863.542,216.168,0.000,3810.869,52.673,0.000,0.000,0.000
601,1793.277,4013.039,4013.039,3871.026,215.726,0.000,3814.691,56.335,0.000,0.000,0.000
602,1796.302,3913.295,3913.295,3878.510,215.283,0.000,3818.624,59.886,0.000,0.000,0.000
603,1799.327,3901.039,3901.039,3885.971,214.840,0.000,3822.702,63.269,0.000,0.000,0.000
604,1802.352,3832.869,3832.869,3893.378,214.398,0.000,3826.954,66.424,0.000,0.000,0.000
605,1805.376,3873.061,3873.061,3900.695,213.955,0.000,3831.400,69.295,0.000,0.000,0.000
606,1808.400,3886.209,3886.209,3907.880,213.512,0.000,3836.051,71.830,0.000,0.000,0.000
607,1811.424,3908.231,3908.231,3914.889,213.069,0.000,3840.908,73.981,0.000,0.000,0.000
608,1814.448,3866.613,3866.613,3921.671,212.627,0.000,3845.964,75.706,0.000,0.000,0.000
609,1817.471,3996.168,3996.168,3928.172,212.184,0.000,3851.200,76.973,0.000,0.000,0.000
610,1820.494,3848.657,3848.657,3934.340,211.741,0.000,3856.585,77.755,0.000,0.000,0.000
611,1823.516,3834.742,3834.742,3940.121,211.299,0.000,3862.085,78.036,0.000,0.000,0.000
612,1826.538,3964.146,3964.146,3945.463,210.856,0.000,3867.651,77.812,0.000,0.000,0.000
613,1829.560,4108.976,4108.976,3950.317,210.413,0.000,3873.233,77.084,0.000,0.000,0.000
614,1832.582,3996.487,3996.487,3954.641,209.970,0.000,3878.774,75.868,0.000,0.000,0.000
615,1835.603,3968.253,3968.253,3958.398,209.528,0.000,3884.213,74.185,0.000,0.000,0.000
616,1838.624,4066.976,4066.976,3961.558,209.085,0.000,3889.489,72.069,0.000,0.000,0.000
617,1841.645,4017.231,4017.231,3964.099,208.642,0.000,3894.542,69.558,0.000,0.000,0.000
618,1844.666,4026.827,4026.827,3966.009,208.200,0.000,3899.312,66.697,0.000,0.000,0.000
619,1847.686,3891.338,3891.338,3967.285,207.757,0.000,3903.746,63.538,0.000,0.000,0.000
620,1850.706,3888.124,3888.124,3967.930,207.314,0.000,3907.795,60.135,0.000,0.000,0.000
621,1853.725,3954.913,3954.913,3967.961,206.871,0.000,3911.417,56.544,0.000,0.000,0.000
622,1856.744,3952.913,3952.913,3967.400,206.429,0.000,3914.579,52.821,0.000,0.000,0.000
623,1859.763,3913.657,3913.657,3966.276,205.986,0.000,3917.254,49.022,0.000,0.000,0.000
624,1862.782,3999.806,3999.806,3964.628,205.543,0.000,3919.428,45.200,0.000,0.000,0.000
625,1865.800,3875.657,3875.657,3962.499,205.100,0.000,3921.095,41.405,0.000,0.000,0.000
626,1868.818,3961.913,3961.913,3959.937,204.658,0.000,3922.256,37.681,0.000,0.000,0.000
627,1871.836,4031.402,4031.402,3956.994,204.215,0.000,3922.925,34.069,0.000,0.000,0.000
628,1874.854,4000.423,4000.423,3953.724,203.772,0.000,3923.121,30.602,0.000,0.000,0.000
629,1877.871,4070.679,4070.679,3950.182,203.330,0.000,3922.872,27.310,0.000,0.000,0.000
630,1880.887,3918.083,3918.083,3946.424,202.887,0.000,3922.211,24.212,0.000,0.000,0.000
631,1883.904,3895.423,3895.423,3942.502,202.444,0.000,3921.176,21.327,0.000,0.000,0.000
632,1886.920,3971.635,3971.635,3938.468,202.001,0.000,3919.806,18.662,0.000,0.000,0.000
633,1889.936,4031.998,4031.998,3934.369,201.559,0.000,3918.144,16.225,0.000,0.000,0.000
634,1892.952,3868.849,3868.849,3930.245,201.116,0.000,3916.232,14.013,0.000,0.000,0.000
635,1895.967,3943.020,3943.020,3926.133,200.673,0.000,3914.108,12.024,0.000,0.000,0.000
636,1898.982,3965.594,3965.594,3922.060,200.231,0.000,3911.809,10.251,0.000,0.000,0.000
637,1901.997,3954.509,3954.509,3918.048,199.788,0.000,3909.366,8.682,0.000,0.000,0.000
638,1905.011,3863.509,3863.509,3914.107,199.345,0.000,3906.802,7.305,0.000,0.000,0.000
639,1908.025,4046.657,4046.657,3910.243,198.902,0.000,3904.136,6.106,0.000,0.000,0.000
640,1911.039,3900.849,3900.849,3906.449,198.460,0.000,3901.377,5.071,0.000,0.000,0.000
641,1914.053,4032.360,4032.360,3902.712,198.017,0.000,3898.528,4.184,0.000,0.000,0.000
642,1917.066,3862.764,3862.764,3899.010,197.574,0.000,3895.581,3.430,0.000,0.000,0.000
643,1920.079,3866.679,3866.679,3895.317,197.132,0.000,3892.524,2.793,0.000,0.000,0.000
644,1923.091,3754.445,3754.445,3891.596,196.689,0.000,3889.336,2.259,0.000,0.000,0.000
645,1926.104,3932.020,3932.020,3887.808,196.246,0.000,3885.992,1.816,0.000,0.000,0.000
646,1929.116,3831.190,3831.190,3883.912,195.803,0.000,3882.462,1.450,0.000,0.000,0.000
647,1932.127,3827.764,3827.764,3879.865,195.361,0.000,3878.714,1.150,0.000,0.000,0.000
648,1935.139,3813.616,3813.616,3875.622,194.918,0.000,3874.715,0.907,0.000,0.000,0.000
649,1938.150,3899.572,3899.572,3871.144,194.475,0.000,3870.434,0.710,0.000,0.000,0.000
650,1941.160,4026.020,4026.020,3866.394,194.033,0.000,3865.842,0.552,0.000,0.000,0.000
651,1944.171,3958.253,3958.253,3861.344,193.590,0.000,3860.917,0.427,0.000,0.000,0.000
652,1947.181,3871.679,3871.679,3855.972,193.147,0.000,3855.644,0.328,0.000,0.000,0.000
653,1950.191,3922.275,3922.275,3850.266,192.704,0.000,3850.016,0.250,0.000,0.000,0.000
654,1953.200,3800.105,3800.105,3844.228,192.262,0.000,3844.038,0.189,0.000,0.000,0.000
655,1956.210,3845.338,3845.338,3837.870,191.819,0.000,3837.728,0.143,0.000,0.000,0.000
656,1959.219,3806.083,3806.083,3831.221,191.376,0.000,3831.115,0.107,0.000,0.000,0.000
657,1962.227,3909.849,3909.849,3824.324,190.933,0.000,3824.245,0.079,0.000,0.000,0.000
658,1965.236,3945.701,3945.701,3817.237,190.491,0.000,3817.179,0.058,0.000,0.000,0.000
659,1968.244,3980.679,3980.679,3810.037,190.048,0.000,3809.994,0.043,0.000,0.000,0.000
660,1971.251,3834.509,3834.509,3802.814,189.605,0.000,3802.783,0.031,0.000,0.000,0.000
661,1974.259,3938.190,3938.190,3795.680,189.163,0.000,3795.658,0.023,0.000,0.000,0.000
662,1977.266,3824.338,3824.338,3788.762,188.720,0.000,3788.746,0.016,0.000,0.000,0.000
663,1980.273,3725.849,3725.849,3782.205,188.277,0.000,3782.194,0.012,0.000,0.000,0.000
664,1983.279,3726.360,3726.360,3778.683,190.343,0.000,3778.674,0.008,0.000,0.000,0.000
665,1986.285,3720.679,3720.679,3775.868,192.410,0.000,3775.862,0.006,0.000,0.000,0.000
666,1989.291,3870.275,3870.275,3773.962,194.476,0.000,3773.958,0.004,0.000,0.000,0.000
667,1992.297,3893.190,3893.190,3773.188,196.542,0.000,3773.186,0.003,0.000,0.000,0.000
668,1995.302,3902.871,3902.871,3773.789,198.608,0.000,3773.787,0.002,0.000,0.000,0.000
669,1998.307,3926.360,3926.360,3776.027,200.675,0.000,3776.026,0.001,0.000,0.000,0.000
670,2001.312,3753.275,3753.275,3780.191,202.741,0.000,3780.190,0.001,0.000,0.000,0.000
671,2004.316,3813.849,3813.849,3786.590,204.807,0.000,3786.590,0.001,0.000,0.000,0.000
672,2007.320,3882.338,3882.338,3795.560,206.874,0.000,3795.560,0.000,0.000,0.000,0.000
673,2010.324,3913.764,3913.764,3807.460,208.940,0.000,3807.460,0.000,0.000,0.000,0.000
674,2013.328,3925.679,3925.679,3822.675,211.006,0.000,3822.674,0.000,0.000,0.000,0.000
675,2016.331,3847.998,3847.998,3841.613,213.072,0.000,3841.613,0.000,0.000,0.000,0.000
676,2019.334,3946.190,3946.190,3864.707,215.139,0.000,3864.707,0.000,0.000,0.000,0.000
677,2022.336,3759.105,3759.105,3892.410,217.205,0.000,3892.410,0.000,0.000,0.000,0.000
678,2025.339,3779.041,3779.041,3925.192,219.271,0.000,3925.192,0.000,0.000,0.000,0.000
679,2028.341,3987.594,3987.594,3963.535,221.337,0.000,3963.535,0.000,0.000,0.000,0.000
680,2031.343,4041.913,4041.913,4007.928,223.404,0.000,4007.928,0.000,0.000,0.000,0.000
681,2034.344,4178.423,4178.423,4058.856,225.470,0.000,4058.856,0.000,0.000,0.000,0.000
682,2037.345,4102.168,4102.168,4116.793,227.536,0.000,4116.793,0.000,0.000,0.000,0.000
683,2040.346,4113.849,4113.849,4182.189,229.602,0.000,4182.189,0.000,0.000,0.000,0.000
684,2043.346,4204.509,4204.509,4255.456,231.669,0.000,4255.456,0.000,0.000,0.000,0.000
685,2046.347,4209.679,4209.679,4336.953,233.735,0.000,4336.953,0.000,0.000,0.000,0.000
686,2049.347,4290.679,4290.679,4426.971,235.801,0.000,4426.971,0.000,0.000,0.000,0.000
687,2052.346,4285.020,4285.020,4525.716,237.867,0.000,4525.716,0.000,0.000,0.000,0.000
688,2055.346,4412.849,4412.849,4633.291,239.934,0.000,4633.291,0.000,0.000,0.000,0.000
689,2058.345,4416.849,4416.849,4749.679,242.000,0.000,4749.679,0.000,0.000,0.000,0.000
690,2061.343,4172.594,4172.594,4874.727,244.066,0.000,4874.727,0.000,0.000,0.000,0.000
691,2064.342,4364.657,4364.657,5008.128,246.133,0.000,5008.128,0.000,0.000,0.000,0.000
692,2067.340,4454.934,4454.934,5149.414,248.199,0.000,5149.414,0.000,0.000,0.000,0.000
693,2070.338,4697.509,4697.509,5297.944,250.265,0.000,5297.944,0.000,0.000,0.000,0.000
694,2073.335,4747.360,4747.360,5452.895,252.331,0.000,5452.895,0.000,0.000,0.000,0.000
695,2076.333,4844.934,4844.934,5613.265,254.398,0.000,5613.265,0.000,0.000,0.000,0.000
696,2079.330,5012.934,5012.934,5777.875,256.464,0.000,5777.875,0.000,0.000,0.000,0.000
697,2082.326,5107.445,5107.445,5945.379,258.530,0.000,5945.379,0.000,0.000,0.000,0.000
698,2085.323,5263.360,5263.360,6114.274,260.596,0.000,6114.274,0.000,0.000,0.000,0.000
699,2088.319,5451.594,5451.594,6282.926,262.663,0.000,6282.926,0.000,0.000,0.000,0.000
700,2091.315,5334.338,5334.338,6449.594,264.729,0.000,6449.594,0.000,0.000,0.000,0.000
701,2094.310,5688.338,5688.338,6612.458,266.795,0.000,6612.458,0.000,0.000,0.000,0.000
702,2097.306,5595.934,5595.934,6769.653,268.861,0.000,6769.653,0.000,0.000,0.000,0.000
703,2100.300,5684.998,5684.998,6919.315,270.928,0.000,6919.315,0.000,0.000,0.000,0.000
704,2103.295,5709.530,5709.530,7059.611,272.994,0.000,7059.611,0.000,0.000,0.000,0.000
705,2106.290,6024.168,6024.168,7188.790,275.060,0.000,7188.790,0.000,0.000,0.000,0.000
706,2109.284,6233.572,6233.572,7305.216,277.127,0.000,7305.216,0.000,0.000,0.000,0.000
707,2112.277,6379.764,6379.764,7407.417,279.193,0.000,7407.417,0.000,0.000,0.000,0.000
708,2115.271,6785.934,6785.934,7494.113,281.259,0.000,7494.113,0.000,0.000,0.000,0.000
709,2118.264,6823.168,6823.168,7564.257,283.325,0.000,7564.257,0.000,0.000,0.000,0.000
710,2121.257,7003.657,7003.657,7617.055,285.392,0.000,7617.055,0.000,0.000,0.000,0.000
711,2124.250,7104.083,7104.083,7651.991,287.458,0.000,7651.991,0.000,0.000,0.000,0.000
712,2127.242,7398.849,7398.849,7668.838,289.524,0.000,7668.838,0.000,0.000,0.000,0.000
713,2130.234,7470.913,7470.913,7667.668,291.590,0.000,7667.668,0.000,0.000,0.000,0.000
714,2133.226,7547.338,7547.338,7648.843,293.657,0.000,7648.843,0.000,0.000,0.000,0.000
715,2136.218,7565.509,7565.509,7613.008,295.723,0.000,7613.008,0.000,0.000,0.000,0.000
716,2139.209,7813.998,7813.998,7561.077,297.789,0.000,7561.077,0.000,0.000,0.000,0.000
717,2142.200,7793.423,7793.423,7494.200,299.855,0.000,7494.200,0.000,0.000,0.000,0.000
718,2145.191,7831.594,7831.594,7413.742,301.922,0.000,7413.742,0.000,0.000,0.000,0.000
719,2148.181,7877.742,7877.742,7321.239,303.988,0.000,7321.239,0.000,0.000,0.000,0.000
720,2151.171,7952.764,7952.764,7218.365,306.054,0.000,7218.365,0.000,0.000,0.000,0.000
721,2154.161,7865.764,7865.764,7106.890,308.120,0.000,7106.890,0.000,0.000,0.000,0.000
722,2157.151,8128.934,8128.934,6988.634,310.187,0.000,6988.634,0.000,0.000,0.000,0.000
723,2160.140,7932.913,7932.913,6865.434,312.253,0.000,6865.434,0.000,0.000,0.000,0.000
724,2163.129,7965.445,7965.445,6739.097,314.319,0.000,6739.097,0.000,0.000,0.000,0.000
725,2166.118,7744.594,7744.594,6611.367,316.386,0.000,6611.367,0.000,0.000,0.000,0.000
726,2169.106,7624.168,7624.168,6483.893,318.452,0.000,6483.893,0.000,0.000,0.000,0.000
727,2172.095,7657.934,7657.934,6358.199,320.518,0.000,6358.199,0.000,0.000,0.000,0.000
728,2175.083,7478.827,7478.827,6235.667,322.584,0.000,6235.667,0.000,0.000,0.000,0.000
729,2178.070,7486.764,7486.764,6117.513,324.651,0.000,6117.513,0.000,0.000,0.000,0.000
730,2181.058,7258.594,7258.594,6004.781,326.717,0.000,6004.781,0.000,0.000,0.000,0.000
731,2184.045,7170.445,7170.445,5898.334,328.783,0.000,5898.334,0.000,0.000,0.000,0.000
732,2187.032,6985.020,6985.020,5798.857,330.849,0.000,5798.857,0.000,0.000,0.000,0.000
733,2190.018,6858.509,6858.509,5706.855,332.916,0.000,5706.855,0.000,0.000,0.000,0.000
734,2193.005,6804.020,6804.020,5622.669,334.982,0.000,5622.669,0.000,0.000,0.000,0.000
735,2195.991,6678.956,6678.956,5546.480,337.048,0.000,5546.480,0.000,0.000,0.000,0.000
736,2198.976,6487.764,6487.764,5478.326,339.114,0.000,5478.326,0.000,0.000,0.000,0.000
737,2201.962,6301.594,6301.594,5418.119,341.181,0.000,5418.119,0.000,0.000,0.000,0.000
738,2204.947,6097.253,6097.253,5365.662,343.247,0.000,5365.662,0.000,0.000,0.000,0.000
739,2207.932,5977.679,5977.679,5320.663,345.313,0.000,5320.663,0.000,0.000,0.000,0.000
740,2210.917,6021.764,6021.764,5282.757,347.379,0.000,5282.757,0.000,0.000,0.000,0.000
741,2213.902,5886.594,5886.594,5251.520,349.446,0.000,5251.520,0.000,0.000,0.000,0.000
742,2216.886,5737.594,5737.594,5226.488,351.512,0.000,5226.488,0.000,0.000,0.000,0.000
743,2219.870,5466.253,5466.253,5207.168,353.578,0.000,5207.168,0.000,0.000,0.000,0.000
744,2222.853,5599.445,5599.445,5193.052,355.645,0.000,5193.052,0.000,0.000,0.000,0.000
745,2225.837,5470.679,5470.679,5183.629,357.711,0.000,5183.629,0.000,0.000,0.000,0.000
746,2228.820,5374.168,5374.168,5178.397,359.777,0.000,5178.397,0.000,0.000,0.000,0.000
747,2231.803,5366.657,5366.657,5176.866,361.843,0.000,5176.866,0.000,0.000,0.000,0.000
748,2234.786,5252.360,5252.360,5178.565,363.910,0.000,5178.565,0.000,0.000,0.000,0.000
749,2237.768,5215.253,5215.253,5183.052,365.976,0.000,5183.052,0.000,0.000,0.000,0.000
750,2240.750,5320.679,5320.679,5189.908,368.042,0.000,5189.908,0.000,0.000,0.000,0.000
751,2243.732,5238.956,5238.956,5198.750,370.108,0.000,5198.750,0.000,0.000,0.000,0.000
752,2246.714,5217.275,5217.275,5209.221,372.175,0.000,5209.221,0.000,0.000,0.000,0.000
753,2249.695,5134.849,5134.849,5220.996,374.241,0.000,5220.996,0.000,0.000,0.000,0.000
754,2252.676,5173.275,5173.275,5233.783,376.307,0.000,5233.783,0.000,0.000,0.000,0.000
755,2255.657,5222.509,5222.509,5247.316,378.373,0.000,5247.316,0.000,0.000,0.000,0.000
756,2258.638,5021.530,5021.530,5261.358,380.440,0.000,5261.358,0.000,0.000,0.000,0.000
757,2261.618,4967.871,4967.871,5275.695,382.506,0.000,5275.695,0.000,0.000,0.000,0.000
758,2264.598,5221.871,5221.871,5290.138,384.572,0.000,5290.138,0.000,0.000,0.000,0.000
759,2267.578,5077.701,5077.701,5304.519,386.638,0.000,5304.519,0.000,0.000,0.000,0.000
760,2270.558,4982.105,4982.105,5318.687,388.705,0.000,5318.687,0.000,0.000,0.000,0.000
761,2273.538,5149.530,5149.530,5332.508,390.771,0.000,5332.508,0.000,0.000,0.000,0.000
762,2276.517,5048.297,5048.297,5345.859,392.837,0.000,5345.859,0.000,0.000,0.000,0.000
763,2279.496,5071.190,5071.190,5358.630,394.904,0.000,5358.630,0.000,0.000,0.000,0.000
764,2282.474,5170.934,5170.934,5370.721,396.970,0.000,5370.721,0.000,0.000,0.000,0.000
765,2285.453,5080.041,5080.041,5382.034,399.036,0.000,5382.034,0.000,0.000,0.000,0.000
766,2288.431,5134.445,5134.445,5392.480,401.102,0.000,5392.480,0.000,0.000,0.000,0.000
767,2291.409,5201.275,5201.275,5401.969,403.169,0.000,5401.969,0.000,0.000,0.000,0.000
768,2294.387,5095.445,5095.445,5410.413,405.235,0.000,5410.413,0.000,0.000,0.000,0.000
769,2297.364,5063.786,5063.786,5417.720,407.301,0.000,5417.720,0.000,0.000,0.000,0.000
770,2300.342,5115.020,5115.020,5423.797,409.367,0.000,5423.797,0.000,0.000,0.000,0.000
771,2303.319,5148.786,5148.786,5428.545,411.434,0.000,5428.545,0.000,0.000,0.000,0.000
772,2306.296,5176.190,5176.190,5431.860,413.500,0.000,5431.860,0.000,0.000,0.000,0.000
773,2309.272,5191.127,5191.127,5433.630,415.566,0.000,5433.630,0.000,0.000,0.000,0.000
774,2312.249,5209.041,5209.041,5433.733,417.632,0.000,5433.733,0.000,0.000,0.000,0.000
775,2315.225,4985.382,4985.382,5432.043,419.699,0.000,5432.043,0.000,0.000,0.000,0.000
776,2318.201,5113.723,5113.723,5428.423,421.765,0.000,5428.423,0.000,0.000,0.000,0.000
777,2321.176,5173.616,5173.616,5422.726,423.831,0.000,5422.726,0.000,0.000,0.000,0.000
778,2324.152,5186.934,5186.934,5414.800,425.898,0.000,5414.800,0.000,0.000,0.000,0.000
779,2327.127,5192.360,5192.360,5404.486,427.964,0.000,5404.486,0.000,0.000,0.000,0.000
780,2330.102,5272.212,5272.212,5391.617,430.030,0.000,5391.617,0.000,0.000,0.000,0.000
781,2333.077,5192.871,5192.871,5376.026,432.096,0.000,5376.026,0.000,0.000,0.000,0.000
782,2336.052,5039.786,5039.786,5357.541,434.163,0.000,5357.541,0.000,0.000,0.000,0.000
783,2339.026,5077.275,5077.275,5335.994,436.229,0.000,5335.994,0.000,0.000,0.000,0.000
784,2342.000,5170.382,5170.382,5311.220,438.295,0.000,5311.220,0.000,0.000,0.000,0.000
785,2344.974,5164.616,5164.616,5283.058,440.361,0.000,5283.058,0.000,0.000,0.000,0.000
786,2347.948,5132.616,5132.616,5249.900,440.966,0.000,5249.900,0.000,0.000,0.000,0.000
787,2350.921,5089.871,5089.871,5213.070,441.570,0.000,5213.070,0.000,0.000,0.000,0.000
788,2353.895,5055.956,5055.956,5172.452,442.174,0.000,5172.452,0.000,0.000,0.000,0.000
789,2356.868,5001.382,5001.382,5127.944,442.778,0.000,5127.944,0.000,0.000,0.000,0.000
790,2359.841,5001.467,5001.467,5079.473,443.383,0.000,5079.473,0.000,0.000,0.000,0.000
791,2362.813,4920.467,4920.467,5026.988,443.987,0.000,5026.988,0.000,0.000,0.000,0.000
792,2365.786,5062.871,5062.871,4970.467,444.591,0.000,4970.467,0.000,0.000,0.000,0.000
793,2368.758,4681.701,4681.701,4909.919,445.195,0.000,4909.919,0.000,0.000,0.000,0.000
794,2371.730,4863.041,4863.041,4845.385,445.800,0.000,4845.385,0.000,0.000,0.000,0.000
795,2374.702,4708.382,4708.382,4776.938,446.404,0.000,4776.938,0.000,0.000,0.000,0.000
796,2377.674,4796.786,4796.786,4704.687,447.008,0.000,4704.687,0.000,0.000,0.000,0.000
797,2380.645,4589.616,4589.616,4628.771,447.612,0.000,4628.771,0.000,0.000,0.000,0.000
798,2383.616,4654.786,4654.786,4549.363,448.217,0.000,4549.363,0.000,0.000,0.000,0.000
799,2386.588,4440.786,4440.786,4466.668,448.821,0.000,4466.668,0.000,0.000,0.000,0.000
800,2389.558,4410.467,4410.467,4380.918,449.425,0.000,4380.918,0.000,0.000,0.000,0.000
801,2392.529,4387.871,4387.871,4292.373,450.029,0.000,4292.373,0.000,0.000,0.000,0.000
802,2395.500,4105.212,4105.212,4201.314,450.634,0.000,4201.314,0.000,0.000,0.000,0.000
803,2398.470,4113.127,4113.127,4108.043,451.238,0.000,4108.043,0.000,0.000,0.000,0.000
804,2401.440,4052.297,4052.297,4012.877,451.842,0.000,4012.877,0.000,0.000,0.000,0.000
805,2404.410,3933.063,3933.063,3916.145,452.446,0.000,3916.145,0.000,0.000,0.000,0.000
806,2407.380,3841.212,3841.212,3818.183,453.051,0.000,3818.183,0.000,0.000,0.000,0.000
