ch,keV,net,fit,model,continuum_raw,Y-88,Ann-511
432,1274.661,265.597,265.597,275.202,22.752,275.202,0.000
433,1277.682,262.034,262.034,280.462,22.710,280.462,0.000
434,1280.703,254.597,254.597,286.307,22.668,286.307,0.000
435,1283.724,309.312,309.312,292.699,22.626,292.699,0.000
436,1286.744,287.707,287.707,299.581,22.584,299.581,0.000
437,1289.764,301.010,301.010,306.875,22.542,306.875,0.000
438,1292.785,303.547,303.547,314.483,22.500,314.483,0.000
439,1295.805,283.271,283.271,322.286,22.458,322.286,0.000
440,1298.825,298.321,298.321,330.151,22.415,330.151,0.000
441,1301.844,289.757,289.757,337.932,22.373,337.932,0.000
442,1304.864,331.330,331.330,345.476,22.331,345.476,0.000
443,1307.884,352.431,352.431,352.625,22.289,352.625,0.000
444,1310.903,333.128,333.128,359.228,22.247,359.228,0.000
445,1313.923,323.271,323.271,365.141,22.205,365.141,0.000
446,1316.942,299.632,299.632,370.237,22.163,370.237,0.000
447,1319.961,357.036,357.036,374.407,22.121,374.407,0.000
448,1322.980,363.784,363.784,377.571,22.079,377.571,0.000
449,1325.999,374.422,374.422,379.674,22.037,379.674,0.000
450,1329.017,389.490,389.490,380.695,21.995,380.695,0.000
451,1332.036,372.095,372.095,380.642,21.953,380.642,0.000
452,1335.054,360.086,360.086,379.557,21.910,379.557,0.000
453,1338.072,379.733,379.733,377.508,21.868,377.508,0.000
454,1341.090,390.246,390.246,374.590,21.826,374.590,0.000
455,1344.108,365.825,365.825,370.918,21.784,370.918,0.000
456,1347.126,377.036,377.036,366.622,21.742,366.622,0.000
457,1350.144,423.422,423.422,361.843,21.700,361.843,0.000
458,1353.162,401.363,401.363,356.724,21.658,356.724,0.000
459,1356.179,388.018,388.018,351.408,21.616,351.408,0.000
460,1359.196,379.674,379.674,346.028,21.574,346.028,0.000
461,1362.213,347.262,347.262,340.707,21.532,340.707,0.000
462,1365.230,369.725,369.725,335.554,21.490,335.554,0.000
463,1368.247,369.102,369.102,330.659,21.448,330.659,0.000
464,1371.264,395.253,395.253,326.092,21.406,326.092,0.000
465,1374.280,359.900,359.900,321.907,21.363,321.907,0.000
466,1377.297,364.211,364.211,318.136,21.321,318.136,0.000
467,1380.313,366.832,366.832,314.797,21.279,314.797,0.000
468,1383.329,335.051,335.051,311.891,21.237,311.891,0.000
469,1386.345,327.152,327.152,309.408,21.195,309.408,0.000
470,1389.361,348.723,348.723,307.326,21.153,307.326,0.000
471,1392.377,316.470,316.470,305.619,21.111,305.619,0.000
472,1395.392,304.688,304.688,304.253,21.069,304.253,0.000
473,1398.407,346.637,346.637,303.196,21.027,303.196,0.000
474,1401.423,331.646,331.646,302.412,20.985,302.412,0.000
475,1404.438,290.578,290.578,301.869,20.943,301.869,0.000
476,1407.453,291.065,291.065,301.538,20.901,301.538,0.000
477,1410.467,330.938,330.938,301.391,20.859,301.391,0.000
478,1413.482,325.870,325.870,301.406,20.816,301.406,0.000
479,1416.496,307.173,307.173,301.563,20.774,301.563,0.000
480,1419.511,314.927,314.927,301.847,20.732,301.847,0.000
481,1422.525,277.699,277.699,302.244,20.690,302.244,0.000
482,1425.539,335.337,335.337,302.745,20.648,302.745,0.000
483,1428.553,343.127,343.127,303.341,20.606,303.341,0.000
484,1431.566,340.395,340.395,304.024,20.564,304.024,0.000
485,1434.580,350.217,350.217,304.790,20.522,304.790,0.000
486,1437.593,330.048,330.048,305.633,20.480,305.633,0.000
487,1440.606,332.200,332.200,306.548,20.438,306.548,0.000
488,1443.619,327.527,327.527,307.532,20.396,307.532,0.000
489,1446.632,352.079,352.079,308.582,20.354,308.582,0.000
490,1449.645,334.450,334.450,309.698,20.311,309.698,0.000
491,1452.657,336.911,336.911,310.879,20.269,310.879,0.000
492,1455.670,357.323,357.323,312.126,20.227,312.126,0.000
493,1458.682,359.415,359.415,313.445,20.185,313.445,0.000
494,1461.694,305.817,305.817,314.839,20.143,314.839,0.000
495,1464.706,361.632,361.632,316.317,20.101,316.317,0.000
496,1467.718,362.751,362.751,317.888,20.059,317.888,0.000
497,1470.729,354.036,354.036,319.562,20.017,319.562,0.000
498,1473.741,294.869,294.869,321.348,19.975,321.348,0.000
499,1476.752,345.827,345.827,323.258,19.933,323.258,0.000
500,1479.763,352.720,352.720,325.299,19.891,325.299,0.000
501,1482.774,321.485,321.485,327.479,19.849,327.479,0.000
502,1485.785,332.123,332.123,329.802,19.807,329.802,0.000
503,1488.796,308.250,308.250,332.268,19.764,332.268,0.000
504,1491.806,332.917,332.917,334.873,19.722,334.873,0.000
505,1494.817,350.118,350.118,337.607,19.680,337.607,0.000
506,1497.827,318.978,318.978,340.457,19.638,340.457,0.000
507,1500.837,316.945,316.945,343.401,19.596,343.401,0.000
508,1503.847,359.148,359.148,346.416,19.554,346.416,0.000
509,1506.856,320.585,320.585,349.470,19.512,349.470,0.000
510,1509.866,361.065,361.065,352.529,19.470,352.529,0.000
511,1512.875,355.797,355.797,355.554,19.428,355.554,0.000
512,1515.884,337.034,337.034,358.502,19.386,358.502,0.000
513,1518.893,377.933,377.933,361.329,19.344,361.329,0.000
514,1521.902,312.413,312.413,363.988,19.302,363.988,0.000
515,1524.911,345.985,345.985,366.433,19.259,366.433,0.000
516,1527.920,329.439,329.439,368.618,19.217,368.618,0.000
517,1530.928,330.012,330.012,370.496,19.175,370.496,0.000
518,1533.936,367.979,367.979,372.023,19.133,372.023,0.000
519,1536.944,331.231,331.231,373.159,19.091,373.159,0.000
520,1539.952,338.139,338.139,373.864,19.049,373.864,0.000
521,1542.960,347.987,347.987,374.103,19.007,374.103,0.000
522,1545.968,374.248,374.248,373.844,18.965,373.844,0.000
523,1548.975,335.761,335.761,372.942,18.805,372.942,0.000
524,1551.983,351.854,351.854,371.491,18.646,371.491,0.000
525,1554.990,372.761,372.761,369.471,18.486,369.471,0.000
526,1557.997,330.619,330.619,366.870,18.326,366.870,0.000
527,1561.004,287.921,287.921,363.676,18.167,363.676,0.000
528,1564.010,323.619,323.619,359.885,18.007,359.885,0.000
529,1567.017,344.661,344.661,355.498,17.847,355.498,0.000
530,1570.023,310.854,310.854,350.521,17.688,350.521,0.000
531,1573.029,321.628,321.628,344.964,17.528,344.964,0.000
532,1576.035,292.073,292.073,338.846,17.368,338.846,0.000
533,1579.041,348.375,348.375,332.188,17.209,332.188,0.000
534,1582.047,317.165,317.165,325.019,17.049,325.019,0.000
535,1585.053,245.316,245.316,317.373,16.890,317.373,0.000
536,1588.058,285.426,285.426,309.289,16.730,309.289,0.000
537,1591.064,300.568,300.568,300.811,16.570,300.811,0.000
538,1594.069,260.779,260.779,291.988,16.411,291.988,0.000
539,1597.074,265.568,265.568,282.872,16.251,282.872,0.000
540,1600.079,251.711,251.711,273.519,16.091,273.519,0.000
541,1603.083,227.972,227.972,263.986,15.932,263.986,0.000
542,1606.088,266.628,266.628,254.333,15.772,254.333,0.000
543,1609.092,231.880,231.880,244.619,15.612,244.619,0.000
544,1612.096,211.467,211.467,234.901,15.453,234.901,0.000
545,1615.101,212.031,212.031,225.237,15.293,225.237,0.000
546,1618.104,194.123,194.123,215.681,15.133,215.681,0.000
547,1621.108,195.678,195.678,206.282,14.974,206.282,0.000
548,1624.112,190.174,190.174,197.085,14.814,197.085,0.000
549,1627.115,167.274,167.274,188.132,14.654,188.132,0.000
550,1630.119,184.880,184.880,179.458,14.495,179.458,0.000
551,1633.122,169.384,169.384,171.090,14.335,171.090,0.000
552,1636.125,131.577,131.577,163.053,14.176,163.053,0.000
553,1639.128,138.174,138.174,155.364,14.016,155.364,0.000
554,1642.131,137.375,137.375,148.034,13.856,148.034,0.000
555,1645.134,131.384,131.384,141.069,13.697,141.069,0.000
556,1648.136,136.182,136.182,134.470,13.537,134.470,0.000
557,1651.138,102.535,102.535,128.234,13.377,128.234,0.000
558,1654.141,126.191,126.191,122.353,13.218,122.353,0.000
559,1657.143,117.687,117.687,116.818,13.058,116.818,0.000
560,1660.145,100.636,100.636,111.614,12.898,111.614,0.000
561,1663.147,88.535,88.535,106.727,12.739,106.727,0.000
562,1666.148,106.930,106.930,102.141,12.579,102.141,0.000
563,1669.150,81.544,81.544,97.839,12.419,97.839,0.000
564,1672.151,94.779,94.779,93.802,12.260,93.802,0.000
565,1675.153,88.636,88.636,90.016,12.100,90.016,0.000
566,1678.154,81.535,81.535,86.462,11.940,86.462,0.000
567,1681.155,102.342,102.342,83.129,11.781,83.129,0.000
568,1684.156,86.426,86.426,80.002,11.621,80.002,0.000
569,1687.156,80.316,80.316,77.075,11.461,77.075,0.000
570,1690.157,77.224,77.224,74.339,11.302,74.339,0.000
571,1693.158,86.888,86.888,71.795,11.142,71.795,0.000
572,1696.158,68.233,68.233,69.445,10.983,69.445,0.000
573,1699.158,66.577,66.577,67.298,10.823,67.298,0.000
574,1702.159,81.233,81.233,65.372,10.663,65.372,0.000
575,1705.159,98.224,98.224,63.690,10.504,63.690,0.000
576,1708.158,79.375,79.375,62.287,10.344,62.287,0.000
577,1711.158,83.821,83.821,61.207,10.184,61.207,0.000
578,1714.158,90.123,90.123,60.506,10.025,60.506,0.000
579,1717.157,71.417,71.417,60.257,9.865,60.257,0.000
580,1720.157,96.711,96.711,60.543,9.705,60.543,0.000
581,1723.156,80.014,80.014,61.470,9.546,61.470,0.000
582,1726.155,80.307,80.307,63.156,9.386,63.156,0.000
583,1729.155,86.014,86.014,65.744,9.226,65.744,0.000
584,1732.154,91.257,91.257,69.393,9.067,69.393,0.000
585,1735.152,114.963,114.963,74.284,8.907,74.284,0.000
586,1738.151,109.963,109.963,80.618,8.747,80.618,0.000
587,1741.150,142.803,142.803,88.616,8.588,88.616,0.000
588,1744.148,158.500,158.500,98.515,8.428,98.515,0.000
589,1747.147,165.661,165.661,110.565,8.269,110.565,0.000
590,1750.145,188.198,188.198,125.027,8.109,125.027,0.000
591,1753.143,188.904,188.904,142.166,7.949,142.166,0.000
592,1756.141,196.400,196.400,162.245,7.790,162.245,0.000
593,1759.140,228.904,228.904,185.513,7.630,185.513,0.000
594,1762.137,266.812,266.812,212.202,7.470,212.202,0.000
595,1765.135,274.299,274.299,242.511,7.311,242.511,0.000
596,1768.133,333.794,333.794,276.598,7.151,276.598,0.000
597,1771.131,335.946,335.946,314.567,6.991,314.567,0.000
598,1774.128,384.946,384.946,356.456,6.832,356.456,0.000
599,1777.126,388.450,388.450,402.227,6.672,402.227,0.000
600,1780.123,434.198,434.198,451.753,6.512,451.753,0.000
601,1783.120,506.207,506.207,504.814,6.353,504.814,0.000
602,1786.118,566.652,566.652,561.084,6.193,561.084,0.000
603,1789.115,623.619,623.619,620.133,6.033,620.133,0.000
604,1792.112,662.215,662.215,681.425,5.874,681.425,0.000
605,1795.109,734.862,734.862,744.319,5.714,744.319,0.000
606,1798.106,795.509,795.509,808.078,5.555,808.078,0.000
607,1801.102,875.174,875.174,871.880,5.395,871.880,0.000
608,1804.099,887.426,887.426,934.831,5.235,934.831,0.000
609,1807.096,943.375,943.375,995.990,5.076,995.990,0.000
610,1810.092,964.972,964.972,1054.381,4.916,1054.381,0.000
611,1813.089,1089.292,1089.292,1109.029,4.756,1109.029,0.000
612,1816.085,1127.141,1127.141,1158.977,4.597,1158.977,0.000
613,1819.082,1121.788,1121.788,1203.319,4.437,1203.319,0.000
614,1822.078,1146.375,1146.375,1241.224,4.277,1241.224,0.000
615,1825.074,1181.384,1181.384,1271.961,4.118,1271.961,0.000
616,1828.070,1205.502,1205.502,1294.925,3.958,1294.925,0.000
617,1831.066,1199.443,1199.443,1309.654,3.798,1309.654,0.000
618,1834.062,1231.342,1231.342,1315.844,3.639,1315.844,0.000
619,1837.058,1323.654,1323.654,1313.361,3.479,1313.361,0.000
620,1840.054,1198.897,1198.897,1302.242,3.319,1302.242,0.000
621,1843.050,1213.250,1213.250,1282.697,3.160,1282.697,0.000
622,1846.046,1151.796,1151.796,1255.100,3.000,1255.100,0.000
623,1849.042,1201.301,1201.301,1219.980,2.841,1219.980,0.000
624,1852.037,1138.048,1138.048,1177.998,2.681,1177.998,0.000
625,1855.033,1133.603,1133.603,1129.932,2.521,1129.932,0.000
626,1858.029,1090.662,1090.662,1076.796,2.508,1076.796,0.000
627,1861.024,1052.553,1052.553,1019.374,2.495,1019.374,0.000
628,1864.020,979.461,979.461,958.635,2.481,958.635,0.000
629,1867.015,942.016,942.016,895.557,2.468,895.557,0.000
630,1870.011,827.948,827.948,831.103,2.454,831.103,0.000
631,1873.006,796.662,796.662,766.194,2.441,766.194,0.000
632,1876.001,726.007,726.007,701.695,2.428,701.695,0.000
633,1878.997,671.956,671.956,638.389,2.414,638.389,0.000
634,1881.992,614.956,614.956,576.971,2.401,576.971,0.000
635,1884.987,535.956,535.956,518.034,2.388,518.034,0.000
636,1887.983,461.956,461.956,462.066,2.374,462.066,0.000
637,1890.978,440.965,440.965,409.448,2.361,409.448,0.000
638,1893.973,374.704,374.704,360.454,2.347,360.454,0.000
639,1896.968,392.855,392.855,315.261,2.334,315.261,0.000
640,1899.963,301.209,301.209,273.951,2.321,273.951,0.000
641,1902.959,273.713,273.713,236.524,2.307,236.524,0.000
642,1905.954,212.016,212.016,202.908,2.294,202.908,0.000
643,1908.949,195.906,195.906,172.971,2.281,172.971,0.000
644,1911.944,165.167,165.167,146.532,2.267,146.532,0.000
645,1914.939,128.410,128.410,123.374,2.254,123.374,0.000
646,1917.934,125.603,125.603,103.254,2.240,103.254,0.000
647,1920.929,102.965,102.965,85.911,2.227,85.911,0.000
648,1923.925,81.268,81.268,71.080,2.214,71.080,0.000
649,1926.920,76.704,76.704,58.497,2.200,58.497,0.000
650,1929.915,54.662,54.662,47.902,2.187,47.902,0.000
651,1932.910,48.923,48.923,39.049,2.174,39.049,0.000
652,1935.905,37.116,37.116,31.707,2.160,31.707,0.000
653,1938.900,29.864,29.864,25.665,2.147,25.665,0.000
654,1941.895,22.763,22.763,20.728,2.134,20.728,0.000
655,1944.891,23.016,23.016,16.724,2.120,16.724,0.000
656,1947.886,15.511,15.511,13.501,2.107,13.501,0.000
657,1950.881,14.814,14.814,10.924,2.093,10.924,0.000
658,1953.876,16.268,16.268,8.878,2.080,8.878,0.000
659,1956.872,3.016,3.016,7.265,2.067,7.265,0.000
660,1959.867,10.268,10.268,6.002,2.053,6.002,0.000
661,1962.862,8.116,8.116,5.020,2.040,5.020,0.000
662,1965.858,6.167,6.167,4.260,2.027,4.260,0.000
663,1968.853,0.000,-0.379,3.676,2.013,3.676,0.000
664,1971.848,2.814,2.814,3.230,2.000,3.230,0.000
665,1974.844,5.066,5.066,2.890,1.986,2.890,0.000
666,1977.839,8.873,8.873,2.633,1.973,2.633,0.000
667,1980.835,4.772,4.772,2.438,1.960,2.438,0.000
668,1983.831,0.612,0.612,2.291,1.946,2.291,0.000
669,1986.826,0.000,-0.178,2.179,1.933,2.179,0.000
670,1989.822,0.217,0.217,2.095,1.920,2.095,0.000
671,1992.818,7.167,7.167,2.030,1.906,2.030,0.000
672,1995.814,6.024,6.024,1.980,1.893,1.980,0.000
673,1998.809,4.612,4.612,1.940,1.880,1.940,0.000
674,2001.805,2.965,2.965,1.908,1.866,1.908,0.000
675,2004.801,4.369,4.369,1.881,1.853,1.881,0.000
676,2007.798,0.000,-0.631,1.859,1.839,1.859,0.000
677,2010.794,0.000,-1.531,1.839,1.826,1.839,0.000
678,2013.790,3.671,3.671,1.822,1.813,1.822,0.000
679,2016.786,2.176,2.176,1.805,1.799,1.805,0.000
680,2019.783,4.864,4.864,1.790,1.786,1.790,0.000
681,2022.779,0.369,0.369,1.775,1.773,1.775,0.000
682,2025.776,1.469,1.469,1.761,1.759,1.761,0.000
683,2028.772,0.000,-1.732,1.747,1.746,1.747,0.000
684,2031.769,5.772,5.772,1.733,1.732,1.733,0.000
685,2034.766,2.965,2.965,1.720,1.719,1.720,0.000
686,2037.763,0.217,0.217,1.706,1.706,1.706,0.000
687,2040.760,0.000,-3.136,1.693,1.692,1.693,0.000
688,2043.757,0.772,0.772,1.679,1.679,1.679,0.000
689,2046.754,0.000,-0.178,1.666,1.666,1.666,0.000
690,2049.752,3.864,3.864,1.652,1.652,1.652,0.000
691,2052.749,0.176,0.176,1.639,1.639,1.639,0.000
692,2055.747,6.116,6.116,1.626,1.626,1.626,0.000
693,2058.744,3.814,3.814,1.612,1.612,1.612,0.000
694,2061.742,1.469,1.469,1.599,1.599,1.599,0.000
695,2064.740,2.016,2.016,1.585,1.585,1.585,0.000
696,2067.738,3.612,3.612,1.572,1.572,1.572,0.000
697,2070.737,1.662,1.662,1.559,1.559,1.559,0.000
698,2073.735,0.000,-0.186,1.545,1.545,1.545,0.000
699,2076.733,0.000,-3.741,1.532,1.532,1.532,0.000
700,2079.732,5.309,5.309,1.519,1.519,1.519,0.000
701,2082.731,3.662,3.662,1.505,1.505,1.505,0.000
702,2085.730,5.805,5.805,1.492,1.492,1.492,0.000
703,2088.729,3.511,3.511,1.478,1.478,1.478,0.000
704,2091.728,0.000,-0.346,1.465,1.465,1.465,0.000
705,2094.727,2.461,2.461,1.452,1.452,1.452,0.000
706,2097.727,2.562,2.562,1.438,1.438,1.438,0.000
707,2100.726,0.662,0.662,1.425,1.425,1.425,0.000
708,2103.726,2.099,2.099,1.412,1.412,1.412,0.000
709,2106.726,0.000,-1.791,1.398,1.398,1.398,0.000
710,2109.726,0.209,0.209,1.385,1.385,1.385,0.000
711,2112.727,0.057,0.057,1.371,1.371,1.371,0.000
712,2115.727,2.805,2.805,1.358,1.358,1.358,0.000
713,2118.728,0.000,-0.145,1.345,1.345,1.345,0.000
714,2121.729,5.309,5.309,1.331,1.331,1.331,0.000
715,2124.730,0.000,-0.741,1.318,1.318,1.318,0.000
716,2127.731,0.855,0.855,1.305,1.305,1.305,0.000
717,2130.733,1.057,1.057,1.291,1.291,1.291,0.000
718,2133.734,0.000,-0.691,1.278,1.278,1.278,0.000
719,2136.736,0.755,0.755,1.265,1.265,1.265,0.000
720,2139.738,2.755,2.755,1.251,1.251,1.251,0.000
721,2142.740,1.108,1.108,1.238,1.238,1.238,0.000
722,2145.743,1.603,1.603,1.224,1.224,1.224,0.000
723,2148.746,3.209,3.209,1.211,1.211,1.211,0.000
724,2151.749,6.057,6.057,1.198,1.198,1.198,0.000
725,2154.752,0.000,-0.044,1.184,1.184,1.184,0.000
726,2157.755,7.796,7.796,1.171,1.171,1.171,0.000
727,2160.759,3.259,3.259,1.158,1.158,1.158,0.000
728,2163.762,3.763,3.763,1.144,1.144,1.144,0.000
729,2166.766,1.410,1.410,1.131,1.131,1.131,0.000
730,2169.771,3.713,3.713,1.117,1.117,1.117,0.000
731,2172.775,4.108,4.108,1.104,1.104,1.104,0.000
732,2175.780,3.007,3.007,1.091,1.091,1.091,0.000
733,2178.785,0.000,-2.305,1.077,1.077,1.077,0.000
734,2181.790,0.000,-2.447,1.064,1.064,1.064,0.000
735,2184.796,0.000,-0.993,1.051,1.051,1.051,0.000
736,2187.802,5.511,5.511,1.037,1.037,1.037,0.000
737,2190.808,1.511,1.511,1.024,1.024,1.024,0.000
738,2193.814,4.814,4.814,1.011,1.011,1.011,0.000
739,2196.821,4.662,4.662,0.997,0.997,0.997,0.000
740,2199.827,7.410,7.410,0.984,0.984,0.984,0.000
741,2202.835,1.360,1.360,0.980,0.980,0.980,0.000
742,2205.842,9.461,9.461,0.977,0.977,0.977,0.000
743,2208.850,2.452,2.452,0.973,0.973,0.973,0.000
744,2211.858,0.000,-0.438,0.970,0.970,0.970,0.000
745,2214.866,4.309,4.309,0.966,0.966,0.966,0.000
746,2217.875,2.612,2.612,0.963,0.963,0.963,0.000
747,2220.883,1.511,1.511,0.959,0.959,0.959,0.000
748,2223.893,0.511,0.511,0.955,0.955,0.955,0.000
749,2226.902,3.410,3.410,0.952,0.952,0.952,0.000
750,2229.912,0.000,-0.035,0.948,0.948,0.948,0.000
751,2232.922,8.662,8.662,0.945,0.945,0.945,0.000
752,2235.933,6.410,6.410,0.941,0.941,0.941,0.000
753,2238.943,0.662,0.662,0.938,0.938,0.938,0.000
754,2241.954,2.116,2.116,0.934,0.934,0.934,0.000
755,2244.966,0.906,0.906,0.931,0.931,0.931,0.000
756,2247.978,3.612,3.612,0.927,0.927,0.927,0.000
757,2250.990,3.511,3.511,0.924,0.924,0.924,0.000
758,2254.002,0.763,0.763,0.920,0.920,0.920,0.000
759,2257.015,0.309,0.309,0.916,0.916,0.916,0.000
760,2260.028,4.369,4.369,0.913,0.913,0.913,0.000
761,2263.042,6.268,6.268,0.909,0.909,0.909,0.000
762,2266.056,2.923,2.923,0.906,0.906,0.906,0.000
763,2269.070,0.000,-0.531,0.902,0.902,0.902,0.000
764,2272.084,9.318,9.318,0.899,0.899,0.899,0.000
765,2275.099,4.217,4.217,0.895,0.895,0.895,0.000
766,2278.115,0.772,0.772,0.892,0.892,0.892,0.000
767,2281.130,5.974,5.974,0.888,0.888,0.888,0.000
768,2284.147,0.000,-1.127,0.885,0.885,0.885,0.000
769,2287.163,2.369,2.369,0.881,0.881,0.881,0.000
770,2290.180,4.125,4.125,0.877,0.877,0.877,0.000
771,2293.197,0.000,-1.085,0.874,0.874,0.874,0.000
772,2296.215,7.377,7.377,0.870,0.870,0.870,0.000
773,2299.233,2.974,2.974,0.867,0.867,0.867,0.000
774,2302.252,4.923,4.923,0.863,0.863,0.863,0.000
775,2305.271,6.125,6.125,0.860,0.860,0.860,0.000
776,2308.290,1.428,1.428,0.856,0.856,0.856,0.000
777,2311.310,0.176,0.176,0.853,0.853,0.853,0.000
778,2314.330,0.000,-0.631,0.849,0.849,0.849,0.000
779,2317.351,0.000,-2.480,0.846,0.846,0.846,0.000
780,2320.372,0.318,0.318,0.842,0.842,0.842,0.000
781,2323.393,5.226,5.226,0.838,0.838,0.838,0.000
782,2326.415,3.075,3.075,0.835,0.835,0.835,0.000
783,2329.437,3.629,3.629,0.831,0.831,0.831,0.000
784,2332.460,5.125,5.125,0.828,0.828,0.828,0.000
785,2335.484,3.176,3.176,0.824,0.824,0.824,0.000
786,2338.507,2.873,2.873,0.821,0.821,0.821,0.000
787,2341.532,1.831,1.831,0.817,0.817,0.817,0.000
788,2344.556,2.478,2.478,0.814,0.814,0.814,0.000
789,2347.582,2.478,2.478,0.810,0.810,0.810,0.000
790,2350.607,2.428,2.428,0.807,0.807,0.807,0.000
791,2353.633,4.730,4.730,0.803,0.803,0.803,0.000
792,2356.660,0.000,-2.623,0.799,0.799,0.799,0.000
793,2359.687,0.000,-0.219,0.796,0.796,0.796,0.000
794,2362.715,2.478,2.478,0.792,0.792,0.792,0.000
795,2365.743,2.781,2.781,0.789,0.789,0.789,0.000
796,2368.772,1.882,1.882,0.785,0.785,0.785,0.000
797,2371.801,5.428,5.428,0.782,0.782,0.782,0.000
798,2374.830,2.327,2.327,0.778,0.778,0.778,0.000
799,2377.861,4.184,4.184,0.775,0.775,0.775,0.000
800,2380.891,1.478,1.478,0.771,0.771,0.771,0.000
801,2383.923,1.083,1.083,0.768,0.768,0.768,0.000
802,2386.954,2.529,2.529,0.764,0.764,0.764,0.000
803,2389.987,0.000,-1.270,0.760,0.760,0.760,0.000
804,2393.020,0.000,-1.077,0.757,0.757,0.757,0.000
805,2396.053,0.000,-0.824,0.753,0.753,0.753,0.000
806,2399.087,0.932,0.932,0.750,0.750,0.750,0.000
807,2402.122,0.000,-1.118,0.746,0.746,0.746,0.000
808,2405.157,0.386,0.386,0.743,0.743,0.743,0.000
809,2408.192,2.336,2.336,0.739,0.739,0.739,0.000
810,2411.229,1.529,1.529,0.736,0.736,0.736,0.000
811,2414.265,1.932,1.932,0.732,0.732,0.732,0.000
812,2417.303,0.000,-0.967,0.729,0.729,0.729,0.000
813,2420.341,1.285,1.285,0.725,0.725,0.725,0.000
814,2423.379,2.882,2.882,0.721,0.721,0.721,0.000
815,2426.419,1.831,1.831,0.718,0.718,0.718,0.000
816,2429.458,3.134,3.134,0.714,0.714,0.714,0.000
817,2432.499,1.184,1.184,0.711,0.711,0.711,0.000
818,2435.540,4.689,4.689,0.707,0.707,0.707,0.000
819,2438.581,3.882,3.882,0.704,0.704,0.704,0.000
820,2441.624,1.831,1.831,0.700,0.700,0.700,0.000
821,2444.667,0.134,0.134,0.697,0.697,0.697,0.000
822,2447.710,0.000,-0.320,0.693,0.693,0.693,0.000
823,2450.754,0.529,0.529,0.690,0.690,0.690,0.000
824,2453.799,4.932,4.932,0.686,0.686,0.686,0.000
825,2456.845,0.932,0.932,0.682,0.682,0.682,0.000
826,2459.891,2.083,2.083,0.679,0.679,0.679,0.000
827,2462.937,3.436,3.436,0.675,0.675,0.675,0.000
828,2465.985,0.000,-0.463,0.672,0.672,0.672,0.000
829,2469.033,4.487,4.487,0.668,0.668,0.668,0.000
830,2472.082,0.537,0.537,0.665,0.665,0.665,0.000
831,2475.131,1.831,1.831,0.661,0.661,0.661,0.000
832,2478.181,3.932,3.932,0.658,0.658,0.658,0.000
833,2481.232,0.638,0.638,0.654,0.654,0.654,0.000
834,2484.284,2.134,2.134,0.651,0.651,0.651,0.000
835,2487.336,0.000,-0.564,0.647,0.647,0.647,0.000
836,2490.389,1.184,1.184,0.643,0.643,0.643,0.000
837,2493.442,1.336,1.336,0.640,0.640,0.640,0.000
838,2496.497,0.386,0.386,0.636,0.636,0.636,0.000
839,2499.552,1.033,1.033,0.633,0.633,0.633,0.000
840,2502.607,0.000,-0.866,0.629,0.629,0.629,0.000
841,2505.664,1.386,1.386,0.626,0.626,0.626,0.000
842,2508.721,2.134,2.134,0.622,0.622,0.622,0.000
843,2511.779,2.176,2.176,0.619,0.619,0.619,0.000
844,2514.838,0.000,-1.068,0.615,0.615,0.615,0.000
845,2517.897,0.000,-1.017,0.612,0.612,0.612,0.000
846,2520.958,0.000,-0.118,0.608,0.608,0.608,0.000
847,2524.019,1.983,1.983,0.604,0.604,0.604,0.000
848,2527.080,0.000,-0.219,0.601,0.601,0.601,0.000
849,2530.143,2.730,2.730,0.597,0.597,0.597,0.000
850,2533.206,4.083,4.083,0.594,0.594,0.594,0.000
851,2536.270,0.730,0.730,0.590,0.590,0.590,0.000
852,2539.335,1.235,1.235,0.587,0.587,0.587,0.000
853,2542.401,1.579,1.579,0.583,0.583,0.583,0.000
854,2545.468,1.125,1.125,0.580,0.580,0.580,0.000
855,2548.535,0.000,-1.026,0.577,0.576,0.577,0.000
856,2551.603,2.377,2.377,0.573,0.573,0.573,0.000
857,2554.672,0.000,-1.673,0.570,0.569,0.570,0.000
858,2557.742,2.075,2.075,0.566,0.565,0.566,0.000
859,2560.812,3.974,3.974,0.563,0.562,0.563,0.000
860,2563.884,0.000,-2.329,0.560,0.558,0.560,0.000
861,2566.956,3.066,3.066,0.557,0.555,0.557,0.000
862,2570.029,0.167,0.167,0.554,0.551,0.554,0.000
863,2573.103,4.116,4.116,0.551,0.548,0.551,0.000
864,2576.178,0.000,-0.430,0.548,0.544,0.548,0.000
865,2579.254,3.369,3.369,0.545,0.541,0.545,0.000
866,2582.330,0.469,0.469,0.543,0.537,0.543,0.000
867,2585.408,0.116,0.116,0.541,0.534,0.541,0.000
868,2588.486,0.000,-2.732,0.539,0.530,0.539,0.000
869,2591.565,0.814,0.814,0.537,0.526,0.537,0.000
870,2594.645,1.410,1.410,0.535,0.522,0.535,0.000
871,2597.726,0.108,0.108,0.534,0.519,0.534,0.000
872,2600.808,0.000,-1.851,0.533,0.515,0.533,0.000
873,2603.891,0.805,0.805,0.533,0.511,0.533,0.000
874,2606.975,2.007,2.007,0.534,0.507,0.534,0.000
875,2610.059,0.000,-3.085,0.535,0.504,0.535,0.000
876,2613.145,0.000,-0.145,0.537,0.500,0.537,0.000
877,2616.231,0.000,-2.438,0.539,0.496,0.539,0.000
