P55 flags: vacuum=1 nofluct=0 nodelta=0 lowcut=0 killesc=0
RESULT decays=8000000
HIST 377 219
HIST 378 217
HIST 379 238
HIST 380 247
HIST 381 229
HIST 382 264
HIST 383 186
HIST 384 221
HIST 385 245
HIST 386 207
HIST 387 216
HIST 388 243
HIST 389 247
HIST 390 233
HIST 391 201
HIST 392 223
HIST 393 219
HIST 394 218
HIST 395 195
HIST 396 236
HIST 397 229
HIST 398 201
HIST 399 233
HIST 400 222
HIST 401 220
HIST 402 212
HIST 403 226
HIST 404 233
HIST 405 203
HIST 406 256
HIST 407 252
HIST 408 213
HIST 409 201
HIST 410 201
HIST 411 203
HIST 412 208
HIST 413 211
HIST 414 237
HIST 415 197
HIST 416 202
HIST 417 188
HIST 418 220
HIST 419 207
HIST 420 194
HIST 421 223
HIST 422 190
HIST 423 213
HIST 424 202
HIST 425 204
HIST 426 212
HIST 427 201
HIST 428 231
HIST 429 225
HIST 430 208
HIST 431 209
HIST 432 202
HIST 433 233
HIST 434 175
HIST 435 229
HIST 436 221
HIST 437 208
HIST 438 212
HIST 439 2234
HIST 440 191
HIST 441 205
HIST 442 210
HIST 443 192
HIST 444 191
HIST 445 210
HIST 446 215
HIST 447 210
HIST 448 210
HIST 449 211
HIST 450 192
HIST 451 234
HIST 452 190
HIST 453 201
HIST 454 211
HIST 455 199
HIST 456 207
HIST 457 209
HIST 458 222
HIST 459 189
HIST 460 215
HIST 461 183
HIST 462 203
HIST 463 197
HIST 464 210
HIST 465 228
HIST 466 195
HIST 467 201
HIST 468 211
HIST 469 236
HIST 470 209
HIST 471 221
HIST 472 205
HIST 473 190
HIST 474 222
HIST 475 224
HIST 476 211
HIST 477 229
HIST 478 211
HIST 479 212
HIST 480 200
HIST 481 199
HIST 482 204
HIST 483 188
HIST 484 184
HIST 485 172
HIST 486 205
HIST 487 184
HIST 488 182
HIST 489 190
HIST 490 173
HIST 491 217
HIST 492 195
HIST 493 169
HIST 494 192
HIST 495 187
HIST 496 200
HIST 497 204
HIST 498 218
HIST 499 191
HIST 500 199
HIST 501 176
HIST 502 190
HIST 503 222
HIST 504 180
HIST 505 201
HIST 506 193
HIST 507 197
HIST 508 205
HIST 509 215
HIST 510 206
HIST 511 785
HIST 512 172
HIST 513 178
HIST 514 191
HIST 515 207
HIST 516 185
HIST 517 199
HIST 518 186
HIST 519 188
HIST 520 198
HIST 521 178
HIST 522 209
HIST 523 186
HIST 524 218
HIST 525 199
HIST 526 184
HIST 527 180
HIST 528 201
HIST 529 209
HIST 530 176
HIST 531 182
HIST 532 195
HIST 533 198
HIST 534 188
HIST 535 194
HIST 536 199
HIST 537 197
HIST 538 198
HIST 539 192
HIST 540 185
HIST 541 187
HIST 542 186
HIST 543 203
HIST 544 196
HIST 545 218
HIST 546 194
HIST 547 208
HIST 548 181
HIST 549 151
HIST 550 191
HIST 551 184
HIST 552 209
HIST 553 195
HIST 554 212
HIST 555 189
HIST 556 204
HIST 557 172
HIST 558 192
HIST 559 188
HIST 560 178
HIST 561 198
HIST 562 197
HIST 563 201
HIST 564 203
HIST 565 162
HIST 566 181
HIST 567 192
HIST 568 159
HIST 569 202
HIST 570 199
HIST 571 173
HIST 572 171
HIST 573 197
HIST 574 175
HIST 575 165
HIST 576 173
HIST 577 194
HIST 578 202
HIST 579 175
HIST 580 192
HIST 581 191
HIST 582 200
HIST 583 174
HIST 584 198
HIST 585 175
HIST 586 175
HIST 587 176
HIST 588 167
HIST 589 156
HIST 590 196
HIST 591 187
HIST 592 189
HIST 593 178
HIST 594 175
HIST 595 177
HIST 596 195
HIST 597 200
HIST 598 188
HIST 599 184
HIST 600 174
HIST 601 162
HIST 602 182
HIST 603 177
HIST 604 175
HIST 605 187
HIST 606 190
HIST 607 194
HIST 608 211
HIST 609 173
HIST 610 162
HIST 611 184
HIST 612 166
HIST 613 195
HIST 614 172
HIST 615 215
HIST 616 174
HIST 617 180
HIST 618 179
HIST 619 187
HIST 620 181
HIST 621 181
HIST 622 199
HIST 623 200
HIST 624 172
HIST 625 168
HIST 626 211
HIST 627 192
HIST 628 173
HIST 629 181
HIST 630 158
HIST 631 185
HIST 632 188
HIST 633 181
HIST 634 167
HIST 635 174
HIST 636 201
HIST 637 193
HIST 638 203
HIST 639 183
HIST 640 164
HIST 641 172
HIST 642 200
HIST 643 176
HIST 644 165
HIST 645 178
HIST 646 164
HIST 647 180
HIST 648 188
HIST 649 156
HIST 650 193
HIST 651 178
HIST 652 174
HIST 653 187
HIST 654 181
HIST 655 181
HIST 656 165
HIST 657 189
HIST 658 165
HIST 659 182
HIST 660 162
HIST 661 174
HIST 662 212
HIST 663 174
HIST 664 179
HIST 665 179
HIST 666 188
HIST 667 197
HIST 668 189
HIST 669 182
HIST 670 178
HIST 671 180
HIST 672 201
HIST 673 188
HIST 674 139
HIST 675 190
HIST 676 179
HIST 677 183
HIST 678 171
HIST 679 164
HIST 680 194
HIST 681 167
HIST 682 169
HIST 683 195
HIST 684 219
HIST 685 193
HIST 686 196
HIST 687 188
HIST 688 153
HIST 689 163
HIST 690 194
HIST 691 192
HIST 692 204
HIST 693 169
HIST 694 172
HIST 695 163
HIST 696 192
HIST 697 179
HIST 698 158
HIST 699 194
HIST 700 146
HIST 701 187
HIST 702 168
HIST 703 183
HIST 704 187
HIST 705 201
HIST 706 162
HIST 707 189
HIST 708 158
HIST 709 160
HIST 710 206
HIST 711 177
HIST 712 174
HIST 713 192
HIST 714 152
HIST 715 182
HIST 716 181
HIST 717 191
HIST 718 189
HIST 719 184
HIST 720 167
HIST 721 173
HIST 722 179
HIST 723 171
HIST 724 201
HIST 725 192
HIST 726 179
HIST 727 176
HIST 728 183
HIST 729 177
HIST 730 179
HIST 731 182
HIST 732 155
HIST 733 180
HIST 734 173
HIST 735 164
HIST 736 183
HIST 737 186
HIST 738 205
HIST 739 175
HIST 740 171
HIST 741 180
HIST 742 181
HIST 743 181
HIST 744 174
HIST 745 174
HIST 746 181
HIST 747 180
HIST 748 209
HIST 749 176
HIST 750 170
HIST 751 186
HIST 752 198
HIST 753 177
HIST 754 176
HIST 755 173
HIST 756 175
HIST 757 177
HIST 758 157
HIST 759 160
HIST 760 169
HIST 761 178
HIST 762 178
HIST 763 191
HIST 764 161
HIST 765 185
HIST 766 177
HIST 767 172
HIST 768 178
HIST 769 176
HIST 770 176
HIST 771 176
HIST 772 185
HIST 773 180
HIST 774 189
HIST 775 160
HIST 776 192
HIST 777 179
HIST 778 179
HIST 779 174
HIST 780 171
HIST 781 182
HIST 782 179
HIST 783 163
HIST 784 194
HIST 785 161
HIST 786 170
HIST 787 194
HIST 788 177
HIST 789 188
HIST 790 192
HIST 791 196
HIST 792 166
HIST 793 173
HIST 794 174
HIST 795 179
HIST 796 180
HIST 797 185
HIST 798 177
HIST 799 158
HIST 800 151
HIST 801 150
HIST 802 171
HIST 803 175
HIST 804 192
HIST 805 210
HIST 806 161
HIST 807 189
HIST 808 163
HIST 809 162
HIST 810 198
HIST 811 192
HIST 812 168
HIST 813 181
HIST 814 175
HIST 815 184
HIST 816 207
HIST 817 195
HIST 818 177
HIST 819 181
HIST 820 170
HIST 821 168
HIST 822 185
HIST 823 154
HIST 824 172
HIST 825 172
HIST 826 151
HIST 827 189
HIST 828 177
HIST 829 174
HIST 830 172
HIST 831 158
HIST 832 203
HIST 833 173
HIST 834 183
HIST 835 178
HIST 836 170
HIST 837 192
HIST 838 142
HIST 839 189
HIST 840 180
HIST 841 167
HIST 842 169
HIST 843 198
HIST 844 186
HIST 845 183
HIST 846 185
HIST 847 185
HIST 848 178
HIST 849 176
HIST 850 173
HIST 851 175
HIST 852 171
HIST 853 167
HIST 854 195
HIST 855 163
HIST 856 171
HIST 857 180
HIST 858 184
HIST 859 174
HIST 860 184
HIST 861 181
HIST 862 163
HIST 863 182
HIST 864 199
HIST 865 180
HIST 866 185
HIST 867 184
HIST 868 195
HIST 869 206
HIST 870 200
HIST 871 181
HIST 872 169
HIST 873 195
HIST 874 193
HIST 875 198
HIST 876 182
HIST 877 163
HIST 878 199
HIST 879 184
HIST 880 175
HIST 881 207
HIST 882 189
HIST 883 171
HIST 884 189
HIST 885 178
HIST 886 189
HIST 887 185
HIST 888 168
HIST 889 178
HIST 890 168
HIST 891 175
HIST 892 174
HIST 893 191
HIST 894 183
HIST 895 156
HIST 896 184
HIST 897 156
HIST 898 193
HIST 899 159
HIST 900 176
HIST 901 174
HIST 902 170
HIST 903 171
HIST 904 192
HIST 905 197
HIST 906 181
HIST 907 172
HIST 908 185
HIST 909 216
HIST 910 178
HIST 911 178
HIST 912 191
HIST 913 184
HIST 914 195
HIST 915 171
HIST 916 185
HIST 917 176
HIST 918 181
HIST 919 211
HIST 920 179
HIST 921 173
HIST 922 172
HIST 923 174
HIST 924 182
HIST 925 200
HIST 926 201
HIST 927 197
HIST 928 198
HIST 929 183
HIST 930 171
HIST 931 199
HIST 932 178
HIST 933 189
HIST 934 184
HIST 935 184
HIST 936 155
HIST 937 186
HIST 938 168
HIST 939 204
HIST 940 171
HIST 941 171
HIST 942 198
HIST 943 172
HIST 944 183
HIST 945 204
HIST 946 201
HIST 947 195
HIST 948 175
HIST 949 191
HIST 950 1256
HIST 951 179
HIST 952 199
HIST 953 160
HIST 954 186
HIST 955 184
HIST 956 186
HIST 957 192
HIST 958 176
HIST 959 210
HIST 960 213
HIST 961 187
HIST 962 190
HIST 963 181
HIST 964 199
HIST 965 185
HIST 966 204
HIST 967 191
HIST 968 194
HIST 969 194
HIST 970 187
HIST 971 186
HIST 972 198
HIST 973 177
HIST 974 214
HIST 975 171
HIST 976 196
HIST 977 189
HIST 978 174
HIST 979 171
HIST 980 170
HIST 981 205
HIST 982 176
HIST 983 196
HIST 984 185
HIST 985 216
HIST 986 206
HIST 987 201
HIST 988 221
HIST 989 211
HIST 990 198
HIST 991 182
HIST 992 182
HIST 993 200
HIST 994 203
HIST 995 221
HIST 996 223
HIST 997 198
HIST 998 226
HIST 999 197
HIST 1000 211
HIST 1001 200
HIST 1002 183
HIST 1003 195
HIST 1004 196
HIST 1005 168
HIST 1006 185
HIST 1007 218
HIST 1008 187
HIST 1009 192
HIST 1010 180
HIST 1011 217
HIST 1012 188
HIST 1013 192
HIST 1014 246
HIST 1015 220
HIST 1016 205
HIST 1017 199
HIST 1018 184
HIST 1019 202
HIST 1020 176
HIST 1021 220
HIST 1022 205
HIST 1023 188
HIST 1024 204
HIST 1025 197
HIST 1026 228
HIST 1027 201
HIST 1028 164
HIST 1029 192
HIST 1030 181
HIST 1031 192
HIST 1032 186
HIST 1033 178
HIST 1034 171
HIST 1035 169
HIST 1036 182
HIST 1037 184
HIST 1038 206
HIST 1039 210
HIST 1040 195
HIST 1041 190
HIST 1042 194
HIST 1043 206
HIST 1044 195
HIST 1045 201
HIST 1046 186
HIST 1047 189
HIST 1048 221
HIST 1049 211
HIST 1050 218
HIST 1051 191
HIST 1052 217
HIST 1053 175
HIST 1054 205
HIST 1055 213
HIST 1056 193
HIST 1057 209
HIST 1058 218
HIST 1059 215
HIST 1060 196
HIST 1061 196
HIST 1062 205
HIST 1063 180
HIST 1064 210
HIST 1065 223
HIST 1066 224
HIST 1067 187
HIST 1068 216
HIST 1069 211
HIST 1070 221
HIST 1071 205
HIST 1072 215
HIST 1073 221
HIST 1074 232
HIST 1075 190
HIST 1076 242
HIST 1077 194
HIST 1078 194
HIST 1079 242
HIST 1080 241
HIST 1081 199
HIST 1082 223
HIST 1083 228
HIST 1084 203
HIST 1085 209
HIST 1086 231
HIST 1087 214
HIST 1088 209
HIST 1089 210
HIST 1090 208
HIST 1091 214
HIST 1092 225
HIST 1093 206
HIST 1094 209
HIST 1095 199
HIST 1096 187
HIST 1097 216
HIST 1098 209
HIST 1099 210
HIST 1100 239
HIST 1101 210
HIST 1102 192
HIST 1103 200
HIST 1104 230
HIST 1105 210
HIST 1106 220
HIST 1107 205
HIST 1108 230
HIST 1109 250
HIST 1110 234
HIST 1111 216
HIST 1112 215
HIST 1113 203
HIST 1114 184
HIST 1115 232
HIST 1116 228
HIST 1117 208
HIST 1118 245
HIST 1119 230
HIST 1120 205
HIST 1121 231
HIST 1122 206
HIST 1123 220
HIST 1124 220
HIST 1125 236
HIST 1126 235
HIST 1127 200
HIST 1128 229
HIST 1129 226
HIST 1130 204
HIST 1131 204
HIST 1132 213
HIST 1133 252
HIST 1134 228
HIST 1135 247
HIST 1136 247
HIST 1137 208
HIST 1138 228
HIST 1139 237
HIST 1140 234
HIST 1141 255
HIST 1142 233
HIST 1143 232
HIST 1144 209
HIST 1145 233
HIST 1146 237
HIST 1147 264
HIST 1148 225
HIST 1149 196
HIST 1150 235
HIST 1151 232
HIST 1152 244
HIST 1153 232
HIST 1154 230
HIST 1155 250
HIST 1156 226
HIST 1157 243
HIST 1158 244
HIST 1159 284
HIST 1160 246
HIST 1161 256
HIST 1162 238
HIST 1163 225
HIST 1164 241
HIST 1165 222
HIST 1166 233
HIST 1167 220
HIST 1168 224
HIST 1169 264
HIST 1170 239
HIST 1171 234
HIST 1172 259
HIST 1173 235
HIST 1174 241
HIST 1175 223
HIST 1176 235
HIST 1177 233
HIST 1178 248
HIST 1179 251
HIST 1180 262
HIST 1181 259
HIST 1182 255
HIST 1183 244
HIST 1184 253
HIST 1185 238
HIST 1186 232
HIST 1187 266
HIST 1188 259
HIST 1189 229
HIST 1190 269
HIST 1191 251
HIST 1192 214
HIST 1193 255
HIST 1194 238
HIST 1195 257
HIST 1196 259
HIST 1197 232
HIST 1198 282
HIST 1199 256
HIST 1200 234
HIST 1201 251
HIST 1202 244
HIST 1203 225
HIST 1204 234
HIST 1205 260
HIST 1206 251
HIST 1207 253
HIST 1208 248
HIST 1209 248
HIST 1210 266
HIST 1211 298
HIST 1212 270
HIST 1213 264
HIST 1214 273
HIST 1215 253
HIST 1216 266
HIST 1217 266
HIST 1218 271
HIST 1219 259
HIST 1220 258
HIST 1221 295
HIST 1222 281
HIST 1223 265
HIST 1224 261
HIST 1225 251
HIST 1226 289
HIST 1227 260
HIST 1228 250
HIST 1229 270
HIST 1230 268
HIST 1231 269
HIST 1232 228
HIST 1233 295
HIST 1234 261
HIST 1235 243
HIST 1236 264
HIST 1237 242
HIST 1238 263
HIST 1239 238
HIST 1240 246
HIST 1241 226
HIST 1242 227
HIST 1243 201
HIST 1244 174
HIST 1245 137
HIST 1246 150
HIST 1247 122
HIST 1248 126
HIST 1249 109
HIST 1250 109
HIST 1251 110
HIST 1252 109
HIST 1253 111
HIST 1254 98
HIST 1255 88
HIST 1256 94
HIST 1257 104
HIST 1258 84
HIST 1259 82
HIST 1260 94
HIST 1261 85
HIST 1262 86
HIST 1263 95
HIST 1264 83
HIST 1265 79
HIST 1266 87
HIST 1267 70
HIST 1268 88
HIST 1269 83
HIST 1270 84
HIST 1271 71
HIST 1272 72
HIST 1273 72
HIST 1274 74
HIST 1275 76
HIST 1276 71
HIST 1277 74
HIST 1278 81
HIST 1279 62
HIST 1280 68
HIST 1281 49
HIST 1282 65
HIST 1283 73
HIST 1284 65
HIST 1285 54
HIST 1286 81
HIST 1287 62
HIST 1288 73
HIST 1289 59
HIST 1290 74
HIST 1291 65
HIST 1292 74
HIST 1293 67
HIST 1294 52
HIST 1295 53
HIST 1296 57
HIST 1297 45
HIST 1298 44
HIST 1299 44
HIST 1300 62
HIST 1301 60
HIST 1302 56
HIST 1303 47
HIST 1304 43
HIST 1305 48
HIST 1306 53
HIST 1307 47
HIST 1308 44
HIST 1309 44
HIST 1310 40
HIST 1311 40
HIST 1312 37
HIST 1313 45
HIST 1314 40
HIST 1315 32
HIST 1316 41
HIST 1317 44
HIST 1318 50
HIST 1319 32
HIST 1320 36
HIST 1321 24
HIST 1322 33
HIST 1323 33
HIST 1324 31
HIST 1325 47
HIST 1326 30
HIST 1327 30
HIST 1328 30
HIST 1329 23
HIST 1330 40
HIST 1331 30
HIST 1332 25
HIST 1333 30
HIST 1334 26
HIST 1335 23
HIST 1336 35
HIST 1337 25
HIST 1338 29
HIST 1339 16
HIST 1340 30
HIST 1341 20
HIST 1342 22
HIST 1343 22
HIST 1344 31
HIST 1345 20
HIST 1346 23
HIST 1347 25
HIST 1348 27
HIST 1349 29
HIST 1350 20
HIST 1351 21
HIST 1352 26
HIST 1353 24
HIST 1354 19
HIST 1355 22
HIST 1356 32
HIST 1357 22
HIST 1358 23
HIST 1359 27
HIST 1360 23
HIST 1361 25
HIST 1362 19
HIST 1363 22
HIST 1364 21
HIST 1365 13
HIST 1366 14
HIST 1367 26
HIST 1368 23
HIST 1369 18
HIST 1370 22
HIST 1371 20
HIST 1372 16
HIST 1373 18
HIST 1374 17
HIST 1375 26
HIST 1376 12
HIST 1377 22
HIST 1378 24
HIST 1379 16
HIST 1380 16
HIST 1381 13
HIST 1382 14
HIST 1383 15
HIST 1384 23
HIST 1385 11
HIST 1386 20
HIST 1387 9
HIST 1388 18
HIST 1389 20
HIST 1390 10
HIST 1391 22
HIST 1392 15
HIST 1393 11
HIST 1394 8
HIST 1395 15
HIST 1396 18
HIST 1397 11
HIST 1398 14
HIST 1399 10
HIST 1400 19
HIST 1401 10
HIST 1402 16
HIST 1403 10
HIST 1404 17
HIST 1405 11
HIST 1406 9
HIST 1407 16
HIST 1408 13
HIST 1409 9
HIST 1410 17
HIST 1411 10
HIST 1412 14
HIST 1413 5
HIST 1414 9
HIST 1415 10
HIST 1416 17
HIST 1417 13
HIST 1418 10
HIST 1419 10
HIST 1420 4
HIST 1421 10
HIST 1422 12
HIST 1423 16
HIST 1424 10
HIST 1425 12
HIST 1426 26
HIST 1427 5
HIST 1428 18
HIST 1429 38
HIST 1430 199
HIST 1431 10
HIST 1432 101
HIST 1433 52
HIST 1434 6
HIST 1435 11
HIST 1436 8
HIST 1437 4
HIST 1438 10
HIST 1439 8
HIST 1440 10
HIST 1441 4
HIST 1442 7
HIST 1443 8
HIST 1444 6
HIST 1445 8
HIST 1446 10
HIST 1447 10
HIST 1448 4
HIST 1449 4
HIST 1450 4
HIST 1451 5
HIST 1452 6
HIST 1453 3
HIST 1454 5
HIST 1455 6
HIST 1456 2
HIST 1457 10
HIST 1458 11
HIST 1459 8
HIST 1460 6
HIST 1461 46807
HISTEND
