P55 flags: vacuum=1 nofluct=0 nodelta=0 lowcut=0 killesc=1
RESULT decays=40000000
HIST 1639 472
HIST 1640 463
HIST 1641 474
HIST 1642 512
HIST 1643 494
HIST 1644 465
HIST 1645 490
HIST 1646 503
HIST 1647 472
HIST 1648 473
HIST 1649 468
HIST 1650 497
HIST 1651 432
HIST 1652 502
HIST 1653 487
HIST 1654 464
HIST 1655 496
HIST 1656 512
HIST 1657 517
HIST 1658 494
HIST 1659 471
HIST 1660 451
HIST 1661 437
HIST 1662 489
HIST 1663 505
HIST 1664 479
HIST 1665 473
HIST 1666 489
HIST 1667 489
HIST 1668 451
HIST 1669 475
HIST 1670 451
HIST 1671 499
HIST 1672 458
HIST 1673 486
HIST 1674 481
HIST 1675 495
HIST 1676 439
HIST 1677 502
HIST 1678 484
HIST 1679 488
HIST 1680 517
HIST 1681 482
HIST 1682 495
HIST 1683 442
HIST 1684 474
HIST 1685 472
HIST 1686 477
HIST 1687 496
HIST 1688 448
HIST 1689 496
HIST 1690 489
HIST 1691 483
HIST 1692 491
HIST 1693 494
HIST 1694 455
HIST 1695 465
HIST 1696 440
HIST 1697 453
HIST 1698 483
HIST 1699 467
HIST 1700 459
HIST 1701 467
HIST 1702 494
HIST 1703 434
HIST 1704 492
HIST 1705 475
HIST 1706 441
HIST 1707 492
HIST 1708 468
HIST 1709 458
HIST 1710 499
HIST 1711 464
HIST 1712 469
HIST 1713 459
HIST 1714 453
HIST 1715 457
HIST 1716 447
HIST 1717 475
HIST 1718 460
HIST 1719 493
HIST 1720 487
HIST 1721 459
HIST 1722 468
HIST 1723 485
HIST 1724 490
HIST 1725 494
HIST 1726 491
HIST 1727 467
HIST 1728 474
HIST 1729 481
HIST 1730 448
HIST 1731 469
HIST 1732 456
HIST 1733 489
HIST 1734 454
HIST 1735 475
HIST 1736 443
HIST 1737 459
HIST 1738 473
HIST 1739 461
HIST 1740 466
HIST 1741 514
HIST 1742 462
HIST 1743 440
HIST 1744 487
HIST 1745 463
HIST 1746 493
HIST 1747 432
HIST 1748 474
HIST 1749 468
HIST 1750 428
HIST 1751 483
HIST 1752 479
HIST 1753 457
HIST 1754 449
HIST 1755 467
HIST 1756 449
HIST 1757 420
HIST 1758 467
HIST 1759 480
HIST 1760 457
HIST 1761 512
HIST 1762 452
HIST 1763 479
HIST 1764 505
HIST 1765 515
HIST 1766 516
HIST 1767 522
HIST 1768 478
HIST 1769 482
HIST 1770 468
HIST 1771 514
HIST 1772 469
HIST 1773 518
HIST 1774 512
HIST 1775 452
HIST 1776 486
HIST 1777 517
HIST 1778 436
HIST 1779 502
HIST 1780 454
HIST 1781 479
HIST 1782 502
HIST 1783 483
HIST 1784 490
HIST 1785 461
HIST 1786 461
HIST 1787 514
HIST 1788 491
HIST 1789 462
HIST 1790 456
HIST 1791 424
HIST 1792 499
HIST 1793 483
HIST 1794 453
HIST 1795 463
HIST 1796 478
HIST 1797 487
HIST 1798 466
HIST 1799 462
HIST 1800 462
HIST 1801 447
HIST 1802 484
HIST 1803 490
HIST 1804 453
HIST 1805 470
HIST 1806 451
HIST 1807 499
HIST 1808 458
HIST 1809 437
HIST 1810 483
HIST 1811 491
HIST 1812 473
HIST 1813 418
HIST 1814 466
HIST 1815 480
HIST 1816 496
HIST 1817 463
HIST 1818 463
HIST 1819 479
HIST 1820 466
HIST 1821 474
HIST 1822 452
HIST 1823 417
HIST 1824 461
HIST 1825 413
HIST 1826 462
HIST 1827 505
HIST 1828 461
HIST 1829 423
HIST 1830 477
HIST 1831 492
HIST 1832 449
HIST 1833 468
HIST 1834 505
HIST 1835 507
HIST 1836 447
HIST 1837 450
HIST 1838 508
HIST 1839 473
HIST 1840 471
HIST 1841 500
HIST 1842 437
HIST 1843 448
HIST 1844 436
HIST 1845 458
HIST 1846 477
HIST 1847 484
HIST 1848 478
HIST 1849 481
HIST 1850 453
HIST 1851 474
HIST 1852 443
HIST 1853 472
HIST 1854 454
HIST 1855 463
HIST 1856 461
HIST 1857 497
HIST 1858 470
HIST 1859 509
HIST 1860 445
HIST 1861 457
HIST 1862 454
HIST 1863 482
HIST 1864 469
HIST 1865 457
HIST 1866 484
HIST 1867 430
HIST 1868 503
HIST 1869 445
HIST 1870 470
HIST 1871 473
HIST 1872 454
HIST 1873 485
HIST 1874 426
HIST 1875 435
HIST 1876 472
HIST 1877 435
HIST 1878 467
HIST 1879 451
HIST 1880 441
HIST 1881 459
HIST 1882 478
HIST 1883 481
HIST 1884 571
HIST 1885 467
HIST 1886 443
HIST 1887 501
HIST 1888 458
HIST 1889 461
HIST 1890 448
HIST 1891 509
HIST 1892 495
HIST 1893 467
HIST 1894 463
HIST 1895 496
HIST 1896 467
HIST 1897 469
HIST 1898 453
HIST 1899 446
HIST 1900 431
HIST 1901 461
HIST 1902 468
HIST 1903 506
HIST 1904 465
HIST 1905 507
HIST 1906 487
HIST 1907 422
HIST 1908 502
HIST 1909 472
HIST 1910 463
HIST 1911 508
HIST 1912 457
HIST 1913 492
HIST 1914 426
HIST 1915 459
HIST 1916 502
HIST 1917 455
HIST 1918 474
HIST 1919 484
HIST 1920 465
HIST 1921 471
HIST 1922 467
HIST 1923 439
HIST 1924 476
HIST 1925 481
HIST 1926 481
HIST 1927 468
HIST 1928 481
HIST 1929 483
HIST 1930 445
HIST 1931 452
HIST 1932 451
HIST 1933 442
HIST 1934 497
HIST 1935 474
HIST 1936 430
HIST 1937 404
HIST 1938 411
HIST 1939 439
HIST 1940 459
HIST 1941 415
HIST 1942 445
HIST 1943 429
HIST 1944 425
HIST 1945 402
HIST 1946 424
HIST 1947 421
HIST 1948 426
HIST 1949 448
HIST 1950 414
HIST 1951 426
HIST 1952 401
HIST 1953 453
HIST 1954 433
HIST 1955 439
HIST 1956 409
HIST 1957 466
HIST 1958 445
HIST 1959 411
HIST 1960 432
HIST 1961 401
HIST 1962 435
HIST 1963 413
HIST 1964 448
HIST 1965 446
HIST 1966 409
HIST 1967 464
HIST 1968 425
HIST 1969 443
HIST 1970 424
HIST 1971 429
HIST 1972 456
HIST 1973 438
HIST 1974 462
HIST 1975 445
HIST 1976 413
HIST 1977 409
HIST 1978 413
HIST 1979 450
HIST 1980 421
HIST 1981 402
HIST 1982 419
HIST 1983 426
HIST 1984 402
HIST 1985 401
HIST 1986 372
HIST 1987 414
HIST 1988 463
HIST 1989 445
HIST 1990 452
HIST 1991 415
HIST 1992 404
HIST 1993 436
HIST 1994 416
HIST 1995 432
HIST 1996 401
HIST 1997 415
HIST 1998 416
HIST 1999 436
HIST 2000 393
HIST 2001 462
HIST 2002 418
HIST 2003 424
HIST 2004 452
HIST 2005 438
HIST 2006 431
HIST 2007 409
HIST 2008 439
HIST 2009 457
HIST 2010 450
HIST 2011 452
HIST 2012 447
HIST 2013 375
HIST 2014 447
HIST 2015 414
HIST 2016 437
HIST 2017 380
HIST 2018 409
HIST 2019 454
HIST 2020 418
HIST 2021 423
HIST 2022 460
HIST 2023 426
HIST 2024 436
HIST 2025 416
HIST 2026 420
HIST 2027 445
HIST 2028 447
HIST 2029 414
HIST 2030 414
HIST 2031 433
HIST 2032 460
HIST 2033 450
HIST 2034 414
HIST 2035 404
HIST 2036 415
HIST 2037 416
HIST 2038 418
HIST 2039 407
HIST 2040 456
HIST 2041 455
HIST 2042 400
HIST 2043 437
HIST 2044 411
HIST 2045 435
HIST 2046 422
HIST 2047 426
HIST 2048 433
HIST 2049 407
HIST 2050 402
HIST 2051 419
HIST 2052 371
HIST 2053 469
HIST 2054 425
HIST 2055 423
HIST 2056 415
HIST 2057 426
HIST 2058 450
HIST 2059 427
HIST 2060 445
HIST 2061 442
HIST 2062 448
HIST 2063 394
HIST 2064 408
HIST 2065 379
HIST 2066 428
HIST 2067 418
HIST 2068 452
HIST 2069 419
HIST 2070 454
HIST 2071 410
HIST 2072 450
HIST 2073 568
HIST 2074 399
HIST 2075 461
HIST 2076 459
HIST 2077 414
HIST 2078 422
HIST 2079 436
HIST 2080 473
HIST 2081 439
HIST 2082 469
HIST 2083 428
HIST 2084 437
HIST 2085 420
HIST 2086 441
HIST 2087 422
HIST 2088 453
HIST 2089 432
HIST 2090 432
HIST 2091 406
HIST 2092 432
HIST 2093 478
HIST 2094 409
HIST 2095 450
HIST 2096 408
HIST 2097 402
HIST 2098 450
HIST 2099 450
HIST 2100 443
HIST 2101 472
HIST 2102 409
HIST 2103 427
HIST 2104 14410
HIST 2105 443
HIST 2106 445
HIST 2107 465
HIST 2108 480
HIST 2109 431
HIST 2110 412
HIST 2111 438
HIST 2112 430
HIST 2113 428
HIST 2114 429
HIST 2115 458
HIST 2116 482
HIST 2117 445
HIST 2118 438
HIST 2119 436
HIST 2120 432
HIST 2121 460
HIST 2122 458
HIST 2123 431
HIST 2124 446
HIST 2125 446
HIST 2126 427
HIST 2127 466
HIST 2128 475
HIST 2129 436
HIST 2130 450
HIST 2131 442
HIST 2132 433
HIST 2133 421
HIST 2134 449
HIST 2135 440
HIST 2136 443
HIST 2137 453
HIST 2138 456
HIST 2139 451
HIST 2140 456
HIST 2141 437
HIST 2142 453
HIST 2143 470
HIST 2144 447
HIST 2145 438
HIST 2146 471
HIST 2147 437
HIST 2148 492
HIST 2149 412
HIST 2150 497
HIST 2151 461
HIST 2152 436
HIST 2153 423
HIST 2154 479
HIST 2155 433
HIST 2156 495
HIST 2157 458
HIST 2158 476
HIST 2159 429
HIST 2160 471
HIST 2161 429
HIST 2162 469
HIST 2163 461
HIST 2164 403
HIST 2165 449
HIST 2166 458
HIST 2167 474
HIST 2168 448
HIST 2169 456
HIST 2170 484
HIST 2171 456
HIST 2172 457
HIST 2173 521
HIST 2174 484
HIST 2175 471
HIST 2176 481
HIST 2177 444
HIST 2178 472
HIST 2179 446
HIST 2180 493
HIST 2181 462
HIST 2182 457
HIST 2183 434
HIST 2184 475
HIST 2185 488
HIST 2186 443
HIST 2187 456
HIST 2188 456
HIST 2189 478
HIST 2190 457
HIST 2191 476
HIST 2192 435
HIST 2193 439
HIST 2194 451
HIST 2195 481
HIST 2196 477
HIST 2197 491
HIST 2198 452
HIST 2199 464
HIST 2200 469
HIST 2201 483
HIST 2202 454
HIST 2203 467
HIST 2204 424
HIST 2205 433
HIST 2206 458
HIST 2207 469
HIST 2208 471
HIST 2209 447
HIST 2210 516
HIST 2211 514
HIST 2212 454
HIST 2213 479
HIST 2214 482
HIST 2215 486
HIST 2216 445
HIST 2217 480
HIST 2218 472
HIST 2219 469
HIST 2220 502
HIST 2221 486
HIST 2222 477
HIST 2223 456
HIST 2224 448
HIST 2225 482
HIST 2226 473
HIST 2227 483
HIST 2228 451
HIST 2229 440
HIST 2230 458
HIST 2231 480
HIST 2232 486
HIST 2233 481
HIST 2234 517
HIST 2235 485
HIST 2236 447
HIST 2237 492
HIST 2238 519
HIST 2239 553
HIST 2240 505
HIST 2241 500
HIST 2242 489
HIST 2243 520
HIST 2244 472
HIST 2245 482
HIST 2246 475
HIST 2247 488
HIST 2248 492
HIST 2249 469
HIST 2250 506
HIST 2251 494
HIST 2252 455
HIST 2253 481
HIST 2254 471
HIST 2255 492
HIST 2256 513
HIST 2257 499
HIST 2258 473
HIST 2259 452
HIST 2260 490
HIST 2261 499
HIST 2262 509
HIST 2263 528
HIST 2264 445
HIST 2265 502
HIST 2266 484
HIST 2267 501
HIST 2268 495
HIST 2269 504
HIST 2270 514
HIST 2271 512
HIST 2272 484
HIST 2273 488
HIST 2274 496
HIST 2275 485
HIST 2276 532
HIST 2277 516
HIST 2278 536
HIST 2279 511
HIST 2280 536
HIST 2281 509
HIST 2282 507
HIST 2283 516
HIST 2284 500
HIST 2285 494
HIST 2286 508
HIST 2287 513
HIST 2288 570
HIST 2289 553
HIST 2290 517
HIST 2291 543
HIST 2292 546
HIST 2293 536
HIST 2294 569
HIST 2295 506
HIST 2296 502
HIST 2297 481
HIST 2298 513
HIST 2299 516
HIST 2300 541
HIST 2301 528
HIST 2302 520
HIST 2303 524
HIST 2304 529
HIST 2305 524
HIST 2306 556
HIST 2307 501
HIST 2308 531
HIST 2309 541
HIST 2310 577
HIST 2311 557
HIST 2312 556
HIST 2313 518
HIST 2314 537
HIST 2315 507
HIST 2316 542
HIST 2317 548
HIST 2318 542
HIST 2319 580
HIST 2320 528
HIST 2321 547
HIST 2322 509
HIST 2323 582
HIST 2324 566
HIST 2325 561
HIST 2326 528
HIST 2327 532
HIST 2328 616
HIST 2329 573
HIST 2330 497
HIST 2331 558
HIST 2332 590
HIST 2333 568
HIST 2334 553
HIST 2335 568
HIST 2336 584
HIST 2337 584
HIST 2338 578
HIST 2339 545
HIST 2340 513
HIST 2341 548
HIST 2342 581
HIST 2343 545
HIST 2344 588
HIST 2345 586
HIST 2346 582
HIST 2347 561
HIST 2348 599
HIST 2349 582
HIST 2350 538
HIST 2351 601
HIST 2352 562
HIST 2353 603
HIST 2354 539
HIST 2355 562
HIST 2356 606
HIST 2357 575
HIST 2358 587
HIST 2359 599
HIST 2360 578
HIST 2361 600
HIST 2362 574
HIST 2363 616
HIST 2364 588
HIST 2365 601
HIST 2366 583
HIST 2367 604
HIST 2368 550
HIST 2369 596
HIST 2370 622
HIST 2371 577
HIST 2372 580
HIST 2373 587
HIST 2374 537
HIST 2375 594
HIST 2376 577
HIST 2377 516
HIST 2378 518
HIST 2379 520
HIST 2380 527
HIST 2381 476
HIST 2382 424
HIST 2383 335
HIST 2384 310
HIST 2385 276
HIST 2386 254
HIST 2387 269
HIST 2388 241
HIST 2389 231
HIST 2390 206
HIST 2391 197
HIST 2392 193
HIST 2393 204
HIST 2394 201
HIST 2395 218
HIST 2396 176
HIST 2397 163
HIST 2398 177
HIST 2399 169
HIST 2400 160
HIST 2401 198
HIST 2402 153
HIST 2403 159
HIST 2404 169
HIST 2405 160
HIST 2406 142
HIST 2407 151
HIST 2408 134
HIST 2409 147
HIST 2410 151
HIST 2411 136
HIST 2412 133
HIST 2413 152
HIST 2414 124
HIST 2415 136
HIST 2416 134
HIST 2417 116
HIST 2418 130
HIST 2419 114
HIST 2420 137
HIST 2421 139
HIST 2422 119
HIST 2423 125
HIST 2424 135
HIST 2425 126
HIST 2426 120
HIST 2427 132
HIST 2428 109
HIST 2429 113
HIST 2430 124
HIST 2431 112
HIST 2432 118
HIST 2433 130
HIST 2434 123
HIST 2435 92
HIST 2436 95
HIST 2437 101
HIST 2438 100
HIST 2439 98
HIST 2440 114
HIST 2441 84
HIST 2442 93
HIST 2443 105
HIST 2444 84
HIST 2445 95
HIST 2446 85
HIST 2447 87
HIST 2448 94
HIST 2449 106
HIST 2450 91
HIST 2451 92
HIST 2452 74
HIST 2453 77
HIST 2454 100
HIST 2455 98
HIST 2456 81
HIST 2457 85
HIST 2458 83
HIST 2459 68
HIST 2460 87
HIST 2461 75
HIST 2462 81
HIST 2463 84
HIST 2464 76
HIST 2465 62
HIST 2466 84
HIST 2467 69
HIST 2468 60
HIST 2469 59
HIST 2470 64
HIST 2471 69
HIST 2472 67
HIST 2473 70
HIST 2474 53
HIST 2475 46
HIST 2476 61
HIST 2477 48
HIST 2478 56
HIST 2479 52
HIST 2480 51
HIST 2481 50
HIST 2482 60
HIST 2483 33
HIST 2484 35
HIST 2485 47
HIST 2486 42
HIST 2487 55
HIST 2488 34
HIST 2489 37
HIST 2490 42
HIST 2491 29
HIST 2492 35
HIST 2493 41
HIST 2494 39
HIST 2495 42
HIST 2496 48
HIST 2497 34
HIST 2498 33
HIST 2499 28
HIST 2500 36
HIST 2501 35
HIST 2502 32
HIST 2503 31
HIST 2504 29
HIST 2505 26
HIST 2506 41
HIST 2507 24
HIST 2508 25
HIST 2509 29
HIST 2510 27
HIST 2511 26
HIST 2512 30
HIST 2513 23
HIST 2514 29
HIST 2515 29
HIST 2516 24
HIST 2517 19
HIST 2518 24
HIST 2519 17
HIST 2520 21
HIST 2521 22
HIST 2522 17
HIST 2523 20
HIST 2524 21
HIST 2525 16
HIST 2526 9
HIST 2527 23
HIST 2528 20
HIST 2529 11
HIST 2530 13
HIST 2531 13
HIST 2532 12
HIST 2533 15
HIST 2534 18
HIST 2535 12
HIST 2536 12
HIST 2537 8
HIST 2538 18
HIST 2539 14
HIST 2540 10
HIST 2541 17
HIST 2542 7
HIST 2543 18
HIST 2544 14
HIST 2545 12
HIST 2546 8
HIST 2547 9
HIST 2548 15
HIST 2549 9
HIST 2550 13
HIST 2551 9
HIST 2552 10
HIST 2553 4
HIST 2554 10
HIST 2555 11
HIST 2556 6
HIST 2557 11
HIST 2558 13
HIST 2559 10
HIST 2560 6
HIST 2561 10
HIST 2562 3
HIST 2563 10
HIST 2564 2
HIST 2565 9
HIST 2566 13
HIST 2567 7
HIST 2568 7
HIST 2569 5
HIST 2570 7
HIST 2571 4
HIST 2572 9
HIST 2573 3
HIST 2574 4
HIST 2575 5
HIST 2576 4
HIST 2577 7
HIST 2578 5
HIST 2579 13
HIST 2580 32
HIST 2581 21
HIST 2582 78
HIST 2583 5
HIST 2584 364
HIST 2585 5
HIST 2586 273
HIST 2587 5
HIST 2588 4
HIST 2589 5
HIST 2590 6
HIST 2591 1
HIST 2592 4
HIST 2593 6
HIST 2594 4
HIST 2595 3
HIST 2596 3
HIST 2597 8
HIST 2598 7
HIST 2599 4
HIST 2600 7
HIST 2601 7
HIST 2602 3
HIST 2603 4
HIST 2604 3
HIST 2605 5
HIST 2606 3
HIST 2607 4
HIST 2608 5
HIST 2609 7
HIST 2610 3
HIST 2611 5
HIST 2612 9
HIST 2613 8
HIST 2614 3
HIST 2615 39999
HISTEND
