P55 flags: vacuum=1 nofluct=1 nodelta=0 lowcut=0 killesc=0
RESULT decays=40000000
HIST 557 229
HIST 558 224
HIST 559 202
HIST 560 200
HIST 561 228
HIST 562 212
HIST 563 222
HIST 564 215
HIST 565 226
HIST 566 230
HIST 567 190
HIST 568 230
HIST 569 209
HIST 570 209
HIST 571 188
HIST 572 178
HIST 573 194
HIST 574 180
HIST 575 206
HIST 576 193
HIST 577 205
HIST 578 194
HIST 579 207
HIST 580 220
HIST 581 211
HIST 582 228
HIST 583 203
HIST 584 203
HIST 585 219
HIST 586 216
HIST 587 195
HIST 588 208
HIST 589 202
HIST 590 172
HIST 591 196
HIST 592 182
HIST 593 182
HIST 594 180
HIST 595 172
HIST 596 145
HIST 597 156
HIST 598 157
HIST 599 157
HIST 600 152
HIST 601 153
HIST 602 157
HIST 603 135
HIST 604 157
HIST 605 151
HIST 606 146
HIST 607 119
HIST 608 137
HIST 609 148
HIST 610 111
HIST 611 117
HIST 612 126
HIST 613 132
HIST 614 116
HIST 615 116
HIST 616 114
HIST 617 132
HIST 618 110
HIST 619 123
HIST 620 110
HIST 621 97
HIST 622 91
HIST 623 100
HIST 624 101
HIST 625 88
HIST 626 159
HIST 627 354
HIST 628 110
HIST 629 1174
HIST 630 93
HIST 631 4733
HIST 632 96
HIST 633 3421
HIST 634 101
HIST 635 95
HIST 636 88
HIST 637 81
HIST 638 89
HIST 639 79
HIST 640 83
HIST 641 74
HIST 642 92
HIST 643 86
HIST 644 92
HIST 645 83
HIST 646 76
HIST 647 75
HIST 648 84
HIST 649 81
HIST 650 63
HIST 651 56
HIST 652 85
HIST 653 69
HIST 654 64
HIST 655 71
HIST 656 66
HIST 657 92
HIST 658 118
HIST 659 192
HIST 660 167
HIST 661 84
HIST 662 494159
HISTEND
