ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th,Xray-Th-L
3533,1191.038,29.930,25.479,17.643,5.548,18.800,0.000,1.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3534,1191.363,29.078,25.449,17.611,5.544,18.775,0.000,1.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3535,1191.688,23.634,25.420,17.579,5.540,18.750,0.000,1.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3536,1192.013,32.449,25.390,17.547,5.537,18.725,0.000,1.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3537,1192.338,28.819,25.360,17.516,5.533,18.700,0.000,1.127,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3538,1192.662,27.930,25.330,17.484,5.529,18.674,0.000,1.126,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3539,1192.987,27.041,25.334,17.486,5.530,18.677,0.000,1.126,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3540,1193.312,17.745,25.338,17.488,5.532,18.680,0.000,1.127,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3541,1193.637,28.263,25.342,17.490,5.533,18.683,0.000,1.127,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3542,1193.962,25.597,25.346,17.493,5.534,18.685,0.000,1.127,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3543,1194.287,41.893,25.351,17.495,5.536,18.688,0.000,1.127,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3544,1194.611,32.190,25.355,17.497,5.537,18.691,0.000,1.127,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3545,1194.936,31.856,25.359,17.499,5.539,18.694,0.000,1.127,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3546,1195.261,22.300,25.364,17.502,5.540,18.696,0.000,1.127,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3547,1195.586,33.375,25.368,17.504,5.542,18.699,0.000,1.127,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3548,1195.911,35.634,25.373,17.506,5.543,18.702,0.000,1.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3549,1196.235,33.189,25.377,17.508,5.545,18.704,0.000,1.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3550,1196.560,29.930,25.382,17.510,5.547,18.707,0.000,1.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3551,1196.885,26.300,25.386,17.513,5.549,18.710,0.000,1.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3552,1197.210,36.782,25.391,17.515,5.551,18.712,0.000,1.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3553,1197.535,29.078,25.396,17.517,5.553,18.715,0.000,1.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3554,1197.859,15.449,25.400,17.519,5.555,18.718,0.000,1.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3555,1198.184,26.782,25.405,17.521,5.557,18.720,0.000,1.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3556,1198.509,41.634,25.410,17.524,5.559,18.723,0.000,1.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3557,1198.834,29.300,25.415,17.526,5.561,18.726,0.000,1.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3558,1199.158,28.041,25.421,17.528,5.564,18.728,0.000,1.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3559,1199.483,25.967,25.426,17.530,5.566,18.731,0.000,1.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3560,1199.808,33.856,25.431,17.532,5.569,18.734,0.000,1.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3561,1200.132,25.226,25.437,17.535,5.571,18.736,0.000,1.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3562,1200.457,37.856,25.442,17.537,5.574,18.739,0.000,1.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3563,1200.782,27.671,25.448,17.539,5.577,18.742,0.000,1.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3564,1201.107,35.893,25.454,17.541,5.579,18.745,0.000,1.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3565,1201.431,26.338,25.460,17.543,5.582,18.747,0.000,1.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3566,1201.756,33.041,25.466,17.546,5.585,18.750,0.000,1.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3567,1202.081,35.559,25.472,17.548,5.589,18.753,0.000,1.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3568,1202.405,28.671,25.478,17.550,5.592,18.756,0.000,1.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3569,1202.730,25.189,25.485,17.552,5.595,18.759,0.000,1.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3570,1203.055,24.337,25.491,17.555,5.599,18.762,0.000,1.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3571,1203.379,32.782,25.498,17.557,5.602,18.765,0.000,1.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3572,1203.704,29.337,25.505,17.559,5.606,18.768,0.000,1.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3573,1204.028,24.968,25.511,17.561,5.609,18.771,0.000,1.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3574,1204.353,22.745,25.518,17.563,5.613,18.774,0.000,1.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3575,1204.678,30.449,25.525,17.566,5.617,18.777,0.000,1.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3576,1205.002,37.115,25.532,17.568,5.621,18.780,0.000,1.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3577,1205.327,45.115,25.539,17.570,5.625,18.783,0.000,1.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3578,1205.652,24.634,25.546,17.572,5.629,18.785,0.000,1.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3579,1205.976,26.115,25.553,17.574,5.633,18.788,0.000,1.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3580,1206.301,38.375,25.560,17.577,5.637,18.791,0.000,1.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3581,1206.625,37.745,25.567,17.579,5.641,18.794,0.000,1.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3582,1206.950,43.856,25.575,17.581,5.646,18.797,0.000,1.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3583,1207.274,36.819,25.582,17.583,5.650,18.799,0.000,1.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3584,1207.599,19.189,25.590,17.585,5.655,18.802,0.000,1.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3585,1207.924,35.078,25.597,17.588,5.659,18.805,0.000,1.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3586,1208.248,30.819,25.605,17.590,5.664,18.808,0.000,1.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3587,1208.573,36.633,25.612,17.592,5.669,18.810,0.000,1.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3588,1208.897,27.078,25.620,17.594,5.674,18.813,0.000,1.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3589,1209.222,30.449,25.628,17.596,5.679,18.816,0.000,1.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3590,1209.546,27.819,25.636,17.599,5.684,18.819,0.000,1.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3591,1209.871,31.449,25.644,17.601,5.689,18.821,0.000,1.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3592,1210.195,32.671,25.652,17.603,5.694,18.824,0.000,1.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3593,1210.520,33.523,25.660,17.605,5.700,18.827,0.000,1.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3594,1210.844,33.522,25.668,17.607,5.705,18.829,0.000,1.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3595,1211.169,30.115,25.677,17.610,5.711,18.832,0.000,1.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3596,1211.493,27.671,25.685,17.612,5.717,18.835,0.000,1.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3597,1211.818,38.485,25.694,17.614,5.722,18.837,0.000,1.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3598,1212.142,31.856,25.703,17.616,5.728,18.840,0.000,1.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3599,1212.467,22.745,25.712,17.619,5.735,18.843,0.000,1.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3600,1212.791,19.782,25.721,17.621,5.741,18.845,0.000,1.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3601,1213.116,16.300,25.730,17.623,5.747,18.848,0.000,1.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3602,1213.440,29.449,25.740,17.625,5.754,18.851,0.000,1.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3603,1213.765,35.040,25.749,17.627,5.760,18.854,0.000,1.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3604,1214.089,33.819,25.759,17.630,5.767,18.856,0.000,1.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3605,1214.413,38.115,25.769,17.632,5.774,18.859,0.000,1.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3606,1214.738,24.744,25.779,17.634,5.781,18.862,0.000,1.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3607,1215.062,31.930,25.789,17.636,5.788,18.865,0.000,1.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3608,1215.387,38.300,25.799,17.638,5.796,18.868,0.000,1.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3609,1215.711,34.375,25.810,17.641,5.803,18.871,0.000,1.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3610,1216.035,26.152,25.821,17.643,5.811,18.874,0.000,1.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3611,1216.360,35.411,25.832,17.645,5.819,18.877,0.000,1.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3612,1216.684,41.411,25.843,17.647,5.827,18.880,0.000,1.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3613,1217.009,22.152,25.855,17.649,5.835,18.883,0.000,1.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3614,1217.333,31.596,25.866,17.652,5.843,18.886,0.000,1.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3615,1217.657,34.375,25.877,17.654,5.852,18.889,0.000,1.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3616,1217.982,26.486,25.889,17.656,5.860,18.892,0.000,1.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3617,1218.306,31.078,25.900,17.658,5.868,18.895,0.000,1.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3618,1218.630,32.671,25.912,17.660,5.877,18.898,0.000,1.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3619,1218.955,27.856,25.923,17.663,5.885,18.901,0.000,1.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3620,1219.279,19.782,25.934,17.665,5.893,18.904,0.000,1.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3621,1219.603,29.633,25.946,17.667,5.902,18.906,0.000,1.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3622,1219.928,32.708,25.957,17.669,5.910,18.909,0.000,1.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3623,1220.252,30.819,25.968,17.671,5.919,18.912,0.000,1.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3624,1220.576,28.449,25.980,17.674,5.927,18.915,0.000,1.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3625,1220.901,25.300,25.991,17.676,5.935,18.918,0.000,1.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3626,1221.225,38.708,26.003,17.678,5.944,18.921,0.000,1.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3627,1221.549,21.004,26.014,17.680,5.952,18.923,0.000,1.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3628,1221.874,34.559,26.025,17.683,5.961,18.926,0.000,1.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3629,1222.198,36.597,26.036,17.685,5.969,18.929,0.000,1.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3630,1222.522,22.633,26.048,17.687,5.977,18.932,0.000,1.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3631,1222.846,31.226,26.059,17.689,5.986,18.934,0.000,1.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3632,1223.171,32.559,26.070,17.691,5.994,18.937,0.000,1.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3633,1223.495,30.411,26.081,17.694,6.003,18.940,0.000,1.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3634,1223.819,36.263,26.092,17.696,6.011,18.943,0.000,1.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3635,1224.144,26.264,26.103,17.698,6.019,18.945,0.000,1.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3636,1224.468,36.744,26.115,17.700,6.027,18.948,0.000,1.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3637,1224.792,18.930,26.126,17.702,6.036,18.951,0.000,1.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3638,1225.116,23.633,26.137,17.705,6.044,18.953,0.000,1.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3639,1225.440,26.152,26.148,17.707,6.052,18.956,0.000,1.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3640,1225.765,30.485,26.159,17.709,6.060,18.959,0.000,1.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3641,1226.089,25.560,26.169,17.711,6.068,18.962,0.000,1.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3642,1226.413,26.745,26.180,17.713,6.076,18.964,0.000,1.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3643,1226.737,26.375,26.191,17.716,6.085,18.967,0.000,1.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3644,1227.062,15.152,26.202,17.718,6.092,18.970,0.000,1.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3645,1227.386,22.189,26.213,17.720,6.100,18.973,0.000,1.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3646,1227.710,27.633,26.224,17.722,6.108,18.975,0.000,1.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3647,1228.034,31.856,26.234,17.724,6.116,18.978,0.000,1.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3648,1228.358,26.411,26.245,17.727,6.124,18.981,0.000,1.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3649,1228.682,29.819,26.256,17.729,6.132,18.984,0.000,1.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3650,1229.007,22.485,26.266,17.731,6.139,18.987,0.000,1.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3651,1229.331,32.226,26.277,17.733,6.147,18.990,0.000,1.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3652,1229.655,30.560,26.288,17.735,6.154,18.993,0.000,1.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3653,1229.979,33.115,26.298,17.738,6.162,18.996,0.000,1.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3654,1230.303,28.004,26.309,17.740,6.169,18.999,0.000,1.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3655,1230.627,32.152,26.320,17.742,6.177,19.002,0.000,1.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3656,1230.951,30.449,26.330,17.744,6.184,19.005,0.000,1.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3657,1231.276,48.930,26.340,17.747,6.191,19.008,0.000,1.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3658,1231.600,28.226,26.351,17.749,6.198,19.011,0.000,1.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3659,1231.924,30.559,26.361,17.751,6.205,19.014,0.000,1.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3660,1232.248,34.189,26.371,17.753,6.212,19.018,0.000,1.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3661,1232.572,32.485,26.380,17.755,6.218,19.021,0.000,1.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3662,1232.896,19.930,26.390,17.758,6.225,19.024,0.000,1.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3663,1233.220,26.375,26.399,17.760,6.231,19.027,0.000,1.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3664,1233.544,20.337,26.409,17.762,6.237,19.030,0.000,1.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3665,1233.868,27.226,26.418,17.764,6.244,19.033,0.000,1.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3666,1234.193,29.486,26.427,17.766,6.249,19.035,0.000,1.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3667,1234.517,15.152,26.436,17.769,6.255,19.038,0.000,1.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3668,1234.841,21.004,26.444,17.771,6.261,19.041,0.000,1.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3669,1235.165,31.226,26.453,17.773,6.266,19.044,0.000,1.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3670,1235.489,27.003,26.461,17.775,6.272,19.047,0.000,1.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3671,1235.813,26.670,26.469,17.777,6.277,19.050,0.000,1.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3672,1236.137,27.337,26.477,17.780,6.282,19.053,0.000,1.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3673,1236.461,26.448,26.485,17.782,6.287,19.056,0.000,1.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3674,1236.785,38.115,26.493,17.784,6.292,19.059,0.000,1.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3675,1237.109,28.226,26.500,17.786,6.296,19.061,0.000,1.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3676,1237.433,28.708,26.507,17.788,6.301,19.064,0.000,1.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3677,1237.757,28.448,26.515,17.791,6.305,19.067,0.000,1.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3678,1238.081,24.375,26.521,17.793,6.309,19.070,0.000,1.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3679,1238.405,21.967,26.528,17.795,6.313,19.073,0.000,1.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3680,1238.729,25.263,26.535,17.797,6.316,19.076,0.000,1.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3681,1239.053,27.337,26.541,17.800,6.320,19.078,0.000,1.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3682,1239.377,22.708,26.547,17.802,6.323,19.081,0.000,1.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3683,1239.701,25.152,26.553,17.804,6.326,19.084,0.000,1.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3684,1240.025,22.078,26.559,17.806,6.329,19.087,0.000,1.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3685,1240.349,28.597,26.565,17.808,6.332,19.090,0.000,1.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3686,1240.673,24.004,26.571,17.811,6.335,19.093,0.000,1.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3687,1240.997,20.966,26.576,17.813,6.337,19.096,0.000,1.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3688,1241.321,19.559,26.581,17.815,6.339,19.098,0.000,1.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3689,1241.645,20.597,26.586,17.817,6.341,19.101,0.000,1.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3690,1241.969,20.633,26.591,17.819,6.343,19.104,0.000,1.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3691,1242.293,16.782,26.596,17.822,6.345,19.107,0.000,1.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3692,1242.617,22.930,26.600,17.824,6.347,19.110,0.000,1.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3693,1242.941,33.263,26.604,17.826,6.348,19.113,0.000,1.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3694,1243.265,24.523,26.609,17.828,6.349,19.116,0.000,1.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3695,1243.589,24.966,26.613,17.830,6.350,19.119,0.000,1.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3696,1243.912,29.819,26.617,17.833,6.351,19.122,0.000,1.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3697,1244.236,16.004,26.620,17.835,6.351,19.125,0.000,1.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3698,1244.560,24.041,26.624,17.837,6.352,19.128,0.000,1.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3699,1244.884,25.523,26.627,17.839,6.352,19.131,0.000,1.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3700,1245.208,33.449,26.630,17.841,6.352,19.135,0.000,1.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3701,1245.532,31.782,26.633,17.844,6.351,19.138,0.000,1.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3702,1245.856,25.115,26.636,17.846,6.351,19.141,0.000,1.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3703,1246.180,19.559,26.638,17.848,6.350,19.144,0.000,1.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3704,1246.504,19.337,26.640,17.850,6.349,19.147,0.000,1.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3705,1246.828,25.670,26.642,17.852,6.348,19.150,0.000,1.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3706,1247.151,30.411,26.644,17.855,6.347,19.153,0.000,1.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3707,1247.475,16.226,26.645,17.857,6.345,19.155,0.000,1.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3708,1247.799,26.856,26.646,17.859,6.343,19.158,0.000,1.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3709,1248.123,30.115,26.647,17.861,6.341,19.161,0.000,1.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3710,1248.447,25.523,26.648,17.864,6.339,19.164,0.000,1.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3711,1248.771,25.819,26.648,17.866,6.336,19.167,0.000,1.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3712,1249.095,4.115,26.648,17.868,6.334,19.170,0.000,1.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3713,1249.418,30.559,26.648,17.870,6.331,19.173,0.000,1.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3714,1249.742,20.634,26.648,17.872,6.327,19.176,0.000,1.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3715,1250.066,26.559,26.648,17.875,6.324,19.178,0.000,1.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3716,1250.390,23.930,26.647,17.877,6.320,19.181,0.000,1.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3717,1250.714,29.041,26.646,17.879,6.317,19.184,0.000,1.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3718,1251.037,34.818,26.645,17.881,6.312,19.187,0.000,1.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3719,1251.361,34.374,26.643,17.883,6.308,19.190,0.000,1.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3720,1251.685,23.485,26.641,17.886,6.304,19.193,0.000,1.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3721,1252.009,19.338,26.640,17.888,6.299,19.195,0.000,1.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3722,1252.333,13.967,26.638,17.890,6.294,19.198,0.000,1.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3723,1252.656,16.708,26.635,17.892,6.289,19.201,0.000,1.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3724,1252.980,22.338,26.633,17.894,6.284,19.204,0.000,1.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3725,1253.304,17.560,26.630,17.897,6.278,19.206,0.000,1.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3726,1253.628,17.189,26.627,17.899,6.273,19.209,0.000,1.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3727,1253.952,16.708,26.624,17.901,6.267,19.212,0.000,1.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3728,1254.275,23.856,26.621,17.903,6.261,19.215,0.000,1.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3729,1254.599,31.449,26.617,17.905,6.254,19.218,0.000,1.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3730,1254.923,7.597,26.614,17.908,6.248,19.220,0.000,1.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3731,1255.247,32.337,26.610,17.910,6.241,19.223,0.000,1.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3732,1255.570,25.671,26.606,17.912,6.234,19.226,0.000,1.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3733,1255.894,27.596,26.602,17.914,6.227,19.229,0.000,1.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3734,1256.218,19.967,26.598,17.916,6.220,19.232,0.000,1.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3735,1256.542,19.523,26.594,17.919,6.213,19.235,0.000,1.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3736,1256.865,20.559,26.589,17.921,6.205,19.238,0.000,1.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3737,1257.189,20.966,26.584,17.923,6.198,19.241,0.000,1.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3738,1257.513,18.115,26.580,17.925,6.190,19.244,0.000,1.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3739,1257.837,30.597,26.575,17.928,6.182,19.247,0.000,1.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3740,1258.160,15.485,26.570,17.930,6.174,19.250,0.000,1.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3741,1258.484,14.967,26.565,17.932,6.166,19.253,0.000,1.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3742,1258.808,20.708,26.559,17.934,6.157,19.256,0.000,1.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3743,1259.131,19.263,26.554,17.936,6.148,19.259,0.000,1.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3744,1259.455,24.152,26.548,17.939,6.140,19.262,0.000,1.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3745,1259.779,20.633,26.542,17.941,6.131,19.265,0.000,1.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3746,1260.102,26.893,26.536,17.943,6.122,19.268,0.000,1.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3747,1260.426,31.893,26.530,17.945,6.112,19.271,0.000,1.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3748,1260.750,26.226,26.523,17.947,6.103,19.274,0.000,1.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3749,1261.073,41.115,26.517,17.950,6.093,19.277,0.000,1.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000
