ch,keV,net,fit,model,continuum_raw,Tl-208,Ac-228,Ra-224,Pb-212,Bi-212,Rn-220,Th-228,Th-232,Xray-Pb,Xray-Th
1010,363.318,7317.057,7317.057,6286.520,3596.082,2798.397,2760.922,0.000,0.716,339.360,387.124,0.000,0.000,0.000,0.000
1011,363.685,7329.757,7329.757,6237.139,3578.313,2789.437,2723.508,0.000,0.741,338.229,385.224,0.000,0.000,0.000,0.000
1012,364.051,7019.228,7019.228,6189.473,3560.543,2780.487,2687.816,0.000,0.767,337.100,383.302,0.000,0.000,0.000,0.000
1013,364.417,7110.113,7110.113,6143.456,3542.774,2771.545,2653.784,0.000,0.795,335.974,381.359,0.000,0.000,0.000,0.000
1014,364.784,7050.105,7050.105,6099.022,3525.004,2762.611,2621.344,0.000,0.823,334.849,379.395,0.000,0.000,0.000,0.000
1015,365.150,6995.097,6995.097,6056.106,3507.235,2753.686,2590.431,0.000,0.852,333.726,377.411,0.000,0.000,0.000,0.000
1016,365.516,6700.417,6700.417,6014.643,3489.465,2744.769,2560.980,0.000,0.882,332.605,375.407,0.000,0.000,0.000,0.000
1017,365.883,6645.106,6645.106,5974.566,3471.695,2735.859,2532.924,0.000,0.913,331.486,373.384,0.000,0.000,0.000,0.000
1018,366.249,6478.258,6478.258,5935.812,3453.926,2726.957,2506.199,0.000,0.944,330.369,371.342,0.000,0.000,0.000,0.000
1019,366.616,6423.761,6423.761,5898.316,3436.156,2718.062,2480.743,0.000,0.977,329.253,369.281,0.000,0.000,0.000,0.000
1020,366.982,6317.447,6317.447,5862.017,3418.387,2709.173,2456.491,0.000,1.011,328.139,367.203,0.000,0.000,0.000,0.000
1021,367.348,6375.380,6375.380,5826.853,3400.617,2700.290,2433.384,0.000,1.045,327.027,365.107,0.000,0.000,0.000,0.000
1022,367.715,6078.222,6078.222,5792.764,3382.848,2691.412,2411.360,0.000,1.080,325.916,362.996,0.000,0.000,0.000,0.000
1023,368.081,6018.904,6018.904,5759.692,3365.078,2682.539,2390.362,0.000,1.116,324.806,360.868,0.000,0.000,0.000,0.000
1024,368.447,5897.725,5897.725,5727.580,3347.309,2673.670,2370.333,0.000,1.153,323.698,358.725,0.000,0.000,0.000,0.000
1025,368.814,5809.976,5809.976,5696.373,3329.539,2664.804,2351.219,0.000,1.191,322.591,356.568,0.000,0.000,0.000,0.000
1026,369.180,5881.357,5881.357,5666.018,3311.769,2655.941,2332.967,0.000,1.229,321.485,354.397,0.000,0.000,0.000,0.000
1027,369.547,5878.902,5878.902,5636.465,3294.000,2647.079,2315.525,0.000,1.268,320.381,352.213,0.000,0.000,0.000,0.000
1028,369.913,5778.276,5778.276,5607.664,3276.230,2638.218,2298.844,0.000,1.307,319.278,350.016,0.000,0.000,0.000,0.000
1029,370.279,5737.070,5737.070,5579.569,3258.461,2629.357,2282.879,0.000,1.347,318.177,347.809,0.000,0.000,0.000,0.000
1030,370.646,5447.509,5447.509,5552.133,3240.691,2620.495,2267.584,0.000,1.388,317.076,345.591,0.000,0.000,0.000,0.000
1031,371.012,5667.353,5667.353,5525.314,3222.922,2611.631,2252.916,0.000,1.429,315.977,343.363,0.000,0.000,0.000,0.000
1032,371.378,5438.626,5438.626,5499.072,3205.152,2602.763,2238.834,0.000,1.470,314.878,341.126,0.000,0.000,0.000,0.000
1033,371.745,5310.809,5310.809,5473.367,3187.383,2593.892,2225.301,0.000,1.512,313.781,338.881,0.000,0.000,0.000,0.000
1034,372.111,5347.049,5347.049,5448.163,3169.613,2585.016,2212.280,0.000,1.554,312.685,336.629,0.000,0.000,0.000,0.000
1035,372.477,5226.697,5226.697,5423.425,3151.843,2576.133,2199.736,0.000,1.596,311.590,334.370,0.000,0.000,0.000,0.000
1036,372.843,5132.570,5132.570,5399.120,3134.074,2567.243,2187.636,0.000,1.639,310.496,332.106,0.000,0.000,0.000,0.000
1037,373.210,5027.590,5027.590,5375.217,3116.304,2558.345,2175.951,0.000,1.681,309.402,329.837,0.000,0.000,0.000,0.000
1038,373.576,5080.621,5080.621,5351.688,3098.535,2549.437,2164.652,0.000,1.724,308.310,327.565,0.000,0.000,0.000,0.000
1039,373.942,4974.171,4974.171,5328.505,3080.765,2540.518,2153.713,0.000,1.766,307.218,325.290,0.000,0.000,0.000,0.000
1040,374.309,5023.916,5023.916,5305.643,3062.996,2531.588,2143.107,0.000,1.808,306.128,323.012,0.000,0.000,0.000,0.000
1041,374.675,4980.311,4980.311,5283.079,3045.226,2522.643,2132.814,0.000,1.850,305.037,320.734,0.000,0.000,0.000,0.000
1042,375.041,4890.600,4890.600,5260.790,3027.457,2513.685,2122.810,0.000,1.892,303.948,318.455,0.000,0.000,0.000,0.000
1043,375.408,4828.395,4828.395,5238.756,3009.687,2504.710,2113.076,0.000,1.933,302.859,316.177,0.000,0.000,0.000,0.000
1044,375.774,4912.106,4912.106,5216.960,2991.917,2495.718,2103.595,0.000,1.974,301.771,313.901,0.000,0.000,0.000,0.000
1045,376.140,4792.059,4792.059,5195.383,2974.148,2486.708,2094.350,0.000,2.014,300.684,311.627,0.000,0.000,0.000,0.000
1046,376.506,4791.142,4791.142,5174.009,2956.378,2477.678,2085.325,0.000,2.054,299.597,309.356,0.000,0.000,0.000,0.000
1047,376.873,4698.251,4698.251,5152.825,2938.609,2468.627,2076.507,0.000,2.093,298.510,307.089,0.000,0.000,0.000,0.000
1048,377.239,4602.884,4602.884,5131.817,2920.839,2459.553,2067.883,0.000,2.131,297.423,304.827,0.000,0.000,0.000,0.000
1049,377.605,4773.854,4773.854,5110.974,2903.070,2450.455,2059.443,0.000,2.168,296.337,302.571,0.000,0.000,0.000,0.000
1050,377.972,4612.968,4612.968,5090.283,2885.300,2441.332,2051.175,0.000,2.204,295.252,300.320,0.000,0.000,0.000,0.000
1051,378.338,4606.202,4606.202,5069.737,2867.531,2432.182,2043.072,0.000,2.239,294.166,298.077,0.000,0.000,0.000,0.000
1052,378.704,4523.818,4523.818,5049.326,2849.761,2423.004,2035.126,0.000,2.274,293.081,295.842,0.000,0.000,0.000,0.000
1053,379.070,4644.998,4644.998,5029.043,2831.991,2413.796,2027.329,0.000,2.306,291.996,293.615,0.000,0.000,0.000,0.000
1054,379.437,4632.277,4632.277,5008.880,2814.222,2404.557,2019.676,0.000,2.338,290.910,291.398,0.000,0.000,0.000,0.000
1055,379.803,4609.778,4609.778,4988.833,2796.452,2395.286,2012.163,0.000,2.368,289.825,289.190,0.000,0.000,0.000,0.000
1056,380.169,4575.586,4575.586,4968.895,2778.683,2385.981,2004.784,0.000,2.397,288.740,286.993,0.000,0.000,0.000,0.000
1057,380.535,4449.469,4449.469,4949.063,2760.913,2376.641,1997.536,0.000,2.425,287.654,284.807,0.000,0.000,0.000,0.000
1058,380.902,4458.557,4458.557,4929.334,2743.144,2367.263,1990.418,0.000,2.451,286.569,282.633,0.000,0.000,0.000,0.000
1059,381.268,4506.590,4506.590,4909.703,2725.374,2357.848,1983.426,0.000,2.475,285.483,280.471,0.000,0.000,0.000,0.000
1060,381.634,4393.622,4393.622,4890.169,2707.605,2348.392,1976.560,0.000,2.498,284.397,278.322,0.000,0.000,0.000,0.000
1061,382.000,4491.867,4491.867,4870.731,2689.835,2338.896,1969.819,0.000,2.519,283.311,276.186,0.000,0.000,0.000,0.000
1062,382.367,4594.528,4594.528,4851.385,2672.065,2329.357,1963.203,0.000,2.538,282.224,274.063,0.000,0.000,0.000,0.000
1063,382.733,4429.395,4429.395,4832.133,2654.296,2319.774,1956.712,0.000,2.556,281.138,271.955,0.000,0.000,0.000,0.000
1064,383.099,4357.336,4357.336,4812.973,2636.526,2310.145,1950.346,0.000,2.571,280.050,269.861,0.000,0.000,0.000,0.000
1065,383.465,4424.481,4424.481,4793.906,2618.757,2300.469,1944.106,0.000,2.585,278.963,267.782,0.000,0.000,0.000,0.000
1066,383.831,4468.621,4468.621,4774.931,2600.987,2290.746,1937.995,0.000,2.597,277.874,265.719,0.000,0.000,0.000,0.000
1067,384.198,4437.792,4437.792,4756.049,2583.218,2280.972,1932.014,0.000,2.607,276.786,263.670,0.000,0.000,0.000,0.000
1068,384.564,4531.916,4531.916,4737.262,2565.448,2271.148,1926.164,0.000,2.615,275.697,261.638,0.000,0.000,0.000,0.000
1069,384.930,4414.003,4414.003,4718.570,2547.679,2261.271,1920.449,0.000,2.622,274.607,259.622,0.000,0.000,0.000,0.000
1070,385.296,4444.776,4444.776,4699.975,2529.909,2251.340,1914.870,0.000,2.626,273.517,257.622,0.000,0.000,0.000,0.000
1071,385.663,4504.771,4504.771,4681.477,2512.139,2241.355,1909.430,0.000,2.628,272.427,255.638,0.000,0.000,0.000,0.000
1072,386.029,4265.975,4265.975,4663.080,2494.370,2231.313,1904.132,0.000,2.629,271.335,253.671,0.000,0.000,0.000,0.000
1073,386.395,4441.315,4441.315,4644.783,2476.600,2221.214,1898.978,0.000,2.627,270.244,251.721,0.000,0.000,0.000,0.000
1074,386.761,4353.302,4353.302,4626.590,2458.831,2211.056,1893.972,0.000,2.624,269.152,249.787,0.000,0.000,0.000,0.000
1075,387.127,4502.984,4502.984,4608.502,2441.061,2200.838,1889.115,0.000,2.619,268.059,247.871,0.000,0.000,0.000,0.000
1076,387.494,4361.300,4361.300,4590.520,2423.292,2190.560,1884.412,0.000,2.611,266.966,245.971,0.000,0.000,0.000,0.000
1077,387.860,4480.272,4480.272,4572.647,2405.522,2180.220,1879.865,0.000,2.602,265.872,244.088,0.000,0.000,0.000,0.000
1078,388.226,4464.460,4464.460,4554.884,2387.753,2169.816,1875.476,0.000,2.592,264.778,242.223,0.000,0.000,0.000,0.000
1079,388.592,4444.238,4444.238,4537.233,2369.983,2159.349,1871.248,0.000,2.579,263.683,240.374,0.000,0.000,0.000,0.000
1080,388.958,4465.565,4465.565,4519.695,2352.213,2148.817,1867.184,0.000,2.565,262.588,238.542,0.000,0.000,0.000,0.000
1081,389.324,4394.397,4394.397,4502.272,2334.444,2138.219,1863.285,0.000,2.549,261.492,236.727,0.000,0.000,0.000,0.000
1082,389.691,4438.249,4438.249,4484.965,2316.674,2127.555,1859.554,0.000,2.531,260.396,234.929,0.000,0.000,0.000,0.000
1083,390.057,4535.782,4535.782,4467.774,2298.905,2116.824,1855.992,0.000,2.512,259.299,233.148,0.000,0.000,0.000,0.000
1084,390.423,4381.044,4381.044,4450.701,2281.135,2106.025,1852.601,0.000,2.491,258.203,231.383,0.000,0.000,0.000,0.000
1085,390.789,4322.325,4322.325,4433.747,2263.366,2095.157,1849.382,0.000,2.469,257.105,229.634,0.000,0.000,0.000,0.000
1086,391.155,4455.404,4455.404,4416.911,2245.596,2084.221,1846.336,0.000,2.445,256.008,227.902,0.000,0.000,0.000,0.000
1087,391.522,4370.733,4370.733,4415.792,2243.425,2080.808,1849.749,0.000,2.421,255.781,227.033,0.000,0.000,0.000,0.000
1088,391.888,4361.086,4361.086,4414.791,2241.254,2077.326,1853.336,0.000,2.395,255.553,226.180,0.000,0.000,0.000,0.000
1089,392.254,4468.929,4468.929,4413.907,2239.082,2073.775,1857.095,0.000,2.368,255.325,225.343,0.000,0.000,0.000,0.000
1090,392.620,4497.439,4497.439,4413.140,2236.911,2070.154,1861.027,0.000,2.340,255.097,224.522,0.000,0.000,0.000,0.000
1091,392.986,4450.367,4450.367,4412.489,2234.740,2066.464,1865.129,0.000,2.311,254.869,223.716,0.000,0.000,0.000,0.000
1092,393.352,4384.557,4384.557,4411.951,2232.569,2062.704,1869.399,0.000,2.281,254.641,222.926,0.000,0.000,0.000,0.000
1093,393.719,4424.405,4424.405,4411.524,2230.397,2058.875,1873.837,0.000,2.250,254.412,222.150,0.000,0.000,0.000,0.000
1094,394.085,4204.232,4204.232,4411.205,2228.226,2054.977,1878.438,0.000,2.218,254.184,221.389,0.000,0.000,0.000,0.000
1095,394.451,4391.142,4391.142,4410.993,2226.055,2051.010,1883.201,0.000,2.185,253.956,220.642,0.000,0.000,0.000,0.000
1096,394.817,4361.068,4361.068,4410.882,2223.884,2046.974,1888.120,0.000,2.152,253.727,219.909,0.000,0.000,0.000,0.000
1097,395.183,4478.246,4478.246,4410.870,2221.713,2042.870,1893.192,0.000,2.118,253.499,219.191,0.000,0.000,0.000,0.000
1098,395.549,4346.088,4346.088,4410.951,2219.541,2038.700,1898.411,0.000,2.084,253.271,218.486,0.000,0.000,0.000,0.000
1099,395.916,4330.282,4330.282,4411.121,2217.370,2034.463,1903.773,0.000,2.049,253.043,217.794,0.000,0.000,0.000,0.000
1100,396.282,4324.080,4324.080,4411.375,2215.199,2030.160,1909.270,0.000,2.014,252.815,217.116,0.000,0.000,0.000,0.000
1101,396.648,4504.080,4504.080,4411.706,2213.028,2025.792,1914.897,0.000,1.979,252.588,216.450,0.000,0.000,0.000,0.000
1102,397.014,4504.499,4504.499,4412.109,2210.856,2021.361,1920.647,0.000,1.943,252.361,215.797,0.000,0.000,0.000,0.000
1103,397.380,4340.636,4340.636,4412.576,2208.685,2016.867,1926.511,0.000,1.908,252.135,215.156,0.000,0.000,0.000,0.000
1104,397.746,4302.646,4302.646,4413.100,2206.514,2012.312,1932.480,0.000,1.872,251.908,214.527,0.000,0.000,0.000,0.000
1105,398.113,4285.844,4285.844,4413.673,2204.343,2007.697,1938.547,0.000,1.837,251.683,213.910,0.000,0.000,0.000,0.000
1106,398.479,4496.194,4496.194,4414.288,2202.171,2003.024,1944.701,0.000,1.801,251.458,213.304,0.000,0.000,0.000,0.000
1107,398.845,4427.951,4427.951,4414.935,2200.000,1998.293,1950.932,0.000,1.766,251.233,212.710,0.000,0.000,0.000,0.000
1108,399.211,4444.958,4444.958,4415.605,2197.829,1993.508,1957.230,0.000,1.731,251.009,212.126,0.000,0.000,0.000,0.000
1109,399.577,4201.878,4201.878,4416.288,2195.658,1988.669,1963.584,0.000,1.696,250.786,211.553,0.000,0.000,0.000,0.000
1110,399.943,4454.684,4454.684,4416.976,2193.486,1983.778,1969.982,0.000,1.662,250.564,210.990,0.000,0.000,0.000,0.000
1111,400.309,4370.185,4370.185,4417.656,2191.315,1978.837,1976.411,0.000,1.629,250.342,210.437,0.000,0.000,0.000,0.000
1112,400.676,4405.870,4405.870,4418.319,2189.144,1973.848,1982.859,0.000,1.595,250.121,209.894,0.000,0.000,0.000,0.000
1113,401.042,4341.522,4341.522,4418.953,2186.973,1968.814,1989.314,0.000,1.563,249.901,209.361,0.000,0.000,0.000,0.000
1114,401.408,4259.464,4259.464,4419.547,2184.801,1963.736,1995.761,0.000,1.531,249.682,208.836,0.000,0.000,0.000,0.000
1115,401.774,4484.020,4484.020,4420.090,2182.630,1958.617,2002.188,0.000,1.500,249.464,208.321,0.000,0.000,0.000,0.000
1116,402.140,4394.598,4394.598,4420.568,2180.459,1953.459,2008.579,0.000,1.469,249.247,207.814,0.000,0.000,0.000,0.000
1117,402.506,4554.983,4554.983,4420.971,2178.288,1948.264,2014.921,0.000,1.439,249.031,207.316,0.000,0.000,0.000,0.000
1118,402.872,4361.098,4361.098,4421.286,2176.117,1943.035,2021.199,0.000,1.410,248.816,206.826,0.000,0.000,0.000,0.000
1119,403.238,4226.524,4226.524,4421.500,2173.945,1937.774,2027.398,0.000,1.382,248.602,206.343,0.000,0.000,0.000,0.000
1120,403.605,4285.864,4285.864,4421.601,2171.774,1932.484,2033.504,0.000,1.355,248.389,205.869,0.000,0.000,0.000,0.000
1121,403.971,4422.077,4422.077,4421.576,2169.603,1927.168,2039.501,0.000,1.328,248.178,205.402,0.000,0.000,0.000,0.000
1122,404.337,4206.183,4206.183,4421.412,2167.432,1921.827,2045.374,0.000,1.303,247.967,204.941,0.000,0.000,0.000,0.000
1123,404.703,4355.654,4355.654,4421.097,2165.260,1916.465,2051.108,0.000,1.278,247.759,204.488,0.000,0.000,0.000,0.000
1124,405.069,4299.429,4299.429,4420.619,2163.089,1911.084,2056.688,0.000,1.255,247.551,204.042,0.000,0.000,0.000,0.000
1125,405.435,4313.508,4313.508,4419.964,2160.918,1905.687,2062.099,0.000,1.232,247.345,203.602,0.000,0.000,0.000,0.000
1126,405.801,4345.816,4345.816,4419.120,2158.747,1900.276,2067.326,0.000,1.211,247.140,203.168,0.000,0.000,0.000,0.000
1127,406.168,4400.374,4400.374,4418.076,2156.575,1894.856,2072.354,0.000,1.190,246.937,202.740,0.000,0.000,0.000,0.000
1128,406.534,4341.007,4341.007,4416.820,2154.404,1889.427,2077.170,0.000,1.170,246.735,202.318,0.000,0.000,0.000,0.000
1129,406.900,4350.851,4350.851,4415.339,2152.233,1883.993,2081.758,0.000,1.152,246.535,201.901,0.000,0.000,0.000,0.000
1130,407.266,4286.653,4286.653,4413.623,2150.062,1878.557,2086.106,0.000,1.134,246.337,201.490,0.000,0.000,0.000,0.000
1131,407.632,4466.192,4466.192,4411.662,2147.890,1873.121,2090.200,0.000,1.117,246.140,201.084,0.000,0.000,0.000,0.000
1132,407.998,4477.437,4477.437,4409.444,2145.719,1867.687,2094.026,0.000,1.102,245.946,200.682,0.000,0.000,0.000,0.000
1133,408.364,4247.818,4247.818,4406.960,2143.548,1862.260,2097.574,0.000,1.087,245.753,200.286,0.000,0.000,0.000,0.000
1134,408.730,4310.711,4310.711,4404.200,2141.377,1856.841,2100.830,0.000,1.073,245.562,199.894,0.000,0.000,0.000,0.000
1135,409.097,4225.627,4225.627,4401.156,2139.205,1851.432,2103.783,0.000,1.060,245.374,199.506,0.000,0.000,0.000,0.000
1136,409.463,4206.830,4206.830,4397.820,2137.034,1846.037,2106.423,0.000,1.049,245.188,199.123,0.000,0.000,0.000,0.000
1137,409.829,4373.056,4373.056,4394.184,2134.863,1840.658,2108.741,0.000,1.038,245.004,198.743,0.000,0.000,0.000,0.000
1138,410.195,4266.162,4266.162,4390.241,2132.692,1835.298,2110.726,0.000,1.027,244.823,198.367,0.000,0.000,0.000,0.000
1139,410.561,4111.682,4111.682,4385.986,2130.521,1829.958,2112.370,0.000,1.018,244.644,197.995,0.000,0.000,0.000,0.000
1140,410.927,4088.922,4088.922,4381.412,2128.349,1824.641,2113.666,0.000,1.010,244.468,197.626,0.000,0.000,0.000,0.000
1141,411.293,4284.622,4284.622,4376.515,2126.178,1819.350,2114.608,0.000,1.002,244.295,197.261,0.000,0.000,0.000,0.000
1142,411.659,4237.202,4237.202,4371.293,2124.007,1814.086,2115.188,0.000,0.995,244.125,196.899,0.000,0.000,0.000,0.000
1143,412.026,4163.879,4163.879,4365.740,2121.836,1808.852,2115.402,0.000,0.989,243.958,196.539,0.000,0.000,0.000,0.000
1144,412.392,4118.582,4118.582,4359.856,2119.664,1803.650,2115.246,0.000,0.983,243.795,196.183,0.000,0.000,0.000,0.000
1145,412.758,4135.808,4135.808,4353.640,2117.493,1798.481,2114.716,0.000,0.978,243.635,195.829,0.000,0.000,0.000,0.000
1146,413.124,4201.875,4201.875,4347.090,2115.322,1793.348,2113.811,0.000,0.974,243.479,195.478,0.000,0.000,0.000,0.000
1147,413.490,4172.689,4172.689,4340.208,2113.151,1788.253,2112.528,0.000,0.970,243.327,195.129,0.000,0.000,0.000,0.000
1148,413.856,4050.417,4050.417,4332.995,2110.979,1783.197,2110.869,0.000,0.967,243.180,194.782,0.000,0.000,0.000,0.000
1149,414.222,4188.580,4188.580,4325.452,2108.808,1778.181,2108.832,0.000,0.965,243.036,194.438,0.000,0.000,0.000,0.000
1150,414.588,4098.046,4098.046,4317.585,2106.637,1773.208,2106.420,0.000,0.962,242.898,194.096,0.000,0.000,0.000,0.000
1151,414.954,4046.921,4046.921,4309.395,2104.466,1768.279,2103.636,0.000,0.960,242.764,193.755,0.000,0.000,0.000,0.000
1152,415.321,4167.425,4167.425,4300.890,2102.294,1763.395,2100.482,0.000,0.959,242.636,193.417,0.000,0.000,0.000,0.000
1153,415.687,4146.086,4146.086,4292.073,2100.123,1758.558,2096.964,0.000,0.958,242.514,193.080,0.000,0.000,0.000,0.000
1154,416.053,4134.735,4134.735,4282.953,2097.952,1753.768,2093.086,0.000,0.957,242.397,192.745,0.000,0.000,0.000,0.000
1155,416.419,4076.940,4076.940,4273.537,2095.781,1749.027,2088.855,0.000,0.956,242.286,192.412,0.000,0.000,0.000,0.000
1156,416.785,4015.027,4015.027,4263.832,2093.609,1744.336,2084.279,0.000,0.956,242.182,192.080,0.000,0.000,0.000,0.000
1157,417.151,3894.752,3894.752,4253.849,2091.438,1739.695,2079.364,0.000,0.955,242.085,191.749,0.000,0.000,0.000,0.000
1158,417.517,4032.718,4032.718,4243.598,2089.267,1735.106,2074.121,0.000,0.955,241.996,191.420,0.000,0.000,0.000,0.000
1159,417.883,4058.993,4058.993,4233.088,2087.096,1730.569,2068.559,0.000,0.955,241.913,191.092,0.000,0.000,0.000,0.000
1160,418.250,4049.802,4049.802,4222.332,2084.925,1726.084,2062.688,0.000,0.955,241.839,190.765,0.000,0.000,0.000,0.000
1161,418.616,3904.597,3904.597,4211.341,2082.753,1721.653,2056.520,0.000,0.955,241.774,190.440,0.000,0.000,0.000,0.000
1162,418.982,3847.654,3847.654,4200.128,2080.582,1717.276,2050.066,0.000,0.954,241.717,190.115,0.000,0.000,0.000,0.000
1163,419.348,4006.032,4006.032,4188.708,2078.411,1712.952,2043.340,0.000,0.954,241.670,189.792,0.000,0.000,0.000,0.000
1164,419.714,3955.731,3955.731,4177.093,2076.240,1708.683,2036.354,0.000,0.954,241.633,189.469,0.000,0.000,0.000,0.000
1165,420.080,3866.914,3866.914,4165.297,2074.068,1704.468,2029.122,0.000,0.953,241.606,189.148,0.000,0.000,0.000,0.000
1166,420.446,4125.305,4125.305,4153.337,2071.897,1700.308,2021.660,0.000,0.952,241.590,188.828,0.000,0.000,0.000,0.000
1167,420.812,3981.728,3981.728,4141.227,2069.726,1696.202,2013.981,0.000,0.951,241.585,188.508,0.000,0.000,0.000,0.000
1168,421.179,3914.234,3914.234,4128.984,2067.555,1692.151,2006.101,0.000,0.950,241.592,188.190,0.000,0.000,0.000,0.000
1169,421.545,3913.043,3913.043,4116.622,2065.383,1688.155,1998.035,0.000,0.949,241.611,187.872,0.000,0.000,0.000,0.000
1170,421.911,3935.288,3935.288,4104.159,2063.212,1684.212,1989.801,0.000,0.947,241.643,187.556,0.000,0.000,0.000,0.000
1171,422.277,3890.249,3890.249,4091.612,2061.041,1680.324,1981.414,0.000,0.945,241.689,187.240,0.000,0.000,0.000,0.000
1172,422.643,3813.433,3813.433,4078.996,2058.870,1676.489,1972.891,0.000,0.942,241.749,186.925,0.000,0.000,0.000,0.000
1173,423.009,3759.774,3759.774,4066.330,2056.698,1672.708,1964.248,0.000,0.939,241.823,186.611,0.000,0.000,0.000,0.000
1174,423.375,3943.343,3943.343,4053.630,2054.527,1668.980,1955.503,0.000,0.936,241.912,186.298,0.000,0.000,0.000,0.000
1175,423.741,3716.973,3716.973,4040.913,2052.356,1665.303,1946.674,0.000,0.932,242.018,185.986,0.000,0.000,0.000,0.000
1176,424.108,3805.271,3805.271,4028.197,2050.185,1661.679,1937.776,0.000,0.928,242.139,185.675,0.000,0.000,0.000,0.000
1177,424.474,3737.501,3737.501,4015.499,2048.013,1658.106,1928.827,0.000,0.924,242.278,185.365,0.000,0.000,0.000,0.000
1178,424.840,3756.237,3756.237,4002.836,2045.842,1654.583,1919.845,0.000,0.919,242.434,185.056,0.000,0.000,0.000,0.000
1179,425.206,3738.449,3738.449,3990.226,2043.671,1651.111,1910.847,0.000,0.913,242.608,184.748,0.000,0.000,0.000,0.000
1180,425.572,3833.058,3833.058,3977.684,2041.500,1647.687,1901.849,0.000,0.907,242.801,184.440,0.000,0.000,0.000,0.000
