spectrum,peak_kev,fwhm_kev,label,line_kev,intensity_pct,rivals_app,factor_app,rivals_real,factor_real,rivals_xray,rivals_low,cursor_text,table_text,cursor_agrees
G1S24_Ra226_Mar,772.337,52.404,Bi-214,768.360,4.89,3,17.476,3,17.476,0,1,Bi-214,Bi-214 / Pa-234m / Eu-152,0
G1S24_Ra226_Mar,941.320,58.433,Ac-228,964.000,4.99,1,3.166,1,3.166,0,0,(нет),Ac-228,0
G1S24_Ra226_Mar,1125.844,69.330,Bi-214,1120.000,14.9,1,1.090,1,1.090,0,0,Bi-214,Bi-214,1
G1S24_Ra226_Mar,1252.931,48.363,Bi-214,1238.000,5.83,0,1.000,0,1.000,0,0,Bi-214,Bi-214,1
G1S24_Ra226_Mar,1392.003,73.293,Bi-214,1377.000,3.985,0,1.000,0,1.000,0,0,Bi-214,Bi-214,1
G1S24_Ra226_Mar,1753.659,93.684,Bi-214,1764.000,15.29,0,1.000,0,1.000,0,0,Bi-214,Bi-214,1
G1S24_Ra226_Mar,2197.667,113.372,Bi-214,2204.000,4.92,0,1.000,0,1.000,0,0,Bi-214,Bi-214,1
G1S24_Ra226_Mar,2446.986,101.785,Bi-214,2447.000,1.545,0,1.000,0,1.000,0,0,Bi-214,Bi-214,1
G1S24_Ra226_Mar_2,151.550,19.340,U-235,145.000,10.96,0,1.000,0,1.000,0,1,Pu-238,U-235,0
G1S24_Ra226_Mar_2,186.121,20.614,Ra-226,186.211,3.64,1,15.659,1,15.659,0,0,Ra-226,Ra-226 / U-235,0
G1S24_Ra226_Mar_2,238.261,23.134,Pb-212,238.000,43.6,3,6.004,3,6.004,0,0,Pb-212,Pb-212,1
G1S24_Ra226_Mar_2,293.640,24.664,Pb-214,295.000,18.4672,1,3.017,1,3.017,0,0,Pb-214,Pb-214,1
G1S24_Ra226_Mar_2,352.277,32.049,Pb-214,353.000,35.7166,4,3.169,4,3.169,0,0,Pb-214,Pb-214,1
G1S24_Ra226_Mar_2,610.606,48.853,Bi-214,609.000,45.44,1,1.976,1,1.976,0,0,Bi-214,Bi-214 / Ag-108m,0
G1S24_Ra226_Mar_2,778.849,55.933,Eu-152,780.000,12.93,3,6.609,3,6.609,0,1,Eu-152,Eu-152,1
G1S24_Ra226_Mar_2,929.802,66.158,Ac-228,911.000,25.8,0,1.000,0,1.000,0,0,(нет),Ac-228,0
G1S24_Ra226_Mar_2,1123.491,68.098,Bi-214,1120.000,14.9,1,1.090,1,1.090,0,0,Bi-214,Bi-214,1
G1S24_Ra226_Mar_2,1247.621,48.705,Bi-214,1238.000,5.83,0,1.000,0,1.000,0,0,Bi-214,Bi-214,1
G1S24_Ra226_Mar_2,1398.867,73.045,Bi-214,1377.000,3.985,0,1.000,0,1.000,0,0,(нет),Bi-214,0
G1S24_Ra226_Mar_2,1760.686,95.070,Bi-214,1764.000,15.29,0,1.000,0,1.000,0,0,Bi-214,Bi-214,1
G1S24_Ra226_Mar_2,2192.917,113.287,Bi-214,2204.000,4.92,0,1.000,0,1.000,0,0,Bi-214,Bi-214,1
G1S24_Ra226_Mar_2,2445.357,77.546,Bi-214,2447.000,1.545,0,1.000,0,1.000,0,0,Bi-214,Bi-214,1
G1S24_Ra226_Mar_2,2626.733,104.298,Tl-208,2614.000,35.8516,0,1.000,0,1.000,0,0,Tl-208,Tl-208,1
G1S24_Ra226_Petri,42.463,12.070,Pb-210,46.539,4.25,0,1.000,0,1.000,0,0,Pb-210,Pb-210,1
G1S24_Ra226_Petri,146.462,18.993,U-235,145.000,10.96,0,1.000,0,1.000,0,1,U-235,U-235,1
G1S24_Ra226_Petri,184.238,21.248,U-235,185.715,57,1,15.659,1,15.659,0,0,U-235,U-235 / Ra-226,0
G1S24_Ra226_Petri,239.648,22.418,Pb-214,241.000,7.2615,2,6.004,2,6.004,0,0,Pb-214,Pb-214 / Pb-212,0
G1S24_Ra226_Petri,295.285,24.725,Pb-214,295.000,18.4672,2,5.068,2,5.068,0,0,Pb-214,Pb-214,1
G1S24_Ra226_Petri,351.137,31.925,Pb-214,353.000,35.7166,4,3.169,4,3.169,0,0,Pb-214,Pb-214,1
G1S24_Ra226_Petri,612.288,48.395,Ag-108m,614.000,89.8,2,12.549,2,12.549,0,0,Ag-108m,Ag-108m / Bi-214,0
G1S24_Ra226_Petri,774.206,55.823,Eu-152,780.000,12.93,3,6.609,3,6.609,0,1,Eu-152,Eu-152 / Bi-214 / Pa-234m,0
G1S24_Ra226_Petri,934.050,53.023,Ac-228,911.000,25.8,0,1.000,0,1.000,0,0,(нет),Ac-228,0
G1S24_Ra226_Petri,1118.827,66.353,Bi-214,1120.000,14.9,1,1.090,1,1.090,0,0,Bi-214,Bi-214,1
G1S24_Ra226_Petri,1249.403,51.513,Bi-214,1238.000,5.83,0,1.000,0,1.000,0,0,Bi-214,Bi-214,1
G1S24_Ra226_Petri,1422.646,107.401,K-40,1460.000,10.66,1,2.675,1,2.675,0,0,(нет),K-40 / Bi-214,0
G1S24_Ra226_Petri,1777.568,94.748,Bi-214,1764.000,15.29,0,1.000,0,1.000,0,0,Bi-214,Bi-214,1
G1S24_Ra226_Petri,2206.824,113.980,Bi-214,2204.000,4.92,0,1.000,0,1.000,0,0,Bi-214,Bi-214,1
G1S24_Ra226_Petri_2,45.104,8.931,Pb-210,46.539,4.25,0,1.000,0,1.000,0,0,Pb-210,Pb-210,1
G1S24_Ra226_Petri_2,151.456,18.644,U-235,145.000,10.96,0,1.000,0,1.000,0,1,Pu-238,U-235,0
G1S24_Ra226_Petri_2,186.151,20.002,Ra-226,186.211,3.64,1,15.659,1,15.659,0,0,Ra-226,Ra-226 / U-235,0
G1S24_Ra226_Petri_2,241.277,23.020,Pb-214,241.000,7.2615,2,6.004,2,6.004,0,0,Pb-214,Pb-214,1
G1S24_Ra226_Petri_2,296.629,24.562,Pb-214,295.000,18.4672,1,5.068,1,5.068,0,0,Pb-214,Pb-214,1
G1S24_Ra226_Petri_2,352.193,31.406,Pb-214,353.000,35.7166,4,3.169,4,3.169,0,0,Pb-214,Pb-214,1
G1S24_Ra226_Petri_2,609.032,47.743,Bi-214,609.000,45.44,1,1.976,1,1.976,0,0,Bi-214,Bi-214,1
G1S24_Ra226_Petri_2,926.101,66.005,Ac-228,911.000,25.8,0,1.000,0,1.000,0,0,(нет),Ac-228,0
G1S24_Ra226_Petri_2,1118.964,66.492,Bi-214,1120.000,14.9,1,1.090,1,1.090,0,0,Bi-214,Bi-214,1
G1S24_Ra226_Petri_2,1251.896,49.697,Bi-214,1238.000,5.83,0,1.000,0,1.000,0,0,Bi-214,Bi-214,1
G1S24_Ra226_Petri_2,1403.086,81.877,Bi-214,1377.000,3.985,0,1.000,0,1.000,0,0,(нет),Bi-214,0
G1S24_Ra226_Petri_2,1762.279,93.640,Bi-214,1764.000,15.29,0,1.000,0,1.000,0,0,Bi-214,Bi-214,1
G1S24_Ra226_Petri_2,2201.317,106.315,Bi-214,2204.000,4.92,0,1.000,0,1.000,0,0,Bi-214,Bi-214,1
G1S24_Ra226_Petri_2,2607.238,108.081,Tl-208,2614.000,35.8516,0,1.000,0,1.000,0,0,Tl-208,Tl-208,1
G1S24_Th228_P25,133.377,21.229,Ac-228,129.065,2.42,1,11.789,1,11.789,0,0,Ac-228,Ac-228,1
G1S24_Th228_P25,239.113,25.866,Pb-212,238.000,43.6,3,6.004,3,6.004,0,0,Pb-212,Pb-212 / Pb-214,0
G1S24_Th228_P25,299.901,20.324,Pb-214,295.000,18.4672,1,5.068,1,5.068,0,0,Pb-214,Pb-214,1
G1S24_Th228_P25,583.137,45.064,Tl-208,583.000,30.549,0,1.000,0,1.000,0,0,Tl-208,Tl-208,1
G1S24_Th228_P25,865.661,54.989,Ac-228,835.000,1.61,0,1.000,0,1.000,0,0,(нет),Ac-228,0
G1S24_Th228_P25,1098.496,87.687,Eu-152,1111.000,13.67,1,1.090,1,1.090,0,0,Eu-152,Eu-152,1
G1S24_Th228_P25,1451.867,71.536,K-40,1460.000,10.66,0,1.000,0,1.000,0,0,K-40,K-40,1
G1S24_Th228_P25,1608.307,76.534,Ac-228,1588.000,3.22,0,1.000,0,1.000,0,0,Ac-228,Ac-228,1
G1S24_Th228_P25,2612.395,124.775,Tl-208,2614.000,35.8516,0,1.000,0,1.000,0,0,Tl-208,Tl-208,1
G1S24_Th228_P5,123.752,19.198,Eu-152,125.000,28.53,1,11.789,1,11.789,0,0,Eu-152,Eu-152,1
G1S24_Th228_P5,187.371,15.919,Ra-226,186.211,3.64,1,15.659,1,15.659,0,0,Ra-226,Ra-226 / U-235,0
G1S24_Th228_P5,233.999,25.556,Pb-212,238.000,43.6,3,6.004,3,6.004,0,0,Pb-212,Pb-212 / Np-239,0
G1S24_Th228_P5,292.674,21.992,Pb-214,295.000,18.4672,1,3.017,1,3.017,0,0,Pb-214,Pb-214,1
G1S24_Th228_P5,585.221,45.362,Tl-208,583.000,30.549,0,1.000,0,1.000,0,0,Tl-208,Tl-208,1
G1S24_Th228_P5,733.768,53.275,Bi-212,727.330,6.67,1,3.771,1,3.771,0,1,Bi-212,Bi-212 / Ac-228,0
G1S24_Th228_P5,871.003,55.743,Ac-228,835.000,1.61,0,1.000,0,1.000,0,0,(нет),Ac-228,0
G1S24_Th228_P5,1106.769,78.704,Eu-152,1111.000,13.67,1,1.090,1,1.090,0,0,Eu-152,Eu-152,1
G1S24_Th228_P5,1626.448,90.926,Ac-228,1588.000,3.22,0,1.000,0,1.000,0,0,(нет),Ac-228,0
G1S24_Th228_P5,1862.782,105.588,Bi-214,1764.000,15.29,0,1.000,0,1.000,0,0,(нет),Bi-214,0
G1S24_Th228_P5,2362.813,105.574,Bi-214,2447.000,1.545,0,1.000,0,1.000,0,0,(нет),Bi-214,0
G1S24_Th228_P5,2644.500,121.408,Tl-208,2614.000,35.8516,0,1.000,0,1.000,0,0,Tl-208,Tl-208,1
G1S24_Th232_Denta120,128.665,15.040,Ac-228,129.065,2.42,1,11.789,1,11.789,0,0,Ac-228,Ac-228,1
G1S24_Th232_Denta120,236.933,24.810,Pb-212,238.000,43.6,3,6.004,3,6.004,0,0,Pb-212,Pb-212,1
G1S24_Th232_Denta120,340.175,29.736,Ac-228,338.000,11.27,3,3.820,3,3.820,0,0,Ac-228,Ac-228 / Eu-152,0
G1S24_Th232_Denta120,590.812,42.316,Tl-208,583.000,30.549,1,1.487,1,1.487,0,0,Tl-208,Tl-208,1
G1S24_Th232_Denta120,729.505,48.307,Bi-212,727.330,6.67,1,3.771,1,3.771,0,1,Bi-212,Bi-212 / Ac-228,0
G1S24_Th232_Denta120,914.658,68.484,Ac-228,911.000,25.8,0,1.000,0,1.000,0,0,Ac-228,Ac-228,1
G1S24_Th232_Denta120,1456.604,82.124,K-40,1460.000,10.66,0,1.000,0,1.000,0,0,K-40,K-40,1
G1S24_Th232_Denta120,1631.548,78.769,Ac-228,1588.000,3.22,0,1.000,0,1.000,0,0,(нет),Ac-228,0
G1S24_Th232_Denta120,2640.578,116.777,Tl-208,2614.000,35.8516,0,1.000,0,1.000,0,0,Tl-208,Tl-208,1
G1S24_Th232_Denta120_2,128.446,16.011,Ac-228,129.065,2.42,1,11.789,1,11.789,0,0,Ac-228,Ac-228,1
G1S24_Th232_Denta120_2,236.529,24.824,Pb-212,238.000,43.6,3,6.004,3,6.004,0,0,Pb-212,Pb-212,1
G1S24_Th232_Denta120_2,336.640,30.391,Ac-228,338.000,11.27,2,3.820,2,3.820,0,0,Ac-228,Ac-228,1
G1S24_Th232_Denta120_2,461.255,22.104,Ac-228,463.000,4.4,0,1.000,0,1.000,0,0,Ac-228,Ac-228,1
G1S24_Th232_Denta120_2,508.980,26.673,Tl-208,510.000,8.1224,0,1.000,0,1.000,0,0,Tl-208,Tl-208 / Annihilation,0
G1S24_Th232_Denta120_2,586.805,43.714,Tl-208,583.000,30.549,0,1.000,0,1.000,0,0,Tl-208,Tl-208,1
G1S24_Th232_Denta120_2,922.220,61.711,Ac-228,911.000,25.8,0,1.000,0,1.000,0,0,Ac-228,Ac-228,1
G1S24_Th232_Denta120_2,1102.054,47.134,Eu-152,1111.000,13.67,1,1.090,1,1.090,0,0,Eu-152,Eu-152,1
G1S24_Th232_Denta120_2,1457.187,60.555,K-40,1460.000,10.66,0,1.000,0,1.000,0,0,K-40,K-40,1
G1S24_Th232_Denta120_2,1616.518,87.442,Ac-228,1588.000,3.22,0,1.000,0,1.000,0,0,(нет),Ac-228,0
G1S24_Th232_Denta120_2,2630.199,118.211,Tl-208,2614.000,35.8516,0,1.000,0,1.000,0,0,Tl-208,Tl-208,1
G1S24_Th232_Mar,124.708,18.078,Eu-152,125.000,28.53,1,11.789,1,11.789,0,0,Eu-152,Eu-152,1
G1S24_Th232_Mar,237.216,25.691,Pb-212,238.000,43.6,3,6.004,3,6.004,0,0,Pb-212,Pb-212,1
G1S24_Th232_Mar,338.017,31.215,Ac-228,338.000,11.27,3,3.820,3,3.820,0,0,Ac-228,Ac-228,1
G1S24_Th232_Mar,510.269,25.261,Tl-208,510.000,8.1224,0,1.000,0,1.000,0,0,Tl-208,Tl-208 / Annihilation,0
G1S24_Th232_Mar,587.607,44.490,Tl-208,583.000,30.549,1,1.487,1,1.487,0,0,Tl-208,Tl-208,1
G1S24_Th232_Mar,727.601,46.685,Bi-212,727.330,6.67,1,3.771,1,3.771,0,1,Bi-212,Bi-212 / Ac-228,0
G1S24_Th232_Mar,915.639,68.945,Ac-228,911.000,25.8,0,1.000,0,1.000,0,0,Ac-228,Ac-228,1
G1S24_Th232_Mar,1605.882,84.951,Ac-228,1588.000,3.22,0,1.000,0,1.000,0,0,Ac-228,Ac-228,1
G1S24_Th232_Mar,2621.781,124.413,Tl-208,2614.000,35.8516,0,1.000,0,1.000,0,0,Tl-208,Tl-208,1
G1S24_Th232_Mar_2,131.187,16.342,Ac-228,129.065,2.42,1,11.789,1,11.789,0,0,Ac-228,Ac-228,1
G1S24_Th232_Mar_2,237.979,25.425,Pb-212,238.000,43.6,3,6.004,3,6.004,0,0,Pb-212,Pb-212,1
G1S24_Th232_Mar_2,337.293,30.997,Ac-228,338.000,11.27,2,3.820,2,3.820,0,0,Ac-228,Ac-228,1
G1S24_Th232_Mar_2,464.226,19.496,Ac-228,463.000,4.4,0,1.000,0,1.000,0,0,Ac-228,Ac-228,1
G1S24_Th232_Mar_2,508.796,26.580,Tl-208,510.000,8.1224,0,1.000,0,1.000,0,0,Tl-208,Tl-208 / Annihilation,0
G1S24_Th232_Mar_2,586.351,44.519,Tl-208,583.000,30.549,0,1.000,0,1.000,0,0,Tl-208,Tl-208,1
G1S24_Th232_Mar_2,730.332,48.521,Bi-212,727.330,6.67,1,3.771,1,3.771,0,1,Bi-212,Bi-212 / Ac-228,0
G1S24_Th232_Mar_2,917.350,65.990,Ac-228,911.000,25.8,0,1.000,0,1.000,0,0,Ac-228,Ac-228,1
G1S24_Th232_Mar_2,1110.999,50.777,Eu-152,1111.000,13.67,1,1.090,1,1.090,0,0,Eu-152,Eu-152,1
G1S24_Th232_Mar_2,1606.707,90.563,Ac-228,1588.000,3.22,0,1.000,0,1.000,0,0,Ac-228,Ac-228,1
G1S24_Th232_Mar_2,2309.474,110.248,Bi-214,2204.000,4.92,0,1.000,0,1.000,0,0,(нет),Bi-214,0
G1S24_Th232_Mar_2,2614.049,124.223,Tl-208,2614.000,35.8516,0,1.000,0,1.000,0,0,Tl-208,Tl-208,1
G1S24_Th232_Petri,126.631,14.389,Eu-152,125.000,28.53,1,11.789,1,11.789,0,0,Eu-152,Eu-152 / Ac-228,0
G1S24_Th232_Petri,237.816,24.435,Pb-212,238.000,43.6,3,6.004,3,6.004,0,0,Pb-212,Pb-212,1
G1S24_Th232_Petri,335.113,30.976,Ac-228,338.000,11.27,2,3.820,2,3.820,0,0,Ac-228,Ac-228,1
G1S24_Th232_Petri,504.611,29.157,Tl-208,510.000,8.1224,0,1.000,0,1.000,0,0,Tl-208,Tl-208 / Annihilation,0
G1S24_Th232_Petri,585.461,43.023,Tl-208,583.000,30.549,0,1.000,0,1.000,0,0,Tl-208,Tl-208,1
G1S24_Th232_Petri,920.803,61.015,Ac-228,911.000,25.8,0,1.000,0,1.000,0,0,Ac-228,Ac-228,1
G1S24_Th232_Petri,1118.730,63.998,Bi-214,1120.000,14.9,1,1.090,1,1.090,0,0,Bi-214,Bi-214,1
G1S24_Th232_Petri,1460.865,81.437,K-40,1460.000,10.66,0,1.000,0,1.000,0,0,K-40,K-40,1
G1S24_Th232_Petri,1616.585,68.547,Ac-228,1588.000,3.22,0,1.000,0,1.000,0,0,(нет),Ac-228,0
G1S24_Th232_Petri,2334.911,117.810,Bi-214,2447.000,1.545,0,1.000,0,1.000,0,0,(нет),Bi-214,0
G1S24_Th232_Petri,2626.018,116.267,Tl-208,2614.000,35.8516,0,1.000,0,1.000,0,0,Tl-208,Tl-208,1
G1S24_Th232_Petri_2,126.489,15.145,Eu-152,125.000,28.53,1,11.789,1,11.789,0,0,Eu-152,Eu-152 / Ac-228,0
G1S24_Th232_Petri_2,237.550,24.561,Pb-212,238.000,43.6,3,6.004,3,6.004,0,0,Pb-212,Pb-212,1
G1S24_Th232_Petri_2,337.694,30.519,Ac-228,338.000,11.27,2,3.820,2,3.820,0,0,Ac-228,Ac-228,1
G1S24_Th232_Petri_2,462.307,21.638,Ac-228,463.000,4.4,0,1.000,0,1.000,0,0,Ac-228,Ac-228,1
G1S24_Th232_Petri_2,510.018,27.134,Tl-208,510.000,8.1224,0,1.000,0,1.000,0,0,Tl-208,Tl-208 / Annihilation,0
G1S24_Th232_Petri_2,584.808,43.896,Tl-208,583.000,30.549,0,1.000,0,1.000,0,0,Tl-208,Tl-208,1
G1S24_Th232_Petri_2,729.140,47.493,Bi-212,727.330,6.67,1,3.771,1,3.771,0,1,Bi-212,Bi-212 / Ac-228,0
G1S24_Th232_Petri_2,916.741,63.885,Ac-228,911.000,25.8,0,1.000,0,1.000,0,0,Ac-228,Ac-228,1
G1S24_Th232_Petri_2,1123.576,65.307,Bi-214,1120.000,14.9,1,1.090,1,1.090,0,0,Bi-214,Bi-214,1
G1S24_Th232_Petri_2,1456.183,69.564,K-40,1460.000,10.66,0,1.000,0,1.000,0,0,K-40,K-40,1
G1S24_Th232_Petri_2,1605.638,84.379,Ac-228,1588.000,3.22,0,1.000,0,1.000,0,0,Ac-228,Ac-228,1
G1S24_Th232_Petri_2,2344.167,101.881,Bi-214,2447.000,1.545,0,1.000,0,1.000,0,0,(нет),Bi-214,0
G1S24_Th232_Petri_2,2623.087,117.193,Tl-208,2614.000,35.8516,0,1.000,0,1.000,0,0,Tl-208,Tl-208,1
G1S24_Y88_P25,231.306,26.864,Np-239,228.000,10.73,3,4.063,3,4.063,0,0,Np-239,Np-239,1
G1S24_Y88_P25,661.756,60.075,Cs-137,662.000,85.1,1,11.893,1,11.893,0,0,Cs-137,Cs-137,1
G1S24_Y88_P25,899.698,62.491,Ac-228,911.000,25.8,0,1.000,0,1.000,0,0,Ac-228,Ac-228,1
G1S24_Y88_P25,1467.718,66.175,K-40,1460.000,10.66,0,1.000,0,1.000,0,0,K-40,K-40,1
G1S24_Y88_P25,1567.017,87.878,Ac-228,1588.000,3.22,0,1.000,0,1.000,0,0,(нет),Ac-228,0
G1S24_Y88_P5,126.600,16.881,Eu-152,125.000,28.53,1,11.789,1,11.789,0,0,Eu-152,Eu-152 / Ac-228,0
G1S24_Y88_P5,210.257,39.422,Ac-228,211.000,3.89,3,20.043,3,20.043,0,0,Ac-228,Ac-228 / U-237,0
G1S24_Y88_P5,502.194,39.666,Tl-208,510.000,8.1224,0,1.000,0,1.000,0,0,Tl-208,Tl-208 / Annihilation,0
G1S24_Y88_P5,655.384,55.579,Cs-137,662.000,85.1,1,11.893,1,11.893,0,0,Cs-137,Cs-137,1
G1S24_Y88_P5,894.877,62.206,Ac-228,911.000,25.8,0,1.000,0,1.000,0,0,(нет),Ac-228,0
G1S24_Y88_P5,1355.018,71.707,Bi-214,1377.000,3.985,1,25.090,1,25.090,0,0,(нет),Bi-214 / Co-60,0
G1S24_Y88_P5,1570.613,101.494,Ac-228,1588.000,3.22,0,1.000,0,1.000,0,0,Ac-228,Ac-228,1
G1S24_Y88_P5,1848.112,98.180,Bi-214,1764.000,15.29,0,1.000,0,1.000,0,0,(нет),Bi-214,0
G1S24_Y88_P5,2493.219,118.490,Bi-214,2447.000,1.545,0,1.000,0,1.000,0,0,(нет),Bi-214,0
G1S24_Y88_P5,2764.236,122.380,Tl-208,2614.000,35.8516,0,1.000,0,1.000,0,0,(нет),Tl-208,0
G1S24_Zn65_P5,229.791,30.051,Np-239,228.000,10.73,3,4.063,3,4.063,0,0,Np-239,Np-239,1
G1S24_Zn65_P5,866.849,87.292,Ac-228,835.000,1.61,0,1.000,0,1.000,0,0,(нет),Ac-228,0
G1S24_Zn65_P5,1114.597,72.528,Eu-152,1111.000,13.67,1,1.090,1,1.090,0,0,Eu-152,Eu-152 / Bi-214,0
G1S24_Zn65_P5,1443.864,89.825,K-40,1460.000,10.66,0,1.000,0,1.000,0,0,K-40,K-40,1
RC103_Cs137_0cm,201.498,32.292,Lu-176,202.000,77.9688,4,21.420,4,21.420,0,0,Lu-176,Lu-176,1
RC103_Cs137_0cm,443.741,58.632,Ag-108m,433.000,90.5,1,20.568,1,20.568,0,0,(нет),Ag-108m,0
RC103_Cs137_0cm,659.924,60.582,Cs-137,662.000,85.1,1,11.893,1,11.893,0,0,Cs-137,Cs-137,1
RC103_K40,590.432,41.548,Tl-208,583.000,30.549,1,1.487,1,1.487,0,0,Tl-208,Tl-208,1
RC103_K40,1169.858,107.030,Co-60,1173.000,99.85,1,6.701,1,6.701,0,0,Co-60,Co-60,1
RC103_K40,1471.508,102.844,K-40,1460.000,10.66,0,1.000,0,1.000,0,0,K-40,K-40,1
RC103_Lu176,202.790,28.738,Lu-176,202.000,77.9688,2,20.043,2,20.043,0,0,Lu-176,Lu-176,1
RC103_Lu176,305.265,38.016,Lu-176,307.000,93.6,2,58.500,2,58.500,0,0,Lu-176,Lu-176,1
RC103_Th232WT20,135.835,26.662,Ac-228,129.065,2.42,2,11.789,2,11.789,0,0,(нет),Ac-228 / U-235,0
RC103_Th232WT20,239.030,30.779,Pb-212,238.000,43.6,3,6.004,3,6.004,0,0,Pb-212,Pb-212 / Pb-214,0
RC103_Th232WT20,335.700,35.407,Ac-228,338.000,11.27,3,3.820,3,3.820,0,0,Ac-228,Ac-228,1
RC103_Th232WT20,505.946,29.954,Tl-208,510.000,8.1224,0,1.000,0,1.000,0,0,Tl-208,Tl-208 / Annihilation,0
RC103_Th232WT20,584.314,48.480,Tl-208,583.000,30.549,0,1.000,0,1.000,0,0,Tl-208,Tl-208,1
RC103_Th232WT20,920.181,94.973,Ac-228,911.000,25.8,1,5.170,1,5.170,0,0,Ac-228,Ac-228,1
RC103_Th232WT20,1584.200,97.081,Ac-228,1588.000,3.22,0,1.000,0,1.000,0,0,Ac-228,Ac-228,1
RC103_Th232WT20,2311.227,125.161,Bi-214,2204.000,4.92,0,1.000,0,1.000,0,0,(нет),Bi-214,0
RC103_Th232WT20,2618.591,127.008,Tl-208,2614.000,35.8516,0,1.000,0,1.000,0,0,Tl-208,Tl-208,1
