ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th,Xray-Th-L
7075,2450.245,6.741,9.742,0.421,0.000,9.742,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7076,2450.695,6.741,9.740,0.422,0.000,9.740,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7077,2451.144,4.667,9.739,0.423,0.000,9.739,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7078,2451.594,13.889,9.738,0.423,0.000,9.738,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7079,2452.044,13.334,9.738,0.424,0.000,9.737,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7080,2452.493,8.741,9.738,0.424,0.000,9.737,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7081,2452.943,10.445,9.738,0.425,0.000,9.738,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7082,2453.393,11.963,9.739,0.425,0.000,9.739,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7083,2453.843,11.667,9.740,0.426,0.000,9.740,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7084,2454.294,9.667,9.742,0.427,0.000,9.742,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7085,2454.744,7.741,9.745,0.427,0.000,9.744,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7086,2455.194,12.593,9.747,0.428,0.000,9.747,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7087,2455.645,7.815,9.751,0.428,0.000,9.750,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7088,2456.096,6.037,9.754,0.429,0.000,9.754,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7089,2456.546,11.593,9.759,0.430,0.000,9.758,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7090,2456.997,8.889,9.763,0.430,0.000,9.763,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7091,2457.448,14.037,9.768,0.431,0.000,9.768,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7092,2457.899,15.037,9.774,0.431,0.000,9.774,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7093,2458.350,14.815,9.780,0.432,0.000,9.780,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7094,2458.801,11.889,9.787,0.432,0.000,9.786,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7095,2459.253,11.185,9.794,0.433,0.000,9.793,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7096,2459.704,8.667,9.802,0.434,0.000,9.801,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7097,2460.156,5.593,9.810,0.434,0.000,9.809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7098,2460.607,7.445,9.818,0.435,0.000,9.818,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7099,2461.059,16.593,9.828,0.435,0.000,9.827,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7100,2461.511,12.889,9.837,0.436,0.000,9.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7101,2461.963,12.815,9.848,0.437,0.000,9.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7102,2462.415,6.001,9.858,0.437,0.000,9.858,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7103,2462.867,15.111,9.870,0.438,0.000,9.869,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7104,2463.319,12.815,9.881,0.438,0.000,9.881,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7105,2463.772,11.371,9.894,0.439,0.000,9.893,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7106,2464.224,8.963,9.907,0.439,0.000,9.906,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7107,2464.677,17.815,9.920,0.440,0.000,9.920,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7108,2465.129,12.963,9.934,0.441,0.000,9.934,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7109,2465.582,10.815,9.949,0.441,0.000,9.948,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7110,2466.035,9.408,9.964,0.442,0.000,9.963,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7111,2466.488,19.667,9.979,0.442,0.000,9.979,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7112,2466.941,8.519,9.995,0.443,0.000,9.995,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7113,2467.394,15.111,10.012,0.444,0.000,10.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7114,2467.847,8.223,10.029,0.444,0.000,10.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7115,2468.301,6.037,10.047,0.445,0.000,10.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7116,2468.754,12.963,10.066,0.445,0.000,10.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7117,2469.208,13.185,10.085,0.446,0.000,10.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7118,2469.661,11.889,10.104,0.447,0.000,10.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7119,2470.115,17.037,10.124,0.447,0.000,10.124,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7120,2470.569,10.037,10.145,0.448,0.000,10.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7121,2471.023,14.111,10.166,0.448,0.000,10.166,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7122,2471.477,10.445,10.188,0.449,0.000,10.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7123,2471.931,5.741,10.211,0.449,0.000,10.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7124,2472.385,10.593,10.234,0.450,0.000,10.233,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7125,2472.840,11.037,10.257,0.451,0.000,10.257,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7126,2473.294,15.149,10.282,0.451,0.000,10.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7127,2473.749,11.593,10.307,0.452,0.000,10.306,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7128,2474.204,10.111,10.332,0.452,0.000,10.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7129,2474.658,13.519,10.358,0.453,0.000,10.358,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7130,2475.113,9.334,10.385,0.454,0.000,10.385,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7131,2475.568,6.445,10.412,0.454,0.000,10.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7132,2476.023,8.815,10.440,0.455,0.000,10.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7133,2476.479,9.889,10.469,0.455,0.000,10.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7134,2476.934,10.889,10.498,0.456,0.000,10.498,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7135,2477.389,9.741,10.528,0.456,0.000,10.528,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7136,2477.845,10.593,10.559,0.457,0.000,10.559,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7137,2478.301,10.371,10.590,0.458,0.000,10.590,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7138,2478.756,20.185,10.622,0.458,0.000,10.622,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7139,2479.212,8.519,10.655,0.459,0.000,10.654,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7140,2479.668,13.889,10.688,0.459,0.000,10.688,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7141,2480.124,5.667,10.722,0.460,0.000,10.722,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7142,2480.580,5.741,10.757,0.461,0.000,10.756,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7143,2481.036,18.519,10.792,0.461,0.000,10.792,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7144,2481.493,15.963,10.828,0.462,0.000,10.828,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7145,2481.949,10.593,10.865,0.462,0.000,10.864,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7146,2482.406,14.815,10.902,0.463,0.000,10.902,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7147,2482.862,11.075,10.940,0.463,0.000,10.940,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7148,2483.319,9.223,10.979,0.464,0.000,10.979,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7149,2483.776,14.445,11.019,0.465,0.000,11.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7150,2484.233,17.445,11.059,0.465,0.000,11.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7151,2484.690,10.667,11.100,0.466,0.000,11.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7152,2485.147,8.519,11.141,0.466,0.000,11.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7153,2485.605,9.963,11.184,0.467,0.000,11.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7154,2486.062,12.889,11.227,0.468,0.000,11.227,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7155,2486.519,14.593,11.271,0.468,0.000,11.271,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7156,2486.977,12.815,11.316,0.469,0.000,11.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7157,2487.435,11.593,11.361,0.469,0.000,11.361,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7158,2487.893,12.667,11.407,0.470,0.000,11.407,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7159,2488.350,9.371,11.454,0.471,0.000,11.454,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7160,2488.808,15.519,11.502,0.471,0.000,11.502,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7161,2489.267,11.371,11.551,0.472,0.000,11.550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7162,2489.725,10.667,11.600,0.472,0.000,11.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7163,2490.183,19.963,11.650,0.473,0.000,11.650,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7164,2490.642,15.297,11.701,0.473,0.000,11.701,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7165,2491.100,12.593,11.753,0.474,0.000,11.753,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7166,2491.559,13.963,11.806,0.475,0.000,11.805,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7167,2492.017,15.037,11.859,0.475,0.000,11.859,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7168,2492.476,22.815,11.913,0.476,0.000,11.913,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7169,2492.935,15.111,11.969,0.476,0.000,11.968,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7170,2493.394,11.297,12.024,0.477,0.000,12.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7171,2493.854,17.371,12.081,0.478,0.000,12.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7172,2494.313,9.852,12.139,0.478,0.000,12.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7173,2494.772,15.297,12.197,0.479,0.000,12.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7174,2495.232,16.037,12.257,0.479,0.000,12.256,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7175,2495.691,18.297,12.317,0.480,0.000,12.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7176,2496.151,13.815,12.378,0.480,0.000,12.378,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7177,2496.611,13.593,12.440,0.481,0.000,12.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7178,2497.071,10.593,12.503,0.482,0.000,12.502,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7179,2497.531,12.519,12.567,0.482,0.000,12.566,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7180,2497.991,12.815,12.631,0.483,0.000,12.631,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7181,2498.451,13.223,12.697,0.483,0.000,12.696,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7182,2498.911,9.926,12.763,0.484,0.000,12.763,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7183,2499.372,16.667,12.831,0.485,0.000,12.830,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7184,2499.832,23.445,12.899,0.485,0.000,12.899,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7185,2500.293,14.593,12.968,0.486,0.000,12.968,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7186,2500.754,16.297,13.038,0.486,0.000,13.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7187,2501.214,15.667,13.110,0.487,0.000,13.109,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7188,2501.675,13.037,13.182,0.487,0.000,13.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7189,2502.136,14.926,13.255,0.488,0.000,13.254,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7190,2502.598,23.741,13.329,0.489,0.000,13.329,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7191,2503.059,13.037,13.404,0.489,0.000,13.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7192,2503.520,16.519,13.480,0.490,0.000,13.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7193,2503.982,18.519,13.557,0.490,0.000,13.557,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7194,2504.443,18.149,13.635,0.491,0.000,13.635,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7195,2504.905,18.519,13.714,0.492,0.000,13.714,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7196,2505.367,14.297,13.794,0.492,0.000,13.794,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7197,2505.829,22.037,13.875,0.493,0.000,13.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7198,2506.291,12.778,13.957,0.493,0.000,13.957,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7199,2506.753,19.815,14.040,0.494,0.000,14.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7200,2507.215,16.149,14.125,0.494,0.000,14.124,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7201,2507.677,22.001,14.210,0.495,0.000,14.209,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7202,2508.140,19.519,14.296,0.496,0.000,14.296,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7203,2508.602,13.037,14.383,0.496,0.000,14.383,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7204,2509.065,5.482,14.472,0.497,0.000,14.472,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7205,2509.528,16.852,14.561,0.497,0.000,14.561,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7206,2509.991,19.519,14.652,0.498,0.000,14.652,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7207,2510.454,13.001,14.744,0.499,0.000,14.743,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7208,2510.917,21.593,14.836,0.499,0.000,14.836,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7209,2511.380,15.223,14.930,0.500,0.000,14.930,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7210,2511.843,19.297,15.025,0.500,0.000,15.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7211,2512.307,28.223,15.122,0.501,0.000,15.121,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7212,2512.770,26.926,15.219,0.502,0.000,15.219,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7213,2513.234,12.001,15.317,0.502,0.000,15.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7214,2513.698,17.408,15.417,0.503,0.000,15.417,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7215,2514.161,23.889,15.518,0.503,0.000,15.518,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7216,2514.625,16.556,15.620,0.504,0.000,15.620,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7217,2515.089,23.001,15.723,0.504,0.000,15.723,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7218,2515.554,20.371,15.827,0.505,0.000,15.827,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7219,2516.018,18.704,15.933,0.506,0.000,15.933,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7220,2516.482,13.630,16.040,0.506,0.000,16.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7221,2516.947,26.371,16.148,0.507,0.000,16.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7222,2517.411,22.297,16.257,0.507,0.000,16.257,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7223,2517.876,24.371,16.368,0.508,0.000,16.367,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7224,2518.341,24.926,16.480,0.509,0.000,16.479,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7225,2518.806,19.704,16.593,0.509,0.000,16.592,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7226,2519.271,20.852,16.707,0.510,0.000,16.707,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7227,2519.736,21.593,16.823,0.510,0.000,16.822,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7228,2520.201,12.445,16.940,0.511,0.000,16.939,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7229,2520.666,24.075,17.058,0.511,0.000,17.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7230,2521.132,12.926,17.177,0.512,0.000,17.177,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7231,2521.597,19.445,17.298,0.513,0.000,17.298,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7232,2522.063,23.149,17.421,0.513,0.000,17.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7233,2522.529,17.223,17.544,0.514,0.000,17.544,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7234,2522.995,28.852,17.669,0.514,0.000,17.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7235,2523.461,18.445,17.796,0.515,0.000,17.795,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7236,2523.927,32.593,17.924,0.516,0.000,17.923,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7237,2524.393,27.482,18.053,0.516,0.000,18.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7238,2524.859,35.408,18.183,0.517,0.000,18.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7239,2525.326,23.630,18.316,0.517,0.000,18.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7240,2525.792,27.519,18.449,0.518,0.000,18.449,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7241,2526.259,19.297,18.584,0.518,0.000,18.584,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7242,2526.726,19.926,18.720,0.519,0.000,18.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7243,2527.193,26.445,18.858,0.520,0.000,18.858,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7244,2527.659,17.112,18.998,0.520,0.000,18.997,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7245,2528.127,29.667,19.139,0.521,0.000,19.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7246,2528.594,27.297,19.281,0.521,0.000,19.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7247,2529.061,22.001,19.425,0.522,0.000,19.424,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7248,2529.528,30.704,19.570,0.523,0.000,19.570,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7249,2529.996,19.926,19.717,0.523,0.000,19.717,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7250,2530.464,24.149,19.866,0.524,0.000,19.865,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7251,2530.931,16.556,20.016,0.524,0.000,20.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7252,2531.399,27.223,20.168,0.525,0.000,20.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7253,2531.867,21.001,20.321,0.526,0.000,20.321,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7254,2532.335,13.556,20.476,0.526,0.000,20.476,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7255,2532.803,17.852,20.633,0.527,0.000,20.632,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7256,2533.272,13.297,20.791,0.527,0.000,20.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7257,2533.740,20.778,20.951,0.528,0.000,20.950,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7258,2534.208,12.852,21.112,0.528,0.000,21.112,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7259,2534.677,22.630,21.275,0.529,0.000,21.275,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7260,2535.146,23.149,21.440,0.530,0.000,21.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7261,2535.615,20.482,21.607,0.530,0.000,21.607,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7262,2536.084,25.556,21.775,0.531,0.000,21.775,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7263,2536.553,34.223,21.946,0.531,0.000,21.945,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7264,2537.022,17.260,22.117,0.532,0.000,22.117,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7265,2537.491,28.556,22.291,0.533,0.000,22.291,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7266,2537.960,24.630,22.467,0.533,0.000,22.466,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7267,2538.430,34.408,22.644,0.534,0.000,22.644,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7268,2538.899,27.223,22.823,0.534,0.000,22.823,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7269,2539.369,21.667,23.004,0.535,0.000,23.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7270,2539.839,26.556,23.187,0.535,0.000,23.186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7271,2540.309,35.075,23.371,0.536,0.000,23.371,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7272,2540.779,29.371,23.558,0.537,0.000,23.558,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7273,2541.249,38.630,23.746,0.537,0.000,23.746,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7274,2541.719,26.852,23.937,0.538,0.000,23.936,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7275,2542.190,36.334,24.129,0.538,0.000,24.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7276,2542.660,22.926,24.321,0.539,0.000,24.321,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7277,2543.131,27.149,24.514,0.540,0.000,24.514,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7278,2543.601,34.630,24.708,0.540,0.000,24.708,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7279,2544.072,19.926,24.903,0.541,0.000,24.902,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7280,2544.543,39.778,25.098,0.541,0.000,25.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7281,2545.014,27.778,25.293,0.542,0.000,25.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7282,2545.485,32.704,25.489,0.542,0.000,25.489,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7283,2545.957,28.186,25.686,0.543,0.000,25.685,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7284,2546.428,34.704,25.882,0.544,0.000,25.882,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7285,2546.899,40.852,26.080,0.544,0.000,26.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7286,2547.371,20.556,26.278,0.545,0.000,26.277,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7287,2547.843,40.149,26.476,0.545,0.000,26.475,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7288,2548.314,29.371,26.674,0.546,0.000,26.674,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7289,2548.786,18.556,26.873,0.547,0.000,26.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7290,2549.258,29.964,27.072,0.547,0.000,27.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7291,2549.730,27.297,27.272,0.548,0.000,27.271,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
