ch,keV,net,model,continuum_raw,untied_tail,fit,tail,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,K-40,Th-228,Rn-220,Th-232
5121,1990.818,207.238,216.759,47.178,0.000,207.238,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5122,1991.229,202.549,216.654,47.058,0.000,202.549,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5123,1991.641,201.183,216.550,46.938,0.000,201.183,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5124,1992.052,207.199,216.447,46.818,0.000,207.199,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5125,1992.463,237.231,216.345,46.698,0.000,237.231,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5126,1992.875,194.867,216.244,46.578,0.000,194.867,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5127,1993.286,221.695,216.144,46.458,0.000,221.695,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5128,1993.697,226.877,216.045,46.337,0.000,226.877,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5129,1994.108,179.879,215.948,46.217,0.000,179.879,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5130,1994.519,221.337,215.851,46.097,0.000,221.337,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5131,1994.931,242.811,215.756,45.977,0.000,242.811,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5132,1995.342,222.047,215.662,45.857,0.000,222.047,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5133,1995.753,236.125,215.569,45.737,0.000,236.125,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5134,1996.164,244.128,215.477,45.617,0.000,244.128,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5135,1996.575,215.104,215.386,45.496,0.000,215.104,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5136,1996.986,212.549,215.297,45.376,0.000,212.549,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5137,1997.397,224.476,215.209,45.256,0.000,224.476,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5138,1997.808,212.897,215.122,45.136,0.000,212.897,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5139,1998.219,222.241,215.037,45.016,0.000,222.241,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5140,1998.630,234.779,214.953,44.896,0.000,234.779,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5141,1999.041,228.607,214.870,44.775,0.000,228.607,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5142,1999.452,251.622,214.789,44.655,0.000,251.622,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5143,1999.863,203.284,214.709,44.535,0.000,203.284,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5144,2000.274,226.326,214.630,44.415,0.000,226.326,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5145,2000.684,201.237,214.553,44.295,0.000,201.237,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5146,2001.095,201.604,214.477,44.175,0.000,201.604,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5147,2001.506,236.681,214.402,44.055,0.000,236.681,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5148,2001.917,218.229,214.329,43.934,0.000,218.229,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5149,2002.328,215.908,214.258,43.814,0.000,215.908,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5150,2002.738,195.153,214.188,43.694,0.000,195.153,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5151,2003.149,200.681,214.119,43.574,0.000,200.681,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5152,2003.560,224.554,214.052,43.454,0.000,224.554,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5153,2003.970,204.112,213.987,43.334,0.000,204.112,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5154,2004.381,207.413,213.923,43.213,0.000,207.413,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5155,2004.791,205.059,213.861,43.093,0.000,205.059,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5156,2005.202,206.612,213.800,42.973,0.000,206.612,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5157,2005.612,174.340,213.741,42.853,0.000,174.340,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5158,2006.023,174.892,213.684,42.733,0.000,174.892,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5159,2006.433,220.540,213.628,42.613,0.000,220.540,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5160,2006.844,190.990,213.574,42.493,0.000,190.990,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5161,2007.254,206.607,213.522,42.372,0.000,206.607,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5162,2007.664,190.232,213.471,42.252,0.000,190.232,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5163,2008.075,198.711,213.423,42.132,0.000,198.711,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5164,2008.485,201.135,213.376,42.012,0.000,201.135,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5165,2008.895,236.106,213.331,41.892,0.000,236.106,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5166,2009.306,221.969,213.287,41.772,0.000,221.969,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5167,2009.716,213.930,213.246,41.651,0.000,213.930,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5168,2010.126,222.516,213.206,41.531,0.000,222.516,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5169,2010.536,235.067,213.168,41.411,0.000,235.067,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5170,2010.947,215.118,213.132,41.291,0.000,215.118,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5171,2011.357,220.775,213.098,41.171,0.000,220.775,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5172,2011.767,232.780,213.066,41.051,0.000,232.780,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5173,2012.177,210.320,213.036,40.931,0.000,210.320,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5174,2012.587,185.134,213.008,40.810,0.000,185.134,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5175,2012.997,218.613,212.982,40.690,0.000,218.613,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5176,2013.407,187.038,212.958,40.570,0.000,187.038,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5177,2013.817,202.106,212.936,40.450,0.000,202.106,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5178,2014.227,211.882,212.916,40.330,0.000,211.882,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5179,2014.637,215.213,212.898,40.210,0.000,215.213,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5180,2015.047,176.865,212.883,40.090,0.000,176.865,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5181,2015.457,230.565,212.869,39.969,0.000,230.565,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5182,2015.866,228.980,212.858,39.849,0.000,228.980,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5183,2016.276,189.774,212.849,39.729,0.000,189.774,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5184,2016.686,197.621,212.842,39.609,0.000,197.621,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5185,2017.096,205.748,212.837,39.489,0.000,205.748,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5186,2017.506,229.925,212.835,39.369,0.000,229.925,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5187,2017.915,240.987,212.835,39.248,0.000,240.987,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5188,2018.325,188.782,212.837,39.128,0.000,188.782,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5189,2018.735,187.144,212.842,39.008,0.000,187.144,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5190,2019.144,218.951,212.849,38.888,0.000,218.951,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5191,2019.554,216.509,212.858,38.768,0.000,216.509,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5192,2019.963,232.234,212.870,38.648,0.000,232.234,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5193,2020.373,215.982,212.884,38.528,0.000,215.982,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5194,2020.782,221.491,212.901,38.407,0.000,221.491,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5195,2021.192,190.743,212.920,38.287,0.000,190.743,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5196,2021.601,220.503,212.941,38.167,0.000,220.503,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5197,2022.011,192.131,212.965,38.047,0.000,192.131,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5198,2022.420,173.408,212.992,37.927,0.000,173.408,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5199,2022.830,216.089,213.021,37.807,0.000,216.089,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5200,2023.239,213.611,213.053,37.686,0.000,213.611,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5201,2023.648,200.812,213.088,37.566,0.000,200.812,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5202,2024.058,232.137,213.125,37.446,0.000,232.137,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5203,2024.467,204.405,213.165,37.326,0.000,204.405,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5204,2024.876,210.310,213.208,37.206,0.000,210.310,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5205,2025.285,253.779,213.253,37.086,0.000,253.779,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5206,2025.694,190.318,213.301,36.966,0.000,190.318,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5207,2026.104,205.673,213.352,36.845,0.000,205.673,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5208,2026.513,235.362,213.405,36.725,0.000,235.362,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5209,2026.922,203.116,213.462,36.605,0.000,203.116,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5210,2027.331,229.639,213.521,36.485,0.000,229.639,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5211,2027.740,212.697,213.583,36.365,0.000,212.697,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5212,2028.149,196.936,213.648,36.245,0.000,196.936,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5213,2028.558,261.408,213.717,36.124,0.000,261.408,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5214,2028.967,201.607,213.788,36.004,0.000,201.607,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5215,2029.376,207.424,213.861,35.884,0.000,207.424,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5216,2029.785,202.169,213.938,35.764,0.000,202.169,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5217,2030.194,197.649,214.018,35.644,0.000,197.649,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5218,2030.602,233.566,214.102,35.524,0.000,233.566,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5219,2031.011,228.409,214.188,35.404,0.000,228.409,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5220,2031.420,199.333,214.277,35.283,0.000,199.333,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5221,2031.829,182.867,214.369,35.163,0.000,182.867,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5222,2032.237,248.315,214.465,35.043,0.000,248.315,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5223,2032.646,219.730,214.564,34.923,0.000,219.730,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5224,2033.055,201.259,214.665,34.803,0.000,201.259,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5225,2033.463,239.321,214.771,34.683,0.000,239.321,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5226,2033.872,200.072,214.879,34.563,0.000,200.072,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5227,2034.281,224.601,214.991,34.442,0.000,224.601,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5228,2034.689,212.730,215.106,34.322,0.000,212.730,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5229,2035.098,202.366,215.224,34.202,0.000,202.366,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5230,2035.506,204.499,215.346,34.082,0.000,204.499,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5231,2035.915,221.742,215.471,33.962,0.000,221.742,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5232,2036.323,224.664,215.599,33.842,0.000,224.664,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5233,2036.731,201.871,215.731,33.721,0.000,201.871,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5234,2037.140,233.517,215.866,33.601,0.000,233.517,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5235,2037.548,190.818,216.005,33.481,0.000,190.818,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5236,2037.956,199.468,216.147,33.361,0.000,199.468,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5237,2038.365,207.662,216.293,33.241,0.000,207.662,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5238,2038.773,201.391,216.442,33.121,0.000,201.391,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5239,2039.181,211.529,216.595,33.001,0.000,211.529,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5240,2039.589,237.748,216.752,32.880,0.000,237.748,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5241,2039.998,177.606,216.912,32.760,0.000,177.606,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5242,2040.406,197.872,217.076,32.640,0.000,197.872,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5243,2040.814,235.259,217.243,32.520,0.000,235.259,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5244,2041.222,217.657,217.414,32.400,0.000,217.657,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5245,2041.630,205.367,217.589,32.280,0.000,205.367,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5246,2042.038,167.660,217.767,32.159,0.000,167.660,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5247,2042.446,187.051,217.949,32.039,0.000,187.051,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5248,2042.854,230.982,218.135,31.919,0.000,230.982,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5249,2043.262,217.878,218.325,31.799,0.000,217.878,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5250,2043.670,203.693,218.519,31.679,0.000,203.693,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5251,2044.078,202.305,218.716,31.559,0.000,202.305,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5252,2044.485,196.672,218.917,31.439,0.000,196.672,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5253,2044.893,206.625,219.122,31.318,0.000,206.625,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5254,2045.301,214.605,219.331,31.198,0.000,214.605,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5255,2045.709,215.091,219.544,31.078,0.000,215.091,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5256,2046.116,245.623,219.761,30.958,0.000,245.623,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5257,2046.524,186.726,219.982,30.838,0.000,186.726,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5258,2046.932,195.830,220.206,30.718,0.000,195.830,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5259,2047.339,223.315,220.435,30.597,0.000,223.315,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5260,2047.747,225.609,220.668,30.477,0.000,225.609,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5261,2048.155,200.691,220.904,30.357,0.000,200.691,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5262,2048.562,227.386,221.145,30.237,0.000,227.386,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5263,2048.970,237.991,221.390,30.117,0.000,237.991,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5264,2049.377,213.347,221.639,29.997,0.000,213.347,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5265,2049.784,215.739,221.892,29.877,0.000,215.739,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5266,2050.192,202.160,222.149,29.756,0.000,202.160,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5267,2050.599,208.560,222.410,29.636,0.000,208.560,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5268,2051.007,220.066,222.675,29.516,0.000,220.066,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5269,2051.414,203.130,222.945,29.396,0.000,203.130,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5270,2051.821,234.591,223.218,29.276,0.000,234.591,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5271,2052.228,196.902,223.496,29.156,0.000,196.902,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5272,2052.636,222.512,223.778,29.036,0.000,222.512,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5273,2053.043,180.154,224.064,28.915,0.000,180.154,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5274,2053.450,205.934,224.511,28.952,0.000,205.934,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5275,2053.857,198.115,224.962,28.988,0.000,198.115,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5276,2054.264,204.576,225.418,29.025,0.000,204.576,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5277,2054.671,223.314,225.877,29.061,0.000,223.314,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5278,2055.078,184.382,226.341,29.097,0.000,184.382,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5279,2055.485,191.835,226.809,29.134,0.000,191.835,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5280,2055.892,213.220,227.282,29.170,0.000,213.220,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5281,2056.299,202.672,227.758,29.207,0.000,202.672,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5282,2056.706,183.374,228.240,29.243,0.000,183.374,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5283,2057.113,204.557,228.725,29.279,0.000,204.557,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5284,2057.520,213.674,229.214,29.316,0.000,213.674,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5285,2057.927,205.361,229.708,29.352,0.000,205.361,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5286,2058.333,200.869,230.207,29.389,0.000,200.869,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5287,2058.740,226.549,230.709,29.425,0.000,226.549,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5288,2059.147,213.565,231.216,29.462,0.000,213.565,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5289,2059.554,214.797,231.727,29.498,0.000,214.797,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5290,2059.960,200.810,232.243,29.534,0.000,200.810,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5291,2060.367,234.831,232.763,29.571,0.000,234.831,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5292,2060.773,210.400,233.287,29.607,0.000,210.400,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5293,2061.180,191.899,233.816,29.644,0.000,191.899,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5294,2061.586,193.069,234.349,29.680,0.000,193.069,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5295,2061.993,195.691,234.886,29.716,0.000,195.691,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5296,2062.399,201.116,235.428,29.753,0.000,201.116,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5297,2062.806,207.236,235.974,29.789,0.000,207.236,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5298,2063.212,210.130,236.525,29.826,0.000,210.130,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5299,2063.619,187.235,237.079,29.862,0.000,187.235,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5300,2064.025,214.572,237.638,29.898,0.000,214.572,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5301,2064.431,225.311,238.202,29.935,0.000,225.311,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5302,2064.837,233.145,238.770,29.971,0.000,233.145,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5303,2065.244,226.576,239.342,30.008,0.000,226.576,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5304,2065.650,196.484,239.918,30.044,0.000,196.484,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5305,2066.056,219.423,240.499,30.081,0.000,219.423,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5306,2066.462,223.817,241.084,30.117,0.000,223.817,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5307,2066.868,196.908,241.673,30.153,0.000,196.908,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5308,2067.274,192.381,242.267,30.190,0.000,192.381,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5309,2067.680,181.111,242.865,30.226,0.000,181.111,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5310,2068.086,235.332,243.467,30.263,0.000,235.332,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5311,2068.492,193.324,244.074,30.299,0.000,193.324,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5312,2068.898,178.818,244.685,30.335,0.000,178.818,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5313,2069.304,200.942,245.300,30.372,0.000,200.942,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5314,2069.710,194.553,245.919,30.408,0.000,194.553,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5315,2070.116,218.360,246.542,30.445,0.000,218.360,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5316,2070.522,187.988,247.170,30.481,0.000,187.988,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5317,2070.927,202.825,247.802,30.517,0.000,202.825,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5318,2071.333,225.626,248.438,30.554,0.000,225.626,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5319,2071.739,219.259,249.078,30.590,0.000,219.259,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5320,2072.145,230.766,249.723,30.627,0.000,230.766,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5321,2072.550,176.746,250.371,30.663,0.000,176.746,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5322,2072.956,216.183,251.023,30.700,0.000,216.183,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
