arm;node_kev;bin;dep_kev;compton
image_1460.8;1460.8;485;970.0;0.0001195580184090876
image_1460.8;1460.8;486;972.0;0.00011360378383202215
image_1460.8;1460.8;487;974.0;9.5819634724761315E-05
image_1460.8;1460.8;488;976.0;9.7574675091063426E-05
image_1460.8;1460.8;489;978.0;0.00010126631786915205
image_1460.8;1460.8;490;980.0;9.7268745066620438E-05
image_1460.8;1460.8;491;982.0;0.00010277033153791723
image_1460.8;1460.8;492;984.0;0.00010456150214237257
image_1460.8;1460.8;493;986.0;0.00010569694805247851
image_1460.8;1460.8;494;988.0;0.00010256521182469218
image_1460.8;1460.8;495;990.0;0.00011394105857252798
image_1460.8;1460.8;496;992.0;0.00010703205989743415
image_1460.8;1460.8;497;994.0;0.00010831834154079966
image_1460.8;1460.8;498;996.0;0.00010132219395821493
image_1460.8;1460.8;499;998.0;9.9572782213125681E-05
image_1460.8;1460.8;500;1000.0;0.00010772235594397072
image_1460.8;1460.8;501;1002.0;0.00011849921846820172
image_1460.8;1460.8;502;1004.0;0.00011002026479040036
image_1460.8;1460.8;503;1006.0;0.0001068197984262108
image_1460.8;1460.8;504;1008.0;0.00010683043997722762
image_1460.8;1460.8;505;1010.0;0.00010127510850395474
image_1460.8;1460.8;506;1012.0;0.00011766780902174426
image_1460.8;1460.8;507;1014.0;0.00010313530123411005
image_1460.8;1460.8;508;1016.0;0.00011259436345334656
image_1460.8;1460.8;509;1018.0;0.00010173352272795654
image_1460.8;1460.8;510;1020.0;0.00011536042612456422
image_1460.8;1460.8;511;1022.0;9.7469579864747376E-05
image_1460.8;1460.8;512;1024.0;9.5442849050763329E-05
image_1460.8;1460.8;513;1026.0;0.00011885154832922707
image_1460.8;1460.8;514;1028.0;0.00010640049057023214
image_1460.8;1460.8;515;1030.0;0.00011265815012889483
image_1460.8;1460.8;516;1032.0;0.00011534438825826646
image_1460.8;1460.8;517;1034.0;0.00011356871840908281
image_1460.8;1460.8;518;1036.0;0.00011049536276040832
image_1460.8;1460.8;519;1038.0;0.00010358877782499411
image_1460.8;1460.8;520;1040.0;0.0001056711768000372
image_1460.8;1460.8;521;1042.0;0.00011961088286971005
image_1460.8;1460.8;522;1044.0;0.00010567184739163668
image_1460.8;1460.8;523;1046.0;0.00010500192540099674
image_1460.8;1460.8;524;1048.0;0.00010657449956758634
image_1460.8;1460.8;525;1050.0;0.00010883046831858987
image_1460.8;1460.8;526;1052.0;0.00012601437639799947
image_1460.8;1460.8;527;1054.0;0.00011199025190183322
image_1460.8;1460.8;528;1056.0;9.9704671190381858E-05
image_1460.8;1460.8;529;1058.0;0.0001103658930496316
image_1460.8;1460.8;530;1060.0;0.00011177541115722943
image_1460.8;1460.8;531;1062.0;0.00012318781616013497
image_1460.8;1460.8;532;1064.0;0.00010962133944025185
image_1460.8;1460.8;533;1066.0;0.00011442435029854362
image_1460.8;1460.8;534;1068.0;0.00012126261299338749
image_1460.8;1460.8;535;1070.0;0.00011233033831495291
image_1460.8;1460.8;536;1072.0;0.00011516933185820486
image_1460.8;1460.8;537;1074.0;0.00010235524556757847
image_1460.8;1460.8;538;1076.0;0.00012306760238505764
image_1460.8;1460.8;539;1078.0;0.00011039463940720192
image_1460.8;1460.8;540;1080.0;0.00010913434584623902
image_1460.8;1460.8;541;1082.0;0.00011892205272657643
