ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th,Xray-Th-L
3546,1195.261,22.300,26.452,13.077,7.041,18.038,0.000,1.373,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3547,1195.586,33.375,26.457,13.078,7.044,18.040,0.000,1.373,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3548,1195.911,35.634,26.463,13.079,7.048,18.042,0.000,1.374,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3549,1196.235,33.189,26.468,13.081,7.051,18.044,0.000,1.374,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3550,1196.560,29.930,26.474,13.082,7.054,18.046,0.000,1.374,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3551,1196.885,26.300,26.480,13.083,7.058,18.048,0.000,1.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3552,1197.210,36.782,26.486,13.084,7.061,18.050,0.000,1.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3553,1197.535,29.078,26.492,13.085,7.065,18.052,0.000,1.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3554,1197.859,15.449,26.498,13.086,7.069,18.054,0.000,1.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3555,1198.184,26.782,26.504,13.087,7.073,18.056,0.000,1.376,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3556,1198.509,41.634,26.510,13.088,7.077,18.057,0.000,1.376,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3557,1198.834,29.300,26.516,13.089,7.081,18.059,0.000,1.376,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3558,1199.158,28.041,26.523,13.091,7.085,18.061,0.000,1.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3559,1199.483,25.967,26.529,13.092,7.089,18.063,0.000,1.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3560,1199.808,33.856,26.535,13.093,7.093,18.064,0.000,1.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3561,1200.132,25.226,26.541,13.094,7.098,18.066,0.000,1.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3562,1200.457,37.856,26.548,13.095,7.102,18.068,0.000,1.378,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3563,1200.782,27.671,26.555,13.096,7.107,18.069,0.000,1.378,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3564,1201.107,35.893,26.561,13.097,7.112,18.071,0.000,1.378,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3565,1201.431,26.338,26.568,13.098,7.117,18.073,0.000,1.379,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3566,1201.756,33.041,26.575,13.099,7.122,18.074,0.000,1.379,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3567,1202.081,35.559,26.582,13.100,7.127,18.076,0.000,1.379,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3568,1202.405,28.671,26.589,13.102,7.132,18.077,0.000,1.379,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3569,1202.730,25.189,26.596,13.103,7.138,18.079,0.000,1.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3570,1203.055,24.337,26.603,13.104,7.143,18.080,0.000,1.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3571,1203.379,32.782,26.610,13.105,7.149,18.081,0.000,1.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3572,1203.704,29.337,26.618,13.106,7.154,18.083,0.000,1.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3573,1204.028,24.968,26.625,13.107,7.160,18.084,0.000,1.381,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3574,1204.353,22.745,26.633,13.108,7.166,18.086,0.000,1.381,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3575,1204.678,30.449,26.641,13.109,7.173,18.087,0.000,1.381,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3576,1205.002,37.115,26.649,13.110,7.179,18.088,0.000,1.381,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3577,1205.327,45.115,26.657,13.111,7.185,18.090,0.000,1.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3578,1205.652,24.634,26.665,13.113,7.192,18.091,0.000,1.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3579,1205.976,26.115,26.674,13.114,7.199,18.093,0.000,1.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3580,1206.301,38.375,26.682,13.115,7.206,18.094,0.000,1.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3581,1206.625,37.745,26.691,13.116,7.213,18.095,0.000,1.383,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3582,1206.950,43.856,26.700,13.117,7.220,18.097,0.000,1.383,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3583,1207.274,36.819,26.709,13.118,7.228,18.098,0.000,1.383,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3584,1207.599,19.189,26.719,13.119,7.236,18.100,0.000,1.383,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3585,1207.924,35.078,26.729,13.120,7.244,18.101,0.000,1.384,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3586,1208.248,30.819,26.739,13.121,7.252,18.103,0.000,1.384,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3587,1208.573,36.633,26.749,13.122,7.260,18.105,0.000,1.384,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3588,1208.897,27.078,26.759,13.124,7.269,18.106,0.000,1.384,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3589,1209.222,30.449,26.770,13.125,7.277,18.108,0.000,1.385,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3590,1209.546,27.819,26.781,13.126,7.286,18.110,0.000,1.385,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3591,1209.871,31.449,26.793,13.127,7.295,18.112,0.000,1.385,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3592,1210.195,32.671,26.804,13.128,7.305,18.114,0.000,1.386,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3593,1210.520,33.523,26.816,13.129,7.315,18.116,0.000,1.386,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3594,1210.844,33.522,26.829,13.130,7.325,18.118,0.000,1.386,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3595,1211.169,30.115,26.841,13.131,7.335,18.120,0.000,1.387,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3596,1211.493,27.671,26.854,13.132,7.346,18.122,0.000,1.387,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3597,1211.818,38.485,26.868,13.133,7.356,18.124,0.000,1.387,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3598,1212.142,31.856,26.881,13.135,7.368,18.126,0.000,1.388,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3599,1212.467,22.745,26.894,13.136,7.379,18.128,0.000,1.388,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3600,1212.791,19.782,26.908,13.137,7.391,18.129,0.000,1.388,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3601,1213.116,16.300,26.922,13.138,7.402,18.131,0.000,1.389,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3602,1213.440,29.449,26.936,13.139,7.414,18.132,0.000,1.389,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3603,1213.765,35.040,26.950,13.140,7.427,18.134,0.000,1.389,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3604,1214.089,33.819,26.964,13.141,7.439,18.135,0.000,1.389,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3605,1214.413,38.115,26.978,13.142,7.451,18.137,0.000,1.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3606,1214.738,24.744,26.992,13.143,7.464,18.138,0.000,1.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3607,1215.062,31.930,27.007,13.144,7.477,18.140,0.000,1.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3608,1215.387,38.300,27.021,13.146,7.490,18.141,0.000,1.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3609,1215.711,34.375,27.036,13.147,7.503,18.142,0.000,1.391,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3610,1216.035,26.152,27.050,13.148,7.516,18.144,0.000,1.391,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3611,1216.360,35.411,27.065,13.149,7.529,18.145,0.000,1.391,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3612,1216.684,41.411,27.080,13.150,7.543,18.146,0.000,1.391,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3613,1217.009,22.152,27.095,13.151,7.557,18.147,0.000,1.391,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3614,1217.333,31.596,27.111,13.152,7.570,18.149,0.000,1.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3615,1217.657,34.375,27.126,13.153,7.584,18.150,0.000,1.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3616,1217.982,26.486,27.142,13.154,7.599,18.151,0.000,1.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3617,1218.306,31.078,27.157,13.155,7.613,18.152,0.000,1.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3618,1218.630,32.671,27.173,13.157,7.628,18.153,0.000,1.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3619,1218.955,27.856,27.189,13.158,7.642,18.155,0.000,1.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3620,1219.279,19.782,27.206,13.159,7.657,18.156,0.000,1.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3621,1219.603,29.633,27.222,13.160,7.672,18.157,0.000,1.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3622,1219.928,32.708,27.239,13.161,7.687,18.158,0.000,1.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3623,1220.252,30.819,27.255,13.162,7.703,18.159,0.000,1.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3624,1220.576,28.449,27.272,13.163,7.718,18.161,0.000,1.394,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3625,1220.901,25.300,27.289,13.164,7.734,18.162,0.000,1.394,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3626,1221.225,38.708,27.307,13.165,7.749,18.163,0.000,1.394,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3627,1221.549,21.004,27.324,13.166,7.765,18.165,0.000,1.394,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3628,1221.874,34.559,27.342,13.168,7.781,18.167,0.000,1.395,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3629,1222.198,36.597,27.360,13.169,7.796,18.169,0.000,1.395,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3630,1222.522,22.633,27.378,13.170,7.812,18.170,0.000,1.395,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3631,1222.846,31.226,27.395,13.171,7.828,18.172,0.000,1.395,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3632,1223.171,32.559,27.413,13.172,7.843,18.174,0.000,1.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3633,1223.495,30.411,27.430,13.173,7.859,18.176,0.000,1.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3634,1223.819,36.263,27.448,13.174,7.874,18.178,0.000,1.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3635,1224.144,26.264,27.465,13.175,7.889,18.179,0.000,1.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3636,1224.468,36.744,27.482,13.176,7.904,18.181,0.000,1.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3637,1224.792,18.930,27.500,13.177,7.920,18.183,0.000,1.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3638,1225.116,23.633,27.517,13.179,7.935,18.185,0.000,1.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3639,1225.440,26.152,27.534,13.180,7.950,18.186,0.000,1.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3640,1225.765,30.485,27.551,13.181,7.965,18.188,0.000,1.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3641,1226.089,25.560,27.567,13.182,7.980,18.189,0.000,1.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3642,1226.413,26.745,27.584,13.183,7.995,18.191,0.000,1.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3643,1226.737,26.375,27.600,13.184,8.009,18.193,0.000,1.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3644,1227.062,15.152,27.617,13.185,8.024,18.194,0.000,1.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3645,1227.386,22.189,27.633,13.186,8.038,18.196,0.000,1.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3646,1227.710,27.633,27.649,13.187,8.053,18.197,0.000,1.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3647,1228.034,31.856,27.665,13.188,8.067,18.198,0.000,1.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3648,1228.358,26.411,27.680,13.190,8.081,18.200,0.000,1.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3649,1228.682,29.819,27.696,13.191,8.095,18.201,0.000,1.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3650,1229.007,22.485,27.711,13.192,8.109,18.202,0.000,1.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3651,1229.331,32.226,27.727,13.193,8.123,18.204,0.000,1.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3652,1229.655,30.560,27.742,13.194,8.137,18.205,0.000,1.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3653,1229.979,33.115,27.757,13.195,8.150,18.206,0.000,1.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3654,1230.303,28.004,27.771,13.196,8.163,18.207,0.000,1.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3655,1230.627,32.152,27.786,13.197,8.177,18.209,0.000,1.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3656,1230.951,30.449,27.800,13.198,8.190,18.210,0.000,1.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3657,1231.276,48.930,27.814,13.199,8.202,18.211,0.000,1.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3658,1231.600,28.226,27.828,13.201,8.215,18.212,0.000,1.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3659,1231.924,30.559,27.842,13.202,8.227,18.213,0.000,1.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3660,1232.248,34.189,27.856,13.203,8.240,18.215,0.000,1.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3661,1232.572,32.485,27.869,13.204,8.252,18.216,0.000,1.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3662,1232.896,19.930,27.882,13.205,8.264,18.217,0.000,1.402,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3663,1233.220,26.375,27.896,13.206,8.276,18.218,0.000,1.402,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3664,1233.544,20.337,27.908,13.207,8.287,18.220,0.000,1.402,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3665,1233.868,27.226,27.921,13.208,8.298,18.221,0.000,1.402,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3666,1234.193,29.486,27.934,13.209,8.309,18.222,0.000,1.402,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3667,1234.517,15.152,27.946,13.210,8.320,18.223,0.000,1.402,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3668,1234.841,21.004,27.958,13.212,8.331,18.225,0.000,1.402,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3669,1235.165,31.226,27.970,13.213,8.341,18.226,0.000,1.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3670,1235.489,27.003,27.982,13.214,8.352,18.227,0.000,1.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3671,1235.813,26.670,27.993,13.215,8.361,18.229,0.000,1.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3672,1236.137,27.337,28.004,13.216,8.371,18.230,0.000,1.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3673,1236.461,26.448,28.016,13.217,8.381,18.232,0.000,1.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3674,1236.785,38.115,28.027,13.218,8.390,18.233,0.000,1.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3675,1237.109,28.226,28.037,13.219,8.399,18.235,0.000,1.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3676,1237.433,28.708,28.048,13.220,8.408,18.237,0.000,1.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3677,1237.757,28.448,28.059,13.221,8.416,18.238,0.000,1.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3678,1238.081,24.375,28.069,13.223,8.424,18.240,0.000,1.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3679,1238.405,21.967,28.078,13.224,8.432,18.242,0.000,1.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3680,1238.729,25.263,28.088,13.225,8.440,18.243,0.000,1.405,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3681,1239.053,27.337,28.097,13.226,8.447,18.245,0.000,1.405,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3682,1239.377,22.708,28.106,13.227,8.454,18.247,0.000,1.405,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3683,1239.701,25.152,28.114,13.228,8.461,18.248,0.000,1.405,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3684,1240.025,22.078,28.122,13.229,8.467,18.250,0.000,1.405,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3685,1240.349,28.597,28.130,13.230,8.473,18.251,0.000,1.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3686,1240.673,24.004,28.137,13.231,8.479,18.253,0.000,1.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3687,1240.997,20.966,28.144,13.233,8.484,18.254,0.000,1.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3688,1241.321,19.559,28.150,13.234,8.489,18.255,0.000,1.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3689,1241.645,20.597,28.156,13.235,8.493,18.257,0.000,1.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3690,1241.969,20.633,28.162,13.236,8.498,18.258,0.000,1.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3691,1242.293,16.782,28.167,13.237,8.502,18.259,0.000,1.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3692,1242.617,22.930,28.172,13.238,8.505,18.261,0.000,1.407,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3693,1242.941,33.263,28.177,13.239,8.508,18.262,0.000,1.407,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3694,1243.265,24.523,28.181,13.240,8.511,18.263,0.000,1.407,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3695,1243.589,24.966,28.185,13.241,8.513,18.264,0.000,1.407,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3696,1243.912,29.819,28.188,13.242,8.515,18.266,0.000,1.407,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3697,1244.236,16.004,28.191,13.244,8.517,18.267,0.000,1.407,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3698,1244.560,24.041,28.194,13.245,8.518,18.268,0.000,1.407,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3699,1244.884,25.523,28.196,13.246,8.519,18.269,0.000,1.407,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3700,1245.208,33.449,28.198,13.247,8.520,18.270,0.000,1.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3701,1245.532,31.782,28.199,13.248,8.520,18.271,0.000,1.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3702,1245.856,25.115,28.200,13.249,8.520,18.272,0.000,1.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3703,1246.180,19.559,28.201,13.250,8.520,18.273,0.000,1.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3704,1246.504,19.337,28.201,13.251,8.519,18.275,0.000,1.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3705,1246.828,25.670,28.201,13.252,8.517,18.276,0.000,1.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3706,1247.151,30.411,28.201,13.253,8.516,18.277,0.000,1.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3707,1247.475,16.226,28.200,13.255,8.514,18.278,0.000,1.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3708,1247.799,26.856,28.199,13.256,8.511,18.279,0.000,1.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3709,1248.123,30.115,28.198,13.257,8.509,18.280,0.000,1.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3710,1248.447,25.523,28.196,13.258,8.506,18.282,0.000,1.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3711,1248.771,25.819,28.194,13.259,8.502,18.283,0.000,1.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3712,1249.095,4.115,28.191,13.260,8.498,18.284,0.000,1.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3713,1249.418,30.559,28.189,13.261,8.494,18.285,0.000,1.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3714,1249.742,20.634,28.185,13.262,8.490,18.287,0.000,1.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3715,1250.066,26.559,28.182,13.263,8.485,18.288,0.000,1.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3716,1250.390,23.930,28.178,13.264,8.480,18.289,0.000,1.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3717,1250.714,29.041,28.174,13.266,8.474,18.291,0.000,1.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3718,1251.037,34.818,28.170,13.267,8.468,18.292,0.000,1.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3719,1251.361,34.374,28.166,13.268,8.462,18.294,0.000,1.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3720,1251.685,23.485,28.161,13.269,8.456,18.295,0.000,1.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3721,1252.009,19.338,28.156,13.270,8.449,18.297,0.000,1.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3722,1252.333,13.967,28.150,13.271,8.442,18.299,0.000,1.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3723,1252.656,16.708,28.144,13.272,8.434,18.300,0.000,1.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3724,1252.980,22.338,28.138,13.273,8.426,18.302,0.000,1.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3725,1253.304,17.560,28.131,13.274,8.418,18.303,0.000,1.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3726,1253.628,17.189,28.124,13.275,8.409,18.305,0.000,1.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3727,1253.952,16.708,28.117,13.277,8.400,18.306,0.000,1.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3728,1254.275,23.856,28.109,13.278,8.390,18.307,0.000,1.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3729,1254.599,31.449,28.100,13.279,8.380,18.309,0.000,1.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3730,1254.923,7.597,28.092,13.280,8.370,18.310,0.000,1.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3731,1255.247,32.337,28.083,13.281,8.360,18.311,0.000,1.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3732,1255.570,25.671,28.073,13.282,8.349,18.313,0.000,1.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3733,1255.894,27.596,28.063,13.283,8.338,18.314,0.000,1.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3734,1256.218,19.967,28.053,13.284,8.326,18.315,0.000,1.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3735,1256.542,19.523,28.043,13.285,8.314,18.317,0.000,1.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3736,1256.865,20.559,28.032,13.286,8.302,18.318,0.000,1.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3737,1257.189,20.966,28.021,13.288,8.290,18.319,0.000,1.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3738,1257.513,18.115,28.009,13.289,8.277,18.320,0.000,1.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3739,1257.837,30.597,27.997,13.290,8.264,18.322,0.000,1.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3740,1258.160,15.485,27.985,13.291,8.250,18.323,0.000,1.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3741,1258.484,14.967,27.964,13.283,8.235,18.316,0.000,1.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3742,1258.808,20.708,27.942,13.275,8.220,18.310,0.000,1.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3743,1259.131,19.263,27.919,13.267,8.204,18.303,0.000,1.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3744,1259.455,24.152,27.897,13.259,8.188,18.297,0.000,1.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3745,1259.779,20.633,27.874,13.250,8.172,18.290,0.000,1.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3746,1260.102,26.893,27.851,13.242,8.156,18.284,0.000,1.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3747,1260.426,31.893,27.828,13.234,8.139,18.278,0.000,1.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3748,1260.750,26.226,27.804,13.226,8.123,18.271,0.000,1.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3749,1261.073,41.115,27.780,13.218,8.105,18.265,0.000,1.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3750,1261.397,19.300,27.756,13.210,8.088,18.258,0.000,1.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3751,1261.721,25.226,27.732,13.202,8.071,18.252,0.000,1.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3752,1262.044,12.449,27.708,13.194,8.053,18.246,0.000,1.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3753,1262.368,32.375,27.683,13.186,8.035,18.239,0.000,1.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3754,1262.692,18.708,27.659,13.178,8.017,18.233,0.000,1.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3755,1263.015,21.078,27.634,13.170,7.998,18.227,0.000,1.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3756,1263.339,27.634,27.609,13.162,7.980,18.220,0.000,1.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3757,1263.663,22.115,27.584,13.154,7.961,18.214,0.000,1.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3758,1263.986,18.486,27.558,13.146,7.942,18.208,0.000,1.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3759,1264.310,41.079,27.533,13.137,7.923,18.202,0.000,1.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3760,1264.634,29.300,27.508,13.129,7.903,18.196,0.000,1.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3761,1264.957,20.893,27.482,13.121,7.884,18.190,0.000,1.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3762,1265.281,21.856,27.457,13.113,7.865,18.184,0.000,1.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000
