ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Xray-Pb,Xray-Th,Xray-Ba
7006,2419.475,6.445,11.530,7.755,0.000,11.530,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7007,2419.918,8.259,11.517,7.750,0.000,11.516,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7008,2420.360,14.519,11.503,7.746,0.000,11.503,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7009,2420.803,8.037,11.490,7.741,0.000,11.489,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7010,2421.246,10.667,11.476,7.737,0.000,11.476,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7011,2421.689,14.111,11.463,7.732,0.000,11.463,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7012,2422.132,7.963,11.450,7.728,0.000,11.449,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7013,2422.575,7.667,11.437,7.723,0.000,11.436,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7014,2423.019,10.408,11.424,7.719,0.000,11.423,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7015,2423.462,11.408,11.411,7.714,0.000,11.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7016,2423.905,11.259,11.398,7.710,0.000,11.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7017,2424.349,5.889,11.385,7.705,0.000,11.385,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7018,2424.793,4.037,11.372,7.700,0.000,11.372,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7019,2425.237,9.963,11.360,7.696,0.000,11.359,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7020,2425.680,11.815,11.347,7.691,0.000,11.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7021,2426.124,8.741,11.335,7.687,0.000,11.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7022,2426.568,12.037,11.322,7.682,0.000,11.322,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7023,2427.013,5.259,11.310,7.678,0.000,11.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7024,2427.457,7.889,11.298,7.673,0.000,11.298,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7025,2427.901,13.334,11.286,7.669,0.000,11.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7026,2428.346,11.445,11.274,7.664,0.000,11.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7027,2428.790,15.334,11.262,7.660,0.000,11.262,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7028,2429.235,4.223,11.251,7.655,0.000,11.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7029,2429.680,9.889,11.239,7.651,0.000,11.239,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7030,2430.125,7.334,11.228,7.646,0.000,11.227,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7031,2430.570,5.037,11.216,7.641,0.000,11.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7032,2431.015,12.889,11.205,7.637,0.000,11.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7033,2431.460,10.223,11.194,7.632,0.000,11.193,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7034,2431.905,5.667,11.183,7.628,0.000,11.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7035,2432.350,11.297,11.172,7.623,0.000,11.171,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7036,2432.796,5.667,11.161,7.619,0.000,11.161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7037,2433.241,9.815,11.150,7.614,0.000,11.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7038,2433.687,12.963,11.140,7.610,0.000,11.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7039,2434.133,9.667,11.129,7.605,0.000,11.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7040,2434.579,16.334,11.119,7.601,0.000,11.119,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7041,2435.024,13.963,11.109,7.596,0.000,11.108,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7042,2435.471,6.259,11.099,7.591,0.000,11.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7043,2435.917,20.963,11.089,7.587,0.000,11.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7044,2436.363,7.630,11.079,7.582,0.000,11.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7045,2436.809,15.111,11.069,7.578,0.000,11.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7046,2437.256,11.185,11.060,7.573,0.000,11.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7047,2437.702,10.963,11.050,7.569,0.000,11.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7048,2438.149,5.667,11.041,7.564,0.000,11.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7049,2438.596,9.111,11.032,7.560,0.000,11.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7050,2439.042,10.593,11.022,7.555,0.000,11.022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7051,2439.489,4.445,11.013,7.551,0.000,11.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7052,2439.936,7.889,11.005,7.546,0.000,11.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7053,2440.383,6.297,10.996,7.542,0.000,10.996,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7054,2440.831,14.037,10.987,7.537,0.000,10.987,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7055,2441.278,13.667,10.979,7.532,0.000,10.979,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7056,2441.725,10.889,10.971,7.528,0.000,10.970,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7057,2442.173,8.445,10.963,7.523,0.000,10.962,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7058,2442.621,14.519,10.955,7.519,0.000,10.954,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7059,2443.068,12.741,10.947,7.514,0.000,10.946,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7060,2443.516,4.815,10.939,7.510,0.000,10.939,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7061,2443.964,8.185,10.931,7.505,0.000,10.931,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7062,2444.412,7.519,10.924,7.501,0.000,10.924,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7063,2444.860,7.111,10.917,7.496,0.000,10.916,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7064,2445.308,10.889,10.909,7.492,0.000,10.909,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7065,2445.757,8.185,10.902,7.487,0.000,10.902,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7066,2446.205,7.815,10.896,7.482,0.000,10.895,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7067,2446.654,9.445,10.889,7.478,0.000,10.888,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7068,2447.102,10.334,10.882,7.473,0.000,10.882,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7069,2447.551,6.593,10.876,7.469,0.000,10.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7070,2448.000,3.334,10.869,7.464,0.000,10.869,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7071,2448.449,11.037,10.863,7.460,0.000,10.863,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7072,2448.898,8.741,10.857,7.455,0.000,10.857,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7073,2449.347,10.334,10.851,7.451,0.000,10.851,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7074,2449.796,11.593,10.846,7.446,0.000,10.845,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7075,2450.245,6.741,10.840,7.442,0.000,10.840,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7076,2450.695,6.741,10.835,7.437,0.000,10.835,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7077,2451.144,4.667,10.830,7.433,0.000,10.829,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7078,2451.594,13.889,10.825,7.428,0.000,10.824,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7079,2452.044,13.334,10.820,7.423,0.000,10.819,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7080,2452.493,8.741,10.815,7.419,0.000,10.815,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7081,2452.943,10.445,10.810,7.414,0.000,10.810,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7082,2453.393,11.963,10.806,7.410,0.000,10.806,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7083,2453.843,11.667,10.802,7.405,0.000,10.801,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7084,2454.294,9.667,10.798,7.401,0.000,10.797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7085,2454.744,7.741,10.794,7.396,0.000,10.793,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7086,2455.194,12.593,10.790,7.392,0.000,10.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7087,2455.645,7.815,10.786,7.387,0.000,10.786,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7088,2456.096,6.037,10.783,7.383,0.000,10.783,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7089,2456.546,11.593,10.780,7.378,0.000,10.779,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7090,2456.997,8.889,10.777,7.373,0.000,10.776,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7091,2457.448,14.037,10.774,7.369,0.000,10.774,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7092,2457.899,15.037,10.771,7.364,0.000,10.771,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7093,2458.350,14.815,10.769,7.360,0.000,10.768,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7094,2458.801,11.889,10.766,7.355,0.000,10.766,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7095,2459.253,11.185,10.764,7.351,0.000,10.764,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7096,2459.704,8.667,10.762,7.346,0.000,10.762,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7097,2460.156,5.593,10.760,7.342,0.000,10.760,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7098,2460.607,7.445,10.759,7.337,0.000,10.758,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7099,2461.059,16.593,10.757,7.333,0.000,10.757,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7100,2461.511,12.889,10.756,7.328,0.000,10.756,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7101,2461.963,12.815,10.755,7.323,0.000,10.755,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7102,2462.415,6.001,10.754,7.319,0.000,10.754,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7103,2462.867,15.111,10.753,7.314,0.000,10.753,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7104,2463.319,12.815,10.753,7.310,0.000,10.753,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7105,2463.772,11.371,10.753,7.305,0.000,10.752,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7106,2464.224,8.963,10.752,7.301,0.000,10.752,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7107,2464.677,17.815,10.753,7.296,0.000,10.752,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7108,2465.129,12.963,10.753,7.292,0.000,10.753,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7109,2465.582,10.815,10.753,7.287,0.000,10.753,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7110,2466.035,9.408,10.754,7.283,0.000,10.754,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7111,2466.488,19.667,10.755,7.278,0.000,10.755,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7112,2466.941,8.519,10.756,7.274,0.000,10.756,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7113,2467.394,15.111,10.757,7.269,0.000,10.757,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7114,2467.847,8.223,10.759,7.264,0.000,10.759,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7115,2468.301,6.037,10.761,7.260,0.000,10.760,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7116,2468.754,12.963,10.763,7.255,0.000,10.762,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7117,2469.208,13.185,10.765,7.251,0.000,10.765,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7118,2469.661,11.889,10.767,7.246,0.000,10.767,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7119,2470.115,17.037,10.770,7.242,0.000,10.770,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7120,2470.569,10.037,10.773,7.237,0.000,10.772,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7121,2471.023,14.111,10.776,7.233,0.000,10.775,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7122,2471.477,10.445,10.779,7.228,0.000,10.779,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7123,2471.931,5.741,10.782,7.224,0.000,10.782,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7124,2472.385,10.593,10.786,7.219,0.000,10.786,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7125,2472.840,11.037,10.790,7.214,0.000,10.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7126,2473.294,15.149,10.794,7.210,0.000,10.794,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7127,2473.749,11.593,10.798,7.205,0.000,10.798,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7128,2474.204,10.111,10.803,7.201,0.000,10.803,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7129,2474.658,13.519,10.808,7.196,0.000,10.807,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7130,2475.113,9.334,10.813,7.192,0.000,10.813,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7131,2475.568,6.445,10.818,7.187,0.000,10.818,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7132,2476.023,8.815,10.824,7.183,0.000,10.823,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7133,2476.479,9.889,10.829,7.178,0.000,10.829,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7134,2476.934,10.889,10.835,7.174,0.000,10.835,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7135,2477.389,9.741,10.841,7.169,0.000,10.841,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7136,2477.845,10.593,10.848,7.165,0.000,10.848,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7137,2478.301,10.371,10.854,7.160,0.000,10.854,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7138,2478.756,20.185,10.861,7.155,0.000,10.861,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7139,2479.212,8.519,10.868,7.151,0.000,10.868,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7140,2479.668,13.889,10.876,7.146,0.000,10.876,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7141,2480.124,5.667,10.883,7.142,0.000,10.883,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7142,2480.580,5.741,10.891,7.137,0.000,10.891,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7143,2481.036,18.519,10.900,7.133,0.000,10.899,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7144,2481.493,15.963,10.908,7.128,0.000,10.908,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7145,2481.949,10.593,10.917,7.124,0.000,10.916,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7146,2482.406,14.815,10.925,7.119,0.000,10.925,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7147,2482.862,11.075,10.935,7.115,0.000,10.934,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7148,2483.319,9.223,10.944,7.110,0.000,10.944,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7149,2483.776,14.445,10.954,7.105,0.000,10.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7150,2484.233,17.445,10.964,7.101,0.000,10.963,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7151,2484.690,10.667,10.974,7.096,0.000,10.974,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7152,2485.147,8.519,10.984,7.092,0.000,10.984,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7153,2485.605,9.963,10.995,7.087,0.000,10.995,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7154,2486.062,12.889,11.006,7.083,0.000,11.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7155,2486.519,14.593,11.017,7.078,0.000,11.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7156,2486.977,12.815,11.029,7.074,0.000,11.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7157,2487.435,11.593,11.041,7.069,0.000,11.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7158,2487.893,12.667,11.053,7.065,0.000,11.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7159,2488.350,9.371,11.065,7.060,0.000,11.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7160,2488.808,15.519,11.078,7.056,0.000,11.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7161,2489.267,11.371,11.091,7.051,0.000,11.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7162,2489.725,10.667,11.104,7.046,0.000,11.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7163,2490.183,19.963,11.117,7.042,0.000,11.117,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7164,2490.642,15.297,11.131,7.037,0.000,11.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7165,2491.100,12.593,11.145,7.033,0.000,11.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7166,2491.559,13.963,11.160,7.028,0.000,11.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7167,2492.017,15.037,11.174,7.024,0.000,11.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7168,2492.476,22.815,11.189,7.019,0.000,11.189,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7169,2492.935,15.111,11.205,7.015,0.000,11.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7170,2493.394,11.297,11.220,7.010,0.000,11.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7171,2493.854,17.371,11.236,7.006,0.000,11.236,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7172,2494.313,9.852,11.252,7.001,0.000,11.252,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7173,2494.772,15.297,11.269,6.996,0.000,11.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7174,2495.232,16.037,11.286,6.992,0.000,11.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7175,2495.691,18.297,11.303,6.987,0.000,11.303,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7176,2496.151,13.815,11.320,6.983,0.000,11.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7177,2496.611,13.593,11.338,6.978,0.000,11.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7178,2497.071,10.593,11.356,6.974,0.000,11.356,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7179,2497.531,12.519,11.375,6.969,0.000,11.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7180,2497.991,12.815,11.394,6.965,0.000,11.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7181,2498.451,13.223,11.413,6.960,0.000,11.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7182,2498.911,9.926,11.432,6.956,0.000,11.432,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7183,2499.372,16.667,11.452,6.951,0.000,11.452,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7184,2499.832,23.445,11.472,6.947,0.000,11.472,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7185,2500.293,14.593,11.493,6.942,0.000,11.492,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7186,2500.754,16.297,11.513,6.937,0.000,11.513,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7187,2501.214,15.667,11.535,6.933,0.000,11.534,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7188,2501.675,13.037,11.556,6.928,0.000,11.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7189,2502.136,14.926,11.578,6.924,0.000,11.578,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7190,2502.598,23.741,11.600,6.919,0.000,11.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7191,2503.059,13.037,11.623,6.915,0.000,11.623,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7192,2503.520,16.519,11.646,6.910,0.000,11.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7193,2503.982,18.519,11.669,6.906,0.000,11.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7194,2504.443,18.149,11.693,6.901,0.000,11.692,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7195,2504.905,18.519,11.717,6.897,0.000,11.716,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7196,2505.367,14.297,11.741,6.892,0.000,11.741,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7197,2505.829,22.037,11.766,6.887,0.000,11.766,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7198,2506.291,12.778,11.791,6.883,0.000,11.791,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7199,2506.753,19.815,11.817,6.878,0.000,11.816,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7200,2507.215,16.149,11.842,6.874,0.000,11.842,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7201,2507.677,22.001,11.869,6.869,0.000,11.869,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7202,2508.140,19.519,11.895,6.865,0.000,11.895,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7203,2508.602,13.037,11.923,6.860,0.000,11.922,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7204,2509.065,5.482,11.950,6.856,0.000,11.950,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7205,2509.528,16.852,11.978,6.851,0.000,11.978,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7206,2509.991,19.519,12.006,6.847,0.000,12.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7207,2510.454,13.001,12.035,6.842,0.000,12.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7208,2510.917,21.593,12.064,6.838,0.000,12.064,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7209,2511.380,15.223,12.093,6.833,0.000,12.093,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7210,2511.843,19.297,12.123,6.828,0.000,12.123,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7211,2512.307,28.223,12.154,6.824,0.000,12.153,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7212,2512.770,26.926,12.184,6.819,0.000,12.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7213,2513.234,12.001,12.216,6.815,0.000,12.215,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7214,2513.698,17.408,12.247,6.810,0.000,12.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7215,2514.161,23.889,12.279,6.806,0.000,12.279,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7216,2514.625,16.556,12.312,6.801,0.000,12.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7217,2515.089,23.001,12.344,6.797,0.000,12.344,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7218,2515.554,20.371,12.378,6.792,0.000,12.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7219,2516.018,18.704,12.411,6.788,0.000,12.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7220,2516.482,13.630,12.446,6.783,0.000,12.445,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7221,2516.947,26.371,12.480,6.778,0.000,12.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7222,2517.411,22.297,12.515,6.774,0.000,12.515,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7223,2517.876,24.371,12.551,6.769,0.000,12.551,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7224,2518.341,24.926,12.587,6.765,0.000,12.587,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7225,2518.806,19.704,12.623,6.760,0.000,12.623,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7226,2519.271,20.852,12.660,6.756,0.000,12.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7227,2519.736,21.593,12.698,6.751,0.000,12.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7228,2520.201,12.445,12.735,6.747,0.000,12.735,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7229,2520.666,24.075,12.774,6.742,0.000,12.774,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7230,2521.132,12.926,12.813,6.738,0.000,12.812,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7231,2521.597,19.445,12.852,6.733,0.000,12.852,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7232,2522.063,23.149,12.892,6.728,0.000,12.892,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7233,2522.529,17.223,12.932,6.724,0.000,12.932,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7234,2522.995,28.852,12.973,6.719,0.000,12.973,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7235,2523.461,18.445,13.014,6.715,0.000,13.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7236,2523.927,32.593,13.056,6.710,0.000,13.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
