ch,keV,net,fit,model,continuum_raw,Tl-208,Ac-228,Ra-224,Pb-212,Th-228,Bi-212,Rn-220
4546,1751.432,278.278,278.278,334.141,149.040,312.869,14.888,0.000,0.000,0.000,6.383,0.000
4547,1751.852,312.435,312.435,333.635,148.905,312.723,14.626,0.000,0.000,0.000,6.285,0.000
4548,1752.271,316.406,316.406,333.135,148.769,312.577,14.368,0.000,0.000,0.000,6.189,0.000
4549,1752.690,306.520,306.520,332.640,148.634,312.432,14.113,0.000,0.000,0.000,6.095,0.000
4550,1753.109,283.574,283.574,332.152,148.498,312.288,13.862,0.000,0.000,0.000,6.002,0.000
4551,1753.528,274.250,274.250,331.669,148.363,312.144,13.615,0.000,0.000,0.000,5.910,0.000
4552,1753.948,284.441,284.441,331.191,148.227,312.001,13.370,0.000,0.000,0.000,5.820,0.000
4553,1754.367,332.991,332.991,330.720,148.092,311.858,13.130,0.000,0.000,0.000,5.732,0.000
4554,1754.786,304.177,304.177,330.254,147.956,311.715,12.893,0.000,0.000,0.000,5.646,0.000
4555,1755.205,285.619,285.619,329.793,147.820,311.574,12.659,0.000,0.000,0.000,5.561,0.000
4556,1755.624,282.695,282.695,329.338,147.685,311.432,12.428,0.000,0.000,0.000,5.477,0.000
4557,1756.043,269.180,269.180,328.888,147.549,311.291,12.201,0.000,0.000,0.000,5.395,0.000
4558,1756.463,283.410,283.410,328.443,147.414,311.151,11.978,0.000,0.000,0.000,5.315,0.000
4559,1756.882,314.222,314.222,328.004,147.278,311.011,11.757,0.000,0.000,0.000,5.236,0.000
4560,1757.301,295.624,295.624,327.570,147.143,310.872,11.540,0.000,0.000,0.000,5.159,0.000
4561,1757.720,307.649,307.649,327.142,147.007,310.733,11.326,0.000,0.000,0.000,5.083,0.000
4562,1758.139,306.690,306.690,326.718,146.872,310.594,11.115,0.000,0.000,0.000,5.008,0.000
4563,1758.558,266.495,266.495,326.299,146.736,310.456,10.908,0.000,0.000,0.000,4.935,0.000
4564,1758.977,291.762,291.762,325.886,146.601,310.318,10.704,0.000,0.000,0.000,4.864,0.000
4565,1759.397,275.680,275.680,325.477,146.465,310.181,10.502,0.000,0.000,0.000,4.794,0.000
4566,1759.816,331.478,331.478,325.073,146.329,310.044,10.304,0.000,0.000,0.000,4.725,0.000
4567,1760.235,310.737,310.737,324.675,146.194,309.908,10.109,0.000,0.000,0.000,4.658,0.000
4568,1760.654,268.746,268.746,324.281,146.058,309.772,9.917,0.000,0.000,0.000,4.592,0.000
4569,1761.073,314.305,314.305,323.891,145.923,309.636,9.728,0.000,0.000,0.000,4.528,0.000
4570,1761.492,254.663,254.663,323.507,145.787,309.501,9.541,0.000,0.000,0.000,4.465,0.000
4571,1761.911,272.197,272.197,323.127,145.652,309.366,9.358,0.000,0.000,0.000,4.403,0.000
4572,1762.330,324.513,324.513,322.751,145.516,309.231,9.178,0.000,0.000,0.000,4.343,0.000
4573,1762.750,307.999,307.999,322.381,145.381,309.097,9.000,0.000,0.000,0.000,4.284,0.000
4574,1763.169,302.581,302.581,322.014,145.245,308.963,8.825,0.000,0.000,0.000,4.226,0.000
4575,1763.588,309.739,309.739,321.653,145.110,308.830,8.653,0.000,0.000,0.000,4.170,0.000
4576,1764.007,297.220,297.220,321.295,144.974,308.697,8.484,0.000,0.000,0.000,4.114,0.000
4577,1764.426,313.798,313.798,320.942,144.838,308.564,8.318,0.000,0.000,0.000,4.060,0.000
4578,1764.845,303.891,303.891,320.593,144.703,308.431,8.154,0.000,0.000,0.000,4.008,0.000
4579,1765.264,326.337,326.337,320.248,144.567,308.299,7.993,0.000,0.000,0.000,3.956,0.000
4580,1765.683,300.155,300.155,319.908,144.432,308.167,7.834,0.000,0.000,0.000,3.906,0.000
4581,1766.102,302.076,302.076,319.572,144.296,308.036,7.679,0.000,0.000,0.000,3.857,0.000
4582,1766.521,295.965,295.965,319.239,144.161,307.905,7.525,0.000,0.000,0.000,3.809,0.000
4583,1766.940,306.851,306.851,318.911,144.025,307.774,7.375,0.000,0.000,0.000,3.763,0.000
4584,1767.359,314.611,314.611,318.587,143.890,307.643,7.226,0.000,0.000,0.000,3.717,0.000
4585,1767.778,314.631,314.631,318.267,143.754,307.513,7.081,0.000,0.000,0.000,3.673,0.000
4586,1768.197,290.559,290.559,317.950,143.618,307.383,6.937,0.000,0.000,0.000,3.630,0.000
4587,1768.616,305.064,305.064,317.638,143.483,307.254,6.797,0.000,0.000,0.000,3.588,0.000
4588,1769.035,295.739,295.739,317.329,143.347,307.124,6.658,0.000,0.000,0.000,3.547,0.000
4589,1769.455,334.567,334.567,317.024,143.212,306.995,6.522,0.000,0.000,0.000,3.507,0.000
4590,1769.874,321.473,321.473,316.723,143.076,306.866,6.388,0.000,0.000,0.000,3.468,0.000
4591,1770.293,289.841,289.841,316.425,142.941,306.738,6.257,0.000,0.000,0.000,3.430,0.000
4592,1770.712,306.618,306.618,316.131,142.805,306.609,6.128,0.000,0.000,0.000,3.394,0.000
4593,1771.131,339.149,339.149,315.840,142.670,306.481,6.001,0.000,0.000,0.000,3.358,0.000
4594,1771.550,281.897,281.897,315.553,142.534,306.353,5.876,0.000,0.000,0.000,3.323,0.000
4595,1771.969,327.597,327.597,315.269,142.399,306.226,5.754,0.000,0.000,0.000,3.290,0.000
4596,1772.388,341.600,341.600,314.989,142.263,306.099,5.633,0.000,0.000,0.000,3.257,0.000
4597,1772.807,325.494,325.494,314.712,142.127,305.971,5.515,0.000,0.000,0.000,3.226,0.000
4598,1773.226,334.029,334.029,314.438,141.992,305.845,5.399,0.000,0.000,0.000,3.195,0.000
4599,1773.645,340.257,340.257,314.168,141.856,305.718,5.285,0.000,0.000,0.000,3.165,0.000
4600,1774.063,293.538,293.538,313.901,141.721,305.592,5.173,0.000,0.000,0.000,3.136,0.000
4601,1774.482,323.976,323.976,313.637,141.585,305.465,5.063,0.000,0.000,0.000,3.109,0.000
4602,1774.901,369.839,369.839,313.376,141.450,305.339,4.955,0.000,0.000,0.000,3.082,0.000
4603,1775.320,360.073,360.073,313.118,141.314,305.214,4.849,0.000,0.000,0.000,3.056,0.000
4604,1775.739,346.738,346.738,312.864,141.179,305.088,4.745,0.000,0.000,0.000,3.030,0.000
4605,1776.158,317.961,317.961,312.612,141.043,304.963,4.643,0.000,0.000,0.000,3.006,0.000
4606,1776.577,332.565,332.565,312.363,140.907,304.838,4.542,0.000,0.000,0.000,2.983,0.000
4607,1776.996,357.503,357.503,312.117,140.772,304.713,4.444,0.000,0.000,0.000,2.960,0.000
4608,1777.415,357.701,357.701,311.874,140.636,304.588,4.347,0.000,0.000,0.000,2.938,0.000
4609,1777.834,337.475,337.475,311.634,140.501,304.464,4.253,0.000,0.000,0.000,2.918,0.000
4610,1778.253,321.204,321.204,311.396,140.365,304.339,4.160,0.000,0.000,0.000,2.897,0.000
4611,1778.672,350.419,350.419,311.162,140.230,304.215,4.068,0.000,0.000,0.000,2.878,0.000
4612,1779.091,326.533,326.533,310.930,140.094,304.091,3.979,0.000,0.000,0.000,2.860,0.000
4613,1779.510,307.426,307.426,310.700,139.959,303.968,3.891,0.000,0.000,0.000,2.842,0.000
4614,1779.929,363.774,363.774,310.473,139.823,303.844,3.805,0.000,0.000,0.000,2.825,0.000
4615,1780.347,356.438,356.438,310.249,139.688,303.721,3.720,0.000,0.000,0.000,2.809,0.000
4616,1780.766,350.364,350.364,310.028,139.552,303.597,3.637,0.000,0.000,0.000,2.793,0.000
4617,1781.185,318.389,318.389,309.808,139.416,303.474,3.556,0.000,0.000,0.000,2.778,0.000
4618,1781.604,341.870,341.870,309.592,139.281,303.351,3.476,0.000,0.000,0.000,2.764,0.000
4619,1782.023,360.821,360.821,309.377,139.145,303.229,3.398,0.000,0.000,0.000,2.751,0.000
4620,1782.442,335.205,335.205,309.165,139.010,303.106,3.321,0.000,0.000,0.000,2.738,0.000
4621,1782.861,332.288,332.288,308.956,138.874,302.984,3.246,0.000,0.000,0.000,2.726,0.000
4622,1783.279,331.069,331.069,308.748,138.739,302.861,3.172,0.000,0.000,0.000,2.714,0.000
4623,1783.698,367.261,367.261,308.543,138.603,302.739,3.100,0.000,0.000,0.000,2.704,0.000
4624,1784.117,364.221,364.221,308.340,138.468,302.617,3.029,0.000,0.000,0.000,2.694,0.000
4625,1784.536,338.581,338.581,308.140,138.332,302.496,2.960,0.000,0.000,0.000,2.684,0.000
4626,1784.955,325.835,325.835,307.941,138.196,302.374,2.892,0.000,0.000,0.000,2.675,0.000
4627,1785.374,386.574,386.574,307.745,138.061,302.252,2.825,0.000,0.000,0.000,2.667,0.000
4628,1785.792,351.240,351.240,307.550,137.925,302.131,2.760,0.000,0.000,0.000,2.659,0.000
4629,1786.211,370.462,370.462,307.358,137.790,302.010,2.696,0.000,0.000,0.000,2.652,0.000
4630,1786.630,349.419,349.419,307.168,137.654,301.889,2.633,0.000,0.000,0.000,2.645,0.000
4631,1787.049,364.545,364.545,306.979,137.519,301.768,2.572,0.000,0.000,0.000,2.639,0.000
4632,1787.468,358.167,358.167,306.793,137.383,301.647,2.512,0.000,0.000,0.000,2.634,0.000
4633,1787.886,392.000,392.000,306.608,137.248,301.526,2.453,0.000,0.000,0.000,2.629,0.000
4634,1788.305,366.690,366.690,306.426,137.112,301.406,2.395,0.000,0.000,0.000,2.625,0.000
4635,1788.724,343.053,343.053,306.245,136.977,301.285,2.339,0.000,0.000,0.000,2.621,0.000
4636,1789.143,353.391,353.391,306.066,136.841,301.165,2.283,0.000,0.000,0.000,2.617,0.000
4637,1789.562,340.006,340.006,305.888,136.705,301.045,2.229,0.000,0.000,0.000,2.615,0.000
4638,1789.980,380.312,380.312,305.713,136.570,300.925,2.176,0.000,0.000,0.000,2.612,0.000
4639,1790.399,366.387,366.387,305.539,136.434,300.805,2.124,0.000,0.000,0.000,2.610,0.000
4640,1790.818,347.398,347.398,305.367,136.299,300.685,2.073,0.000,0.000,0.000,2.609,0.000
4641,1791.236,381.656,381.656,305.196,136.163,300.565,2.024,0.000,0.000,0.000,2.608,0.000
4642,1791.655,354.655,354.655,305.027,136.028,300.445,1.975,0.000,0.000,0.000,2.607,0.000
4643,1792.074,384.450,384.450,304.860,135.892,300.326,1.927,0.000,0.000,0.000,2.607,0.000
4644,1792.493,339.890,339.890,304.694,135.757,300.207,1.881,0.000,0.000,0.000,2.607,0.000
4645,1792.911,348.131,348.131,304.530,135.621,300.087,1.835,0.000,0.000,0.000,2.608,0.000
4646,1793.330,377.589,377.589,304.367,135.485,299.968,1.790,0.000,0.000,0.000,2.609,0.000
4647,1793.749,385.958,385.958,304.206,135.350,299.849,1.747,0.000,0.000,0.000,2.610,0.000
4648,1794.167,378.513,378.513,304.046,135.214,299.730,1.704,0.000,0.000,0.000,2.612,0.000
4649,1794.586,372.081,372.081,303.887,135.079,299.611,1.662,0.000,0.000,0.000,2.614,0.000
4650,1795.005,374.011,374.011,303.730,134.943,299.492,1.621,0.000,0.000,0.000,2.617,0.000
4651,1795.423,386.266,386.266,303.574,134.808,299.374,1.581,0.000,0.000,0.000,2.620,0.000
4652,1795.842,364.871,364.871,303.420,134.672,299.255,1.542,0.000,0.000,0.000,2.623,0.000
4653,1796.261,353.658,353.658,303.267,134.537,299.136,1.504,0.000,0.000,0.000,2.627,0.000
4654,1796.679,367.740,367.740,303.115,134.401,299.018,1.466,0.000,0.000,0.000,2.631,0.000
4655,1797.098,335.520,335.520,302.964,134.266,298.900,1.430,0.000,0.000,0.000,2.635,0.000
4656,1797.517,373.083,373.083,302.815,134.130,298.781,1.394,0.000,0.000,0.000,2.640,0.000
4657,1797.935,378.527,378.527,302.666,133.994,298.663,1.359,0.000,0.000,0.000,2.644,0.000
4658,1798.354,351.924,351.924,302.519,133.859,298.545,1.325,0.000,0.000,0.000,2.650,0.000
4659,1798.773,365.162,365.162,302.373,133.723,298.427,1.291,0.000,0.000,0.000,2.655,0.000
4660,1799.191,388.243,388.243,302.228,133.588,298.309,1.259,0.000,0.000,0.000,2.661,0.000
4661,1799.610,380.156,380.156,302.085,133.452,298.191,1.227,0.000,0.000,0.000,2.667,0.000
4662,1800.028,433.621,433.621,301.942,133.317,298.073,1.195,0.000,0.000,0.000,2.673,0.000
4663,1800.447,419.179,419.179,301.800,133.181,297.956,1.165,0.000,0.000,0.000,2.679,0.000
4664,1800.865,381.391,381.391,301.659,133.046,297.838,1.135,0.000,0.000,0.000,2.686,0.000
4665,1801.284,400.039,400.039,301.520,132.910,297.720,1.106,0.000,0.000,0.000,2.693,0.000
4666,1801.703,332.267,332.267,301.381,132.774,297.603,1.078,0.000,0.000,0.000,2.700,0.000
4667,1802.121,350.333,350.333,301.243,132.639,297.486,1.050,0.000,0.000,0.000,2.708,0.000
4668,1802.540,323.407,323.407,301.106,132.503,297.368,1.023,0.000,0.000,0.000,2.715,0.000
4669,1802.958,334.234,334.234,300.970,132.368,297.251,0.996,0.000,0.000,0.000,2.723,0.000
4670,1803.377,364.476,364.476,300.835,132.232,297.134,0.970,0.000,0.000,0.000,2.731,0.000
4671,1803.795,364.492,364.492,300.701,132.097,297.016,0.945,0.000,0.000,0.000,2.739,0.000
4672,1804.214,378.283,378.283,300.567,131.961,296.899,0.920,0.000,0.000,0.000,2.748,0.000
4673,1804.632,363.197,363.197,300.435,131.826,296.782,0.896,0.000,0.000,0.000,2.756,0.000
4674,1805.051,415.477,415.477,300.303,131.690,296.665,0.873,0.000,0.000,0.000,2.765,0.000
4675,1805.469,379.565,379.565,300.172,131.555,296.548,0.850,0.000,0.000,0.000,2.774,0.000
4676,1805.888,406.361,406.361,300.041,131.419,296.431,0.827,0.000,0.000,0.000,2.783,0.000
4677,1806.306,362.733,362.733,299.912,131.283,296.314,0.805,0.000,0.000,0.000,2.792,0.000
4678,1806.725,416.814,416.814,299.783,131.148,296.198,0.784,0.000,0.000,0.000,2.801,0.000
4679,1807.143,436.763,436.763,299.654,131.012,296.081,0.763,0.000,0.000,0.000,2.811,0.000
4680,1807.562,409.544,409.544,299.527,130.877,295.964,0.743,0.000,0.000,0.000,2.820,0.000
4681,1807.980,394.977,394.977,299.400,130.741,295.847,0.723,0.000,0.000,0.000,2.830,0.000
4682,1808.398,403.712,403.712,299.274,130.606,295.731,0.704,0.000,0.000,0.000,2.839,0.000
4683,1808.817,402.317,402.317,299.148,130.470,295.614,0.685,0.000,0.000,0.000,2.849,0.000
4684,1809.235,385.115,385.115,299.023,130.335,295.498,0.666,0.000,0.000,0.000,2.859,0.000
4685,1809.654,400.116,400.116,298.899,130.199,295.381,0.648,0.000,0.000,0.000,2.869,0.000
4686,1810.072,422.079,422.079,298.775,130.063,295.265,0.631,0.000,0.000,0.000,2.879,0.000
4687,1810.491,339.774,339.774,298.651,129.928,295.148,0.614,0.000,0.000,0.000,2.890,0.000
4688,1810.909,394.397,394.397,298.528,129.792,295.032,0.597,0.000,0.000,0.000,2.900,0.000
4689,1811.327,429.470,429.470,298.406,129.657,294.915,0.581,0.000,0.000,0.000,2.910,0.000
4690,1811.746,379.793,379.793,298.284,129.521,294.799,0.565,0.000,0.000,0.000,2.920,0.000
4691,1812.164,405.625,405.625,298.163,129.386,294.683,0.549,0.000,0.000,0.000,2.931,0.000
4692,1812.582,394.858,394.858,298.042,129.250,294.566,0.534,0.000,0.000,0.000,2.941,0.000
4693,1813.001,394.980,394.980,297.921,129.115,294.450,0.519,0.000,0.000,0.000,2.952,0.000
4694,1813.419,373.339,373.339,297.801,128.979,294.334,0.505,0.000,0.000,0.000,2.962,0.000
4695,1813.837,396.985,396.985,297.682,128.844,294.218,0.491,0.000,0.000,0.000,2.973,0.000
4696,1814.256,364.480,364.480,297.562,128.708,294.101,0.478,0.000,0.000,0.000,2.983,0.000
4697,1814.674,396.893,396.893,297.443,128.572,293.985,0.464,0.000,0.000,0.000,2.994,0.000
4698,1815.092,400.027,400.027,297.325,128.437,293.869,0.451,0.000,0.000,0.000,3.005,0.000
4699,1815.511,383.685,383.685,297.207,128.301,293.753,0.439,0.000,0.000,0.000,3.015,0.000
4700,1815.929,404.385,404.385,297.089,128.166,293.637,0.426,0.000,0.000,0.000,3.026,0.000
4701,1816.347,421.364,421.364,296.971,128.030,293.520,0.414,0.000,0.000,0.000,3.036,0.000
4702,1816.766,368.529,368.529,296.854,127.895,293.404,0.403,0.000,0.000,0.000,3.047,0.000
4703,1817.184,407.482,407.482,296.737,127.759,293.288,0.391,0.000,0.000,0.000,3.057,0.000
4704,1817.602,379.247,379.247,296.620,127.624,293.172,0.380,0.000,0.000,0.000,3.068,0.000
4705,1818.020,385.295,385.295,296.504,127.488,293.056,0.370,0.000,0.000,0.000,3.078,0.000
4706,1818.439,408.410,408.410,296.388,127.353,292.940,0.359,0.000,0.000,0.000,3.089,0.000
4707,1818.857,390.587,390.587,296.272,127.217,292.824,0.349,0.000,0.000,0.000,3.099,0.000
4708,1819.275,419.443,419.443,296.156,127.081,292.708,0.339,0.000,0.000,0.000,3.110,0.000
4709,1819.693,374.672,374.672,296.041,126.946,292.592,0.329,0.000,0.000,0.000,3.120,0.000
4710,1820.111,393.975,393.975,295.925,126.810,292.475,0.320,0.000,0.000,0.000,3.130,0.000
4711,1820.530,375.085,375.085,295.810,126.675,292.359,0.311,0.000,0.000,0.000,3.140,0.000
4712,1820.948,398.869,398.869,295.695,126.539,292.243,0.302,0.000,0.000,0.000,3.151,0.000
4713,1821.366,422.848,422.848,295.581,126.404,292.127,0.293,0.000,0.000,0.000,3.161,0.000
4714,1821.784,405.912,405.912,295.466,126.268,292.011,0.284,0.000,0.000,0.000,3.171,0.000
4715,1822.202,441.140,441.140,295.352,126.133,291.895,0.276,0.000,0.000,0.000,3.181,0.000
4716,1822.620,387.094,387.094,295.237,125.997,291.779,0.268,0.000,0.000,0.000,3.190,0.000
4717,1823.039,438.560,438.560,295.123,125.861,291.662,0.260,0.000,0.000,0.000,3.200,0.000
4718,1823.457,400.585,400.585,295.009,125.726,291.546,0.253,0.000,0.000,0.000,3.210,0.000
4719,1823.875,451.133,451.133,294.895,125.590,291.430,0.245,0.000,0.000,0.000,3.219,0.000
4720,1824.293,421.696,421.696,294.781,125.455,291.314,0.238,0.000,0.000,0.000,3.229,0.000
4721,1824.711,397.129,397.129,294.667,125.319,291.198,0.231,0.000,0.000,0.000,3.238,0.000
4722,1825.129,378.174,378.174,294.553,125.184,291.081,0.224,0.000,0.000,0.000,3.247,0.000
4723,1825.547,389.972,389.972,294.439,125.048,290.965,0.218,0.000,0.000,0.000,3.257,0.000
4724,1825.965,388.351,388.351,294.326,124.913,290.849,0.211,0.000,0.000,0.000,3.266,0.000
4725,1826.383,392.381,392.381,294.212,124.777,290.732,0.205,0.000,0.000,0.000,3.274,0.000
4726,1826.801,423.237,423.237,294.098,124.642,290.616,0.199,0.000,0.000,0.000,3.283,0.000
4727,1827.219,411.244,411.244,293.984,124.506,290.500,0.193,0.000,0.000,0.000,3.292,0.000
4728,1827.637,394.092,394.092,293.871,124.370,290.383,0.187,0.000,0.000,0.000,3.300,0.000
4729,1828.055,346.204,346.204,293.757,124.235,290.267,0.182,0.000,0.000,0.000,3.309,0.000
4730,1828.473,409.954,409.954,293.643,124.099,290.150,0.176,0.000,0.000,0.000,3.317,0.000
4731,1828.891,414.534,414.534,293.530,123.964,290.034,0.171,0.000,0.000,0.000,3.325,0.000
4732,1829.309,384.214,384.214,293.416,123.828,289.917,0.166,0.000,0.000,0.000,3.333,0.000
4733,1829.727,372.250,372.250,293.302,123.693,289.801,0.161,0.000,0.000,0.000,3.341,0.000
4734,1830.145,391.172,391.172,293.188,123.557,289.684,0.156,0.000,0.000,0.000,3.348,0.000
4735,1830.563,414.286,414.286,293.074,123.422,289.567,0.151,0.000,0.000,0.000,3.356,0.000
4736,1830.981,416.509,416.509,292.960,123.286,289.450,0.147,0.000,0.000,0.000,3.363,0.000
4737,1831.399,385.928,385.928,292.846,123.150,289.334,0.142,0.000,0.000,0.000,3.370,0.000
4738,1831.817,368.484,368.484,292.732,123.015,289.217,0.138,0.000,0.000,0.000,3.377,0.000
4739,1832.235,425.200,425.200,292.618,122.879,289.100,0.134,0.000,0.000,0.000,3.384,0.000
4740,1832.653,374.623,374.623,292.503,122.744,288.983,0.129,0.000,0.000,0.000,3.391,0.000
4741,1833.071,379.860,379.860,292.389,122.608,288.866,0.125,0.000,0.000,0.000,3.397,0.000
4742,1833.489,381.116,381.116,292.274,122.473,288.749,0.122,0.000,0.000,0.000,3.404,0.000
4743,1833.907,395.509,395.509,292.160,122.337,288.632,0.118,0.000,0.000,0.000,3.410,0.000
4744,1834.325,369.114,369.114,292.045,122.202,288.515,0.114,0.000,0.000,0.000,3.416,0.000
4745,1834.743,367.277,367.277,291.930,122.066,288.398,0.111,0.000,0.000,0.000,3.422,0.000
4746,1835.160,354.241,354.241,291.815,121.931,288.280,0.107,0.000,0.000,0.000,3.427,0.000
4747,1835.578,380.010,380.010,291.699,121.795,288.163,0.104,0.000,0.000,0.000,3.433,0.000
4748,1835.996,382.645,382.645,291.584,121.659,288.046,0.101,0.000,0.000,0.000,3.438,0.000
4749,1836.414,369.266,369.266,291.468,121.524,287.928,0.098,0.000,0.000,0.000,3.443,0.000
4750,1836.832,390.861,390.861,291.353,121.388,287.811,0.094,0.000,0.000,0.000,3.448,0.000
4751,1837.250,381.348,381.348,291.237,121.253,287.693,0.092,0.000,0.000,0.000,3.452,0.000
4752,1837.667,344.962,344.962,291.120,121.117,287.575,0.089,0.000,0.000,0.000,3.457,0.000
4753,1838.085,342.032,342.032,291.004,120.982,287.457,0.086,0.000,0.000,0.000,3.461,0.000
4754,1838.503,360.860,360.860,290.888,120.846,287.340,0.083,0.000,0.000,0.000,3.465,0.000
4755,1838.921,398.939,398.939,290.771,120.711,287.222,0.081,0.000,0.000,0.000,3.469,0.000
4756,1839.338,372.456,372.456,290.654,120.575,287.104,0.078,0.000,0.000,0.000,3.472,0.000
4757,1839.756,382.684,382.684,290.537,120.439,286.986,0.075,0.000,0.000,0.000,3.476,0.000
4758,1840.174,411.468,411.468,290.419,120.304,286.868,0.073,0.000,0.000,0.000,3.479,0.000
4759,1840.592,358.205,358.205,290.302,120.168,286.749,0.071,0.000,0.000,0.000,3.482,0.000
4760,1841.009,317.788,317.788,290.184,120.033,286.631,0.068,0.000,0.000,0.000,3.484,0.000
4761,1841.427,381.293,381.293,290.066,119.897,286.513,0.066,0.000,0.000,0.000,3.487,0.000
4762,1841.845,402.237,402.237,289.948,119.762,286.394,0.064,0.000,0.000,0.000,3.489,0.000
4763,1842.262,360.318,360.318,289.829,119.626,286.276,0.062,0.000,0.000,0.000,3.491,0.000
4764,1842.680,403.537,403.537,289.710,119.491,286.157,0.060,0.000,0.000,0.000,3.493,0.000
4765,1843.098,374.892,374.892,289.591,119.355,286.038,0.058,0.000,0.000,0.000,3.495,0.000
4766,1843.515,342.032,342.032,289.472,119.220,285.920,0.056,0.000,0.000,0.000,3.496,0.000
4767,1843.933,381.923,381.923,289.353,119.084,285.801,0.054,0.000,0.000,0.000,3.498,0.000
4768,1844.351,353.897,353.897,289.233,118.948,285.682,0.053,0.000,0.000,0.000,3.499,0.000
4769,1844.768,347.663,347.663,289.113,118.813,285.563,0.051,0.000,0.000,0.000,3.499,0.000
4770,1845.186,353.085,353.085,288.993,118.677,285.443,0.049,0.000,0.000,0.000,3.500,0.000
4771,1845.604,323.788,323.788,288.872,118.542,285.324,0.048,0.000,0.000,0.000,3.500,0.000
4772,1846.021,362.642,362.642,288.751,118.406,285.205,0.046,0.000,0.000,0.000,3.500,0.000
4773,1846.439,363.127,363.127,288.630,118.271,285.085,0.045,0.000,0.000,0.000,3.500,0.000
4774,1846.856,338.730,338.730,288.508,118.135,284.966,0.043,0.000,0.000,0.000,3.500,0.000
4775,1847.274,335.022,335.022,288.387,118.000,284.846,0.042,0.000,0.000,0.000,3.499,0.000
4776,1847.691,385.047,385.047,288.265,117.864,284.726,0.040,0.000,0.000,0.000,3.498,0.000
4777,1848.109,372.012,372.012,288.142,117.728,284.606,0.039,0.000,0.000,0.000,3.497,0.000
4778,1848.526,350.414,350.414,288.020,117.593,284.486,0.038,0.000,0.000,0.000,3.496,0.000
4779,1848.944,366.413,366.413,287.897,117.457,284.366,0.037,0.000,0.000,0.000,3.494,0.000
4780,1849.361,371.704,371.704,287.774,117.322,284.246,0.035,0.000,0.000,0.000,3.493,0.000
4781,1849.779,324.123,324.123,287.650,117.186,284.125,0.034,0.000,0.000,0.000,3.491,0.000
4782,1850.196,346.980,346.980,287.526,117.051,284.005,0.033,0.000,0.000,0.000,3.488,0.000
4783,1850.614,355.590,355.590,287.402,116.915,283.884,0.032,0.000,0.000,0.000,3.486,0.000
4784,1851.031,347.550,347.550,287.278,116.780,283.763,0.031,0.000,0.000,0.000,3.483,0.000
4785,1851.449,350.178,350.178,287.153,116.644,283.643,0.030,0.000,0.000,0.000,3.480,0.000
4786,1851.866,322.366,322.366,287.028,116.509,283.522,0.029,0.000,0.000,0.000,3.477,0.000
4787,1852.284,322.206,322.206,286.902,116.373,283.401,0.028,0.000,0.000,0.000,3.474,0.000
4788,1852.701,332.394,332.394,286.776,116.237,283.279,0.027,0.000,0.000,0.000,3.470,0.000
4789,1853.118,357.025,357.025,286.650,116.102,283.158,0.026,0.000,0.000,0.000,3.466,0.000
4790,1853.536,333.013,333.013,286.524,115.966,283.037,0.025,0.000,0.000,0.000,3.462,0.000
4791,1853.953,322.379,322.379,286.397,115.831,282.915,0.024,0.000,0.000,0.000,3.458,0.000
4792,1854.370,312.529,312.529,286.270,115.695,282.793,0.023,0.000,0.000,0.000,3.453,0.000
4793,1854.788,314.008,314.008,286.143,115.560,282.672,0.023,0.000,0.000,0.000,3.449,0.000
4794,1855.205,337.278,337.278,286.015,115.424,282.550,0.022,0.000,0.000,0.000,3.444,0.000
4795,1855.622,307.458,307.458,285.887,115.289,282.427,0.021,0.000,0.000,0.000,3.438,0.000
4796,1856.040,316.874,316.874,285.759,115.153,282.305,0.020,0.000,0.000,0.000,3.433,0.000
4797,1856.457,347.541,347.541,285.630,115.017,282.183,0.020,0.000,0.000,0.000,3.427,0.000
4798,1856.874,345.198,345.198,285.501,114.882,282.060,0.019,0.000,0.000,0.000,3.421,0.000
4799,1857.292,321.347,321.347,285.371,114.746,281.938,0.018,0.000,0.000,0.000,3.415,0.000
4800,1857.709,325.716,325.716,285.242,114.611,281.815,0.018,0.000,0.000,0.000,3.409,0.000
4801,1858.126,327.976,327.976,285.112,114.475,281.692,0.017,0.000,0.000,0.000,3.402,0.000
4802,1858.543,309.569,309.569,284.981,114.340,281.569,0.017,0.000,0.000,0.000,3.396,0.000
4803,1858.961,328.805,328.805,284.850,114.204,281.446,0.016,0.000,0.000,0.000,3.389,0.000
4804,1859.378,333.255,333.255,284.719,114.069,281.322,0.015,0.000,0.000,0.000,3.381,0.000
4805,1859.795,311.172,311.172,284.588,113.933,281.199,0.015,0.000,0.000,0.000,3.374,0.000
4806,1860.212,284.607,284.607,284.456,113.798,281.075,0.014,0.000,0.000,0.000,3.366,0.000
4807,1860.629,314.862,314.862,284.324,113.662,280.952,0.014,0.000,0.000,0.000,3.358,0.000
4808,1861.047,349.136,349.136,284.191,113.526,280.828,0.013,0.000,0.000,0.000,3.350,0.000
4809,1861.464,337.974,337.974,284.059,113.391,280.704,0.013,0.000,0.000,0.000,3.342,0.000
4810,1861.881,323.070,323.070,283.925,113.255,280.579,0.012,0.000,0.000,0.000,3.334,0.000
4811,1862.298,327.563,327.563,283.792,113.120,280.455,0.012,0.000,0.000,0.000,3.325,0.000
4812,1862.715,290.824,290.824,283.658,112.984,280.330,0.012,0.000,0.000,0.000,3.316,0.000
4813,1863.132,307.284,307.284,283.524,112.849,280.206,0.011,0.000,0.000,0.000,3.307,0.000
