ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th,Xray-Ba
4520,1510.498,35.409,26.189,17.890,10.604,12.961,0.000,2.623,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4521,1510.824,36.483,26.163,17.878,10.582,12.957,0.000,2.624,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4522,1511.149,38.038,26.137,17.865,10.560,12.952,0.000,2.625,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4523,1511.474,38.298,26.110,17.852,10.538,12.947,0.000,2.626,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4524,1511.799,41.557,26.084,17.839,10.516,12.942,0.000,2.627,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4525,1512.124,40.112,26.058,17.826,10.494,12.937,0.000,2.627,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4526,1512.449,39.409,26.032,17.813,10.472,12.932,0.000,2.628,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4527,1512.774,28.520,26.005,17.800,10.450,12.927,0.000,2.628,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4528,1513.099,44.112,25.979,17.787,10.429,12.922,0.000,2.628,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4529,1513.424,51.557,25.953,17.774,10.407,12.917,0.000,2.629,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4530,1513.750,40.038,25.926,17.761,10.386,12.912,0.000,2.629,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4531,1514.075,50.186,25.900,17.748,10.365,12.907,0.000,2.628,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4532,1514.400,33.816,25.874,17.735,10.344,12.902,0.000,2.628,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4533,1514.725,32.779,25.848,17.722,10.323,12.897,0.000,2.628,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4534,1515.050,30.335,25.821,17.709,10.302,12.892,0.000,2.627,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4535,1515.375,39.557,25.795,17.696,10.282,12.887,0.000,2.627,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4536,1515.701,41.853,25.769,17.683,10.262,12.882,0.000,2.626,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4537,1516.026,36.112,25.743,17.670,10.242,12.877,0.000,2.625,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4538,1516.351,39.112,25.718,17.658,10.222,12.871,0.000,2.624,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4539,1516.676,40.409,25.692,17.645,10.203,12.866,0.000,2.623,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4540,1517.002,37.779,25.666,17.632,10.184,12.861,0.000,2.621,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4541,1517.327,46.297,25.641,17.619,10.165,12.856,0.000,2.620,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4542,1517.652,45.112,25.616,17.606,10.146,12.851,0.000,2.618,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4543,1517.977,39.853,25.591,17.593,10.128,12.846,0.000,2.617,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4544,1518.303,35.742,25.566,17.580,10.110,12.841,0.000,2.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4545,1518.628,38.557,25.541,17.567,10.092,12.836,0.000,2.613,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4546,1518.953,32.149,25.517,17.554,10.075,12.830,0.000,2.611,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4547,1519.279,33.038,25.492,17.541,10.058,12.825,0.000,2.609,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4548,1519.604,46.483,25.468,17.528,10.041,12.820,0.000,2.607,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4549,1519.929,52.853,25.445,17.515,10.025,12.815,0.000,2.605,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4550,1520.255,56.409,25.421,17.502,10.009,12.810,0.000,2.602,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4551,1520.580,31.742,25.398,17.489,9.994,12.804,0.000,2.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4552,1520.905,43.927,25.375,17.476,9.979,12.799,0.000,2.597,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4553,1521.231,39.261,25.352,17.463,9.964,12.794,0.000,2.594,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4554,1521.556,40.409,25.330,17.450,9.950,12.789,0.000,2.591,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4555,1521.882,38.335,25.308,17.438,9.936,12.783,0.000,2.589,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4556,1522.207,36.779,25.287,17.425,9.923,12.778,0.000,2.586,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4557,1522.532,45.001,25.265,17.412,9.910,12.773,0.000,2.582,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4558,1522.858,41.186,25.244,17.399,9.897,12.768,0.000,2.579,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4559,1523.183,44.224,25.224,17.386,9.886,12.762,0.000,2.576,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4560,1523.509,46.557,25.204,17.373,9.874,12.757,0.000,2.573,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4561,1523.834,43.371,25.184,17.360,9.863,12.752,0.000,2.569,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4562,1524.160,43.742,25.165,17.347,9.853,12.746,0.000,2.566,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4563,1524.485,43.779,25.146,17.334,9.843,12.741,0.000,2.562,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4564,1524.810,48.557,25.128,17.321,9.834,12.736,0.000,2.558,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4565,1525.136,30.964,25.110,17.308,9.825,12.731,0.000,2.555,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4566,1525.461,33.779,25.093,17.295,9.817,12.725,0.000,2.551,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4567,1525.787,45.409,25.076,17.282,9.809,12.720,0.000,2.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4568,1526.113,36.186,25.060,17.269,9.802,12.715,0.000,2.543,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4569,1526.438,48.779,25.044,17.256,9.795,12.709,0.000,2.539,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4570,1526.764,43.557,25.028,17.243,9.790,12.704,0.000,2.535,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4571,1527.089,34.964,25.014,17.230,9.784,12.698,0.000,2.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4572,1527.415,26.557,25.000,17.218,9.780,12.693,0.000,2.527,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4573,1527.740,41.964,24.986,17.205,9.776,12.688,0.000,2.522,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4574,1528.066,39.075,24.973,17.192,9.773,12.682,0.000,2.518,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4575,1528.391,38.112,24.961,17.179,9.770,12.677,0.000,2.514,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4576,1528.717,48.186,24.949,17.166,9.768,12.672,0.000,2.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4577,1529.043,29.668,24.938,17.153,9.767,12.666,0.000,2.505,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4578,1529.368,32.557,24.928,17.140,9.767,12.661,0.000,2.501,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4579,1529.694,45.150,24.918,17.127,9.767,12.655,0.000,2.496,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4580,1530.020,34.298,24.909,17.114,9.768,12.650,0.000,2.492,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4581,1530.345,35.335,24.901,17.101,9.769,12.645,0.000,2.487,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4582,1530.671,40.557,24.894,17.088,9.772,12.639,0.000,2.483,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4583,1530.997,49.594,24.887,17.075,9.775,12.634,0.000,2.478,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4584,1531.322,30.779,24.881,17.062,9.779,12.629,0.000,2.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4585,1531.648,35.445,24.876,17.049,9.784,12.623,0.000,2.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4586,1531.974,27.223,24.871,17.036,9.789,12.618,0.000,2.464,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4587,1532.299,40.186,24.868,17.023,9.796,12.612,0.000,2.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4588,1532.625,29.557,24.865,17.011,9.803,12.607,0.000,2.455,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4589,1532.951,45.557,24.863,16.998,9.811,12.602,0.000,2.450,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4590,1533.277,35.483,24.862,16.985,9.820,12.596,0.000,2.446,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4591,1533.602,48.594,24.861,16.972,9.829,12.591,0.000,2.441,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4592,1533.928,37.261,24.862,16.959,9.840,12.585,0.000,2.437,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4593,1534.254,34.335,24.863,16.946,9.851,12.580,0.000,2.432,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4594,1534.580,49.186,24.866,16.933,9.864,12.575,0.000,2.427,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4595,1534.905,34.520,24.869,16.920,9.877,12.569,0.000,2.423,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4596,1535.231,32.038,24.873,16.907,9.891,12.564,0.000,2.418,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4597,1535.557,33.186,24.878,16.894,9.906,12.559,0.000,2.414,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4598,1535.883,40.038,24.884,16.881,9.922,12.553,0.000,2.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4599,1536.209,37.112,24.891,16.868,9.939,12.548,0.000,2.405,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4600,1536.535,38.297,24.900,16.855,9.957,12.543,0.000,2.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4601,1536.861,25.557,24.909,16.842,9.976,12.537,0.000,2.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4602,1537.186,40.224,24.919,16.829,9.996,12.532,0.000,2.391,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4603,1537.512,42.779,24.930,16.816,10.016,12.527,0.000,2.387,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4604,1537.838,38.557,24.942,16.803,10.038,12.521,0.000,2.383,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4605,1538.164,43.779,24.956,16.791,10.061,12.516,0.000,2.379,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4606,1538.490,27.186,24.970,16.778,10.085,12.511,0.000,2.374,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4607,1538.816,43.631,24.986,16.765,10.110,12.506,0.000,2.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4608,1539.142,34.112,25.002,16.752,10.136,12.500,0.000,2.366,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4609,1539.468,25.779,25.020,16.739,10.163,12.495,0.000,2.362,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4610,1539.794,41.038,25.039,16.726,10.191,12.490,0.000,2.358,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4611,1540.120,40.853,25.059,16.713,10.220,12.485,0.000,2.354,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4612,1540.446,45.483,25.080,16.700,10.250,12.479,0.000,2.351,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4613,1540.772,21.519,25.103,16.687,10.282,12.474,0.000,2.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4614,1541.098,32.149,25.126,16.674,10.314,12.469,0.000,2.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4615,1541.424,35.335,25.151,16.661,10.348,12.464,0.000,2.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4616,1541.750,37.520,25.177,16.648,10.382,12.459,0.000,2.336,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4617,1542.076,25.742,25.205,16.635,10.418,12.454,0.000,2.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4618,1542.402,31.779,25.233,16.622,10.455,12.448,0.000,2.329,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4619,1542.728,37.297,25.263,16.609,10.493,12.443,0.000,2.326,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4620,1543.054,33.186,25.294,16.596,10.533,12.438,0.000,2.323,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4621,1543.380,38.038,25.327,16.583,10.573,12.433,0.000,2.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4622,1543.706,40.261,25.360,16.571,10.615,12.428,0.000,2.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4623,1544.032,45.223,25.395,16.558,10.658,12.423,0.000,2.314,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4624,1544.359,33.853,25.432,16.545,10.702,12.418,0.000,2.312,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4625,1544.685,32.261,25.470,16.532,10.747,12.413,0.000,2.309,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4626,1545.011,35.446,25.509,16.519,10.794,12.408,0.000,2.307,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4627,1545.337,40.779,25.549,16.506,10.842,12.403,0.000,2.304,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4628,1545.663,40.409,25.591,16.493,10.891,12.398,0.000,2.302,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4629,1545.989,34.297,25.635,16.480,10.941,12.394,0.000,2.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4630,1546.315,44.668,25.680,16.467,10.993,12.389,0.000,2.298,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4631,1546.642,46.927,25.726,16.454,11.046,12.384,0.000,2.296,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4632,1546.968,30.705,25.774,16.441,11.100,12.379,0.000,2.295,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4633,1547.294,35.150,25.823,16.428,11.156,12.374,0.000,2.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4634,1547.620,37.223,25.874,16.415,11.213,12.370,0.000,2.292,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4635,1547.947,30.001,25.926,16.402,11.271,12.365,0.000,2.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4636,1548.273,38.519,25.979,16.389,11.329,12.360,0.000,2.289,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4637,1548.599,44.409,26.032,16.376,11.388,12.356,0.000,2.288,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4638,1548.925,37.668,26.086,16.363,11.448,12.351,0.000,2.287,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4639,1549.252,24.631,26.142,16.351,11.508,12.346,0.000,2.287,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4640,1549.578,40.519,26.197,16.338,11.569,12.342,0.000,2.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4641,1549.904,43.446,26.254,16.325,11.631,12.337,0.000,2.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4642,1550.231,40.853,26.311,16.312,11.693,12.333,0.000,2.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4643,1550.557,22.186,26.370,16.299,11.756,12.329,0.000,2.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4644,1550.883,28.335,26.428,16.286,11.819,12.324,0.000,2.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4645,1551.210,33.038,26.488,16.273,11.882,12.320,0.000,2.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4646,1551.536,35.149,26.548,16.260,11.946,12.315,0.000,2.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4647,1551.863,34.631,26.609,16.247,12.011,12.311,0.000,2.287,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4648,1552.189,33.335,26.671,16.234,12.076,12.307,0.000,2.288,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4649,1552.515,35.631,26.733,16.221,12.142,12.303,0.000,2.289,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4650,1552.842,43.557,26.796,16.208,12.207,12.298,0.000,2.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4651,1553.168,34.483,26.859,16.195,12.274,12.294,0.000,2.291,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4652,1553.495,36.964,26.923,16.182,12.340,12.290,0.000,2.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4653,1553.821,22.112,26.988,16.169,12.407,12.286,0.000,2.294,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4654,1554.148,26.297,27.053,16.156,12.475,12.282,0.000,2.296,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4655,1554.474,26.519,27.119,16.143,12.542,12.278,0.000,2.298,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4656,1554.801,31.483,27.185,16.131,12.610,12.274,0.000,2.301,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4657,1555.127,26.483,27.252,16.118,12.678,12.270,0.000,2.303,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4658,1555.454,30.075,27.319,16.105,12.747,12.266,0.000,2.306,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4659,1555.780,25.631,27.387,16.092,12.816,12.262,0.000,2.309,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4660,1556.107,41.779,27.455,16.079,12.885,12.259,0.000,2.312,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4661,1556.433,26.594,27.524,16.066,12.954,12.255,0.000,2.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4662,1556.760,40.371,27.593,16.053,13.023,12.251,0.000,2.319,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4663,1557.086,30.223,27.663,16.040,13.093,12.247,0.000,2.323,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4664,1557.413,35.409,27.733,16.027,13.162,12.244,0.000,2.327,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4665,1557.740,28.927,27.803,16.014,13.232,12.240,0.000,2.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4666,1558.066,27.038,27.874,16.001,13.302,12.237,0.000,2.335,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4667,1558.393,33.742,27.945,15.988,13.372,12.233,0.000,2.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4668,1558.719,32.112,28.016,15.975,13.442,12.230,0.000,2.345,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4669,1559.046,28.668,28.088,15.962,13.512,12.226,0.000,2.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4670,1559.373,20.779,28.160,15.949,13.582,12.223,0.000,2.355,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4671,1559.699,39.001,28.232,15.936,13.652,12.219,0.000,2.361,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4672,1560.026,36.927,28.305,15.924,13.722,12.216,0.000,2.367,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4673,1560.353,32.335,28.378,15.911,13.792,12.213,0.000,2.373,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4674,1560.680,34.038,28.451,15.898,13.862,12.209,0.000,2.379,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4675,1561.006,20.186,28.524,15.885,13.932,12.206,0.000,2.386,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4676,1561.333,31.853,28.597,15.872,14.002,12.203,0.000,2.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4677,1561.660,23.631,28.671,15.859,14.071,12.200,0.000,2.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4678,1561.987,33.705,28.744,15.846,14.141,12.197,0.000,2.407,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4679,1562.313,33.557,28.818,15.833,14.210,12.194,0.000,2.414,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4680,1562.640,36.335,28.892,15.820,14.279,12.191,0.000,2.422,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4681,1562.967,21.409,28.966,15.807,14.348,12.188,0.000,2.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4682,1563.294,35.297,29.040,15.794,14.417,12.185,0.000,2.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4683,1563.621,35.112,29.114,15.781,14.485,12.182,0.000,2.447,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4684,1563.947,30.853,29.188,15.768,14.553,12.180,0.000,2.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4685,1564.274,24.149,29.262,15.755,14.621,12.177,0.000,2.465,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4686,1564.601,21.445,29.336,15.742,14.688,12.174,0.000,2.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4687,1564.928,29.557,29.410,15.729,14.755,12.171,0.000,2.484,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4688,1565.255,22.483,29.484,15.716,14.822,12.169,0.000,2.493,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4689,1565.582,35.742,29.558,15.704,14.889,12.166,0.000,2.504,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4690,1565.909,34.409,29.632,15.691,14.955,12.164,0.000,2.514,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4691,1566.236,26.186,29.706,15.678,15.020,12.161,0.000,2.525,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4692,1566.563,23.927,29.780,15.665,15.085,12.159,0.000,2.536,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4693,1566.890,21.964,29.853,15.652,15.150,12.156,0.000,2.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4694,1567.217,19.149,29.927,15.639,15.214,12.154,0.000,2.559,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4695,1567.544,28.261,30.000,15.626,15.278,12.152,0.000,2.570,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4696,1567.871,23.705,30.073,15.613,15.341,12.149,0.000,2.583,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4697,1568.198,35.112,30.146,15.600,15.404,12.147,0.000,2.595,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4698,1568.525,22.779,30.218,15.587,15.466,12.145,0.000,2.608,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4699,1568.852,25.223,30.291,15.574,15.527,12.143,0.000,2.621,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4700,1569.179,20.297,30.363,15.561,15.588,12.141,0.000,2.634,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4701,1569.506,19.409,30.435,15.548,15.648,12.139,0.000,2.648,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4702,1569.833,25.149,30.506,15.535,15.708,12.137,0.000,2.662,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4703,1570.160,22.519,30.577,15.522,15.767,12.135,0.000,2.676,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4704,1570.487,26.557,30.648,15.509,15.825,12.133,0.000,2.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4705,1570.814,35.223,30.719,15.496,15.883,12.131,0.000,2.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4706,1571.141,21.409,30.789,15.484,15.940,12.129,0.000,2.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4707,1571.468,26.001,30.859,15.471,15.996,12.127,0.000,2.736,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4708,1571.796,36.149,30.928,15.458,16.051,12.125,0.000,2.752,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4709,1572.123,31.483,30.998,15.445,16.106,12.124,0.000,2.768,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4710,1572.450,20.890,31.066,15.432,16.160,12.122,0.000,2.784,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4711,1572.777,37.261,31.135,15.419,16.213,12.120,0.000,2.801,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4712,1573.104,21.112,31.203,15.406,16.266,12.119,0.000,2.818,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4713,1573.432,22.927,31.270,15.393,16.317,12.117,0.000,2.836,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4714,1573.759,26.927,31.337,15.380,16.368,12.116,0.000,2.853,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4715,1574.086,26.853,31.404,15.367,16.418,12.114,0.000,2.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4716,1574.413,30.705,31.470,15.354,16.467,12.113,0.000,2.890,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4717,1574.741,24.409,31.535,15.341,16.515,12.111,0.000,2.909,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4718,1575.068,33.668,31.601,15.328,16.563,12.110,0.000,2.928,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4719,1575.395,29.001,31.665,15.315,16.609,12.109,0.000,2.947,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4720,1575.723,25.445,31.729,15.302,16.655,12.108,0.000,2.967,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4721,1576.050,24.557,31.793,15.289,16.700,12.106,0.000,2.987,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4722,1576.377,36.371,31.856,15.276,16.743,12.105,0.000,3.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4723,1576.705,25.001,31.919,15.264,16.786,12.104,0.000,3.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4724,1577.032,21.371,31.981,15.251,16.828,12.103,0.000,3.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4725,1577.359,30.853,32.043,15.238,16.869,12.102,0.000,3.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4726,1577.687,24.371,32.104,15.225,16.909,12.101,0.000,3.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4727,1578.014,34.779,32.164,15.212,16.948,12.100,0.000,3.116,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4728,1578.342,36.964,32.224,15.199,16.987,12.099,0.000,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4729,1578.669,22.853,32.284,15.186,17.024,12.098,0.000,3.162,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4730,1578.997,34.335,32.343,15.173,17.060,12.097,0.000,3.185,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4731,1579.324,23.223,32.401,15.160,17.095,12.096,0.000,3.209,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4732,1579.651,26.223,32.458,15.147,17.129,12.096,0.000,3.233,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4733,1579.979,30.557,32.516,15.134,17.163,12.095,0.000,3.258,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4734,1580.306,36.853,32.572,15.121,17.195,12.094,0.000,3.283,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4735,1580.634,32.519,32.628,15.108,17.226,12.093,0.000,3.308,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4736,1580.962,34.409,32.684,15.095,17.257,12.093,0.000,3.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000
