RESULT decays=24000000
HIST 1655 76
HIST 1656 88
HIST 1657 80
HIST 1658 76
HIST 1659 68
HIST 1660 77
HIST 1661 78
HIST 1662 82
HIST 1663 82
HIST 1664 80
HIST 1665 71
HIST 1666 85
HIST 1667 77
HIST 1668 85
HIST 1669 75
HIST 1670 75
HIST 1671 77
HIST 1672 79
HIST 1673 84
HIST 1674 76
HIST 1675 76
HIST 1676 84
HIST 1677 72
HIST 1678 67
HIST 1679 85
HIST 1680 89
HIST 1681 87
HIST 1682 77
HIST 1683 75
HIST 1684 91
HIST 1685 63
HIST 1686 96
HIST 1687 80
HIST 1688 86
HIST 1689 71
HIST 1690 78
HIST 1691 88
HIST 1692 75
HIST 1693 73
HIST 1694 98
HIST 1695 75
HIST 1696 66
HIST 1697 83
HIST 1698 68
HIST 1699 92
HIST 1700 71
HIST 1701 79
HIST 1702 88
HIST 1703 65
HIST 1704 86
HIST 1705 72
HIST 1706 80
HIST 1707 65
HIST 1708 68
HIST 1709 76
HIST 1710 85
HIST 1711 84
HIST 1712 81
HIST 1713 72
HIST 1714 75
HIST 1715 76
HIST 1716 85
HIST 1717 73
HIST 1718 74
HIST 1719 66
HIST 1720 90
HIST 1721 84
HIST 1722 82
HIST 1723 70
HIST 1724 82
HIST 1725 77
HIST 1726 61
HIST 1727 70
HIST 1728 79
HIST 1729 93
HIST 1730 70
HIST 1731 81
HIST 1732 79
HIST 1733 77
HIST 1734 69
HIST 1735 79
HIST 1736 73
HIST 1737 69
HIST 1738 56
HIST 1739 77
HIST 1740 64
HIST 1741 73
HIST 1742 72
HIST 1743 85
HIST 1744 76
HIST 1745 60
HIST 1746 83
HIST 1747 75
HIST 1748 89
HIST 1749 90
HIST 1750 70
HIST 1751 82
HIST 1752 91
HIST 1753 80
HIST 1754 72
HIST 1755 85
HIST 1756 83
HIST 1757 68
HIST 1758 81
HIST 1759 83
HIST 1760 70
HIST 1761 82
HIST 1762 74
HIST 1763 74
HIST 1764 78
HIST 1765 77
HIST 1766 70
HIST 1767 82
HIST 1768 70
HIST 1769 81
HIST 1770 69
HIST 1771 85
HIST 1772 84
HIST 1773 71
HIST 1774 74
HIST 1775 89
HIST 1776 88
HIST 1777 73
HIST 1778 82
HIST 1779 91
HIST 1780 85
HIST 1781 63
HIST 1782 80
HIST 1783 69
HIST 1784 86
HIST 1785 70
HIST 1786 80
HIST 1787 86
HIST 1788 72
HIST 1789 80
HIST 1790 74
HIST 1791 68
HIST 1792 85
HIST 1793 81
HIST 1794 86
HIST 1795 82
HIST 1796 72
HIST 1797 83
HIST 1798 88
HIST 1799 85
HIST 1800 79
HIST 1801 66
HIST 1802 87
HIST 1803 76
HIST 1804 69
HIST 1805 75
HIST 1806 84
HIST 1807 72
HIST 1808 74
HIST 1809 79
HIST 1810 68
HIST 1811 83
HIST 1812 82
HIST 1813 87
HIST 1814 65
HIST 1815 89
HIST 1816 77
HIST 1817 85
HIST 1818 72
HIST 1819 86
HIST 1820 69
HIST 1821 66
HIST 1822 80
HIST 1823 80
HIST 1824 59
HIST 1825 91
HIST 1826 86
HIST 1827 83
HIST 1828 90
HIST 1829 99
HIST 1830 94
HIST 1831 75
HIST 1832 63
HIST 1833 83
HIST 1834 83
HIST 1835 72
HIST 1836 86
HIST 1837 84
HIST 1838 84
HIST 1839 67
HIST 1840 93
HIST 1841 100
HIST 1842 73
HIST 1843 71
HIST 1844 77
HIST 1845 77
HIST 1846 76
HIST 1847 83
HIST 1848 85
HIST 1849 77
HIST 1850 76
HIST 1851 91
HIST 1852 96
HIST 1853 95
HIST 1854 93
HIST 1855 75
HIST 1856 74
HIST 1857 90
HIST 1858 77
HIST 1859 87
HIST 1860 77
HIST 1861 81
HIST 1862 72
HIST 1863 84
HIST 1864 85
HIST 1865 66
HIST 1866 90
HIST 1867 78
HIST 1868 83
HIST 1869 78
HIST 1870 74
HIST 1871 81
HIST 1872 77
HIST 1873 91
HIST 1874 94
HIST 1875 78
HIST 1876 85
HIST 1877 72
HIST 1878 83
HIST 1879 89
HIST 1880 89
HIST 1881 89
HIST 1882 69
HIST 1883 88
HIST 1884 83
HIST 1885 79
HIST 1886 92
HIST 1887 81
HIST 1888 74
HIST 1889 85
HIST 1890 75
HIST 1891 83
HIST 1892 94
HIST 1893 76
HIST 1894 73
HIST 1895 95
HIST 1896 72
HIST 1897 91
HIST 1898 107
HIST 1899 90
HIST 1900 72
HIST 1901 82
HIST 1902 70
HIST 1903 76
HIST 1904 87
HIST 1905 95
HIST 1906 71
HIST 1907 80
HIST 1908 105
HIST 1909 73
HIST 1910 73
HIST 1911 94
HIST 1912 83
HIST 1913 91
HIST 1914 88
HIST 1915 83
HIST 1916 91
HIST 1917 77
HIST 1918 78
HIST 1919 81
HIST 1920 88
HIST 1921 84
HIST 1922 93
HIST 1923 83
HIST 1924 73
HIST 1925 76
HIST 1926 69
HIST 1927 74
HIST 1928 80
HIST 1929 68
HIST 1930 74
HIST 1931 77
HIST 1932 87
HIST 1933 81
HIST 1934 84
HIST 1935 85
HIST 1936 66
HIST 1937 95
HIST 1938 56
HIST 1939 65
HIST 1940 78
HIST 1941 78
HIST 1942 69
HIST 1943 60
HIST 1944 68
HIST 1945 79
HIST 1946 73
HIST 1947 65
HIST 1948 71
HIST 1949 87
HIST 1950 75
HIST 1951 77
HIST 1952 79
HIST 1953 76
HIST 1954 83
HIST 1955 62
HIST 1956 84
HIST 1957 72
HIST 1958 72
HIST 1959 79
HIST 1960 78
HIST 1961 59
HIST 1962 81
HIST 1963 82
HIST 1964 75
HIST 1965 64
HIST 1966 89
HIST 1967 91
HIST 1968 70
HIST 1969 81
HIST 1970 57
HIST 1971 68
HIST 1972 70
HIST 1973 77
HIST 1974 71
HIST 1975 76
HIST 1976 86
HIST 1977 70
HIST 1978 89
HIST 1979 72
HIST 1980 70
HIST 1981 68
HIST 1982 76
HIST 1983 63
HIST 1984 80
HIST 1985 70
HIST 1986 67
HIST 1987 71
HIST 1988 100
HIST 1989 62
HIST 1990 72
HIST 1991 58
HIST 1992 92
HIST 1993 84
HIST 1994 80
HIST 1995 77
HIST 1996 73
HIST 1997 67
HIST 1998 77
HIST 1999 66
HIST 2000 78
HIST 2001 76
HIST 2002 70
HIST 2003 103
HIST 2004 72
HIST 2005 74
HIST 2006 73
HIST 2007 70
HIST 2008 70
HIST 2009 76
HIST 2010 89
HIST 2011 79
HIST 2012 84
HIST 2013 63
HIST 2014 84
HIST 2015 78
HIST 2016 70
HIST 2017 74
HIST 2018 88
HIST 2019 88
HIST 2020 65
HIST 2021 87
HIST 2022 72
HIST 2023 76
HIST 2024 62
HIST 2025 66
HIST 2026 81
HIST 2027 72
HIST 2028 76
HIST 2029 77
HIST 2030 79
HIST 2031 95
HIST 2032 94
HIST 2033 80
HIST 2034 73
HIST 2035 67
HIST 2036 79
HIST 2037 77
HIST 2038 75
HIST 2039 73
HIST 2040 80
HIST 2041 80
HIST 2042 78
HIST 2043 79
HIST 2044 66
HIST 2045 82
HIST 2046 87
HIST 2047 75
HIST 2048 67
HIST 2049 61
HIST 2050 77
HIST 2051 86
HIST 2052 63
HIST 2053 73
HIST 2054 81
HIST 2055 76
HIST 2056 80
HIST 2057 80
HIST 2058 66
HIST 2059 70
HIST 2060 78
HIST 2061 84
HIST 2062 62
HIST 2063 83
HIST 2064 96
HIST 2065 92
HIST 2066 72
HIST 2067 83
HIST 2068 76
HIST 2069 71
HIST 2070 60
HIST 2071 80
HIST 2072 83
HIST 2073 98
HIST 2074 79
HIST 2075 82
HIST 2076 94
HIST 2077 93
HIST 2078 74
HIST 2079 60
HIST 2080 82
HIST 2081 70
HIST 2082 66
HIST 2083 97
HIST 2084 66
HIST 2085 59
HIST 2086 87
HIST 2087 62
HIST 2088 84
HIST 2089 71
HIST 2090 87
HIST 2091 74
HIST 2092 90
HIST 2093 87
HIST 2094 75
HIST 2095 73
HIST 2096 73
HIST 2097 67
HIST 2098 85
HIST 2099 83
HIST 2100 83
HIST 2101 78
HIST 2102 83
HIST 2103 85
HIST 2104 2470
HIST 2105 82
HIST 2106 79
HIST 2107 86
HIST 2108 75
HIST 2109 80
HIST 2110 71
HIST 2111 73
HIST 2112 73
HIST 2113 79
HIST 2114 93
HIST 2115 91
HIST 2116 81
HIST 2117 71
HIST 2118 84
HIST 2119 103
HIST 2120 69
HIST 2121 68
HIST 2122 85
HIST 2123 73
HIST 2124 90
HIST 2125 68
HIST 2126 79
HIST 2127 94
HIST 2128 92
HIST 2129 91
HIST 2130 79
HIST 2131 60
HIST 2132 82
HIST 2133 87
HIST 2134 92
HIST 2135 91
HIST 2136 88
HIST 2137 83
HIST 2138 85
HIST 2139 72
HIST 2140 93
HIST 2141 103
HIST 2142 86
HIST 2143 90
HIST 2144 88
HIST 2145 120
HIST 2146 89
HIST 2147 83
HIST 2148 98
HIST 2149 82
HIST 2150 72
HIST 2151 95
HIST 2152 81
HIST 2153 90
HIST 2154 87
HIST 2155 95
HIST 2156 98
HIST 2157 96
HIST 2158 92
HIST 2159 77
HIST 2160 75
HIST 2161 66
HIST 2162 78
HIST 2163 82
HIST 2164 72
HIST 2165 85
HIST 2166 89
HIST 2167 70
HIST 2168 92
HIST 2169 80
HIST 2170 95
HIST 2171 82
HIST 2172 88
HIST 2173 74
HIST 2174 92
HIST 2175 97
HIST 2176 79
HIST 2177 91
HIST 2178 90
HIST 2179 109
HIST 2180 81
HIST 2181 79
HIST 2182 75
HIST 2183 80
HIST 2184 66
HIST 2185 77
HIST 2186 103
HIST 2187 69
HIST 2188 100
HIST 2189 83
HIST 2190 89
HIST 2191 88
HIST 2192 95
HIST 2193 66
HIST 2194 102
HIST 2195 78
HIST 2196 76
HIST 2197 87
HIST 2198 105
HIST 2199 82
HIST 2200 95
HIST 2201 90
HIST 2202 79
HIST 2203 93
HIST 2204 79
HIST 2205 65
HIST 2206 89
HIST 2207 58
HIST 2208 73
HIST 2209 80
HIST 2210 86
HIST 2211 96
HIST 2212 91
HIST 2213 97
HIST 2214 83
HIST 2215 95
HIST 2216 98
HIST 2217 82
HIST 2218 98
HIST 2219 91
HIST 2220 85
HIST 2221 102
HIST 2222 84
HIST 2223 93
HIST 2224 86
HIST 2225 80
HIST 2226 96
HIST 2227 84
HIST 2228 83
HIST 2229 103
HIST 2230 85
HIST 2231 69
HIST 2232 100
HIST 2233 83
HIST 2234 92
HIST 2235 107
HIST 2236 83
HIST 2237 114
HIST 2238 84
HIST 2239 94
HIST 2240 101
HIST 2241 87
HIST 2242 92
HIST 2243 94
HIST 2244 106
HIST 2245 89
HIST 2246 108
HIST 2247 98
HIST 2248 85
HIST 2249 107
HIST 2250 81
HIST 2251 101
HIST 2252 95
HIST 2253 100
HIST 2254 100
HIST 2255 106
HIST 2256 89
HIST 2257 106
HIST 2258 114
HIST 2259 94
HIST 2260 101
HIST 2261 88
HIST 2262 115
HIST 2263 88
HIST 2264 82
HIST 2265 97
HIST 2266 109
HIST 2267 89
HIST 2268 100
HIST 2269 110
HIST 2270 107
HIST 2271 87
HIST 2272 103
HIST 2273 112
HIST 2274 83
HIST 2275 108
HIST 2276 94
HIST 2277 80
HIST 2278 91
HIST 2279 90
HIST 2280 91
HIST 2281 87
HIST 2282 99
HIST 2283 101
HIST 2284 76
HIST 2285 107
HIST 2286 74
HIST 2287 88
HIST 2288 84
HIST 2289 122
HIST 2290 97
HIST 2291 105
HIST 2292 109
HIST 2293 94
HIST 2294 92
HIST 2295 109
HIST 2296 116
HIST 2297 106
HIST 2298 108
HIST 2299 100
HIST 2300 102
HIST 2301 114
HIST 2302 98
HIST 2303 105
HIST 2304 117
HIST 2305 93
HIST 2306 101
HIST 2307 119
HIST 2308 103
HIST 2309 105
HIST 2310 104
HIST 2311 108
HIST 2312 96
HIST 2313 89
HIST 2314 101
HIST 2315 118
HIST 2316 102
HIST 2317 99
HIST 2318 111
HIST 2319 104
HIST 2320 112
HIST 2321 95
HIST 2322 109
HIST 2323 112
HIST 2324 96
HIST 2325 119
HIST 2326 114
HIST 2327 104
HIST 2328 94
HIST 2329 117
HIST 2330 129
HIST 2331 112
HIST 2332 105
HIST 2333 94
HIST 2334 99
HIST 2335 103
HIST 2336 102
HIST 2337 110
HIST 2338 124
HIST 2339 98
HIST 2340 112
HIST 2341 125
HIST 2342 99
HIST 2343 105
HIST 2344 115
HIST 2345 110
HIST 2346 116
HIST 2347 124
HIST 2348 128
HIST 2349 113
HIST 2350 121
HIST 2351 109
HIST 2352 100
HIST 2353 113
HIST 2354 116
HIST 2355 109
HIST 2356 127
HIST 2357 108
HIST 2358 103
HIST 2359 105
HIST 2360 115
HIST 2361 100
HIST 2362 98
HIST 2363 104
HIST 2364 104
HIST 2365 110
HIST 2366 122
HIST 2367 96
HIST 2368 102
HIST 2369 103
HIST 2370 116
HIST 2371 114
HIST 2372 117
HIST 2373 93
HIST 2374 108
HIST 2375 94
HIST 2376 104
HIST 2377 84
HIST 2378 96
HIST 2379 95
HIST 2380 83
HIST 2381 90
HIST 2382 63
HIST 2383 58
HIST 2384 64
HIST 2385 42
HIST 2386 52
HIST 2387 47
HIST 2388 49
HIST 2389 37
HIST 2390 33
HIST 2391 30
HIST 2392 31
HIST 2393 37
HIST 2394 36
HIST 2395 29
HIST 2396 32
HIST 2397 32
HIST 2398 28
HIST 2399 25
HIST 2400 27
HIST 2401 30
HIST 2402 24
HIST 2403 28
HIST 2404 30
HIST 2405 21
HIST 2406 29
HIST 2407 21
HIST 2408 26
HIST 2409 21
HIST 2410 23
HIST 2411 21
HIST 2412 17
HIST 2413 34
HIST 2414 33
HIST 2415 19
HIST 2416 25
HIST 2417 18
HIST 2418 25
HIST 2419 24
HIST 2420 17
HIST 2421 19
HIST 2422 18
HIST 2423 24
HIST 2424 24
HIST 2425 19
HIST 2426 23
HIST 2427 15
HIST 2428 19
HIST 2429 27
HIST 2430 25
HIST 2431 15
HIST 2432 14
HIST 2433 12
HIST 2434 26
HIST 2435 20
HIST 2436 17
HIST 2437 11
HIST 2438 19
HIST 2439 20
HIST 2440 18
HIST 2441 13
HIST 2442 12
HIST 2443 17
HIST 2444 18
HIST 2445 14
HIST 2446 14
HIST 2447 17
HIST 2448 11
HIST 2449 14
HIST 2450 14
HIST 2451 16
HIST 2452 13
HIST 2453 20
HIST 2454 15
HIST 2455 17
HIST 2456 13
HIST 2457 9
HIST 2458 14
HIST 2459 10
HIST 2460 9
HIST 2461 7
HIST 2462 11
HIST 2463 7
HIST 2464 6
HIST 2465 13
HIST 2466 9
HIST 2467 7
HIST 2468 15
HIST 2469 12
HIST 2470 12
HIST 2471 16
HIST 2472 15
HIST 2473 12
HIST 2474 4
HIST 2475 8
HIST 2476 5
HIST 2477 6
HIST 2478 4
HIST 2479 11
HIST 2480 9
HIST 2481 10
HIST 2482 9
HIST 2483 11
HIST 2484 5
HIST 2485 7
HIST 2486 4
HIST 2487 7
HIST 2488 6
HIST 2489 6
HIST 2490 6
HIST 2491 2
HIST 2492 10
HIST 2493 6
HIST 2494 9
HIST 2495 5
HIST 2496 7
HIST 2497 6
HIST 2498 1
HIST 2499 3
HIST 2500 11
HIST 2501 3
HIST 2502 2
HIST 2503 7
HIST 2504 4
HIST 2505 6
HIST 2506 7
HIST 2507 3
HIST 2508 5
HIST 2509 1
HIST 2510 4
HIST 2511 5
HIST 2512 2
HIST 2513 5
HIST 2514 1
HIST 2515 2
HIST 2516 2
HIST 2517 3
HIST 2518 1
HIST 2519 3
HIST 2520 2
HIST 2521 1
HIST 2522 2
HIST 2523 2
HIST 2524 1
HIST 2527 3
HIST 2528 3
HIST 2529 2
HIST 2530 2
HIST 2533 4
HIST 2535 3
HIST 2536 3
HIST 2537 1
HIST 2538 1
HIST 2539 1
HIST 2540 1
HIST 2542 2
HIST 2543 3
HIST 2545 2
HIST 2546 1
HIST 2547 1
HIST 2554 1
HIST 2555 1
HIST 2556 1
HIST 2559 1
HIST 2565 1
HIST 2579 4
HIST 2580 4
HIST 2581 5
HIST 2582 12
HIST 2584 92
HIST 2585 1
HIST 2586 63
HIST 2593 1
HIST 2595 1
HIST 2615 6933
HISTEND
