RESULT decays=4000000
HIST 1655 267
HIST 1656 264
HIST 1657 287
HIST 1658 270
HIST 1659 270
HIST 1660 292
HIST 1661 233
HIST 1662 290
HIST 1663 254
HIST 1664 268
HIST 1665 265
HIST 1666 267
HIST 1667 249
HIST 1668 244
HIST 1669 285
HIST 1670 288
HIST 1671 274
HIST 1672 255
HIST 1673 249
HIST 1674 269
HIST 1675 237
HIST 1676 249
HIST 1677 282
HIST 1678 250
HIST 1679 238
HIST 1680 258
HIST 1681 238
HIST 1682 282
HIST 1683 271
HIST 1684 260
HIST 1685 273
HIST 1686 247
HIST 1687 270
HIST 1688 256
HIST 1689 269
HIST 1690 264
HIST 1691 257
HIST 1692 271
HIST 1693 263
HIST 1694 301
HIST 1695 257
HIST 1696 251
HIST 1697 281
HIST 1698 260
HIST 1699 241
HIST 1700 268
HIST 1701 254
HIST 1702 268
HIST 1703 264
HIST 1704 281
HIST 1705 272
HIST 1706 256
HIST 1707 278
HIST 1708 268
HIST 1709 277
HIST 1710 278
HIST 1711 270
HIST 1712 256
HIST 1713 256
HIST 1714 261
HIST 1715 266
HIST 1716 308
HIST 1717 279
HIST 1718 282
HIST 1719 264
HIST 1720 263
HIST 1721 273
HIST 1722 256
HIST 1723 257
HIST 1724 288
HIST 1725 278
HIST 1726 249
HIST 1727 270
HIST 1728 273
HIST 1729 261
HIST 1730 274
HIST 1731 269
HIST 1732 272
HIST 1733 291
HIST 1734 249
HIST 1735 242
HIST 1736 273
HIST 1737 249
HIST 1738 267
HIST 1739 247
HIST 1740 279
HIST 1741 290
HIST 1742 272
HIST 1743 282
HIST 1744 250
HIST 1745 271
HIST 1746 270
HIST 1747 249
HIST 1748 265
HIST 1749 257
HIST 1750 278
HIST 1751 284
HIST 1752 276
HIST 1753 273
HIST 1754 272
HIST 1755 244
HIST 1756 275
HIST 1757 272
HIST 1758 270
HIST 1759 278
HIST 1760 247
HIST 1761 261
HIST 1762 251
HIST 1763 265
HIST 1764 273
HIST 1765 289
HIST 1766 278
HIST 1767 257
HIST 1768 274
HIST 1769 295
HIST 1770 253
HIST 1771 285
HIST 1772 274
HIST 1773 263
HIST 1774 282
HIST 1775 286
HIST 1776 255
HIST 1777 251
HIST 1778 284
HIST 1779 255
HIST 1780 250
HIST 1781 288
HIST 1782 270
HIST 1783 277
HIST 1784 252
HIST 1785 295
HIST 1786 248
HIST 1787 267
HIST 1788 246
HIST 1789 254
HIST 1790 302
HIST 1791 290
HIST 1792 262
HIST 1793 287
HIST 1794 214
HIST 1795 288
HIST 1796 277
HIST 1797 265
HIST 1798 300
HIST 1799 264
HIST 1800 273
HIST 1801 275
HIST 1802 286
HIST 1803 243
HIST 1804 270
HIST 1805 292
HIST 1806 280
HIST 1807 279
HIST 1808 267
HIST 1809 251
HIST 1810 277
HIST 1811 299
HIST 1812 287
HIST 1813 270
HIST 1814 304
HIST 1815 293
HIST 1816 266
HIST 1817 282
HIST 1818 262
HIST 1819 286
HIST 1820 265
HIST 1821 238
HIST 1822 262
HIST 1823 280
HIST 1824 268
HIST 1825 284
HIST 1826 285
HIST 1827 281
HIST 1828 288
HIST 1829 275
HIST 1830 293
HIST 1831 289
HIST 1832 278
HIST 1833 274
HIST 1834 296
HIST 1835 271
HIST 1836 265
HIST 1837 275
HIST 1838 306
HIST 1839 328
HIST 1840 268
HIST 1841 255
HIST 1842 298
HIST 1843 245
HIST 1844 301
HIST 1845 296
HIST 1846 264
HIST 1847 255
HIST 1848 258
HIST 1849 263
HIST 1850 286
HIST 1851 289
HIST 1852 239
HIST 1853 315
HIST 1854 272
HIST 1855 278
HIST 1856 307
HIST 1857 300
HIST 1858 278
HIST 1859 303
HIST 1860 294
HIST 1861 289
HIST 1862 276
HIST 1863 290
HIST 1864 277
HIST 1865 286
HIST 1866 298
HIST 1867 287
HIST 1868 311
HIST 1869 284
HIST 1870 271
HIST 1871 257
HIST 1872 264
HIST 1873 281
HIST 1874 268
HIST 1875 274
HIST 1876 283
HIST 1877 283
HIST 1878 301
HIST 1879 281
HIST 1880 307
HIST 1881 279
HIST 1882 278
HIST 1883 316
HIST 1884 286
HIST 1885 248
HIST 1886 290
HIST 1887 304
HIST 1888 288
HIST 1889 262
HIST 1890 293
HIST 1891 298
HIST 1892 289
HIST 1893 269
HIST 1894 263
HIST 1895 267
HIST 1896 299
HIST 1897 285
HIST 1898 281
HIST 1899 261
HIST 1900 294
HIST 1901 263
HIST 1902 262
HIST 1903 306
HIST 1904 287
HIST 1905 286
HIST 1906 238
HIST 1907 280
HIST 1908 308
HIST 1909 305
HIST 1910 277
HIST 1911 245
HIST 1912 250
HIST 1913 303
HIST 1914 288
HIST 1915 300
HIST 1916 314
HIST 1917 263
HIST 1918 302
HIST 1919 273
HIST 1920 281
HIST 1921 344
HIST 1922 279
HIST 1923 252
HIST 1924 256
HIST 1925 241
HIST 1926 254
HIST 1927 283
HIST 1928 277
HIST 1929 284
HIST 1930 272
HIST 1931 260
HIST 1932 274
HIST 1933 271
HIST 1934 259
HIST 1935 290
HIST 1936 264
HIST 1937 248
HIST 1938 309
HIST 1939 238
HIST 1940 268
HIST 1941 244
HIST 1942 276
HIST 1943 240
HIST 1944 259
HIST 1945 289
HIST 1946 260
HIST 1947 247
HIST 1948 269
HIST 1949 248
HIST 1950 238
HIST 1951 265
HIST 1952 276
HIST 1953 263
HIST 1954 270
HIST 1955 252
HIST 1956 254
HIST 1957 259
HIST 1958 266
HIST 1959 281
HIST 1960 265
HIST 1961 270
HIST 1962 238
HIST 1963 272
HIST 1964 259
HIST 1965 249
HIST 1966 274
HIST 1967 248
HIST 1968 246
HIST 1969 260
HIST 1970 284
HIST 1971 250
HIST 1972 271
HIST 1973 271
HIST 1974 282
HIST 1975 269
HIST 1976 270
HIST 1977 264
HIST 1978 262
HIST 1979 253
HIST 1980 291
HIST 1981 259
HIST 1982 280
HIST 1983 275
HIST 1984 258
HIST 1985 261
HIST 1986 266
HIST 1987 251
HIST 1988 270
HIST 1989 274
HIST 1990 265
HIST 1991 280
HIST 1992 229
HIST 1993 263
HIST 1994 291
HIST 1995 254
HIST 1996 264
HIST 1997 250
HIST 1998 294
HIST 1999 270
HIST 2000 279
HIST 2001 288
HIST 2002 264
HIST 2003 300
HIST 2004 290
HIST 2005 277
HIST 2006 264
HIST 2007 274
HIST 2008 280
HIST 2009 275
HIST 2010 252
HIST 2011 241
HIST 2012 266
HIST 2013 265
HIST 2014 272
HIST 2015 292
HIST 2016 269
HIST 2017 279
HIST 2018 275
HIST 2019 258
HIST 2020 262
HIST 2021 236
HIST 2022 272
HIST 2023 292
HIST 2024 271
HIST 2025 289
HIST 2026 280
HIST 2027 283
HIST 2028 260
HIST 2029 263
HIST 2030 254
HIST 2031 307
HIST 2032 285
HIST 2033 259
HIST 2034 263
HIST 2035 247
HIST 2036 295
HIST 2037 280
HIST 2038 266
HIST 2039 286
HIST 2040 266
HIST 2041 259
HIST 2042 280
HIST 2043 299
HIST 2044 253
HIST 2045 300
HIST 2046 272
HIST 2047 290
HIST 2048 263
HIST 2049 280
HIST 2050 241
HIST 2051 253
HIST 2052 289
HIST 2053 292
HIST 2054 267
HIST 2055 307
HIST 2056 273
HIST 2057 261
HIST 2058 298
HIST 2059 308
HIST 2060 284
HIST 2061 276
HIST 2062 284
HIST 2063 311
HIST 2064 256
HIST 2065 280
HIST 2066 305
HIST 2067 278
HIST 2068 277
HIST 2069 285
HIST 2070 284
HIST 2071 296
HIST 2072 261
HIST 2073 298
HIST 2074 292
HIST 2075 404
HIST 2076 294
HIST 2077 276
HIST 2078 273
HIST 2079 288
HIST 2080 280
HIST 2081 273
HIST 2082 265
HIST 2083 280
HIST 2084 282
HIST 2085 286
HIST 2086 282
HIST 2087 344
HIST 2088 322
HIST 2089 275
HIST 2090 305
HIST 2091 265
HIST 2092 321
HIST 2093 291
HIST 2094 324
HIST 2095 311
HIST 2096 276
HIST 2097 288
HIST 2098 309
HIST 2099 294
HIST 2100 313
HIST 2101 306
HIST 2102 326
HIST 2103 285
HIST 2104 38327
HIST 2105 347
HIST 2106 326
HIST 2107 339
HIST 2108 359
HIST 2109 357
HIST 2110 351
HIST 2111 369
HIST 2112 379
HIST 2113 362
HIST 2114 360
HIST 2115 398
HIST 2116 371
HIST 2117 334
HIST 2118 341
HIST 2119 362
HIST 2120 360
HIST 2121 363
HIST 2122 365
HIST 2123 365
HIST 2124 401
HIST 2125 350
HIST 2126 362
HIST 2127 350
HIST 2128 330
HIST 2129 341
HIST 2130 378
HIST 2131 361
HIST 2132 396
HIST 2133 317
HIST 2134 353
HIST 2135 372
HIST 2136 379
HIST 2137 343
HIST 2138 354
HIST 2139 364
HIST 2140 366
HIST 2141 352
HIST 2142 386
HIST 2143 378
HIST 2144 346
HIST 2145 375
HIST 2146 370
HIST 2147 353
HIST 2148 344
HIST 2149 378
HIST 2150 369
HIST 2151 330
HIST 2152 365
HIST 2153 376
HIST 2154 388
HIST 2155 395
HIST 2156 349
HIST 2157 368
HIST 2158 342
HIST 2159 379
HIST 2160 362
HIST 2161 390
HIST 2162 362
HIST 2163 365
HIST 2164 350
HIST 2165 367
HIST 2166 355
HIST 2167 370
HIST 2168 372
HIST 2169 356
HIST 2170 385
HIST 2171 372
HIST 2172 362
HIST 2173 376
HIST 2174 387
HIST 2175 390
HIST 2176 372
HIST 2177 387
HIST 2178 359
HIST 2179 382
HIST 2180 374
HIST 2181 357
HIST 2182 350
HIST 2183 367
HIST 2184 357
HIST 2185 388
HIST 2186 378
HIST 2187 385
HIST 2188 380
HIST 2189 409
HIST 2190 394
HIST 2191 407
HIST 2192 398
HIST 2193 373
HIST 2194 417
HIST 2195 367
HIST 2196 426
HIST 2197 418
HIST 2198 383
HIST 2199 416
HIST 2200 370
HIST 2201 344
HIST 2202 373
HIST 2203 355
HIST 2204 371
HIST 2205 382
HIST 2206 433
HIST 2207 389
HIST 2208 400
HIST 2209 394
HIST 2210 367
HIST 2211 395
HIST 2212 391
HIST 2213 421
HIST 2214 387
HIST 2215 416
HIST 2216 378
HIST 2217 348
HIST 2218 388
HIST 2219 396
HIST 2220 400
HIST 2221 415
HIST 2222 398
HIST 2223 395
HIST 2224 398
HIST 2225 386
HIST 2226 397
HIST 2227 395
HIST 2228 370
HIST 2229 388
HIST 2230 382
HIST 2231 401
HIST 2232 398
HIST 2233 427
HIST 2234 389
HIST 2235 397
HIST 2236 377
HIST 2237 395
HIST 2238 376
HIST 2239 405
HIST 2240 399
HIST 2241 413
HIST 2242 402
HIST 2243 409
HIST 2244 412
HIST 2245 374
HIST 2246 395
HIST 2247 408
HIST 2248 387
HIST 2249 397
HIST 2250 388
HIST 2251 431
HIST 2252 414
HIST 2253 408
HIST 2254 408
HIST 2255 378
HIST 2256 447
HIST 2257 395
HIST 2258 433
HIST 2259 413
HIST 2260 410
HIST 2261 432
HIST 2262 418
HIST 2263 402
HIST 2264 378
HIST 2265 423
HIST 2266 392
HIST 2267 397
HIST 2268 374
HIST 2269 408
HIST 2270 404
HIST 2271 394
HIST 2272 450
HIST 2273 447
HIST 2274 438
HIST 2275 426
HIST 2276 423
HIST 2277 406
HIST 2278 384
HIST 2279 438
HIST 2280 426
HIST 2281 415
HIST 2282 423
HIST 2283 389
HIST 2284 410
HIST 2285 436
HIST 2286 431
HIST 2287 425
HIST 2288 420
HIST 2289 420
HIST 2290 397
HIST 2291 404
HIST 2292 428
HIST 2293 419
HIST 2294 403
HIST 2295 436
HIST 2296 412
HIST 2297 420
HIST 2298 410
HIST 2299 424
HIST 2300 399
HIST 2301 441
HIST 2302 428
HIST 2303 389
HIST 2304 465
HIST 2305 413
HIST 2306 452
HIST 2307 441
HIST 2308 400
HIST 2309 435
HIST 2310 456
HIST 2311 409
HIST 2312 388
HIST 2313 396
HIST 2314 422
HIST 2315 395
HIST 2316 422
HIST 2317 431
HIST 2318 422
HIST 2319 424
HIST 2320 365
HIST 2321 404
HIST 2322 431
HIST 2323 433
HIST 2324 422
HIST 2325 440
HIST 2326 429
HIST 2327 439
HIST 2328 433
HIST 2329 411
HIST 2330 441
HIST 2331 417
HIST 2332 463
HIST 2333 426
HIST 2334 439
HIST 2335 419
HIST 2336 418
HIST 2337 438
HIST 2338 451
HIST 2339 443
HIST 2340 437
HIST 2341 436
HIST 2342 466
HIST 2343 414
HIST 2344 395
HIST 2345 447
HIST 2346 421
HIST 2347 425
HIST 2348 463
HIST 2349 414
HIST 2350 421
HIST 2351 390
HIST 2352 446
HIST 2353 396
HIST 2354 429
HIST 2355 419
HIST 2356 467
HIST 2357 454
HIST 2358 444
HIST 2359 431
HIST 2360 438
HIST 2361 468
HIST 2362 431
HIST 2363 431
HIST 2364 433
HIST 2365 452
HIST 2366 430
HIST 2367 438
HIST 2368 453
HIST 2369 441
HIST 2370 467
HIST 2371 447
HIST 2372 434
HIST 2373 468
HIST 2374 453
HIST 2375 437
HIST 2376 418
HIST 2377 416
HIST 2378 402
HIST 2379 412
HIST 2380 418
HIST 2381 398
HIST 2382 316
HIST 2383 317
HIST 2384 307
HIST 2385 255
HIST 2386 246
HIST 2387 257
HIST 2388 259
HIST 2389 244
HIST 2390 261
HIST 2391 243
HIST 2392 201
HIST 2393 210
HIST 2394 230
HIST 2395 199
HIST 2396 250
HIST 2397 218
HIST 2398 207
HIST 2399 189
HIST 2400 188
HIST 2401 226
HIST 2402 194
HIST 2403 186
HIST 2404 216
HIST 2405 178
HIST 2406 172
HIST 2407 175
HIST 2408 185
HIST 2409 169
HIST 2410 181
HIST 2411 160
HIST 2412 177
HIST 2413 193
HIST 2414 145
HIST 2415 169
HIST 2416 158
HIST 2417 160
HIST 2418 163
HIST 2419 144
HIST 2420 163
HIST 2421 119
HIST 2422 167
HIST 2423 130
HIST 2424 153
HIST 2425 146
HIST 2426 144
HIST 2427 134
HIST 2428 122
HIST 2429 124
HIST 2430 135
HIST 2431 119
HIST 2432 117
HIST 2433 122
HIST 2434 109
HIST 2435 118
HIST 2436 109
HIST 2437 115
HIST 2438 105
HIST 2439 94
HIST 2440 114
HIST 2441 83
HIST 2442 77
HIST 2443 96
HIST 2444 108
HIST 2445 104
HIST 2446 85
HIST 2447 92
HIST 2448 76
HIST 2449 75
HIST 2450 115
HIST 2451 96
HIST 2452 92
HIST 2453 66
HIST 2454 72
HIST 2455 72
HIST 2456 72
HIST 2457 72
HIST 2458 61
HIST 2459 69
HIST 2460 73
HIST 2461 71
HIST 2462 54
HIST 2463 59
HIST 2464 47
HIST 2465 52
HIST 2466 61
HIST 2467 51
HIST 2468 65
HIST 2469 54
HIST 2470 42
HIST 2471 44
HIST 2472 46
HIST 2473 46
HIST 2474 46
HIST 2475 51
HIST 2476 36
HIST 2477 47
HIST 2478 36
HIST 2479 28
HIST 2480 36
HIST 2481 49
HIST 2482 27
HIST 2483 26
HIST 2484 35
HIST 2485 24
HIST 2486 29
HIST 2487 15
HIST 2488 25
HIST 2489 30
HIST 2490 27
HIST 2491 22
HIST 2492 23
HIST 2493 14
HIST 2494 27
HIST 2495 26
HIST 2496 18
HIST 2497 21
HIST 2498 21
HIST 2499 15
HIST 2500 20
HIST 2501 19
HIST 2502 19
HIST 2503 20
HIST 2504 7
HIST 2505 13
HIST 2506 11
HIST 2507 18
HIST 2508 14
HIST 2509 12
HIST 2510 12
HIST 2511 16
HIST 2512 9
HIST 2513 8
HIST 2514 13
HIST 2515 6
HIST 2516 11
HIST 2517 11
HIST 2518 6
HIST 2519 15
HIST 2520 8
HIST 2521 3
HIST 2522 3
HIST 2523 9
HIST 2524 8
HIST 2525 5
HIST 2526 11
HIST 2527 4
HIST 2528 5
HIST 2529 8
HIST 2530 4
HIST 2531 5
HIST 2532 3
HIST 2533 5
HIST 2534 3
HIST 2535 9
HIST 2536 1
HIST 2537 8
HIST 2538 5
HIST 2539 5
HIST 2540 7
HIST 2541 5
HIST 2542 2
HIST 2543 1
HIST 2544 3
HIST 2545 4
HIST 2546 3
HIST 2548 2
HIST 2549 2
HIST 2550 6
HIST 2551 4
HIST 2552 5
HIST 2553 2
HIST 2554 2
HIST 2555 1
HIST 2556 1
HIST 2557 1
HIST 2558 3
HIST 2561 1
HIST 2562 3
HIST 2563 2
HIST 2565 2
HIST 2566 3
HIST 2567 3
HIST 2572 1
HIST 2573 1
HIST 2574 2
HIST 2575 1
HIST 2577 2
HIST 2580 2
HIST 2581 36
HIST 2582 126
HIST 2583 4
HIST 2584 5
HIST 2585 1
HIST 2586 427
HIST 2587 1
HIST 2588 1
HIST 2590 1
HIST 2591 1
HIST 2595 2
HIST 2610 2
HIST 2615 182529
HISTEND
