спектр                       часть     χ²/ndf до      после      Δ %  что разошлось; состав (доля %, до → после, > 0.05 п.п.)
AS80_Am241                   known        2.3758     2.3762   +0.017  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S24_Ra226_Denta120_2       known        3.4223     3.4270   +0.137  anchor_note, anchor_offset_kev, ch_hi, ch_lo, chi2ndf, chi2ndf_pois
G1S24_Ra226_Mar              known        2.4613     2.4645   +0.130  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s
G1S24_Ra226_Mar_2            known        5.0192     5.0217   +0.050  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s; Bi-214 56.91→56.86; Pb-214 40.69→40.74
G1S24_Ra226_Petri            known        1.5114     1.5113   -0.007  anchor_note, anchor_offset_kev, chi2ndf, collinearity, decay_s, decay_s
G1S24_Ra226_Petri_2          known        2.9641     2.9769   +0.432  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s
G1S24_Rn222Coal_Mar_20m      known        1.0387     1.0377   -0.096  anchor_note, anchor_offset_kev, ch_hi, ch_lo, chi2ndf, chi2ndf_pois; Bi-214 50.76→50.71
G1S24_Rn222Coal_Mar_2h       known        1.2250     1.2236   -0.114  anchor_note, anchor_offset_kev, ch_hi, ch_lo, chi2ndf, chi2ndf_pois; Bi-214 50.65→50.58
G1S24_Rn222Coal_Mar_3h       known        1.1882     1.1873   -0.076  anchor_note, anchor_offset_kev, ch_hi, ch_lo, chi2ndf, chi2ndf_pois; Bi-214 51.61→51.55
G1S24_Rn222Coal_Mar_eq01     known        1.4955     1.4930   -0.167  <число строк 20→19>, anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity
G1S24_Th228_P25              known        4.1727     4.2046   +0.764  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s
G1S24_Th228_P5               known       21.4710    21.4198   -0.238  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s
G1S24_Th232_Denta120         known        1.1401     1.1399   -0.018  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s
G1S24_Th232_Denta120_2       known        2.0529     2.0676   +0.716  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s
G1S24_Th232_Mar              known        2.6731     2.6609   -0.456  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s
G1S24_Th232_Mar_2            known        6.2747     6.2342   -0.645  anchor_note, anchor_offset_kev, ch_hi, ch_lo, chi2ndf, chi2ndf_pois
G1S24_Th232_Petri            known        1.9943     1.9925   -0.090  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, decay_s, decay_s
G1S24_Th232_Petri_2          known        4.6406     4.6158   -0.534  anchor_note, anchor_offset_kev, ch_hi, ch_lo, chi2ndf, chi2ndf_pois; Tl-208 25.24→25.29
G1S24_Y88_P25                known        2.0321     2.0506   +0.910  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s; Ann-511 1.44→1.27; Y-88 98.56→98.73
G1S24_Y88_P5                 known        8.4152     8.2105   -2.433  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S24_Zn65_P5                known        1.0683     1.0655   -0.262  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
RC103_Cs137_0cm              known        2.3520     2.3753   +0.991  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
RC103_Cs137_50mm             known        1.0057     0.9813   -2.426  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s
RC103_K40                    known        1.7014     1.7791   +4.567  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
RC103_Lu176                  known        1.0581     1.0522   -0.558  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s; Lu-176 93.23→93.08; Xray-Lu 6.73→6.87

known: разобранных 92, Σχ²/ndf 476.4187 -> 475.6416 (-0.1631 %)
сдвинулось 92, побитово 0
побитово: 
