spectrum,peak_kev,peak_counts,snr,fwhm_ch,fwhm_kev,nuclide,line_kev,intensity_pct,miss_kev,miss_fwhm,tol_pct,range_min_kev,range_max_kev,candidates,label_text,label_token
G1S16_Th232_Mar_3,337.230,105.0,73.961,9.546,28.243,Ac-228,338.000,11.27,0.770,0.0273,10,30.175,2800.989,Ac-228,Ac-228,Ac-228
G1S16_Th232_Mar_3,408.274,3.0,5.077,5.608,16.610,Ac-228,409.000,1.92,0.726,0.0437,10,30.175,2800.989,Ac-228,Ac-228,Ac-228
G1S16_Th232_Mar_3,461.603,7.0,12.454,7.385,21.888,Ac-228,463.000,4.4,1.397,0.0638,10,30.175,2800.989,Ac-228,Ac-228,Ac-228
G1S16_Th232_Mar_3,512.006,15.0,30.001,8.767,26.002,Annihilation,511.000,0,1.006,0.0387,10,30.175,2800.989,Annihilation|Tl-208,Annihilation / Tl-208,Annihilation
G1S16_Th232_Mar_3,586.190,55.0,115.723,13.824,41.041,Tl-208,583.000,30.549,3.190,0.0777,10,30.175,2800.989,Tl-208,Tl-208,Tl-208
G1S16_Th232_Mar_3,731.811,6.0,28.496,13.874,41.273,Bi-212,727.330,6.67,4.481,0.1086,10,30.175,2800.989,Bi-212|Ac-228,Bi-212 / Ac-228,Bi-212
G1S16_Th232_Mar_3,910.518,10.0,57.795,17.868,53.283,Ac-228,911.000,25.8,0.482,0.0090,10,30.175,2800.989,Ac-228,Ac-228,Ac-228
G1S16_Th232_Mar_3,967.199,4.0,28.574,14.493,43.252,Ac-228,968.000,15.8,0.801,0.0185,10,30.175,2800.989,Ac-228,Ac-228,Ac-228
G1S16_Th232_Mar_3,1101.618,0.0,6.696,22.303,66.683,Eu-152,1111.000,13.67,9.382,0.1407,10,30.175,2800.989,Eu-152,Eu-152,Eu-152
G1S16_Th232_Mar_3,1251.260,0.0,5.976,18.649,55.869,Bi-214,1238.000,5.83,13.260,0.2373,10,30.175,2800.989,Bi-214,Bi-214,Bi-214
G1S16_Th232_Mar_3,1590.564,1.0,30.612,28.737,86.485,Ac-228,1588.000,3.22,2.564,0.0296,10,30.175,2800.989,Ac-228,Ac-228,Ac-228
G1S16_Th232_Mar_3,2116.052,0.0,27.136,28.367,85.967,Tl-208 SE,2103.000,0,13.052,0.1518,10,30.175,2800.989,Tl-208 SE,Tl-208 SE,Tl-208
G1S16_Th232_Mar_3,2316.332,0.0,13.345,33.074,100.495,Bi-214,2204.000,4.92,112.332,1.1178,10,30.175,2800.989,Bi-214,Bi-214,Bi-214
G1S16_Th232_Mar_3,2611.640,1.0,81.880,36.216,110.467,Tl-208,2614.000,35.8516,2.360,0.0214,10,30.175,2800.989,Tl-208,Tl-208,Tl-208
G1S16_Th232_Petri,73.488,130.0,25.182,4.335,12.820,Pb x-ray,72.804,59.5,0.684,0.0533,10,29.140,2798.820,Pb x-ray|Am-243,Pb x-ray / Am-243,Pb
G1S16_Th232_Petri,126.729,11.0,7.999,4.121,12.192,Eu-152,125.000,28.53,1.729,0.1418,10,29.140,2798.820,Eu-152|Ac-228,Eu-152 / Ac-228,Eu-152
G1S16_Th232_Petri,239.215,37.0,44.414,7.866,23.298,Pb-212,238.000,43.6,1.215,0.0522,10,29.140,2798.820,Pb-212|Pb-214,Pb-212 / Pb-214,Pb-212
G1S16_Th232_Petri,339.963,4.0,15.991,9.466,28.063,Ac-228,338.000,11.27,1.963,0.0699,10,29.140,2798.820,Ac-228,Ac-228,Ac-228
G1S16_Th232_Petri,512.048,1.0,5.966,9.915,29.442,Annihilation,511.000,0,1.048,0.0356,10,29.140,2798.820,Annihilation|Tl-208,Annihilation / Tl-208,Annihilation
G1S16_Th232_Petri,586.308,2.0,21.461,13.767,40.908,Tl-208,583.000,30.549,3.308,0.0809,10,29.140,2798.820,Tl-208,Tl-208,Tl-208
G1S16_Th232_Petri,732.010,0.0,5.572,13.977,41.588,Bi-212,727.330,6.67,4.680,0.1125,10,29.140,2798.820,Bi-212|Ac-228,Bi-212 / Ac-228,Bi-212
G1S16_Th232_Petri,904.730,0.0,10.920,16.036,47.792,Ac-228,911.000,25.8,6.270,0.1312,10,29.140,2798.820,Ac-228,Ac-228,Ac-228
G1S16_Th232_Petri,967.336,0.0,5.318,13.787,41.114,Ac-228,968.000,15.8,0.664,0.0162,10,29.140,2798.820,Ac-228,Ac-228,Ac-228
G1S16_Th232_Petri,1451.523,0.0,5.562,23.160,69.375,K-40,1460.000,10.66,8.477,0.1222,10,29.140,2798.820,K-40,K-40,K-40
G1S16_Th232_Petri,1592.405,0.0,4.660,24.985,74.942,Ac-228,1588.000,3.22,4.405,0.0588,10,29.140,2798.820,Ac-228,Ac-228,Ac-228
G1S16_Th232_Petri,2604.901,0.0,13.642,37.466,113.422,Tl-208,2614.000,35.8516,9.099,0.0802,10,29.140,2798.820,Tl-208,Tl-208,Tl-208
G1S16_Y88_P25,76.540,28.0,5.153,4.774,13.686,Pb x-ray,74.969,100,1.571,0.1148,10,30.774,2799.369,Pb x-ray|Am-243,Pb x-ray / Am-243,Pb
G1S16_Y88_P25,235.385,4.0,5.980,6.685,19.443,Pb-212,238.000,43.6,2.615,0.1345,10,30.774,2799.369,Pb-212,Pb-212,Pb-212
G1S16_Y88_P25,352.268,1.0,5.233,10.388,30.490,Pb-214,353.000,35.7166,0.732,0.0240,10,30.774,2799.369,Pb-214,Pb-214,Pb-214
G1S16_Y88_P25,603.865,1.0,8.311,14.124,42.125,Bi-214,609.000,45.44,5.135,0.1219,10,30.774,2799.369,Bi-214,Bi-214,Bi-214
G1S16_Y88_P25,895.144,1.0,20.590,18.872,57.001,Ac-228,911.000,25.8,15.856,0.2782,10,30.774,2799.369,Ac-228,Ac-228,Ac-228
G1S16_Y88_P25,1122.398,0.0,4.521,18.497,56.192,Bi-214,1120.000,14.9,2.398,0.0427,10,30.774,2799.369,Bi-214,Bi-214,Bi-214
G1S16_Y88_P25,1466.314,0.0,15.092,26.143,79.609,K-40,1460.000,10.66,6.314,0.0793,10,30.774,2799.369,K-40,K-40,K-40
G1S16_Y88_P25,1836.982,0.0,16.265,29.017,87.829,Bi-214,1764.000,15.29,72.982,0.8310,10,30.774,2799.369,Bi-214,Bi-214,Bi-214
G1S16_Y88_P25,2615.610,0.0,6.009,32.404,93.841,Tl-208,2614.000,35.8516,1.610,0.0172,10,30.774,2799.369,Tl-208,Tl-208,Tl-208
G1S16_Y88_P5,229.168,2.0,4.337,8.343,24.179,Np-239,228.000,10.73,1.168,0.0483,10,30.762,2800.455,Np-239,Np-239,Np-239
G1S16_Y88_P5,521.841,0.0,5.743,13.337,39.381,Annihilation,511.000,0,10.841,0.2753,10,30.762,2800.455,Annihilation|Tl-208,Annihilation / Tl-208,Annihilation
G1S16_Y88_P5,664.085,0.0,4.683,13.740,40.854,Cs-137,662.000,85.1,2.085,0.0510,10,30.762,2800.455,Cs-137,Cs-137,Cs-137
G1S16_Y88_P5,900.097,3.0,48.816,19.226,57.675,Ac-228,911.000,25.8,10.903,0.1890,10,30.762,2800.455,Ac-228,Ac-228,Ac-228
G1S16_Y88_P5,1346.256,0.0,5.563,18.218,55.084,Co-60,1332.000,99.9826,14.256,0.2588,10,30.762,2800.455,Co-60,Co-60,Co-60
G1S16_Y88_P5,1838.621,0.0,38.505,29.655,89.283,Bi-214,1764.000,15.29,74.621,0.8358,10,30.762,2800.455,Bi-214,Bi-214,Bi-214
G1S24_Am241_P5,58.716,84001.0,795.422,4.427,12.486,W x-ray,59.318,100,0.602,0.0482,10,30.583,2799.587,W x-ray|Am-241,W x-ray / Am-241,W
G1S24_Am241_P5,101.178,44.0,24.325,4.675,13.282,Np-239,106.000,25.34,4.822,0.3631,10,30.583,2799.587,Np-239,Np-239,Np-239
G1S24_Am241_P5,123.947,15.0,15.728,4.388,12.513,Eu-152,125.000,28.53,1.053,0.0841,10,30.583,2799.587,Eu-152,Eu-152,Eu-152
G1S24_Am241_P5,1462.653,0.0,6.387,28.748,87.033,K-40,1460.000,10.66,2.653,0.0305,10,30.583,2799.587,K-40,K-40,K-40
G1S24_Ba133_P5,49.781,2293.0,57.248,2.813,7.919,Pb-210,46.539,4.25,3.242,0.4093,10,30.107,2798.560,Pb-210,Pb-210,Pb-210
G1S24_Ba133_P5,80.837,30758.0,643.887,4.751,13.449,Pb x-ray,84.936,23,4.099,0.3048,10,30.107,2798.560,Pb x-ray,Pb x-ray,Pb
G1S24_Ba133_P5,117.753,227.0,24.905,3.125,8.901,Th-234,112.810,0.21,4.943,0.5554,10,30.107,2798.560,Th-234,Th-234,Th-234
G1S24_Ba133_P5,157.754,990.0,124.229,8.272,23.707,U-235,145.000,10.96,12.754,0.5380,10,30.107,2798.560,U-235,U-235,U-235
G1S24_Ba133_P5,299.552,592.0,204.125,7.786,22.734,Pb-214,295.000,18.4672,4.552,0.2002,10,30.107,2798.560,Pb-214,Pb-214,Pb-214
G1S24_Ba133_P5,355.198,1933.0,577.755,11.326,33.270,Pb-214,353.000,35.7166,2.198,0.0661,10,30.107,2798.560,Pb-214|Ba-133,Pb-214 / Ba-133,Pb-214
G1S24_Ba133_P5,455.556,12.0,36.154,6.502,19.278,,,,,,10,30.107,2798.560,,,
G1S24_Ba133_P5,1461.892,0.0,10.609,28.760,87.052,K-40,1460.000,10.66,1.892,0.0217,10,30.107,2798.560,K-40,K-40,K-40
G1S24_Ba133_P5,2596.036,0.0,4.932,41.656,122.287,Tl-208,2614.000,35.8516,17.964,0.1469,10,30.107,2798.560,Tl-208,Tl-208,Tl-208
G1S24_Bi207_P5,37.042,455.0,7.396,2.619,7.216,,,,,,10,28.782,2800.769,,,
G1S24_Bi207_P5,50.838,8014.0,139.174,3.380,9.338,Pb-210,46.539,4.25,4.299,0.4603,10,28.782,2800.769,Pb-210,Pb-210,Pb-210
G1S24_Bi207_P5,81.312,74567.0,954.050,4.767,13.243,Pb x-ray,84.936,23,3.624,0.2737,10,28.782,2800.769,Pb x-ray,Pb x-ray,Pb
G1S24_Bi207_P5,196.289,747.0,113.030,9.310,26.340,Lu-176,202.000,77.9688,5.711,0.2168,10,28.782,2800.769,Lu-176,Lu-176,Lu-176
G1S24_Bi207_P5,370.819,68.0,50.927,12.763,36.887,I-131,364.000,81.5,6.819,0.1849,10,28.782,2800.769,I-131,I-131,I-131
G1S24_Bi207_P5,572.036,1324.0,843.997,15.992,46.999,Tl-208,583.000,30.549,10.964,0.2333,10,28.782,2800.769,Tl-208,Tl-208,Tl-208
G1S24_Bi207_P5,811.618,14.0,59.965,22.574,67.106,Cs-134,798.000,85.46,13.618,0.2029,10,28.782,2800.769,Cs-134|Ac-228,Cs-134 / Ac-228,Cs-134
G1S24_Bi207_P5,1056.055,176.0,552.615,23.517,70.218,Eu-152,1111.000,13.67,54.945,0.7825,10,28.782,2800.769,Eu-152|Pa-234m,Eu-152 / Pa-234m,Eu-152
G1S24_Bi207_P5,1271.023,1.0,20.490,22.394,66.814,Bi-214,1238.000,5.83,33.023,0.4943,10,28.782,2800.769,Bi-214,Bi-214,Bi-214
G1S24_Bi207_P5,1446.813,0.0,13.996,37.231,110.739,K-40,1460.000,10.66,13.187,0.1191,10,28.782,2800.769,K-40,K-40,K-40
G1S24_Bi207_P5,1645.601,0.0,8.780,10.833,32.053,,,,,,10,28.782,2800.769,,,
G1S24_Bi207_P5,1757.835,3.0,104.365,29.681,87.505,Bi-214,1764.000,15.29,6.165,0.0705,10,28.782,2800.769,Bi-214,Bi-214,Bi-214
G1S24_Bi207_P5,2341.785,0.0,16.206,36.864,106.709,Bi-214,2447.000,1.545,105.215,0.9860,10,28.782,2800.769,Bi-214,Bi-214,Bi-214
G1S24_Cd109_P5,55.261,23.0,6.733,3.400,9.751,W x-ray,57.981,57.6,2.720,0.2790,10,29.512,2801.397,W x-ray,W x-ray,W
G1S24_Cd109_P5,86.890,393.0,76.264,4.967,14.320,Pb x-ray,87.300,8,0.410,0.0287,10,29.512,2801.397,Pb x-ray,Pb x-ray,Pb
G1S24_Cd109_P5,1486.245,0.0,6.154,28.227,86.927,K-40,1460.000,10.66,26.245,0.3019,10,29.512,2801.397,K-40,K-40,K-40
G1S24_Co60_P5,38.859,685.0,23.330,3.405,9.402,,,,,,10,30.582,2799.677,,,
G1S24_Co60_P5,97.156,43.0,5.271,3.483,9.719,Np-239,106.000,25.34,8.844,0.9100,10,30.582,2799.677,Np-239,Np-239,Np-239
G1S24_Co60_P5,139.161,33.0,6.321,6.714,18.867,U-235,145.000,10.96,5.839,0.3095,10,30.582,2799.677,U-235,U-235,U-235
G1S24_Co60_P5,235.390,328.0,99.599,12.577,35.839,Pb-212,238.000,43.6,2.610,0.0728,10,30.582,2799.677,Pb-212|Pb-214,Pb-212 / Pb-214,Pb-212
G1S24_Co60_P5,510.323,4.0,7.127,12.702,37.238,Tl-208,510.000,8.1224,0.323,0.0087,10,30.582,2799.677,Tl-208|Annihilation,Tl-208 / Annihilation,Tl-208
G1S24_Co60_P5,850.820,2.0,6.102,21.590,64.384,Ac-228,835.000,1.61,15.820,0.2457,10,30.582,2799.677,Ac-228,Ac-228,Ac-228
G1S24_Co60_P5,919.468,8.0,38.045,23.078,68.933,Ac-228,911.000,25.8,8.468,0.1228,10,30.582,2799.677,Ac-228,Ac-228,Ac-228
G1S24_Co60_P5,1173.714,104.0,443.388,23.739,71.034,Co-60,1173.000,99.85,0.714,0.0101,10,30.582,2799.677,Co-60,Co-60,Co-60
G1S24_Co60_P5,1329.215,74.0,441.454,26.220,78.335,Co-60,1332.000,99.9826,2.785,0.0356,10,30.582,2799.677,Co-60,Co-60,Co-60
G1S24_Co60_P5,1585.486,0.0,8.952,25.500,75.749,Ac-228,1588.000,3.22,2.514,0.0332,10,30.582,2799.677,Ac-228,Ac-228,Ac-228
G1S24_Co60_P5,2258.396,0.0,8.390,43.453,126.328,,,,,,10,30.582,2799.677,,,
G1S24_Co60_P5,2516.379,0.0,45.383,38.351,110.922,Bi-214,2447.000,1.545,69.379,0.6255,10,30.582,2799.677,Bi-214,Bi-214,Bi-214
G1S24_Cs137_Denta120,183.917,3.0,5.243,6.103,17.839,U-235,185.715,57,1.798,0.1008,10,30.000,2800.951,U-235|Ra-226,U-235 / Ra-226,U-235
G1S24_Cs137_Denta120,665.256,4.0,47.818,16.939,51.027,Cs-137,662.000,85.1,3.256,0.0638,10,30.000,2800.951,Cs-137,Cs-137,Cs-137
G1S24_Cs137_Denta120,1460.939,0.0,9.753,26.871,82.393,K-40,1460.000,10.66,0.939,0.0114,10,30.000,2800.951,K-40,K-40,K-40
G1S24_Cs137_Denta120,2640.259,0.0,4.014,36.074,106.059,Tl-208,2614.000,35.8516,26.259,0.2476,10,30.000,2800.951,Tl-208,Tl-208,Tl-208
G1S24_Cs137_Denta120_2,197.190,12.0,11.969,7.609,22.086,Lu-176,202.000,77.9688,4.810,0.2178,10,30.012,2800.041,Lu-176,Lu-176,Lu-176
G1S24_Cs137_Denta120_2,443.243,1.0,5.022,20.109,59.395,Ag-108m,433.000,90.5,10.243,0.1725,10,30.012,2800.041,Ag-108m,Ag-108m,Ag-108m
G1S24_Cs137_Denta120_2,663.179,21.0,117.417,17.134,51.215,Cs-137,662.000,85.1,1.179,0.0230,10,30.012,2800.041,Cs-137,Cs-137,Cs-137
G1S24_Cs137_Denta120_2,1455.810,0.0,14.587,28.319,86.173,K-40,1460.000,10.66,4.190,0.0486,10,30.012,2800.041,K-40,K-40,K-40
G1S24_Cs137_Denta120_2,2611.580,0.0,6.563,37.596,109.813,Tl-208,2614.000,35.8516,2.420,0.0220,10,30.012,2800.041,Tl-208,Tl-208,Tl-208
G1S24_Cs137_Mar,190.747,19.0,13.153,10.577,31.127,Ra-226,186.211,3.64,4.536,0.1457,10,30.624,2798.544,Ra-226|U-235,Ra-226 / U-235,Ra-226
G1S24_Cs137_Mar,435.170,2.0,9.872,12.470,37.578,Ag-108m,433.000,90.5,2.170,0.0577,10,30.624,2798.544,Ag-108m,Ag-108m,Ag-108m
G1S24_Cs137_Mar,662.801,38.0,143.748,17.269,52.724,Cs-137,662.000,85.1,0.801,0.0152,10,30.624,2798.544,Cs-137,Cs-137,Cs-137
G1S24_Cs137_Mar,1465.210,0.0,11.116,28.164,86.550,K-40,1460.000,10.66,5.210,0.0602,10,30.624,2798.544,K-40,K-40,K-40
G1S24_Cs137_Mar,1802.457,0.0,4.246,26.890,82.249,Bi-214,1764.000,15.29,38.457,0.4676,10,30.624,2798.544,Bi-214,Bi-214,Bi-214
G1S24_Cs137_Mar_2,130.152,34.0,7.218,6.596,18.925,Ac-228,129.065,2.42,1.087,0.0574,10,30.481,2798.782,Ac-228,Ac-228,Ac-228
G1S24_Cs137_Mar_2,196.438,70.0,26.059,9.544,27.625,Lu-176,202.000,77.9688,5.562,0.2013,10,30.481,2798.782,Lu-176,Lu-176,Lu-176
G1S24_Cs137_Mar_2,442.778,7.0,15.263,14.549,43.143,Ag-108m,433.000,90.5,9.778,0.2266,10,30.481,2798.782,Ag-108m,Ag-108m,Ag-108m
G1S24_Cs137_Mar_2,663.772,146.0,300.810,17.561,52.752,Cs-137,662.000,85.1,1.772,0.0336,10,30.481,2798.782,Cs-137,Cs-137,Cs-137
G1S24_Cs137_Mar_2,1453.236,0.0,14.954,25.772,77.923,K-40,1460.000,10.66,6.764,0.0868,10,30.481,2798.782,K-40,K-40,K-40
G1S24_Cs137_Mar_2,2615.707,0.0,5.404,37.174,112.860,Tl-208,2614.000,35.8516,1.707,0.0151,10,30.481,2798.782,Tl-208,Tl-208,Tl-208
G1S24_Cs137_P25,33.432,2212.0,61.238,3.508,9.725,,,,,,10,30.661,2799.911,,,
G1S24_Cs137_P25,86.421,38.0,6.276,4.895,13.729,Pb x-ray,87.300,8,0.879,0.0640,10,30.661,2799.911,Pb x-ray,Pb x-ray,Pb
G1S24_Cs137_P25,194.102,34.0,16.592,9.403,26.902,Lu-176,202.000,77.9688,7.898,0.2936,10,30.661,2799.911,Lu-176|Ra-226|U-235,Lu-176 / Ra-226 / U-235,Lu-176
G1S24_Cs137_P25,447.376,7.0,18.629,13.289,39.248,Ag-108m,433.000,90.5,14.376,0.3663,10,30.661,2799.911,Ag-108m|Ac-228,Ag-108m / Ac-228,Ag-108m
G1S24_Cs137_P25,667.786,148.0,314.287,17.508,52.505,Cs-137,662.000,85.1,5.786,0.1102,10,30.661,2799.911,Cs-137,Cs-137,Cs-137
G1S24_Cs137_P25,1461.604,0.0,18.919,28.582,86.077,K-40,1460.000,10.66,1.604,0.0186,10,30.661,2799.911,K-40,K-40,K-40
G1S24_Cs137_P25,1756.006,0.0,6.674,25.645,76.876,Bi-214,1764.000,15.29,7.994,0.1040,10,30.661,2799.911,Bi-214,Bi-214,Bi-214
G1S24_Cs137_P25,2615.964,0.0,7.785,35.196,108.643,Tl-208,2614.000,35.8516,1.964,0.0181,10,30.661,2799.911,Tl-208,Tl-208,Tl-208
G1S24_Cs137_P5,31.043,18111.0,184.108,3.748,10.365,,,,,,10,31.043,2798.595,,,
G1S24_Cs137_P5,131.484,31.0,4.318,10.314,29.021,Ac-228,129.065,2.42,2.419,0.0834,10,31.043,2798.595,Ac-228,Ac-228,Ac-228
G1S24_Cs137_P5,199.366,676.0,124.964,10.616,30.176,Lu-176,202.000,77.9688,2.634,0.0873,10,31.043,2798.595,Lu-176,Lu-176,Lu-176
G1S24_Cs137_P5,447.507,50.0,63.515,15.361,44.891,Ac-228,463.000,4.4,15.493,0.3451,10,31.043,2798.595,Ac-228|Ag-108m,Ac-228 / Ag-108m,Ac-228
G1S24_Cs137_P5,659.577,879.0,788.307,17.611,52.215,Cs-137,662.000,85.1,2.423,0.0464,10,31.043,2798.595,Cs-137,Cs-137,Cs-137
G1S24_Cs137_P5,868.030,0.0,4.681,18.614,55.621,Ac-228,835.000,1.61,33.030,0.5938,10,31.043,2798.595,Ac-228,Ac-228,Ac-228
G1S24_Cs137_P5,1338.149,0.0,7.935,27.740,82.969,Co-60,1332.000,99.9826,6.149,0.0741,10,31.043,2798.595,Co-60,Co-60,Co-60
G1S24_Cs137_Petri,661.894,5.0,54.576,16.869,50.094,Cs-137,662.000,85.1,0.106,0.0021,10,29.419,2800.587,Cs-137,Cs-137,Cs-137
G1S24_Cs137_Petri,1442.678,0.0,12.898,29.487,89.540,K-40,1460.000,10.66,17.322,0.1935,10,29.419,2800.587,K-40,K-40,K-40
G1S24_Cs137_Petri,2637.146,0.0,4.674,40.041,125.584,Tl-208,2614.000,35.8516,23.146,0.1843,10,29.419,2800.587,Tl-208,Tl-208,Tl-208
G1S24_Cs137_Petri_2,74.010,14.0,4.054,3.584,10.384,Am-243,74.660,67.2,0.650,0.0626,10,30.629,2799.802,Am-243|Pb x-ray,Am-243 / Pb x-ray,Am-243
G1S24_Cs137_Petri_2,193.399,7.0,6.557,11.492,33.623,Ra-226,186.211,3.64,7.188,0.2138,10,30.629,2799.802,Ra-226|U-235|Lu-176,Ra-226 / U-235 / Lu-176,Ra-226
G1S24_Cs137_Petri_2,444.299,1.0,5.408,13.349,39.721,Ag-108m,433.000,90.5,11.299,0.2844,10,30.629,2799.802,Ag-108m,Ag-108m,Ag-108m
G1S24_Cs137_Petri_2,668.796,19.0,106.404,17.119,51.519,Cs-137,662.000,85.1,6.796,0.1319,10,30.629,2799.802,Cs-137,Cs-137,Cs-137
G1S24_Cs137_Petri_2,1459.403,0.0,15.870,27.693,84.550,K-40,1460.000,10.66,0.597,0.0071,10,30.629,2799.802,K-40,K-40,K-40
G1S24_Cs137_Petri_2,2623.856,0.0,7.025,38.445,111.750,Tl-208,2614.000,35.8516,9.856,0.0882,10,30.629,2799.802,Tl-208,Tl-208,Tl-208
G1S24_Eu152_P5,34.550,495709.0,1147.567,3.722,10.432,,,,,,10,28.948,2800.596,,,
G1S24_Eu152_P5,85.229,7940.0,204.553,4.871,13.774,Pb x-ray,84.936,23,0.293,0.0213,10,28.948,2800.596,Pb x-ray,Pb x-ray,Pb
G1S24_Eu152_P5,122.105,75593.0,1461.928,5.741,16.333,Eu-152,125.000,28.53,2.895,0.1773,10,28.948,2800.596,Eu-152,Eu-152,Eu-152
G1S24_Eu152_P5,162.059,1624.0,118.238,6.993,20.019,,,,,,10,28.948,2800.596,,,
G1S24_Eu152_P5,242.666,3929.0,464.798,8.710,25.211,Eu-152,244.000,7.55,1.334,0.0529,10,28.948,2800.596,Eu-152|Pb-214,Eu-152 / Pb-214,Eu-152
G1S24_Eu152_P5,341.663,5482.0,947.237,11.383,33.330,Eu-152,345.000,26.59,3.337,0.1001,10,28.948,2800.596,Eu-152|Ac-228,Eu-152 / Ac-228,Eu-152
G1S24_Eu152_P5,441.707,159.0,93.965,13.626,40.279,Ag-108m,433.000,90.5,8.707,0.2162,10,28.948,2800.596,Ag-108m,Ag-108m,Ag-108m
G1S24_Eu152_P5,566.476,42.0,47.585,14.237,42.483,Tl-208,583.000,30.549,16.524,0.3890,10,28.948,2800.596,Tl-208,Tl-208,Tl-208
G1S24_Eu152_P5,680.252,20.0,32.342,10.074,30.255,Cs-137,662.000,85.1,18.252,0.6033,10,28.948,2800.596,Cs-137,Cs-137,Cs-137
G1S24_Eu152_P5,779.575,250.0,358.774,17.370,52.381,Eu-152,780.000,12.93,0.425,0.0081,10,28.948,2800.596,Eu-152,Eu-152,Eu-152
G1S24_Eu152_P5,970.068,136.0,327.823,18.710,56.685,Ac-228,968.000,15.8,2.068,0.0365,10,28.948,2800.596,Ac-228,Ac-228,Ac-228
G1S24_Eu152_P5,1106.493,161.0,444.741,23.967,72.685,Eu-152,1111.000,13.67,4.507,0.0620,10,28.948,2800.596,Eu-152,Eu-152,Eu-152
G1S24_Eu152_P5,1418.552,73.0,434.226,27.335,82.638,K-40,1460.000,10.66,41.448,0.5016,10,28.948,2800.596,K-40|Bi-214,K-40 / Bi-214,K-40
G1S24_K40_Denta120,35.621,61.0,4.612,2.676,7.876,,,,,,10,29.733,2800.491,,,
G1S24_K40_Denta120,73.902,41.0,6.698,3.637,10.713,Am-243,74.660,67.2,0.758,0.0707,10,29.733,2800.491,Am-243|Pb x-ray,Am-243 / Pb x-ray,Am-243
G1S24_K40_Denta120,239.109,10.0,9.526,8.653,25.564,Pb-212,238.000,43.6,1.109,0.0434,10,29.733,2800.491,Pb-212|Pb-214,Pb-212 / Pb-214,Pb-212
G1S24_K40_Denta120,348.531,3.0,6.098,9.053,26.799,Eu-152,345.000,26.59,3.531,0.1318,10,29.733,2800.491,Eu-152|Pb-214,Eu-152 / Pb-214,Eu-152
G1S24_K40_Denta120,502.674,2.0,8.132,13.455,39.940,Tl-208,510.000,8.1224,7.326,0.1834,10,29.733,2800.491,Tl-208|Annihilation,Tl-208 / Annihilation,Tl-208
G1S24_K40_Denta120,597.740,1.0,4.535,13.590,40.407,Bi-214,609.000,45.44,11.260,0.2787,10,29.733,2800.491,Bi-214|Tl-208,Bi-214 / Tl-208,Bi-214
G1S24_K40_Denta120,1129.458,0.0,5.516,23.027,69.105,Bi-214,1120.000,14.9,9.458,0.1369,10,29.733,2800.491,Bi-214,Bi-214,Bi-214
G1S24_K40_Denta120,1457.495,2.0,75.926,27.669,83.505,K-40,1460.000,10.66,2.505,0.0300,10,29.733,2800.491,K-40,K-40,K-40
G1S24_K40_Denta120,1750.975,0.0,7.075,31.405,95.255,Bi-214,1764.000,15.29,13.025,0.1367,10,29.733,2800.491,Bi-214,Bi-214,Bi-214
G1S24_K40_Denta120,2621.735,0.0,15.151,39.213,120.677,Tl-208,2614.000,35.8516,7.735,0.0641,10,29.733,2800.491,Tl-208,Tl-208,Tl-208
G1S24_K40_Denta120_2,74.812,41.0,6.762,4.618,13.572,Am-243,74.660,67.2,0.152,0.0112,10,30.750,2798.465,Am-243|Pb x-ray,Am-243 / Pb x-ray,Am-243
G1S24_K40_Denta120_2,239.636,13.0,11.522,8.318,24.519,Pb-214,241.000,7.2615,1.364,0.0556,10,30.750,2798.465,Pb-214|Pb-212,Pb-214 / Pb-212,Pb-214
G1S24_K40_Denta120_2,345.866,2.0,4.927,8.683,25.647,Eu-152,345.000,26.59,0.866,0.0338,10,30.750,2798.465,Eu-152,Eu-152,Eu-152
G1S24_K40_Denta120_2,514.499,2.0,8.177,11.836,35.072,Annihilation,511.000,0,3.499,0.0998,10,30.750,2798.465,Annihilation|Tl-208,Annihilation / Tl-208,Annihilation
G1S24_K40_Denta120_2,1182.364,0.0,7.115,29.102,87.304,Co-60,1173.000,99.85,9.364,0.1073,10,30.750,2798.465,Co-60,Co-60,Co-60
G1S24_K40_Denta120_2,1471.113,4.0,93.536,28.079,84.678,K-40,1460.000,10.66,11.113,0.1312,10,30.750,2798.465,K-40,K-40,K-40
G1S24_K40_Denta120_2,1743.189,0.0,4.869,39.601,120.010,Bi-214,1764.000,15.29,20.811,0.1734,10,30.750,2798.465,Bi-214,Bi-214,Bi-214
G1S24_K40_Denta120_2,2619.690,0.0,15.755,36.264,111.605,Tl-208,2614.000,35.8516,5.690,0.0510,10,30.750,2798.465,Tl-208,Tl-208,Tl-208
G1S24_K40_Mar,231.736,4.0,7.237,9.623,27.948,Np-239,228.000,10.73,3.736,0.1337,10,31.107,2799.734,Np-239|Pb-212,Np-239 / Pb-212,Np-239
G1S24_K40_Mar,1189.408,0.0,6.039,32.418,98.134,Co-60,1173.000,99.85,16.408,0.1672,10,31.107,2799.734,Co-60,Co-60,Co-60
G1S24_K40_Mar,1455.546,2.0,67.587,28.302,85.472,K-40,1460.000,10.66,4.454,0.0521,10,31.107,2799.734,K-40,K-40,K-40
G1S24_K40_Mar,2610.724,0.0,5.598,37.194,112.797,Tl-208,2614.000,35.8516,3.276,0.0290,10,31.107,2799.734,Tl-208,Tl-208,Tl-208
