спектр                       часть     χ²/ndf до      после      Δ %  что разошлось; состав (доля %, до → после, > 0.05 п.п.)
AS80_Am241                   known        2.5609     2.3758   -7.228  anchor_note, ch_hi, ch_lo, chi2ndf, chi2ndf_pois, collinearity
G1S16_Mix_Mar                known       35.5529    33.3620   -6.162  anchor_note, anchor_offset_kev, ch_hi, ch_lo, chi2ndf, chi2ndf_pois; Am-241 17.62→13.91; Cs-137 23.64→21.60; Eu-152 54.01→49.98; Ti-44 4.72→14.51
G1S16_Mix_Petri              known       12.0465    12.0532   +0.056  anchor_note, ch_hi, ch_lo, chi2ndf, chi2ndf_pois, collinearity
G1S16_Mn54_P25               known        1.5413     1.5287   -0.817  chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s, dt_decay_s
G1S16_Mn54_P5                known        2.9041     2.8807   -0.806  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S16_Na22_P25               known        4.3611     4.3566   -0.103  chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s, dt_decay_s
G1S16_Na22_P5                known       13.9115    13.9777   +0.476  chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s, dt_decay_s
G1S16_Ra226_Mar              known        2.8164     2.8135   -0.103  anchor_note, anchor_offset_kev, ch_hi, ch_lo, chi2ndf, chi2ndf_pois
G1S16_Ra226_Mar_2            known        4.8998     4.8986   -0.024  anchor_note, anchor_offset_kev, ch_hi, ch_lo, chi2ndf, chi2ndf_pois
G1S16_Th228_P25              known        1.1847     1.1848   +0.008  <число строк 16→15>, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s
G1S16_Th228_P5               known        4.4484     4.4594   +0.247  anchor_note, anchor_offset_kev, ch_hi, ch_lo, chi2ndf, chi2ndf_pois
G1S16_Th232_Denta100         known        1.4451     1.4438   -0.090  anchor_note, ch_hi, ch_lo, chi2ndf, chi2ndf_pois, collinearity; Ac-228 37.62→37.44; Bi-212 4.70→4.88
G1S16_Th232_Mar_2            known        3.3904     3.3755   -0.439  anchor_note, anchor_offset_kev, ch_hi, ch_lo, chi2ndf, chi2ndf_pois
G1S16_Th232_Mar_3            known        5.3200     5.2998   -0.380  anchor_note, anchor_offset_kev, ch_hi, ch_lo, chi2ndf, chi2ndf_pois
G1S16_Th232_Petri            known        1.5483     1.5499   +0.103  anchor_note, anchor_offset_kev, ch_hi, ch_lo, chi2ndf, chi2ndf_pois
G1S16_Y88_P25                known        1.0795     1.0795   +0.000  ch_hi, ch_lo, chi2ndf_pois, collinearity, decay_s, decay_s
G1S16_Y88_P5                 known        1.3380     1.3010   -2.765  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
RC103_Cs137_0cm              known        2.4218     2.3376   -3.477  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s
RC103_Cs137_50mm             known        0.9571     0.9480   -0.951  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s
RC103_K40                    known        1.8890     1.8330   -2.965  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
RC103_Lu176                  known        1.1365     0.9939  -12.547  anchor_note, ch_hi, ch_lo, chi2ndf, chi2ndf_pois, collinearity; Lu-176 93.31→92.99; Xray-Lu 6.64→6.97

known: разобранных 92, Σχ²/ndf 479.0375 -> 476.5096 (-0.5277 %)
сдвинулось 45, побитово 47
побитово: ASN16_Cs137, ASN16_Cs137_10cm, ASN16_Lu176, ASN16_Lu176_P0, G1S24_Am241_P5, G1S24_Ba133_P5, G1S24_Bi207_P5, G1S24_Cd109_P5, G1S24_Co60_P5, G1S24_Cs137_Denta120, G1S24_Cs137_Denta120_2, G1S24_Cs137_Mar, G1S24_Cs137_Mar_2, G1S24_Cs137_P25, G1S24_Cs137_P5, G1S24_Cs137_Petri, G1S24_Cs137_Petri_2, G1S24_Eu152_P5, G1S24_K40_Denta120, G1S24_K40_Denta120_2, G1S24_K40_Mar, G1S24_K40_Mar_2, G1S24_K40_Petri, G1S24_K40_Petri_2, G1S24_Na22_P25, G1S24_Na22_P5, G1S24_Ra226_Denta120, G1S24_Ra226_Denta120_2, G1S24_Ra226_Mar, G1S24_Ra226_Mar_2, G1S24_Ra226_Petri, G1S24_Ra226_Petri_2, G1S24_Rn222Coal_Mar_20m, G1S24_Rn222Coal_Mar_2h, G1S24_Rn222Coal_Mar_3h, G1S24_Rn222Coal_Mar_eq01, G1S24_Th228_P25, G1S24_Th228_P5, G1S24_Th232_Denta120, G1S24_Th232_Denta120_2, G1S24_Th232_Mar, G1S24_Th232_Mar_2, G1S24_Th232_Petri, G1S24_Th232_Petri_2, G1S24_Y88_P25, G1S24_Y88_P5, G1S24_Zn65_P5
