ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th,Xray-Th-L
4718,1575.068,33.668,29.766,13.076,8.730,19.570,0.000,1.465,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4719,1575.395,29.001,29.816,13.062,8.760,19.580,0.000,1.476,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4720,1575.723,25.445,29.866,13.049,8.790,19.590,0.000,1.486,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4721,1576.050,24.557,29.915,13.035,8.819,19.599,0.000,1.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4722,1576.377,36.371,29.964,13.021,8.848,19.608,0.000,1.508,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4723,1576.705,25.001,30.012,13.008,8.876,19.618,0.000,1.519,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4724,1577.032,21.371,30.060,12.994,8.904,19.627,0.000,1.530,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4725,1577.359,30.853,30.108,12.981,8.931,19.635,0.000,1.542,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4726,1577.687,24.371,30.155,12.967,8.958,19.644,0.000,1.553,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4727,1578.014,34.779,30.202,12.953,8.985,19.652,0.000,1.565,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4728,1578.342,36.964,30.248,12.940,9.011,19.660,0.000,1.577,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4729,1578.669,22.853,30.294,12.926,9.036,19.668,0.000,1.590,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4730,1578.997,34.335,30.339,12.913,9.062,19.675,0.000,1.602,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4731,1579.324,23.223,30.384,12.899,9.086,19.683,0.000,1.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4732,1579.651,26.223,30.428,12.886,9.110,19.690,0.000,1.628,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4733,1579.979,30.557,30.472,12.872,9.134,19.697,0.000,1.641,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4734,1580.306,36.853,30.515,12.858,9.157,19.703,0.000,1.654,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4735,1580.634,32.519,30.557,12.845,9.180,19.709,0.000,1.668,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4736,1580.962,34.409,30.598,12.831,9.201,19.715,0.000,1.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4737,1581.289,22.483,30.639,12.818,9.223,19.721,0.000,1.696,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4738,1581.617,23.779,30.679,12.804,9.243,19.726,0.000,1.710,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4739,1581.944,21.520,30.719,12.790,9.263,19.731,0.000,1.725,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4740,1582.272,17.742,30.757,12.777,9.283,19.735,0.000,1.739,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4741,1582.599,22.631,30.795,12.763,9.302,19.739,0.000,1.754,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4742,1582.927,24.557,30.832,12.750,9.320,19.743,0.000,1.769,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4743,1583.255,27.705,30.868,12.736,9.338,19.747,0.000,1.784,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4744,1583.582,18.075,30.903,12.722,9.355,19.750,0.000,1.799,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4745,1583.910,33.335,30.938,12.709,9.372,19.753,0.000,1.814,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4746,1584.238,25.223,30.972,12.695,9.388,19.755,0.000,1.829,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4747,1584.565,24.964,31.005,12.682,9.403,19.758,0.000,1.844,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4748,1584.893,21.927,31.037,12.668,9.418,19.760,0.000,1.859,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4749,1585.221,19.261,31.069,12.655,9.433,19.762,0.000,1.874,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4750,1585.549,24.223,31.099,12.641,9.447,19.763,0.000,1.890,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4751,1585.876,12.112,31.129,12.627,9.460,19.764,0.000,1.905,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4752,1586.204,29.112,31.158,12.614,9.473,19.765,0.000,1.920,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4753,1586.532,31.223,31.186,12.600,9.485,19.765,0.000,1.936,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4754,1586.860,19.557,31.213,12.587,9.497,19.766,0.000,1.951,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4755,1587.187,24.557,31.240,12.573,9.508,19.765,0.000,1.967,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4756,1587.515,18.631,31.266,12.559,9.518,19.765,0.000,1.982,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4757,1587.843,24.261,31.290,12.546,9.528,19.764,0.000,1.998,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4758,1588.171,20.779,31.314,12.532,9.538,19.763,0.000,2.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4759,1588.499,34.112,31.338,12.519,9.547,19.762,0.000,2.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4760,1588.827,14.779,31.360,12.505,9.555,19.760,0.000,2.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4761,1589.155,24.297,31.381,12.491,9.563,19.758,0.000,2.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4762,1589.483,18.001,31.402,12.478,9.570,19.756,0.000,2.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4763,1589.810,17.557,31.422,12.464,9.577,19.753,0.000,2.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4764,1590.138,20.075,31.441,12.451,9.584,19.750,0.000,2.107,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4765,1590.466,17.075,31.459,12.437,9.589,19.747,0.000,2.123,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4766,1590.794,16.631,31.477,12.423,9.595,19.744,0.000,2.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4767,1591.122,27.927,31.493,12.410,9.599,19.740,0.000,2.154,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4768,1591.450,16.186,31.509,12.396,9.604,19.736,0.000,2.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4769,1591.778,14.335,31.524,12.383,9.607,19.732,0.000,2.185,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4770,1592.106,14.927,31.538,12.369,9.611,19.727,0.000,2.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4771,1592.434,26.557,31.551,12.356,9.614,19.722,0.000,2.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4772,1592.762,27.149,31.564,12.342,9.616,19.716,0.000,2.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4773,1593.091,32.261,31.575,12.328,9.618,19.711,0.000,2.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4774,1593.419,20.742,31.586,12.315,9.619,19.705,0.000,2.262,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4775,1593.747,11.705,31.596,12.301,9.620,19.698,0.000,2.277,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4776,1594.075,15.927,31.604,12.288,9.621,19.691,0.000,2.292,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4777,1594.403,16.705,31.612,12.274,9.620,19.684,0.000,2.308,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4778,1594.731,32.631,31.618,12.260,9.619,19.676,0.000,2.323,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4779,1595.059,23.149,31.624,12.247,9.618,19.668,0.000,2.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4780,1595.387,26.483,31.628,12.233,9.615,19.660,0.000,2.353,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4781,1595.716,15.890,31.631,12.220,9.612,19.651,0.000,2.368,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4782,1596.044,19.409,31.634,12.206,9.609,19.642,0.000,2.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4783,1596.372,10.112,31.635,12.192,9.605,19.633,0.000,2.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4784,1596.700,14.223,31.635,12.179,9.600,19.623,0.000,2.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4785,1597.029,14.594,31.634,12.165,9.595,19.613,0.000,2.426,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4786,1597.357,15.557,31.632,12.152,9.589,19.603,0.000,2.441,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4787,1597.685,14.779,31.629,12.138,9.582,19.592,0.000,2.455,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4788,1598.013,24.705,31.625,12.125,9.575,19.581,0.000,2.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4789,1598.342,24.261,31.620,12.111,9.567,19.570,0.000,2.483,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4790,1598.670,17.705,31.613,12.097,9.559,19.558,0.000,2.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4791,1598.998,18.261,31.606,12.084,9.550,19.546,0.000,2.511,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4792,1599.327,24.631,31.598,12.070,9.540,19.533,0.000,2.525,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4793,1599.655,23.186,31.588,12.057,9.530,19.521,0.000,2.538,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4794,1599.984,15.927,31.578,12.043,9.519,19.508,0.000,2.552,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4795,1600.312,24.705,31.567,12.029,9.508,19.494,0.000,2.565,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4796,1600.640,20.223,31.554,12.016,9.496,19.480,0.000,2.578,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4797,1600.969,21.594,31.541,12.002,9.483,19.466,0.000,2.591,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4798,1601.297,22.705,31.526,11.989,9.470,19.452,0.000,2.604,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4799,1601.626,23.112,31.510,11.975,9.456,19.438,0.000,2.616,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4800,1601.954,23.520,31.494,11.961,9.442,19.423,0.000,2.629,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4801,1602.283,25.519,31.476,11.948,9.427,19.407,0.000,2.641,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4802,1602.611,23.779,31.458,11.934,9.412,19.392,0.000,2.653,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4803,1602.940,21.668,31.438,11.921,9.396,19.376,0.000,2.665,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4804,1603.268,17.594,31.417,11.907,9.380,19.360,0.000,2.677,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4805,1603.597,22.261,31.396,11.894,9.363,19.344,0.000,2.689,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4806,1603.925,20.594,31.373,11.880,9.346,19.327,0.000,2.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4807,1604.254,14.112,31.349,11.866,9.328,19.310,0.000,2.712,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4808,1604.583,17.890,31.325,11.853,9.309,19.293,0.000,2.723,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4809,1604.911,12.038,31.299,11.839,9.290,19.276,0.000,2.733,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4810,1605.240,19.668,31.273,11.826,9.270,19.258,0.000,2.744,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4811,1605.569,30.705,31.245,11.812,9.250,19.240,0.000,2.755,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4812,1605.897,18.520,31.217,11.798,9.230,19.222,0.000,2.765,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4813,1606.226,16.964,31.188,11.785,9.209,19.204,0.000,2.775,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4814,1606.555,21.964,31.157,11.771,9.187,19.185,0.000,2.785,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4815,1606.883,27.038,31.126,11.758,9.165,19.167,0.000,2.794,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4816,1607.212,16.964,31.094,11.744,9.143,19.148,0.000,2.803,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4817,1607.541,22.594,31.061,11.730,9.120,19.128,0.000,2.813,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4818,1607.870,20.409,31.027,11.717,9.097,19.109,0.000,2.821,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4819,1608.198,21.002,30.992,11.703,9.073,19.089,0.000,2.830,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4820,1608.527,23.705,30.957,11.690,9.049,19.070,0.000,2.838,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4821,1608.856,16.076,30.920,11.676,9.024,19.050,0.000,2.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4822,1609.185,16.928,30.883,11.662,8.999,19.029,0.000,2.855,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4823,1609.514,16.335,30.844,11.649,8.973,19.009,0.000,2.862,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4824,1609.842,26.409,30.805,11.635,8.947,18.989,0.000,2.870,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4825,1610.171,23.964,30.765,11.622,8.920,18.968,0.000,2.877,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4826,1610.500,17.890,30.724,11.608,8.894,18.947,0.000,2.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4827,1610.829,26.816,30.682,11.595,8.866,18.926,0.000,2.890,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4828,1611.158,24.297,30.640,11.581,8.839,18.904,0.000,2.897,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4829,1611.487,26.372,30.596,11.567,8.811,18.883,0.000,2.903,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4830,1611.816,19.964,30.552,11.554,8.782,18.861,0.000,2.909,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4831,1612.145,21.520,30.506,11.540,8.753,18.839,0.000,2.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4832,1612.474,21.483,30.460,11.527,8.724,18.817,0.000,2.920,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4833,1612.803,17.816,30.413,11.513,8.694,18.794,0.000,2.925,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4834,1613.132,15.519,30.365,11.499,8.664,18.772,0.000,2.930,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4835,1613.461,18.112,30.317,11.486,8.634,18.749,0.000,2.934,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4836,1613.790,19.335,30.267,11.472,8.603,18.726,0.000,2.938,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4837,1614.119,12.076,30.217,11.459,8.572,18.703,0.000,2.942,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4838,1614.448,29.631,30.166,11.445,8.541,18.679,0.000,2.946,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4839,1614.777,30.520,30.115,11.431,8.509,18.656,0.000,2.949,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4840,1615.107,12.594,30.062,11.418,8.477,18.632,0.000,2.952,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4841,1615.436,26.186,30.009,11.404,8.445,18.609,0.000,2.955,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4842,1615.765,9.224,29.955,11.391,8.412,18.585,0.000,2.958,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4843,1616.094,26.816,29.900,11.377,8.379,18.561,0.000,2.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4844,1616.423,21.224,29.845,11.364,8.346,18.537,0.000,2.962,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4845,1616.752,19.816,29.788,11.350,8.312,18.513,0.000,2.964,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4846,1617.082,14.261,29.731,11.336,8.278,18.488,0.000,2.965,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4847,1617.411,23.742,29.674,11.323,8.244,18.464,0.000,2.966,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4848,1617.740,22.964,29.616,11.309,8.209,18.439,0.000,2.967,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4849,1618.069,25.483,29.557,11.296,8.175,18.414,0.000,2.967,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4850,1618.399,13.298,29.497,11.282,8.140,18.390,0.000,2.968,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4851,1618.728,22.261,29.437,11.268,8.104,18.365,0.000,2.968,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4852,1619.057,18.890,29.376,11.255,8.069,18.340,0.000,2.967,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4853,1619.387,23.150,29.314,11.241,8.033,18.315,0.000,2.967,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4854,1619.716,18.483,29.252,11.228,7.997,18.290,0.000,2.966,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4855,1620.045,14.483,29.189,11.214,7.961,18.264,0.000,2.964,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4856,1620.375,19.742,29.126,11.200,7.924,18.239,0.000,2.963,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4857,1620.704,19.372,29.062,11.187,7.887,18.214,0.000,2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4858,1621.034,26.409,28.998,11.173,7.850,18.188,0.000,2.959,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4859,1621.363,17.668,28.933,11.160,7.813,18.163,0.000,2.956,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4860,1621.692,18.483,28.867,11.146,7.776,18.138,0.000,2.954,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4861,1622.022,22.298,28.801,11.133,7.738,18.112,0.000,2.951,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4862,1622.351,21.372,28.734,11.119,7.700,18.086,0.000,2.947,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4863,1622.681,24.409,28.667,11.105,7.662,18.061,0.000,2.944,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4864,1623.010,13.668,28.599,11.092,7.624,18.035,0.000,2.940,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4865,1623.340,26.853,28.531,11.078,7.586,18.010,0.000,2.936,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4866,1623.670,20.890,28.463,11.065,7.547,17.984,0.000,2.931,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4867,1623.999,22.594,28.393,11.051,7.508,17.959,0.000,2.926,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4868,1624.329,20.002,28.324,11.037,7.470,17.933,0.000,2.921,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4869,1624.658,17.261,28.254,11.024,7.430,17.907,0.000,2.916,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4870,1624.988,23.261,28.183,11.010,7.391,17.882,0.000,2.910,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4871,1625.318,19.298,28.113,10.997,7.352,17.856,0.000,2.904,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4872,1625.647,20.520,28.041,10.983,7.312,17.831,0.000,2.898,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4873,1625.977,17.557,27.970,10.969,7.273,17.805,0.000,2.892,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4874,1626.307,28.039,27.898,10.956,7.233,17.780,0.000,2.885,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4875,1626.636,20.964,27.825,10.942,7.193,17.755,0.000,2.878,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4876,1626.966,21.594,27.753,10.929,7.153,17.729,0.000,2.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4877,1627.296,22.853,27.679,10.915,7.112,17.704,0.000,2.863,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4878,1627.626,10.631,27.606,10.901,7.072,17.678,0.000,2.855,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4879,1627.955,6.928,27.532,10.888,7.032,17.653,0.000,2.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4880,1628.285,20.964,27.458,10.874,6.991,17.628,0.000,2.839,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4881,1628.615,21.409,27.383,10.861,6.950,17.602,0.000,2.830,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4882,1628.945,21.038,27.308,10.847,6.910,17.577,0.000,2.821,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4883,1629.275,19.779,27.233,10.834,6.869,17.552,0.000,2.812,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4884,1629.605,7.705,27.157,10.820,6.828,17.526,0.000,2.803,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4885,1629.935,20.890,27.081,10.806,6.787,17.501,0.000,2.793,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4886,1630.264,19.483,27.005,10.793,6.745,17.476,0.000,2.783,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4887,1630.594,22.446,26.928,10.779,6.704,17.451,0.000,2.773,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4888,1630.924,16.298,26.851,10.766,6.663,17.425,0.000,2.763,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4889,1631.254,21.928,26.774,10.752,6.621,17.400,0.000,2.752,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4890,1631.584,18.668,26.696,10.738,6.580,17.375,0.000,2.741,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4891,1631.914,25.742,26.619,10.725,6.538,17.350,0.000,2.730,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4892,1632.244,22.520,26.541,10.711,6.497,17.325,0.000,2.719,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4893,1632.574,16.446,26.462,10.698,6.455,17.300,0.000,2.707,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4894,1632.904,19.964,26.384,10.684,6.413,17.275,0.000,2.696,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4895,1633.234,16.409,26.305,10.670,6.372,17.250,0.000,2.684,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4896,1633.565,25.668,26.226,10.657,6.330,17.225,0.000,2.671,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4897,1633.895,11.928,26.147,10.643,6.288,17.200,0.000,2.659,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4898,1634.225,20.483,26.068,10.630,6.246,17.176,0.000,2.646,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4899,1634.555,11.150,25.988,10.616,6.204,17.151,0.000,2.633,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4900,1634.885,25.594,25.908,10.603,6.162,17.126,0.000,2.620,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4901,1635.215,25.113,25.829,10.589,6.120,17.102,0.000,2.607,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4902,1635.545,25.705,25.749,10.575,6.078,17.077,0.000,2.594,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4903,1635.876,23.076,25.669,10.562,6.036,17.053,0.000,2.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4904,1636.206,19.372,25.588,10.548,5.994,17.028,0.000,2.566,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4905,1636.536,20.187,25.508,10.535,5.952,17.004,0.000,2.552,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4906,1636.866,10.150,25.427,10.521,5.910,16.980,0.000,2.538,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4907,1637.197,25.409,25.347,10.507,5.867,16.956,0.000,2.523,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4908,1637.527,22.891,25.266,10.494,5.825,16.932,0.000,2.509,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4909,1637.857,19.298,25.185,10.480,5.783,16.908,0.000,2.494,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4910,1638.188,14.668,25.105,10.467,5.741,16.884,0.000,2.479,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4911,1638.518,30.631,25.024,10.453,5.699,16.861,0.000,2.464,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4912,1638.848,14.742,24.943,10.439,5.657,16.837,0.000,2.449,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4913,1639.179,31.668,24.862,10.426,5.615,16.813,0.000,2.434,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4914,1639.509,22.668,24.781,10.412,5.573,16.790,0.000,2.418,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4915,1639.840,19.076,24.700,10.399,5.531,16.767,0.000,2.402,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4916,1640.170,19.705,24.619,10.385,5.489,16.744,0.000,2.387,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4917,1640.501,20.076,24.538,10.372,5.447,16.721,0.000,2.371,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4918,1640.831,14.409,24.457,10.358,5.405,16.698,0.000,2.355,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4919,1641.162,23.631,24.376,10.344,5.363,16.675,0.000,2.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4920,1641.492,28.409,24.295,10.331,5.321,16.652,0.000,2.322,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4921,1641.823,25.669,24.214,10.317,5.279,16.630,0.000,2.306,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4922,1642.153,19.891,24.133,10.304,5.237,16.607,0.000,2.289,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4923,1642.484,21.928,24.053,10.290,5.195,16.585,0.000,2.272,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4924,1642.814,24.409,23.972,10.276,5.154,16.563,0.000,2.256,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4925,1643.145,18.150,23.891,10.263,5.112,16.541,0.000,2.239,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4926,1643.476,27.002,23.811,10.249,5.070,16.519,0.000,2.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4927,1643.806,21.335,23.730,10.236,5.029,16.497,0.000,2.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4928,1644.137,12.891,23.650,10.222,4.987,16.475,0.000,2.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4929,1644.468,27.409,23.570,10.208,4.946,16.454,0.000,2.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4930,1644.798,14.150,23.490,10.195,4.904,16.432,0.000,2.153,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4931,1645.129,28.595,23.410,10.181,4.863,16.411,0.000,2.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4932,1645.460,15.409,23.330,10.168,4.822,16.390,0.000,2.118,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4933,1645.791,23.002,23.250,10.154,4.781,16.369,0.000,2.101,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4934,1646.122,16.224,23.170,10.140,4.740,16.348,0.000,2.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000
