spectrum,detector,chain,chain_present,k_fwhm,i_min_pct,set_lines,peaks_total,peaks_finder,peaks_library,anchors,finder_lost,strong_lines_found,strong_lines_total,strong_lines_found_finder_only,phantom_lines,decoy_lines,ms
AS80_Charoite,AS80x80,Th-232,unk,1.30,2.00,9,15,15,0,0,0,,,,0,8,4
AS80_Charoite,AS80x80,Th-232,unk,1.60,0.00,16,15,15,0,0,0,,,,0,18,15
AS80_Charoite,AS80x80,Th-232,unk,1.60,0.05,16,15,15,0,0,0,,,,0,17,4
AS80_Charoite,AS80x80,Th-232,unk,1.60,0.10,15,15,15,0,0,0,,,,0,17,4
AS80_Charoite,AS80x80,Th-232,unk,1.60,0.20,15,15,15,0,0,0,,,,0,17,3
AS80_Charoite,AS80x80,Th-232,unk,1.60,0.50,14,15,15,0,0,0,,,,0,14,3
AS80_Charoite,AS80x80,Th-232,unk,1.60,1.00,11,15,15,0,0,0,,,,0,11,5
AS80_Charoite,AS80x80,Th-232,unk,1.60,2.00,9,15,15,0,0,0,,,,0,8,5
AS80_Charoite,AS80x80,Th-232,unk,2.00,0.00,13,15,15,0,0,0,,,,0,14,6
AS80_Charoite,AS80x80,Th-232,unk,2.00,0.05,13,15,15,0,0,0,,,,0,14,6
AS80_Charoite,AS80x80,Th-232,unk,2.00,0.10,12,15,15,0,0,0,,,,0,14,3
AS80_Charoite,AS80x80,Th-232,unk,2.00,0.20,12,15,15,0,0,0,,,,0,13,3
AS80_Charoite,AS80x80,Th-232,unk,2.00,0.50,12,15,15,0,0,0,,,,0,12,4
AS80_Charoite,AS80x80,Th-232,unk,2.00,1.00,10,15,15,0,0,0,,,,0,8,3
AS80_Charoite,AS80x80,Th-232,unk,2.00,2.00,9,15,15,0,0,0,,,,0,5,3
AS80_Charoite,AS80x80,Ra-226,pos,0.00,0.00,61,28,9,19,0,6,15,21,9,18,46,1098
AS80_Charoite,AS80x80,Ra-226,pos,0.00,0.05,35,26,12,14,0,3,16,21,9,20,26,1121
AS80_Charoite,AS80x80,Ra-226,pos,0.00,0.10,34,27,12,15,0,3,16,21,9,19,25,1024
AS80_Charoite,AS80x80,Ra-226,pos,0.00,0.20,34,27,12,15,0,3,16,21,9,19,25,1137
AS80_Charoite,AS80x80,Ra-226,pos,0.00,0.50,31,25,13,12,1,2,16,21,9,16,22,788
AS80_Charoite,AS80x80,Ra-226,pos,0.00,1.00,27,23,13,10,1,2,16,21,9,16,19,591
AS80_Charoite,AS80x80,Ra-226,pos,0.00,2.00,17,19,15,4,1,0,12,21,9,12,14,697
AS80_Charoite,AS80x80,Ra-226,pos,0.30,0.00,46,29,9,20,0,6,15,21,9,18,45,1283
AS80_Charoite,AS80x80,Ra-226,pos,0.30,0.05,33,26,12,14,0,3,16,21,9,20,26,1477
AS80_Charoite,AS80x80,Ra-226,pos,0.30,0.10,32,27,12,15,0,3,16,21,9,19,25,1103
AS80_Charoite,AS80x80,Ra-226,pos,0.30,0.20,32,27,12,15,0,3,16,21,9,19,25,1075
AS80_Charoite,AS80x80,Ra-226,pos,0.30,0.50,29,25,13,12,1,2,16,21,9,16,22,753
AS80_Charoite,AS80x80,Ra-226,pos,0.30,1.00,26,23,13,10,1,2,16,21,9,16,19,534
AS80_Charoite,AS80x80,Ra-226,pos,0.30,2.00,17,19,15,4,1,0,12,21,9,12,14,685
AS80_Charoite,AS80x80,Ra-226,pos,0.50,0.00,36,29,10,19,0,5,15,21,9,18,45,1448
AS80_Charoite,AS80x80,Ra-226,pos,0.50,0.05,29,25,12,13,0,3,16,21,9,20,26,948
AS80_Charoite,AS80x80,Ra-226,pos,0.50,0.10,28,26,12,14,0,3,16,21,9,19,25,961
AS80_Charoite,AS80x80,Ra-226,pos,0.50,0.20,28,26,12,14,0,3,16,21,9,19,25,883
AS80_Charoite,AS80x80,Ra-226,pos,0.50,0.50,25,24,13,11,1,2,16,21,9,16,22,632
AS80_Charoite,AS80x80,Ra-226,pos,0.50,1.00,22,22,13,9,1,2,16,21,9,16,19,471
AS80_Charoite,AS80x80,Ra-226,pos,0.50,2.00,15,19,15,4,1,0,12,21,9,12,14,377
AS80_Charoite,AS80x80,Ra-226,pos,0.70,0.00,31,30,13,17,1,2,14,21,9,21,35,1673
AS80_Charoite,AS80x80,Ra-226,pos,0.70,0.05,23,26,15,11,1,0,15,21,9,20,25,804
AS80_Charoite,AS80x80,Ra-226,pos,0.70,0.10,23,26,15,11,1,0,15,21,9,19,24,875
AS80_Charoite,AS80x80,Ra-226,pos,0.70,0.20,23,26,15,11,1,0,15,21,9,19,24,729
AS80_Charoite,AS80x80,Ra-226,pos,0.70,0.50,21,24,15,9,1,0,15,21,9,16,21,553
AS80_Charoite,AS80x80,Ra-226,pos,0.70,1.00,19,22,15,7,1,0,15,21,9,16,18,413
AS80_Charoite,AS80x80,Ra-226,pos,0.70,2.00,15,19,15,4,1,0,12,21,9,12,14,460
AS80_Charoite,AS80x80,Ra-226,pos,0.85,0.00,26,28,15,13,1,0,15,21,9,22,30,792
AS80_Charoite,AS80x80,Ra-226,pos,0.85,0.05,22,25,15,10,1,0,15,21,9,21,23,693
AS80_Charoite,AS80x80,Ra-226,pos,0.85,0.10,22,25,15,10,1,0,15,21,9,20,22,547
AS80_Charoite,AS80x80,Ra-226,pos,0.85,0.20,22,25,15,10,1,0,15,21,9,20,22,598
AS80_Charoite,AS80x80,Ra-226,pos,0.85,0.50,21,24,15,9,1,0,15,21,9,17,19,567
AS80_Charoite,AS80x80,Ra-226,pos,0.85,1.00,19,22,15,7,1,0,15,21,9,16,17,436
AS80_Charoite,AS80x80,Ra-226,pos,0.85,2.00,15,19,15,4,1,0,12,21,9,12,13,471
AS80_Charoite,AS80x80,Ra-226,pos,1.00,0.00,21,25,14,11,1,1,15,21,9,19,27,437
AS80_Charoite,AS80x80,Ra-226,pos,1.00,0.05,19,23,14,9,1,1,15,21,9,19,21,447
AS80_Charoite,AS80x80,Ra-226,pos,1.00,0.10,19,23,14,9,1,1,15,21,9,18,20,389
AS80_Charoite,AS80x80,Ra-226,pos,1.00,0.20,19,23,14,9,1,1,15,21,9,18,20,449
AS80_Charoite,AS80x80,Ra-226,pos,1.00,0.50,18,22,14,8,1,1,15,21,9,16,18,459
AS80_Charoite,AS80x80,Ra-226,pos,1.00,1.00,17,21,14,7,1,1,15,21,9,15,16,501
AS80_Charoite,AS80x80,Ra-226,pos,1.00,2.00,14,19,14,5,1,1,13,21,9,12,13,420
AS80_Charoite,AS80x80,Ra-226,pos,1.30,0.00,19,23,14,9,1,1,14,21,9,17,22,418
AS80_Charoite,AS80x80,Ra-226,pos,1.30,0.05,16,21,14,7,1,1,14,21,9,15,17,477
AS80_Charoite,AS80x80,Ra-226,pos,1.30,0.10,16,21,14,7,1,1,14,21,9,15,17,460
AS80_Charoite,AS80x80,Ra-226,pos,1.30,0.20,16,21,14,7,1,1,14,21,9,15,17,426
AS80_Charoite,AS80x80,Ra-226,pos,1.30,0.50,15,20,14,6,1,1,14,21,9,14,16,463
AS80_Charoite,AS80x80,Ra-226,pos,1.30,1.00,15,20,14,6,1,1,14,21,9,13,14,470
AS80_Charoite,AS80x80,Ra-226,pos,1.30,2.00,14,19,14,5,1,1,13,21,9,10,11,449
AS80_Charoite,AS80x80,Ra-226,pos,1.60,0.00,18,23,14,9,1,1,14,21,9,15,19,529
AS80_Charoite,AS80x80,Ra-226,pos,1.60,0.05,16,21,14,7,1,1,14,21,9,13,15,380
AS80_Charoite,AS80x80,Ra-226,pos,1.60,0.10,16,21,14,7,1,1,14,21,9,13,15,427
AS80_Charoite,AS80x80,Ra-226,pos,1.60,0.20,16,21,14,7,1,1,14,21,9,13,15,484
AS80_Charoite,AS80x80,Ra-226,pos,1.60,0.50,15,20,14,6,1,1,14,21,9,12,14,428
AS80_Charoite,AS80x80,Ra-226,pos,1.60,1.00,15,20,14,6,1,1,14,21,9,11,12,462
AS80_Charoite,AS80x80,Ra-226,pos,1.60,2.00,14,19,14,5,1,1,13,21,9,9,10,472
AS80_Charoite,AS80x80,Ra-226,pos,2.00,0.00,16,22,14,8,1,1,12,21,9,12,15,318
AS80_Charoite,AS80x80,Ra-226,pos,2.00,0.05,14,20,14,6,1,1,12,21,9,11,12,360
AS80_Charoite,AS80x80,Ra-226,pos,2.00,0.10,14,20,14,6,1,1,12,21,9,11,12,364
AS80_Charoite,AS80x80,Ra-226,pos,2.00,0.20,14,20,14,6,1,1,12,21,9,11,12,305
AS80_Charoite,AS80x80,Ra-226,pos,2.00,0.50,13,19,14,5,1,1,12,21,9,10,11,294
AS80_Charoite,AS80x80,Ra-226,pos,2.00,1.00,12,18,14,4,1,1,12,21,9,10,11,258
AS80_Charoite,AS80x80,Ra-226,pos,2.00,2.00,11,17,14,3,1,1,11,21,9,8,9,228
AS80_Charoite,AS80x80,U-238,unk,0.00,0.00,91,15,15,0,0,0,,,,0,57,5
AS80_Charoite,AS80x80,U-238,unk,0.00,0.05,48,15,15,0,0,0,,,,0,30,4
AS80_Charoite,AS80x80,U-238,unk,0.00,0.10,43,15,15,0,0,0,,,,0,27,5
AS80_Charoite,AS80x80,U-238,unk,0.00,0.20,41,15,15,0,0,0,,,,0,26,5
AS80_Charoite,AS80x80,U-238,unk,0.00,0.50,35,15,15,0,0,0,,,,0,21,3
AS80_Charoite,AS80x80,U-238,unk,0.00,1.00,31,15,15,0,0,0,,,,0,20,4
AS80_Charoite,AS80x80,U-238,unk,0.00,2.00,21,15,15,0,0,0,,,,0,14,4
AS80_Charoite,AS80x80,U-238,unk,0.30,0.00,54,15,15,0,0,0,,,,0,56,4
AS80_Charoite,AS80x80,U-238,unk,0.30,0.05,39,15,15,0,0,0,,,,0,29,4
AS80_Charoite,AS80x80,U-238,unk,0.30,0.10,37,15,15,0,0,0,,,,0,26,5
AS80_Charoite,AS80x80,U-238,unk,0.30,0.20,36,15,15,0,0,0,,,,0,25,5
AS80_Charoite,AS80x80,U-238,unk,0.30,0.50,32,15,15,0,0,0,,,,0,21,4
AS80_Charoite,AS80x80,U-238,unk,0.30,1.00,29,15,15,0,0,0,,,,0,20,5
AS80_Charoite,AS80x80,U-238,unk,0.30,2.00,20,15,15,0,0,0,,,,0,14,4
AS80_Charoite,AS80x80,U-238,unk,0.50,0.00,44,15,15,0,0,0,,,,0,56,5
AS80_Charoite,AS80x80,U-238,unk,0.50,0.05,34,15,15,0,0,0,,,,0,29,3
AS80_Charoite,AS80x80,U-238,unk,0.50,0.10,32,15,15,0,0,0,,,,0,26,4
AS80_Charoite,AS80x80,U-238,unk,0.50,0.20,32,15,15,0,0,0,,,,0,25,3
AS80_Charoite,AS80x80,U-238,unk,0.50,0.50,28,15,15,0,0,0,,,,0,21,4
AS80_Charoite,AS80x80,U-238,unk,0.50,1.00,25,15,15,0,0,0,,,,0,20,4
AS80_Charoite,AS80x80,U-238,unk,0.50,2.00,18,15,15,0,0,0,,,,0,14,4
AS80_Charoite,AS80x80,U-238,unk,0.70,0.00,35,15,15,0,0,0,,,,0,40,4
AS80_Charoite,AS80x80,U-238,unk,0.70,0.05,27,15,15,0,0,0,,,,0,25,3
AS80_Charoite,AS80x80,U-238,unk,0.70,0.10,27,15,15,0,0,0,,,,0,23,3
AS80_Charoite,AS80x80,U-238,unk,0.70,0.20,27,15,15,0,0,0,,,,0,22,4
AS80_Charoite,AS80x80,U-238,unk,0.70,0.50,24,15,15,0,0,0,,,,0,20,3
AS80_Charoite,AS80x80,U-238,unk,0.70,1.00,22,15,15,0,0,0,,,,0,19,3
AS80_Charoite,AS80x80,U-238,unk,0.70,2.00,18,15,15,0,0,0,,,,0,13,3
AS80_Charoite,AS80x80,U-238,unk,0.85,0.00,30,15,15,0,0,0,,,,0,33,4
AS80_Charoite,AS80x80,U-238,unk,0.85,0.05,26,15,15,0,0,0,,,,0,23,4
AS80_Charoite,AS80x80,U-238,unk,0.85,0.10,26,15,15,0,0,0,,,,0,21,3
AS80_Charoite,AS80x80,U-238,unk,0.85,0.20,26,15,15,0,0,0,,,,0,20,3
AS80_Charoite,AS80x80,U-238,unk,0.85,0.50,24,15,15,0,0,0,,,,0,18,3
AS80_Charoite,AS80x80,U-238,unk,0.85,1.00,22,15,15,0,0,0,,,,0,17,3
AS80_Charoite,AS80x80,U-238,unk,0.85,2.00,18,15,15,0,0,0,,,,0,12,4
AS80_Charoite,AS80x80,U-238,unk,1.00,0.00,26,15,15,0,0,0,,,,0,28,4
AS80_Charoite,AS80x80,U-238,unk,1.00,0.05,22,15,15,0,0,0,,,,0,21,4
AS80_Charoite,AS80x80,U-238,unk,1.00,0.10,22,15,15,0,0,0,,,,0,20,4
AS80_Charoite,AS80x80,U-238,unk,1.00,0.20,22,15,15,0,0,0,,,,0,20,4
AS80_Charoite,AS80x80,U-238,unk,1.00,0.50,21,15,15,0,0,0,,,,0,18,12
AS80_Charoite,AS80x80,U-238,unk,1.00,1.00,20,15,15,0,0,0,,,,0,17,8
AS80_Charoite,AS80x80,U-238,unk,1.00,2.00,17,15,15,0,0,0,,,,0,12,4
AS80_Charoite,AS80x80,U-238,unk,1.30,0.00,23,15,15,0,0,0,,,,0,25,4
AS80_Charoite,AS80x80,U-238,unk,1.30,0.05,18,15,15,0,0,0,,,,0,20,4
AS80_Charoite,AS80x80,U-238,unk,1.30,0.10,18,15,15,0,0,0,,,,0,20,4
AS80_Charoite,AS80x80,U-238,unk,1.30,0.20,18,15,15,0,0,0,,,,0,20,3
AS80_Charoite,AS80x80,U-238,unk,1.30,0.50,16,15,15,0,0,0,,,,0,18,4
AS80_Charoite,AS80x80,U-238,unk,1.30,1.00,16,15,15,0,0,0,,,,0,17,4
AS80_Charoite,AS80x80,U-238,unk,1.30,2.00,15,15,15,0,0,0,,,,0,12,4
AS80_Charoite,AS80x80,U-238,unk,1.60,0.00,19,15,15,0,0,0,,,,0,19,4
AS80_Charoite,AS80x80,U-238,unk,1.60,0.05,17,15,15,0,0,0,,,,0,16,3
AS80_Charoite,AS80x80,U-238,unk,1.60,0.10,17,15,15,0,0,0,,,,0,15,3
AS80_Charoite,AS80x80,U-238,unk,1.60,0.20,17,15,15,0,0,0,,,,0,15,4
AS80_Charoite,AS80x80,U-238,unk,1.60,0.50,16,15,15,0,0,0,,,,0,15,4
AS80_Charoite,AS80x80,U-238,unk,1.60,1.00,16,15,15,0,0,0,,,,0,14,5
AS80_Charoite,AS80x80,U-238,unk,1.60,2.00,15,15,15,0,0,0,,,,0,11,5
AS80_Charoite,AS80x80,U-238,unk,2.00,0.00,16,15,15,0,0,0,,,,0,16,4
AS80_Charoite,AS80x80,U-238,unk,2.00,0.05,15,15,15,0,0,0,,,,0,14,3
AS80_Charoite,AS80x80,U-238,unk,2.00,0.10,15,15,15,0,0,0,,,,0,12,3
AS80_Charoite,AS80x80,U-238,unk,2.00,0.20,15,15,15,0,0,0,,,,0,12,4
AS80_Charoite,AS80x80,U-238,unk,2.00,0.50,14,15,15,0,0,0,,,,0,12,6
AS80_Charoite,AS80x80,U-238,unk,2.00,1.00,13,15,15,0,0,0,,,,0,12,5
AS80_Charoite,AS80x80,U-238,unk,2.00,2.00,12,15,15,0,0,0,,,,0,9,4
AS80_Charoite,AS80x80,U-235,unk,0.00,0.00,110,15,15,0,0,0,,,,0,34,5
AS80_Charoite,AS80x80,U-235,unk,0.00,0.05,81,15,15,0,0,0,,,,0,26,5
AS80_Charoite,AS80x80,U-235,unk,0.00,0.10,79,15,15,0,0,0,,,,0,26,5
AS80_Charoite,AS80x80,U-235,unk,0.00,0.20,63,15,15,0,0,0,,,,0,20,5
AS80_Charoite,AS80x80,U-235,unk,0.00,0.50,45,15,15,0,0,0,,,,0,13,4
AS80_Charoite,AS80x80,U-235,unk,0.00,1.00,36,15,15,0,0,0,,,,0,10,4
AS80_Charoite,AS80x80,U-235,unk,0.00,2.00,22,15,15,0,0,0,,,,0,6,4
AS80_Charoite,AS80x80,U-235,unk,0.30,0.00,38,15,15,0,0,0,,,,0,33,3
AS80_Charoite,AS80x80,U-235,unk,0.30,0.05,35,15,15,0,0,0,,,,0,25,4
AS80_Charoite,AS80x80,U-235,unk,0.30,0.10,34,15,15,0,0,0,,,,0,25,4
AS80_Charoite,AS80x80,U-235,unk,0.30,0.20,32,15,15,0,0,0,,,,0,19,3
AS80_Charoite,AS80x80,U-235,unk,0.30,0.50,25,15,15,0,0,0,,,,0,13,3
AS80_Charoite,AS80x80,U-235,unk,0.30,1.00,22,15,15,0,0,0,,,,0,10,3
AS80_Charoite,AS80x80,U-235,unk,0.30,2.00,16,15,15,0,0,0,,,,0,6,4
AS80_Charoite,AS80x80,U-235,unk,0.50,0.00,26,15,15,0,0,0,,,,0,33,4
AS80_Charoite,AS80x80,U-235,unk,0.50,0.05,24,15,15,0,0,0,,,,0,25,5
AS80_Charoite,AS80x80,U-235,unk,0.50,0.10,24,15,15,0,0,0,,,,0,25,4
AS80_Charoite,AS80x80,U-235,unk,0.50,0.20,23,15,15,0,0,0,,,,0,19,4
AS80_Charoite,AS80x80,U-235,unk,0.50,0.50,18,15,15,0,0,0,,,,0,13,5
AS80_Charoite,AS80x80,U-235,unk,0.50,1.00,17,15,15,0,0,0,,,,0,10,4
AS80_Charoite,AS80x80,U-235,unk,0.50,2.00,13,15,15,0,0,0,,,,0,6,4
AS80_Charoite,AS80x80,U-235,unk,0.70,0.00,22,15,15,0,0,0,,,,0,28,4
AS80_Charoite,AS80x80,U-235,unk,0.70,0.05,20,15,15,0,0,0,,,,0,22,4
AS80_Charoite,AS80x80,U-235,unk,0.70,0.10,20,15,15,0,0,0,,,,0,22,4
AS80_Charoite,AS80x80,U-235,unk,0.70,0.20,18,15,15,0,0,0,,,,0,17,4
AS80_Charoite,AS80x80,U-235,unk,0.70,0.50,16,15,15,0,0,0,,,,0,12,4
AS80_Charoite,AS80x80,U-235,unk,0.70,1.00,15,15,15,0,0,0,,,,0,9,4
AS80_Charoite,AS80x80,U-235,unk,0.70,2.00,12,15,15,0,0,0,,,,0,5,3
AS80_Charoite,AS80x80,U-235,unk,0.85,0.00,19,15,15,0,0,0,,,,0,23,4
AS80_Charoite,AS80x80,U-235,unk,0.85,0.05,18,15,15,0,0,0,,,,0,18,4
AS80_Charoite,AS80x80,U-235,unk,0.85,0.10,17,15,15,0,0,0,,,,0,18,4
AS80_Charoite,AS80x80,U-235,unk,0.85,0.20,16,15,15,0,0,0,,,,0,15,3
AS80_Charoite,AS80x80,U-235,unk,0.85,0.50,14,15,15,0,0,0,,,,0,10,4
AS80_Charoite,AS80x80,U-235,unk,0.85,1.00,13,15,15,0,0,0,,,,0,9,3
AS80_Charoite,AS80x80,U-235,unk,0.85,2.00,10,15,15,0,0,0,,,,0,5,3
AS80_Charoite,AS80x80,U-235,unk,1.00,0.00,17,15,15,0,0,0,,,,0,22,4
AS80_Charoite,AS80x80,U-235,unk,1.00,0.05,16,15,15,0,0,0,,,,0,17,4
AS80_Charoite,AS80x80,U-235,unk,1.00,0.10,16,15,15,0,0,0,,,,0,17,3
AS80_Charoite,AS80x80,U-235,unk,1.00,0.20,15,15,15,0,0,0,,,,0,14,4
AS80_Charoite,AS80x80,U-235,unk,1.00,0.50,13,15,15,0,0,0,,,,0,10,3
AS80_Charoite,AS80x80,U-235,unk,1.00,1.00,12,15,15,0,0,0,,,,0,9,3
AS80_Charoite,AS80x80,U-235,unk,1.00,2.00,9,15,15,0,0,0,,,,0,5,3
AS80_Charoite,AS80x80,U-235,unk,1.30,0.00,12,15,15,0,0,0,,,,0,15,3
AS80_Charoite,AS80x80,U-235,unk,1.30,0.05,11,15,15,0,0,0,,,,0,13,6
AS80_Charoite,AS80x80,U-235,unk,1.30,0.10,11,15,15,0,0,0,,,,0,13,4
AS80_Charoite,AS80x80,U-235,unk,1.30,0.20,10,15,15,0,0,0,,,,0,11,4
AS80_Charoite,AS80x80,U-235,unk,1.30,0.50,9,15,15,0,0,0,,,,0,7,6
AS80_Charoite,AS80x80,U-235,unk,1.30,1.00,8,15,15,0,0,0,,,,0,6,4
AS80_Charoite,AS80x80,U-235,unk,1.30,2.00,8,15,15,0,0,0,,,,0,5,4
AS80_Charoite,AS80x80,U-235,unk,1.60,0.00,11,15,15,0,0,0,,,,0,12,4
AS80_Charoite,AS80x80,U-235,unk,1.60,0.05,10,15,15,0,0,0,,,,0,10,4
AS80_Charoite,AS80x80,U-235,unk,1.60,0.10,10,15,15,0,0,0,,,,0,10,4
AS80_Charoite,AS80x80,U-235,unk,1.60,0.20,9,15,15,0,0,0,,,,0,8,4
AS80_Charoite,AS80x80,U-235,unk,1.60,0.50,8,15,15,0,0,0,,,,0,6,5
AS80_Charoite,AS80x80,U-235,unk,1.60,1.00,8,15,15,0,0,0,,,,0,5,4
AS80_Charoite,AS80x80,U-235,unk,1.60,2.00,7,15,15,0,0,0,,,,0,4,4
AS80_Charoite,AS80x80,U-235,unk,2.00,0.00,10,15,15,0,0,0,,,,0,12,5
AS80_Charoite,AS80x80,U-235,unk,2.00,0.05,9,15,15,0,0,0,,,,0,10,4
AS80_Charoite,AS80x80,U-235,unk,2.00,0.10,9,15,15,0,0,0,,,,0,10,4
AS80_Charoite,AS80x80,U-235,unk,2.00,0.20,8,15,15,0,0,0,,,,0,8,3
AS80_Charoite,AS80x80,U-235,unk,2.00,0.50,7,15,15,0,0,0,,,,0,6,3
AS80_Charoite,AS80x80,U-235,unk,2.00,1.00,7,15,15,0,0,0,,,,0,5,3
AS80_Charoite,AS80x80,U-235,unk,2.00,2.00,5,15,15,0,0,0,,,,0,4,3
RC103_Th232WT20,RC103,Th-232,pos,0.00,0.00,69,52,5,47,1,8,19,20,9,29,43,178
RC103_Th232WT20,RC103,Th-232,pos,0.00,0.05,66,52,5,47,1,8,19,20,9,30,42,100
RC103_Th232WT20,RC103,Th-232,pos,0.00,0.10,65,51,5,46,1,8,19,20,9,29,41,105
RC103_Th232WT20,RC103,Th-232,pos,0.00,0.20,60,50,5,45,1,8,19,20,9,29,37,155
RC103_Th232WT20,RC103,Th-232,pos,0.00,0.50,44,43,5,38,1,8,19,20,9,20,25,269
RC103_Th232WT20,RC103,Th-232,pos,0.00,1.00,30,31,7,24,1,6,19,20,9,13,16,240
RC103_Th232WT20,RC103,Th-232,pos,0.00,2.00,21,23,9,14,1,4,17,20,9,7,9,114
RC103_Th232WT20,RC103,Th-232,pos,0.30,0.00,38,36,7,29,1,6,19,20,9,29,43,287
RC103_Th232WT20,RC103,Th-232,pos,0.30,0.05,37,36,7,29,1,6,19,20,9,30,42,367
RC103_Th232WT20,RC103,Th-232,pos,0.30,0.10,36,35,7,28,1,6,19,20,9,29,41,370
RC103_Th232WT20,RC103,Th-232,pos,0.30,0.20,35,34,7,27,1,6,19,20,9,29,37,336
RC103_Th232WT20,RC103,Th-232,pos,0.30,0.50,30,32,7,25,1,6,19,20,9,20,25,235
RC103_Th232WT20,RC103,Th-232,pos,0.30,1.00,23,26,9,17,1,4,19,20,9,13,16,207
RC103_Th232WT20,RC103,Th-232,pos,0.30,2.00,17,21,11,10,1,2,17,20,9,7,9,136
RC103_Th232WT20,RC103,Th-232,pos,0.50,0.00,30,30,8,22,1,5,20,20,9,29,43,180
RC103_Th232WT20,RC103,Th-232,pos,0.50,0.05,30,30,8,22,1,5,20,20,9,30,42,156
RC103_Th232WT20,RC103,Th-232,pos,0.50,0.10,29,29,8,21,1,5,20,20,9,29,41,152
RC103_Th232WT20,RC103,Th-232,pos,0.50,0.20,28,28,7,21,1,6,19,20,9,29,37,256
RC103_Th232WT20,RC103,Th-232,pos,0.50,0.50,26,27,9,18,1,4,19,20,9,20,25,285
RC103_Th232WT20,RC103,Th-232,pos,0.50,1.00,20,23,11,12,1,2,19,20,9,13,16,168
RC103_Th232WT20,RC103,Th-232,pos,0.50,2.00,17,21,11,10,1,2,17,20,9,7,9,149
RC103_Th232WT20,RC103,Th-232,pos,0.70,0.00,26,27,10,17,1,3,19,20,9,25,35,264
RC103_Th232WT20,RC103,Th-232,pos,0.70,0.05,26,27,10,17,1,3,19,20,9,26,34,227
RC103_Th232WT20,RC103,Th-232,pos,0.70,0.10,25,26,10,16,1,3,19,20,9,26,34,226
RC103_Th232WT20,RC103,Th-232,pos,0.70,0.20,25,26,10,16,1,3,19,20,9,25,31,244
RC103_Th232WT20,RC103,Th-232,pos,0.70,0.50,24,26,11,15,1,2,19,20,9,20,23,252
RC103_Th232WT20,RC103,Th-232,pos,0.70,1.00,20,23,11,12,1,2,19,20,9,13,15,175
RC103_Th232WT20,RC103,Th-232,pos,0.70,2.00,17,21,11,10,1,2,17,20,9,7,8,141
RC103_Th232WT20,RC103,Th-232,pos,0.85,0.00,22,23,11,12,1,2,15,20,9,22,27,123
RC103_Th232WT20,RC103,Th-232,pos,0.85,0.05,22,23,11,12,1,2,15,20,9,22,27,107
RC103_Th232WT20,RC103,Th-232,pos,0.85,0.10,21,22,11,11,1,2,15,20,9,22,27,85
RC103_Th232WT20,RC103,Th-232,pos,0.85,0.20,21,22,11,11,1,2,15,20,9,22,25,120
RC103_Th232WT20,RC103,Th-232,pos,0.85,0.50,20,22,12,10,1,1,15,20,9,18,20,80
RC103_Th232WT20,RC103,Th-232,pos,0.85,1.00,16,19,12,7,1,1,15,20,9,12,13,69
RC103_Th232WT20,RC103,Th-232,pos,0.85,2.00,14,18,12,6,1,1,14,20,9,7,8,89
RC103_Th232WT20,RC103,Th-232,pos,1.00,0.00,21,22,11,11,1,2,14,20,9,21,24,112
RC103_Th232WT20,RC103,Th-232,pos,1.00,0.05,21,22,11,11,1,2,14,20,9,21,24,88
RC103_Th232WT20,RC103,Th-232,pos,1.00,0.10,20,21,11,10,1,2,14,20,9,21,24,83
RC103_Th232WT20,RC103,Th-232,pos,1.00,0.20,19,20,11,9,1,2,14,20,9,19,22,104
RC103_Th232WT20,RC103,Th-232,pos,1.00,0.50,17,19,12,7,1,1,13,20,9,17,19,76
RC103_Th232WT20,RC103,Th-232,pos,1.00,1.00,14,17,12,5,1,1,13,20,9,12,13,65
RC103_Th232WT20,RC103,Th-232,pos,1.00,2.00,12,16,12,4,1,1,12,20,9,7,8,86
RC103_Th232WT20,RC103,Th-232,pos,1.30,0.00,18,20,11,9,1,2,12,20,9,16,20,100
RC103_Th232WT20,RC103,Th-232,pos,1.30,0.05,18,20,11,9,1,2,12,20,9,16,20,72
RC103_Th232WT20,RC103,Th-232,pos,1.30,0.10,17,19,11,8,1,2,12,20,9,16,20,72
RC103_Th232WT20,RC103,Th-232,pos,1.30,0.20,16,18,11,7,1,2,12,20,9,16,20,67
RC103_Th232WT20,RC103,Th-232,pos,1.30,0.50,14,17,12,5,1,1,11,20,9,15,17,89
RC103_Th232WT20,RC103,Th-232,pos,1.30,1.00,11,15,12,3,1,1,11,20,9,10,11,41
RC103_Th232WT20,RC103,Th-232,pos,1.30,2.00,9,13,12,1,1,1,9,20,9,5,6,38
RC103_Th232WT20,RC103,Th-232,pos,1.60,0.00,14,17,12,5,1,1,11,20,9,14,18,53
RC103_Th232WT20,RC103,Th-232,pos,1.60,0.05,14,17,12,5,1,1,11,20,9,14,18,53
RC103_Th232WT20,RC103,Th-232,pos,1.60,0.10,13,16,12,4,1,1,11,20,9,14,18,52
RC103_Th232WT20,RC103,Th-232,pos,1.60,0.20,13,16,12,4,1,1,11,20,9,14,18,58
RC103_Th232WT20,RC103,Th-232,pos,1.60,0.50,12,16,13,3,1,0,11,20,9,13,15,67
RC103_Th232WT20,RC103,Th-232,pos,1.60,1.00,10,15,13,2,1,0,11,20,9,9,10,31
RC103_Th232WT20,RC103,Th-232,pos,1.60,2.00,9,14,13,1,1,0,10,20,9,5,6,26
RC103_Th232WT20,RC103,Th-232,pos,2.00,0.00,13,17,13,4,1,0,11,20,9,10,13,76
