det,spectrum,e_kev,fwhm_kev,weight,reduced,kept
G1S24,G1S24_Ba133_P5,1460.82,103.6553657522556,31.346646985385732,np.float64(2.712023418267339),1
G1S24,G1S24_Bi207_P5,570.7873926091689,41.47818644520507,96.25852254118496,np.float64(1.7361313262789178),1
G1S24,G1S24_Bi207_P5,1064.216772221706,59.93256207717771,99.00990108812861,np.float64(1.83716344013615),1
G1S24,G1S24_Bi207_P5,1769.6535110216353,77.12221438148399,89.98624754462618,np.float64(1.8333077306684358),1
G1S24,G1S24_Cd109_P5,88.0336,12.777971932762625,100.0,np.float64(1.3618764150430398),0
G1S24,G1S24_Co60_P5,1172.835974292106,63.1788538445943,99.2594066046506,np.float64(1.8448161998303383),1
G1S24,G1S24_Co60_P5,1332.5818517680761,70.02491993716667,99.80111169826209,np.float64(1.9182520621921966),1
G1S24,G1S24_Co60_P5,1588.2,65.63586118260497,10.169873468463924,np.float64(1.6469810110664966),1
G1S24,G1S24_Co60_P5,2204.1,126.12639358701635,10.563652933665521,np.float64(2.686521562020626),1
G1S24,G1S24_Cs137_Denta120,661.657,48.489486561341,88.77132495071014,np.float64(1.8850858339712862),1
G1S24,G1S24_Cs137_Denta120,1460.82,69.66641502448914,14.018569211078724,np.float64(1.8227416173005473),1
G1S24,G1S24_Cs137_Denta120_2,661.657,46.37520625564557,100.0,np.float64(1.8028906998102137),1
G1S24,G1S24_Cs137_Denta120_2,1460.82,91.88245686904587,30.953660003984325,np.float64(2.403998798792224),1
G1S24,G1S24_Cs137_Denta120_2,2614.511,83.43653691085115,7.511593250572578,np.float64(1.6317778491368817),1
G1S24,G1S24_Cs137_Mar,661.657,48.66723893619747,100.0,np.float64(1.8919961666549039),1
G1S24,G1S24_Cs137_Mar,1460.82,57.2446083106363,10.914955314660208,np.float64(1.4977393324629553),1
G1S24,G1S24_Cs137_Mar_2,660.2960676599087,48.66835404522173,97.39962484696693,np.float64(1.8939883499243952),1
G1S24,G1S24_Cs137_Mar_2,1460.82,86.04436797302073,38.33609926019813,np.float64(2.251251917923665),1
G1S24,G1S24_Cs137_Mar_2,2614.511,119.4262697727576,12.59008400563088,np.float64(2.3356331510792496),1
G1S24,G1S24_Cs137_P25,661.657,47.52482243028987,100.0,np.float64(1.847583381028538),1
G1S24,G1S24_Cs137_P25,1460.82,77.94132977865796,31.050021671758994,np.float64(2.039245243857703),1
G1S24,G1S24_Cs137_P25,1764.4909999999998,79.48199340285888,12.258833683030764,np.float64(1.8921650956401457),1
G1S24,G1S24_Cs137_P25,2614.511,78.5195811995681,10.53185252495772,np.float64(1.5356163866419623),1
G1S24,G1S24_Cs137_P5,661.657,45.425022386054906,100.0,np.float64(1.7659511840665798),1
G1S24,G1S24_Cs137_P5,1460.82,70.87666542384726,9.280172027024921,np.float64(1.854406426943604),1
G1S24,G1S24_Cs137_Petri,661.657,44.40089818569064,87.62256442815135,np.float64(1.7261371509793948),1
G1S24,G1S24_Cs137_Petri,1460.82,86.35804331948874,23.775716119084123,np.float64(2.2594588725678424),1
G1S24,G1S24_Cs137_Petri_2,661.657,47.115342050644536,100.0,np.float64(1.831664349549784),1
G1S24,G1S24_Cs137_Petri_2,1460.82,94.27227557919348,33.5939220660033,np.float64(2.4665256565221405),1
G1S24,G1S24_Cs137_Petri_2,2614.511,80.17473011549967,7.999904009432317,np.float64(1.5679863223803765),1
G1S24,G1S24_Eu152_P5,345.3022427978089,30.816312416623642,89.23319527015968,np.float64(1.6583682282794208),1
G1S24,G1S24_Eu152_P5,778.9665677716689,49.263360235035115,96.58624055886558,np.float64(1.7650809274654469),1
G1S24,G1S24_Eu152_P5,965.6812035964386,56.11106031914888,88.67458696170651,np.float64(1.8056417438460355),1
G1S24,G1S24_Eu152_P5,1414.3436899355295,72.81188152110556,86.70814428067595,np.float64(1.9360865821470274),1
G1S24,G1S24_K40_Denta120,1120.294,50.028385404318286,6.970051592673763,np.float64(1.494687772953487),1
G1S24,G1S24_K40_Denta120,2614.511,93.99102605169342,17.736855441065348,np.float64(1.838193194579417),1
G1S24,G1S24_K40_Denta120_2,1764.4909999999998,122.94735768138949,12.185197669767083,np.float64(2.9269107233732496),0
G1S24,G1S24_K40_Denta120_2,2614.511,90.64495847508266,21.17235855608737,np.float64(1.7727537701332368),0
G1S24,G1S24_K40_Mar,2204.1,105.08296336685608,10.289276808073376,np.float64(2.2382915966856247),1
G1S24,G1S24_K40_Mar_2,2614.511,82.48269679179884,7.143399706987944,np.float64(1.6131234893622106),1
G1S24,G1S24_K40_Petri,2614.511,93.01193881792504,15.698599980149709,np.float64(1.8190450741086095),1
G1S24,G1S24_K40_Petri_2,2614.511,78.70798302816834,6.911926208179942,np.float64(1.5393009826478494),1
G1S24,G1S24_Na22_P25,1274.4310954546067,69.1353155302857,99.70917329289219,np.float64(1.936608213954978),1
G1S24,G1S24_Na22_P25,1460.82,91.98850585747981,31.785339058760005,np.float64(2.406773448594761),1
G1S24,G1S24_Na22_P25,1764.4909999999998,55.97596166580628,10.877334755773623,np.float64(1.3325755472952165),1
G1S24,G1S24_Na22_P5,1274.4310954546067,64.13881461274266,99.70917329289219,np.float64(1.7966469706493249),1
G1S24,G1S24_Na22_P5,1460.82,97.29853891258746,66.88253110560136,np.float64(2.545704355766947),1
G1S24,G1S24_Na22_P5,1764.4909999999998,81.34636414216746,100.0,np.float64(1.9365486986075773),1
G1S24,G1S24_Ra226_Denta120,187.37977532924765,20.333782348798348,24.983038510070333,np.float64(1.4854458118990788),1
G1S24,G1S24_Ra226_Denta120,295.0377299602081,25.60871472026322,60.10554879127306,np.float64(1.4909016768137744),1
G1S24,G1S24_Ra226_Denta120,351.7211974564529,30.337527841409536,98.44285777440687,np.float64(1.6176364205959983),1
G1S24,G1S24_Ra226_Denta120,608.2504396412795,41.04744647798318,84.26104717652866,np.float64(1.6643510314791239),1
G1S24,G1S24_Ra226_Denta120,1123.7353183960552,64.70927740156453,22.55859631140222,np.float64(1.93034322106037),1
G1S24,G1S24_Ra226_Denta120,2204.108349597085,67.04341526563279,5.7632613435251345,np.float64(1.428037656726926),1
G1S24,G1S24_Ra226_Denta120,2614.511,58.415072256738114,5.0948409112731605,np.float64(1.1424302169458687),1
G1S24,G1S24_Ra226_Denta120_2,186.211,18.44076644670441,38.02500107529206,np.float64(1.351376309900206),1
G1S24,G1S24_Ra226_Denta120_2,295.0377299602081,25.506661531412274,98.1157456819482,np.float64(1.4849602903738812),1
G1S24,G1S24_Ra226_Denta120_2,351.7206771478605,30.641346179002877,98.44454940883305,np.float64(1.63383761777902),1
G1S24,G1S24_Ra226_Denta120_2,608.2504396412795,42.98701621005058,95.99464058602844,np.float64(1.7429947757598685),1
G1S24,G1S24_Ra226_Denta120_2,1123.743422479642,55.109248619057404,44.74630608239593,np.float64(1.6439587207875128),1
G1S24,G1S24_Ra226_Denta120_2,2614.511,94.31423719445768,18.089163907859305,np.float64(1.8445142716864456),1
G1S24,G1S24_Ra226_Mar,187.37977532924765,21.621750099087137,42.06728614278142,np.float64(1.5795358472751397),1
G1S24,G1S24_Ra226_Mar,295.0377299602081,26.099451126450983,98.1157456819482,np.float64(1.519471628053068),1
G1S24,G1S24_Ra226_Mar,351.7211974564529,32.07405941451983,98.44285777440687,np.float64(1.7102305414110701),1
G1S24,G1S24_Ra226_Mar,608.2504396412795,46.73469011699716,95.99464058602844,np.float64(1.8949517296722038),1
G1S24,G1S24_Ra226_Mar,1123.7353183960552,65.01811420816566,56.8073667238595,np.float64(1.9395561354982307),1
G1S24,G1S24_Ra226_Mar,2204.108349597085,77.61631302845524,16.474367652704164,np.float64(1.6532424152585814),1
G1S24,G1S24_Ra226_Mar_2,186.211,20.05652922612513,47.54612373573226,np.float64(1.469782643435106),1
G1S24,G1S24_Ra226_Mar_2,295.0377299602081,25.341608211615362,98.1157456819482,np.float64(1.4753511290420092),1
G1S24,G1S24_Ra226_Mar_2,351.7206771478605,31.581739496450094,98.44454940883305,np.float64(1.6839806489819418),1
G1S24,G1S24_Ra226_Mar_2,608.2504396412795,46.8206229573917,95.99464058602844,np.float64(1.8984360490104433),1
G1S24,G1S24_Ra226_Mar_2,1123.7353183960552,67.22237046732411,90.09581809011054,np.float64(2.0053113300886674),1
G1S24,G1S24_Ra226_Mar_2,2204.108349597085,112.44305437474893,50.1553345235316,np.float64(2.395058713049278),1
G1S24,G1S24_Ra226_Mar_2,2614.511,106.26621977699452,26.450843802316054,np.float64(2.0782605554313194),1
G1S24,G1S24_Ra226_Petri,187.37977532924765,24.625342237038776,26.80429245474617,np.float64(1.7989575606307433),1
G1S24,G1S24_Ra226_Petri,295.0377299602081,24.426589769603,52.176516971240005,np.float64(1.4220801021898761),1
G1S24,G1S24_Ra226_Petri,351.7211974564529,30.404777475025277,92.72324195294274,np.float64(1.6212222584789413),1
G1S24,G1S24_Ra226_Petri,608.2504396412795,47.41980971509492,83.89539988186236,np.float64(1.9227312776738608),1
G1S24,G1S24_Ra226_Petri,1123.7353183960552,62.61822506298479,23.419019399569088,np.float64(1.8679650139663397),1
G1S24,G1S24_Ra226_Petri,2204.108349597085,87.29324756464403,9.473877385906988,np.float64(1.8593629845136908),1
G1S24,G1S24_Ra226_Petri_2,187.37977532924765,18.66289044180519,32.93864507376429,np.float64(1.3633819802516562),1
G1S24,G1S24_Ra226_Petri_2,295.0377299602081,25.15116458720734,98.1157456819482,np.float64(1.464263781548394),1
G1S24,G1S24_Ra226_Petri_2,351.7211974564529,30.726265574023838,98.44285777440687,np.float64(1.6383644218235232),1
G1S24,G1S24_Ra226_Petri_2,608.2504396412795,44.34347051450649,95.99464058602844,np.float64(1.7979949356842242),1
G1S24,G1S24_Ra226_Petri_2,1123.7353183960552,58.8978098748541,39.8775335959282,np.float64(1.7569812643971552),1
G1S24,G1S24_Ra226_Petri_2,2204.108349597085,114.98291113525077,24.654651434162925,np.float64(2.4491581511867673),1
G1S24,G1S24_Ra226_Petri_2,2614.511,97.79639165393758,21.081932641642087,np.float64(1.912615162790347),1
G1S24,G1S24_Rn222Coal_Mar_20m,351.6398548700763,29.878601539788797,24.196251990626564,np.float64(1.5933501313832479),1
G1S24,G1S24_Rn222Coal_Mar_2h,351.6398548700763,32.03134579509867,39.495166446655595,np.float64(1.7081505291684238),0
G1S24,G1S24_Rn222Coal_Mar_2h,1122.2474737782318,39.33864768955683,5.32421638666602,np.float64(1.174289312415772),0
G1S24,G1S24_Rn222Coal_Mar_3h,351.6398548700763,30.667634327005942,38.11760513130759,np.float64(1.6354272511408083),0
G1S24,G1S24_Rn222Coal_Mar_3h,1122.2474737782318,41.37480528927269,6.369473956325843,np.float64(1.2350702046978226),0
G1S24,G1S24_Rn222Coal_Mar_eq01,351.6398548700763,32.247539117042116,77.23741804160737,np.float64(1.7196795713648612),1
G1S24,G1S24_Rn222Coal_Mar_eq01,1122.2474737782318,46.64850669287521,12.961394008168527,np.float64(1.3924943043769404),1
G1S24,G1S24_Th228_P25,238.74131781432436,22.810851566284185,90.25057919346821,np.float64(1.4763104881209912),1
G1S24,G1S24_Th228_P25,584.8740303460042,41.84995218449314,92.75542799678256,np.float64(1.7304688939283037),1
G1S24,G1S24_Th228_P25,731.7046581230869,47.34782370122061,66.32548269695475,np.float64(1.7503790712108651),1
G1S24,G1S24_Th228_P25,863.1065694487219,56.12613883313874,50.00292886536114,np.float64(1.9104380313362241),1
G1S24,G1S24_Th228_P25,1465.393009118541,77.78253655838537,22.589873804227995,np.float64(2.0319126967907017),1
G1S24,G1S24_Th228_P25,2614.511,113.54947936242294,100.0,np.float64(2.2207000921263083),1
G1S24,G1S24_Th228_P5,238.74131781432436,22.965348667841504,90.25057919346821,np.float64(1.486309487533643),1
G1S24,G1S24_Th228_P5,584.8740303460042,42.06799909524439,92.75542799678256,np.float64(1.739484994945786),1
G1S24,G1S24_Th228_P5,731.7046581230869,49.15733356251474,88.25289205623193,np.float64(1.8172739766735897),1
G1S24,G1S24_Th228_P5,2204.1,90.43982741477551,100.0,np.float64(1.9263893900810787),1
G1S24,G1S24_Th228_P5,2614.511,116.17816745578342,100.0,np.float64(2.272109644366217),1
G1S24,G1S24_Th232_Denta120,238.37128675643686,23.37370687182927,74.94751718782786,np.float64(1.5139119701180985),1
G1S24,G1S24_Th232_Denta120,584.2982159241184,38.62481163603001,32.86769950132912,np.float64(1.5978981515596735),1
G1S24,G1S24_Th232_Denta120,2614.511,86.61873764839451,20.20637899490191,np.float64(1.6940125111600486),1
G1S24,G1S24_Th232_Denta120_2,238.37128675643686,22.483571774762186,88.85276943037947,np.float64(1.4562580350421759),1
G1S24,G1S24_Th232_Denta120_2,462.2400461893764,22.415361176539356,8.805694277279784,np.float64(1.0425861637125928),0
G1S24,G1S24_Th232_Denta120_2,584.2982159241184,39.21730671215389,82.88769055642742,np.float64(1.6224095147701394),1
G1S24,G1S24_Th232_Denta120_2,2614.511,93.59697877485434,48.13102752771041,np.float64(1.830486767135697),1
G1S24,G1S24_Th232_Mar,238.37128675643686,24.012418233900274,88.85276943037947,np.float64(1.5552812224062382),1
G1S24,G1S24_Th232_Mar,584.2982159241184,44.48730384042143,84.39523115112833,np.float64(1.8404278898326676),1
G1S24,G1S24_Th232_Mar,2614.511,99.42645956956328,47.22582789121011,np.float64(1.9444945865510521),1
G1S24,G1S24_Th232_Mar_2,238.37128675643686,23.426141943462735,88.85276943037947,np.float64(1.5173081829240176),1
G1S24,G1S24_Th232_Mar_2,584.2982159241184,43.39252315607882,90.36828932204334,np.float64(1.7951371050293972),1
G1S24,G1S24_Th232_Mar_2,2614.511,117.46695803936467,100.0,np.float64(2.297314668499842),1
G1S24,G1S24_Th232_Petri,238.74131781432436,22.14627870063701,90.25057919346821,np.float64(1.4332995602376282),1
G1S24,G1S24_Th232_Petri,584.2982159241184,42.74582454701905,89.79795751413093,np.float64(1.7683833561238906),1
G1S24,G1S24_Th232_Petri,911.1442683286052,49.16159132574765,34.85305675199385,np.float64(1.6286672312963926),1
G1S24,G1S24_Th232_Petri,1768.8629254935443,88.59635332837699,6.692897640625484,np.float64(2.106535375651738),1
G1S24,G1S24_Th232_Petri,2614.511,103.9142226762139,69.00684595948957,np.float64(2.0322622804263455),1
G1S24,G1S24_Th232_Petri_2,238.37128675643686,22.44866692430476,88.85276943037947,np.float64(1.4539972523938587),1
G1S24,G1S24_Th232_Petri_2,462.2400461893764,21.718668873314485,15.10598695489385,np.float64(1.0101815216465286),0
G1S24,G1S24_Th232_Petri_2,584.2982159241184,41.8117357706424,90.36828932204334,np.float64(1.7297403526775625),1
G1S24,G1S24_Th232_Petri_2,2614.511,105.66777044304364,100.0,np.float64(2.0665566136915614),1
G1S24,G1S24_Y88_P25,898.1901908524425,56.96986945673642,98.24930048860509,np.float64(1.9009078772913783),1
G1S24,G1S24_Y88_P25,1460.82,52.432843765385776,9.255517995581346,np.float64(1.3718450477319792),1
G1S24,G1S24_Y88_P25,1588.2,86.61890870379199,17.291131420064914,np.float64(2.173502339484136),1
G1S24,G1S24_Y88_P25,1835.5158567357455,90.20316592056136,99.23553447681411,np.float64(2.1054392273483886),1
G1S24,G1S24_Y88_P5,898.1901908524425,56.23133675472364,98.24930048860509,np.float64(1.8762653312529063),1
G1S24,G1S24_Y88_P5,1588.2,95.383269331706,76.2913939208666,np.float64(2.3934238163754724),1
G1S24,G1S24_Y88_P5,1835.5158567357455,89.61966160464729,99.23553447681411,np.float64(2.0918196069779187),1
G1S24,G1S24_Zn65_P5,1115.608754349728,59.72944350131273,72.45967890505982,np.float64(1.7882676149268324),1
GS4000,GS4000_Lu176,88.34,9.250648730751063,97.12944159766296,np.float64(0.9842229612457526),1
GS4000,GS4000_Lu176,201.81214462769304,17.552708680555256,99.51943511608225,np.float64(1.2355789367900083),1
GS4000,GS4000_Lu176,306.6556462162609,27.347850950671678,98.85056093431858,np.float64(1.5617004000862025),1
GS4000,GS4000_Ra226,186.211,15.684210597824748,100.0,np.float64(1.1493703747424213),1
GS4000,GS4000_Ra226,295.2677251207416,24.715802494386978,99.0259377711294,np.float64(1.438357118558214),1
GS4000,GS4000_Ra226,351.7206771478605,30.10902102869975,98.44454940883305,np.float64(1.6054533277946879),1
GS4000,GS4000_Ra226,608.2504396412795,42.271079050135015,95.99464058602844,np.float64(1.7139656679146624),1
GS4000,GS4000_Ra226,1123.743422479642,83.89574865219443,82.85462887014548,np.float64(2.5026860479835604),0
GS4000,GS4000_Th232,238.8582113804925,20.911684649604428,90.71413331626121,np.float64(1.3530658503142963),1
GS4000,GS4000_Th232,462.2400461893764,19.097019004585974,6.959780481044082,np.float64(0.88824300556783),1
GS4000,GS4000_Th232,584.2982159241184,47.64308554131018,80.34769765084249,np.float64(1.9709817367767937),1
GS4000,GS4000_Th232,911.1442683286052,40.90443186979134,24.561531348364564,np.float64(1.3551169928511633),1
GS4000,GS4000_U,185.7981086563093,15.680567557552944,98.62954341690543,np.float64(1.1503794990436487),1
GS4000,GS4000_U,583.173926306557,44.31644527683797,7.390409206220625,np.float64(1.8351259146988874),1
GS4000,GS4000_U,1118.8490459689128,31.369058983417627,4.556878383634273,np.float64(0.9378119078365853),1
GS4000,GS4000_U,1460.7337476119121,66.1311592254664,25.19111841952954,np.float64(1.7302967980640862),1
HPGE,HPGE_Uranium,63.29,0.7835079516852861,100.0,np.float64(0.09848630877207566),1
HPGE,HPGE_Uranium,84.21038766712941,0.7565159148711518,70.4728678591923,np.float64(0.08243947841897378),1
HPGE,HPGE_Uranium,163.3485075375732,0.8517202016578219,97.06177944048086,np.float64(0.06664067123602571),1
HPGE,HPGE_Uranium,185.71500000000003,0.9071339004314822,100.0,np.float64(0.0665653018788385),1
HPGE,HPGE_Uranium,205.34016117629054,0.8984636600526591,92.18301693284204,np.float64(0.06269942625008298),1
HPGE,HPGE_Uranium,351.1739715358856,0.6460930235561678,6.056088505310141,np.float64(0.03447735113766342),0
HPGE,HPGE_Uranium,832.0100000000001,0.9900854587279946,5.736040130881412,np.float64(0.03432483111134699),0
HPGE,HPGE_Uranium,1001.03,1.5878347647027484,100.0,np.float64(0.0501859049553832),1
HPGE,HPGE_Uranium,1238.122,1.3696806398443744,7.288195195985731,np.float64(0.03892580447555403),1
HPGE,HPGE_Uranium,1764.5017387660146,2.7478872827544594,18.845026828542863,np.float64(0.06541658504770315),1
HPGE_GEM,HPGeGEM_K40,238.63199999999998,0.9245748875304888,5.394538576348346,np.float64(0.059851873971598975),1
HPGE_GEM,HPGeGEM_Ra226,186.211,0.8610751356353715,53.19395829444348,np.float64(0.06310131103849559),1
HPGE_GEM,HPGeGEM_Ra226,241.995,0.9104844652654271,80.62911023944797,np.float64(0.05852876278039239),1
HPGE_GEM,HPGeGEM_Ra226,295.2246979738063,0.9746264321201905,99.9100549218696,np.float64(0.056723346101477834),1
HPGE_GEM,HPGeGEM_Ra226,351.932,1.0302266823625792,100.0,np.float64(0.054916571369849385),1
HPGE_GEM,HPGeGEM_Ra226,609.321,1.2592761331886468,100.0,np.float64(0.051015000971405426),1
HPGE_GEM,HPGeGEM_Ra226,768.36,1.4748783374176522,41.37887146679543,np.float64(0.05320761874603171),1
HPGE_GEM,HPGeGEM_Ra226,934.056,1.6086124895798288,28.57971347743968,np.float64(0.05263383068375558),1
HPGE_GEM,HPGeGEM_Ra226,1120.294,1.6383059214132891,61.702617432199716,np.float64(0.04894732878751612),1
HPGE_GEM,HPGeGEM_Ra226,1238.122,1.723548971235965,35.74903334786328,np.float64(0.0489826082859698),1
HPGE_GEM,HPGeGEM_Ra226,1377.669,1.699992510305264,27.034526386637175,np.float64(0.04580095830394826),1
HPGE_GEM,HPGeGEM_Ra226,1764.491,2.0178352765406373,54.543569532238486,np.float64(0.048037012102470016),1
HPGE_GEM,HPGeGEM_Ra226,2204.1,2.254116448194972,26.20901491371493,np.float64(0.0480132053978314),1
HPGE_GEM,HPGeGEM_Th232,209.253,0.8677012019112307,54.4440273509485,np.float64(0.05998385213253479),1
HPGE_GEM,HPGeGEM_Th232,238.632,0.9096192261802036,100.0,np.float64(0.05888372702063642),1
HPGE_GEM,HPGeGEM_Th232,240.986,0.76974336789479,48.45713542257401,np.float64(0.04958496935399456),1
HPGE_GEM,HPGeGEM_Th232,270.245,0.9422494591400601,48.31146285353771,np.float64(0.05731747669718319),1
HPGE_GEM,HPGeGEM_Th232,300.087,1.0408922428442884,48.526160049119,np.float64(0.06008722964363142),1
HPGE_GEM,HPGeGEM_Th232,338.32,1.0324255737598376,94.14099602206674,np.float64(0.05612998390052854),1
HPGE_GEM,HPGeGEM_Th232,463.004,1.102871926058898,45.80692956537701,np.float64(0.05125458367869757),1
HPGE_GEM,HPGeGEM_Th232,583.187,1.2579140652527114,100.0,np.float64(0.05208912425682908),1
HPGE_GEM,HPGeGEM_Th232,727.2902825788752,1.3208667829329714,47.5826640985314,np.float64(0.04897846005537494),1
HPGE_GEM,HPGeGEM_Th232,794.947,1.3591319948270757,37.115771835684335,np.float64(0.04820505123577522),1
HPGE_GEM,HPGeGEM_Th232,860.557,1.4971170489787398,41.05634224369225,np.float64(0.05103474337269499),1
HPGE_GEM,HPGeGEM_Th232,911.204,1.4989180984486203,100.0,np.float64(0.04965581275104589),1
HPGE_GEM,HPGeGEM_Th232,964.766,1.5606369089801648,39.374237350045966,np.float64(0.0502447718864383),1
HPGE_GEM,HPGeGEM_Th232,968.971,1.5389846841480412,74.88260965674691,np.float64(0.049440050773824136),1
HPGE_GEM,HPGeGEM_Th232,1588.2,2.05106756186897,30.09651936214379,np.float64(0.051466824171233966),1
HPGE_GEM,HPGeGEM_Th232,2614.511,2.7492880362031342,73.51613611942896,np.float64(0.053768139048804),1
HPGE_GMX,HPGeGMX_Background,238.632,0.6749187542752363,9.384486171675013,np.float64(0.04369051416683426),1
HPGE_GMX,HPGeGMX_Background,295.2246979738063,1.0153431849381158,7.301969369461045,np.float64(0.05909306478148044),1
HPGE_GMX,HPGeGMX_Background,338.32,0.9836369758040229,5.4875577563932305,np.float64(0.05347748934073544),1
HPGE_GMX,HPGeGMX_Background,351.932,0.8871615267025397,10.564989742887231,np.float64(0.047290436300889784),1
HPGE_GMX,HPGeGMX_Background,583.187,0.9236565264943177,8.950436148925878,np.float64(0.03824781112494199),1
HPGE_GMX,HPGeGMX_Background,609.321,2.203176379241537,23.649952163062263,np.float64(0.08925369278824176),0
HPGE_GMX,HPGeGMX_Background,911.2039709064659,1.133981146875428,7.795280513041799,np.float64(0.0375662662620953),1
HPGE_GMX,HPGeGMX_Background,968.971,2.408083050835911,8.057681021189381,np.float64(0.07735993056150539),1
HPGE_GMX,HPGeGMX_Background,1120.294,1.3438576053621456,7.495506270387176,np.float64(0.040150157057676536),1
HPGE_GMX,HPGeGMX_Eu152,778.9045,1.4670276372010254,74.76356736181992,np.float64(0.05256494194506195),1
HPGE_GMX,HPGeGMX_Eu152,867.38,1.3994568164771837,32.41894506798085,np.float64(0.047517633095837314),1
HPGE_GMX,HPGeGMX_Eu152,964.0689851959756,1.6495588495595135,77.37235819159389,np.float64(0.053126812298392924),1
HPGE_GMX,HPGeGMX_Eu152,1085.837,1.633900075751073,59.15852619264021,np.float64(0.04958418449147667),1
HPGE_GMX,HPGeGMX_Eu152,1112.076,1.6742880786455083,68.18402652047729,np.float64(0.050206847276963174),1
HPGE_GMX,HPGeGMX_Eu152,1408.013,1.7934518353526128,75.81172659876685,np.float64(0.04779543135979435),1
HPGE_GMX,HPGeGMX_Eu152,1460.82,1.5304318379791801,15.520228694221423,np.float64(0.040041988704971054),1
HPGE_GMX,HPGeGMX_Th228,583.187,1.2762613367056723,61.37739682532543,np.float64(0.05284886876472999),1
HPGE_GMX,HPGeGMX_Th228,727.33,1.5388336721891056,32.16244727797021,np.float64(0.057059233094830734),1
HPGE_GMX,HPGeGMX_Th228,860.557,1.5384551746482285,24.202578348482827,np.float64(0.0524439054929779),1
HPGE_GMX,HPGeGMX_Th228,1460.82,1.97643900423144,20.36561972533088,np.float64(0.05171125320288598),1
HPGE_GMX,HPGeGMX_Th228,2614.511,2.529880885043505,40.564742894952076,np.float64(0.04947716842058814),1
HPGE_GMX,HPGeGMX_Th232,209.253,0.7784318228746545,7.798217391673421,np.float64(0.05381269411143412),1
HPGE_GMX,HPGeGMX_Th232,463.004,1.4664554857649044,11.010897583591424,np.float64(0.068151671676706),1
HPGE_GMX,HPGeGMX_Th232,583.187,1.351356643710531,32.29973050926084,np.float64(0.05595849992772599),1
HPGE_GMX,HPGeGMX_Th232,727.2902825788752,1.3413535139642305,12.90585987126228,np.float64(0.04973811920529442),1
HPGE_GMX,HPGeGMX_Th232,794.947,1.3058320705438708,6.644857823131374,np.float64(0.046314634712057275),1
HPGE_GMX,HPGeGMX_Th232,860.557,1.50360728890025,11.345307759068259,np.float64(0.05125598708176066),1
HPGE_GMX,HPGeGMX_Th232,911.204,1.6935842456511265,30.73386784350065,np.float64(0.05610466793830383),1
HPGE_GMX,HPGeGMX_Th232,964.766,2.578684017284981,17.76350936020895,np.float64(0.0830208419845432),1
HPGE_GMX,HPGeGMX_Th232,968.971,1.4807344419219357,20.952840402405567,np.float64(0.047568755391284),1
HPGE_GMX,HPGeGMX_Th232,1588.2,1.4944516436806081,5.651392559342319,np.float64(0.03749982760569593),1
HPGE_GMX,HPGeGMX_Th232,2614.511,2.4687878151105247,21.0092059136168,np.float64(0.048282364298277515),1
LABR_BRIL,LaBrBril_Eu152,121.78170000000001,8.690149347699517,100.0,np.float64(0.7874740009019189),1
LABR_BRIL,LaBrBril_Eu152,344.63477012895936,14.338641071710187,91.88188550114248,np.float64(0.7723754262911514),1
LABR_BRIL,LaBrBril_Eu152,609.321,11.057059629269526,5.083467075720584,np.float64(0.447936630308208),1
LABR_BRIL,LaBrBril_Eu152,778.9665677716689,20.866546214010157,61.81713681814066,np.float64(0.7476376473042958),1
LABR_BRIL,LaBrBril_Eu152,867.0359494065157,25.907145639319,30.354138335745013,np.float64(0.8798345540340106),1
LABR_BRIL,LaBrBril_Eu152,964.318034470562,22.527961783056515,60.28379833099548,np.float64(0.7254571347166884),1
LABR_BRIL,LaBrBril_Eu152,1086.407972644377,18.340203233310078,13.689880089842482,np.float64(0.5564263291591253),1
LABR_BRIL,LaBrBril_Eu152,1408.013,22.998868876364416,49.10787553368396,np.float64(0.612919085455709),1
LABR_BRIL,LaBrBril_Eu152,1460.82,31.910064065879748,73.71039297801231,np.float64(0.8348901226388639),1
LABR_BRIL,LaBrBril_Eu152,1764.4909999999998,25.89823816511787,7.842103436786063,np.float64(0.6165389190257641),1
LABR_BRIL,LaBrBril_Th228,238.8582113804925,11.700124262579564,90.71413331626121,np.float64(0.7570427179538408),1
LABR_BRIL,LaBrBril_Th228,583.187,17.49114494562353,90.73533053865205,np.float64(0.7242930559678216),1
LABR_BRIL,LaBrBril_Th228,727.33,19.11524302948458,29.470303026639627,np.float64(0.7087842743472695),1
LABR_BRIL,LaBrBril_Th228,860.557,21.867493299084085,16.953492338038107,np.float64(0.7454339722362828),1
LABR_BRIL,LaBrBril_Th228,1460.82,31.76050706037926,64.22897916472454,np.float64(0.8309771356136415),1
LABR_BRIL,LaBrBril_Th228,1588.2,31.3084680638705,12.995427881260365,np.float64(0.7856140143163435),1
LABR_BRIL,LaBrBril_Th228,1764.4909999999998,29.594561652294097,7.07564853364591,np.float64(0.7045343754202705),1
LABR_BRIL,LaBrBril_Th228,2614.511,39.22939482526903,53.17152186674683,np.float64(0.767213739699135),1
OBS,OBS_UGlass,50.33412935872973,13.3889774079393,13.560712840624596,np.float64(1.8871921800156284),1
OBS,OBS_UGlass,186.01595971932258,32.23669395727795,14.772687638366653,np.float64(2.3636076808950253),1
OBS,OBS_UGlass,1765.2343507233384,52.357581250558205,18.533465729551278,np.float64(1.246173151732192),1
