ch,keV,net,fit,model,continuum_raw,Am-241,Esc-NaI,continuum
384,119.926,72.524,72.524,52.690,52.690,0.000,0.000,52.690
385,120.277,92.584,92.584,52.268,52.268,0.000,0.000,52.268
386,120.628,80.372,80.372,51.847,51.847,0.000,0.000,51.847
387,120.979,114.017,114.017,51.425,51.425,0.000,0.000,51.425
388,121.329,75.889,75.889,51.004,51.004,0.000,0.000,51.004
389,121.680,68.322,68.322,50.582,50.582,0.000,0.000,50.582
390,122.031,85.751,85.751,50.161,50.161,0.000,0.000,50.161
391,122.382,87.197,87.197,49.739,49.739,0.000,0.000,49.739
392,122.733,62.098,62.098,49.318,49.318,0.000,0.000,49.318
393,123.084,98.202,98.202,48.896,48.896,0.000,0.000,48.896
394,123.435,84.049,84.049,48.475,48.475,0.000,0.000,48.475
395,123.786,74.894,74.894,48.053,48.053,0.000,0.000,48.053
396,124.137,94.278,94.278,47.632,47.632,0.000,0.000,47.632
397,124.488,94.278,94.278,47.210,47.210,0.000,0.000,47.210
398,124.839,109.113,109.113,46.789,46.789,0.000,0.000,46.789
399,125.190,83.901,83.901,46.367,46.367,0.000,0.000,46.367
400,125.541,70.985,70.985,45.946,45.946,0.000,0.000,45.946
401,125.892,56.416,56.416,45.524,45.524,0.000,0.000,45.524
402,126.243,64.911,64.911,45.103,45.103,0.000,0.000,45.103
403,126.594,77.985,77.985,44.681,44.681,0.000,0.000,44.681
404,126.946,70.985,70.985,44.260,44.260,0.000,0.000,44.260
405,127.297,67.330,67.330,43.838,43.838,0.000,0.000,43.838
406,127.648,63.056,63.056,43.417,43.417,0.000,0.000,43.417
407,127.999,23.601,23.601,42.995,42.995,0.000,0.000,42.995
408,128.350,58.458,58.458,42.573,42.573,0.000,0.000,42.573
409,128.701,43.236,43.236,42.152,42.152,0.000,0.000,42.152
410,129.053,37.867,37.867,41.730,41.730,0.000,0.000,41.730
411,129.404,39.140,39.140,41.309,41.309,0.000,0.000,41.309
412,129.755,49.635,49.635,40.887,40.887,0.000,0.000,40.887
413,130.106,27.709,27.709,40.466,40.466,0.000,0.000,40.466
414,130.457,53.549,53.549,40.044,40.044,0.000,0.000,40.044
415,130.809,17.197,17.197,39.623,39.623,0.000,0.000,39.623
416,131.160,10.478,10.478,39.201,39.201,0.000,0.000,39.201
417,131.511,21.209,21.209,38.780,38.780,0.000,0.000,38.780
418,131.863,43.217,43.217,38.358,38.358,0.000,0.000,38.358
419,132.214,31.000,31.000,37.937,37.937,0.000,0.000,37.937
420,132.565,28.921,28.921,37.515,37.515,0.000,0.000,37.515
421,132.917,7.194,7.194,37.094,37.094,0.000,0.000,37.094
422,133.268,16.983,16.983,36.672,36.672,0.000,0.000,36.672
423,133.619,0.000,-4.057,36.251,36.251,0.000,0.000,36.251
424,133.971,0.000,-1.983,35.829,35.829,0.000,0.000,35.829
425,134.322,13.460,13.460,35.408,35.408,0.000,0.000,35.408
426,134.674,0.000,-6.660,34.986,34.986,0.000,0.000,34.986
427,135.025,1.027,1.027,34.565,34.565,0.000,0.000,34.565
428,135.376,3.209,3.209,34.143,34.143,0.000,0.000,34.143
429,135.728,4.443,4.443,33.722,33.722,0.000,0.000,33.722
430,136.079,4.914,4.914,33.300,33.300,0.000,0.000,33.300
431,136.431,5.465,5.465,32.879,32.879,0.000,0.000,32.879
432,136.782,19.901,19.901,32.457,32.457,0.000,0.000,32.457
433,137.134,0.000,-2.660,32.035,32.035,0.000,0.000,32.035
434,137.485,8.010,8.010,31.614,31.614,0.000,0.000,31.614
435,137.837,0.000,-6.530,31.192,31.192,0.000,0.000,31.192
436,138.188,2.244,2.244,30.771,30.771,0.000,0.000,30.771
437,138.540,0.000,-4.182,30.349,30.349,0.000,0.000,30.349
438,138.891,7.689,7.689,29.928,29.928,0.000,0.000,29.928
439,139.243,0.000,-19.158,29.506,29.506,0.000,0.000,29.506
440,139.595,18.805,18.805,29.085,29.085,0.000,0.000,29.085
441,139.946,5.904,5.904,28.663,28.663,0.000,0.000,28.663
442,140.298,0.000,-8.003,28.242,28.242,0.000,0.000,28.242
443,140.649,0.699,0.699,27.820,27.820,0.000,0.000,27.820
444,141.001,31.564,31.564,27.399,27.399,0.000,0.000,27.399
445,141.353,0.000,-4.732,26.977,26.977,0.000,0.000,26.977
446,141.704,0.793,0.793,26.556,26.556,0.000,0.000,26.556
447,142.056,11.598,11.598,26.134,26.134,0.000,0.000,26.134
448,142.408,7.281,7.281,25.713,25.713,0.000,0.000,25.713
449,142.759,24.731,24.731,25.291,25.291,0.000,0.000,25.291
450,143.111,10.005,10.005,24.870,24.870,0.000,0.000,24.870
451,143.463,13.079,13.079,24.448,24.448,0.000,0.000,24.448
452,143.815,25.394,25.394,24.027,24.027,0.000,0.000,24.027
453,144.166,10.465,10.465,23.605,23.605,0.000,0.000,23.605
454,144.518,7.394,7.394,23.184,23.184,0.000,0.000,23.184
455,144.870,0.000,-1.828,22.762,22.762,0.000,0.000,22.762
456,145.222,19.667,19.667,22.341,22.341,0.000,0.000,22.341
457,145.574,0.000,-4.483,21.919,21.919,0.000,0.000,21.919
458,145.925,0.428,0.428,21.497,21.497,0.000,0.000,21.497
459,146.277,0.000,-10.158,21.076,21.076,0.000,0.000,21.076
460,146.629,0.000,-3.894,20.654,20.654,0.000,0.000,20.654
461,146.981,5.529,5.529,20.233,20.233,0.000,0.000,20.233
462,147.333,0.000,-2.352,19.811,19.811,0.000,0.000,19.811
463,147.685,0.000,-12.512,19.390,19.390,0.000,0.000,19.390
464,148.036,0.000,-3.687,18.968,18.968,0.000,0.000,18.968
465,148.388,0.000,-6.884,18.547,18.547,0.000,0.000,18.547
466,148.740,0.359,0.359,18.125,18.125,0.000,0.000,18.125
467,149.092,7.901,7.901,17.704,17.704,0.000,0.000,17.704
468,149.444,0.236,0.236,17.282,17.282,0.000,0.000,17.282
469,149.796,8.677,8.677,16.861,16.861,0.000,0.000,16.861
470,150.148,15.576,15.576,16.439,16.439,0.000,0.000,16.439
471,150.500,0.000,-2.916,16.018,16.018,0.000,0.000,16.018
472,150.852,7.061,7.061,15.596,15.596,0.000,0.000,15.596
473,151.204,15.453,15.453,15.175,15.175,0.000,0.000,15.175
474,151.556,0.000,-1.350,14.753,14.753,0.000,0.000,14.753
475,151.908,7.638,7.638,14.332,14.332,0.000,0.000,14.332
476,152.260,0.431,0.431,13.910,13.910,0.000,0.000,13.910
477,152.612,0.000,-8.564,13.489,13.489,0.000,0.000,13.489
478,152.964,0.000,-10.042,13.067,13.067,0.000,0.000,13.067
479,153.316,21.783,21.783,12.646,12.646,0.000,0.000,12.646
480,153.668,0.000,-6.222,12.224,12.224,0.000,0.000,12.224
481,154.020,5.768,5.768,11.803,11.803,0.000,0.000,11.803
482,154.372,7.835,7.835,11.381,11.381,0.000,0.000,11.381
483,154.725,3.133,3.133,10.960,10.960,0.000,0.000,10.960
484,155.077,15.709,15.709,10.538,10.538,0.000,0.000,10.538
485,155.429,0.000,-7.301,10.116,10.116,0.000,0.000,10.116
486,155.781,4.911,4.911,9.695,9.695,0.000,0.000,9.695
487,156.133,0.000,-3.791,9.273,9.273,0.000,0.000,9.273
488,156.485,0.000,-0.288,8.852,8.852,0.000,0.000,8.852
489,156.838,14.564,14.564,8.430,8.430,0.000,0.000,8.430
490,157.190,21.187,21.187,8.009,8.009,0.000,0.000,8.009
491,157.542,13.303,13.303,7.587,7.587,0.000,0.000,7.587
492,157.894,7.980,7.980,7.166,7.166,0.000,0.000,7.166
493,158.246,0.000,-2.074,6.744,6.744,0.000,0.000,6.744
494,158.599,0.000,-2.022,6.323,6.323,0.000,0.000,6.323
495,158.951,24.645,24.645,5.901,5.901,0.000,0.000,5.901
496,159.303,0.000,-20.222,5.480,5.480,0.000,0.000,5.480
497,159.655,0.000,-8.259,5.058,5.058,0.000,0.000,5.058
498,160.008,0.000,-9.855,4.637,4.637,0.000,0.000,4.637
499,160.360,0.000,-16.439,4.215,4.215,0.000,0.000,4.215
500,160.712,2.589,2.589,3.794,3.794,0.000,0.000,3.794
501,161.065,0.000,-1.978,3.372,3.372,0.000,0.000,3.372
502,161.417,14.746,14.746,2.951,2.951,0.000,0.000,2.951
503,161.769,0.000,-5.978,2.529,2.529,0.000,0.000,2.529
504,162.122,0.000,-4.806,2.108,2.108,0.000,0.000,2.108
505,162.474,15.946,15.946,1.686,1.686,0.000,0.000,1.686
506,162.826,0.000,-4.690,1.265,1.265,0.000,0.000,1.265
507,163.179,2.108,2.108,0.843,0.843,0.000,0.000,0.843
508,163.531,0.685,0.685,0.422,0.422,0.000,0.000,0.422
509,163.884,0.990,0.990,0.000,0.000,0.000,0.000,0.000
510,164.236,0.000,-14.946,0.000,0.000,0.000,0.000,0.000
511,164.588,0.000,-13.182,0.000,0.000,0.000,0.000,0.000
512,164.941,14.502,14.502,0.000,0.000,0.000,0.000,0.000
513,165.293,2.236,2.236,0.000,0.000,0.000,0.000,0.000
514,165.646,0.000,-4.298,0.000,0.000,0.000,0.000,0.000
515,165.998,5.293,5.293,0.000,0.000,0.000,0.000,0.000
516,166.351,0.975,0.975,0.000,0.000,0.000,0.000,0.000
517,166.703,5.896,5.896,0.000,0.000,0.000,0.000,0.000
518,167.056,12.736,12.736,0.000,0.000,0.000,0.000,0.000
519,167.408,19.391,19.391,0.000,0.000,0.000,0.000,0.000
520,167.761,4.209,4.209,0.000,0.000,0.000,0.000,0.000
521,168.113,0.000,-0.584,0.000,0.000,0.000,0.000,0.000
522,168.466,6.355,6.355,0.000,0.000,0.000,0.000,0.000
523,168.818,0.000,-1.902,0.000,0.000,0.000,0.000,0.000
524,169.171,7.872,7.872,0.000,0.000,0.000,0.000,0.000
525,169.524,0.000,-0.641,0.000,0.000,0.000,0.000,0.000
526,169.876,0.000,-6.145,0.000,0.000,0.000,0.000,0.000
527,170.229,0.000,-5.909,0.000,0.000,0.000,0.000,0.000
528,170.581,0.000,-0.934,0.000,0.000,0.000,0.000,0.000
529,170.934,0.000,-13.951,0.000,0.000,0.000,0.000,0.000
530,171.287,16.372,16.372,0.000,0.000,0.000,0.000,0.000
531,171.639,2.258,2.258,0.000,0.000,0.000,0.000,0.000
532,171.992,13.963,13.963,0.000,0.000,0.000,0.000,0.000
533,172.345,0.000,-9.480,0.000,0.000,0.000,0.000,0.000
534,172.697,3.800,3.800,0.000,0.000,0.000,0.000,0.000
535,173.050,0.000,-3.113,0.000,0.000,0.000,0.000,0.000
536,173.403,4.677,4.677,0.000,0.000,0.000,0.000,0.000
537,173.755,1.699,1.699,0.000,0.000,0.000,0.000,0.000
538,174.108,2.106,2.106,0.000,0.000,0.000,0.000,0.000
539,174.461,0.000,-13.200,0.000,0.000,0.000,0.000,0.000
540,174.814,0.000,-4.106,0.000,0.000,0.000,0.000,0.000
541,175.166,11.717,11.717,0.000,0.000,0.000,0.000,0.000
542,175.519,0.000,-5.485,0.000,0.000,0.000,0.000,0.000
543,175.872,0.000,-2.847,0.000,0.000,0.000,0.000,0.000
544,176.225,0.000,-14.426,0.000,0.000,0.000,0.000,0.000
545,176.578,7.180,7.180,0.000,0.000,0.000,0.000,0.000
546,176.930,8.002,8.002,0.000,0.000,0.000,0.000,0.000
547,177.283,6.741,6.741,0.000,0.000,0.000,0.000,0.000
548,177.636,8.079,8.079,0.000,0.000,0.000,0.000,0.000
549,177.989,0.460,0.460,0.000,0.000,0.000,0.000,0.000
550,178.342,0.335,0.335,0.000,0.000,0.000,0.000,0.000
551,178.695,4.968,4.968,0.000,0.000,0.000,0.000,0.000
552,179.047,0.000,-16.182,0.000,0.000,0.000,0.000,0.000
553,179.400,0.000,-0.638,0.000,0.000,0.000,0.000,0.000
554,179.753,2.877,2.877,0.000,0.000,0.000,0.000,0.000
555,180.106,0.000,-4.714,0.000,0.000,0.000,0.000,0.000
556,180.459,2.862,2.862,0.000,0.000,0.000,0.000,0.000
557,180.812,0.000,-6.842,0.000,0.000,0.000,0.000,0.000
558,181.165,0.000,-8.520,0.000,0.000,0.000,0.000,0.000
559,181.518,0.000,-3.606,0.000,0.000,0.000,0.000,0.000
560,181.871,8.318,8.318,0.000,0.000,0.000,0.000,0.000
561,182.224,1.266,1.266,0.000,0.000,0.000,0.000,0.000
562,182.577,0.000,-7.535,0.000,0.000,0.000,0.000,0.000
563,182.930,5.367,5.367,0.000,0.000,0.000,0.000,0.000
564,183.283,0.000,-7.005,0.000,0.000,0.000,0.000,0.000
565,183.636,11.012,11.012,0.000,0.000,0.000,0.000,0.000
566,183.989,0.000,-7.677,0.000,0.000,0.000,0.000,0.000
567,184.342,0.000,-11.448,0.000,0.000,0.000,0.000,0.000
568,184.695,0.000,-1.155,0.000,0.000,0.000,0.000,0.000
569,185.048,1.547,1.547,0.000,0.000,0.000,0.000,0.000
570,185.401,0.000,-10.796,0.000,0.000,0.000,0.000,0.000
571,185.754,17.226,17.226,0.000,0.000,0.000,0.000,0.000
572,186.107,19.037,19.037,0.000,0.000,0.000,0.000,0.000
573,186.460,0.000,-0.840,0.000,0.000,0.000,0.000,0.000
574,186.813,8.628,8.628,0.000,0.000,0.000,0.000,0.000
575,187.166,0.000,-25.567,0.000,0.000,0.000,0.000,0.000
576,187.519,19.236,19.236,0.000,0.000,0.000,0.000,0.000
577,187.872,11.650,11.650,0.000,0.000,0.000,0.000,0.000
578,188.225,9.357,9.357,0.000,0.000,0.000,0.000,0.000
579,188.579,15.527,15.527,0.000,0.000,0.000,0.000,0.000
580,188.932,9.993,9.993,0.000,0.000,0.000,0.000,0.000
581,189.285,0.000,-2.286,0.000,0.000,0.000,0.000,0.000
582,189.638,14.465,14.465,0.000,0.000,0.000,0.000,0.000
583,189.991,10.084,10.084,0.000,0.000,0.000,0.000,0.000
584,190.344,0.000,-13.350,0.000,0.000,0.000,0.000,0.000
585,190.698,11.170,11.170,0.000,0.000,0.000,0.000,0.000
586,191.051,8.722,8.722,0.000,0.000,0.000,0.000,0.000
587,191.404,8.611,8.611,0.000,0.000,0.000,0.000,0.000
588,191.757,2.298,2.298,0.000,0.000,0.000,0.000,0.000
589,192.110,0.000,-4.207,0.000,0.000,0.000,0.000,0.000
590,192.464,1.633,1.633,0.000,0.000,0.000,0.000,0.000
591,192.817,0.000,-18.860,0.000,0.000,0.000,0.000,0.000
592,193.170,3.007,3.007,0.000,0.000,0.000,0.000,0.000
593,193.523,0.000,-1.737,0.000,0.000,0.000,0.000,0.000
594,193.877,17.148,17.148,0.000,0.000,0.000,0.000,0.000
595,194.230,11.527,11.527,0.000,0.000,0.000,0.000,0.000
596,194.583,1.717,1.717,0.000,0.000,0.000,0.000,0.000
597,194.937,0.000,-9.042,0.000,0.000,0.000,0.000,0.000
598,195.290,0.000,-3.355,0.000,0.000,0.000,0.000,0.000
599,195.643,0.000,-0.522,0.000,0.000,0.000,0.000,0.000
600,195.996,11.975,11.975,0.000,0.000,0.000,0.000,0.000
601,196.350,21.773,21.773,0.000,0.000,0.000,0.000,0.000
602,196.703,0.000,-4.473,0.000,0.000,0.000,0.000,0.000
603,197.057,0.000,-4.140,0.000,0.000,0.000,0.000,0.000
604,197.410,2.702,2.702,0.000,0.000,0.000,0.000,0.000
605,197.763,0.000,-3.993,0.000,0.000,0.000,0.000,0.000
606,198.117,4.428,4.428,0.000,0.000,0.000,0.000,0.000
607,198.470,2.337,2.337,0.000,0.000,0.000,0.000,0.000
608,198.823,0.000,-9.682,0.000,0.000,0.000,0.000,0.000
609,199.177,10.150,10.150,0.000,0.000,0.000,0.000,0.000
610,199.530,1.263,1.263,0.000,0.000,0.000,0.000,0.000
611,199.884,0.000,-16.264,0.000,0.000,0.000,0.000,0.000
612,200.237,0.000,-1.303,0.000,0.000,0.000,0.000,0.000
613,200.591,0.000,-1.158,0.000,0.000,0.000,0.000,0.000
614,200.944,5.943,5.943,0.000,0.000,0.000,0.000,0.000
615,201.297,0.000,-6.527,0.000,0.000,0.000,0.000,0.000
616,201.651,13.140,13.140,0.000,0.000,0.000,0.000,0.000
617,202.004,9.493,9.493,0.000,0.000,0.000,0.000,0.000
618,202.358,14.458,14.458,0.000,0.000,0.000,0.000,0.000
619,202.711,0.000,-13.862,0.000,0.000,0.000,0.000,0.000
620,203.065,12.249,12.249,0.000,0.000,0.000,0.000,0.000
621,203.418,6.433,6.433,0.000,0.000,0.000,0.000,0.000
622,203.772,12.690,12.690,0.000,0.000,0.000,0.000,0.000
623,204.125,0.000,-1.532,0.000,0.000,0.000,0.000,0.000
624,204.479,0.000,-1.690,0.000,0.000,0.000,0.000,0.000
625,204.833,0.000,-12.591,0.000,0.000,0.000,0.000,0.000
626,205.186,0.000,-10.113,0.000,0.000,0.000,0.000,0.000
627,205.540,1.406,1.406,0.000,0.000,0.000,0.000,0.000
628,205.893,0.712,0.712,0.000,0.000,0.000,0.000,0.000
629,206.247,5.800,5.800,0.000,0.000,0.000,0.000,0.000
630,206.600,0.000,-11.572,0.000,0.000,0.000,0.000,0.000
631,206.954,8.054,8.054,0.000,0.000,0.000,0.000,0.000
632,207.308,2.909,2.909,0.000,0.000,0.000,0.000,0.000
633,207.661,0.000,-4.722,0.000,0.000,0.000,0.000,0.000
634,208.015,10.362,10.362,0.000,0.000,0.000,0.000,0.000
635,208.368,0.000,-2.192,0.000,0.000,0.000,0.000,0.000
636,208.722,0.000,-14.330,0.000,0.000,0.000,0.000,0.000
637,209.076,0.000,-10.081,0.000,0.000,0.000,0.000,0.000
638,209.429,9.623,9.623,0.000,0.000,0.000,0.000,0.000
639,209.783,0.000,-1.229,0.000,0.000,0.000,0.000,0.000
640,210.137,6.130,6.130,0.000,0.000,0.000,0.000,0.000
641,210.490,20.298,20.298,0.000,0.000,0.000,0.000,0.000
642,210.844,0.000,-3.823,0.000,0.000,0.000,0.000,0.000
643,211.198,8.559,8.559,0.000,0.000,0.000,0.000,0.000
644,211.552,0.000,-6.737,0.000,0.000,0.000,0.000,0.000
645,211.905,13.928,13.928,0.000,0.000,0.000,0.000,0.000
646,212.259,0.000,-10.564,0.000,0.000,0.000,0.000,0.000
647,212.613,10.606,10.606,0.000,0.000,0.000,0.000,0.000
648,212.966,9.606,9.606,0.000,0.000,0.000,0.000,0.000
649,213.320,14.714,14.714,0.000,0.000,0.000,0.000,0.000
650,213.674,0.000,-1.530,0.000,0.000,0.000,0.000,0.000
651,214.028,0.000,-9.441,0.000,0.000,0.000,0.000,0.000
652,214.381,5.382,5.382,0.000,0.000,0.000,0.000,0.000
653,214.735,10.323,10.323,0.000,0.000,0.000,0.000,0.000
654,215.089,0.000,-1.911,0.000,0.000,0.000,0.000,0.000
655,215.443,0.000,-9.803,0.000,0.000,0.000,0.000,0.000
656,215.797,7.616,7.616,0.000,0.000,0.000,0.000,0.000
657,216.150,5.465,5.465,0.000,0.000,0.000,0.000,0.000
658,216.504,0.000,-0.707,0.000,0.000,0.000,0.000,0.000
659,216.858,0.000,-0.535,0.000,0.000,0.000,0.000,0.000
660,217.212,1.379,1.379,0.000,0.000,0.000,0.000,0.000
661,217.566,12.074,12.074,0.000,0.000,0.000,0.000,0.000
662,217.920,0.000,-4.559,0.000,0.000,0.000,0.000,0.000
663,218.273,4.052,4.052,0.000,0.000,0.000,0.000,0.000
664,218.627,2.749,2.749,0.000,0.000,0.000,0.000,0.000
665,218.981,1.983,1.983,0.000,0.000,0.000,0.000,0.000
666,219.335,6.113,6.113,0.000,0.000,0.000,0.000,0.000
667,219.689,0.000,-4.010,0.000,0.000,0.000,0.000,0.000
668,220.043,2.958,2.958,0.000,0.000,0.000,0.000,0.000
669,220.397,2.909,2.909,0.000,0.000,0.000,0.000,0.000
670,220.751,6.029,6.029,0.000,0.000,0.000,0.000,0.000
671,221.105,0.000,-16.552,0.000,0.000,0.000,0.000,0.000
672,221.458,0.000,-12.365,0.000,0.000,0.000,0.000,0.000
673,221.812,0.000,-4.439,0.000,0.000,0.000,0.000,0.000
674,222.166,8.719,8.719,0.000,0.000,0.000,0.000,0.000
675,222.520,2.539,2.539,0.000,0.000,0.000,0.000,0.000
676,222.874,0.000,-4.857,0.000,0.000,0.000,0.000,0.000
677,223.228,15.525,15.525,0.000,0.000,0.000,0.000,0.000
678,223.582,0.000,-0.480,0.000,0.000,0.000,0.000,0.000
679,223.936,3.864,3.864,0.000,0.000,0.000,0.000,0.000
680,224.290,0.000,-8.638,0.000,0.000,0.000,0.000,0.000
681,224.644,0.000,-1.771,0.000,0.000,0.000,0.000,0.000
682,224.998,0.000,-4.453,0.000,0.000,0.000,0.000,0.000
683,225.352,3.820,3.820,0.000,0.000,0.000,0.000,0.000
684,225.706,3.869,3.869,0.000,0.000,0.000,0.000,0.000
685,226.060,0.000,-12.961,0.000,0.000,0.000,0.000,0.000
686,226.414,0.000,-0.345,0.000,0.000,0.000,0.000,0.000
687,226.768,0.000,-15.096,0.000,0.000,0.000,0.000,0.000
688,227.122,0.000,-7.123,0.000,0.000,0.000,0.000,0.000
689,227.476,0.000,-0.468,0.000,0.000,0.000,0.000,0.000
690,227.830,12.138,12.138,0.000,0.000,0.000,0.000,0.000
691,228.184,11.308,11.308,0.000,0.000,0.000,0.000,0.000
692,228.538,0.000,-6.283,0.000,0.000,0.000,0.000,0.000
693,228.893,0.000,-9.874,0.000,0.000,0.000,0.000,0.000
694,229.247,1.963,1.963,0.000,0.000,0.000,0.000,0.000
695,229.601,8.473,8.473,0.000,0.000,0.000,0.000,0.000
696,229.955,0.000,-5.431,0.000,0.000,0.000,0.000,0.000
697,230.309,0.000,-1.724,0.000,0.000,0.000,0.000,0.000
698,230.663,3.493,3.493,0.000,0.000,0.000,0.000,0.000
699,231.017,0.000,-8.855,0.000,0.000,0.000,0.000,0.000
700,231.371,0.000,-4.655,0.000,0.000,0.000,0.000,0.000
701,231.725,0.000,-10.993,0.000,0.000,0.000,0.000,0.000
702,232.080,11.443,11.443,0.000,0.000,0.000,0.000,0.000
703,232.434,0.047,0.047,0.000,0.000,0.000,0.000,0.000
704,232.788,0.047,0.047,0.000,0.000,0.000,0.000,0.000
705,233.142,0.000,-25.049,0.000,0.000,0.000,0.000,0.000
706,233.496,3.478,3.478,0.000,0.000,0.000,0.000,0.000
707,233.850,0.000,-17.867,0.000,0.000,0.000,0.000,0.000
708,234.204,0.000,-0.367,0.000,0.000,0.000,0.000,0.000
709,234.559,0.000,-2.362,0.000,0.000,0.000,0.000,0.000
710,234.913,9.970,9.970,0.000,0.000,0.000,0.000,0.000
711,235.267,23.180,23.180,0.000,0.000,0.000,0.000,0.000
712,235.621,17.424,17.424,0.000,0.000,0.000,0.000,0.000
713,235.975,0.000,-17.732,0.000,0.000,0.000,0.000,0.000
714,236.330,0.000,-3.564,0.000,0.000,0.000,0.000,0.000
715,236.684,2.773,2.773,0.000,0.000,0.000,0.000,0.000
716,237.038,6.029,6.029,0.000,0.000,0.000,0.000,0.000
717,237.392,0.000,-4.860,0.000,0.000,0.000,0.000,0.000
718,237.747,0.000,-9.675,0.000,0.000,0.000,0.000,0.000
719,238.101,4.335,4.335,0.000,0.000,0.000,0.000,0.000
720,238.455,9.594,9.594,0.000,0.000,0.000,0.000,0.000
721,238.809,0.000,-3.333,0.000,0.000,0.000,0.000,0.000
722,239.164,13.360,13.360,0.000,0.000,0.000,0.000,0.000
723,239.518,11.456,11.456,0.000,0.000,0.000,0.000,0.000
724,239.872,0.000,-8.803,0.000,0.000,0.000,0.000,0.000
725,240.227,0.000,-1.948,0.000,0.000,0.000,0.000,0.000
726,240.581,0.000,-5.086,0.000,0.000,0.000,0.000,0.000
727,240.935,0.000,-16.443,0.000,0.000,0.000,0.000,0.000
728,241.289,2.394,2.394,0.000,0.000,0.000,0.000,0.000
729,241.644,0.000,-4.012,0.000,0.000,0.000,0.000,0.000
730,241.998,0.926,0.926,0.000,0.000,0.000,0.000,0.000
731,242.352,1.059,1.059,0.000,0.000,0.000,0.000,0.000
732,242.707,0.000,-2.037,0.000,0.000,0.000,0.000,0.000
733,243.061,0.000,-4.054,0.000,0.000,0.000,0.000,0.000
734,243.415,12.832,12.832,0.000,0.000,0.000,0.000,0.000
735,243.770,4.512,4.512,0.000,0.000,0.000,0.000,0.000
736,244.124,5.298,5.298,0.000,0.000,0.000,0.000,0.000
737,244.479,0.000,-7.934,0.000,0.000,0.000,0.000,0.000
738,244.833,2.421,2.421,0.000,0.000,0.000,0.000,0.000
739,245.187,10.288,10.288,0.000,0.000,0.000,0.000,0.000
740,245.542,0.300,0.300,0.000,0.000,0.000,0.000,0.000
741,245.896,13.877,13.877,0.000,0.000,0.000,0.000,0.000
742,246.250,0.421,0.421,0.000,0.000,0.000,0.000,0.000
743,246.605,0.000,-9.995,0.000,0.000,0.000,0.000,0.000
744,246.959,10.219,10.219,0.000,0.000,0.000,0.000,0.000
745,247.314,0.000,-1.012,0.000,0.000,0.000,0.000,0.000
746,247.668,0.000,-3.889,0.000,0.000,0.000,0.000,0.000
747,248.023,0.000,-10.409,0.000,0.000,0.000,0.000,0.000
748,248.377,0.887,0.887,0.000,0.000,0.000,0.000,0.000
749,248.731,3.256,3.256,0.000,0.000,0.000,0.000,0.000
750,249.086,0.000,-2.707,0.000,0.000,0.000,0.000,0.000
751,249.440,3.451,3.451,0.000,0.000,0.000,0.000,0.000
752,249.795,0.995,0.995,0.000,0.000,0.000,0.000,0.000
753,250.149,4.882,4.882,0.000,0.000,0.000,0.000,0.000
754,250.504,0.000,-2.865,0.000,0.000,0.000,0.000,0.000
755,250.858,0.000,-0.946,0.000,0.000,0.000,0.000,0.000
756,251.213,0.000,-1.857,0.000,0.000,0.000,0.000,0.000
757,251.567,0.000,-8.648,0.000,0.000,0.000,0.000,0.000
758,251.922,0.000,-3.165,0.000,0.000,0.000,0.000,0.000
759,252.276,0.000,-3.288,0.000,0.000,0.000,0.000,0.000
760,252.631,0.000,-2.182,0.000,0.000,0.000,0.000,0.000
761,252.985,4.091,4.091,0.000,0.000,0.000,0.000,0.000
762,253.340,0.000,-6.702,0.000,0.000,0.000,0.000,0.000
763,253.694,0.808,0.808,0.000,0.000,0.000,0.000,0.000
764,254.049,0.000,-3.298,0.000,0.000,0.000,0.000,0.000
765,254.403,0.000,-4.640,0.000,0.000,0.000,0.000,0.000
766,254.758,0.000,-9.926,0.000,0.000,0.000,0.000,0.000
