ch,keV,net,fit,model,continuum_raw,Lu-176,Esc-NaI
5928,2104.000,0.000,-1.892,0.000,0.000,0.000,0.000
5929,2104.371,0.000,-1.892,0.000,0.000,0.000,0.000
5930,2104.742,0.108,0.108,0.000,0.000,0.000,0.000
5931,2105.113,0.529,0.529,0.000,0.000,0.000,0.000
5932,2105.484,0.949,0.949,0.000,0.000,0.000,0.000
5933,2105.855,1.686,1.686,0.000,0.000,0.000,0.000
5934,2106.226,0.000,-1.681,0.000,0.000,0.000,0.000
5935,2106.597,0.108,0.108,0.000,0.000,0.000,0.000
5936,2106.968,1.477,1.477,0.000,0.000,0.000,0.000
5937,2107.339,0.000,-3.734,0.000,0.000,0.000,0.000
5938,2107.710,0.000,-1.945,0.000,0.000,0.000,0.000
5939,2108.081,0.000,-0.103,0.000,0.000,0.000,0.000
5940,2108.452,0.000,-2.471,0.000,0.000,0.000,0.000
5941,2108.824,0.000,-7.049,0.000,0.000,0.000,0.000
5942,2109.195,0.000,-1.892,0.000,0.000,0.000,0.000
5943,2109.566,10.949,10.949,0.000,0.000,0.000,0.000
5944,2109.937,2.529,2.529,0.000,0.000,0.000,0.000
5945,2110.308,0.000,-5.523,0.000,0.000,0.000,0.000
5946,2110.679,1.371,1.371,0.000,0.000,0.000,0.000
5947,2111.050,1.845,1.845,0.000,0.000,0.000,0.000
5948,2111.421,6.160,6.160,0.000,0.000,0.000,0.000
5949,2111.793,0.000,-0.051,0.000,0.000,0.000,0.000
5950,2112.164,2.897,2.897,0.000,0.000,0.000,0.000
5951,2112.535,0.000,-2.366,0.000,0.000,0.000,0.000
5952,2112.906,2.897,2.897,0.000,0.000,0.000,0.000
5953,2113.277,6.108,6.108,0.000,0.000,0.000,0.000
5954,2113.648,0.000,-5.260,0.000,0.000,0.000,0.000
5955,2114.020,2.949,2.949,0.000,0.000,0.000,0.000
5956,2114.391,0.000,-4.629,0.000,0.000,0.000,0.000
5957,2114.762,0.000,-2.260,0.000,0.000,0.000,0.000
5958,2115.133,0.688,0.688,0.000,0.000,0.000,0.000
5959,2115.504,0.000,-0.523,0.000,0.000,0.000,0.000
5960,2115.875,0.000,-1.681,0.000,0.000,0.000,0.000
5961,2116.247,0.845,0.845,0.000,0.000,0.000,0.000
5962,2116.618,1.266,1.266,0.000,0.000,0.000,0.000
5963,2116.989,0.582,0.582,0.000,0.000,0.000,0.000
5964,2117.360,0.000,-3.471,0.000,0.000,0.000,0.000
5965,2117.732,0.000,-2.838,0.000,0.000,0.000,0.000
5966,2118.103,0.582,0.582,0.000,0.000,0.000,0.000
5967,2118.474,0.000,-1.312,0.000,0.000,0.000,0.000
5968,2118.845,1.319,1.319,0.000,0.000,0.000,0.000
5969,2119.216,0.000,-3.471,0.000,0.000,0.000,0.000
5970,2119.588,1.951,1.951,0.000,0.000,0.000,0.000
5971,2119.959,0.000,-0.945,0.000,0.000,0.000,0.000
5972,2120.330,0.000,-3.734,0.000,0.000,0.000,0.000
5973,2120.701,1.108,1.108,0.000,0.000,0.000,0.000
5974,2121.073,1.160,1.160,0.000,0.000,0.000,0.000
5975,2121.444,0.000,-2.049,0.000,0.000,0.000,0.000
5976,2121.815,0.000,-3.997,0.000,0.000,0.000,0.000
5977,2122.187,3.371,3.371,0.000,0.000,0.000,0.000
5978,2122.558,2.055,2.055,0.000,0.000,0.000,0.000
5979,2122.929,3.055,3.055,0.000,0.000,0.000,0.000
5980,2123.300,0.000,-3.734,0.000,0.000,0.000,0.000
5981,2123.672,2.319,2.319,0.000,0.000,0.000,0.000
5982,2124.043,0.000,-4.628,0.000,0.000,0.000,0.000
5983,2124.414,4.214,4.214,0.000,0.000,0.000,0.000
5984,2124.786,0.000,-0.523,0.000,0.000,0.000,0.000
5985,2125.157,4.845,4.845,0.000,0.000,0.000,0.000
5986,2125.528,0.000,-4.208,0.000,0.000,0.000,0.000
5987,2125.900,5.686,5.686,0.000,0.000,0.000,0.000
5988,2126.271,2.055,2.055,0.000,0.000,0.000,0.000
5989,2126.642,1.792,1.792,0.000,0.000,0.000,0.000
5990,2127.014,0.000,-2.208,0.000,0.000,0.000,0.000
5991,2127.385,0.000,-3.629,0.000,0.000,0.000,0.000
5992,2127.756,4.212,4.212,0.000,0.000,0.000,0.000
5993,2128.128,4.582,4.582,0.000,0.000,0.000,0.000
5994,2128.499,3.055,3.055,0.000,0.000,0.000,0.000
5995,2128.870,0.000,-2.365,0.000,0.000,0.000,0.000
5996,2129.242,0.000,-6.575,0.000,0.000,0.000,0.000
5997,2129.613,5.740,5.740,0.000,0.000,0.000,0.000
5998,2129.985,0.000,-3.471,0.000,0.000,0.000,0.000
5999,2130.356,3.582,3.582,0.000,0.000,0.000,0.000
6000,2130.727,0.000,-1.155,0.000,0.000,0.000,0.000
6001,2131.099,0.000,-1.734,0.000,0.000,0.000,0.000
6002,2131.470,6.740,6.740,0.000,0.000,0.000,0.000
6003,2131.842,0.000,-2.575,0.000,0.000,0.000,0.000
6004,2132.213,3.371,3.371,0.000,0.000,0.000,0.000
6005,2132.584,4.371,4.371,0.000,0.000,0.000,0.000
6006,2132.956,0.477,0.477,0.000,0.000,0.000,0.000
6007,2133.327,0.000,-5.154,0.000,0.000,0.000,0.000
6008,2133.699,0.000,-1.471,0.000,0.000,0.000,0.000
6009,2134.070,0.000,-3.734,0.000,0.000,0.000,0.000
6010,2134.442,5.055,5.055,0.000,0.000,0.000,0.000
6011,2134.813,5.160,5.160,0.000,0.000,0.000,0.000
6012,2135.184,1.582,1.582,0.000,0.000,0.000,0.000
6013,2135.556,0.000,-0.997,0.000,0.000,0.000,0.000
6014,2135.927,0.000,-2.418,0.000,0.000,0.000,0.000
6015,2136.299,0.000,-0.366,0.000,0.000,0.000,0.000
6016,2136.670,0.000,-3.786,0.000,0.000,0.000,0.000
6017,2137.042,0.000,-2.365,0.000,0.000,0.000,0.000
6018,2137.413,2.108,2.108,0.000,0.000,0.000,0.000
6019,2137.785,0.899,0.899,0.000,0.000,0.000,0.000
6020,2138.156,9.634,9.634,0.000,0.000,0.000,0.000
6021,2138.528,2.371,2.371,0.000,0.000,0.000,0.000
6022,2138.899,2.582,2.582,0.000,0.000,0.000,0.000
6023,2139.271,2.423,2.423,0.000,0.000,0.000,0.000
6024,2139.642,1.214,1.214,0.000,0.000,0.000,0.000
6025,2140.014,7.739,7.739,0.000,0.000,0.000,0.000
6026,2140.385,2.108,2.108,0.000,0.000,0.000,0.000
6027,2140.757,0.000,-0.155,0.000,0.000,0.000,0.000
6028,2141.128,0.000,-4.734,0.000,0.000,0.000,0.000
6029,2141.500,0.000,-1.523,0.000,0.000,0.000,0.000
6030,2141.871,0.372,0.372,0.000,0.000,0.000,0.000
6031,2142.243,1.845,1.845,0.000,0.000,0.000,0.000
6032,2142.615,0.000,-5.417,0.000,0.000,0.000,0.000
6033,2142.986,0.000,-1.997,0.000,0.000,0.000,0.000
6034,2143.358,7.740,7.740,0.000,0.000,0.000,0.000
6035,2143.729,0.000,-5.049,0.000,0.000,0.000,0.000
6036,2144.101,1.582,1.582,0.000,0.000,0.000,0.000
6037,2144.472,1.266,1.266,0.000,0.000,0.000,0.000
6038,2144.844,0.000,-1.997,0.000,0.000,0.000,0.000
6039,2145.216,0.000,-3.523,0.000,0.000,0.000,0.000
6040,2145.587,2.108,2.108,0.000,0.000,0.000,0.000
6041,2145.959,1.214,1.214,0.000,0.000,0.000,0.000
6042,2146.330,0.214,0.214,0.000,0.000,0.000,0.000
6043,2146.702,0.845,0.845,0.000,0.000,0.000,0.000
6044,2147.074,0.214,0.214,0.000,0.000,0.000,0.000
6045,2147.445,0.000,-2.786,0.000,0.000,0.000,0.000
6046,2147.817,8.003,8.003,0.000,0.000,0.000,0.000
6047,2148.188,8.108,8.108,0.000,0.000,0.000,0.000
6048,2148.560,0.000,-1.997,0.000,0.000,0.000,0.000
6049,2148.932,0.000,-0.260,0.000,0.000,0.000,0.000
6050,2149.303,5.055,5.055,0.000,0.000,0.000,0.000
6051,2149.675,0.319,0.319,0.000,0.000,0.000,0.000
6052,2150.047,0.000,-2.049,0.000,0.000,0.000,0.000
6053,2150.418,4.371,4.371,0.000,0.000,0.000,0.000
6054,2150.790,0.792,0.792,0.000,0.000,0.000,0.000
6055,2151.162,2.686,2.686,0.000,0.000,0.000,0.000
6056,2151.533,0.000,-3.734,0.000,0.000,0.000,0.000
6057,2151.905,0.949,0.949,0.000,0.000,0.000,0.000
6058,2152.277,0.000,-3.734,0.000,0.000,0.000,0.000
6059,2152.648,4.108,4.108,0.000,0.000,0.000,0.000
6060,2153.020,0.000,-2.629,0.000,0.000,0.000,0.000
6061,2153.392,3.475,3.475,0.000,0.000,0.000,0.000
6062,2153.763,0.000,-2.786,0.000,0.000,0.000,0.000
6063,2154.135,2.371,2.371,0.000,0.000,0.000,0.000
6064,2154.507,2.475,2.475,0.000,0.000,0.000,0.000
6065,2154.878,0.000,-4.628,0.000,0.000,0.000,0.000
6066,2155.250,0.000,-4.471,0.000,0.000,0.000,0.000
6067,2155.622,5.108,5.108,0.000,0.000,0.000,0.000
6068,2155.994,0.000,-0.366,0.000,0.000,0.000,0.000
6069,2156.365,0.000,-5.891,0.000,0.000,0.000,0.000
6070,2156.737,0.000,-0.945,0.000,0.000,0.000,0.000
6071,2157.109,0.000,-1.154,0.000,0.000,0.000,0.000
6072,2157.481,4.792,4.792,0.000,0.000,0.000,0.000
6073,2157.852,0.000,-1.523,0.000,0.000,0.000,0.000
6074,2158.224,0.000,-3.312,0.000,0.000,0.000,0.000
6075,2158.596,4.108,4.108,0.000,0.000,0.000,0.000
6076,2158.968,2.582,2.582,0.000,0.000,0.000,0.000
6077,2159.339,2.792,2.792,0.000,0.000,0.000,0.000
6078,2159.711,0.582,0.582,0.000,0.000,0.000,0.000
6079,2160.083,8.371,8.371,0.000,0.000,0.000,0.000
6080,2160.455,0.000,-0.997,0.000,0.000,0.000,0.000
6081,2160.826,0.000,-0.049,0.000,0.000,0.000,0.000
6082,2161.198,0.000,-0.471,0.000,0.000,0.000,0.000
6083,2161.570,6.371,6.371,0.000,0.000,0.000,0.000
6084,2161.942,0.319,0.319,0.000,0.000,0.000,0.000
6085,2162.314,2.319,2.319,0.000,0.000,0.000,0.000
6086,2162.686,0.000,-9.101,0.000,0.000,0.000,0.000
6087,2163.057,0.266,0.266,0.000,0.000,0.000,0.000
6088,2163.429,0.000,-2.103,0.000,0.000,0.000,0.000
6089,2163.801,0.000,-1.260,0.000,0.000,0.000,0.000
6090,2164.173,0.000,-0.891,0.000,0.000,0.000,0.000
6091,2164.545,0.000,-3.208,0.000,0.000,0.000,0.000
6092,2164.917,0.000,-0.418,0.000,0.000,0.000,0.000
6093,2165.288,0.000,-0.681,0.000,0.000,0.000,0.000
6094,2165.660,0.000,-3.312,0.000,0.000,0.000,0.000
6095,2166.032,3.792,3.792,0.000,0.000,0.000,0.000
6096,2166.404,0.003,0.003,0.000,0.000,0.000,0.000
6097,2166.776,0.000,-1.786,0.000,0.000,0.000,0.000
6098,2167.148,7.582,7.582,0.000,0.000,0.000,0.000
6099,2167.520,0.000,-0.260,0.000,0.000,0.000,0.000
6100,2167.891,0.000,-2.734,0.000,0.000,0.000,0.000
6101,2168.263,0.000,-3.945,0.000,0.000,0.000,0.000
6102,2168.635,0.000,-3.366,0.000,0.000,0.000,0.000
6103,2169.007,0.000,-2.260,0.000,0.000,0.000,0.000
6104,2169.379,0.000,-1.945,0.000,0.000,0.000,0.000
6105,2169.751,0.000,-1.312,0.000,0.000,0.000,0.000
6106,2170.123,0.003,0.003,0.000,0.000,0.000,0.000
6107,2170.495,3.792,3.792,0.000,0.000,0.000,0.000
6108,2170.867,8.897,8.897,0.000,0.000,0.000,0.000
6109,2171.239,3.686,3.686,0.000,0.000,0.000,0.000
6110,2171.611,0.000,-2.366,0.000,0.000,0.000,0.000
6111,2171.982,0.000,-3.260,0.000,0.000,0.000,0.000
6112,2172.354,1.792,1.792,0.000,0.000,0.000,0.000
6113,2172.726,3.897,3.897,0.000,0.000,0.000,0.000
6114,2173.098,4.634,4.634,0.000,0.000,0.000,0.000
6115,2173.470,4.319,4.319,0.000,0.000,0.000,0.000
6116,2173.842,0.000,-3.892,0.000,0.000,0.000,0.000
6117,2174.214,3.897,3.897,0.000,0.000,0.000,0.000
6118,2174.586,0.000,-0.314,0.000,0.000,0.000,0.000
6119,2174.958,4.423,4.423,0.000,0.000,0.000,0.000
6120,2175.330,2.582,2.582,0.000,0.000,0.000,0.000
6121,2175.702,4.319,4.319,0.000,0.000,0.000,0.000
6122,2176.074,0.000,-3.208,0.000,0.000,0.000,0.000
6123,2176.446,0.000,-4.523,0.000,0.000,0.000,0.000
6124,2176.818,0.371,0.371,0.000,0.000,0.000,0.000
6125,2177.190,3.634,3.634,0.000,0.000,0.000,0.000
6126,2177.562,3.582,3.582,0.000,0.000,0.000,0.000
6127,2177.934,6.634,6.634,0.000,0.000,0.000,0.000
6128,2178.306,0.000,-2.628,0.000,0.000,0.000,0.000
6129,2178.678,1.371,1.371,0.000,0.000,0.000,0.000
6130,2179.050,0.000,-1.155,0.000,0.000,0.000,0.000
6131,2179.422,5.740,5.740,0.000,0.000,0.000,0.000
6132,2179.794,0.000,-1.891,0.000,0.000,0.000,0.000
6133,2180.166,0.000,-0.681,0.000,0.000,0.000,0.000
6134,2180.538,0.000,-0.997,0.000,0.000,0.000,0.000
6135,2180.910,4.265,4.265,0.000,0.000,0.000,0.000
6136,2181.283,0.000,-0.155,0.000,0.000,0.000,0.000
6137,2181.655,1.845,1.845,0.000,0.000,0.000,0.000
6138,2182.027,1.055,1.055,0.000,0.000,0.000,0.000
6139,2182.399,1.160,1.160,0.000,0.000,0.000,0.000
6140,2182.771,6.108,6.108,0.000,0.000,0.000,0.000
6141,2183.143,0.000,-2.418,0.000,0.000,0.000,0.000
6142,2183.515,0.582,0.582,0.000,0.000,0.000,0.000
6143,2183.887,1.634,1.634,0.000,0.000,0.000,0.000
6144,2184.259,2.686,2.686,0.000,0.000,0.000,0.000
6145,2184.631,0.000,-1.418,0.000,0.000,0.000,0.000
6146,2185.003,0.529,0.529,0.000,0.000,0.000,0.000
6147,2185.375,0.000,-4.997,0.000,0.000,0.000,0.000
6148,2185.748,0.000,-4.838,0.000,0.000,0.000,0.000
6149,2186.120,0.000,-1.892,0.000,0.000,0.000,0.000
6150,2186.492,1.266,1.266,0.000,0.000,0.000,0.000
6151,2186.864,0.000,-0.997,0.000,0.000,0.000,0.000
6152,2187.236,3.425,3.425,0.000,0.000,0.000,0.000
6153,2187.608,3.003,3.003,0.000,0.000,0.000,0.000
6154,2187.980,0.055,0.055,0.000,0.000,0.000,0.000
6155,2188.353,0.000,-1.418,0.000,0.000,0.000,0.000
6156,2188.725,0.055,0.055,0.000,0.000,0.000,0.000
6157,2189.097,0.000,-4.838,0.000,0.000,0.000,0.000
6158,2189.469,0.475,0.475,0.000,0.000,0.000,0.000
6159,2189.841,0.000,-3.051,0.000,0.000,0.000,0.000
6160,2190.213,0.000,-5.471,0.000,0.000,0.000,0.000
6161,2190.586,1.108,1.108,0.000,0.000,0.000,0.000
6162,2190.958,5.108,5.108,0.000,0.000,0.000,0.000
6163,2191.330,3.371,3.371,0.000,0.000,0.000,0.000
6164,2191.702,0.000,-8.523,0.000,0.000,0.000,0.000
6165,2192.074,0.000,-2.628,0.000,0.000,0.000,0.000
6166,2192.447,1.266,1.266,0.000,0.000,0.000,0.000
6167,2192.819,0.000,-1.418,0.000,0.000,0.000,0.000
6168,2193.191,0.634,0.634,0.000,0.000,0.000,0.000
6169,2193.563,0.000,-2.208,0.000,0.000,0.000,0.000
6170,2193.935,4.319,4.319,0.000,0.000,0.000,0.000
6171,2194.308,0.000,-2.049,0.000,0.000,0.000,0.000
6172,2194.680,2.266,2.266,0.000,0.000,0.000,0.000
6173,2195.052,1.529,1.529,0.000,0.000,0.000,0.000
6174,2195.424,2.792,2.792,0.000,0.000,0.000,0.000
6175,2195.797,5.055,5.055,0.000,0.000,0.000,0.000
6176,2196.169,0.000,-1.366,0.000,0.000,0.000,0.000
6177,2196.541,0.000,-6.155,0.000,0.000,0.000,0.000
6178,2196.913,0.000,-0.838,0.000,0.000,0.000,0.000
6179,2197.286,0.000,-0.629,0.000,0.000,0.000,0.000
6180,2197.658,0.319,0.319,0.000,0.000,0.000,0.000
6181,2198.030,2.108,2.108,0.000,0.000,0.000,0.000
6182,2198.403,0.000,-1.997,0.000,0.000,0.000,0.000
6183,2198.775,0.000,-1.945,0.000,0.000,0.000,0.000
6184,2199.147,0.000,-1.892,0.000,0.000,0.000,0.000
6185,2199.519,0.000,-0.892,0.000,0.000,0.000,0.000
6186,2199.892,0.000,-2.471,0.000,0.000,0.000,0.000
6187,2200.264,4.371,4.371,0.000,0.000,0.000,0.000
6188,2200.636,0.000,-4.734,0.000,0.000,0.000,0.000
6189,2201.009,0.000,-2.260,0.000,0.000,0.000,0.000
6190,2201.381,0.000,-3.208,0.000,0.000,0.000,0.000
6191,2201.753,0.000,-6.786,0.000,0.000,0.000,0.000
6192,2202.126,0.000,-1.997,0.000,0.000,0.000,0.000
6193,2202.498,1.108,1.108,0.000,0.000,0.000,0.000
6194,2202.870,3.003,3.003,0.000,0.000,0.000,0.000
6195,2203.243,0.000,-4.049,0.000,0.000,0.000,0.000
6196,2203.615,1.319,1.319,0.000,0.000,0.000,0.000
6197,2203.987,0.000,-5.734,0.000,0.000,0.000,0.000
6198,2204.360,0.000,-3.312,0.000,0.000,0.000,0.000
6199,2204.732,0.000,-0.418,0.000,0.000,0.000,0.000
6200,2205.105,0.000,-0.208,0.000,0.000,0.000,0.000
6201,2205.477,0.000,-3.418,0.000,0.000,0.000,0.000
6202,2205.849,7.371,7.371,0.000,0.000,0.000,0.000
6203,2206.222,2.266,2.266,0.000,0.000,0.000,0.000
6204,2206.594,1.108,1.108,0.000,0.000,0.000,0.000
6205,2206.966,1.055,1.055,0.000,0.000,0.000,0.000
6206,2207.339,3.214,3.214,0.000,0.000,0.000,0.000
6207,2207.711,0.000,-2.208,0.000,0.000,0.000,0.000
6208,2208.084,4.214,4.214,0.000,0.000,0.000,0.000
6209,2208.456,0.000,-5.049,0.000,0.000,0.000,0.000
6210,2208.829,2.792,2.792,0.000,0.000,0.000,0.000
6211,2209.201,3.108,3.108,0.000,0.000,0.000,0.000
6212,2209.573,3.582,3.582,0.000,0.000,0.000,0.000
6213,2209.946,0.475,0.475,0.000,0.000,0.000,0.000
6214,2210.318,0.000,-5.049,0.000,0.000,0.000,0.000
6215,2210.691,3.949,3.949,0.000,0.000,0.000,0.000
6216,2211.063,3.529,3.529,0.000,0.000,0.000,0.000
6217,2211.436,0.000,-1.629,0.000,0.000,0.000,0.000
6218,2211.808,1.003,1.003,0.000,0.000,0.000,0.000
6219,2212.181,0.000,-0.734,0.000,0.000,0.000,0.000
6220,2212.553,3.582,3.582,0.000,0.000,0.000,0.000
6221,2212.926,0.792,0.792,0.000,0.000,0.000,0.000
6222,2213.298,0.000,-3.312,0.000,0.000,0.000,0.000
6223,2213.670,0.000,-1.260,0.000,0.000,0.000,0.000
6224,2214.043,0.000,-1.681,0.000,0.000,0.000,0.000
6225,2214.415,6.582,6.582,0.000,0.000,0.000,0.000
6226,2214.788,0.000,-3.945,0.000,0.000,0.000,0.000
6227,2215.160,0.845,0.845,0.000,0.000,0.000,0.000
6228,2215.533,1.108,1.108,0.000,0.000,0.000,0.000
6229,2215.906,1.949,1.949,0.000,0.000,0.000,0.000
6230,2216.278,0.000,-1.681,0.000,0.000,0.000,0.000
6231,2216.651,0.000,-1.103,0.000,0.000,0.000,0.000
6232,2217.023,1.634,1.634,0.000,0.000,0.000,0.000
6233,2217.396,2.582,2.582,0.000,0.000,0.000,0.000
6234,2217.768,0.000,-2.945,0.000,0.000,0.000,0.000
6235,2218.141,0.000,-1.629,0.000,0.000,0.000,0.000
6236,2218.513,0.000,-6.155,0.000,0.000,0.000,0.000
6237,2218.886,0.000,-4.418,0.000,0.000,0.000,0.000
6238,2219.258,5.634,5.634,0.000,0.000,0.000,0.000
6239,2219.631,3.160,3.160,0.000,0.000,0.000,0.000
6240,2220.003,0.000,-0.945,0.000,0.000,0.000,0.000
6241,2220.376,0.000,-2.103,0.000,0.000,0.000,0.000
6242,2220.749,0.000,-5.312,0.000,0.000,0.000,0.000
6243,2221.121,3.582,3.582,0.000,0.000,0.000,0.000
6244,2221.494,0.000,-1.840,0.000,0.000,0.000,0.000
6245,2221.866,0.000,-1.523,0.000,0.000,0.000,0.000
6246,2222.239,0.000,-0.523,0.000,0.000,0.000,0.000
6247,2222.612,0.000,-7.734,0.000,0.000,0.000,0.000
6248,2222.984,1.423,1.423,0.000,0.000,0.000,0.000
6249,2223.357,0.000,-0.051,0.000,0.000,0.000,0.000
6250,2223.729,0.266,0.266,0.000,0.000,0.000,0.000
6251,2224.102,2.634,2.634,0.000,0.000,0.000,0.000
6252,2224.475,0.845,0.845,0.000,0.000,0.000,0.000
6253,2224.847,0.319,0.319,0.000,0.000,0.000,0.000
6254,2225.220,0.000,-4.628,0.000,0.000,0.000,0.000
6255,2225.593,0.529,0.529,0.000,0.000,0.000,0.000
6256,2225.965,0.000,-3.734,0.000,0.000,0.000,0.000
6257,2226.338,2.634,2.634,0.000,0.000,0.000,0.000
6258,2226.711,0.000,-4.575,0.000,0.000,0.000,0.000
6259,2227.083,0.000,-3.312,0.000,0.000,0.000,0.000
6260,2227.456,3.529,3.529,0.000,0.000,0.000,0.000
6261,2227.829,0.000,-0.681,0.000,0.000,0.000,0.000
6262,2228.201,0.000,-5.523,0.000,0.000,0.000,0.000
6263,2228.574,0.000,-1.103,0.000,0.000,0.000,0.000
6264,2228.947,2.529,2.529,0.000,0.000,0.000,0.000
6265,2229.319,0.000,-1.471,0.000,0.000,0.000,0.000
6266,2229.692,0.000,-0.051,0.000,0.000,0.000,0.000
6267,2230.065,0.423,0.423,0.000,0.000,0.000,0.000
6268,2230.437,2.108,2.108,0.000,0.000,0.000,0.000
6269,2230.810,1.845,1.845,0.000,0.000,0.000,0.000
6270,2231.183,0.000,-1.629,0.000,0.000,0.000,0.000
6271,2231.556,3.949,3.949,0.000,0.000,0.000,0.000
6272,2231.928,0.000,-0.681,0.000,0.000,0.000,0.000
6273,2232.301,0.845,0.845,0.000,0.000,0.000,0.000
6274,2232.674,2.371,2.371,0.000,0.000,0.000,0.000
6275,2233.047,0.108,0.108,0.000,0.000,0.000,0.000
6276,2233.419,0.000,-3.208,0.000,0.000,0.000,0.000
6277,2233.792,0.000,-2.525,0.000,0.000,0.000,0.000
6278,2234.165,1.319,1.319,0.000,0.000,0.000,0.000
6279,2234.538,4.845,4.845,0.000,0.000,0.000,0.000
6280,2234.910,0.000,-6.208,0.000,0.000,0.000,0.000
6281,2235.283,0.000,-7.997,0.000,0.000,0.000,0.000
6282,2235.656,0.000,-1.471,0.000,0.000,0.000,0.000
6283,2236.029,0.000,-1.945,0.000,0.000,0.000,0.000
6284,2236.401,0.000,-2.734,0.000,0.000,0.000,0.000
6285,2236.774,3.739,3.739,0.000,0.000,0.000,0.000
6286,2237.147,0.000,-0.103,0.000,0.000,0.000,0.000
6287,2237.520,7.634,7.634,0.000,0.000,0.000,0.000
6288,2237.893,0.000,-1.366,0.000,0.000,0.000,0.000
6289,2238.265,0.529,0.529,0.000,0.000,0.000,0.000
6290,2238.638,0.582,0.582,0.000,0.000,0.000,0.000
6291,2239.011,1.792,1.792,0.000,0.000,0.000,0.000
6292,2239.384,0.000,-1.577,0.000,0.000,0.000,0.000
6293,2239.757,0.000,-0.366,0.000,0.000,0.000,0.000
6294,2240.130,0.582,0.582,0.000,0.000,0.000,0.000
6295,2240.502,0.000,-4.681,0.000,0.000,0.000,0.000
6296,2240.875,0.000,-2.892,0.000,0.000,0.000,0.000
6297,2241.248,0.371,0.371,0.000,0.000,0.000,0.000
6298,2241.621,0.000,-0.103,0.000,0.000,0.000,0.000
6299,2241.994,0.371,0.371,0.000,0.000,0.000,0.000
6300,2242.367,2.845,2.845,0.000,0.000,0.000,0.000
6301,2242.740,5.634,5.634,0.000,0.000,0.000,0.000
6302,2243.112,1.423,1.423,0.000,0.000,0.000,0.000
6303,2243.485,0.000,-2.101,0.000,0.000,0.000,0.000
6304,2243.858,0.000,-0.681,0.000,0.000,0.000,0.000
6305,2244.231,6.212,6.212,0.000,0.000,0.000,0.000
6306,2244.604,3.371,3.371,0.000,0.000,0.000,0.000
6307,2244.977,0.000,-2.945,0.000,0.000,0.000,0.000
6308,2245.350,0.000,-3.208,0.000,0.000,0.000,0.000
6309,2245.723,3.160,3.160,0.000,0.000,0.000,0.000
6310,2246.096,0.897,0.897,0.000,0.000,0.000,0.000
6311,2246.468,0.000,-2.840,0.000,0.000,0.000,0.000
6312,2246.841,0.000,-1.681,0.000,0.000,0.000,0.000
6313,2247.214,4.055,4.055,0.000,0.000,0.000,0.000
6314,2247.587,0.212,0.212,0.000,0.000,0.000,0.000
6315,2247.960,2.897,2.897,0.000,0.000,0.000,0.000
6316,2248.333,2.529,2.529,0.000,0.000,0.000,0.000
6317,2248.706,0.266,0.266,0.000,0.000,0.000,0.000
6318,2249.079,1.266,1.266,0.000,0.000,0.000,0.000
6319,2249.452,0.000,-10.101,0.000,0.000,0.000,0.000
6320,2249.825,0.792,0.792,0.000,0.000,0.000,0.000
6321,2250.198,1.949,1.949,0.000,0.000,0.000,0.000
6322,2250.571,7.002,7.002,0.000,0.000,0.000,0.000
6323,2250.944,0.000,-1.892,0.000,0.000,0.000,0.000
6324,2251.317,0.000,-1.577,0.000,0.000,0.000,0.000
6325,2251.690,0.000,-1.892,0.000,0.000,0.000,0.000
6326,2252.063,0.740,0.740,0.000,0.000,0.000,0.000
6327,2252.436,2.108,2.108,0.000,0.000,0.000,0.000
6328,2252.809,1.002,1.002,0.000,0.000,0.000,0.000
6329,2253.182,0.000,-1.681,0.000,0.000,0.000,0.000
6330,2253.555,3.003,3.003,0.000,0.000,0.000,0.000
6331,2253.928,0.000,-0.103,0.000,0.000,0.000,0.000
6332,2254.301,0.000,-2.418,0.000,0.000,0.000,0.000
6333,2254.674,0.000,-6.418,0.000,0.000,0.000,0.000
6334,2255.047,1.317,1.317,0.000,0.000,0.000,0.000
6335,2255.420,0.000,-2.997,0.000,0.000,0.000,0.000
6336,2255.793,4.949,4.949,0.000,0.000,0.000,0.000
6337,2256.166,0.000,-0.103,0.000,0.000,0.000,0.000
6338,2256.539,3.265,3.265,0.000,0.000,0.000,0.000
6339,2256.912,0.000,-1.103,0.000,0.000,0.000,0.000
6340,2257.285,4.371,4.371,0.000,0.000,0.000,0.000
6341,2257.658,5.212,5.212,0.000,0.000,0.000,0.000
6342,2258.031,0.319,0.319,0.000,0.000,0.000,0.000
6343,2258.404,6.949,6.949,0.000,0.000,0.000,0.000
6344,2258.778,0.000,-2.629,0.000,0.000,0.000,0.000
6345,2259.151,0.000,-0.103,0.000,0.000,0.000,0.000
6346,2259.524,0.000,-6.892,0.000,0.000,0.000,0.000
6347,2259.897,0.000,-4.945,0.000,0.000,0.000,0.000
6348,2260.270,0.000,-3.418,0.000,0.000,0.000,0.000
6349,2260.643,0.000,-4.418,0.000,0.000,0.000,0.000
6350,2261.016,0.949,0.949,0.000,0.000,0.000,0.000
6351,2261.389,4.371,4.371,0.000,0.000,0.000,0.000
6352,2261.762,0.000,-1.892,0.000,0.000,0.000,0.000
6353,2262.135,0.000,-1.681,0.000,0.000,0.000,0.000
6354,2262.509,3.949,3.949,0.000,0.000,0.000,0.000
6355,2262.882,0.949,0.949,0.000,0.000,0.000,0.000
6356,2263.255,0.000,-0.314,0.000,0.000,0.000,0.000
