spectrum,peak_kev,fwhm_kev,nuclide,line_kev,intensity_pct,one_line_nuclide,image_within_window,image_name,image_kev
G1S24_Th232_Mar_2,917.350,66.196,Ac-228,911.000,25.800,0,0,,
G1S24_Th232_Mar_2,1110.999,50.379,Eu-152,1111.000,13.670,0,0,,
G1S24_Th232_Mar_2,1606.707,90.981,Ac-228,1588.000,3.220,0,0,,
G1S24_Th232_Mar_2,2117.433,97.003,Tl-208 SE,2103.000,0.000,1,0,,
G1S24_Th232_Mar_2,2309.474,109.938,Bi-214,2204.000,4.920,0,0,,
G1S24_Th232_Mar_2,2614.049,125.178,Tl-208,2614.000,35.852,0,0,,
G1S24_Th232_Petri,71.408,14.075,Pb x-ray,72.804,59.500,0,1,Pb x-ray,72.804
G1S24_Th232_Petri,126.631,14.310,Eu-152,125.000,28.530,0,0,,
G1S24_Th232_Petri,237.816,24.246,Pb-212,238.000,43.600,1,0,,
G1S24_Th232_Petri,335.113,30.490,Ac-228,338.000,11.270,0,0,,
G1S24_Th232_Petri,504.611,29.169,Tl-208,510.000,8.122,0,1,Annihilation,511.000
G1S24_Th232_Petri,585.461,42.973,Tl-208,583.000,30.549,0,0,,
G1S24_Th232_Petri,920.803,61.187,Ac-228,911.000,25.800,0,0,,
G1S24_Th232_Petri,1118.730,64.053,Bi-214,1120.000,14.900,0,0,,
G1S24_Th232_Petri,1460.865,81.743,K-40,1460.000,10.660,1,0,,
G1S24_Th232_Petri,1616.585,68.446,Ac-228,1588.000,3.220,0,0,,
G1S24_Th232_Petri,2137.803,98.209,Tl-208 SE,2103.000,0.000,1,0,,
G1S24_Th232_Petri,2334.911,115.930,Bi-214,2447.000,1.545,0,0,,
G1S24_Th232_Petri,2626.018,117.417,Tl-208,2614.000,35.852,0,0,,
G1S24_Th232_Petri_2,71.329,13.483,Pb x-ray,72.804,59.500,0,1,Pb x-ray,72.804
G1S24_Th232_Petri_2,126.489,15.020,Eu-152,125.000,28.530,0,0,,
G1S24_Th232_Petri_2,237.550,24.378,Pb-212,238.000,43.600,1,0,,
G1S24_Th232_Petri_2,337.694,30.400,Ac-228,338.000,11.270,0,0,,
G1S24_Th232_Petri_2,402.849,13.239,Pu-241,400.000,0.000,1,0,,
G1S24_Th232_Petri_2,462.307,21.691,Ac-228,463.000,4.400,0,0,,
G1S24_Th232_Petri_2,510.018,27.155,Tl-208,510.000,8.122,0,1,Annihilation,511.000
G1S24_Th232_Petri_2,584.808,43.842,Tl-208,583.000,30.549,0,0,,
G1S24_Th232_Petri_2,729.140,47.490,Bi-212,727.330,6.670,1,0,,
G1S24_Th232_Petri_2,916.741,64.091,Ac-228,911.000,25.800,0,0,,
G1S24_Th232_Petri_2,1123.576,65.055,Bi-214,1120.000,14.900,0,0,,
G1S24_Th232_Petri_2,1456.183,69.596,K-40,1460.000,10.660,1,0,,
G1S24_Th232_Petri_2,1614.780,85.208,Ac-228,1588.000,3.220,0,0,,
G1S24_Th232_Petri_2,2144.410,100.472,Tl-208 SE,2103.000,0.000,1,0,,
G1S24_Th232_Petri_2,2344.167,101.679,Bi-214,2447.000,1.545,0,0,,
G1S24_Th232_Petri_2,2623.087,118.257,Tl-208,2614.000,35.852,0,0,,
G1S24_Y88_P25,83.494,15.934,Pb x-ray,84.936,23.000,0,1,Pb x-ray,84.936
G1S24_Y88_P25,231.306,26.489,Np-239,228.000,10.730,0,0,,
G1S24_Y88_P25,515.453,39.021,Annihilation,511.000,0.000,0,1,Annihilation,511.000
G1S24_Y88_P25,661.756,60.017,Cs-137,662.000,85.100,1,0,,
G1S24_Y88_P25,899.698,62.583,Ac-228,911.000,25.800,0,0,,
G1S24_Y88_P25,1467.718,66.548,K-40,1460.000,10.660,1,0,,
G1S24_Y88_P25,1567.017,88.104,Ac-228,1588.000,3.220,0,0,,
G1S24_Y88_P5,69.518,9.075,W x-ray,69.067,8.000,0,1,W x-ray,69.067
G1S24_Y88_P5,126.600,16.596,Eu-152,125.000,28.530,0,0,,
G1S24_Y88_P5,210.257,39.316,Ac-228,211.000,3.890,0,0,,
G1S24_Y88_P5,502.194,39.565,Tl-208,510.000,8.122,0,1,Annihilation,511.000
G1S24_Y88_P5,655.384,55.541,Cs-137,662.000,85.100,1,0,,
G1S24_Y88_P5,894.877,62.286,Ac-228,911.000,25.800,0,0,,
G1S24_Y88_P5,1355.018,71.982,Bi-214,1377.000,3.985,0,0,,
G1S24_Y88_P5,1570.613,101.756,Ac-228,1588.000,3.220,0,0,,
G1S24_Y88_P5,1848.112,98.850,Bi-214,1764.000,15.290,0,0,,
G1S24_Y88_P5,2493.219,121.237,Bi-214,2447.000,1.545,0,0,,
G1S24_Y88_P5,2764.236,123.577,Tl-208,2614.000,35.852,0,0,,
G1S24_Zn65_P5,229.791,29.715,Np-239,228.000,10.730,0,0,,
G1S24_Zn65_P5,510.615,41.496,Annihilation,511.000,0.000,0,1,Annihilation,511.000
G1S24_Zn65_P5,866.849,87.161,Ac-228,835.000,1.610,0,0,,
G1S24_Zn65_P5,1114.597,72.780,Eu-152,1111.000,13.670,0,0,,
G1S24_Zn65_P5,1443.864,89.876,K-40,1460.000,10.660,1,0,,
GS4000_Lu176,55.802,9.123,W x-ray,57.981,57.600,0,1,W x-ray,57.981
GS4000_Lu176,89.680,10.964,Pb x-ray,87.300,8.000,0,1,Pb x-ray,87.300
GS4000_Lu176,118.257,13.282,Th-234,112.810,0.210,1,0,,
GS4000_Lu176,147.774,16.871,U-235,145.000,10.960,0,0,,
GS4000_Lu176,200.662,20.140,Lu-176,202.000,77.969,0,0,,
GS4000_Lu176,303.277,27.593,Lu-176,307.000,93.600,0,0,,
GS4000_Lu176,508.359,35.614,Tl-208,510.000,8.122,0,1,Annihilation,511.000
GS4000_Lu176,1421.162,75.657,K-40,1460.000,10.660,1,0,,
GS4000_Lu176,2591.343,111.854,Tl-208,2614.000,35.852,0,0,,
GS4000_Ra226,46.936,8.219,Pb-210,46.539,4.250,1,1,W x-ray,57.981
GS4000_Ra226,79.876,11.226,Pb x-ray,84.936,23.000,0,1,Pb x-ray,74.969
GS4000_Ra226,155.369,18.352,U-235,145.000,10.960,0,0,,
GS4000_Ra226,190.378,18.027,Ra-226,186.211,3.640,1,0,,
GS4000_Ra226,245.378,21.478,Eu-152,244.000,7.550,0,0,,
GS4000_Ra226,295.764,24.393,Pb-214,295.000,18.467,0,0,,
GS4000_Ra226,354.861,29.991,Pb-214,353.000,35.717,0,0,,
GS4000_Ra226,607.408,44.228,Bi-214,609.000,45.440,0,0,,
GS4000_Ra226,769.333,53.719,Bi-214,768.360,4.890,0,0,,
GS4000_Ra226,929.530,55.997,Ac-228,911.000,25.800,0,0,,
GS4000_Ra226,1113.621,65.037,Eu-152,1111.000,13.670,0,0,,
GS4000_Ra226,1248.462,48.436,Bi-214,1238.000,5.830,0,0,,
GS4000_Ra226,1387.108,79.041,Bi-214,1377.000,3.985,0,0,,
GS4000_Ra226,1756.198,91.798,Bi-214,1764.000,15.290,0,0,,
GS4000_Ra226,2207.627,114.339,Bi-214,2204.000,4.920,0,0,,
GS4000_Ra226,2472.060,91.792,Bi-214,2447.000,1.545,0,0,,
GS4000_Th232,87.495,7.333,Pb x-ray,87.300,8.000,0,1,Pb x-ray,87.300
GS4000_Th232,128.706,12.811,Ac-228,129.065,2.420,0,0,,
GS4000_Th232,205.593,8.480,U-237,208.005,21.200,1,0,,
GS4000_Th232,238.356,22.044,Pb-212,238.000,43.600,1,0,,
GS4000_Th232,335.981,28.899,Ac-228,338.000,11.270,0,0,,
GS4000_Th232,464.248,23.383,Ac-228,463.000,4.400,0,0,,
GS4000_Th232,507.174,25.502,Tl-208,510.000,8.122,0,1,Annihilation,511.000
GS4000_Th232,584.460,42.501,Tl-208,583.000,30.549,0,0,,
GS4000_Th232,728.016,42.126,Bi-212,727.330,6.670,1,0,,
GS4000_Th232,914.254,55.102,Ac-228,911.000,25.800,0,0,,
GS4000_Th232,972.024,55.840,Ac-228,968.000,15.800,0,0,,
GS4000_Th232,1599.860,82.806,Ac-228,1588.000,3.220,0,0,,
GS4000_Th232,2363.855,115.767,Bi-214,2447.000,1.545,0,0,,
GS4000_Th232,2673.320,123.694,Tl-208,2614.000,35.852,0,0,,
GS4000_U,28.963,7.780,Am-241,26.345,2.270,0,0,,
GS4000_U,62.163,9.589,Am-241,59.541,35.900,0,1,W x-ray,59.318
GS4000_U,92.508,11.980,Pb x-ray,87.300,8.000,0,1,Pb x-ray,87.300
GS4000_U,142.582,12.801,U-235,145.000,10.960,0,0,,
GS4000_U,184.950,17.821,U-235,185.715,57.000,0,0,,
GS4000_U,589.592,44.834,Tl-208,583.000,30.549,0,0,,
GS4000_U,760.336,51.832,Pa-234m,766.000,0.317,0,0,,
GS4000_U,989.420,55.687,Pa-234m,1001.000,0.842,0,0,,
GS4000_U,1110.036,44.733,Eu-152,1111.000,13.670,0,0,,
GS4000_U,1463.663,75.681,K-40,1460.000,10.660,1,0,,
GS4000_U,2687.000,121.139,Tl-208,2614.000,35.852,0,0,,
HPGeGEM_K40,1460.724,2.184,K-40,1460.000,10.660,1,0,,
HPGeGEM_Ra226,74.756,0.844,Am-243,74.660,67.200,1,1,Pb x-ray,74.969
HPGeGEM_Ra226,87.020,0.821,Pb x-ray,87.300,8.000,0,1,Pb x-ray,87.300
HPGeGEM_Ra226,186.209,0.893,Ra-226,186.211,3.640,1,0,,
HPGeGEM_Ra226,242.116,0.981,Pb-214,241.000,7.262,0,0,,
HPGeGEM_Ra226,295.138,1.068,Pb-214,295.000,18.467,0,0,,
HPGeGEM_Ra226,352.129,1.126,Pb-214,353.000,35.717,0,0,,
HPGeGEM_Ra226,609.313,1.421,Bi-214,609.000,45.440,0,0,,
HPGeGEM_Ra226,768.390,1.603,Bi-214,768.360,4.890,0,0,,
HPGeGEM_Ra226,1120.104,1.896,Bi-214,1120.000,14.900,0,0,,
HPGeGEM_Ra226,1238.068,1.928,Bi-214,1238.000,5.830,0,0,,
HPGeGEM_Ra226,1377.680,2.023,Bi-214,1377.000,3.985,0,0,,
HPGeGEM_Ra226,1764.423,2.354,Bi-214,1764.000,15.290,0,0,,
HPGeGEM_Ra226,2203.867,2.702,Bi-214,2204.000,4.920,0,0,,
HPGeGEM_Ra226,2447.775,2.613,Bi-214,2447.000,1.545,0,0,,
HPGeGEM_Th232,74.711,0.765,Am-243,74.660,67.200,1,1,Pb x-ray,74.969
HPGeGEM_Th232,128.849,0.919,Ac-228,129.065,2.420,0,0,,
HPGeGEM_Th232,209.337,0.922,U-237,208.005,21.200,1,0,,
HPGeGEM_Th232,238.572,0.994,Pb-212,238.000,43.600,1,0,,
HPGeGEM_Th232,241.099,0.941,Pb-214,241.000,7.262,0,0,,
HPGeGEM_Th232,277.554,1.028,Np-239,277.000,14.505,0,0,,
HPGeGEM_Th232,328.086,1.098,Ac-228,328.000,2.950,0,0,,
HPGeGEM_Th232,338.192,1.119,Ac-228,338.000,11.270,0,0,,
HPGeGEM_Th232,409.300,1.259,Ac-228,409.000,1.920,0,0,,
HPGeGEM_Th232,463.083,1.220,Ac-228,463.000,4.400,0,0,,
HPGeGEM_Th232,510.730,1.316,Annihilation,511.000,0.000,0,1,Annihilation,511.000
HPGeGEM_Th232,583.285,1.407,Tl-208,583.000,30.549,0,0,,
HPGeGEM_Th232,727.317,1.500,Bi-212,727.330,6.670,1,0,,
HPGeGEM_Th232,794.822,1.555,Ac-228,794.000,4.250,0,0,,
HPGeGEM_Th232,835.615,1.615,Ac-228,835.000,1.610,0,0,,
HPGeGEM_Th232,911.065,1.719,Ac-228,911.000,25.800,0,0,,
HPGeGEM_Th232,964.856,1.743,Ac-228,964.000,4.990,0,0,,
HPGeGEM_Th232,968.827,1.739,Ac-228,968.000,15.800,0,0,,
HPGeGEM_Th232,1459.482,1.954,K-40,1460.000,10.660,1,0,,
HPGeGEM_Th232,1588.025,2.056,Ac-228,1588.000,3.220,0,0,,
HPGeGEM_Th232,2103.688,3.031,Tl-208 SE,2103.000,0.000,1,0,,
HPGeGEM_Th232,2614.373,2.988,Tl-208,2614.000,35.852,0,0,,
HPGeGMX_Background,238.647,0.842,Pb-212,238.000,43.600,1,0,,
HPGeGMX_Background,351.909,1.099,Pb-214,353.000,35.717,0,0,,
HPGeGMX_Background,583.190,1.456,Tl-208,583.000,30.549,0,0,,
HPGeGMX_Background,609.396,1.665,Bi-214,609.000,45.440,0,0,,
HPGeGMX_Background,911.598,1.676,Ac-228,911.000,25.800,0,0,,
HPGeGMX_Background,1120.337,1.906,Bi-214,1120.000,14.900,0,0,,
HPGeGMX_Background,1238.080,1.669,Bi-214,1238.000,5.830,0,0,,
HPGeGMX_Background,1460.728,2.010,K-40,1460.000,10.660,1,0,,
HPGeGMX_Eu152,244.657,1.030,Eu-152,244.000,7.550,0,0,,
HPGeGMX_Eu152,344.373,1.359,Eu-152,345.000,26.590,0,0,,
HPGeGMX_Eu152,779.011,1.656,Eu-152,780.000,12.930,0,0,,
HPGeGMX_Eu152,1112.062,1.913,Eu-152,1111.000,13.670,0,0,,
HPGeGMX_Eu152,1460.782,1.977,K-40,1460.000,10.660,1,0,,
HPGeGMX_Th228,74.835,0.790,Pb x-ray,74.969,100.000,0,1,Pb x-ray,74.969
HPGeGMX_Th228,84.327,0.769,Pb x-ray,84.936,23.000,0,1,Pb x-ray,84.936
HPGeGMX_Th228,87.272,0.928,Pb x-ray,87.300,8.000,0,1,Pb x-ray,87.300
HPGeGMX_Th228,238.301,1.060,Pb-212,238.000,43.600,1,0,,
HPGeGMX_Th228,276.997,1.159,Np-239,277.000,14.505,0,0,,
HPGeGMX_Th228,510.731,1.361,Annihilation,511.000,0.000,0,1,Annihilation,511.000
HPGeGMX_Th228,583.343,1.451,Tl-208,583.000,30.549,0,0,,
HPGeGMX_Th228,727.309,1.591,Bi-212,727.330,6.670,1,0,,
HPGeGMX_Th228,1461.406,2.143,K-40,1460.000,10.660,1,0,,
HPGeGMX_Th228,2102.676,3.027,Tl-208 SE,2103.000,0.000,1,0,,
HPGeGMX_Th228,2614.331,2.749,Tl-208,2614.000,35.852,0,0,,
HPGeGMX_Th232,209.107,0.895,U-237,208.005,21.200,1,0,,
HPGeGMX_Th232,238.282,1.075,Pb-212,238.000,43.600,1,0,,
HPGeGMX_Th232,338.324,1.440,Ac-228,338.000,11.270,0,0,,
HPGeGMX_Th232,409.550,1.359,Ac-228,409.000,1.920,0,0,,
HPGeGMX_Th232,463.073,1.483,Ac-228,463.000,4.400,0,0,,
HPGeGMX_Th232,510.699,1.370,Annihilation,511.000,0.000,0,1,Annihilation,511.000
HPGeGMX_Th232,583.308,1.467,Tl-208,583.000,30.549,0,0,,
HPGeGMX_Th232,727.267,1.522,Bi-212,727.330,6.670,1,0,,
HPGeGMX_Th232,794.661,1.885,Ac-228,794.000,4.250,0,0,,
HPGeGMX_Th232,835.759,1.535,Ac-228,835.000,1.610,0,0,,
HPGeGMX_Th232,911.052,1.767,Ac-228,911.000,25.800,0,0,,
HPGeGMX_Th232,965.303,1.607,Ac-228,964.000,4.990,0,0,,
HPGeGMX_Th232,968.920,1.756,Ac-228,968.000,15.800,0,0,,
HPGeGMX_Th232,1460.670,2.040,K-40,1460.000,10.660,1,0,,
HPGeGMX_Th232,1587.820,1.927,Ac-228,1588.000,3.220,0,0,,
HPGeGMX_Th232,2614.855,2.747,Tl-208,2614.000,35.852,0,0,,
HPGE_Uranium,84.242,0.763,Pb x-ray,84.936,23.000,0,1,Pb x-ray,84.936
HPGE_Uranium,105.607,0.889,Np-239,106.000,25.340,0,0,,
HPGE_Uranium,112.894,0.842,Th-234,112.810,0.210,1,0,,
HPGE_Uranium,143.862,0.940,U-235,145.000,10.960,0,0,,
HPGE_Uranium,185.754,1.022,U-235,185.715,57.000,0,0,,
HPGE_Uranium,202.145,0.961,Lu-176,202.000,77.969,0,0,,
HPGE_Uranium,766.476,1.593,Pa-234m,766.000,0.317,0,0,,
HPGE_Uranium,1001.094,1.782,Pa-234m,1001.000,0.842,0,0,,
HPGE_Uranium,1460.885,2.041,K-40,1460.000,10.660,1,0,,
LaBrBril_Eu152,88.621,9.209,Pb x-ray,87.300,8.000,0,1,Pb x-ray,87.300
LaBrBril_Eu152,122.224,9.467,Eu-152,125.000,28.530,0,0,,
LaBrBril_Eu152,242.816,12.652,Eu-152,244.000,7.550,0,0,,
LaBrBril_Eu152,293.380,13.342,Pb-214,295.000,18.467,0,0,,
LaBrBril_Eu152,343.993,15.719,Eu-152,345.000,26.590,0,0,,
LaBrBril_Eu152,411.555,15.413,Ac-228,409.000,1.920,0,0,,
LaBrBril_Eu152,609.110,15.378,Bi-214,609.000,45.440,0,0,,
LaBrBril_Eu152,688.341,21.233,Cs-137,662.000,85.100,1,0,,
LaBrBril_Eu152,779.037,22.326,Eu-152,780.000,12.930,0,0,,
LaBrBril_Eu152,867.048,23.047,Ac-228,835.000,1.610,0,0,,
LaBrBril_Eu152,966.591,24.380,Ac-228,968.000,15.800,0,0,,
LaBrBril_Eu152,1109.119,27.882,Eu-152,1111.000,13.670,0,0,,
LaBrBril_Eu152,1217.695,32.243,Bi-214,1238.000,5.830,0,0,,
LaBrBril_Eu152,1409.668,27.667,Bi-214,1377.000,3.985,0,0,,
LaBrBril_Eu152,1469.980,30.548,K-40,1460.000,10.660,1,0,,
LaBrBril_Eu152,1755.210,38.572,Bi-214,1764.000,15.290,0,0,,
LaBrBril_Th228,236.925,13.143,Pb-212,238.000,43.600,1,0,,
LaBrBril_Th228,276.165,10.669,Np-239,277.000,14.505,0,0,,
LaBrBril_Th228,298.602,12.472,Pb-214,295.000,18.467,0,0,,
LaBrBril_Th228,349.119,13.914,Pb-214,353.000,35.717,0,0,,
LaBrBril_Th228,509.417,18.177,Tl-208,510.000,8.122,0,1,Annihilation,511.000
LaBrBril_Th228,579.879,19.514,Tl-208,583.000,30.549,0,0,,
LaBrBril_Th228,726.744,19.818,Ac-228,726.863,0.620,0,0,,
LaBrBril_Th228,797.499,20.253,Cs-134,798.000,85.460,1,0,,
LaBrBril_Th228,859.841,21.662,Ac-228,835.000,1.610,0,0,,
LaBrBril_Th228,1467.238,33.165,K-40,1460.000,10.660,1,0,,
LaBrBril_Th228,1596.444,33.546,Ac-228,1588.000,3.220,0,0,,
LaBrBril_Th228,1763.431,32.716,Bi-214,1764.000,15.290,0,0,,
LaBrBril_Th228,2107.643,35.544,Tl-208 SE,2103.000,0.000,1,0,,
LaBrBril_Th228,2606.039,42.559,Tl-208,2614.000,35.852,0,0,,
OBS_UGlass,58.550,13.559,W x-ray,57.981,57.600,0,1,W x-ray,57.981
OBS_UGlass,1768.291,53.544,Bi-214,1764.000,15.290,0,0,,
RC101_I131,82.540,28.880,Pb x-ray,84.936,23.000,0,1,Pb x-ray,84.936
RC101_I131,167.832,53.068,U-235,185.715,57.000,0,0,,
RC101_I131,360.235,64.836,Ba-133,358.000,62.050,1,0,,
RC101_I131,622.531,82.125,Ag-108m,614.000,89.800,0,1,Annihilation,511.000
RC103_Charoite,66.430,19.274,W x-ray,67.244,22.000,0,1,W x-ray,67.244
RC103_Charoite,185.247,23.193,U-235,185.715,57.000,0,0,,
RC103_Charoite,234.496,29.043,Pb-212,238.000,43.600,1,0,,
RC103_Charoite,293.628,24.140,Pb-214,295.000,18.467,0,0,,
RC103_Charoite,357.510,32.878,Ba-133,358.000,62.050,1,0,,
RC103_Charoite,610.621,53.349,Bi-214,609.000,45.440,0,0,,
RC103_Cs137_0cm,200.920,32.386,Lu-176,202.000,77.969,0,0,,
RC103_Cs137_0cm,443.204,58.680,Ag-108m,433.000,90.500,0,1,Annihilation,511.000
RC103_Cs137_0cm,659.423,60.426,Cs-137,662.000,85.100,1,0,,
RC103_K40,589.990,41.409,Tl-208,583.000,30.549,0,0,,
RC103_K40,1175.940,107.782,Co-60,1173.000,99.850,0,0,,
RC103_K40,1480.987,102.708,K-40,1460.000,10.660,1,0,,
RC103_K40Village,1189.139,94.162,Co-60,1173.000,99.850,0,0,,
RC103_K40Village,1463.202,94.567,K-40,1460.000,10.660,1,0,,
RC103_K40Village,2609.580,84.228,Tl-208,2614.000,35.852,0,0,,
RC103_Lu176,58.101,15.832,W x-ray,57.981,57.600,0,1,W x-ray,57.981
RC103_Lu176,91.682,9.764,Pb x-ray,87.300,8.000,0,1,Pb x-ray,87.300
RC103_Lu176,202.790,28.920,Lu-176,202.000,77.969,0,0,,
RC103_Lu176,305.265,38.119,Lu-176,307.000,93.600,0,0,,
RC103_Lu176,520.662,46.376,Annihilation,511.000,0.000,0,1,Annihilation,511.000
RC103_Th232Village,71.867,18.996,Pb x-ray,72.804,59.500,0,1,Pb x-ray,72.804
RC103_Th232Village,129.875,16.534,Ac-228,129.065,2.420,0,0,,
RC103_Th232Village,238.399,30.272,Pb-212,238.000,43.600,1,0,,
RC103_Th232Village,340.031,34.591,Ac-228,338.000,11.270,0,0,,
RC103_Th232Village,582.794,48.646,Tl-208,583.000,30.549,0,1,Annihilation,511.000
RC103_Th232Village,909.608,96.575,Ac-228,911.000,25.800,0,0,,
RC103_Th232Village,1596.435,99.675,Ac-228,1588.000,3.220,0,0,,
RC103_Th232Village,2622.424,109.354,Tl-208,2614.000,35.852,0,0,,
RC103_Th232WT20,58.572,15.640,W x-ray,57.981,57.600,0,1,W x-ray,57.981
RC103_Th232WT20,135.835,26.473,Ac-228,129.065,2.420,0,0,,
RC103_Th232WT20,239.030,30.939,Pb-212,238.000,43.600,1,0,,
RC103_Th232WT20,335.700,35.463,Ac-228,338.000,11.270,0,0,,
RC103_Th232WT20,505.946,29.976,Tl-208,510.000,8.122,0,1,Annihilation,511.000
RC103_Th232WT20,584.314,48.442,Tl-208,583.000,30.549,0,0,,
RC103_Th232WT20,726.928,44.801,Ac-228,726.863,0.620,0,0,,
RC103_Th232WT20,920.181,94.845,Ac-228,911.000,25.800,0,0,,
RC103_Th232WT20,1584.200,96.338,Ac-228,1588.000,3.220,0,0,,
RC103_Th232WT20,2121.097,102.915,Tl-208 SE,2103.000,0.000,1,0,,
RC103_Th232WT20,2311.227,124.622,Bi-214,2204.000,4.920,0,0,,
RC103_Th232WT20,2618.591,125.947,Tl-208,2614.000,35.852,0,0,,
