ch,keV,net,fit,model,continuum_raw,Co-60
971,2880.135,0.000,-0.311,0.048,0.048,0.000
972,2882.994,0.844,0.844,0.046,0.046,0.000
973,2885.853,0.000,-0.133,0.045,0.045,0.000
974,2888.711,0.000,-0.222,0.043,0.043,0.000
975,2891.568,0.889,0.889,0.041,0.041,0.000
976,2894.424,0.000,-0.156,0.039,0.039,0.000
977,2897.280,0.000,-0.244,0.037,0.037,0.000
978,2900.134,0.000,-0.200,0.036,0.036,0.000
979,2902.988,0.000,-0.244,0.034,0.034,0.000
980,2905.842,0.000,-0.156,0.032,0.032,0.000
981,2908.694,0.000,-0.156,0.030,0.030,0.000
982,2911.546,0.800,0.800,0.029,0.029,0.000
983,2914.397,0.000,-0.156,0.027,0.027,0.000
984,2917.247,0.000,-0.222,0.025,0.025,0.000
985,2920.096,0.800,0.800,0.023,0.023,0.000
986,2922.945,0.000,-0.178,0.021,0.021,0.000
987,2925.793,0.000,-0.133,0.020,0.020,0.000
988,2928.640,0.000,-0.133,0.018,0.018,0.000
989,2931.486,0.000,-0.311,0.016,0.016,0.000
990,2934.332,0.000,-0.156,0.014,0.014,0.000
991,2937.177,0.000,-0.200,0.012,0.012,0.000
992,2940.021,0.000,-0.178,0.011,0.011,0.000
993,2942.864,0.000,-0.133,0.009,0.009,0.000
994,2945.707,0.000,-0.200,0.007,0.007,0.000
995,2948.548,0.844,0.844,0.005,0.005,0.000
996,2951.389,0.000,-0.267,0.004,0.004,0.000
997,2954.229,0.000,-0.133,0.002,0.002,0.000
998,2957.068,0.000,-0.156,0.000,0.000,0.000
999,2959.907,0.000,-0.133,0.008,0.008,0.000
1000,2962.745,0.000,-0.222,0.017,0.017,0.000
1001,2965.582,0.000,-0.178,0.025,0.025,0.000
1002,2968.418,0.822,0.822,0.033,0.033,0.000
1003,2971.253,0.000,-0.244,0.042,0.042,0.000
1004,2974.088,0.822,0.822,0.050,0.050,0.000
1005,2976.922,0.000,-0.267,0.058,0.058,0.000
1006,2979.755,0.000,-0.156,0.067,0.067,0.000
1007,2982.587,0.000,-0.044,0.075,0.075,0.000
1008,2985.418,0.000,-0.200,0.083,0.083,0.000
1009,2988.249,0.000,-0.289,0.092,0.092,0.000
1010,2991.078,0.000,-0.244,0.100,0.100,0.000
1011,2993.907,0.000,-0.222,0.108,0.108,0.000
1012,2996.735,0.911,0.911,0.117,0.117,0.000
1013,2999.563,0.000,-0.089,0.125,0.125,0.000
1014,3002.389,0.000,-0.200,0.133,0.133,0.000
1015,3005.215,0.822,0.822,0.142,0.142,0.000
1016,3008.040,0.844,0.844,0.150,0.150,0.000
1017,3010.864,0.000,-0.178,0.158,0.158,0.000
1018,3013.687,0.822,0.822,0.167,0.167,0.000
1019,3016.510,0.000,-0.200,0.175,0.175,0.000
1020,3019.331,0.867,0.867,0.183,0.183,0.000
1021,3022.152,0.000,-0.111,0.192,0.192,0.000
1022,3024.972,0.000,-0.156,0.200,0.200,0.000
1023,3027.791,0.000,-0.178,0.208,0.208,0.000
