ch,keV,net,fit,model,continuum_raw,Pb-212,Tl-208,Bi-212,Ra-224,Th-228,Rn-220
534,1589.940,5711.443,5711.443,6035.542,41.876,0.000,5329.514,706.028,0.000,0.000,0.000
535,1592.984,5791.784,5791.784,6193.802,62.814,0.000,5428.073,765.729,0.000,0.000,0.000
536,1596.027,5909.188,5909.188,6336.679,83.752,0.000,5508.878,827.801,0.000,0.000,0.000
537,1599.070,6105.613,6105.613,6462.209,104.690,0.000,5571.012,891.197,0.000,0.000,0.000
538,1602.113,6250.380,6250.380,6568.742,125.628,0.000,5613.983,954.759,0.000,0.000,0.000
539,1605.156,6215.017,6215.017,6654.985,146.566,0.000,5637.736,1017.249,0.000,0.000,0.000
540,1608.199,6339.124,6339.124,6720.035,167.504,0.000,5642.654,1077.381,0.000,0.000,0.000
541,1611.241,6303.528,6303.528,6763.397,188.442,0.000,5629.539,1133.858,0.000,0.000,0.000
542,1614.283,6403.506,6403.506,6784.991,209.380,0.000,5599.581,1185.410,0.000,0.000,0.000
543,1617.325,6460.698,6460.698,6785.146,230.317,0.000,5554.307,1230.839,0.000,0.000,0.000
544,1620.366,6438.635,6438.635,6764.577,251.255,0.000,5495.526,1269.051,0.000,0.000,0.000
545,1623.407,6472.528,6472.528,6724.362,272.193,0.000,5425.261,1299.101,0.000,0.000,0.000
546,1626.448,6592.295,6592.295,6665.899,293.131,0.000,5345.679,1320.220,0.000,0.000,0.000
547,1629.489,6410.124,6410.124,6590.860,314.069,0.000,5259.017,1331.843,0.000,0.000,0.000
548,1632.529,6337.976,6337.976,6501.142,335.007,0.000,5167.511,1333.631,0.000,0.000,0.000
549,1635.569,6522.550,6522.550,6398.812,355.945,0.000,5073.330,1325.482,0.000,0.000,0.000
550,1638.609,6158.039,6158.039,6286.049,376.883,0.000,4978.518,1307.530,0.000,0.000,0.000
551,1641.649,6252.380,6252.380,6165.090,397.821,0.000,4884.946,1280.144,0.000,0.000,0.000
552,1644.688,6023.869,6023.869,6038.177,418.759,0.000,4794.272,1243.905,0.000,0.000,0.000
553,1647.727,6085.998,6085.998,5907.507,439.697,0.000,4707.915,1199.592,0.000,0.000,0.000
554,1650.766,5765.635,5765.635,5775.185,460.635,0.000,4627.041,1148.143,0.000,0.000,0.000
555,1653.805,5799.146,5799.146,5643.188,481.573,0.000,4552.561,1090.627,0.000,0.000,0.000
556,1656.843,5513.231,5513.231,5513.331,502.511,0.000,4485.132,1028.200,0.000,0.000,0.000
557,1659.881,5447.720,5447.720,5387.241,523.449,0.000,4425.174,962.066,0.000,0.000,0.000
558,1662.919,5243.039,5243.039,5266.336,544.387,0.000,4372.895,893.441,0.000,0.000,0.000
559,1665.956,5221.295,5221.295,5120.610,534.118,0.000,4297.266,823.344,0.000,0.000,0.000
560,1668.994,4990.891,4990.891,4982.248,523.849,0.000,4229.152,753.096,0.000,0.000,0.000
561,1672.030,4965.443,4965.443,4852.003,513.580,0.000,4168.275,683.728,0.000,0.000,0.000
562,1675.067,4739.806,4739.806,4730.414,503.311,0.000,4114.254,616.160,0.000,0.000,0.000
563,1678.104,4731.061,4731.061,4617.815,493.042,0.000,4066.633,551.182,0.000,0.000,0.000
564,1681.140,4504.657,4504.657,4514.350,482.773,0.000,4024.905,489.446,0.000,0.000,0.000
565,1684.176,4461.998,4461.998,4419.996,472.504,0.000,3988.534,431.462,0.000,0.000,0.000
566,1687.211,4370.039,4370.039,4334.581,462.235,0.000,3956.979,377.602,0.000,0.000,0.000
567,1690.246,4404.976,4404.976,4257.805,451.966,0.000,3929.702,328.103,0.000,0.000,0.000
568,1693.281,4222.976,4222.976,4189.269,441.698,0.000,3906.188,283.081,0.000,0.000,0.000
569,1696.316,4111.635,4111.635,4128.493,431.429,0.000,3885.949,242.544,0.000,0.000,0.000
570,1699.351,4195.465,4195.465,4074.938,421.160,0.000,3868.534,206.404,0.000,0.000,0.000
571,1702.385,4020.806,4020.806,4028.031,410.891,0.000,3853.532,174.499,0.000,0.000,0.000
572,1705.419,4006.124,4006.124,3987.177,400.622,0.000,3840.572,146.605,0.000,0.000,0.000
573,1708.452,3960.613,3960.613,3951.781,390.353,0.000,3829.325,122.455,0.000,0.000,0.000
574,1711.486,3858.358,3858.358,3921.257,380.084,0.000,3819.504,101.753,0.000,0.000,0.000
575,1714.519,3862.891,3862.891,3895.042,369.815,0.000,3810.857,84.185,0.000,0.000,0.000
576,1717.551,3853.209,3853.209,3872.604,359.546,0.000,3803.167,69.437,0.000,0.000,0.000
577,1720.584,3885.698,3885.698,3853.447,349.277,0.000,3796.248,57.198,0.000,0.000,0.000
578,1723.616,3850.954,3850.954,3837.115,339.008,0.000,3789.942,47.173,0.000,0.000,0.000
579,1726.648,3889.209,3889.209,3823.197,328.739,0.000,3784.112,39.085,0.000,0.000,0.000
580,1729.680,3818.698,3818.698,3811.323,318.470,0.000,3778.642,32.682,0.000,0.000,0.000
581,1732.711,3770.847,3770.847,3801.168,308.201,0.000,3773.433,27.735,0.000,0.000,0.000
582,1735.742,3755.635,3755.635,3792.444,297.932,0.000,3768.399,24.045,0.000,0.000,0.000
583,1738.773,3766.635,3766.635,3784.905,287.664,0.000,3763.468,21.437,0.000,0.000,0.000
584,1741.803,3680.358,3680.358,3778.340,277.395,0.000,3758.577,19.763,0.000,0.000,0.000
585,1744.834,3900.910,3900.910,3772.568,267.126,0.000,3753.672,18.896,0.000,0.000,0.000
586,1747.863,3686.124,3686.124,3777.229,266.648,0.000,3758.486,18.744,0.000,0.000,0.000
587,1750.893,3730.209,3730.209,3782.410,266.170,0.000,3763.205,19.204,0.000,0.000,0.000
588,1753.922,3787.613,3787.613,3788.006,265.691,0.000,3767.802,20.204,0.000,0.000,0.000
589,1756.951,3803.550,3803.550,3793.937,265.213,0.000,3772.258,21.679,0.000,0.000,0.000
590,1759.980,3766.506,3766.506,3800.137,264.735,0.000,3776.559,23.577,0.000,0.000,0.000
591,1763.009,3785.380,3785.380,3806.555,264.257,0.000,3780.704,25.851,0.000,0.000,0.000
592,1766.037,3868.784,3868.784,3813.153,263.779,0.000,3784.696,28.457,0.000,0.000,0.000
593,1769.065,3845.017,3845.017,3819.901,263.301,0.000,3788.549,31.352,0.000,0.000,0.000
594,1772.092,3810.784,3810.784,3826.777,262.823,0.000,3792.283,34.494,0.000,0.000,0.000
595,1775.120,3804.847,3804.847,3833.766,262.345,0.000,3795.925,37.840,0.000,0.000,0.000
596,1778.147,3779.869,3779.869,3840.852,261.867,0.000,3799.508,41.344,0.000,0.000,0.000
597,1781.173,3940.465,3940.465,3848.026,261.389,0.000,3803.068,44.957,0.000,0.000,0.000
598,1784.200,3901.166,3901.166,3855.273,260.911,0.000,3806.645,48.628,0.000,0.000,0.000
599,1787.226,3763.039,3763.039,3862.581,260.433,0.000,3810.279,52.302,0.000,0.000,0.000
600,1790.252,3924.891,3924.891,3869.931,259.955,0.000,3814.009,55.922,0.000,0.000,0.000
601,1793.277,4013.039,4013.039,3877.303,259.476,0.000,3817.874,59.429,0.000,0.000,0.000
602,1796.302,3913.295,3913.295,3884.670,258.998,0.000,3821.904,62.766,0.000,0.000,0.000
603,1799.327,3901.039,3901.039,3892.001,258.520,0.000,3826.128,65.873,0.000,0.000,0.000
604,1802.352,3832.869,3832.869,3899.259,258.042,0.000,3830.563,68.696,0.000,0.000,0.000
605,1805.376,3873.061,3873.061,3906.404,257.564,0.000,3835.222,71.182,0.000,0.000,0.000
606,1808.400,3886.209,3886.209,3913.388,257.086,0.000,3840.104,73.284,0.000,0.000,0.000
607,1811.424,3908.231,3908.231,3920.163,256.608,0.000,3845.202,74.961,0.000,0.000,0.000
608,1814.448,3866.613,3866.613,3926.678,256.130,0.000,3850.497,76.181,0.000,0.000,0.000
609,1817.471,3996.168,3996.168,3932.880,255.652,0.000,3855.962,76.918,0.000,0.000,0.000
610,1820.494,3848.657,3848.657,3938.716,255.174,0.000,3861.559,77.157,0.000,0.000,0.000
611,1823.516,3834.742,3834.742,3944.138,254.696,0.000,3867.244,76.894,0.000,0.000,0.000
612,1826.538,3964.146,3964.146,3949.097,254.218,0.000,3872.965,76.132,0.000,0.000,0.000
613,1829.560,4108.976,4108.976,3953.551,253.740,0.000,3878.664,74.886,0.000,0.000,0.000
614,1832.582,3996.487,3996.487,3958.531,254.330,0.000,3885.350,73.181,0.000,0.000,0.000
615,1835.603,3968.253,3968.253,3962.939,254.921,0.000,3891.892,71.048,0.000,0.000,0.000
616,1838.624,4066.976,4066.976,3966.752,255.511,0.000,3898.226,68.526,0.000,0.000,0.000
617,1841.645,4017.231,4017.231,3969.953,256.102,0.000,3904.291,65.662,0.000,0.000,0.000
618,1844.666,4026.827,4026.827,3972.535,256.692,0.000,3910.028,62.506,0.000,0.000,0.000
619,1847.686,3891.338,3891.338,3974.499,257.283,0.000,3915.385,59.114,0.000,0.000,0.000
620,1850.706,3888.124,3888.124,3975.853,257.874,0.000,3920.314,55.539,0.000,0.000,0.000
621,1853.725,3954.913,3954.913,3976.615,258.464,0.000,3924.774,51.840,0.000,0.000,0.000
622,1856.744,3952.913,3952.913,3976.806,259.055,0.000,3928.735,48.071,0.000,0.000,0.000
623,1859.763,3913.657,3913.657,3976.458,259.645,0.000,3932.174,44.285,0.000,0.000,0.000
624,1862.782,3999.806,3999.806,3975.607,260.236,0.000,3935.077,40.529,0.000,0.000,0.000
625,1865.800,3875.657,3875.657,3974.292,260.827,0.000,3937.442,36.850,0.000,0.000,0.000
626,1868.818,3961.913,3961.913,3972.560,261.417,0.000,3939.274,33.286,0.000,0.000,0.000
627,1871.836,4031.402,4031.402,3970.458,262.008,0.000,3940.588,29.869,0.000,0.000,0.000
628,1874.854,4000.423,4000.423,3968.036,262.598,0.000,3941.407,26.628,0.000,0.000,0.000
629,1877.871,4070.679,4070.679,3965.346,263.189,0.000,3941.762,23.584,0.000,0.000,0.000
630,1880.887,3918.083,3918.083,3962.438,263.779,0.000,3941.687,20.751,0.000,0.000,0.000
631,1883.904,3895.423,3895.423,3959.362,264.370,0.000,3941.224,18.139,0.000,0.000,0.000
632,1886.920,3971.635,3971.635,3956.166,264.961,0.000,3940.414,15.751,0.000,0.000,0.000
633,1889.936,4031.998,4031.998,3952.892,265.551,0.000,3939.303,13.589,0.000,0.000,0.000
634,1892.952,3868.849,3868.849,3949.580,266.142,0.000,3937.933,11.647,0.000,0.000,0.000
635,1895.967,3943.020,3943.020,3946.262,266.732,0.000,3936.345,9.917,0.000,0.000,0.000
636,1898.982,3965.594,3965.594,3942.965,267.323,0.000,3934.577,8.388,0.000,0.000,0.000
637,1901.997,3954.509,3954.509,3939.707,267.914,0.000,3932.659,7.049,0.000,0.000,0.000
638,1905.011,3863.509,3863.509,3936.501,268.504,0.000,3930.616,5.885,0.000,0.000,0.000
639,1908.025,4046.657,4046.657,3933.349,269.095,0.000,3928.468,4.881,0.000,0.000,0.000
640,1911.039,3900.849,3900.849,3930.246,269.685,0.000,3926.225,4.021,0.000,0.000,0.000
641,1914.053,4032.360,4032.360,3927.179,270.276,0.000,3923.887,3.292,0.000,0.000,0.000
642,1917.066,3862.764,3862.764,3924.128,270.866,0.000,3921.451,2.677,0.000,0.000,0.000
643,1920.079,3866.679,3866.679,3919.643,270.034,0.000,3917.480,2.162,0.000,0.000,0.000
644,1923.091,3754.445,3754.445,3915.115,269.202,0.000,3913.379,1.736,0.000,0.000,0.000
645,1926.104,3932.020,3932.020,3910.507,268.370,0.000,3909.123,1.384,0.000,0.000,0.000
646,1929.116,3831.190,3831.190,3905.782,267.537,0.000,3904.686,1.096,0.000,0.000,0.000
647,1932.127,3827.764,3827.764,3900.901,266.705,0.000,3900.039,0.862,0.000,0.000,0.000
648,1935.139,3813.616,3813.616,3895.827,265.873,0.000,3895.152,0.674,0.000,0.000,0.000
649,1938.150,3899.572,3899.572,3890.524,265.041,0.000,3890.000,0.524,0.000,0.000,0.000
650,1941.160,4026.020,4026.020,3884.965,264.208,0.000,3884.561,0.404,0.000,0.000,0.000
651,1944.171,3958.253,3958.253,3879.128,263.376,0.000,3878.819,0.310,0.000,0.000,0.000
652,1947.181,3871.679,3871.679,3873.002,262.544,0.000,3872.767,0.236,0.000,0.000,0.000
653,1950.191,3922.275,3922.275,3866.586,261.712,0.000,3866.407,0.178,0.000,0.000,0.000
654,1953.200,3800.105,3800.105,3859.890,260.879,0.000,3859.756,0.134,0.000,0.000,0.000
655,1956.210,3845.338,3845.338,3852.942,260.047,0.000,3852.842,0.100,0.000,0.000,0.000
656,1959.219,3806.083,3806.083,3845.782,259.215,0.000,3845.707,0.074,0.000,0.000,0.000
657,1962.227,3909.849,3909.849,3838.466,258.383,0.000,3838.411,0.055,0.000,0.000,0.000
658,1965.236,3945.701,3945.701,3831.069,257.550,0.000,3831.029,0.040,0.000,0.000,0.000
659,1968.244,3980.679,3980.679,3823.684,256.718,0.000,3823.655,0.029,0.000,0.000,0.000
660,1971.251,3834.509,3834.509,3816.419,255.886,0.000,3816.398,0.021,0.000,0.000,0.000
661,1974.259,3938.190,3938.190,3809.404,255.054,0.000,3809.389,0.015,0.000,0.000,0.000
662,1977.266,3824.338,3824.338,3802.786,254.221,0.000,3802.775,0.011,0.000,0.000,0.000
663,1980.273,3725.849,3725.849,3796.732,253.389,0.000,3796.724,0.008,0.000,0.000,0.000
664,1983.279,3726.360,3726.360,3791.429,252.557,0.000,3791.423,0.005,0.000,0.000,0.000
665,1986.285,3720.679,3720.679,3787.083,251.725,0.000,3787.080,0.004,0.000,0.000,0.000
666,1989.291,3870.275,3870.275,3783.923,250.892,0.000,3783.921,0.003,0.000,0.000,0.000
667,1992.297,3893.190,3893.190,3782.198,250.060,0.000,3782.196,0.002,0.000,0.000,0.000
668,1995.302,3902.871,3902.871,3782.178,249.228,0.000,3782.177,0.001,0.000,0.000,0.000
669,1998.307,3926.360,3926.360,3784.158,248.396,0.000,3784.157,0.001,0.000,0.000,0.000
670,2001.312,3753.275,3753.275,3788.452,247.563,0.000,3788.452,0.001,0.000,0.000,0.000
671,2004.316,3813.849,3813.849,3795.403,246.731,0.000,3795.403,0.000,0.000,0.000,0.000
672,2007.320,3882.338,3882.338,3805.374,245.899,0.000,3805.374,0.000,0.000,0.000,0.000
673,2010.324,3913.764,3913.764,3811.387,237.702,0.000,3811.387,0.000,0.000,0.000,0.000
674,2013.328,3925.679,3925.679,3821.217,229.506,0.000,3821.217,0.000,0.000,0.000,0.000
675,2016.331,3847.998,3847.998,3835.293,221.309,0.000,3835.293,0.000,0.000,0.000,0.000
676,2019.334,3946.190,3946.190,3854.065,213.112,0.000,3854.065,0.000,0.000,0.000,0.000
677,2022.336,3759.105,3759.105,3877.994,204.916,0.000,3877.994,0.000,0.000,0.000,0.000
678,2025.339,3779.041,3779.041,3907.552,196.719,0.000,3907.552,0.000,0.000,0.000,0.000
679,2028.341,3987.594,3987.594,3943.213,188.522,0.000,3943.213,0.000,0.000,0.000,0.000
680,2031.343,4041.913,4041.913,3985.443,180.326,0.000,3985.443,0.000,0.000,0.000,0.000
681,2034.344,4178.423,4178.423,4034.693,172.129,0.000,4034.693,0.000,0.000,0.000,0.000
682,2037.345,4102.168,4102.168,4091.389,163.933,0.000,4091.389,0.000,0.000,0.000,0.000
683,2040.346,4113.849,4113.849,4155.911,155.736,0.000,4155.911,0.000,0.000,0.000,0.000
684,2043.346,4204.509,4204.509,4228.586,147.539,0.000,4228.586,0.000,0.000,0.000,0.000
685,2046.347,4209.679,4209.679,4309.670,139.343,0.000,4309.670,0.000,0.000,0.000,0.000
686,2049.347,4290.679,4290.679,4399.330,131.146,0.000,4399.330,0.000,0.000,0.000,0.000
687,2052.346,4285.020,4285.020,4497.628,122.949,0.000,4497.628,0.000,0.000,0.000,0.000
688,2055.346,4412.849,4412.849,4604.506,114.753,0.000,4604.506,0.000,0.000,0.000,0.000
689,2058.345,4416.849,4416.849,4719.768,106.556,0.000,4719.768,0.000,0.000,0.000,0.000
690,2061.343,4172.594,4172.594,4843.068,98.360,0.000,4843.068,0.000,0.000,0.000,0.000
691,2064.342,4364.657,4364.657,4973.899,90.163,0.000,4973.899,0.000,0.000,0.000,0.000
692,2067.340,4454.934,4454.934,5111.581,81.966,0.000,5111.581,0.000,0.000,0.000,0.000
693,2070.338,4697.509,4697.509,5255.261,73.770,0.000,5255.261,0.000,0.000,0.000,0.000
694,2073.335,4747.360,4747.360,5403.909,65.573,0.000,5403.909,0.000,0.000,0.000,0.000
695,2076.333,4844.934,4844.934,5556.328,57.376,0.000,5556.328,0.000,0.000,0.000,0.000
696,2079.330,5012.934,5012.934,5711.155,49.180,0.000,5711.155,0.000,0.000,0.000,0.000
697,2082.326,5107.445,5107.445,5866.888,40.983,0.000,5866.888,0.000,0.000,0.000,0.000
698,2085.323,5263.360,5263.360,6021.897,32.787,0.000,6021.897,0.000,0.000,0.000,0.000
699,2088.319,5451.594,5451.594,6174.454,24.590,0.000,6174.454,0.000,0.000,0.000,0.000
700,2091.315,5334.338,5334.338,6322.767,16.393,0.000,6322.767,0.000,0.000,0.000,0.000
701,2094.310,5688.338,5688.338,6465.009,8.197,0.000,6465.009,0.000,0.000,0.000,0.000
702,2097.306,5595.934,5595.934,6599.361,0.000,0.000,6599.361,0.000,0.000,0.000,0.000
703,2100.300,5684.998,5684.998,6782.349,50.105,0.000,6782.349,0.000,0.000,0.000,0.000
704,2103.295,5709.530,5709.530,6953.984,100.211,0.000,6953.984,0.000,0.000,0.000,0.000
705,2106.290,6024.168,6024.168,7112.706,150.316,0.000,7112.706,0.000,0.000,0.000,0.000
706,2109.284,6233.572,6233.572,7257.118,200.422,0.000,7257.118,0.000,0.000,0.000,0.000
707,2112.277,6379.764,6379.764,7386.027,250.527,0.000,7386.027,0.000,0.000,0.000,0.000
708,2115.271,6785.934,6785.934,7498.467,300.632,0.000,7498.467,0.000,0.000,0.000,0.000
709,2118.264,6823.168,6823.168,7593.732,350.738,0.000,7593.732,0.000,0.000,0.000,0.000
710,2121.257,7003.657,7003.657,7671.388,400.843,0.000,7671.388,0.000,0.000,0.000,0.000
711,2124.250,7104.083,7104.083,7731.288,450.948,0.000,7731.288,0.000,0.000,0.000,0.000
712,2127.242,7398.849,7398.849,7773.575,501.054,0.000,7773.575,0.000,0.000,0.000,0.000
713,2130.234,7470.913,7470.913,7798.677,551.159,0.000,7798.677,0.000,0.000,0.000,0.000
714,2133.226,7547.338,7547.338,7807.295,601.265,0.000,7807.295,0.000,0.000,0.000,0.000
715,2136.218,7565.509,7565.509,7800.384,651.370,0.000,7800.384,0.000,0.000,0.000,0.000
716,2139.209,7813.998,7813.998,7779.129,701.475,0.000,7779.129,0.000,0.000,0.000,0.000
717,2142.200,7793.423,7793.423,7744.912,751.581,0.000,7744.912,0.000,0.000,0.000,0.000
718,2145.191,7831.594,7831.594,7699.277,801.686,0.000,7699.277,0.000,0.000,0.000,0.000
719,2148.181,7877.742,7877.742,7643.893,851.792,0.000,7643.893,0.000,0.000,0.000,0.000
720,2151.171,7952.764,7952.764,7580.510,901.897,0.000,7580.510,0.000,0.000,0.000,0.000
721,2154.161,7865.764,7865.764,7510.923,952.002,0.000,7510.923,0.000,0.000,0.000,0.000
722,2157.151,8128.934,8128.934,7436.928,1002.108,0.000,7436.928,0.000,0.000,0.000,0.000
723,2160.140,7932.913,7932.913,7360.285,1052.213,0.000,7360.285,0.000,0.000,0.000,0.000
724,2163.129,7965.445,7965.445,7282.687,1102.318,0.000,7282.687,0.000,0.000,0.000,0.000
725,2166.118,7744.594,7744.594,7205.723,1152.424,0.000,7205.723,0.000,0.000,0.000,0.000
726,2169.106,7624.168,7624.168,7130.858,1202.529,0.000,7130.858,0.000,0.000,0.000,0.000
727,2172.095,7657.934,7657.934,7059.409,1252.635,0.000,7059.409,0.000,0.000,0.000,0.000
728,2175.083,7478.827,7478.827,6992.531,1302.740,0.000,6992.531,0.000,0.000,0.000,0.000
729,2178.070,7486.764,7486.764,6931.205,1352.845,0.000,6931.205,0.000,0.000,0.000,0.000
730,2181.058,7258.594,7258.594,6876.239,1402.951,0.000,6876.239,0.000,0.000,0.000,0.000
731,2184.045,7170.445,7170.445,6828.263,1453.056,0.000,6828.263,0.000,0.000,0.000,0.000
732,2187.032,6985.020,6985.020,6787.734,1503.162,0.000,6787.734,0.000,0.000,0.000,0.000
733,2190.018,6858.509,6858.509,6754.948,1553.267,0.000,6754.948,0.000,0.000,0.000,0.000
734,2193.005,6804.020,6804.020,6631.406,1504.727,0.000,6631.406,0.000,0.000,0.000,0.000
735,2195.991,6678.956,6678.956,6515.761,1456.188,0.000,6515.761,0.000,0.000,0.000,0.000
736,2198.976,6487.764,6487.764,6407.901,1407.648,0.000,6407.901,0.000,0.000,0.000,0.000
737,2201.962,6301.594,6301.594,6307.608,1359.109,0.000,6307.608,0.000,0.000,0.000,0.000
738,2204.947,6097.253,6097.253,6214.579,1310.569,0.000,6214.579,0.000,0.000,0.000,0.000
739,2207.932,5977.679,5977.679,6128.442,1262.029,0.000,6128.442,0.000,0.000,0.000,0.000
740,2210.917,6021.764,6021.764,6048.771,1213.490,0.000,6048.771,0.000,0.000,0.000,0.000
741,2213.902,5886.594,5886.594,5975.100,1164.950,0.000,5975.100,0.000,0.000,0.000,0.000
742,2216.886,5737.594,5737.594,5906.941,1116.411,0.000,5906.941,0.000,0.000,0.000,0.000
743,2219.870,5466.253,5466.253,5843.795,1067.871,0.000,5843.795,0.000,0.000,0.000,0.000
744,2222.853,5599.445,5599.445,5785.160,1019.331,0.000,5785.160,0.000,0.000,0.000,0.000
745,2225.837,5470.679,5470.679,5730.543,970.792,0.000,5730.543,0.000,0.000,0.000,0.000
746,2228.820,5374.168,5374.168,5679.465,922.252,0.000,5679.465,0.000,0.000,0.000,0.000
747,2231.803,5366.657,5366.657,5631.469,873.713,0.000,5631.469,0.000,0.000,0.000,0.000
748,2234.786,5252.360,5252.360,5586.122,825.173,0.000,5586.122,0.000,0.000,0.000,0.000
749,2237.768,5215.253,5215.253,5543.020,776.633,0.000,5543.020,0.000,0.000,0.000,0.000
750,2240.750,5320.679,5320.679,5501.788,728.094,0.000,5501.788,0.000,0.000,0.000,0.000
751,2243.732,5238.956,5238.956,5462.081,679.554,0.000,5462.081,0.000,0.000,0.000,0.000
752,2246.714,5217.275,5217.275,5423.584,631.015,0.000,5423.584,0.000,0.000,0.000,0.000
753,2249.695,5134.849,5134.849,5386.013,582.475,0.000,5386.013,0.000,0.000,0.000,0.000
754,2252.676,5173.275,5173.275,5349.111,533.935,0.000,5349.111,0.000,0.000,0.000,0.000
755,2255.657,5222.509,5222.509,5312.646,485.396,0.000,5312.646,0.000,0.000,0.000,0.000
756,2258.638,5021.530,5021.530,5276.413,436.856,0.000,5276.413,0.000,0.000,0.000,0.000
757,2261.618,4967.871,4967.871,5240.229,388.317,0.000,5240.229,0.000,0.000,0.000,0.000
758,2264.598,5221.871,5221.871,5203.928,339.777,0.000,5203.928,0.000,0.000,0.000,0.000
759,2267.578,5077.701,5077.701,5167.365,291.238,0.000,5167.365,0.000,0.000,0.000,0.000
760,2270.558,4982.105,4982.105,5130.410,242.698,0.000,5130.410,0.000,0.000,0.000,0.000
761,2273.538,5149.530,5149.530,5092.942,194.158,0.000,5092.942,0.000,0.000,0.000,0.000
762,2276.517,5048.297,5048.297,5054.855,145.619,0.000,5054.855,0.000,0.000,0.000,0.000
763,2279.496,5071.190,5071.190,5016.049,97.079,0.000,5016.049,0.000,0.000,0.000,0.000
764,2282.474,5170.934,5170.934,4976.429,48.540,0.000,4976.429,0.000,0.000,0.000,0.000
765,2285.453,5080.041,5080.041,4935.905,0.000,0.000,4935.905,0.000,0.000,0.000,0.000
766,2288.431,5134.445,5134.445,4961.046,18.119,0.000,4961.046,0.000,0.000,0.000,0.000
767,2291.409,5201.275,5201.275,4985.106,36.238,0.000,4985.106,0.000,0.000,0.000,0.000
768,2294.387,5095.445,5095.445,5007.991,54.356,0.000,5007.991,0.000,0.000,0.000,0.000
769,2297.364,5063.786,5063.786,5029.607,72.475,0.000,5029.607,0.000,0.000,0.000,0.000
770,2300.342,5115.020,5115.020,5049.853,90.594,0.000,5049.853,0.000,0.000,0.000,0.000
771,2303.319,5148.786,5148.786,5068.620,108.713,0.000,5068.620,0.000,0.000,0.000,0.000
772,2306.296,5176.190,5176.190,5085.794,126.831,0.000,5085.794,0.000,0.000,0.000,0.000
773,2309.272,5191.127,5191.127,5101.251,144.950,0.000,5101.251,0.000,0.000,0.000,0.000
774,2312.249,5209.041,5209.041,5114.860,163.069,0.000,5114.860,0.000,0.000,0.000,0.000
775,2315.225,4985.382,4985.382,5126.479,181.188,0.000,5126.479,0.000,0.000,0.000,0.000
776,2318.201,5113.723,5113.723,5135.961,199.306,0.000,5135.961,0.000,0.000,0.000,0.000
777,2321.176,5173.616,5173.616,5143.149,217.425,0.000,5143.149,0.000,0.000,0.000,0.000
778,2324.152,5186.934,5186.934,5147.881,235.544,0.000,5147.881,0.000,0.000,0.000,0.000
779,2327.127,5192.360,5192.360,5149.991,253.663,0.000,5149.991,0.000,0.000,0.000,0.000
780,2330.102,5272.212,5272.212,5149.311,271.781,0.000,5149.311,0.000,0.000,0.000,0.000
781,2333.077,5192.871,5192.871,5145.670,289.900,0.000,5145.670,0.000,0.000,0.000,0.000
782,2336.052,5039.786,5039.786,5138.902,308.019,0.000,5138.902,0.000,0.000,0.000,0.000
783,2339.026,5077.275,5077.275,5128.846,326.138,0.000,5128.846,0.000,0.000,0.000,0.000
784,2342.000,5170.382,5170.382,5115.350,344.256,0.000,5115.350,0.000,0.000,0.000,0.000
785,2344.974,5164.616,5164.616,5098.272,362.375,0.000,5098.272,0.000,0.000,0.000,0.000
786,2347.948,5132.616,5132.616,5077.488,380.494,0.000,5077.488,0.000,0.000,0.000,0.000
787,2350.921,5089.871,5089.871,5052.890,398.613,0.000,5052.890,0.000,0.000,0.000,0.000
788,2353.895,5055.956,5055.956,5024.392,416.731,0.000,5024.392,0.000,0.000,0.000,0.000
789,2356.868,5001.382,5001.382,4991.933,434.850,0.000,4991.933,0.000,0.000,0.000,0.000
790,2359.841,5001.467,5001.467,4955.479,452.969,0.000,4955.479,0.000,0.000,0.000,0.000
791,2362.813,4920.467,4920.467,4915.026,471.088,0.000,4915.026,0.000,0.000,0.000,0.000
792,2365.786,5062.871,5062.871,4870.599,489.206,0.000,4870.599,0.000,0.000,0.000,0.000
793,2368.758,4681.701,4681.701,4822.257,507.325,0.000,4822.257,0.000,0.000,0.000,0.000
794,2371.730,4863.041,4863.041,4770.091,525.444,0.000,4770.091,0.000,0.000,0.000,0.000
795,2374.702,4708.382,4708.382,4714.227,543.563,0.000,4714.227,0.000,0.000,0.000,0.000
796,2377.674,4796.786,4796.786,4654.820,561.681,0.000,4654.820,0.000,0.000,0.000,0.000
797,2380.645,4589.616,4589.616,4592.061,579.800,0.000,4592.061,0.000,0.000,0.000,0.000
798,2383.616,4654.786,4654.786,4526.165,597.919,0.000,4526.165,0.000,0.000,0.000,0.000
799,2386.588,4440.786,4440.786,4443.238,601.896,0.000,4443.238,0.000,0.000,0.000,0.000
800,2389.558,4410.467,4410.467,4357.688,605.874,0.000,4357.688,0.000,0.000,0.000,0.000
801,2392.529,4387.871,4387.871,4269.807,609.851,0.000,4269.807,0.000,0.000,0.000,0.000
802,2395.500,4105.212,4105.212,4179.902,613.828,0.000,4179.902,0.000,0.000,0.000,0.000
803,2398.470,4113.127,4113.127,4088.292,617.805,0.000,4088.292,0.000,0.000,0.000,0.000
804,2401.440,4052.297,4052.297,3995.308,621.783,0.000,3995.308,0.000,0.000,0.000,0.000
805,2404.410,3933.063,3933.063,3901.284,625.760,0.000,3901.284,0.000,0.000,0.000,0.000
