ch,keV,net,fit,model,continuum_raw,Y-88,Ann-511
433,1277.682,262.034,262.034,262.972,24.740,262.972,0.000
434,1280.703,254.597,254.597,267.242,23.541,267.242,0.000
435,1283.724,309.312,309.312,272.010,22.342,272.010,0.000
436,1286.744,287.707,287.707,277.221,21.144,277.221,0.000
437,1289.764,301.010,301.010,282.801,19.945,282.801,0.000
438,1292.785,303.547,303.547,292.094,22.183,292.094,0.000
439,1295.805,283.271,283.271,301.554,24.420,301.554,0.000
440,1298.825,298.321,298.321,311.058,26.658,311.058,0.000
441,1301.844,289.757,289.757,320.471,28.896,320.471,0.000
442,1304.864,331.330,331.330,329.653,31.134,329.653,0.000
443,1307.884,352.431,352.431,338.461,33.372,338.461,0.000
444,1310.903,333.128,333.128,346.756,35.609,346.756,0.000
445,1313.923,323.271,323.271,354.410,37.847,354.410,0.000
446,1316.942,299.632,299.632,361.308,40.085,361.308,0.000
447,1319.961,357.036,357.036,367.353,42.323,367.353,0.000
448,1322.980,363.784,363.784,372.475,44.561,372.475,0.000
449,1325.999,374.422,374.422,376.626,46.798,376.626,0.000
450,1329.017,389.490,389.490,379.790,49.036,379.790,0.000
451,1332.036,372.095,372.095,381.975,51.274,381.975,0.000
452,1335.054,360.086,360.086,383.221,53.512,383.221,0.000
453,1338.072,379.733,379.733,383.593,55.750,383.593,0.000
454,1341.090,390.246,390.246,383.175,57.987,383.175,0.000
455,1344.108,365.825,365.825,382.075,60.225,382.075,0.000
456,1347.126,377.036,377.036,380.409,62.463,380.409,0.000
457,1350.144,423.422,423.422,378.306,64.701,378.306,0.000
458,1353.162,401.363,401.363,375.894,66.939,375.894,0.000
459,1356.179,388.018,388.018,373.303,69.176,373.303,0.000
460,1359.196,379.674,379.674,370.654,71.414,370.654,0.000
461,1362.213,347.262,347.262,365.743,71.339,365.743,0.000
462,1365.230,369.725,369.725,360.983,71.263,360.983,0.000
463,1368.247,369.102,369.102,356.454,71.187,356.454,0.000
464,1371.264,395.253,395.253,352.221,71.112,352.221,0.000
465,1374.280,359.900,359.900,348.333,71.036,348.333,0.000
466,1377.297,364.211,364.211,344.819,70.961,344.819,0.000
467,1380.313,366.832,366.832,341.697,70.885,341.697,0.000
468,1383.329,335.051,335.051,338.969,70.809,338.969,0.000
469,1386.345,327.152,327.152,336.626,70.734,336.626,0.000
470,1389.361,348.723,348.723,334.649,70.658,334.649,0.000
471,1392.377,316.470,316.470,333.016,70.583,333.016,0.000
472,1395.392,304.688,304.688,331.697,70.507,331.697,0.000
473,1398.407,346.637,346.637,330.663,70.431,330.663,0.000
474,1401.423,331.646,331.646,329.881,70.356,329.881,0.000
475,1404.438,290.578,290.578,329.324,70.280,329.324,0.000
476,1407.453,291.065,291.065,328.964,70.205,328.964,0.000
477,1410.467,330.938,330.938,328.775,70.129,328.775,0.000
478,1413.482,325.870,325.870,328.738,70.054,328.738,0.000
479,1416.496,307.173,307.173,328.834,69.978,328.834,0.000
480,1419.511,314.927,314.927,329.048,69.902,329.048,0.000
481,1422.525,277.699,277.699,329.368,69.827,329.368,0.000
482,1425.539,335.337,335.337,329.784,69.751,329.784,0.000
483,1428.553,343.127,343.127,330.287,69.676,330.287,0.000
484,1431.566,340.395,340.395,330.872,69.600,330.872,0.000
485,1434.580,350.217,350.217,330.200,68.193,330.200,0.000
486,1437.593,330.048,330.048,329.599,66.785,329.599,0.000
487,1440.606,332.200,332.200,329.064,65.378,329.064,0.000
488,1443.619,327.527,327.527,328.592,63.971,328.592,0.000
489,1446.632,352.079,352.079,328.181,62.563,328.181,0.000
490,1449.645,334.450,334.450,327.828,61.156,327.828,0.000
491,1452.657,336.911,336.911,327.534,59.749,327.534,0.000
492,1455.670,357.323,357.323,327.301,58.342,327.301,0.000
493,1458.682,359.415,359.415,327.132,56.934,327.132,0.000
494,1461.694,305.817,305.817,327.031,55.527,327.031,0.000
495,1464.706,361.632,361.632,327.006,54.120,327.006,0.000
496,1467.718,362.751,362.751,327.063,52.712,327.063,0.000
497,1470.729,354.036,354.036,327.213,51.305,327.213,0.000
498,1473.741,294.869,294.869,327.466,49.898,327.466,0.000
499,1476.752,345.827,345.827,327.829,48.491,327.829,0.000
500,1479.763,352.720,352.720,328.313,47.083,328.313,0.000
501,1482.774,321.485,321.485,328.925,45.676,328.925,0.000
502,1485.785,332.123,332.123,329.667,44.269,329.667,0.000
503,1488.796,308.250,308.250,330.543,42.861,330.543,0.000
504,1491.806,332.917,332.917,331.548,41.454,331.548,0.000
505,1494.817,350.118,350.118,332.676,40.047,332.676,0.000
506,1497.827,318.978,318.978,333.914,38.640,333.914,0.000
507,1500.837,316.945,316.945,335.246,37.232,335.246,0.000
508,1503.847,359.148,359.148,336.649,35.825,336.649,0.000
509,1506.856,320.585,320.585,338.565,34.886,338.565,0.000
510,1509.866,361.065,361.065,340.493,33.948,340.493,0.000
511,1512.875,355.797,355.797,342.400,33.009,342.400,0.000
512,1515.884,337.034,337.034,344.245,32.071,344.245,0.000
513,1518.893,377.933,377.933,345.989,31.132,345.989,0.000
514,1521.902,312.413,312.413,347.589,30.194,347.589,0.000
515,1524.911,345.985,345.985,349.002,29.255,349.002,0.000
516,1527.920,329.439,329.439,350.185,28.316,350.185,0.000
517,1530.928,330.012,330.012,351.096,27.378,351.096,0.000
518,1533.936,367.979,367.979,351.694,26.439,351.694,0.000
519,1536.944,331.231,331.231,351.940,25.501,351.940,0.000
520,1539.952,338.139,338.139,351.799,24.562,351.799,0.000
521,1542.960,347.987,347.987,351.236,23.624,351.236,0.000
522,1545.968,374.248,374.248,350.223,22.685,350.223,0.000
523,1548.975,335.761,335.761,348.733,21.746,348.733,0.000
524,1551.983,351.854,351.854,346.744,20.808,346.744,0.000
525,1554.990,372.761,372.761,344.236,19.869,344.236,0.000
526,1557.997,330.619,330.619,341.196,18.931,341.196,0.000
527,1561.004,287.921,287.921,337.614,17.992,337.614,0.000
528,1564.010,323.619,323.619,333.485,17.054,333.485,0.000
529,1567.017,344.661,344.661,328.806,16.115,328.806,0.000
530,1570.023,310.854,310.854,323.584,15.176,323.584,0.000
531,1573.029,321.628,321.628,317.826,14.238,317.826,0.000
532,1576.035,292.073,292.073,311.547,13.299,311.547,0.000
533,1579.041,348.375,348.375,304.766,12.361,304.766,0.000
534,1582.047,317.165,317.165,298.182,12.096,298.182,0.000
535,1585.053,245.316,245.316,291.150,11.831,291.150,0.000
536,1588.058,285.426,285.426,283.706,11.567,283.706,0.000
537,1591.064,300.568,300.568,275.889,11.302,275.889,0.000
538,1594.069,260.779,260.779,267.741,11.038,267.741,0.000
539,1597.074,265.568,265.568,259.311,10.773,259.311,0.000
540,1600.079,251.711,251.711,250.649,10.509,250.649,0.000
541,1603.083,227.972,227.972,241.806,10.244,241.806,0.000
542,1606.088,266.628,266.628,232.838,9.979,232.838,0.000
543,1609.092,231.880,231.880,223.797,9.715,223.797,0.000
544,1612.096,211.467,211.467,214.737,9.450,214.737,0.000
545,1615.101,212.031,212.031,205.711,9.186,205.711,0.000
546,1618.104,194.123,194.123,196.769,8.921,196.769,0.000
547,1621.108,195.678,195.678,187.956,8.656,187.956,0.000
548,1624.112,190.174,190.174,179.316,8.392,179.316,0.000
549,1627.115,167.274,167.274,170.887,8.127,170.887,0.000
550,1630.119,184.880,184.880,162.702,7.863,162.702,0.000
551,1633.122,169.384,169.384,154.790,7.598,154.790,0.000
552,1636.125,131.577,131.577,147.173,7.333,147.173,0.000
553,1639.128,138.174,138.174,139.869,7.069,139.869,0.000
554,1642.131,137.375,137.375,132.890,6.804,132.890,0.000
555,1645.134,131.384,131.384,126.243,6.540,126.243,0.000
556,1648.136,136.182,136.182,119.931,6.275,119.931,0.000
557,1651.138,102.535,102.535,113.953,6.010,113.953,0.000
558,1654.141,126.191,126.191,108.302,5.746,108.302,0.000
559,1657.143,117.687,117.687,102.972,5.481,102.972,0.000
560,1660.145,100.636,100.636,100.059,7.325,100.059,0.000
561,1663.147,88.535,88.535,97.443,9.170,97.443,0.000
562,1666.148,106.930,106.930,95.108,11.014,95.108,0.000
563,1669.150,81.544,81.544,93.039,12.858,93.039,0.000
564,1672.151,94.779,94.779,91.221,14.702,91.221,0.000
565,1675.153,88.636,88.636,89.638,16.547,89.638,0.000
566,1678.154,81.535,81.535,88.275,18.391,88.275,0.000
567,1681.155,102.342,102.342,87.118,20.235,87.118,0.000
568,1684.156,86.426,86.426,86.155,22.079,86.155,0.000
569,1687.156,80.316,80.316,85.376,23.923,85.376,0.000
570,1690.157,77.224,77.224,84.775,25.768,84.775,0.000
571,1693.158,86.888,86.888,84.346,27.612,84.346,0.000
572,1696.158,68.233,68.233,84.092,29.456,84.092,0.000
573,1699.158,66.577,66.577,84.016,31.300,84.016,0.000
574,1702.159,81.233,81.233,84.130,33.145,84.130,0.000
575,1705.159,98.224,98.224,84.452,34.989,84.452,0.000
576,1708.158,79.375,79.375,85.007,36.833,85.007,0.000
577,1711.158,83.821,83.821,85.832,38.677,85.832,0.000
578,1714.158,90.123,90.123,86.970,40.521,86.970,0.000
579,1717.157,71.417,71.417,88.479,42.366,88.479,0.000
580,1720.157,96.711,96.711,90.429,44.210,90.429,0.000
581,1723.156,80.014,80.014,92.906,46.054,92.906,0.000
582,1726.155,80.307,80.307,96.010,47.898,96.010,0.000
583,1729.155,86.014,86.014,99.859,49.743,99.859,0.000
584,1732.154,91.257,91.257,104.591,51.587,104.591,0.000
585,1735.152,114.963,114.963,110.359,53.431,110.359,0.000
586,1738.151,109.963,109.963,117.339,55.275,117.339,0.000
587,1741.150,142.803,142.803,124.738,56.135,124.738,0.000
588,1744.148,158.500,158.500,133.751,56.994,133.751,0.000
589,1747.147,165.661,165.661,144.601,57.854,144.601,0.000
590,1750.145,188.198,188.198,157.526,58.714,157.526,0.000
591,1753.143,188.904,188.904,172.769,59.573,172.769,0.000
592,1756.141,196.400,196.400,190.575,60.433,190.575,0.000
593,1759.140,228.904,228.904,211.186,61.292,211.186,0.000
594,1762.137,266.812,266.812,234.828,62.152,234.828,0.000
595,1765.135,274.299,274.299,261.706,63.012,261.706,0.000
596,1768.133,333.794,333.794,291.995,63.871,291.995,0.000
597,1771.131,335.946,335.946,325.825,64.731,325.825,0.000
598,1774.128,384.946,384.946,363.273,65.590,363.273,0.000
599,1777.126,388.450,388.450,404.351,66.450,404.351,0.000
600,1780.123,434.198,434.198,448.998,67.310,448.998,0.000
601,1783.120,506.207,506.207,497.066,68.169,497.066,0.000
602,1786.118,566.652,566.652,548.319,69.029,548.319,0.000
603,1789.115,623.619,623.619,602.422,69.888,602.422,0.000
604,1792.112,662.215,662.215,658.942,70.748,658.942,0.000
605,1795.109,734.862,734.862,717.348,71.608,717.348,0.000
606,1798.106,795.509,795.509,777.014,72.467,777.014,0.000
607,1801.102,875.174,875.174,837.227,73.327,837.227,0.000
608,1804.099,887.426,887.426,897.200,74.186,897.200,0.000
609,1807.096,943.375,943.375,956.087,75.046,956.087,0.000
610,1810.092,964.972,964.972,1013.000,75.906,1013.000,0.000
611,1813.089,1089.292,1089.292,1067.033,76.765,1067.033,0.000
612,1816.085,1127.141,1127.141,1117.282,77.625,1117.282,0.000
613,1819.082,1121.788,1121.788,1162.874,78.484,1162.874,0.000
614,1822.078,1146.375,1146.375,1199.685,76.040,1199.685,0.000
615,1825.074,1181.384,1181.384,1230.278,73.596,1230.278,0.000
616,1828.070,1205.502,1205.502,1254.014,71.152,1254.014,0.000
617,1831.066,1199.443,1199.443,1270.375,68.707,1270.375,0.000
618,1834.062,1231.342,1231.342,1278.983,66.263,1278.983,0.000
619,1837.058,1323.654,1323.654,1279.609,63.819,1279.609,0.000
620,1840.054,1198.897,1198.897,1272.186,61.375,1272.186,0.000
621,1843.050,1213.250,1213.250,1256.804,58.930,1256.804,0.000
622,1846.046,1151.796,1151.796,1233.712,56.486,1233.712,0.000
623,1849.042,1201.301,1201.301,1203.311,54.042,1203.311,0.000
624,1852.037,1138.048,1138.048,1166.135,51.598,1166.135,0.000
625,1855.033,1133.603,1133.603,1122.840,49.153,1122.840,0.000
626,1858.029,1090.662,1090.662,1074.180,46.709,1074.180,0.000
627,1861.024,1052.553,1052.553,1020.981,44.265,1020.981,0.000
628,1864.020,979.461,979.461,964.126,41.821,964.126,0.000
629,1867.015,942.016,942.016,904.517,39.376,904.517,0.000
630,1870.011,827.948,827.948,843.060,36.932,843.060,0.000
631,1873.006,796.662,796.662,780.637,34.488,780.637,0.000
632,1876.001,726.007,726.007,718.087,32.044,718.087,0.000
633,1878.997,671.956,671.956,656.186,29.599,656.186,0.000
634,1881.992,614.956,614.956,595.634,27.155,595.634,0.000
635,1884.987,535.956,535.956,537.041,24.711,537.041,0.000
636,1887.983,461.956,461.956,480.924,22.267,480.924,0.000
637,1890.978,440.965,440.965,427.699,19.822,427.699,0.000
638,1893.973,374.704,374.704,377.684,17.378,377.684,0.000
639,1896.968,392.855,392.855,331.100,14.934,331.100,0.000
640,1899.963,301.209,301.209,288.078,12.490,288.078,0.000
641,1902.959,273.713,273.713,248.665,10.045,248.665,0.000
642,1905.954,212.016,212.016,214.955,9.719,214.955,0.000
643,1908.949,195.906,195.906,184.741,9.392,184.741,0.000
644,1911.944,165.167,165.167,157.883,9.066,157.883,0.000
645,1914.939,128.410,128.410,134.198,8.739,134.198,0.000
646,1917.934,125.603,125.603,113.476,8.412,113.476,0.000
647,1920.929,102.965,102.965,95.484,8.086,95.484,0.000
648,1923.925,81.268,81.268,79.979,7.759,79.979,0.000
649,1926.920,76.704,76.704,66.712,7.433,66.712,0.000
650,1929.915,54.662,54.662,55.440,7.106,55.440,0.000
651,1932.910,48.923,48.923,45.927,6.779,45.927,0.000
652,1935.905,37.116,37.116,37.949,6.453,37.949,0.000
653,1938.900,29.864,29.864,31.298,6.126,31.298,0.000
654,1941.895,22.763,22.763,25.782,5.800,25.782,0.000
655,1944.891,23.016,23.016,21.231,5.473,21.231,0.000
656,1947.886,15.511,15.511,17.490,5.147,17.490,0.000
657,1950.881,14.814,14.814,14.425,4.820,14.425,0.000
658,1953.876,16.268,16.268,11.918,4.493,11.918,0.000
659,1956.872,3.016,3.016,9.867,4.167,9.867,0.000
660,1959.867,10.268,10.268,8.188,3.840,8.188,0.000
661,1962.862,8.116,8.116,6.807,3.514,6.807,0.000
662,1965.858,6.167,6.167,5.666,3.187,5.666,0.000
663,1968.853,0.000,-0.379,4.713,2.860,4.713,0.000
664,1971.848,2.814,2.814,3.910,2.534,3.910,0.000
665,1974.844,5.066,5.066,3.222,2.207,3.222,0.000
666,1977.839,8.873,8.873,2.624,1.881,2.624,0.000
667,1980.835,4.772,4.772,2.095,1.554,2.095,0.000
668,1983.831,0.612,0.612,1.619,1.227,1.619,0.000
669,1986.826,0.000,-0.178,1.182,0.901,1.182,0.000
670,1989.822,0.217,0.217,0.775,0.574,0.775,0.000
671,1992.818,7.167,7.167,0.701,0.559,0.701,0.000
672,1995.814,6.024,6.024,0.643,0.543,0.643,0.000
673,1998.809,4.612,4.612,0.597,0.527,0.597,0.000
674,2001.805,2.965,2.965,0.560,0.512,0.560,0.000
675,2004.801,4.369,4.369,0.529,0.496,0.529,0.000
676,2007.798,0.000,-0.631,0.503,0.480,0.503,0.000
677,2010.794,0.000,-1.531,0.480,0.465,0.480,0.000
678,2013.790,3.671,3.671,0.459,0.449,0.459,0.000
679,2016.786,2.176,2.176,0.440,0.433,0.440,0.000
680,2019.783,4.864,4.864,0.422,0.418,0.422,0.000
681,2022.779,0.369,0.369,0.405,0.402,0.405,0.000
682,2025.776,1.469,1.469,0.388,0.386,0.388,0.000
683,2028.772,0.000,-1.732,0.372,0.370,0.372,0.000
684,2031.769,5.772,5.772,0.356,0.355,0.356,0.000
685,2034.766,2.965,2.965,0.340,0.339,0.340,0.000
686,2037.763,0.217,0.217,0.324,0.323,0.324,0.000
687,2040.760,0.000,-3.136,0.308,0.308,0.308,0.000
688,2043.757,0.772,0.772,0.292,0.292,0.292,0.000
689,2046.754,0.000,-0.178,0.276,0.276,0.276,0.000
690,2049.752,3.864,3.864,0.261,0.261,0.261,0.000
691,2052.749,0.176,0.176,0.245,0.245,0.245,0.000
692,2055.747,6.116,6.116,0.229,0.229,0.229,0.000
693,2058.744,3.814,3.814,0.214,0.214,0.214,0.000
694,2061.742,1.469,1.469,0.198,0.198,0.198,0.000
695,2064.740,2.016,2.016,0.182,0.182,0.182,0.000
696,2067.738,3.612,3.612,0.167,0.167,0.167,0.000
697,2070.737,1.662,1.662,0.151,0.151,0.151,0.000
698,2073.735,0.000,-0.186,0.135,0.135,0.135,0.000
699,2076.733,0.000,-3.741,0.120,0.120,0.120,0.000
700,2079.732,5.309,5.309,0.104,0.104,0.104,0.000
701,2082.731,3.662,3.662,0.159,0.159,0.159,0.000
702,2085.730,5.805,5.805,0.214,0.214,0.214,0.000
703,2088.729,3.511,3.511,0.269,0.269,0.269,0.000
704,2091.728,0.000,-0.346,0.324,0.324,0.324,0.000
705,2094.727,2.461,2.461,0.379,0.379,0.379,0.000
706,2097.727,2.562,2.562,0.434,0.434,0.434,0.000
707,2100.726,0.662,0.662,0.489,0.489,0.489,0.000
708,2103.726,2.099,2.099,0.544,0.544,0.544,0.000
709,2106.726,0.000,-1.791,0.600,0.600,0.600,0.000
710,2109.726,0.209,0.209,0.655,0.655,0.655,0.000
711,2112.727,0.057,0.057,0.710,0.710,0.710,0.000
712,2115.727,2.805,2.805,0.765,0.765,0.765,0.000
713,2118.728,0.000,-0.145,0.820,0.820,0.820,0.000
714,2121.729,5.309,5.309,0.875,0.875,0.875,0.000
715,2124.730,0.000,-0.741,0.930,0.930,0.930,0.000
716,2127.731,0.855,0.855,0.985,0.985,0.985,0.000
717,2130.733,1.057,1.057,1.040,1.040,1.040,0.000
718,2133.734,0.000,-0.691,1.095,1.095,1.095,0.000
719,2136.736,0.755,0.755,1.150,1.150,1.150,0.000
720,2139.738,2.755,2.755,1.205,1.205,1.205,0.000
721,2142.740,1.108,1.108,1.260,1.260,1.260,0.000
722,2145.743,1.603,1.603,1.315,1.315,1.315,0.000
723,2148.746,3.209,3.209,1.370,1.370,1.370,0.000
724,2151.749,6.057,6.057,1.426,1.426,1.426,0.000
725,2154.752,0.000,-0.044,1.481,1.481,1.481,0.000
726,2157.755,7.796,7.796,1.536,1.536,1.536,0.000
727,2160.759,3.259,3.259,1.591,1.591,1.591,0.000
728,2163.762,3.763,3.763,1.646,1.646,1.646,0.000
729,2166.766,1.410,1.410,1.701,1.701,1.701,0.000
730,2169.771,3.713,3.713,1.756,1.756,1.756,0.000
731,2172.775,4.108,4.108,1.811,1.811,1.811,0.000
732,2175.780,3.007,3.007,1.817,1.817,1.817,0.000
733,2178.785,0.000,-2.305,1.823,1.823,1.823,0.000
734,2181.790,0.000,-2.447,1.829,1.829,1.829,0.000
735,2184.796,0.000,-0.993,1.835,1.835,1.835,0.000
736,2187.802,5.511,5.511,1.842,1.842,1.842,0.000
737,2190.808,1.511,1.511,1.848,1.848,1.848,0.000
738,2193.814,4.814,4.814,1.854,1.854,1.854,0.000
739,2196.821,4.662,4.662,1.860,1.860,1.860,0.000
740,2199.827,7.410,7.410,1.866,1.866,1.866,0.000
741,2202.835,1.360,1.360,1.872,1.872,1.872,0.000
742,2205.842,9.461,9.461,1.878,1.878,1.878,0.000
743,2208.850,2.452,2.452,1.884,1.884,1.884,0.000
744,2211.858,0.000,-0.438,1.890,1.890,1.890,0.000
745,2214.866,4.309,4.309,1.896,1.896,1.896,0.000
746,2217.875,2.612,2.612,1.903,1.903,1.903,0.000
747,2220.883,1.511,1.511,1.909,1.909,1.909,0.000
748,2223.893,0.511,0.511,1.915,1.915,1.915,0.000
749,2226.902,3.410,3.410,1.921,1.921,1.921,0.000
750,2229.912,0.000,-0.035,1.927,1.927,1.927,0.000
751,2232.922,8.662,8.662,1.933,1.933,1.933,0.000
752,2235.933,6.410,6.410,1.939,1.939,1.939,0.000
753,2238.943,0.662,0.662,1.945,1.945,1.945,0.000
754,2241.954,2.116,2.116,1.951,1.951,1.951,0.000
755,2244.966,0.906,0.906,1.957,1.957,1.957,0.000
756,2247.978,3.612,3.612,1.963,1.963,1.963,0.000
757,2250.990,3.511,3.511,1.970,1.970,1.970,0.000
758,2254.002,0.763,0.763,1.976,1.976,1.976,0.000
759,2257.015,0.309,0.309,1.982,1.982,1.982,0.000
760,2260.028,4.369,4.369,1.988,1.988,1.988,0.000
761,2263.042,6.268,6.268,1.994,1.994,1.994,0.000
762,2266.056,2.923,2.923,2.000,2.000,2.000,0.000
763,2269.070,0.000,-0.531,1.948,1.948,1.948,0.000
764,2272.084,9.318,9.318,1.897,1.897,1.897,0.000
765,2275.099,4.217,4.217,1.845,1.845,1.845,0.000
766,2278.115,0.772,0.772,1.793,1.793,1.793,0.000
767,2281.130,5.974,5.974,1.741,1.741,1.741,0.000
768,2284.147,0.000,-1.127,1.690,1.690,1.690,0.000
769,2287.163,2.369,2.369,1.638,1.638,1.638,0.000
770,2290.180,4.125,4.125,1.586,1.586,1.586,0.000
771,2293.197,0.000,-1.085,1.535,1.535,1.535,0.000
772,2296.215,7.377,7.377,1.483,1.483,1.483,0.000
773,2299.233,2.974,2.974,1.431,1.431,1.431,0.000
774,2302.252,4.923,4.923,1.379,1.379,1.379,0.000
775,2305.271,6.125,6.125,1.328,1.328,1.328,0.000
776,2308.290,1.428,1.428,1.276,1.276,1.276,0.000
777,2311.310,0.176,0.176,1.224,1.224,1.224,0.000
778,2314.330,0.000,-0.631,1.172,1.172,1.172,0.000
779,2317.351,0.000,-2.480,1.121,1.121,1.121,0.000
780,2320.372,0.318,0.318,1.069,1.069,1.069,0.000
781,2323.393,5.226,5.226,1.017,1.017,1.017,0.000
782,2326.415,3.075,3.075,0.966,0.966,0.966,0.000
783,2329.437,3.629,3.629,0.914,0.914,0.914,0.000
784,2332.460,5.125,5.125,0.862,0.862,0.862,0.000
785,2335.484,3.176,3.176,0.810,0.810,0.810,0.000
786,2338.507,2.873,2.873,0.759,0.759,0.759,0.000
787,2341.532,1.831,1.831,0.707,0.707,0.707,0.000
788,2344.556,2.478,2.478,0.655,0.655,0.655,0.000
789,2347.582,2.478,2.478,0.603,0.603,0.603,0.000
790,2350.607,2.428,2.428,0.552,0.552,0.552,0.000
791,2353.633,4.730,4.730,0.500,0.500,0.500,0.000
792,2356.660,0.000,-2.623,0.448,0.448,0.448,0.000
793,2359.687,0.000,-0.219,0.397,0.397,0.397,0.000
794,2362.715,2.478,2.478,0.345,0.345,0.345,0.000
795,2365.743,2.781,2.781,0.360,0.360,0.360,0.000
796,2368.772,1.882,1.882,0.375,0.375,0.375,0.000
797,2371.801,5.428,5.428,0.390,0.390,0.390,0.000
798,2374.830,2.327,2.327,0.406,0.406,0.406,0.000
799,2377.861,4.184,4.184,0.421,0.421,0.421,0.000
800,2380.891,1.478,1.478,0.436,0.436,0.436,0.000
801,2383.923,1.083,1.083,0.451,0.451,0.451,0.000
802,2386.954,2.529,2.529,0.466,0.466,0.466,0.000
803,2389.987,0.000,-1.270,0.481,0.481,0.481,0.000
804,2393.020,0.000,-1.077,0.497,0.497,0.497,0.000
805,2396.053,0.000,-0.824,0.512,0.512,0.512,0.000
806,2399.087,0.932,0.932,0.527,0.527,0.527,0.000
807,2402.122,0.000,-1.118,0.542,0.542,0.542,0.000
808,2405.157,0.386,0.386,0.557,0.557,0.557,0.000
809,2408.192,2.336,2.336,0.572,0.572,0.572,0.000
810,2411.229,1.529,1.529,0.587,0.587,0.587,0.000
811,2414.265,1.932,1.932,0.603,0.603,0.603,0.000
812,2417.303,0.000,-0.967,0.618,0.618,0.618,0.000
813,2420.341,1.285,1.285,0.633,0.633,0.633,0.000
814,2423.379,2.882,2.882,0.648,0.648,0.648,0.000
815,2426.419,1.831,1.831,0.663,0.663,0.663,0.000
816,2429.458,3.134,3.134,0.678,0.678,0.678,0.000
817,2432.499,1.184,1.184,0.694,0.694,0.694,0.000
818,2435.540,4.689,4.689,0.709,0.709,0.709,0.000
819,2438.581,3.882,3.882,0.724,0.724,0.724,0.000
820,2441.624,1.831,1.831,0.739,0.739,0.739,0.000
821,2444.667,0.134,0.134,0.754,0.754,0.754,0.000
822,2447.710,0.000,-0.320,0.769,0.769,0.769,0.000
823,2450.754,0.529,0.529,0.785,0.785,0.785,0.000
824,2453.799,4.932,4.932,0.800,0.800,0.800,0.000
825,2456.845,0.932,0.932,0.815,0.815,0.815,0.000
826,2459.891,2.083,2.083,0.830,0.830,0.830,0.000
827,2462.937,3.436,3.436,0.845,0.845,0.845,0.000
828,2465.985,0.000,-0.463,0.820,0.820,0.820,0.000
829,2469.033,4.487,4.487,0.796,0.796,0.796,0.000
830,2472.082,0.537,0.537,0.771,0.771,0.771,0.000
831,2475.131,1.831,1.831,0.746,0.746,0.746,0.000
832,2478.181,3.932,3.932,0.721,0.721,0.721,0.000
833,2481.232,0.638,0.638,0.696,0.696,0.696,0.000
834,2484.284,2.134,2.134,0.671,0.671,0.671,0.000
835,2487.336,0.000,-0.564,0.646,0.646,0.646,0.000
836,2490.389,1.184,1.184,0.622,0.622,0.622,0.000
837,2493.442,1.336,1.336,0.597,0.597,0.597,0.000
838,2496.497,0.386,0.386,0.572,0.572,0.572,0.000
839,2499.552,1.033,1.033,0.547,0.547,0.547,0.000
840,2502.607,0.000,-0.866,0.522,0.522,0.522,0.000
841,2505.664,1.386,1.386,0.497,0.497,0.497,0.000
842,2508.721,2.134,2.134,0.472,0.472,0.472,0.000
843,2511.779,2.176,2.176,0.448,0.448,0.448,0.000
844,2514.838,0.000,-1.068,0.423,0.423,0.423,0.000
845,2517.897,0.000,-1.017,0.398,0.398,0.398,0.000
846,2520.958,0.000,-0.118,0.373,0.373,0.373,0.000
847,2524.019,1.983,1.983,0.348,0.348,0.348,0.000
848,2527.080,0.000,-0.219,0.323,0.323,0.323,0.000
849,2530.143,2.730,2.730,0.298,0.298,0.298,0.000
850,2533.206,4.083,4.083,0.274,0.273,0.274,0.000
851,2536.270,0.730,0.730,0.249,0.249,0.249,0.000
852,2539.335,1.235,1.235,0.224,0.224,0.224,0.000
853,2542.401,1.579,1.579,0.199,0.199,0.199,0.000
854,2545.468,1.125,1.125,0.174,0.174,0.174,0.000
855,2548.535,0.000,-1.026,0.149,0.149,0.149,0.000
856,2551.603,2.377,2.377,0.125,0.124,0.125,0.000
857,2554.672,0.000,-1.673,0.100,0.099,0.100,0.000
858,2557.742,2.075,2.075,0.075,0.075,0.075,0.000
859,2560.812,3.974,3.974,0.050,0.050,0.050,0.000
860,2563.884,0.000,-2.329,0.026,0.025,0.026,0.000
861,2566.956,3.066,3.066,0.001,0.000,0.001,0.000
862,2570.029,0.167,0.167,0.024,0.023,0.024,0.000
863,2573.103,4.116,4.116,0.047,0.045,0.047,0.000
864,2576.178,0.000,-0.430,0.070,0.068,0.070,0.000
865,2579.254,3.369,3.369,0.093,0.090,0.093,0.000
866,2582.330,0.469,0.469,0.116,0.113,0.116,0.000
867,2585.408,0.116,0.116,0.140,0.135,0.140,0.000
868,2588.486,0.000,-2.732,0.163,0.158,0.163,0.000
869,2591.565,0.814,0.814,0.187,0.180,0.187,0.000
870,2594.645,1.410,1.410,0.211,0.203,0.211,0.000
871,2597.726,0.108,0.108,0.235,0.225,0.235,0.000
872,2600.808,0.000,-1.851,0.260,0.248,0.260,0.000
873,2603.891,0.805,0.805,0.285,0.271,0.285,0.000
874,2606.975,2.007,2.007,0.311,0.293,0.311,0.000
875,2610.059,0.000,-3.085,0.337,0.316,0.337,0.000
876,2613.145,0.000,-0.145,0.363,0.338,0.363,0.000
877,2616.231,0.000,-2.438,0.390,0.361,0.390,0.000
878,2619.319,2.108,2.108,0.418,0.383,0.418,0.000
