ch,keV,net,fit,model,continuum_raw,Cs-137,continuum
5622,2164.889,0.619,0.619,0.823,0.823,0.000,0.823
5623,2165.276,6.629,6.629,0.828,0.828,0.000,0.828
5624,2165.662,1.891,1.891,0.832,0.832,0.000,0.832
5625,2166.049,6.515,6.515,0.837,0.837,0.000,0.837
5626,2166.435,0.000,-0.770,0.841,0.841,0.000,0.841
5627,2166.822,0.000,-1.580,0.846,0.846,0.000,0.846
5628,2167.208,0.247,0.247,0.850,0.850,0.000,0.850
5629,2167.594,0.000,-4.066,0.855,0.855,0.000,0.855
5630,2167.980,1.104,1.104,0.859,0.859,0.000,0.859
5631,2168.367,1.781,1.781,0.864,0.864,0.000,0.864
5632,2168.753,4.755,4.755,0.868,0.868,0.000,0.868
5633,2169.139,5.029,5.029,0.873,0.873,0.000,0.873
5634,2169.525,1.402,1.402,0.877,0.877,0.000,0.877
5635,2169.911,3.748,3.748,0.881,0.881,0.000,0.881
5636,2170.297,0.661,0.661,0.886,0.886,0.000,0.886
5637,2170.683,3.787,3.787,0.890,0.890,0.000,0.890
5638,2171.069,7.322,7.322,0.895,0.895,0.000,0.895
5639,2171.454,0.944,0.944,0.899,0.899,0.000,0.899
5640,2171.840,2.834,2.834,0.904,0.904,0.000,0.904
5641,2172.226,3.037,3.037,0.908,0.908,0.000,0.908
5642,2172.612,1.223,1.223,0.913,0.913,0.000,0.913
5643,2172.997,0.000,-0.241,0.917,0.917,0.000,0.917
5644,2173.383,0.151,0.151,0.922,0.922,0.000,0.922
5645,2173.768,1.565,1.565,0.926,0.926,0.000,0.926
5646,2174.154,0.000,-1.435,0.931,0.931,0.000,0.931
5647,2174.539,4.931,4.931,0.935,0.935,0.000,0.935
5648,2174.925,4.456,4.456,0.940,0.940,0.000,0.940
5649,2175.310,0.000,-0.239,0.944,0.944,0.000,0.944
5650,2175.695,4.584,4.584,0.949,0.949,0.000,0.949
5651,2176.080,0.000,-2.082,0.953,0.953,0.000,0.953
5652,2176.466,1.170,1.170,0.958,0.958,0.000,0.958
5653,2176.851,0.706,0.706,0.962,0.962,0.000,0.962
5654,2177.236,0.028,0.028,0.966,0.966,0.000,0.966
5655,2177.621,3.716,3.716,0.971,0.971,0.000,0.971
5656,2178.006,0.000,-1.710,0.975,0.975,0.000,0.975
5657,2178.391,0.870,0.870,0.980,0.980,0.000,0.980
5658,2178.776,1.666,1.666,0.984,0.984,0.000,0.984
5659,2179.161,4.415,4.415,0.989,0.989,0.000,0.989
5660,2179.545,0.000,-2.261,0.993,0.993,0.000,0.993
5661,2179.930,1.804,1.804,0.998,0.998,0.000,0.998
5662,2180.315,2.092,2.092,1.002,1.002,0.000,1.002
5663,2180.700,0.000,-1.898,1.007,1.007,0.000,1.007
5664,2181.084,1.018,1.018,1.011,1.011,0.000,1.011
5665,2181.469,6.250,6.250,1.016,1.016,0.000,1.016
5666,2181.853,0.000,-0.405,1.020,1.020,0.000,1.020
5667,2182.238,6.778,6.778,1.025,1.025,0.000,1.025
5668,2182.622,5.799,5.799,1.029,1.029,0.000,1.029
5669,2183.006,2.268,2.268,1.034,1.034,0.000,1.034
5670,2183.391,0.000,-0.397,1.038,1.038,0.000,1.038
5671,2183.775,3.026,3.026,1.043,1.043,0.000,1.043
5672,2184.159,3.623,3.623,1.047,1.047,0.000,1.047
5673,2184.543,0.000,-1.857,1.052,1.052,0.000,1.052
5674,2184.927,5.070,5.070,1.056,1.056,0.000,1.056
5675,2185.311,5.553,5.553,1.060,1.060,0.000,1.060
5676,2185.696,0.456,0.456,1.065,1.065,0.000,1.065
5677,2186.079,0.000,-4.192,1.069,1.069,0.000,1.069
5678,2186.463,0.000,-1.722,1.074,1.074,0.000,1.074
5679,2186.847,0.046,0.046,1.078,1.078,0.000,1.078
5680,2187.231,1.458,1.458,1.083,1.083,0.000,1.083
5681,2187.615,0.000,-0.638,1.087,1.087,0.000,1.087
5682,2187.998,4.105,4.105,1.092,1.092,0.000,1.092
5683,2188.382,1.739,1.739,1.096,1.096,0.000,1.096
5684,2188.766,3.646,3.646,1.101,1.101,0.000,1.101
5685,2189.149,5.431,5.431,1.105,1.105,0.000,1.105
5686,2189.533,6.749,6.749,1.110,1.110,0.000,1.110
5687,2189.916,1.546,1.546,1.114,1.114,0.000,1.114
5688,2190.300,2.689,2.689,1.119,1.119,0.000,1.119
5689,2190.683,1.571,1.571,1.123,1.123,0.000,1.123
5690,2191.066,1.137,1.137,1.128,1.128,0.000,1.128
5691,2191.450,5.633,5.633,1.132,1.132,0.000,1.132
5692,2191.833,2.653,2.653,1.137,1.137,0.000,1.137
5693,2192.216,0.000,-2.277,1.141,1.141,0.000,1.141
5694,2192.599,0.000,-0.012,1.145,1.145,0.000,1.145
5695,2192.982,1.260,1.260,1.150,1.150,0.000,1.150
5696,2193.365,1.112,1.112,1.154,1.154,0.000,1.154
5697,2193.748,0.000,-3.284,1.159,1.159,0.000,1.159
5698,2194.131,2.220,2.220,1.163,1.163,0.000,1.163
5699,2194.514,4.366,4.366,1.168,1.168,0.000,1.168
5700,2194.897,0.000,-0.538,1.172,1.172,0.000,1.172
5701,2195.279,0.588,0.588,1.177,1.177,0.000,1.177
5702,2195.662,2.127,2.127,1.181,1.181,0.000,1.181
5703,2196.045,3.087,3.087,1.186,1.186,0.000,1.186
5704,2196.427,6.025,6.025,1.190,1.190,0.000,1.190
5705,2196.810,0.000,-1.514,1.195,1.195,0.000,1.195
5706,2197.192,3.441,3.441,1.199,1.199,0.000,1.199
5707,2197.575,3.260,3.260,1.204,1.204,0.000,1.204
5708,2197.957,2.089,2.089,1.208,1.208,0.000,1.208
5709,2198.339,6.418,6.418,1.213,1.213,0.000,1.213
5710,2198.722,0.000,-1.306,1.217,1.217,0.000,1.217
5711,2199.104,0.338,0.338,1.222,1.222,0.000,1.222
5712,2199.486,3.796,3.796,1.226,1.226,0.000,1.226
5713,2199.868,1.002,1.002,1.230,1.230,0.000,1.230
5714,2200.250,2.802,2.802,1.235,1.235,0.000,1.235
5715,2200.632,6.870,6.870,1.239,1.239,0.000,1.239
5716,2201.014,0.139,0.139,1.244,1.244,0.000,1.244
5717,2201.396,1.418,1.418,1.248,1.248,0.000,1.248
5718,2201.778,2.678,2.678,1.253,1.253,0.000,1.253
5719,2202.160,3.220,3.220,1.257,1.257,0.000,1.257
5720,2202.542,0.048,0.048,1.262,1.262,0.000,1.262
5721,2202.923,2.571,2.571,1.266,1.266,0.000,1.266
5722,2203.305,3.656,3.656,1.271,1.271,0.000,1.271
5723,2203.687,4.864,4.864,1.275,1.275,0.000,1.275
5724,2204.068,0.305,0.305,1.280,1.280,0.000,1.280
5725,2204.450,0.380,0.380,1.284,1.284,0.000,1.284
5726,2204.831,6.234,6.234,1.289,1.289,0.000,1.289
5727,2205.213,1.666,1.666,1.293,1.293,0.000,1.293
5728,2205.594,0.000,-1.913,1.298,1.298,0.000,1.298
5729,2205.975,3.963,3.963,1.302,1.302,0.000,1.302
5730,2206.357,0.000,-0.695,1.307,1.307,0.000,1.307
5731,2206.738,1.378,1.378,1.311,1.311,0.000,1.311
5732,2207.119,0.000,-4.944,1.315,1.315,0.000,1.315
5733,2207.500,2.243,2.243,1.320,1.320,0.000,1.320
5734,2207.881,3.287,3.287,1.324,1.324,0.000,1.324
5735,2208.262,1.880,1.880,1.329,1.329,0.000,1.329
5736,2208.643,0.000,-5.090,1.333,1.333,0.000,1.333
5737,2209.024,6.108,6.108,1.338,1.338,0.000,1.338
5738,2209.405,2.403,2.403,1.342,1.342,0.000,1.342
5739,2209.785,0.000,-2.619,1.347,1.347,0.000,1.347
5740,2210.166,2.445,2.445,1.351,1.351,0.000,1.351
5741,2210.547,3.527,3.527,1.356,1.356,0.000,1.356
5742,2210.927,7.426,7.426,1.360,1.360,0.000,1.360
5743,2211.308,1.181,1.181,1.365,1.365,0.000,1.365
5744,2211.688,1.123,1.123,1.369,1.369,0.000,1.369
5745,2212.069,0.000,-3.065,1.374,1.374,0.000,1.374
5746,2212.449,6.084,6.084,1.378,1.378,0.000,1.378
5747,2212.830,4.066,4.066,1.383,1.383,0.000,1.383
5748,2213.210,7.999,7.999,1.387,1.387,0.000,1.387
5749,2213.590,0.000,-1.111,1.386,1.386,0.000,1.386
5750,2213.970,0.000,-1.524,1.386,1.386,0.000,1.386
5751,2214.350,1.847,1.847,1.385,1.385,0.000,1.385
5752,2214.730,0.000,-3.212,1.384,1.384,0.000,1.384
5753,2215.110,3.453,3.453,1.384,1.384,0.000,1.384
5754,2215.490,0.000,-2.692,1.383,1.383,0.000,1.383
5755,2215.870,1.563,1.563,1.382,1.382,0.000,1.382
5756,2216.250,0.000,-0.462,1.381,1.381,0.000,1.381
5757,2216.630,6.257,6.257,1.381,1.381,0.000,1.381
5758,2217.010,0.000,-0.557,1.380,1.380,0.000,1.380
5759,2217.389,0.770,0.770,1.379,1.379,0.000,1.379
5760,2217.769,2.894,2.894,1.379,1.379,0.000,1.379
5761,2218.149,4.015,4.015,1.378,1.378,0.000,1.378
5762,2218.528,3.686,3.686,1.377,1.377,0.000,1.377
5763,2218.908,6.302,6.302,1.377,1.377,0.000,1.377
5764,2219.287,2.378,2.378,1.376,1.376,0.000,1.376
5765,2219.666,0.000,-0.709,1.375,1.375,0.000,1.375
5766,2220.046,0.000,-1.038,1.374,1.374,0.000,1.374
5767,2220.425,0.000,-1.185,1.374,1.374,0.000,1.374
5768,2220.804,0.123,0.123,1.373,1.373,0.000,1.373
5769,2221.183,2.929,2.929,1.372,1.372,0.000,1.372
5770,2221.562,4.491,4.491,1.372,1.372,0.000,1.372
5771,2221.941,0.000,-0.500,1.371,1.371,0.000,1.371
5772,2222.320,5.728,5.728,1.370,1.370,0.000,1.370
5773,2222.699,1.915,1.915,1.369,1.369,0.000,1.369
5774,2223.078,3.272,3.272,1.369,1.369,0.000,1.369
5775,2223.457,3.820,3.820,1.368,1.368,0.000,1.368
5776,2223.836,4.434,4.434,1.367,1.367,0.000,1.367
5777,2224.215,2.899,2.899,1.367,1.367,0.000,1.367
5778,2224.593,0.388,0.388,1.366,1.366,0.000,1.366
5779,2224.972,5.637,5.637,1.365,1.365,0.000,1.365
5780,2225.350,7.033,7.033,1.365,1.365,0.000,1.365
5781,2225.729,0.000,-1.477,1.364,1.364,0.000,1.364
5782,2226.107,3.566,3.566,1.363,1.363,0.000,1.363
5783,2226.486,0.285,0.285,1.362,1.362,0.000,1.362
5784,2226.864,4.299,4.299,1.362,1.362,0.000,1.362
5785,2227.242,1.923,1.923,1.361,1.361,0.000,1.361
5786,2227.620,3.785,3.785,1.360,1.360,0.000,1.360
5787,2227.999,6.595,6.595,1.360,1.360,0.000,1.360
5788,2228.377,0.471,0.471,1.359,1.359,0.000,1.359
5789,2228.755,4.616,4.616,1.358,1.358,0.000,1.358
5790,2229.133,5.161,5.161,1.357,1.357,0.000,1.357
5791,2229.511,3.399,3.399,1.357,1.357,0.000,1.357
5792,2229.889,5.236,5.236,1.356,1.356,0.000,1.356
5793,2230.266,4.703,4.703,1.355,1.355,0.000,1.355
5794,2230.644,3.677,3.677,1.355,1.355,0.000,1.355
5795,2231.022,2.313,2.313,1.354,1.354,0.000,1.354
5796,2231.400,1.237,1.237,1.353,1.353,0.000,1.353
5797,2231.777,7.857,7.857,1.353,1.353,0.000,1.353
5798,2232.155,0.000,-2.076,1.352,1.352,0.000,1.352
5799,2232.532,3.194,3.194,1.351,1.351,0.000,1.351
5800,2232.910,3.443,3.443,1.350,1.350,0.000,1.350
5801,2233.287,3.734,3.734,1.350,1.350,0.000,1.350
5802,2233.664,4.060,4.060,1.349,1.349,0.000,1.349
5803,2234.042,1.095,1.095,1.348,1.348,0.000,1.348
5804,2234.419,2.980,2.980,1.348,1.348,0.000,1.348
5805,2234.796,0.000,-1.157,1.347,1.347,0.000,1.347
5806,2235.173,0.000,-1.274,1.346,1.346,0.000,1.346
5807,2235.550,0.000,-3.283,1.346,1.346,0.000,1.346
5808,2235.927,7.014,7.014,1.345,1.345,0.000,1.345
5809,2236.304,5.250,5.250,1.344,1.344,0.000,1.344
5810,2236.681,0.000,-1.069,1.343,1.343,0.000,1.343
5811,2237.058,6.754,6.754,1.343,1.343,0.000,1.343
5812,2237.434,10.532,10.532,1.342,1.342,0.000,1.342
5813,2237.811,0.000,-1.481,1.341,1.341,0.000,1.341
5814,2238.188,0.000,-1.115,1.341,1.341,0.000,1.341
5815,2238.564,3.749,3.749,1.340,1.340,0.000,1.340
5816,2238.941,4.115,4.115,1.339,1.339,0.000,1.339
5817,2239.317,5.240,5.240,1.338,1.338,0.000,1.338
5818,2239.694,0.000,-1.138,1.338,1.338,0.000,1.338
5819,2240.070,2.663,2.663,1.337,1.337,0.000,1.337
5820,2240.446,0.551,0.551,1.336,1.336,0.000,1.336
5821,2240.822,4.901,4.901,1.336,1.336,0.000,1.336
5822,2241.199,1.996,1.996,1.335,1.335,0.000,1.335
5823,2241.575,2.157,2.157,1.334,1.334,0.000,1.334
5824,2241.951,4.811,4.811,1.334,1.334,0.000,1.334
5825,2242.327,6.466,6.466,1.333,1.333,0.000,1.333
5826,2242.703,2.280,2.280,1.332,1.332,0.000,1.332
5827,2243.079,5.050,5.050,1.331,1.331,0.000,1.331
5828,2243.455,2.396,2.396,1.331,1.331,0.000,1.331
5829,2243.830,7.051,7.051,1.330,1.330,0.000,1.330
5830,2244.206,0.000,-0.207,1.329,1.329,0.000,1.329
5831,2244.582,7.454,7.454,1.329,1.329,0.000,1.329
5832,2244.957,3.130,3.130,1.328,1.328,0.000,1.328
5833,2245.333,0.000,-0.413,1.327,1.327,0.000,1.327
5834,2245.708,1.986,1.986,1.326,1.326,0.000,1.326
5835,2246.084,3.544,3.544,1.326,1.326,0.000,1.326
5836,2246.459,1.031,1.031,1.325,1.325,0.000,1.325
5837,2246.834,4.214,4.214,1.324,1.324,0.000,1.324
5838,2247.210,0.000,-1.810,1.324,1.324,0.000,1.324
5839,2247.585,4.239,4.239,1.323,1.323,0.000,1.323
5840,2247.960,5.728,5.728,1.322,1.322,0.000,1.322
5841,2248.335,3.302,3.302,1.322,1.322,0.000,1.322
5842,2248.710,0.530,0.530,1.321,1.321,0.000,1.321
5843,2249.085,4.076,4.076,1.320,1.320,0.000,1.320
5844,2249.460,0.000,-0.083,1.319,1.319,0.000,1.319
5845,2249.835,6.821,6.821,1.319,1.319,0.000,1.319
5846,2250.210,4.899,4.899,1.318,1.318,0.000,1.318
5847,2250.584,1.027,1.027,1.317,1.317,0.000,1.317
5848,2250.959,0.000,-3.114,1.317,1.317,0.000,1.317
5849,2251.334,6.509,6.509,1.316,1.316,0.000,1.316
5850,2251.708,1.942,1.942,1.315,1.315,0.000,1.315
5851,2252.083,5.838,5.838,1.315,1.315,0.000,1.315
5852,2252.457,0.075,0.075,1.314,1.314,0.000,1.314
5853,2252.831,0.000,-1.209,1.313,1.313,0.000,1.313
5854,2253.206,5.135,5.135,1.312,1.312,0.000,1.312
5855,2253.580,5.334,5.334,1.312,1.312,0.000,1.312
5856,2253.954,1.226,1.226,1.311,1.311,0.000,1.311
5857,2254.328,8.391,8.391,1.310,1.310,0.000,1.310
5858,2254.702,3.113,3.113,1.310,1.310,0.000,1.310
5859,2255.076,6.581,6.581,1.309,1.309,0.000,1.309
5860,2255.450,7.171,7.171,1.308,1.308,0.000,1.308
5861,2255.824,6.515,6.515,1.307,1.307,0.000,1.307
5862,2256.198,5.897,5.897,1.307,1.307,0.000,1.307
5863,2256.572,3.974,3.974,1.306,1.306,0.000,1.306
5864,2256.946,4.799,4.799,1.305,1.305,0.000,1.305
5865,2257.319,8.033,8.033,1.305,1.305,0.000,1.305
5866,2257.693,0.000,-2.039,1.304,1.304,0.000,1.304
5867,2258.066,3.169,3.169,1.303,1.303,0.000,1.303
5868,2258.440,0.000,-1.886,1.303,1.303,0.000,1.303
5869,2258.813,7.481,7.481,1.302,1.302,0.000,1.302
5870,2259.187,2.468,2.468,1.301,1.301,0.000,1.301
5871,2259.560,0.000,-1.709,1.300,1.300,0.000,1.300
5872,2259.933,6.107,6.107,1.300,1.300,0.000,1.300
5873,2260.306,6.870,6.870,1.299,1.299,0.000,1.299
5874,2260.679,7.114,7.114,1.298,1.298,0.000,1.298
5875,2261.052,0.214,0.214,1.298,1.298,0.000,1.298
5876,2261.425,0.350,0.350,1.297,1.297,0.000,1.297
5877,2261.798,1.661,1.661,1.296,1.296,0.000,1.296
5878,2262.171,0.000,-2.415,1.295,1.295,0.000,1.295
5879,2262.544,3.425,3.425,1.295,1.295,0.000,1.295
5880,2262.917,3.394,3.394,1.294,1.294,0.000,1.294
5881,2263.289,8.474,8.474,1.293,1.293,0.000,1.293
5882,2263.662,0.000,-3.497,1.293,1.293,0.000,1.293
5883,2264.035,8.546,8.546,1.292,1.292,0.000,1.292
5884,2264.407,1.940,1.940,1.291,1.291,0.000,1.291
5885,2264.780,1.483,1.483,1.291,1.291,0.000,1.291
5886,2265.152,2.535,2.535,1.290,1.290,0.000,1.290
5887,2265.524,0.497,0.497,1.289,1.289,0.000,1.289
5888,2265.897,5.781,5.781,1.288,1.288,0.000,1.288
5889,2266.269,0.981,0.981,1.288,1.288,0.000,1.288
5890,2266.641,8.450,8.450,1.287,1.287,0.000,1.287
5891,2267.013,3.723,3.723,1.286,1.286,0.000,1.286
5892,2267.385,8.668,8.668,1.286,1.286,0.000,1.286
5893,2267.757,4.274,4.274,1.285,1.285,0.000,1.285
5894,2268.129,1.549,1.549,1.284,1.284,0.000,1.284
5895,2268.501,5.083,5.083,1.284,1.284,0.000,1.284
5896,2268.873,0.000,-1.155,1.283,1.283,0.000,1.283
5897,2269.244,4.264,4.264,1.282,1.282,0.000,1.282
5898,2269.616,0.474,0.474,1.281,1.281,0.000,1.281
5899,2269.987,0.912,0.912,1.281,1.281,0.000,1.281
5900,2270.359,1.436,1.436,1.280,1.280,0.000,1.280
5901,2270.730,5.453,5.453,1.279,1.279,0.000,1.279
5902,2271.102,5.059,5.059,1.279,1.279,0.000,1.279
5903,2271.473,0.000,-0.564,1.278,1.278,0.000,1.278
5904,2271.845,4.704,4.704,1.277,1.277,0.000,1.277
5905,2272.216,0.910,0.910,1.276,1.276,0.000,1.276
5906,2272.587,5.013,5.013,1.276,1.276,0.000,1.276
5907,2272.958,2.121,2.121,1.275,1.275,0.000,1.275
5908,2273.329,0.326,0.326,1.274,1.274,0.000,1.274
5909,2273.700,3.507,3.507,1.274,1.274,0.000,1.274
5910,2274.071,0.927,0.927,1.273,1.273,0.000,1.273
5911,2274.442,5.754,5.754,1.272,1.272,0.000,1.272
5912,2274.813,1.702,1.702,1.272,1.272,0.000,1.272
5913,2275.183,0.219,0.219,1.271,1.271,0.000,1.271
5914,2275.554,4.180,4.180,1.270,1.270,0.000,1.270
5915,2275.925,0.670,0.670,1.269,1.269,0.000,1.269
5916,2276.295,8.012,8.012,1.269,1.269,0.000,1.269
5917,2276.666,0.592,0.592,1.268,1.268,0.000,1.268
5918,2277.036,5.319,5.319,1.267,1.267,0.000,1.267
5919,2277.406,2.534,2.534,1.267,1.267,0.000,1.267
5920,2277.777,0.000,-1.357,1.266,1.266,0.000,1.266
5921,2278.147,1.532,1.532,1.265,1.265,0.000,1.265
5922,2278.517,0.297,0.297,1.264,1.264,0.000,1.264
5923,2278.887,7.467,7.467,1.264,1.264,0.000,1.264
5924,2279.257,8.438,8.438,1.263,1.263,0.000,1.263
5925,2279.627,8.844,8.844,1.262,1.262,0.000,1.262
5926,2279.997,8.212,8.212,1.262,1.262,0.000,1.262
5927,2280.367,3.235,3.235,1.261,1.261,0.000,1.261
5928,2280.737,2.117,2.117,1.260,1.260,0.000,1.260
5929,2281.106,0.000,-0.490,1.260,1.260,0.000,1.260
5930,2281.476,2.693,2.693,1.259,1.259,0.000,1.259
5931,2281.845,8.182,8.182,1.258,1.258,0.000,1.258
5932,2282.215,0.314,0.314,1.257,1.257,0.000,1.257
5933,2282.584,6.180,6.180,1.257,1.257,0.000,1.257
5934,2282.954,1.291,1.291,1.256,1.256,0.000,1.256
5935,2283.323,1.201,1.201,1.255,1.255,0.000,1.255
5936,2283.692,2.814,2.814,1.255,1.255,0.000,1.255
5937,2284.062,4.597,4.597,1.254,1.254,0.000,1.254
5938,2284.431,0.000,-0.714,1.253,1.253,0.000,1.253
5939,2284.800,0.872,0.872,1.253,1.253,0.000,1.253
5940,2285.169,5.450,5.450,1.252,1.252,0.000,1.252
5941,2285.538,0.818,0.818,1.251,1.251,0.000,1.251
5942,2285.907,6.466,6.466,1.250,1.250,0.000,1.250
5943,2286.276,1.861,1.861,1.250,1.250,0.000,1.250
5944,2286.644,9.947,9.947,1.249,1.249,0.000,1.249
5945,2287.013,3.938,3.938,1.248,1.248,0.000,1.248
5946,2287.382,6.094,6.094,1.248,1.248,0.000,1.248
5947,2287.750,6.145,6.145,1.247,1.247,0.000,1.247
5948,2288.119,5.413,5.413,1.246,1.246,0.000,1.246
5949,2288.487,7.992,7.992,1.245,1.245,0.000,1.245
5950,2288.856,2.370,2.370,1.245,1.245,0.000,1.245
5951,2289.224,4.718,4.718,1.244,1.244,0.000,1.244
5952,2289.592,3.727,3.727,1.243,1.243,0.000,1.243
5953,2289.960,1.899,1.899,1.243,1.243,0.000,1.243
5954,2290.328,1.743,1.743,1.242,1.242,0.000,1.242
5955,2290.696,2.713,2.713,1.241,1.241,0.000,1.241
5956,2291.064,6.589,6.589,1.241,1.241,0.000,1.241
5957,2291.432,1.646,1.646,1.240,1.240,0.000,1.240
5958,2291.800,1.050,1.050,1.239,1.239,0.000,1.239
5959,2292.168,3.404,3.404,1.238,1.238,0.000,1.238
5960,2292.536,0.000,-0.376,1.238,1.238,0.000,1.238
5961,2292.903,3.881,3.881,1.237,1.237,0.000,1.237
5962,2293.271,2.332,2.332,1.236,1.236,0.000,1.236
5963,2293.639,3.862,3.862,1.236,1.236,0.000,1.236
5964,2294.006,5.887,5.887,1.235,1.235,0.000,1.235
5965,2294.373,4.390,4.390,1.234,1.234,0.000,1.234
5966,2294.741,0.019,0.019,1.233,1.233,0.000,1.233
5967,2295.108,3.062,3.062,1.233,1.233,0.000,1.233
5968,2295.475,1.650,1.650,1.232,1.232,0.000,1.232
5969,2295.842,2.923,2.923,1.231,1.231,0.000,1.231
5970,2296.209,0.000,-0.778,1.231,1.231,0.000,1.231
5971,2296.576,6.303,6.303,1.230,1.230,0.000,1.230
5972,2296.943,4.891,4.891,1.229,1.229,0.000,1.229
5973,2297.310,1.356,1.356,1.229,1.229,0.000,1.229
5974,2297.677,0.435,0.435,1.228,1.228,0.000,1.228
5975,2298.044,0.255,0.255,1.227,1.227,0.000,1.227
5976,2298.410,2.791,2.791,1.226,1.226,0.000,1.226
5977,2298.777,4.180,4.180,1.226,1.226,0.000,1.226
5978,2299.144,0.497,0.497,1.225,1.225,0.000,1.225
5979,2299.510,3.937,3.937,1.224,1.224,0.000,1.224
5980,2299.876,3.606,3.606,1.224,1.224,0.000,1.224
5981,2300.243,9.000,9.000,1.223,1.223,0.000,1.223
5982,2300.609,0.077,0.077,1.222,1.222,0.000,1.222
5983,2300.975,5.651,5.651,1.222,1.222,0.000,1.222
5984,2301.341,7.549,7.549,1.221,1.221,0.000,1.221
5985,2301.708,0.745,0.745,1.220,1.220,0.000,1.220
5986,2302.074,6.142,6.142,1.219,1.219,0.000,1.219
5987,2302.439,4.921,4.921,1.219,1.219,0.000,1.219
5988,2302.805,1.355,1.355,1.218,1.218,0.000,1.218
5989,2303.171,0.951,0.951,1.217,1.217,0.000,1.217
5990,2303.537,5.775,5.775,1.217,1.217,0.000,1.217
5991,2303.903,0.000,-2.818,1.216,1.216,0.000,1.216
5992,2304.268,4.720,4.720,1.215,1.215,0.000,1.215
5993,2304.634,2.138,2.138,1.214,1.214,0.000,1.214
5994,2304.999,7.820,7.820,1.214,1.214,0.000,1.214
5995,2305.365,0.099,0.099,1.213,1.213,0.000,1.213
5996,2305.730,0.488,0.488,1.212,1.212,0.000,1.212
5997,2306.095,0.000,-1.576,1.212,1.212,0.000,1.212
5998,2306.461,0.000,-1.459,1.211,1.211,0.000,1.211
5999,2306.826,4.964,4.964,1.210,1.210,0.000,1.210
6000,2307.191,2.976,2.976,1.210,1.210,0.000,1.210
6001,2307.556,2.228,2.228,1.209,1.209,0.000,1.209
6002,2307.921,1.631,1.631,1.208,1.208,0.000,1.208
6003,2308.286,3.321,3.321,1.207,1.207,0.000,1.207
6004,2308.650,4.201,4.201,1.207,1.207,0.000,1.207
6005,2309.015,1.823,1.823,1.206,1.206,0.000,1.206
6006,2309.380,0.000,-0.014,1.205,1.205,0.000,1.205
6007,2309.744,0.000,-0.661,1.205,1.205,0.000,1.205
6008,2310.109,0.000,-0.681,1.204,1.204,0.000,1.204
6009,2310.473,2.687,2.687,1.203,1.203,0.000,1.203
6010,2310.838,3.336,3.336,1.202,1.202,0.000,1.202
6011,2311.202,4.823,4.823,1.202,1.202,0.000,1.202
6012,2311.566,5.163,5.163,1.201,1.201,0.000,1.201
6013,2311.931,0.000,-1.007,1.200,1.200,0.000,1.200
6014,2312.295,4.610,4.610,1.200,1.200,0.000,1.200
6015,2312.659,3.938,3.938,1.199,1.199,0.000,1.199
6016,2313.023,6.100,6.100,1.198,1.198,0.000,1.198
6017,2313.387,3.877,3.877,1.198,1.198,0.000,1.198
6018,2313.751,2.213,2.213,1.197,1.197,0.000,1.197
6019,2314.114,4.203,4.203,1.196,1.196,0.000,1.196
6020,2314.478,3.243,3.243,1.195,1.195,0.000,1.195
6021,2314.842,2.168,2.168,1.195,1.195,0.000,1.195
6022,2315.205,5.498,5.498,1.194,1.194,0.000,1.194
6023,2315.569,6.499,6.499,1.193,1.193,0.000,1.193
6024,2315.932,0.997,0.997,1.193,1.193,0.000,1.193
6025,2316.296,5.724,5.724,1.192,1.192,0.000,1.192
6026,2316.659,7.620,7.620,1.191,1.191,0.000,1.191
6027,2317.022,1.342,1.342,1.191,1.191,0.000,1.191
6028,2317.385,2.470,2.470,1.190,1.190,0.000,1.190
6029,2317.748,0.457,0.457,1.189,1.189,0.000,1.189
6030,2318.111,0.000,-2.611,1.188,1.188,0.000,1.188
6031,2318.474,6.604,6.604,1.188,1.188,0.000,1.188
6032,2318.837,3.592,3.592,1.187,1.187,0.000,1.187
6033,2319.200,3.234,3.234,1.186,1.186,0.000,1.186
6034,2319.563,3.308,3.308,1.186,1.186,0.000,1.186
6035,2319.926,2.106,2.106,1.185,1.185,0.000,1.185
6036,2320.288,1.975,1.975,1.184,1.184,0.000,1.184
6037,2320.651,1.248,1.248,1.183,1.183,0.000,1.183
6038,2321.013,4.320,4.320,1.183,1.183,0.000,1.183
6039,2321.376,0.000,-0.967,1.182,1.182,0.000,1.182
6040,2321.738,4.568,4.568,1.181,1.181,0.000,1.181
6041,2322.100,2.089,2.089,1.181,1.181,0.000,1.181
6042,2322.462,0.000,-1.411,1.180,1.180,0.000,1.180
6043,2322.825,8.970,8.970,1.179,1.179,0.000,1.179
6044,2323.187,7.541,7.541,1.179,1.179,0.000,1.179
6045,2323.549,6.685,6.685,1.178,1.178,0.000,1.178
6046,2323.911,0.000,-2.591,1.177,1.177,0.000,1.177
6047,2324.272,1.766,1.766,1.176,1.176,0.000,1.176
6048,2324.634,0.000,-0.356,1.176,1.176,0.000,1.176
6049,2324.996,1.308,1.308,1.175,1.175,0.000,1.175
6050,2325.358,2.162,2.162,1.174,1.174,0.000,1.174
6051,2325.719,0.531,0.531,1.174,1.174,0.000,1.174
6052,2326.081,0.635,0.635,1.173,1.173,0.000,1.173
6053,2326.442,2.571,2.571,1.172,1.172,0.000,1.172
6054,2326.803,1.663,1.663,1.171,1.171,0.000,1.171
6055,2327.165,0.421,0.421,1.171,1.171,0.000,1.171
