ch,keV,net,fit,model,continuum_raw,Co-60
0,3.087,0.000,0.000,0.000,0.000,0.000
1,5.830,0.000,0.000,0.236,0.236,0.236
2,8.574,0.000,0.000,0.471,0.471,0.471
3,11.320,0.000,0.000,0.707,0.707,0.707
4,14.067,0.000,0.000,0.942,0.942,0.942
5,16.816,4.125,4.125,1.178,1.178,1.178
6,19.566,31.625,31.625,1.413,1.413,1.413
7,22.318,191.250,191.250,1.649,1.649,1.649
8,25.071,1041.344,1041.344,1418.170,1418.170,1418.170
9,27.826,2316.031,2316.031,2834.692,2834.692,2834.692
10,30.582,4620.969,4620.969,4251.214,4251.214,4251.214
11,33.339,6550.156,6550.156,5667.735,5667.735,5667.735
12,36.099,8473.437,8473.437,7084.257,7084.257,7084.257
13,38.859,8778.469,8778.469,8500.779,8500.779,8500.779
14,41.621,8775.000,8775.000,9917.301,9917.301,9917.301
15,44.384,8970.000,8970.000,9844.661,9844.661,9844.661
16,47.149,9709.750,9709.750,9772.021,9772.021,9772.021
17,49.916,9693.343,9693.343,9699.381,9699.381,9699.381
18,52.683,9689.875,9689.875,9626.740,9626.740,9626.740
19,55.452,9813.593,9813.593,9554.100,9554.100,9554.100
20,58.223,9600.968,9600.968,9481.460,9481.460,9481.460
21,60.995,9353.312,9353.312,9408.820,9408.820,9408.820
22,63.768,9356.656,9356.656,9596.180,9596.180,9596.180
23,66.543,9941.250,9941.250,9783.540,9783.540,9783.540
24,69.319,9909.625,9909.625,9970.900,9970.900,9970.900
25,72.097,10133.312,10133.312,10158.263,10158.260,10158.263
26,74.876,10205.343,10205.343,10345.651,10345.620,10345.651
27,77.656,10429.343,10429.343,10533.213,10532.979,10533.213
28,80.438,10398.500,10398.500,10721.766,10720.339,10721.766
29,83.221,10375.562,10375.562,10520.995,10513.823,10520.995
30,86.005,10610.281,10610.281,10336.998,10307.306,10336.998
31,88.791,11106.124,11106.124,10202.389,10100.789,10202.389
32,91.578,11502.906,11502.906,10182.984,9894.273,10182.984
33,94.366,11637.375,11637.375,10373.294,9687.756,10373.294
34,97.156,11889.937,11889.937,10852.726,9481.240,10852.726
35,99.947,11570.718,11570.718,11612.474,9274.723,11612.474
36,102.740,11867.531,11867.531,12317.409,8871.080,12317.409
37,105.534,11932.531,11932.531,12948.439,8467.436,12948.439
38,108.329,12295.656,12295.656,13329.374,8063.793,13329.374
39,111.125,12817.312,12817.312,13410.384,7660.150,13410.384
40,113.923,12798.906,12798.906,13257.285,7256.506,13257.285
41,116.722,12763.656,12763.656,12975.365,6852.863,12975.365
42,119.522,13032.562,13032.562,12642.787,6449.220,12642.787
43,122.324,13318.156,13318.156,13029.455,6781.663,13029.455
44,125.127,13516.343,13516.343,13407.514,7114.106,13407.514
45,127.931,14046.124,14046.124,13780.922,7446.549,13780.922
46,130.737,14460.968,14460.968,14155.508,7778.992,14155.508
47,133.543,14824.249,14824.249,14535.404,8111.435,14535.404
48,136.351,14921.812,14921.812,14920.869,8443.878,14920.869
49,139.161,15072.999,15072.999,15309.369,8776.321,15309.369
50,141.971,15216.218,15216.218,15416.582,8829.109,15416.582
51,144.783,15113.749,15113.749,15515.115,8881.896,15515.115
52,147.596,15620.124,15620.124,15596.737,8934.684,15596.737
53,150.410,15728.874,15728.874,15655.076,8987.472,15655.076
54,153.226,15748.374,15748.374,15688.592,9040.259,15688.592
55,156.043,15757.093,15757.093,15701.719,9093.047,15701.719
56,158.861,15723.562,15723.562,15703.583,9145.834,15703.583
57,161.680,15991.531,15991.531,15861.738,9355.504,15861.738
58,164.500,15996.937,15996.937,16027.985,9565.174,16027.985
59,167.322,16257.687,16257.687,16206.830,9774.844,16206.830
60,170.145,16070.374,16070.374,16398.573,9984.514,16398.573
61,172.969,16617.437,16617.437,16601.101,10194.184,16601.101
62,175.794,16751.906,16751.906,16812.260,10403.854,16812.260
63,178.620,17181.562,17181.562,17031.323,10613.524,17031.323
64,181.448,17055.031,17055.031,17238.591,10803.183,17238.591
65,184.277,17420.937,17420.937,17453.580,10992.842,17453.580
66,187.106,17675.093,17675.093,17673.405,11182.500,17673.405
67,189.938,18131.249,18131.249,17893.215,11372.159,17893.215
68,192.770,18498.281,18498.281,18108.878,11561.818,18108.878
69,195.603,18614.937,18614.937,18320.305,11751.477,18320.305
70,198.438,19113.531,19113.531,18533.041,11941.135,18533.041
71,201.274,19549.968,19549.968,19814.429,13188.407,19814.429
72,204.110,20541.312,20541.312,21116.870,14435.678,21116.870
73,206.948,21814.687,21814.687,22446.290,15682.950,22446.290
74,209.788,22821.874,22821.874,23801.751,16930.221,23801.751
75,212.628,24035.187,24035.187,25175.307,18177.493,25175.307
76,215.469,26071.250,26071.250,26554.254,19424.764,26554.254
77,218.312,27935.250,27935.250,27924.703,20672.036,27924.703
78,221.155,30077.500,30077.500,29356.297,22000.510,29356.297
79,224.000,31661.968,31661.968,30760.991,23328.984,30760.991
80,226.846,33756.000,33756.000,32137.422,24657.458,32137.422
81,229.693,35179.625,35179.625,33488.955,25985.932,33488.955
82,232.541,36159.124,36159.124,34822.004,27314.406,34822.004
83,235.390,37182.875,37182.875,36144.118,28642.880,36144.118
84,238.240,36744.906,36744.906,37462.351,29971.354,37462.351
85,241.091,36381.156,36381.156,38782.156,31299.828,38782.156
86,243.944,35704.125,35704.125,36801.581,29323.047,36801.581
87,246.797,34412.093,34412.093,34826.962,27346.266,34826.962
88,249.652,32735.937,32735.937,32857.499,25369.485,32857.499
89,252.507,31151.781,31151.781,30891.139,23392.705,30891.139
90,255.364,29196.687,29196.687,28925.302,21415.924,28925.302
91,258.221,27575.906,27575.906,26957.470,19439.143,26957.470
92,261.080,25260.812,25260.812,24985.492,17462.362,24985.492
93,263.940,23844.812,23844.812,23007.616,15485.581,23007.616
94,266.801,22396.000,22396.000,21987.032,14473.411,21987.032
95,269.662,20565.781,20565.781,20958.075,13461.242,20958.075
96,272.525,19237.593,19237.593,19920.301,12449.072,19920.301
97,275.389,18320.937,18320.937,18874.244,11436.902,18874.244
98,278.254,17326.375,17326.375,17821.715,10424.732,17821.715
99,281.120,16300.781,16300.781,16765.814,9412.562,16765.814
100,283.987,15526.250,15526.250,15710.572,8400.393,15710.572
101,286.855,14585.218,14585.218,14660.287,7388.223,14660.287
102,289.723,14273.156,14273.156,13618.700,6376.053,13618.700
103,292.593,13664.250,13664.250,13310.510,6086.155,13310.510
104,295.464,13361.218,13361.218,13014.031,5796.257,13014.031
105,298.336,12805.312,12805.312,12727.839,5506.359,12727.839
106,301.209,12301.906,12301.906,12448.744,5216.461,12448.744
107,304.083,12032.187,12032.187,12172.411,4926.563,12172.411
108,306.957,12069.093,12069.093,11894.230,4636.665,11894.230
109,309.833,11366.500,11366.500,11610.232,4346.767,11610.232
110,312.710,11366.062,11366.062,11317.818,4056.869,11317.818
111,315.587,11075.218,11075.218,11016.112,3766.971,11016.112
112,318.466,10936.562,10936.562,10868.398,3639.581,10868.398
113,321.345,10642.875,10642.875,10714.156,3512.191,10714.156
114,324.226,10679.468,10679.468,10555.975,3384.801,10555.975
115,327.107,10335.312,10335.312,10396.458,3257.411,10396.458
116,329.989,10220.468,10220.468,10237.826,3130.021,10237.826
117,332.873,9915.281,9915.281,10081.730,3002.631,10081.730
118,335.757,9847.750,9847.750,9929.254,2875.241,9929.254
119,338.642,9897.718,9897.718,9780.968,2747.851,9780.968
120,341.528,9824.343,9824.343,9636.997,2620.461,9636.997
121,344.415,9573.875,9573.875,9497.049,2493.071,9497.049
122,347.303,9379.718,9379.718,9428.320,2433.549,9428.320
123,350.191,9292.375,9292.375,9361.979,2374.027,9361.979
124,353.081,9222.906,9222.906,9296.933,2314.505,9296.933
125,355.971,9527.687,9527.687,9232.168,2254.983,9232.168
126,358.863,8958.156,8958.156,9166.949,2195.462,9166.949
127,361.755,8989.250,8989.250,9100.935,2135.940,9100.935
128,364.648,8870.406,8870.406,9034.167,2076.418,9034.167
129,367.542,9055.250,9055.250,8966.944,2016.896,8966.944
130,370.437,8872.500,8872.500,8899.628,1957.374,8899.628
131,373.333,9018.437,9018.437,8832.479,1897.852,8832.479
132,376.229,8726.531,8726.531,8786.200,1858.972,8786.200
133,379.127,8645.344,8645.344,8740.039,1820.091,8740.039
134,382.025,8947.437,8947.437,8693.811,1781.210,8693.811
135,384.924,8754.187,8754.187,8647.389,1742.330,8647.389
136,387.824,8428.594,8428.594,8600.791,1703.449,8600.791
137,390.725,8672.594,8672.594,8554.195,1664.569,8554.195
138,393.627,8291.844,8291.844,8507.877,1625.688,8507.877
139,396.529,8305.719,8305.719,8462.103,1586.808,8462.103
140,399.432,8647.281,8647.281,8417.027,1547.927,8417.027
141,402.336,8367.281,8367.281,8372.639,1509.046,8372.639
142,405.241,8440.281,8440.281,8328.771,1470.166,8328.771
143,408.147,8250.656,8250.656,8290.092,1436.204,8290.092
144,411.054,8274.000,8274.000,8251.445,1402.243,8251.445
145,413.961,8135.062,8135.062,8212.698,1368.282,8212.698
146,416.869,8085.875,8085.875,8173.879,1334.320,8173.879
147,419.778,8015.719,8015.719,8135.182,1300.359,8135.182
148,422.688,8239.500,8239.500,8096.930,1266.397,8096.930
149,425.598,8182.937,8182.937,8059.500,1232.436,8059.500
150,428.509,8058.500,8058.500,8023.239,1198.475,8023.239
151,431.421,7865.406,7865.406,7988.393,1164.513,7988.393
152,434.334,8002.969,8002.969,7955.051,1130.552,7955.051
153,437.248,8006.625,8006.625,7923.122,1096.590,7923.122
154,440.162,7872.344,7872.344,7923.531,1093.833,7923.531
155,443.077,7897.250,7897.250,7924.633,1091.076,7924.633
156,445.993,7908.250,7908.250,7925.850,1088.318,7925.850
157,448.909,7854.375,7854.375,7926.514,1085.561,7926.514
158,451.827,7962.000,7962.000,7925.919,1082.803,7925.919
159,454.745,7963.406,7963.406,7923.381,1080.046,7923.381
160,457.664,7969.750,7969.750,7918.312,1077.289,7918.312
161,460.583,7924.219,7924.219,7910.296,1074.531,7910.296
162,463.503,7841.094,7841.094,7899.159,1071.774,7899.159
163,466.424,7712.094,7712.094,7885.033,1069.017,7885.033
164,469.346,8039.687,8039.687,7868.391,1066.259,7868.391
165,472.268,7756.812,7756.812,7850.045,1063.502,7850.045
166,475.192,7941.219,7941.219,7846.797,1076.431,7846.797
167,478.115,7731.875,7731.875,7844.290,1089.359,7844.290
168,481.040,8009.437,8009.437,7843.951,1102.288,7843.951
169,483.965,7790.625,7790.625,7847.160,1115.217,7847.160
170,486.891,7716.656,7716.656,7855.103,1128.146,7855.103
171,489.818,8156.625,8156.625,7868.631,1141.074,7868.631
172,492.745,7726.187,7726.187,7888.164,1154.003,7888.164
173,495.673,8145.625,8145.625,7913.629,1166.932,7913.629
174,498.601,7804.531,7804.531,7944.469,1179.861,7944.469
175,501.531,8035.719,8035.719,7979.706,1192.790,7979.706
176,504.461,7952.375,7952.375,8018.046,1205.718,8018.046
177,507.391,8017.844,8017.844,8058.034,1218.647,8058.034
178,510.323,8218.281,8218.281,8098.202,1231.576,8098.202
179,513.255,8086.094,8086.094,8074.269,1181.550,8074.269
180,516.187,7857.437,7857.437,8048.120,1131.524,8048.120
181,519.120,8043.906,8043.906,8019.023,1081.497,8019.023
182,522.054,8073.844,8073.844,7986.609,1031.471,7986.609
183,524.989,7935.250,7935.250,7950.867,981.445,7950.867
184,527.924,7998.500,7998.500,7912.086,931.419,7912.086
185,530.860,7788.219,7788.219,7870.781,881.393,7870.781
186,533.796,7888.625,7888.625,7827.598,831.367,7827.598
187,536.733,7599.750,7599.750,7783.218,781.341,7783.218
188,539.671,7841.312,7841.312,7738.261,731.315,7738.261
189,542.609,7681.719,7681.719,7693.209,681.288,7693.209
190,545.548,7590.094,7590.094,7648.349,631.262,7648.349
191,548.488,7843.937,7843.937,7603.742,581.236,7603.742
192,551.428,7511.437,7511.437,7612.011,583.992,7612.011
193,554.368,7711.031,7711.031,7620.029,586.748,7620.029
194,557.310,7608.156,7608.156,7627.327,589.504,7627.327
195,560.252,7628.500,7628.500,7633.399,592.260,7633.399
196,563.194,7546.500,7546.500,7637.792,595.016,7637.792
197,566.137,7612.812,7612.812,7640.187,597.772,7640.187
198,569.081,7675.125,7675.125,7640.470,600.528,7640.470
199,572.025,7609.562,7609.562,7638.765,603.284,7638.765
200,574.970,7613.219,7613.219,7635.442,606.039,7635.442
201,577.915,7628.844,7628.844,7631.084,608.795,7631.084
202,580.861,7508.469,7508.469,7626.432,611.551,7626.432
203,583.808,7648.094,7648.094,7622.307,614.307,7622.307
204,586.755,7474.469,7474.469,7619.520,617.063,7619.520
205,589.702,7572.937,7572.937,7618.797,619.819,7618.797
206,592.650,7724.094,7724.094,7610.858,612.732,7610.858
207,595.599,7716.469,7716.469,7605.907,605.644,7605.907
208,598.548,7807.562,7807.562,7604.070,598.557,7604.070
209,601.498,7583.656,7583.656,7605.254,591.469,7605.254
210,604.448,7571.687,7571.687,7609.169,584.382,7609.169
211,607.399,7582.750,7582.750,7615.380,577.294,7615.380
212,610.350,7515.656,7515.656,7623.373,570.207,7623.373
213,613.302,7649.062,7649.062,7632.614,563.119,7632.614
214,616.255,7783.406,7783.406,7642.618,556.032,7642.618
215,619.207,7623.750,7623.750,7652.994,548.945,7652.994
216,622.161,7832.312,7832.312,7663.478,541.857,7663.478
217,625.115,7584.000,7584.000,7673.943,534.770,7673.943
218,628.069,7647.125,7647.125,7684.393,527.682,7684.393
219,631.024,7737.969,7737.969,7694.931,520.595,7694.931
220,633.979,7705.719,7705.719,7705.723,513.507,7705.723
221,636.935,7703.406,7703.406,7719.539,509.012,7719.539
222,639.892,7618.906,7618.906,7733.932,504.516,7733.932
223,642.849,7806.750,7806.750,7748.977,500.020,7748.977
224,645.806,7864.594,7864.594,7764.652,495.525,7764.652
225,648.764,7616.906,7616.906,7780.829,491.029,7780.829
226,651.722,7992.812,7992.812,7797.280,486.533,7797.280
227,654.681,7577.469,7577.469,7813.701,482.038,7813.701
228,657.640,7921.625,7921.625,7829.738,477.542,7829.738
229,660.600,7932.000,7932.000,7845.027,473.046,7845.027
230,663.560,7644.594,7644.594,7859.221,468.551,7859.221
231,666.520,7974.969,7974.969,7872.024,464.055,7872.024
232,669.481,7769.687,7769.687,7883.206,459.559,7883.206
233,672.443,7958.094,7958.094,7892.614,455.064,7892.614
234,675.405,7903.437,7903.437,7900.177,450.568,7900.177
235,678.367,7740.656,7740.656,7905.898,446.072,7905.898
236,681.330,8210.844,8210.844,7927.511,459.236,7927.511
237,684.293,7712.937,7712.937,7947.491,472.400,7947.491
238,687.257,8169.469,8169.469,7966.026,485.564,7966.026
239,690.221,8143.312,8143.312,7983.353,498.728,7983.353
240,693.186,8024.594,8024.594,7999.750,511.892,7999.750
241,696.151,8113.531,8113.531,8015.530,525.056,8015.530
242,699.116,7739.219,7739.219,8031.030,538.220,8031.030
243,702.082,7983.156,7983.156,8046.607,551.384,8046.607
244,705.048,7928.719,7928.719,8062.615,564.548,8062.615
245,708.015,8287.406,8287.406,8079.397,577.712,8079.397
246,710.982,8250.812,8250.812,8097.258,590.876,8097.258
247,713.949,8081.781,8081.781,8116.456,604.040,8116.456
248,716.917,8147.875,8147.875,8137.182,617.204,8137.182
249,719.885,8086.094,8086.094,8159.552,630.368,8159.552
250,722.853,8108.250,8108.250,8183.604,643.532,8183.604
251,725.822,8198.812,8198.812,8209.301,656.696,8209.301
252,728.792,8213.844,8213.844,8216.154,649.466,8216.154
253,731.761,8145.656,8145.656,8224.422,642.235,8224.422
254,734.731,8256.375,8256.375,8233.954,635.004,8233.954
255,737.702,8120.219,8120.219,8244.607,627.773,8244.607
256,740.673,8330.187,8330.187,8256.274,620.543,8256.274
257,743.644,8262.719,8262.719,8268.902,613.312,8268.902
258,746.615,8355.937,8355.937,8282.500,606.081,8282.500
259,749.587,8396.250,8396.250,8297.142,598.851,8297.142
260,752.560,8300.437,8300.437,8312.961,591.620,8312.961
261,755.532,8323.500,8323.500,8330.133,584.389,8330.133
262,758.505,8479.000,8479.000,8348.853,577.158,8348.853
263,761.478,8447.094,8447.094,8369.313,569.928,8369.313
264,764.452,8493.937,8493.937,8391.675,562.697,8391.675
265,767.426,8407.875,8407.875,8416.059,555.466,8416.059
266,770.400,8377.312,8377.312,8442.519,548.236,8442.519
267,773.375,8316.937,8316.937,8471.045,541.005,8471.045
268,776.350,8524.625,8524.625,8501.558,533.774,8501.558
269,779.325,8675.750,8675.750,8542.335,534.964,8542.335
270,782.301,8576.469,8576.469,8584.759,536.153,8584.759
271,785.276,8764.344,8764.344,8628.589,537.342,8628.589
272,788.253,8700.781,8700.781,8673.551,538.532,8673.551
273,791.229,8653.750,8653.750,8719.343,539.721,8719.343
274,794.206,8744.687,8744.687,8765.646,540.910,8765.646
275,797.183,8883.937,8883.937,8812.128,542.100,8812.128
276,800.161,8730.375,8730.375,8858.452,543.289,8858.452
277,803.138,8581.719,8581.719,8904.279,544.479,8904.279
278,806.116,8966.937,8966.937,8949.284,545.668,8949.284
279,809.095,8888.219,8888.219,8993.164,546.857,8993.164
280,812.073,8968.969,8968.969,9035.656,548.047,9035.656
281,815.052,9084.906,9084.906,9076.557,549.236,9076.557
282,818.031,8889.094,8889.094,9115.735,550.425,9115.735
283,821.011,8951.812,8951.812,9153.146,551.615,9153.146
284,823.990,9133.187,9133.187,9188.840,552.804,9188.840
285,826.970,9267.187,9267.187,9222.962,553.994,9222.962
286,829.951,9401.500,9401.500,9251.456,550.893,9251.456
287,832.931,9527.344,9527.344,9278.909,547.793,9278.909
288,835.912,9353.250,9353.250,9305.670,544.693,9305.670
289,838.893,9401.719,9401.719,9332.104,541.593,9332.104
290,841.874,9455.344,9455.344,9358.567,538.493,9358.567
291,844.856,9256.000,9256.000,9385.382,535.393,9385.382
292,847.838,9527.937,9527.937,9412.816,532.293,9412.816
293,850.820,9505.406,9505.406,9441.072,529.192,9441.072
294,853.802,9571.000,9571.000,9470.277,526.092,9470.277
295,856.785,9600.156,9600.156,9500.495,522.992,9500.495
296,859.767,9710.969,9710.969,9531.725,519.892,9531.725
297,862.750,9521.656,9521.656,9563.923,516.792,9563.923
298,865.734,9721.187,9721.187,9597.011,513.692,9597.011
299,868.717,9614.062,9614.062,9630.888,510.592,9630.888
300,871.701,9610.937,9610.937,9665.445,507.492,9665.445
301,874.685,9550.531,9550.531,9700.560,504.391,9700.560
302,877.669,9535.656,9535.656,9736.104,501.291,9736.104
303,880.653,9596.187,9596.187,9771.931,498.191,9771.931
304,883.638,9873.094,9873.094,9784.741,471.971,9784.741
305,886.622,9575.812,9575.812,9797.432,445.750,9797.432
306,889.607,9725.156,9725.156,9809.718,419.529,9809.718
307,892.592,9971.344,9971.344,9821.228,393.309,9821.228
308,895.578,9858.750,9858.750,9831.495,367.088,9831.495
309,898.563,10028.156,10028.156,9839.936,340.868,9839.936
310,901.549,9540.812,9540.812,9845.848,314.647,9845.848
311,904.535,10002.750,10002.750,9848.399,288.426,9848.399
312,907.521,9958.250,9958.250,9846.631,262.206,9846.631
313,910.508,9904.562,9904.562,9839.476,235.985,9839.476
314,913.494,9986.437,9986.437,9825.765,209.765,9825.765
315,916.481,9838.469,9838.469,9804.266,183.544,9804.266
316,919.468,9852.219,9852.219,9773.710,157.324,9773.710
317,922.455,9790.250,9790.250,9732.841,131.103,9732.841
318,925.442,9673.250,9673.250,9680.464,104.882,9680.464
319,928.429,9519.531,9519.531,9615.500,78.662,9615.500
320,931.417,9579.312,9579.312,9537.040,52.441,9537.040
321,934.405,9572.969,9572.969,9444.405,26.221,9444.405
322,937.392,9270.687,9270.687,9337.191,0.000,9337.191
323,940.380,9016.281,9016.281,9241.535,0.000,9241.535
324,943.369,9018.906,9018.906,9131.484,0.000,9131.484
325,946.357,8802.656,8802.656,9007.666,0.000,9007.666
326,949.345,8535.844,8535.844,8871.076,0.000,8871.076
327,952.334,8262.906,8262.906,8723.048,0.000,8723.048
328,955.323,8358.656,8358.656,8565.222,0.000,8565.222
329,958.312,8078.062,8078.062,8399.488,0.000,8399.488
330,961.301,7773.812,7773.812,8227.922,0.000,8227.922
331,964.290,7762.187,7762.187,8052.705,0.000,8052.705
332,967.279,7678.906,7678.906,7876.048,0.000,7876.048
333,970.269,7248.812,7248.812,7700.113,0.000,7700.113
334,973.258,6996.125,6996.125,7526.936,0.000,7526.936
