ch,keV,net,fit,model,continuum_raw,Lu-176,Xray-Lu,continuum
408,148.175,46.073,46.073,22.579,5.237,22.579,0.000,0.000
409,148.560,22.035,22.035,22.638,5.226,22.638,0.000,0.000
410,148.945,33.747,33.747,22.695,5.215,22.695,0.000,0.000
411,149.330,16.562,16.562,22.751,5.204,22.751,0.000,0.000
412,149.715,25.073,25.073,22.806,5.193,22.806,0.000,0.000
413,150.100,22.116,22.116,22.859,5.182,22.859,0.000,0.000
414,150.485,21.035,21.035,22.911,5.171,22.911,0.000,0.000
415,150.870,23.904,23.904,22.962,5.160,22.962,0.000,0.000
416,151.255,31.100,31.100,23.012,5.150,23.012,0.000,0.000
417,151.640,25.171,25.171,23.061,5.139,23.061,0.000,0.000
418,152.025,14.725,14.725,23.109,5.128,23.109,0.000,0.000
419,152.410,20.660,20.660,23.157,5.117,23.157,0.000,0.000
420,152.795,24.067,24.067,23.204,5.106,23.204,0.000,0.000
421,153.180,24.969,24.969,23.251,5.095,23.251,0.000,0.000
422,153.565,16.578,16.578,23.297,5.084,23.297,0.000,0.000
423,153.950,20.931,20.931,23.343,5.073,23.343,0.000,0.000
424,154.336,32.295,32.295,23.389,5.062,23.389,0.000,0.000
425,154.721,20.986,20.986,23.436,5.051,23.436,0.000,0.000
426,155.106,17.823,17.823,23.482,5.040,23.482,0.000,0.000
427,155.491,24.823,24.823,23.528,5.030,23.528,0.000,0.000
428,155.876,29.013,29.013,23.574,5.019,23.574,0.000,0.000
429,156.261,27.475,27.475,23.620,5.008,23.620,0.000,0.000
430,156.646,21.274,21.274,23.666,4.997,23.666,0.000,0.000
431,157.031,34.616,34.616,23.712,4.986,23.712,0.000,0.000
432,157.416,17.670,17.670,23.758,4.975,23.758,0.000,0.000
433,157.801,26.371,26.371,23.804,4.964,23.804,0.000,0.000
434,158.186,20.040,20.040,23.849,4.953,23.849,0.000,0.000
435,158.571,34.616,34.616,23.894,4.942,23.894,0.000,0.000
436,158.956,37.850,37.850,23.938,4.931,23.938,0.000,0.000
437,159.341,27.958,27.958,23.982,4.920,23.982,0.000,0.000
438,159.726,27.975,27.975,24.025,4.910,24.025,0.000,0.000
439,160.111,26.225,26.225,24.066,4.899,24.066,0.000,0.000
440,160.496,30.235,30.235,24.106,4.888,24.106,0.000,0.000
441,160.881,24.399,24.399,24.144,4.877,24.144,0.000,0.000
442,161.266,13.795,13.795,24.114,4.799,24.114,0.000,0.000
443,161.651,29.323,29.323,24.081,4.722,24.081,0.000,0.000
444,162.036,16.795,16.795,24.046,4.645,24.046,0.000,0.000
445,162.421,26.187,26.187,24.008,4.567,24.008,0.000,0.000
446,162.806,33.355,33.355,23.968,4.490,23.968,0.000,0.000
447,163.192,23.942,23.942,23.924,4.412,23.924,0.000,0.000
448,163.577,11.268,11.268,23.876,4.335,23.876,0.000,0.000
449,163.962,19.040,19.040,23.825,4.258,23.825,0.000,0.000
450,164.347,26.464,26.464,23.769,4.180,23.769,0.000,0.000
451,164.732,30.790,30.790,23.710,4.103,23.710,0.000,0.000
452,165.117,25.578,25.578,23.646,4.025,23.646,0.000,0.000
453,165.502,22.513,22.513,23.577,3.948,23.577,0.000,0.000
454,165.887,16.051,16.051,23.504,3.870,23.504,0.000,0.000
455,166.272,28.219,28.219,23.426,3.793,23.426,0.000,0.000
456,166.657,42.203,42.203,23.344,3.716,23.344,0.000,0.000
457,167.042,24.317,24.317,23.257,3.638,23.257,0.000,0.000
458,167.427,7.904,7.904,23.165,3.561,23.165,0.000,0.000
459,167.812,22.779,22.779,23.069,3.483,23.069,0.000,0.000
460,168.197,19.725,19.725,22.969,3.406,22.969,0.000,0.000
461,168.582,31.822,31.822,22.865,3.329,22.865,0.000,0.000
462,168.967,33.817,33.817,22.758,3.251,22.758,0.000,0.000
463,169.352,25.980,25.980,22.648,3.174,22.648,0.000,0.000
464,169.737,26.594,26.594,22.535,3.096,22.535,0.000,0.000
465,170.122,20.638,20.638,22.420,3.019,22.420,0.000,0.000
466,170.507,14.855,14.855,22.304,2.942,22.304,0.000,0.000
467,170.892,25.735,25.735,22.188,2.864,22.188,0.000,0.000
468,171.277,21.436,21.436,22.073,2.787,22.073,0.000,0.000
469,171.662,30.817,30.817,21.959,2.709,21.959,0.000,0.000
470,172.048,23.393,23.393,21.848,2.632,21.848,0.000,0.000
471,172.433,22.360,22.360,21.741,2.555,21.741,0.000,0.000
472,172.818,26.491,26.491,21.640,2.477,21.640,0.000,0.000
473,173.203,23.686,23.686,21.545,2.400,21.545,0.000,0.000
474,173.588,9.311,9.311,21.459,2.322,21.459,0.000,0.000
475,173.973,15.985,15.985,21.384,2.245,21.384,0.000,0.000
476,174.358,22.132,22.132,21.320,2.167,21.320,0.000,0.000
477,174.743,18.208,18.208,21.271,2.090,21.271,0.000,0.000
478,175.128,25.224,25.224,21.238,2.013,21.238,0.000,0.000
479,175.513,13.686,13.686,21.223,1.935,21.223,0.000,0.000
480,175.898,16.752,16.752,21.230,1.858,21.230,0.000,0.000
481,176.283,24.094,24.094,21.261,1.780,21.261,0.000,0.000
482,176.668,24.518,24.518,21.318,1.703,21.318,0.000,0.000
483,177.053,19.110,19.110,21.404,1.626,21.404,0.000,0.000
484,177.438,11.241,11.241,21.522,1.548,21.522,0.000,0.000
485,177.823,22.550,22.550,21.676,1.471,21.676,0.000,0.000
486,178.208,28.273,28.273,21.869,1.393,21.869,0.000,0.000
487,178.593,33.915,33.915,22.104,1.316,22.104,0.000,0.000
488,178.978,21.121,21.121,22.385,1.239,22.385,0.000,0.000
489,179.363,22.779,22.779,22.716,1.161,22.716,0.000,0.000
490,179.748,15.485,15.485,23.100,1.084,23.100,0.000,0.000
491,180.133,26.469,26.469,23.541,1.006,23.541,0.000,0.000
492,180.518,23.496,23.496,24.043,0.929,24.043,0.000,0.000
493,180.904,21.882,21.882,24.611,0.852,24.611,0.000,0.000
494,181.289,20.713,20.713,25.248,0.774,25.248,0.000,0.000
495,181.674,19.219,19.219,25.959,0.697,25.959,0.000,0.000
496,182.059,21.713,21.713,26.747,0.619,26.747,0.000,0.000
497,182.444,17.485,17.485,27.617,0.542,27.617,0.000,0.000
498,182.829,24.219,24.219,28.573,0.464,28.573,0.000,0.000
499,183.214,21.203,21.203,29.618,0.387,29.618,0.000,0.000
500,183.599,33.072,33.072,30.756,0.310,30.756,0.000,0.000
501,183.984,23.061,23.061,31.991,0.232,31.991,0.000,0.000
502,184.369,26.730,26.730,33.325,0.155,33.325,0.000,0.000
503,184.754,26.105,26.105,34.763,0.077,34.763,0.000,0.000
504,185.139,35.545,35.545,36.307,0.000,36.307,0.000,0.000
505,185.524,40.648,40.648,38.397,0.362,38.397,0.000,0.000
506,185.909,39.366,39.366,40.597,0.723,40.597,0.000,0.000
507,186.294,40.583,40.583,42.909,1.085,42.909,0.000,0.000
508,186.679,52.480,52.480,45.332,1.447,45.332,0.000,0.000
509,187.064,51.730,51.730,47.867,1.808,47.867,0.000,0.000
510,187.449,42.795,42.795,50.514,2.170,50.514,0.000,0.000
511,187.834,25.040,25.040,53.271,2.532,53.271,0.000,0.000
512,188.219,60.463,60.463,56.137,2.894,56.137,0.000,0.000
513,188.604,42.235,42.235,59.109,3.255,59.109,0.000,0.000
514,188.989,59.578,59.578,62.184,3.617,62.184,0.000,0.000
515,189.374,73.936,73.936,65.357,3.979,65.357,0.000,0.000
516,189.760,51.529,51.529,68.624,4.340,68.624,0.000,0.000
517,190.145,74.181,74.181,71.977,4.702,71.977,0.000,0.000
518,190.530,79.741,79.741,75.411,5.064,75.411,0.000,0.000
519,190.915,66.132,66.132,78.917,5.425,78.917,0.000,0.000
520,191.300,105.539,105.539,82.487,5.787,82.487,0.000,0.000
521,191.685,91.751,91.751,86.112,6.149,86.112,0.000,0.000
522,192.070,80.034,80.034,89.780,6.510,89.780,0.000,0.000
523,192.455,94.670,94.670,93.481,6.872,93.481,0.000,0.000
524,192.840,106.887,106.887,97.202,7.234,97.202,0.000,0.000
525,193.225,98.507,98.507,100.932,7.596,100.932,0.000,0.000
526,193.610,120.686,120.686,104.656,7.957,104.656,0.000,0.000
527,193.995,111.083,111.083,108.361,8.319,108.361,0.000,0.000
528,194.380,97.947,97.947,112.032,8.681,112.032,0.000,0.000
529,194.765,122.474,122.474,115.655,9.042,115.655,0.000,0.000
530,195.150,124.920,124.920,119.215,9.404,119.215,0.000,0.000
531,195.535,127.507,127.507,122.696,9.766,122.696,0.000,0.000
532,195.920,152.729,152.729,126.083,10.127,126.083,0.000,0.000
533,196.305,136.816,136.816,129.362,10.489,129.362,0.000,0.000
534,196.690,153.458,153.458,132.516,10.851,132.516,0.000,0.000
535,197.075,177.746,177.746,135.532,11.212,135.532,0.000,0.000
536,197.460,145.219,145.219,138.394,11.574,138.394,0.000,0.000
537,197.845,141.045,141.045,141.089,11.936,141.089,0.000,0.000
538,198.230,164.648,164.648,143.604,12.298,143.604,0.000,0.000
539,198.616,170.670,170.670,145.927,12.659,145.927,0.000,0.000
540,199.001,163.420,163.420,148.045,13.021,148.045,0.000,0.000
541,199.386,157.882,157.882,149.950,13.383,149.950,0.000,0.000
542,199.771,191.452,191.452,151.630,13.744,151.630,0.000,0.000
543,200.156,168.686,168.686,153.079,14.106,153.079,0.000,0.000
544,200.541,187.354,187.354,154.288,14.468,154.288,0.000,0.000
545,200.926,195.615,195.615,155.253,14.829,155.253,0.000,0.000
546,201.311,178.110,178.110,155.970,15.191,155.970,0.000,0.000
547,201.696,175.077,175.077,156.435,15.553,156.435,0.000,0.000
548,202.081,178.729,178.729,156.648,15.914,156.648,0.000,0.000
549,202.466,190.322,190.322,156.608,16.276,156.608,0.000,0.000
550,202.851,204.420,204.420,156.316,16.638,156.316,0.000,0.000
551,203.236,177.501,177.501,155.778,17.000,155.778,0.000,0.000
552,203.621,173.599,173.599,154.995,17.361,154.995,0.000,0.000
553,204.006,190.398,190.398,153.976,17.723,153.976,0.000,0.000
554,204.391,185.436,185.436,152.726,18.085,152.726,0.000,0.000
555,204.776,185.876,185.876,151.254,18.446,151.254,0.000,0.000
556,205.161,181.039,181.039,149.571,18.808,149.571,0.000,0.000
557,205.546,170.811,170.811,147.686,19.170,147.686,0.000,0.000
558,205.931,157.382,157.382,145.611,19.531,145.611,0.000,0.000
559,206.316,153.267,153.267,143.360,19.893,143.360,0.000,0.000
560,206.701,162.827,162.827,140.945,20.255,140.945,0.000,0.000
561,207.086,172.088,172.088,138.381,20.616,138.381,0.000,0.000
562,207.472,133.208,133.208,135.681,20.978,135.681,0.000,0.000
563,207.857,145.202,145.202,132.862,21.340,132.862,0.000,0.000
564,208.242,148.795,148.795,129.939,21.702,129.939,0.000,0.000
565,208.627,134.382,134.382,126.926,22.063,126.926,0.000,0.000
566,209.012,136.681,136.681,123.840,22.425,123.840,0.000,0.000
567,209.397,144.267,144.267,120.696,22.787,120.696,0.000,0.000
568,209.782,117.463,117.463,116.785,22.425,116.785,0.000,0.000
569,210.167,117.610,117.610,112.847,22.063,112.847,0.000,0.000
570,210.552,113.659,113.659,108.894,21.702,108.894,0.000,0.000
571,210.937,130.202,130.202,104.942,21.340,104.942,0.000,0.000
572,211.322,111.756,111.756,101.004,20.978,101.004,0.000,0.000
573,211.707,87.876,87.876,97.092,20.616,97.092,0.000,0.000
574,212.092,109.034,109.034,93.219,20.255,93.219,0.000,0.000
575,212.477,99.267,99.267,89.396,19.893,89.396,0.000,0.000
576,212.862,82.463,82.463,85.633,19.531,85.633,0.000,0.000
577,213.247,91.333,91.333,81.939,19.170,81.939,0.000,0.000
578,213.632,72.740,72.740,78.324,18.808,78.324,0.000,0.000
579,214.017,68.838,68.838,74.794,18.446,74.794,0.000,0.000
580,214.402,71.322,71.322,71.358,18.085,71.358,0.000,0.000
581,214.787,67.805,67.805,68.020,17.723,68.020,0.000,0.000
582,215.172,58.822,58.822,64.785,17.361,64.785,0.000,0.000
583,215.557,48.610,48.610,61.659,17.000,61.659,0.000,0.000
584,215.942,53.773,53.773,58.643,16.638,58.643,0.000,0.000
585,216.328,48.822,48.822,55.740,16.276,55.740,0.000,0.000
586,216.713,38.724,38.724,52.952,15.914,52.952,0.000,0.000
587,217.098,43.284,43.284,50.280,15.553,50.280,0.000,0.000
588,217.483,41.936,41.936,47.724,15.191,47.724,0.000,0.000
589,217.868,44.903,44.903,45.283,14.829,45.283,0.000,0.000
590,218.253,41.887,41.887,42.956,14.468,42.956,0.000,0.000
591,218.638,35.936,35.936,40.742,14.106,40.742,0.000,0.000
592,219.023,29.382,29.382,38.638,13.744,38.638,0.000,0.000
593,219.408,30.311,30.311,36.642,13.383,36.642,0.000,0.000
594,219.793,34.066,34.066,34.751,13.021,34.751,0.000,0.000
595,220.178,29.246,29.246,32.961,12.659,32.961,0.000,0.000
596,220.563,31.490,31.490,31.269,12.298,31.269,0.000,0.000
597,220.948,27.735,27.735,29.671,11.936,29.671,0.000,0.000
598,221.333,17.180,17.180,28.164,11.574,28.164,0.000,0.000
599,221.718,20.148,20.148,26.742,11.212,26.742,0.000,0.000
600,222.103,14.545,14.545,25.402,10.851,25.402,0.000,0.000
601,222.488,15.278,15.278,24.140,10.489,24.140,0.000,0.000
602,222.873,14.392,14.392,22.951,10.127,22.951,0.000,0.000
603,223.258,19.294,19.294,21.832,9.766,21.832,0.000,0.000
604,223.643,2.653,2.653,20.777,9.404,20.777,0.000,0.000
605,224.028,14.523,14.523,19.782,9.042,19.782,0.000,0.000
606,224.413,16.995,16.995,18.845,8.681,18.845,0.000,0.000
607,224.798,20.898,20.898,17.960,8.319,17.960,0.000,0.000
608,225.184,5.001,5.001,17.124,7.957,17.124,0.000,0.000
609,225.569,12.142,12.142,16.333,7.596,16.333,0.000,0.000
610,225.954,6.360,6.360,15.584,7.234,15.584,0.000,0.000
611,226.339,14.294,14.294,14.874,6.872,14.874,0.000,0.000
612,226.724,13.490,13.490,14.199,6.510,14.199,0.000,0.000
613,227.109,16.539,16.539,13.557,6.149,13.557,0.000,0.000
614,227.494,13.751,13.751,12.944,5.787,12.944,0.000,0.000
615,227.879,8.572,8.572,12.358,5.425,12.358,0.000,0.000
616,228.264,12.653,12.653,11.796,5.064,11.796,0.000,0.000
617,228.649,6.376,6.376,11.257,4.702,11.257,0.000,0.000
618,229.034,10.246,10.246,10.738,4.340,10.738,0.000,0.000
619,229.419,5.229,5.229,10.237,3.979,10.237,0.000,0.000
620,229.804,6.588,6.588,9.752,3.617,9.752,0.000,0.000
621,230.189,1.816,1.816,9.282,3.255,9.282,0.000,0.000
622,230.574,7.392,7.392,8.825,2.894,8.825,0.000,0.000
623,230.959,3.800,3.800,8.380,2.532,8.380,0.000,0.000
624,231.344,8.588,8.588,7.946,2.170,7.946,0.000,0.000
625,231.729,4.028,4.028,7.521,1.808,7.521,0.000,0.000
626,232.114,8.311,8.311,7.104,1.447,7.104,0.000,0.000
627,232.499,13.142,13.142,6.695,1.085,6.695,0.000,0.000
628,232.884,4.197,4.197,6.292,0.723,6.292,0.000,0.000
629,233.269,9.457,9.457,5.895,0.362,5.895,0.000,0.000
630,233.654,2.474,2.474,5.504,0.000,5.504,0.000,0.000
631,234.040,5.784,5.784,5.478,0.000,5.478,0.000,0.000
632,234.425,1.110,1.110,5.457,0.000,5.457,0.000,0.000
633,234.810,5.572,5.572,5.439,0.000,5.439,0.000,0.000
634,235.195,9.615,9.615,5.425,0.000,5.425,0.000,0.000
635,235.580,4.898,4.898,5.413,0.000,5.413,0.000,0.000
636,235.965,4.898,4.898,5.404,0.000,5.404,0.000,0.000
637,236.350,3.767,3.767,5.397,0.000,5.397,0.000,0.000
638,236.735,5.224,5.224,5.392,0.000,5.392,0.000,0.000
639,237.120,7.995,7.995,5.389,0.000,5.389,0.000,0.000
640,237.505,9.843,9.843,5.388,0.000,5.388,0.000,0.000
641,237.890,9.718,9.718,5.388,0.000,5.388,0.000,0.000
642,238.275,5.207,5.207,5.389,0.000,5.389,0.000,0.000
643,238.660,10.409,10.409,5.391,0.000,5.391,0.000,0.000
644,239.045,4.898,4.898,5.395,0.000,5.395,0.000,0.000
645,239.430,6.387,6.387,5.400,0.000,5.400,0.000,0.000
646,239.815,4.392,4.392,5.405,0.000,5.405,0.000,0.000
647,240.200,6.322,6.322,5.412,0.000,5.412,0.000,0.000
648,240.585,5.338,5.338,5.419,0.000,5.419,0.000,0.000
649,240.970,13.224,13.224,5.428,0.000,5.428,0.000,0.000
650,241.355,7.403,7.403,5.437,0.000,5.437,0.000,0.000
651,241.740,5.370,5.370,5.447,0.000,5.447,0.000,0.000
652,242.125,0.686,0.686,5.458,0.000,5.458,0.000,0.000
653,242.510,3.436,3.436,5.469,0.000,5.469,0.000,0.000
654,242.896,8.283,8.283,5.482,0.000,5.482,0.000,0.000
655,243.281,13.843,13.843,5.495,0.000,5.495,0.000,0.000
656,243.666,4.631,4.631,5.509,0.000,5.509,0.000,0.000
657,244.051,2.533,2.533,5.523,0.000,5.523,0.000,0.000
658,244.436,3.963,3.963,5.539,0.000,5.539,0.000,0.000
659,244.821,1.729,1.729,5.555,0.000,5.555,0.000,0.000
660,245.206,2.186,2.186,5.572,0.000,5.572,0.000,0.000
661,245.591,8.762,8.762,5.590,0.000,5.590,0.000,0.000
662,245.976,11.517,11.517,5.609,0.000,5.609,0.000,0.000
663,246.361,0.000,-0.483,5.628,0.000,5.628,0.000,0.000
664,246.746,11.088,11.088,5.648,0.000,5.648,0.000,0.000
665,247.131,8.137,8.137,5.669,0.000,5.669,0.000,0.000
666,247.516,6.267,6.267,5.691,0.000,5.691,0.000,0.000
667,247.901,10.713,10.713,5.714,0.000,5.714,0.000,0.000
668,248.286,6.762,6.762,5.738,0.000,5.738,0.000,0.000
669,248.671,6.071,6.071,5.762,0.000,5.762,0.000,0.000
670,249.056,6.251,6.251,5.787,0.000,5.787,0.000,0.000
671,249.441,3.794,3.794,5.813,0.000,5.813,0.000,0.000
672,249.826,13.843,13.843,5.840,0.000,5.840,0.000,0.000
673,250.211,7.512,7.512,5.868,0.000,5.868,0.000,0.000
674,250.596,15.120,15.120,5.896,0.000,5.896,0.000,0.000
675,250.981,4.218,4.218,5.925,0.000,5.925,0.000,0.000
676,251.366,2.332,2.332,5.955,0.000,5.955,0.000,0.000
677,251.752,6.039,6.039,5.986,0.000,5.986,0.000,0.000
678,252.137,2.908,2.908,6.017,0.000,6.017,0.000,0.000
679,252.522,2.055,2.055,6.050,0.000,6.050,0.000,0.000
680,252.907,7.691,7.691,6.082,0.000,6.082,0.000,0.000
681,253.292,5.234,5.234,6.116,0.000,6.116,0.000,0.000
682,253.677,5.642,5.642,6.150,0.000,6.150,0.000,0.000
683,254.062,9.316,9.316,6.185,0.000,6.185,0.000,0.000
684,254.447,3.359,3.359,6.220,0.000,6.220,0.000,0.000
685,254.832,5.707,5.707,6.256,0.000,6.256,0.000,0.000
686,255.217,9.528,9.528,6.292,0.000,6.292,0.000,0.000
687,255.602,9.984,9.984,6.328,0.000,6.328,0.000,0.000
688,255.987,11.577,11.577,6.366,0.000,6.366,0.000,0.000
689,256.372,7.870,7.870,6.403,0.000,6.403,0.000,0.000
690,256.757,7.229,7.229,6.441,0.000,6.441,0.000,0.000
691,257.142,9.229,9.229,6.479,0.000,6.479,0.000,0.000
692,257.527,6.196,6.196,6.517,0.000,6.517,0.000,0.000
693,257.912,4.294,4.294,6.556,0.000,6.556,0.000,0.000
694,258.297,12.522,12.522,6.595,0.000,6.595,0.000,0.000
695,258.682,17.490,17.490,6.634,0.000,6.634,0.000,0.000
696,259.067,0.000,-1.657,6.672,0.000,6.672,0.000,0.000
697,259.452,5.767,5.767,6.711,0.000,6.711,0.000,0.000
698,259.837,6.522,6.522,6.750,0.000,6.750,0.000,0.000
699,260.222,5.425,5.425,6.789,0.000,6.789,0.000,0.000
700,260.608,7.555,7.555,6.828,0.000,6.828,0.000,0.000
701,260.993,6.653,6.653,6.867,0.000,6.867,0.000,0.000
702,261.378,13.142,13.142,6.906,0.000,6.906,0.000,0.000
703,261.763,4.506,4.506,6.945,0.000,6.945,0.000,0.000
704,262.148,4.555,4.555,6.983,0.000,6.983,0.000,0.000
705,262.533,3.294,3.294,7.022,0.000,7.022,0.000,0.000
706,262.918,8.653,8.653,7.060,0.000,7.060,0.000,0.000
707,263.303,10.897,10.897,7.098,0.000,7.098,0.000,0.000
708,263.688,11.011,11.011,7.136,0.000,7.136,0.000,0.000
709,264.073,8.653,8.653,7.175,0.000,7.175,0.000,0.000
710,264.458,5.109,5.109,7.213,0.000,7.213,0.000,0.000
711,264.843,7.522,7.522,7.251,0.000,7.251,0.000,0.000
712,265.228,8.403,8.403,7.290,0.000,7.290,0.000,0.000
713,265.613,6.490,6.490,7.329,0.000,7.329,0.000,0.000
714,265.998,13.718,13.718,7.368,0.000,7.368,0.000,0.000
715,266.383,5.767,5.767,7.408,0.000,7.408,0.000,0.000
716,266.768,16.174,16.174,7.449,0.000,7.449,0.000,0.000
717,267.153,14.044,14.044,7.491,0.000,7.491,0.000,0.000
718,267.538,4.914,4.914,7.534,0.000,7.534,0.000,0.000
719,267.923,6.995,6.995,7.579,0.000,7.579,0.000,0.000
720,268.308,11.800,11.800,7.625,0.000,7.625,0.000,0.000
721,268.693,6.897,6.897,7.674,0.000,7.674,0.000,0.000
722,269.078,8.979,8.979,7.725,0.000,7.725,0.000,0.000
723,269.464,5.011,5.011,7.778,0.000,7.778,0.000,0.000
724,269.849,3.914,3.914,7.836,0.000,7.836,0.000,0.000
725,270.234,4.223,4.223,7.897,0.000,7.897,0.000,0.000
726,270.619,6.077,6.077,7.962,0.000,7.962,0.000,0.000
727,271.004,6.653,6.653,8.033,0.000,8.033,0.000,0.000
728,271.389,7.044,7.044,8.109,0.000,8.109,0.000,0.000
729,271.774,4.452,4.452,8.191,0.000,8.191,0.000,0.000
730,272.159,7.011,7.011,8.280,0.000,8.280,0.000,0.000
731,272.544,13.272,13.272,8.377,0.000,8.377,0.000,0.000
732,272.929,7.875,7.875,8.482,0.000,8.482,0.000,0.000
733,273.314,10.126,10.126,8.598,0.000,8.598,0.000,0.000
734,273.699,10.800,10.800,8.723,0.000,8.723,0.000,0.000
735,274.084,10.734,10.734,8.860,0.000,8.860,0.000,0.000
736,274.469,12.963,12.963,9.010,0.000,9.010,0.000,0.000
737,274.854,9.963,9.963,9.173,0.000,9.173,0.000,0.000
738,275.239,14.386,14.386,9.352,0.000,9.352,0.000,0.000
739,275.624,17.631,17.631,9.546,0.000,9.546,0.000,0.000
740,276.009,11.354,11.354,9.758,0.000,9.758,0.000,0.000
741,276.394,5.060,5.060,9.989,0.000,9.989,0.000,0.000
742,276.779,7.865,7.865,10.240,0.000,10.240,0.000,0.000
743,277.164,5.995,5.995,10.513,0.000,10.513,0.000,0.000
744,277.549,7.995,7.995,10.809,0.000,10.809,0.000,0.000
745,277.934,9.191,9.191,11.131,0.000,11.131,0.000,0.000
746,278.320,8.761,8.761,11.478,0.000,11.478,0.000,0.000
747,278.705,10.305,10.305,11.854,0.000,11.854,0.000,0.000
748,279.090,6.077,6.077,12.260,0.000,12.260,0.000,0.000
749,279.475,14.783,14.783,12.697,0.000,12.697,0.000,0.000
750,279.860,11.484,11.484,13.167,0.000,13.167,0.000,0.000
751,280.245,6.680,6.680,13.673,0.000,13.673,0.000,0.000
752,280.630,14.321,14.321,14.215,0.000,14.215,0.000,0.000
753,281.015,14.729,14.729,14.796,0.000,14.796,0.000,0.000
754,281.400,19.354,19.354,15.417,0.000,15.417,0.000,0.000
755,281.785,14.055,14.055,16.080,0.000,16.080,0.000,0.000
756,282.170,5.223,5.223,16.787,0.000,16.787,0.000,0.000
757,282.555,18.859,18.859,18.028,0.490,18.028,0.000,0.000
758,282.940,13.158,13.158,19.317,0.979,19.317,0.000,0.000
759,283.325,16.077,16.077,20.653,1.469,20.653,0.000,0.000
760,283.710,18.712,18.712,22.040,1.958,22.040,0.000,0.000
761,284.095,23.354,23.354,23.477,2.448,23.477,0.000,0.000
762,284.480,28.272,28.272,24.967,2.938,24.967,0.000,0.000
763,284.865,29.337,29.337,26.510,3.427,26.510,0.000,0.000
764,285.250,30.549,30.549,28.107,3.917,28.107,0.000,0.000
765,285.635,23.973,23.973,29.759,4.406,29.759,0.000,0.000
766,286.020,24.321,24.321,31.468,4.896,31.468,0.000,0.000
767,286.405,26.549,26.549,33.232,5.386,33.232,0.000,0.000
768,286.791,37.517,37.517,35.053,5.875,35.053,0.000,0.000
769,287.176,32.549,32.549,36.930,6.365,36.930,0.000,0.000
770,287.561,29.370,29.370,38.863,6.854,38.863,0.000,0.000
771,287.946,49.875,49.875,40.853,7.344,40.853,0.000,0.000
772,288.331,47.647,47.647,42.898,7.833,42.898,0.000,0.000
773,288.716,40.582,40.582,44.997,8.323,44.997,0.000,0.000
774,289.101,50.647,50.647,47.149,8.813,47.149,0.000,0.000
775,289.486,38.810,38.810,49.354,9.302,49.354,0.000,0.000
776,289.871,54.712,54.712,51.608,9.792,51.608,0.000,0.000
777,290.256,58.745,58.745,53.911,10.281,53.911,0.000,0.000
778,290.641,49.484,49.484,56.259,10.771,56.259,0.000,0.000
779,291.026,62.468,62.468,58.651,11.261,58.651,0.000,0.000
780,291.411,62.827,62.827,61.083,11.750,61.083,0.000,0.000
781,291.796,61.859,61.859,63.552,12.240,63.552,0.000,0.000
782,292.181,63.941,63.941,66.056,12.729,66.056,0.000,0.000
783,292.566,64.729,64.729,68.589,13.219,68.589,0.000,0.000
784,292.951,69.778,69.778,71.149,13.709,71.149,0.000,0.000
785,293.336,82.990,82.990,73.730,14.198,73.730,0.000,0.000
786,293.721,70.631,70.631,76.329,14.688,76.329,0.000,0.000
