spectrum,det,part,matrix,component,energy_kev,lines,intensity_pct,expected,measured,sigma,z,ratio,purity,decision,obligatory
ASN8_Th232_2048,ASN8_2048,unknown,0,Bi-214,1847.43,1,2.0270,6488.5,6932.1,185.5,2.39,1.0684,0.485,270.5,1
ASN8_Th232_2048,ASN8_2048,unknown,0,Bi-214,2118.51,1,1.1560,2993.0,5666.0,197.8,13.52,1.8931,0.417,299.4,1
ASN8_Th232_2048,ASN8_2048,unknown,0,Bi-214,2204.10,1,4.9200,3734.8,4238.0,196.7,2.56,1.1348,0.510,303.9,1
ASN8_Th232_2048,ASN8_2048,unknown,0,Bi-214,2447.69,1,1.5450,3798.9,2639.1,133.0,-8.72,0.6947,0.140,200.5,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Th-232,63.81,1,0.2630,2370532.4,2522167.1,2185.0,69.40,1.0640,0.384,2462.1,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Th-232,140.88,1,0.0210,360301.0,381386.0,1418.6,14.86,1.0585,0.201,2094.8,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Ac-228,57.77,1,0.4700,1972452.3,1995793.1,1954.1,11.94,1.0118,0.002,2214.6,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Ac-228,95.96,5,8.0100,951299.3,920503.4,1790.1,-17.20,0.9676,0.052,2481.0,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Ac-228,129.07,1,2.4200,390522.6,407709.4,1427.6,12.04,1.0440,0.051,2094.8,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Ac-228,153.98,1,0.7220,240678.6,226775.8,1403.3,-9.91,0.9422,0.035,2164.9,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Ac-228,209.49,3,4.9650,1023805.8,1325709.9,1769.1,170.66,1.2949,0.032,2201.3,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Ac-228,270.25,1,3.4600,901260.1,828516.2,1497.2,-48.59,0.9193,0.025,1945.5,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Ac-228,336.20,4,14.9890,443312.8,581823.4,1227.5,112.84,1.3124,0.222,1570.5,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Ac-228,409.46,1,1.9200,97935.5,78976.7,814.7,-23.27,0.8064,0.151,1246.0,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Ac-228,463.00,1,4.4000,146304.5,134702.2,812.9,-14.27,0.9207,0.211,1181.3,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Ac-228,508.96,1,0.4500,226056.8,211109.3,836.5,-17.87,0.9339,0.053,1137.8,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Ac-228,562.50,1,0.8700,210910.7,436306.1,949.6,237.36,2.0687,0.030,1111.2,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Ac-228,674.75,1,2.1000,72870.9,52620.5,654.1,-30.96,0.7221,0.212,998.8,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Ac-228,779.42,5,7.8450,121929.4,115004.2,587.4,-11.79,0.9432,0.434,779.3,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Ac-228,836.18,3,3.0600,105075.8,129421.4,566.5,42.98,1.2317,0.591,709.9,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Ac-228,911.50,3,26.8500,259276.5,278558.7,660.5,29.19,1.0744,0.907,643.1,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Ac-228,967.96,2,20.7900,234603.4,223240.1,597.4,-19.02,0.9516,0.911,590.9,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Ac-228,1110.61,1,0.2850,40818.2,38533.1,386.3,-5.92,0.9440,0.046,536.5,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Ac-228,1247.08,1,0.5000,22761.9,23261.8,340.9,1.47,1.0220,0.145,493.1,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Ac-228,1482.93,3,2.1500,29851.6,28997.9,318.8,-2.68,0.9714,0.568,433.5,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Ac-228,1602.51,4,5.8000,57101.7,81394.7,379.0,64.10,1.4254,0.669,406.1,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Th-228,84.37,1,1.1880,2121167.2,2224201.0,2210.0,46.62,1.0486,0.150,2677.1,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Th-228,131.61,1,0.1271,395215.4,417332.6,1423.9,15.53,1.0560,0.088,2081.6,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Th-228,166.41,1,0.1009,151910.5,130894.5,1409.0,-14.92,0.8617,0.186,2233.2,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Th-228,215.26,2,0.2660,1512994.3,1832513.9,1902.9,167.92,1.2112,0.047,2191.5,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Rn-220,549.73,1,0.1140,228619.7,375466.6,919.6,159.68,1.6423,0.154,1116.8,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Pb-212,78.81,4,34.3088,2531425.5,2716946.8,2329.6,79.64,1.0733,0.654,2701.8,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Pb-212,115.18,1,0.5964,280287.7,280502.1,1445.9,0.15,1.0008,0.178,2208.1,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Pb-212,238.63,1,43.6000,2401860.0,2636256.1,2079.8,112.70,1.0976,0.923,2128.6,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Pb-212,300.09,1,3.3005,476056.0,338153.4,1241.6,-111.06,0.7103,0.353,1794.1,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Bi-212,39.86,1,1.0600,1074772.8,1238947.8,1274.6,128.81,1.1528,0.008,1015.2,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Bi-212,72.87,1,0.0925,2853994.4,2991198.3,2387.4,57.47,1.0481,0.000,2700.7,0
ASN8_Th232_3000,ASN8_3000,unknown,0,Bi-212,288.20,1,0.3370,473224.3,326259.5,1281.9,-114.65,0.6894,0.006,1877.3,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Bi-212,328.03,1,0.1250,493557.6,570426.0,1254.3,61.28,1.1557,0.003,1636.0,0
ASN8_Th232_3000,ASN8_3000,unknown,0,Bi-212,452.98,1,0.3630,129688.8,108256.5,804.2,-26.65,0.8347,0.023,1195.4,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Bi-212,727.33,1,6.6700,113718.5,109305.0,646.6,-6.83,0.9612,0.497,904.9,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Bi-212,785.37,1,1.1020,122069.6,116345.0,589.5,-9.71,0.9531,0.200,781.1,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Bi-212,893.41,1,0.3780,224210.3,253724.2,649.0,45.47,1.1316,0.016,663.1,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Bi-212,952.12,1,0.1700,280572.9,268984.9,640.1,-18.10,0.9587,0.009,606.7,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Bi-212,1078.62,1,0.5640,38330.5,38560.6,390.7,0.59,1.0060,0.119,545.3,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Bi-212,1512.70,1,0.2900,36983.3,48101.3,344.8,32.24,1.3006,0.100,429.2,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Bi-212,1620.50,1,1.4700,55957.4,79113.9,374.8,61.78,1.4138,0.218,403.5,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Bi-212,1806.00,1,0.0900,26089.2,20122.3,289.8,-20.59,0.7713,0.028,412.2,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Tl-208,76.64,4,2.5097,2678353.2,2855385.0,2362.8,74.92,1.0661,0.001,2710.4,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Tl-208,277.37,1,2.3720,624200.6,530619.4,1388.2,-67.41,0.8501,0.005,1933.6,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Tl-208,510.77,1,8.1224,228457.7,211390.6,835.2,-20.43,0.9253,0.045,1135.0,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Tl-208,583.19,1,30.5490,183833.4,468803.2,957.6,297.59,2.5502,0.200,1090.4,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Tl-208,763.13,1,0.6433,131504.9,124443.0,615.9,-11.47,0.9463,0.006,820.9,0
ASN8_Th232_3000,ASN8_3000,unknown,0,Tl-208,860.56,1,4.4925,144457.0,178980.0,599.1,57.62,1.2390,0.037,687.9,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Tl-208,2614.51,1,35.8516,45469.5,41289.3,247.5,-16.89,0.9081,0.946,229.9,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Rn-222,81.03,4,0.0016,2368895.0,2537200.2,2282.9,73.72,1.0710,0.001,2684.1,0
ASN8_Th232_3000,ASN8_3000,unknown,0,Rn-222,510.00,1,0.0760,227246.4,211078.2,835.7,-19.35,0.9289,0.459,1136.4,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Pb-214,53.23,1,1.0733,1640523.5,1582653.3,1729.8,-33.45,0.9647,0.006,1946.7,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Pb-214,78.81,4,17.8611,2531425.5,2716946.8,2329.6,79.64,1.0733,0.042,2701.8,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Pb-214,243.14,2,7.7927,2313873.9,2504745.8,2027.3,94.15,1.0825,0.021,2074.7,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Pb-214,295.22,1,18.4672,469182.3,314991.7,1250.9,-123.26,0.6714,0.252,1828.5,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Pb-214,351.93,1,35.7166,378480.6,544072.8,1165.2,142.11,1.4375,0.591,1471.7,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Pb-214,487.11,1,0.4326,198705.3,202696.6,839.9,4.75,1.0201,0.014,1154.2,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Pb-214,580.13,1,0.3685,189441.8,468778.7,958.9,291.31,2.4745,0.012,1093.5,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Pb-214,785.96,1,1.0588,121422.8,115711.0,587.9,-9.72,0.9530,0.066,778.9,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Pb-214,839.06,1,0.5807,106598.7,133230.4,568.1,46.88,1.2498,0.060,706.3,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Bi-214,81.03,4,1.4078,2368895.0,2537200.2,2282.9,73.72,1.0710,0.001,2684.1,0
ASN8_Th232_3000,ASN8_3000,unknown,0,Bi-214,609.32,1,45.4400,127537.7,379119.0,903.1,278.59,2.9726,0.423,1076.1,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Bi-214,674.42,2,2.0220,71366.3,51159.9,650.2,-31.08,0.7169,0.100,993.8,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Bi-214,776.12,2,6.1520,126651.7,119413.3,599.2,-12.08,0.9428,0.055,795.6,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Bi-214,934.06,1,3.0940,296415.1,295622.4,666.6,-1.19,0.9973,0.012,624.0,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Bi-214,1123.74,2,16.5340,40220.9,37455.5,383.1,-7.22,0.9312,0.481,533.0,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Bi-214,1246.59,2,7.2650,22930.2,23452.0,342.4,1.52,1.0228,0.378,495.4,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Bi-214,1390.64,4,8.5070,20695.3,20402.4,316.4,-0.93,0.9859,0.487,456.3,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Bi-214,1509.21,1,2.1270,35961.7,45761.4,342.0,28.65,1.2725,0.098,430.2,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Bi-214,1583.20,1,0.7080,57088.4,81045.8,381.1,62.87,1.4197,0.046,412.1,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Bi-214,1753.65,3,19.2060,29444.7,25850.5,290.1,-12.39,0.8779,0.752,393.4,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Bi-214,1847.43,1,2.0270,17172.5,13401.4,283.4,-13.31,0.7804,0.666,422.4,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Bi-214,2187.82,2,6.0760,9707.0,27284.5,303.6,57.90,2.8108,0.688,416.9,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Bi-214,2447.69,1,1.5450,8374.3,-985.9,200.8,-46.61,-0.1177,0.217,332.7,1
ASN8_Th232_3000,ASN8_3000,unknown,0,Pb-210,46.54,1,4.2501,1088275.1,1214091.0,1421.8,88.49,1.1156,0.165,1471.5,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Ac-228,57.77,1,0.4700,785039.4,698927.4,1624.4,-53.01,0.8903,0.003,2284.9,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Ac-228,95.96,5,8.0100,825888.1,867817.8,1920.0,21.84,1.0508,0.051,2756.1,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Ac-228,129.07,1,2.4200,471791.2,474858.4,1398.8,2.19,1.0065,0.034,1995.5,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Ac-228,153.98,1,0.7220,299239.9,303616.2,1364.8,3.21,1.0146,0.021,2046.4,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Ac-228,209.49,3,4.9650,766719.2,893244.1,1628.3,77.70,1.1650,0.036,2171.7,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Ac-228,270.25,1,3.4600,822489.0,923506.2,1576.0,64.10,1.1228,0.024,2043.6,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Ac-228,336.20,4,14.9890,443505.7,557899.2,1222.3,93.59,1.2579,0.189,1578.1,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Ac-228,409.46,1,1.9200,34262.1,19282.9,816.6,-18.34,0.5628,0.353,1310.2,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Ac-228,463.00,1,4.4000,71680.9,79513.5,799.4,9.80,1.1093,0.363,1217.2,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Ac-228,508.96,1,0.4500,117350.8,114803.3,823.0,-3.10,0.9783,0.071,1220.7,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Ac-228,562.50,1,0.8700,107731.8,246308.1,916.4,151.22,2.2863,0.048,1255.9,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Ac-228,674.75,1,2.1000,46111.9,1881.1,646.7,-68.39,0.0408,0.279,1051.1,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Ac-228,779.42,5,7.8450,108482.7,123658.0,584.8,25.95,1.1399,0.402,757.3,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Ac-228,836.18,3,3.0600,73247.3,85950.5,554.9,22.89,1.1734,0.621,764.3,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Ac-228,911.00,2,26.5700,207150.7,211153.7,651.5,6.14,1.0193,0.927,749.4,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Ac-228,967.84,3,21.0700,182604.6,178252.9,606.6,-7.17,0.9762,0.955,705.9,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Ac-228,1110.61,1,0.2850,30160.3,30517.4,387.0,0.92,1.0118,0.053,556.1,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Ac-228,1247.08,1,0.5000,13286.3,14873.1,339.2,4.68,1.1194,0.213,510.5,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Ac-228,1482.93,3,2.1500,22608.9,17172.3,313.1,-17.36,0.7595,0.601,456.2,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Ac-228,1602.51,4,5.8000,55509.4,73506.0,377.3,47.70,1.3242,0.579,426.2,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Th-228,84.37,1,1.1880,1577504.0,1650592.5,2266.6,32.25,1.0463,0.354,3065.3,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Th-228,131.61,1,0.1271,483550.1,493181.8,1393.0,6.91,1.0199,0.125,1971.9,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Th-228,166.41,1,0.1009,184969.7,170634.8,1365.5,-10.50,0.9225,0.261,2133.1,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Th-228,215.26,2,0.2660,1215596.9,1310067.7,1750.7,53.96,1.0777,0.102,2169.5,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Ra-224,85.59,4,0.4402,1506460.2,1571933.5,2216.1,29.54,1.0435,0.086,2999.7,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Ra-224,240.99,1,4.1000,2395974.6,2559320.6,2072.1,78.83,1.0682,0.544,2155.5,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Pb-212,78.81,4,34.3088,1626813.3,1677660.9,2252.0,22.58,1.0313,0.399,3023.9,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Pb-212,115.18,1,0.5964,282023.7,284752.8,1450.7,1.88,1.0097,0.055,2213.2,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Pb-212,238.63,1,43.6000,2418988.3,2577091.7,2080.1,76.01,1.0654,0.368,2165.2,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Pb-212,300.09,1,3.3005,341581.1,178013.6,1221.2,-133.94,0.5211,0.197,1873.3,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Bi-212,39.86,1,1.0600,484548.4,1112417.8,1159.2,541.63,2.2958,0.030,786.1,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Bi-212,72.87,1,0.0925,1516821.9,1528876.1,2207.3,5.46,1.0079,0.001,3001.2,0
ASN8_Th232_4096,ASN8_4096,unknown,0,Bi-212,288.20,1,0.3370,339476.4,192624.5,1266.8,-115.93,0.5674,0.014,1943.2,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Bi-212,328.03,1,0.1250,429112.4,501539.9,1236.6,58.57,1.1688,0.005,1654.4,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Bi-212,452.98,1,0.3630,60407.2,63061.7,791.0,3.36,1.0439,0.083,1220.7,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Bi-212,727.33,1,6.6700,123856.3,126086.8,642.6,3.47,1.0180,0.768,870.1,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Bi-212,785.37,1,1.1020,106164.6,120451.8,589.1,24.25,1.1346,0.336,771.5,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Bi-212,893.41,1,0.3780,177117.2,186862.4,636.2,15.32,1.0550,0.033,757.6,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Bi-212,952.12,1,0.1700,225289.4,216968.3,645.1,-12.90,0.9631,0.018,723.5,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Bi-212,1078.62,1,0.5640,25528.8,22055.7,391.3,-8.88,0.8640,0.304,584.1,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Bi-212,1512.70,1,0.2900,29170.8,33629.5,335.7,13.28,1.1528,0.191,451.4,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Bi-212,1620.50,1,1.4700,54554.1,71737.9,374.3,45.91,1.3150,0.377,425.2,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Bi-212,1806.00,1,0.0900,22303.4,21486.0,286.7,-2.85,0.9633,0.056,401.4,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Tl-208,76.64,4,2.5097,1613917.5,1652596.8,2248.6,17.20,1.0240,0.002,3028.2,0
ASN8_Th232_4096,ASN8_4096,unknown,0,Tl-208,277.37,1,2.3720,481952.9,497834.5,1417.1,11.21,1.0330,0.006,2010.4,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Tl-208,510.77,1,8.1224,117456.1,111754.7,821.4,-6.94,0.9515,0.086,1221.2,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Tl-208,583.19,1,30.5490,119016.0,311642.1,955.8,201.54,2.6185,0.310,1264.8,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Tl-208,763.13,1,0.6433,134678.2,145543.3,617.6,17.59,1.0807,0.006,787.1,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Tl-208,860.56,1,4.4925,105350.1,116739.6,582.6,19.55,1.1081,0.051,765.8,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Tl-208,2614.51,1,35.8516,43545.3,41592.5,248.8,-7.85,0.9552,0.991,231.5,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Rn-222,81.03,4,0.0016,1653639.4,1721795.8,2290.4,29.76,1.0412,0.001,3081.6,0
ASN8_Th232_4096,ASN8_4096,unknown,0,Rn-222,510.00,1,0.0760,117401.0,112732.7,821.9,-5.68,0.9602,0.588,1221.0,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Pb-214,53.23,1,1.0733,754692.9,656522.0,1427.8,-68.76,0.8699,0.016,1927.7,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Pb-214,78.81,4,17.8611,1626813.3,1677660.9,2252.0,22.58,1.0313,0.101,3023.9,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Pb-214,243.14,2,7.7927,2364843.2,2522991.2,2059.5,76.79,1.0669,0.032,2145.5,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Pb-214,295.22,1,18.4672,336448.3,159820.5,1229.1,-143.70,0.4750,0.549,1900.1,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Pb-214,351.93,1,35.7166,441533.8,560344.0,1180.4,100.66,1.2691,0.801,1487.0,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Pb-214,487.11,1,0.4326,111221.0,128397.5,823.7,20.85,1.1544,0.038,1206.8,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Pb-214,580.13,1,0.3685,118899.4,307558.8,955.0,197.56,2.5867,0.031,1267.5,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Pb-214,785.96,1,1.0588,105247.3,119255.0,588.0,23.82,1.1331,0.117,771.2,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Pb-214,839.06,1,0.5807,74350.4,87953.2,557.8,24.39,1.1830,0.127,766.6,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Bi-214,81.03,4,1.4078,1653639.4,1721795.8,2290.4,29.76,1.0412,0.001,3081.6,0
ASN8_Th232_4096,ASN8_4096,unknown,0,Bi-214,609.32,1,45.4400,98212.1,264778.6,917.2,181.59,2.6960,0.574,1237.7,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Bi-214,674.42,2,2.0220,46111.9,1881.1,646.7,-68.39,0.0408,0.122,1051.1,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Bi-214,776.12,2,6.1520,116757.1,131770.5,598.2,25.10,1.1286,0.062,770.5,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Bi-214,934.06,1,3.0940,241880.9,232203.5,662.1,-14.62,0.9600,0.016,736.4,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Bi-214,1123.74,2,16.5340,29196.3,30946.6,382.2,4.58,1.0599,0.689,545.9,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Bi-214,1246.59,2,7.2650,13299.2,14913.6,339.5,4.76,1.1214,0.664,510.8,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Bi-214,1390.64,4,8.5070,13940.1,11435.7,312.2,-8.02,0.8203,0.748,475.2,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Bi-214,1509.21,1,2.1270,27944.2,30818.2,332.3,8.65,1.1028,0.121,452.8,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Bi-214,1583.20,1,0.7080,54524.9,72371.9,378.5,47.15,1.3273,0.045,431.7,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Bi-214,1753.65,3,19.2060,25339.5,22291.5,286.2,-10.65,0.8797,0.901,397.5,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Bi-214,1847.43,1,2.0270,12193.9,16182.2,279.8,14.26,1.3271,0.850,406.1,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Bi-214,2118.51,1,1.1560,4748.4,2467.1,301.7,-7.56,0.5196,0.909,487.3,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Bi-214,2204.10,1,4.9200,7243.7,10408.9,300.2,10.54,1.4370,0.936,462.0,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Bi-214,2447.69,1,1.5450,3875.7,6151.5,199.8,11.39,1.5872,0.491,299.9,1
ASN8_Th232_4096,ASN8_4096,unknown,0,Pb-210,46.54,1,4.2501,657747.6,914415.5,1268.7,202.30,1.3902,0.454,1365.8,1
ASN8_Th232_8192,ASN8_8192,unknown,0,Th-232,63.81,1,0.2630,6790451.4,6880020.8,2646.0,33.85,1.0132,0.455,517.0,1
ASN8_Th232_8192,ASN8_8192,unknown,0,Th-232,140.88,1,0.0210,626935.1,731986.0,1693.8,62.02,1.1676,0.393,2395.2,1
ASN8_Th232_8192,ASN8_8192,unknown,0,Ac-228,57.77,1,0.4700,5789480.4,6111437.6,2485.1,129.55,1.0556,0.001,352.0,1
ASN8_Th232_8192,ASN8_8192,unknown,0,Ac-228,95.96,5,8.0100,4274699.9,4780087.3,2353.4,214.75,1.1182,0.012,1412.7,1
ASN8_Th232_8192,ASN8_8192,unknown,0,Ac-228,134.79,2,3.1420,610753.6,910304.0,1690.9,177.15,1.4905,0.041,2286.8,1
ASN8_Th232_8192,ASN8_8192,unknown,0,Ac-228,209.49,3,4.9650,2103466.1,2222312.7,2093.4,56.77,1.0565,0.015,2405.4,1
ASN8_Th232_8192,ASN8_8192,unknown,0,Ac-228,270.25,1,3.4600,1880320.6,1777221.5,1810.9,-56.93,0.9452,0.012,2001.0,1
ASN8_Th232_8192,ASN8_8192,unknown,0,Ac-228,336.20,4,14.9890,647962.9,760871.8,1337.0,84.45,1.1743,0.142,1650.1,1
ASN8_Th232_8192,ASN8_8192,unknown,0,Ac-228,409.46,1,1.9200,142886.9,163709.3,896.8,23.22,1.1457,0.121,1300.0,1
ASN8_Th232_8192,ASN8_8192,unknown,0,Ac-228,463.00,1,4.4000,128699.4,92150.6,870.2,-42.00,0.7160,0.234,1327.0,1
ASN8_Th232_8192,ASN8_8192,unknown,0,Ac-228,508.96,1,0.4500,101924.0,61643.5,881.2,-45.71,0.6048,0.139,1377.4,1
ASN8_Th232_8192,ASN8_8192,unknown,0,Ac-228,562.50,1,0.8700,118759.8,281598.8,984.2,165.46,2.3712,0.051,1351.3,1
ASN8_Th232_8192,ASN8_8192,unknown,0,Ac-228,674.75,1,2.1000,94402.0,89812.4,678.4,-6.77,0.9514,0.153,989.3,1
ASN8_Th232_8192,ASN8_8192,unknown,0,Ac-228,779.42,5,7.8450,145610.2,131345.7,602.4,-23.68,0.9020,0.338,779.7,1
ASN8_Th232_8192,ASN8_8192,unknown,0,Ac-228,836.18,3,3.0600,108428.6,111087.0,567.6,4.68,1.0245,0.501,744.6,1
ASN8_Th232_8192,ASN8_8192,unknown,0,Ac-228,911.50,3,26.8500,242031.3,254098.5,657.8,18.34,1.0499,0.882,683.7,1
ASN8_Th232_8192,ASN8_8192,unknown,0,Ac-228,967.96,2,20.7900,214711.4,210797.8,604.6,-6.47,0.9818,0.890,635.3,1
ASN8_Th232_8192,ASN8_8192,unknown,0,Ac-228,1110.61,1,0.2850,40250.1,42767.8,380.8,6.61,1.0626,0.044,513.5,1
ASN8_Th232_8192,ASN8_8192,unknown,0,Ac-228,1247.08,1,0.5000,21551.7,20970.6,328.8,-1.77,0.9730,0.142,475.6,1
ASN8_Th232_8192,ASN8_8192,unknown,0,Ac-228,1482.93,3,2.1500,26051.4,20316.9,296.0,-19.37,0.7799,0.519,414.8,1
ASN8_Th232_8192,ASN8_8192,unknown,0,Ac-228,1602.51,4,5.8000,58765.7,73182.5,361.0,39.93,1.2453,0.579,388.3,1
