ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th,Xray-Ba
3945,1324.447,24.488,26.131,15.056,5.493,19.328,0.000,1.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3946,1324.770,28.192,26.130,15.054,5.493,19.328,0.000,1.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3947,1325.093,15.673,26.130,15.051,5.492,19.328,0.000,1.309,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3948,1325.416,26.636,26.129,15.049,5.492,19.328,0.000,1.309,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3949,1325.739,22.007,26.128,15.046,5.492,19.328,0.000,1.308,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3950,1326.062,21.525,26.127,15.044,5.491,19.328,0.000,1.308,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3951,1326.385,29.006,26.126,15.042,5.491,19.328,0.000,1.307,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3952,1326.708,26.859,26.126,15.039,5.491,19.328,0.000,1.307,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3953,1327.031,15.637,26.125,15.037,5.490,19.328,0.000,1.306,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3954,1327.354,21.859,26.124,15.034,5.490,19.328,0.000,1.306,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3955,1327.678,25.303,26.123,15.032,5.490,19.328,0.000,1.305,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3956,1328.001,38.377,26.122,15.030,5.490,19.327,0.000,1.305,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3957,1328.324,25.711,26.122,15.027,5.490,19.327,0.000,1.304,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3958,1328.647,24.525,26.121,15.025,5.490,19.327,0.000,1.304,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3959,1328.970,13.340,26.120,15.022,5.490,19.327,0.000,1.303,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3960,1329.293,18.859,26.119,15.020,5.490,19.326,0.000,1.303,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3961,1329.616,21.340,26.118,15.018,5.490,19.326,0.000,1.302,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3962,1329.939,27.044,26.118,15.015,5.490,19.326,0.000,1.302,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3963,1330.262,33.970,26.117,15.013,5.490,19.326,0.000,1.301,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3964,1330.585,31.377,26.116,15.010,5.491,19.325,0.000,1.301,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3965,1330.908,19.340,26.116,15.008,5.491,19.325,0.000,1.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3966,1331.231,26.118,26.115,15.006,5.491,19.324,0.000,1.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3967,1331.554,23.082,26.114,15.003,5.491,19.324,0.000,1.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3968,1331.877,25.822,26.114,15.001,5.492,19.324,0.000,1.298,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3969,1332.200,23.266,26.113,14.998,5.492,19.323,0.000,1.298,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3970,1332.523,28.303,26.113,14.996,5.493,19.323,0.000,1.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3971,1332.847,32.933,26.112,14.994,5.493,19.322,0.000,1.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3972,1333.170,22.155,26.112,14.991,5.494,19.322,0.000,1.296,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3973,1333.493,26.415,26.112,14.989,5.495,19.322,0.000,1.296,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3974,1333.816,5.823,26.111,14.986,5.495,19.321,0.000,1.295,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3975,1334.139,22.340,26.111,14.984,5.496,19.321,0.000,1.294,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3976,1334.462,23.563,26.111,14.982,5.497,19.320,0.000,1.294,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3977,1334.785,33.267,26.111,14.979,5.498,19.320,0.000,1.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3978,1335.108,21.304,26.111,14.977,5.498,19.319,0.000,1.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3979,1335.431,44.230,26.111,14.974,5.499,19.319,0.000,1.292,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3980,1335.754,32.045,26.111,14.972,5.500,19.319,0.000,1.292,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3981,1336.077,19.006,26.111,14.970,5.502,19.318,0.000,1.291,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3982,1336.400,37.377,26.111,14.967,5.503,19.318,0.000,1.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3983,1336.723,23.192,26.111,14.965,5.504,19.318,0.000,1.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3984,1337.046,18.600,26.112,14.962,5.505,19.317,0.000,1.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3985,1337.369,24.563,26.112,14.960,5.507,19.317,0.000,1.289,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3986,1337.692,22.563,26.113,14.957,5.508,19.317,0.000,1.288,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3987,1338.015,15.489,26.114,14.955,5.510,19.316,0.000,1.288,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3988,1338.338,12.600,26.115,14.953,5.511,19.316,0.000,1.287,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3989,1338.661,11.452,26.116,14.950,5.513,19.316,0.000,1.287,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3990,1338.984,22.415,26.117,14.948,5.515,19.316,0.000,1.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3991,1339.307,21.378,26.119,14.945,5.517,19.316,0.000,1.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3992,1339.630,22.674,26.120,14.943,5.519,19.316,0.000,1.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3993,1339.953,14.749,26.122,14.941,5.521,19.316,0.000,1.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3994,1340.276,28.415,26.124,14.938,5.523,19.316,0.000,1.284,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3995,1340.599,18.786,26.126,14.936,5.526,19.316,0.000,1.284,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3996,1340.922,27.823,26.128,14.933,5.528,19.316,0.000,1.283,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3997,1341.246,24.749,26.130,14.931,5.531,19.317,0.000,1.283,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3998,1341.569,8.082,26.133,14.929,5.534,19.317,0.000,1.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3999,1341.892,28.415,26.136,14.926,5.537,19.317,0.000,1.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4000,1342.215,30.340,26.138,14.924,5.540,19.317,0.000,1.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4001,1342.538,22.637,26.141,14.921,5.543,19.317,0.000,1.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4002,1342.861,12.749,26.143,14.919,5.547,19.317,0.000,1.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4003,1343.184,23.934,26.145,14.917,5.550,19.316,0.000,1.279,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4004,1343.507,17.823,26.148,14.914,5.553,19.316,0.000,1.279,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4005,1343.830,28.526,26.150,14.912,5.557,19.315,0.000,1.278,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4006,1344.153,31.082,26.152,14.909,5.560,19.315,0.000,1.277,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4007,1344.476,17.083,26.155,14.907,5.564,19.314,0.000,1.277,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4008,1344.799,15.304,26.157,14.905,5.567,19.313,0.000,1.276,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4009,1345.122,30.749,26.159,14.902,5.571,19.313,0.000,1.276,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4010,1345.445,29.638,26.161,14.900,5.575,19.312,0.000,1.275,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4011,1345.768,14.193,26.163,14.897,5.578,19.311,0.000,1.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4012,1346.091,9.453,26.165,14.895,5.582,19.310,0.000,1.273,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4013,1346.414,25.897,26.168,14.893,5.585,19.309,0.000,1.273,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4014,1346.737,27.490,26.170,14.890,5.589,19.309,0.000,1.272,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4015,1347.060,32.786,26.172,14.888,5.592,19.308,0.000,1.271,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4016,1347.383,20.379,26.174,14.885,5.596,19.307,0.000,1.271,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4017,1347.706,16.675,26.176,14.883,5.600,19.306,0.000,1.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4018,1348.029,29.860,26.177,14.881,5.603,19.305,0.000,1.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4019,1348.352,30.121,26.179,14.878,5.607,19.304,0.000,1.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4020,1348.675,27.971,26.181,14.876,5.610,19.303,0.000,1.268,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4021,1348.998,14.231,26.183,14.873,5.614,19.302,0.000,1.267,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4022,1349.321,15.454,26.185,14.871,5.617,19.301,0.000,1.266,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4023,1349.644,27.602,26.187,14.868,5.621,19.300,0.000,1.266,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4024,1349.967,20.861,26.188,14.866,5.625,19.299,0.000,1.265,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4025,1350.290,20.527,26.190,14.864,5.628,19.298,0.000,1.264,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4026,1350.613,25.934,26.192,14.861,5.632,19.297,0.000,1.263,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4027,1350.936,7.046,26.194,14.859,5.635,19.296,0.000,1.263,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4028,1351.259,36.046,26.195,14.856,5.639,19.295,0.000,1.262,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4029,1351.582,14.676,26.197,14.854,5.642,19.294,0.000,1.261,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4030,1351.905,20.269,26.199,14.852,5.646,19.293,0.000,1.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4031,1352.228,18.824,26.200,14.849,5.649,19.292,0.000,1.259,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4032,1352.551,38.861,26.202,14.847,5.653,19.291,0.000,1.259,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4033,1352.874,34.602,26.204,14.844,5.656,19.290,0.000,1.258,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4034,1353.197,24.379,26.205,14.842,5.659,19.289,0.000,1.257,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4035,1353.520,19.491,26.207,14.840,5.663,19.288,0.000,1.256,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4036,1353.843,33.565,26.209,14.837,5.666,19.287,0.000,1.255,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4037,1354.166,26.342,26.210,14.835,5.670,19.286,0.000,1.255,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4038,1354.489,11.343,26.212,14.832,5.673,19.285,0.000,1.254,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4039,1354.812,22.380,26.214,14.830,5.676,19.285,0.000,1.253,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4040,1355.135,11.750,26.216,14.828,5.680,19.284,0.000,1.252,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4041,1355.458,24.713,26.217,14.825,5.683,19.283,0.000,1.251,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4042,1355.781,12.453,26.218,14.823,5.686,19.282,0.000,1.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4043,1356.104,41.010,26.220,14.820,5.689,19.281,0.000,1.249,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4044,1356.427,13.825,26.221,14.818,5.692,19.280,0.000,1.249,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4045,1356.750,20.602,26.222,14.816,5.695,19.279,0.000,1.248,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4046,1357.073,33.342,26.223,14.813,5.698,19.278,0.000,1.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4047,1357.396,19.789,26.224,14.811,5.701,19.277,0.000,1.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4048,1357.719,28.380,26.224,14.808,5.704,19.276,0.000,1.245,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4049,1358.042,16.750,26.225,14.806,5.706,19.274,0.000,1.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4050,1358.365,10.380,26.225,14.804,5.709,19.273,0.000,1.243,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4051,1358.688,24.713,26.225,14.801,5.711,19.272,0.000,1.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4052,1359.011,19.898,26.225,14.799,5.714,19.271,0.000,1.241,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4053,1359.334,23.232,26.225,14.796,5.716,19.269,0.000,1.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4054,1359.657,23.084,26.225,14.794,5.719,19.268,0.000,1.239,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4055,1359.980,27.714,26.225,14.792,5.721,19.266,0.000,1.238,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4056,1360.303,27.085,26.225,14.789,5.723,19.265,0.000,1.237,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4057,1360.626,37.084,26.224,14.787,5.725,19.263,0.000,1.236,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4058,1360.949,18.232,26.223,14.784,5.727,19.262,0.000,1.235,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4059,1361.272,14.863,26.222,14.782,5.729,19.260,0.000,1.233,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4060,1361.595,17.604,26.222,14.779,5.731,19.258,0.000,1.232,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4061,1361.918,18.752,26.220,14.777,5.733,19.257,0.000,1.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4062,1362.241,17.936,26.219,14.775,5.734,19.255,0.000,1.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4063,1362.564,19.899,26.218,14.772,5.736,19.253,0.000,1.229,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4064,1362.887,24.603,26.216,14.770,5.737,19.252,0.000,1.228,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4065,1363.210,24.788,26.215,14.767,5.739,19.250,0.000,1.226,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4066,1363.533,10.974,26.213,14.765,5.740,19.248,0.000,1.225,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4067,1363.856,33.974,26.211,14.763,5.741,19.246,0.000,1.224,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4068,1364.179,18.566,26.209,14.760,5.742,19.244,0.000,1.223,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4069,1364.502,8.789,26.207,14.758,5.743,19.243,0.000,1.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4070,1364.825,18.121,26.205,14.755,5.744,19.241,0.000,1.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4071,1365.148,28.864,26.202,14.753,5.744,19.239,0.000,1.219,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4072,1365.471,33.492,26.200,14.751,5.745,19.237,0.000,1.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4073,1365.794,40.861,26.197,14.748,5.746,19.235,0.000,1.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4074,1366.118,32.344,26.195,14.746,5.746,19.233,0.000,1.215,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4075,1366.441,7.603,26.192,14.743,5.746,19.232,0.000,1.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4076,1366.764,24.345,26.189,14.741,5.747,19.230,0.000,1.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4077,1367.087,31.418,26.186,14.739,5.747,19.228,0.000,1.211,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4078,1367.410,12.048,26.183,14.736,5.747,19.226,0.000,1.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4079,1367.733,16.271,26.179,14.734,5.747,19.224,0.000,1.208,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4080,1368.056,30.456,26.176,14.731,5.746,19.223,0.000,1.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4081,1368.379,28.530,26.173,14.729,5.746,19.221,0.000,1.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4082,1368.702,19.826,26.169,14.727,5.746,19.219,0.000,1.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4083,1369.025,25.826,26.165,14.724,5.745,19.218,0.000,1.203,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4084,1369.348,27.381,26.162,14.722,5.745,19.216,0.000,1.201,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4085,1369.671,29.307,26.158,14.719,5.744,19.215,0.000,1.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4086,1369.994,18.308,26.154,14.717,5.743,19.213,0.000,1.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4087,1370.317,15.011,26.150,14.715,5.742,19.212,0.000,1.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4088,1370.640,20.344,26.146,14.712,5.741,19.210,0.000,1.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4089,1370.963,20.234,26.142,14.710,5.740,19.208,0.000,1.194,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4090,1371.286,19.234,26.137,14.707,5.738,19.207,0.000,1.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4091,1371.609,19.899,26.133,14.705,5.737,19.205,0.000,1.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4092,1371.932,16.197,26.128,14.703,5.735,19.204,0.000,1.189,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4093,1372.255,17.011,26.123,14.700,5.733,19.202,0.000,1.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4094,1372.578,28.233,26.118,14.698,5.732,19.200,0.000,1.186,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4095,1372.901,20.233,26.112,14.695,5.730,19.198,0.000,1.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4096,1373.224,15.307,26.107,14.693,5.727,19.197,0.000,1.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4097,1373.547,17.678,26.101,14.690,5.725,19.195,0.000,1.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4098,1373.870,24.567,26.095,14.688,5.723,19.193,0.000,1.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4099,1374.193,22.901,26.089,14.686,5.720,19.191,0.000,1.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4100,1374.516,11.604,26.083,14.683,5.717,19.189,0.000,1.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4101,1374.839,36.640,26.076,14.681,5.715,19.187,0.000,1.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4102,1375.162,31.641,26.070,14.678,5.712,19.185,0.000,1.173,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4103,1375.485,30.085,26.063,14.676,5.709,19.183,0.000,1.171,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4104,1375.808,26.234,26.056,14.674,5.705,19.181,0.000,1.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4105,1376.131,19.197,26.049,14.671,5.702,19.179,0.000,1.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4106,1376.454,0.000,26.041,14.669,5.698,19.177,0.000,1.166,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4107,1376.777,38.900,26.034,14.666,5.695,19.175,0.000,1.164,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4108,1377.100,19.159,26.026,14.664,5.691,19.173,0.000,1.162,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4109,1377.424,32.345,26.019,14.662,5.687,19.171,0.000,1.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4110,1377.747,13.086,26.011,14.659,5.683,19.169,0.000,1.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4111,1378.070,28.864,26.003,14.657,5.679,19.167,0.000,1.156,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4112,1378.393,20.863,25.994,14.654,5.675,19.165,0.000,1.155,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4113,1378.716,19.900,25.986,14.652,5.671,19.163,0.000,1.153,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4114,1379.039,22.271,25.978,14.650,5.666,19.161,0.000,1.151,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4115,1379.362,15.382,25.969,14.647,5.662,19.159,0.000,1.149,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4116,1379.685,12.752,25.960,14.645,5.657,19.156,0.000,1.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4117,1380.008,21.270,25.951,14.642,5.652,19.154,0.000,1.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4118,1380.331,30.530,25.943,14.640,5.647,19.152,0.000,1.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4119,1380.654,7.197,25.933,14.638,5.642,19.150,0.000,1.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4120,1380.977,30.493,25.924,14.635,5.637,19.148,0.000,1.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4121,1381.300,33.419,25.915,14.633,5.632,19.146,0.000,1.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4122,1381.623,20.827,25.906,14.630,5.626,19.144,0.000,1.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4123,1381.946,15.640,25.885,14.617,5.620,19.133,0.000,1.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4124,1382.269,20.604,25.865,14.604,5.613,19.121,0.000,1.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4125,1382.592,20.382,25.844,14.590,5.606,19.110,0.000,1.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4126,1382.915,28.160,25.824,14.577,5.599,19.099,0.000,1.126,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4127,1383.239,13.493,25.803,14.563,5.592,19.088,0.000,1.123,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4128,1383.562,19.234,25.782,14.550,5.585,19.076,0.000,1.121,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4129,1383.885,8.123,25.762,14.537,5.578,19.065,0.000,1.119,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4130,1384.208,30.012,25.741,14.523,5.571,19.054,0.000,1.116,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4131,1384.531,30.085,25.720,14.510,5.563,19.043,0.000,1.114,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4132,1384.854,33.419,25.699,14.497,5.556,19.032,0.000,1.112,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4133,1385.177,29.790,25.679,14.483,5.548,19.021,0.000,1.109,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4134,1385.500,49.233,25.658,14.470,5.541,19.010,0.000,1.107,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4135,1385.823,35.381,25.637,14.456,5.533,18.999,0.000,1.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4136,1386.146,18.901,25.616,14.443,5.526,18.989,0.000,1.102,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4137,1386.469,20.493,25.595,14.430,5.518,18.978,0.000,1.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4138,1386.792,26.345,25.574,14.416,5.510,18.967,0.000,1.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4139,1387.115,25.679,25.553,14.403,5.502,18.956,0.000,1.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4140,1387.439,28.679,25.532,14.389,5.494,18.946,0.000,1.092,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4141,1387.762,28.381,25.511,14.376,5.486,18.935,0.000,1.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4142,1388.085,28.456,25.490,14.363,5.478,18.924,0.000,1.087,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4143,1388.408,44.641,25.468,14.349,5.470,18.913,0.000,1.085,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4144,1388.731,20.271,25.447,14.336,5.462,18.902,0.000,1.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4145,1389.054,14.420,25.425,14.323,5.454,18.892,0.000,1.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4146,1389.377,20.012,25.404,14.309,5.446,18.881,0.000,1.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4147,1389.700,22.197,25.382,14.296,5.438,18.870,0.000,1.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4148,1390.023,20.234,25.360,14.282,5.429,18.859,0.000,1.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4149,1390.346,16.457,25.339,14.269,5.421,18.848,0.000,1.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4150,1390.669,29.085,25.317,14.256,5.413,18.837,0.000,1.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4151,1390.993,28.493,25.295,14.242,5.404,18.826,0.000,1.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4152,1391.316,34.197,25.273,14.229,5.396,18.815,0.000,1.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4153,1391.639,39.492,25.251,14.215,5.388,18.804,0.000,1.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4154,1391.962,30.123,25.230,14.202,5.379,18.793,0.000,1.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4155,1392.285,41.640,25.208,14.189,5.371,18.782,0.000,1.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4156,1392.608,23.197,25.186,14.175,5.363,18.771,0.000,1.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4157,1392.931,23.974,25.164,14.162,5.354,18.760,0.000,1.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4158,1393.254,21.345,25.142,14.149,5.346,18.749,0.000,1.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4159,1393.577,13.122,25.120,14.135,5.338,18.738,0.000,1.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4160,1393.901,27.382,25.098,14.122,5.329,18.728,0.000,1.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4161,1394.224,32.085,25.077,14.108,5.321,18.717,0.000,1.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000
