ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232
5777,2253.287,305.691,305.691,258.733,28.113,0.000,258.732,0.000,0.001,0.000,0.000,0.000,0.000
5778,2253.672,344.098,344.098,258.807,28.212,0.000,258.807,0.000,0.001,0.000,0.000,0.000,0.000
5779,2254.057,341.430,341.430,258.882,28.311,0.000,258.882,0.000,0.001,0.000,0.000,0.000,0.000
5780,2254.442,327.961,327.961,258.958,28.410,0.000,258.957,0.000,0.001,0.000,0.000,0.000,0.000
5781,2254.828,334.241,334.241,259.034,28.509,0.000,259.033,0.000,0.001,0.000,0.000,0.000,0.000
5782,2255.213,350.618,350.618,259.110,28.608,0.000,259.109,0.000,0.001,0.000,0.000,0.000,0.000
5783,2255.598,327.473,327.473,259.187,28.707,0.000,259.186,0.000,0.001,0.000,0.000,0.000,0.000
5784,2255.983,325.821,325.821,259.264,28.806,0.000,259.263,0.000,0.001,0.000,0.000,0.000,0.000
5785,2256.368,348.258,348.258,259.342,28.905,0.000,259.341,0.000,0.001,0.000,0.000,0.000,0.000
5786,2256.752,330.504,330.504,259.419,29.005,0.000,259.419,0.000,0.001,0.000,0.000,0.000,0.000
5787,2257.137,316.485,316.485,259.498,29.104,0.000,259.497,0.000,0.001,0.000,0.000,0.000,0.000
5788,2257.522,342.740,342.740,259.576,29.203,0.000,259.576,0.000,0.001,0.000,0.000,0.000,0.000
5789,2257.907,306.617,306.617,259.655,29.302,0.000,259.655,0.000,0.001,0.000,0.000,0.000,0.000
5790,2258.291,321.890,321.890,259.734,29.401,0.000,259.734,0.000,0.001,0.000,0.000,0.000,0.000
5791,2258.676,311.185,311.185,259.814,29.500,0.000,259.813,0.000,0.001,0.000,0.000,0.000,0.000
5792,2259.061,330.991,330.991,259.893,29.599,0.000,259.893,0.000,0.001,0.000,0.000,0.000,0.000
5793,2259.445,340.464,340.464,259.973,29.698,0.000,259.973,0.000,0.001,0.000,0.000,0.000,0.000
5794,2259.829,349.452,349.452,260.053,29.797,0.000,260.053,0.000,0.001,0.000,0.000,0.000,0.000
5795,2260.214,338.414,338.414,260.133,29.896,0.000,260.133,0.000,0.001,0.000,0.000,0.000,0.000
5796,2260.598,336.226,336.226,260.214,29.995,0.000,260.213,0.000,0.001,0.000,0.000,0.000,0.000
5797,2260.982,322.808,322.808,260.294,30.094,0.000,260.294,0.000,0.001,0.000,0.000,0.000,0.000
5798,2261.367,328.677,328.677,260.375,30.193,0.000,260.374,0.000,0.001,0.000,0.000,0.000,0.000
5799,2261.751,330.473,330.473,260.456,30.292,0.000,260.455,0.000,0.001,0.000,0.000,0.000,0.000
5800,2262.135,288.099,288.099,260.536,30.391,0.000,260.536,0.000,0.001,0.000,0.000,0.000,0.000
5801,2262.519,329.354,329.354,260.617,30.490,0.000,260.616,0.000,0.001,0.000,0.000,0.000,0.000
5802,2262.903,315.682,315.682,260.698,30.589,0.000,260.697,0.000,0.001,0.000,0.000,0.000,0.000
5803,2263.287,277.838,277.838,260.779,30.688,0.000,260.778,0.000,0.001,0.000,0.000,0.000,0.000
5804,2263.671,346.463,346.463,260.859,30.787,0.000,260.859,0.000,0.001,0.000,0.000,0.000,0.000
5805,2264.054,295.250,295.250,260.940,30.886,0.000,260.939,0.000,0.001,0.000,0.000,0.000,0.000
5806,2264.438,328.001,328.001,261.021,30.985,0.000,261.020,0.000,0.001,0.000,0.000,0.000,0.000
5807,2264.822,333.669,333.669,261.101,31.084,0.000,261.101,0.000,0.001,0.000,0.000,0.000,0.000
5808,2265.205,324.096,324.096,261.182,31.184,0.000,261.181,0.000,0.001,0.000,0.000,0.000,0.000
5809,2265.589,281.784,281.784,261.262,31.283,0.000,261.262,0.000,0.001,0.000,0.000,0.000,0.000
5810,2265.973,348.428,348.428,261.343,31.382,0.000,261.342,0.000,0.001,0.000,0.000,0.000,0.000
5811,2266.356,326.879,326.879,261.423,31.481,0.000,261.422,0.000,0.001,0.000,0.000,0.000,0.000
5812,2266.739,306.564,306.564,261.503,31.580,0.000,261.502,0.000,0.001,0.000,0.000,0.000,0.000
5813,2267.123,291.377,291.377,261.583,31.679,0.000,261.582,0.000,0.001,0.000,0.000,0.000,0.000
5814,2267.506,304.221,304.221,261.662,31.778,0.000,261.661,0.000,0.001,0.000,0.000,0.000,0.000
5815,2267.889,336.723,336.723,261.741,31.877,0.000,261.741,0.000,0.001,0.000,0.000,0.000,0.000
5816,2268.272,322.826,322.826,261.821,31.976,0.000,261.820,0.000,0.001,0.000,0.000,0.000,0.000
5817,2268.655,319.991,319.991,261.899,32.075,0.000,261.899,0.000,0.001,0.000,0.000,0.000,0.000
5818,2269.038,333.124,333.124,261.978,32.174,0.000,261.977,0.000,0.001,0.000,0.000,0.000,0.000
5819,2269.421,323.678,323.678,262.056,32.273,0.000,262.055,0.000,0.001,0.000,0.000,0.000,0.000
5820,2269.804,328.987,328.987,262.134,32.372,0.000,262.133,0.000,0.001,0.000,0.000,0.000,0.000
5821,2270.187,327.599,327.599,262.212,32.471,0.000,262.211,0.000,0.001,0.000,0.000,0.000,0.000
5822,2270.570,303.337,303.337,262.289,32.570,0.000,262.288,0.000,0.001,0.000,0.000,0.000,0.000
5823,2270.953,306.860,306.860,262.366,32.669,0.000,262.365,0.000,0.001,0.000,0.000,0.000,0.000
5824,2271.336,295.213,295.213,262.443,32.768,0.000,262.442,0.000,0.001,0.000,0.000,0.000,0.000
5825,2271.718,339.096,339.096,262.519,32.867,0.000,262.518,0.000,0.001,0.000,0.000,0.000,0.000
5826,2272.101,290.526,290.526,262.594,32.966,0.000,262.594,0.000,0.001,0.000,0.000,0.000,0.000
5827,2272.483,333.110,333.110,262.670,33.065,0.000,262.669,0.000,0.001,0.000,0.000,0.000,0.000
5828,2272.866,341.033,341.033,262.744,33.164,0.000,262.744,0.000,0.001,0.000,0.000,0.000,0.000
5829,2273.248,328.292,328.292,262.819,33.263,0.000,262.818,0.000,0.001,0.000,0.000,0.000,0.000
5830,2273.630,321.424,321.424,262.893,33.363,0.000,262.892,0.000,0.001,0.000,0.000,0.000,0.000
5831,2274.013,276.301,276.301,262.966,33.462,0.000,262.965,0.000,0.001,0.000,0.000,0.000,0.000
5832,2274.395,295.770,295.770,263.039,33.561,0.000,263.038,0.000,0.001,0.000,0.000,0.000,0.000
5833,2274.777,299.263,299.263,263.111,33.660,0.000,263.110,0.000,0.001,0.000,0.000,0.000,0.000
5834,2275.159,294.832,294.832,263.183,33.759,0.000,263.182,0.000,0.001,0.000,0.000,0.000,0.000
5835,2275.541,315.611,315.611,263.254,33.858,0.000,263.253,0.000,0.001,0.000,0.000,0.000,0.000
5836,2275.923,302.577,302.577,263.324,33.957,0.000,263.323,0.000,0.001,0.000,0.000,0.000,0.000
5837,2276.305,317.149,317.149,263.394,34.056,0.000,263.393,0.000,0.001,0.000,0.000,0.000,0.000
5838,2276.687,302.543,302.543,263.464,34.155,0.000,263.463,0.000,0.001,0.000,0.000,0.000,0.000
5839,2277.069,284.727,284.727,263.532,34.254,0.000,263.531,0.000,0.001,0.000,0.000,0.000,0.000
5840,2277.451,299.443,299.443,263.600,34.353,0.000,263.599,0.000,0.001,0.000,0.000,0.000,0.000
5841,2277.832,291.749,291.749,263.668,34.452,0.000,263.667,0.000,0.001,0.000,0.000,0.000,0.000
5842,2278.214,302.872,302.872,263.734,34.551,0.000,263.733,0.000,0.001,0.000,0.000,0.000,0.000
5843,2278.595,321.704,321.704,263.800,34.650,0.000,263.799,0.000,0.001,0.000,0.000,0.000,0.000
5844,2278.977,295.637,295.637,263.865,34.749,0.000,263.865,0.000,0.001,0.000,0.000,0.000,0.000
5845,2279.358,299.361,299.361,263.930,34.848,0.000,263.929,0.000,0.001,0.000,0.000,0.000,0.000
5846,2279.740,326.792,326.792,263.994,34.947,0.000,263.993,0.000,0.001,0.000,0.000,0.000,0.000
5847,2280.121,296.226,296.226,264.057,35.046,0.000,264.056,0.000,0.001,0.000,0.000,0.000,0.000
5848,2280.502,305.738,305.738,264.119,35.145,0.000,264.118,0.000,0.001,0.000,0.000,0.000,0.000
5849,2280.884,309.053,309.053,264.180,35.244,0.000,264.179,0.000,0.001,0.000,0.000,0.000,0.000
5850,2281.265,314.038,314.038,264.241,35.343,0.000,264.240,0.000,0.001,0.000,0.000,0.000,0.000
5851,2281.646,272.193,272.193,264.300,35.443,0.000,264.300,0.000,0.001,0.000,0.000,0.000,0.000
5852,2282.027,306.993,306.993,264.359,35.542,0.000,264.358,0.000,0.001,0.000,0.000,0.000,0.000
5853,2282.408,300.239,300.239,264.417,35.641,0.000,264.416,0.000,0.001,0.000,0.000,0.000,0.000
5854,2282.789,326.872,326.872,264.475,35.740,0.000,264.474,0.000,0.001,0.000,0.000,0.000,0.000
5855,2283.170,303.968,303.968,264.531,35.839,0.000,264.530,0.000,0.001,0.000,0.000,0.000,0.000
5856,2283.550,291.114,291.114,264.586,35.938,0.000,264.585,0.000,0.001,0.000,0.000,0.000,0.000
5857,2283.931,312.826,312.826,264.641,36.037,0.000,264.640,0.000,0.001,0.000,0.000,0.000,0.000
5858,2284.312,317.819,317.819,264.694,36.136,0.000,264.693,0.000,0.001,0.000,0.000,0.000,0.000
5859,2284.692,314.383,314.383,264.747,36.235,0.000,264.746,0.000,0.001,0.000,0.000,0.000,0.000
5860,2285.073,283.764,283.764,264.798,36.334,0.000,264.797,0.000,0.001,0.000,0.000,0.000,0.000
5861,2285.453,280.018,280.018,264.849,36.433,0.000,264.848,0.000,0.001,0.000,0.000,0.000,0.000
5862,2285.834,283.923,283.923,264.898,36.532,0.000,264.897,0.000,0.001,0.000,0.000,0.000,0.000
5863,2286.214,322.707,322.707,264.947,36.631,0.000,264.946,0.000,0.001,0.000,0.000,0.000,0.000
5864,2286.595,290.321,290.321,264.994,36.730,0.000,264.993,0.000,0.001,0.000,0.000,0.000,0.000
5865,2286.975,310.908,310.908,265.041,36.829,0.000,265.040,0.000,0.001,0.000,0.000,0.000,0.000
5866,2287.355,287.980,287.980,265.086,36.928,0.000,265.085,0.000,0.001,0.000,0.000,0.000,0.000
5867,2287.735,304.125,304.125,265.131,37.027,0.000,265.130,0.000,0.001,0.000,0.000,0.000,0.000
5868,2288.115,333.655,333.655,265.174,37.126,0.000,265.173,0.000,0.001,0.000,0.000,0.000,0.000
5869,2288.495,293.992,293.992,265.216,37.225,0.000,265.215,0.000,0.001,0.000,0.000,0.000,0.000
5870,2288.875,295.256,295.256,265.257,37.324,0.000,265.256,0.000,0.001,0.000,0.000,0.000,0.000
5871,2289.255,291.888,291.888,265.297,37.423,0.000,265.296,0.000,0.001,0.000,0.000,0.000,0.000
5872,2289.635,289.475,289.475,265.336,37.522,0.000,265.335,0.000,0.001,0.000,0.000,0.000,0.000
5873,2290.015,315.031,315.031,265.374,37.622,0.000,265.373,0.000,0.001,0.000,0.000,0.000,0.000
5874,2290.394,304.468,304.468,265.410,37.721,0.000,265.409,0.000,0.001,0.000,0.000,0.000,0.000
5875,2290.774,309.277,309.277,265.446,37.820,0.000,265.445,0.000,0.001,0.000,0.000,0.000,0.000
5876,2291.153,311.956,311.956,265.480,37.919,0.000,265.479,0.000,0.001,0.000,0.000,0.000,0.000
5877,2291.533,272.291,272.291,265.513,38.018,0.000,265.512,0.000,0.001,0.000,0.000,0.000,0.000
5878,2291.912,304.976,304.976,265.545,38.117,0.000,265.543,0.000,0.001,0.000,0.000,0.000,0.000
5879,2292.292,324.038,324.038,265.575,38.216,0.000,265.574,0.000,0.001,0.000,0.000,0.000,0.000
5880,2292.671,299.225,299.225,265.604,38.315,0.000,265.603,0.000,0.001,0.000,0.000,0.000,0.000
5881,2293.050,307.324,307.324,265.632,38.414,0.000,265.631,0.000,0.001,0.000,0.000,0.000,0.000
5882,2293.430,294.890,294.890,265.659,38.513,0.000,265.658,0.000,0.001,0.000,0.000,0.000,0.000
5883,2293.809,315.361,315.361,265.684,38.612,0.000,265.683,0.000,0.001,0.000,0.000,0.000,0.000
5884,2294.188,299.866,299.866,265.708,38.711,0.000,265.707,0.000,0.001,0.000,0.000,0.000,0.000
5885,2294.567,300.697,300.697,265.731,38.810,0.000,265.730,0.000,0.001,0.000,0.000,0.000,0.000
5886,2294.946,312.870,312.870,265.753,38.909,0.000,265.751,0.000,0.001,0.000,0.000,0.000,0.000
5887,2295.325,316.910,316.910,265.773,39.008,0.000,265.771,0.000,0.001,0.000,0.000,0.000,0.000
5888,2295.703,288.892,288.892,265.791,39.107,0.000,265.790,0.000,0.001,0.000,0.000,0.000,0.000
5889,2296.082,337.583,337.583,265.809,39.206,0.000,265.807,0.000,0.001,0.000,0.000,0.000,0.000
5890,2296.461,302.926,302.926,265.825,39.305,0.000,265.823,0.000,0.001,0.000,0.000,0.000,0.000
5891,2296.840,314.072,314.072,265.839,39.404,0.000,265.838,0.000,0.001,0.000,0.000,0.000,0.000
5892,2297.218,255.960,255.960,265.853,39.503,0.000,265.851,0.000,0.001,0.000,0.000,0.000,0.000
5893,2297.597,308.828,308.828,265.864,39.602,0.000,265.863,0.000,0.001,0.000,0.000,0.000,0.000
5894,2297.975,279.956,279.956,265.875,39.701,0.000,265.873,0.000,0.001,0.000,0.000,0.000,0.000
5895,2298.354,306.831,306.831,265.884,39.801,0.000,265.882,0.000,0.001,0.000,0.000,0.000,0.000
5896,2298.732,307.699,307.699,265.891,39.900,0.000,265.890,0.000,0.001,0.000,0.000,0.000,0.000
5897,2299.110,311.435,311.435,265.897,39.999,0.000,265.896,0.000,0.001,0.000,0.000,0.000,0.000
5898,2299.488,284.757,284.757,265.902,40.098,0.000,265.900,0.000,0.001,0.000,0.000,0.000,0.000
5899,2299.866,288.868,288.868,265.905,40.197,0.000,265.903,0.000,0.001,0.000,0.000,0.000,0.000
5900,2300.245,306.379,306.379,265.906,40.296,0.000,265.905,0.000,0.002,0.000,0.000,0.000,0.000
5901,2300.623,277.096,277.096,265.906,40.395,0.000,265.905,0.000,0.002,0.000,0.000,0.000,0.000
5902,2301.000,284.144,284.144,265.905,40.494,0.000,265.903,0.000,0.002,0.000,0.000,0.000,0.000
5903,2301.378,266.197,266.197,265.902,40.593,0.000,265.900,0.000,0.002,0.000,0.000,0.000,0.000
5904,2301.756,260.318,260.318,265.897,40.692,0.000,265.896,0.000,0.002,0.000,0.000,0.000,0.000
5905,2302.134,268.203,268.203,265.891,40.791,0.000,265.890,0.000,0.002,0.000,0.000,0.000,0.000
5906,2302.512,314.491,314.491,265.883,40.890,0.000,265.882,0.000,0.002,0.000,0.000,0.000,0.000
5907,2302.889,320.207,320.207,265.874,40.989,0.000,265.873,0.000,0.002,0.000,0.000,0.000,0.000
5908,2303.267,287.005,287.005,265.863,41.088,0.000,265.862,0.000,0.002,0.000,0.000,0.000,0.000
5909,2303.644,343.758,343.758,265.851,41.187,0.000,265.849,0.000,0.002,0.000,0.000,0.000,0.000
5910,2304.022,280.487,280.487,265.837,41.286,0.000,265.835,0.000,0.002,0.000,0.000,0.000,0.000
5911,2304.399,289.146,289.146,265.821,41.385,0.000,265.819,0.000,0.002,0.000,0.000,0.000,0.000
5912,2304.777,278.874,278.874,265.804,41.484,0.000,265.802,0.000,0.002,0.000,0.000,0.000,0.000
5913,2305.154,291.359,291.359,265.785,41.583,0.000,265.783,0.000,0.002,0.000,0.000,0.000,0.000
5914,2305.531,284.166,284.166,265.764,41.682,0.000,265.762,0.000,0.002,0.000,0.000,0.000,0.000
5915,2305.908,297.635,297.635,265.742,41.781,0.000,265.740,0.000,0.002,0.000,0.000,0.000,0.000
5916,2306.285,279.183,279.183,265.718,41.880,0.000,265.716,0.000,0.002,0.000,0.000,0.000,0.000
5917,2306.662,313.667,313.667,265.692,41.980,0.000,265.690,0.000,0.002,0.000,0.000,0.000,0.000
5918,2307.039,287.346,287.346,265.665,42.079,0.000,265.663,0.000,0.002,0.000,0.000,0.000,0.000
5919,2307.416,312.276,312.276,265.636,42.178,0.000,265.634,0.000,0.002,0.000,0.000,0.000,0.000
5920,2307.793,285.942,285.942,265.605,42.277,0.000,265.603,0.000,0.002,0.000,0.000,0.000,0.000
5921,2308.170,273.062,273.062,265.572,42.376,0.000,265.570,0.000,0.002,0.000,0.000,0.000,0.000
5922,2308.546,278.804,278.804,265.538,42.475,0.000,265.536,0.000,0.002,0.000,0.000,0.000,0.000
5923,2308.923,313.628,313.628,265.502,42.574,0.000,265.500,0.000,0.002,0.000,0.000,0.000,0.000
5924,2309.299,281.738,281.738,265.464,42.673,0.000,265.462,0.000,0.002,0.000,0.000,0.000,0.000
5925,2309.676,272.466,272.466,265.425,42.772,0.000,265.423,0.000,0.002,0.000,0.000,0.000,0.000
5926,2310.052,270.232,270.232,265.383,42.871,0.000,265.381,0.000,0.002,0.000,0.000,0.000,0.000
5927,2310.429,258.508,258.508,265.340,42.970,0.000,265.338,0.000,0.002,0.000,0.000,0.000,0.000
5928,2310.805,271.345,271.345,265.295,43.069,0.000,265.293,0.000,0.002,0.000,0.000,0.000,0.000
5929,2311.181,273.928,273.928,265.248,43.168,0.000,265.247,0.000,0.002,0.000,0.000,0.000,0.000
5930,2311.557,270.923,270.923,265.200,43.267,0.000,265.198,0.000,0.002,0.000,0.000,0.000,0.000
5931,2311.934,299.711,299.711,265.150,43.366,0.000,265.148,0.000,0.002,0.000,0.000,0.000,0.000
5932,2312.310,290.241,290.241,265.097,43.465,0.000,265.095,0.000,0.002,0.000,0.000,0.000,0.000
5933,2312.686,286.060,286.060,265.043,43.564,0.000,265.041,0.000,0.002,0.000,0.000,0.000,0.000
5934,2313.061,302.580,302.580,264.988,43.663,0.000,264.985,0.000,0.002,0.000,0.000,0.000,0.000
5935,2313.437,288.727,288.727,264.930,43.762,0.000,264.928,0.000,0.002,0.000,0.000,0.000,0.000
5936,2313.813,260.937,260.937,264.870,43.861,0.000,264.868,0.000,0.002,0.000,0.000,0.000,0.000
5937,2314.189,287.421,287.421,264.809,43.960,0.000,264.807,0.000,0.002,0.000,0.000,0.000,0.000
5938,2314.564,296.601,296.601,264.745,44.060,0.000,264.743,0.000,0.002,0.000,0.000,0.000,0.000
5939,2314.940,303.980,303.980,264.680,44.159,0.000,264.678,0.000,0.002,0.000,0.000,0.000,0.000
5940,2315.316,290.168,290.168,264.613,44.258,0.000,264.611,0.000,0.002,0.000,0.000,0.000,0.000
5941,2315.691,279.026,279.026,264.544,44.357,0.000,264.542,0.000,0.002,0.000,0.000,0.000,0.000
5942,2316.066,296.451,296.451,264.473,44.456,0.000,264.471,0.000,0.002,0.000,0.000,0.000,0.000
5943,2316.442,280.177,280.177,264.400,44.555,0.000,264.398,0.000,0.002,0.000,0.000,0.000,0.000
5944,2316.817,280.017,280.017,264.325,44.654,0.000,264.323,0.000,0.002,0.000,0.000,0.000,0.000
5945,2317.192,284.929,284.929,264.249,44.753,0.000,264.247,0.000,0.002,0.000,0.000,0.000,0.000
5946,2317.567,262.712,262.712,264.170,44.852,0.000,264.168,0.000,0.002,0.000,0.000,0.000,0.000
5947,2317.942,298.464,298.464,264.090,44.951,0.000,264.087,0.000,0.002,0.000,0.000,0.000,0.000
5948,2318.317,276.159,276.159,264.007,45.050,0.000,264.005,0.000,0.002,0.000,0.000,0.000,0.000
5949,2318.692,261.089,261.089,263.922,45.149,0.000,263.920,0.000,0.002,0.000,0.000,0.000,0.000
5950,2319.067,286.444,286.444,263.836,45.248,0.000,263.834,0.000,0.002,0.000,0.000,0.000,0.000
5951,2319.442,311.854,311.854,263.748,45.347,0.000,263.745,0.000,0.002,0.000,0.000,0.000,0.000
5952,2319.817,280.378,280.378,263.657,45.446,0.000,263.655,0.000,0.002,0.000,0.000,0.000,0.000
5953,2320.191,294.412,294.412,263.565,45.545,0.000,263.562,0.000,0.002,0.000,0.000,0.000,0.000
5954,2320.566,308.877,308.877,263.470,45.644,0.000,263.468,0.000,0.002,0.000,0.000,0.000,0.000
5955,2320.941,302.626,302.626,263.374,45.743,0.000,263.371,0.000,0.002,0.000,0.000,0.000,0.000
5956,2321.315,261.668,261.668,263.276,45.842,0.000,263.273,0.000,0.002,0.000,0.000,0.000,0.000
5957,2321.689,265.986,265.986,263.175,45.941,0.000,263.173,0.000,0.002,0.000,0.000,0.000,0.000
5958,2322.064,270.817,270.817,263.073,46.040,0.000,263.070,0.000,0.003,0.000,0.000,0.000,0.000
5959,2322.438,316.734,316.734,262.968,46.139,0.000,262.966,0.000,0.003,0.000,0.000,0.000,0.000
5960,2322.812,272.017,272.017,262.862,46.239,0.000,262.859,0.000,0.003,0.000,0.000,0.000,0.000
5961,2323.186,295.574,295.574,262.753,46.338,0.000,262.751,0.000,0.003,0.000,0.000,0.000,0.000
5962,2323.560,279.486,279.486,262.643,46.437,0.000,262.640,0.000,0.003,0.000,0.000,0.000,0.000
5963,2323.934,287.322,287.322,262.530,46.536,0.000,262.528,0.000,0.003,0.000,0.000,0.000,0.000
5964,2324.308,249.175,249.175,262.416,46.635,0.000,262.413,0.000,0.003,0.000,0.000,0.000,0.000
5965,2324.682,286.416,286.416,262.299,46.734,0.000,262.296,0.000,0.003,0.000,0.000,0.000,0.000
5966,2325.056,282.105,282.105,262.180,46.833,0.000,262.178,0.000,0.003,0.000,0.000,0.000,0.000
5967,2325.430,261.682,261.682,262.059,46.932,0.000,262.057,0.000,0.003,0.000,0.000,0.000,0.000
5968,2325.803,282.084,282.084,261.937,47.031,0.000,261.934,0.000,0.003,0.000,0.000,0.000,0.000
5969,2326.177,269.503,269.503,261.812,47.130,0.000,261.809,0.000,0.003,0.000,0.000,0.000,0.000
5970,2326.551,294.236,294.236,261.685,47.229,0.000,261.682,0.000,0.003,0.000,0.000,0.000,0.000
5971,2326.924,332.441,332.441,261.556,47.328,0.000,261.553,0.000,0.003,0.000,0.000,0.000,0.000
5972,2327.298,276.347,276.347,261.425,47.427,0.000,261.422,0.000,0.003,0.000,0.000,0.000,0.000
5973,2327.671,282.000,282.000,261.291,47.526,0.000,261.289,0.000,0.003,0.000,0.000,0.000,0.000
5974,2328.044,285.131,285.131,261.156,47.625,0.000,261.153,0.000,0.003,0.000,0.000,0.000,0.000
5975,2328.417,242.189,242.189,261.019,47.724,0.000,261.016,0.000,0.003,0.000,0.000,0.000,0.000
5976,2328.790,276.509,276.509,260.879,47.823,0.000,260.877,0.000,0.003,0.000,0.000,0.000,0.000
5977,2329.164,284.431,284.431,260.738,47.922,0.000,260.735,0.000,0.003,0.000,0.000,0.000,0.000
5978,2329.537,277.998,277.998,260.594,48.021,0.000,260.591,0.000,0.003,0.000,0.000,0.000,0.000
5979,2329.909,285.914,285.914,260.449,48.120,0.000,260.446,0.000,0.003,0.000,0.000,0.000,0.000
5980,2330.282,261.794,261.794,260.301,48.219,0.000,260.298,0.000,0.003,0.000,0.000,0.000,0.000
5981,2330.655,293.113,293.113,260.151,48.318,0.000,260.148,0.000,0.003,0.000,0.000,0.000,0.000
5982,2331.028,255.045,255.045,259.999,48.418,0.000,259.996,0.000,0.003,0.000,0.000,0.000,0.000
5983,2331.401,319.773,319.773,259.845,48.517,0.000,259.842,0.000,0.003,0.000,0.000,0.000,0.000
5984,2331.773,268.345,268.345,259.689,48.616,0.000,259.686,0.000,0.003,0.000,0.000,0.000,0.000
5985,2332.146,274.939,274.939,259.530,48.715,0.000,259.527,0.000,0.003,0.000,0.000,0.000,0.000
5986,2332.518,264.800,264.800,259.370,48.814,0.000,259.367,0.000,0.003,0.000,0.000,0.000,0.000
5987,2332.891,292.819,292.819,259.208,48.913,0.000,259.204,0.000,0.003,0.000,0.000,0.000,0.000
5988,2333.263,258.258,258.258,259.043,49.012,0.000,259.040,0.000,0.003,0.000,0.000,0.000,0.000
5989,2333.635,275.768,275.768,258.876,49.111,0.000,258.873,0.000,0.003,0.000,0.000,0.000,0.000
5990,2334.007,285.156,285.156,258.708,49.210,0.000,258.704,0.000,0.003,0.000,0.000,0.000,0.000
5991,2334.380,292.003,292.003,258.537,49.309,0.000,258.533,0.000,0.003,0.000,0.000,0.000,0.000
5992,2334.752,299.507,299.507,258.364,49.408,0.000,258.360,0.000,0.003,0.000,0.000,0.000,0.000
5993,2335.124,274.635,274.635,258.188,49.507,0.000,258.185,0.000,0.003,0.000,0.000,0.000,0.000
5994,2335.495,250.164,250.164,258.011,49.606,0.000,258.008,0.000,0.003,0.000,0.000,0.000,0.000
5995,2335.867,313.594,313.594,257.832,49.705,0.000,257.828,0.000,0.003,0.000,0.000,0.000,0.000
5996,2336.239,288.882,288.882,257.650,49.804,0.000,257.647,0.000,0.003,0.000,0.000,0.000,0.000
5997,2336.611,285.949,285.949,257.467,49.903,0.000,257.463,0.000,0.003,0.000,0.000,0.000,0.000
5998,2336.982,258.263,258.263,257.281,50.002,0.000,257.278,0.000,0.003,0.000,0.000,0.000,0.000
5999,2337.354,249.095,249.095,257.094,50.101,0.000,257.090,0.000,0.004,0.000,0.000,0.000,0.000
6000,2337.726,282.558,282.558,256.904,50.200,0.000,256.900,0.000,0.004,0.000,0.000,0.000,0.000
6001,2338.097,298.833,298.833,256.712,50.299,0.000,256.708,0.000,0.004,0.000,0.000,0.000,0.000
6002,2338.468,293.726,293.726,256.518,50.398,0.000,256.514,0.000,0.004,0.000,0.000,0.000,0.000
6003,2338.840,274.102,274.102,256.322,50.498,0.000,256.318,0.000,0.004,0.000,0.000,0.000,0.000
6004,2339.211,255.805,255.805,256.123,50.597,0.000,256.120,0.000,0.004,0.000,0.000,0.000,0.000
6005,2339.582,269.716,269.716,255.923,50.696,0.000,255.919,0.000,0.004,0.000,0.000,0.000,0.000
6006,2339.953,263.165,263.165,255.721,50.795,0.000,255.717,0.000,0.004,0.000,0.000,0.000,0.000
6007,2340.324,277.062,277.062,255.516,50.894,0.000,255.512,0.000,0.004,0.000,0.000,0.000,0.000
6008,2340.695,251.652,251.652,255.310,50.993,0.000,255.306,0.000,0.004,0.000,0.000,0.000,0.000
6009,2341.066,252.180,252.180,255.101,51.092,0.000,255.097,0.000,0.004,0.000,0.000,0.000,0.000
6010,2341.437,293.893,293.893,254.890,51.191,0.000,254.886,0.000,0.004,0.000,0.000,0.000,0.000
6011,2341.808,267.381,267.381,254.677,51.290,0.000,254.673,0.000,0.004,0.000,0.000,0.000,0.000
6012,2342.178,283.403,283.403,254.462,51.389,0.000,254.459,0.000,0.004,0.000,0.000,0.000,0.000
6013,2342.549,233.442,233.442,254.245,51.488,0.000,254.242,0.000,0.004,0.000,0.000,0.000,0.000
6014,2342.920,271.714,271.714,254.026,51.587,0.000,254.023,0.000,0.004,0.000,0.000,0.000,0.000
6015,2343.290,270.037,270.037,253.805,51.686,0.000,253.801,0.000,0.004,0.000,0.000,0.000,0.000
6016,2343.660,317.903,317.903,253.582,51.785,0.000,253.578,0.000,0.004,0.000,0.000,0.000,0.000
6017,2344.031,262.182,262.182,253.357,51.884,0.000,253.353,0.000,0.004,0.000,0.000,0.000,0.000
6018,2344.401,303.721,303.721,253.130,51.983,0.000,253.126,0.000,0.004,0.000,0.000,0.000,0.000
6019,2344.771,269.702,269.702,252.901,52.082,0.000,252.897,0.000,0.004,0.000,0.000,0.000,0.000
6020,2345.141,271.230,271.230,252.669,52.181,0.000,252.665,0.000,0.004,0.000,0.000,0.000,0.000
6021,2345.511,261.582,261.582,252.436,52.280,0.000,252.432,0.000,0.004,0.000,0.000,0.000,0.000
6022,2345.881,266.457,266.457,252.201,52.379,0.000,252.196,0.000,0.004,0.000,0.000,0.000,0.000
6023,2346.251,291.424,291.424,251.963,52.478,0.000,251.959,0.000,0.004,0.000,0.000,0.000,0.000
6024,2346.621,303.627,303.627,251.724,52.577,0.000,251.720,0.000,0.004,0.000,0.000,0.000,0.000
