ch,keV,net,fit,model,continuum_raw,Lu-176,continuum
6455,2489.717,0.000,-1.020,0.020,0.020,0.000,0.020
6456,2490.127,0.000,-0.221,0.020,0.020,0.000,0.020
6457,2490.538,2.598,2.598,0.020,0.020,0.000,0.020
6458,2490.948,0.000,-1.333,0.020,0.020,0.000,0.020
6459,2491.358,1.679,1.679,0.020,0.020,0.000,0.020
6460,2491.768,0.000,-0.330,0.020,0.020,0.000,0.020
6461,2492.178,0.000,-0.616,0.021,0.021,0.000,0.021
6462,2492.588,0.000,-0.549,0.021,0.021,0.000,0.021
6463,2492.998,0.000,-0.288,0.021,0.021,0.000,0.021
6464,2493.408,0.740,0.740,0.021,0.021,0.000,0.021
6465,2493.818,0.000,-0.572,0.021,0.021,0.000,0.021
6466,2494.229,0.000,-1.383,0.021,0.021,0.000,0.021
6467,2494.639,0.599,0.599,0.021,0.021,0.000,0.021
6468,2495.049,0.726,0.726,0.021,0.021,0.000,0.021
6469,2495.459,0.451,0.451,0.021,0.021,0.000,0.021
6470,2495.869,0.000,-0.336,0.021,0.021,0.000,0.021
6471,2496.279,0.541,0.541,0.021,0.021,0.000,0.021
6472,2496.690,0.609,0.609,0.021,0.021,0.000,0.021
6473,2497.100,0.000,-0.269,0.021,0.021,0.000,0.021
6474,2497.510,0.000,-0.441,0.021,0.021,0.000,0.021
6475,2497.920,1.583,1.583,0.021,0.021,0.000,0.021
6476,2498.331,0.000,-0.189,0.021,0.021,0.000,0.021
6477,2498.741,0.000,-0.512,0.022,0.022,0.000,0.022
6478,2499.151,0.000,-1.384,0.022,0.022,0.000,0.022
6479,2499.561,1.385,1.385,0.022,0.022,0.000,0.022
6480,2499.971,0.000,-0.439,0.022,0.022,0.000,0.022
6481,2500.382,0.730,0.730,0.022,0.022,0.000,0.022
6482,2500.792,0.000,-1.189,0.022,0.022,0.000,0.022
6483,2501.202,0.604,0.604,0.022,0.022,0.000,0.022
6484,2501.613,0.000,-0.560,0.022,0.022,0.000,0.022
6485,2502.023,0.000,-1.276,0.022,0.022,0.000,0.022
6486,2502.433,0.000,-0.426,0.022,0.022,0.000,0.022
6487,2502.843,0.000,-0.621,0.022,0.022,0.000,0.022
6488,2503.254,0.429,0.429,0.022,0.022,0.000,0.022
6489,2503.664,0.613,0.613,0.022,0.022,0.000,0.022
6490,2504.074,0.000,-0.447,0.022,0.022,0.000,0.022
6491,2504.485,0.000,-1.424,0.022,0.022,0.000,0.022
6492,2504.895,0.000,-0.279,0.022,0.022,0.000,0.022
6493,2505.305,0.602,0.602,0.023,0.023,0.000,0.023
6494,2505.716,0.000,-0.783,0.023,0.023,0.000,0.023
6495,2506.126,2.261,2.261,0.023,0.023,0.000,0.023
6496,2506.536,0.000,-0.647,0.023,0.023,0.000,0.023
6497,2506.947,0.000,-0.577,0.023,0.023,0.000,0.023
6498,2507.357,0.000,-0.271,0.023,0.023,0.000,0.023
6499,2507.768,0.000,-1.451,0.023,0.023,0.000,0.023
6500,2508.178,0.000,-1.526,0.023,0.023,0.000,0.023
6501,2508.588,0.000,-0.026,0.023,0.023,0.000,0.023
6502,2508.999,0.000,-0.239,0.023,0.023,0.000,0.023
6503,2509.409,0.000,-0.278,0.023,0.023,0.000,0.023
6504,2509.820,1.503,1.503,0.023,0.023,0.000,0.023
6505,2510.230,0.000,-0.384,0.023,0.023,0.000,0.023
6506,2510.640,2.571,2.571,0.023,0.023,0.000,0.023
6507,2511.051,0.513,0.513,0.023,0.023,0.000,0.023
6508,2511.461,0.457,0.457,0.023,0.023,0.000,0.023
6509,2511.872,0.000,-0.404,0.024,0.024,0.000,0.024
6510,2512.282,0.000,-1.287,0.024,0.024,0.000,0.024
6511,2512.693,0.000,-0.549,0.024,0.024,0.000,0.024
6512,2513.103,1.619,1.619,0.024,0.024,0.000,0.024
6513,2513.514,0.000,-1.562,0.024,0.024,0.000,0.024
6514,2513.924,1.384,1.384,0.024,0.024,0.000,0.024
6515,2514.335,0.585,0.585,0.024,0.024,0.000,0.024
6516,2514.745,0.000,-0.510,0.024,0.024,0.000,0.024
6517,2515.156,0.490,0.490,0.024,0.024,0.000,0.024
6518,2515.566,0.000,-1.608,0.024,0.024,0.000,0.024
6519,2515.977,0.000,-1.705,0.024,0.024,0.000,0.024
6520,2516.387,0.458,0.458,0.024,0.024,0.000,0.024
6521,2516.798,0.000,-0.666,0.024,0.024,0.000,0.024
6522,2517.208,0.170,0.170,0.024,0.024,0.000,0.024
6523,2517.619,2.613,2.613,0.024,0.024,0.000,0.024
6524,2518.030,0.000,-0.579,0.024,0.024,0.000,0.024
6525,2518.440,0.000,-0.857,0.025,0.025,0.000,0.025
6526,2518.851,1.270,1.270,0.025,0.025,0.000,0.025
6527,2519.261,0.522,0.522,0.025,0.025,0.000,0.025
6528,2519.672,0.000,-1.480,0.025,0.025,0.000,0.025
6529,2520.083,0.291,0.291,0.025,0.025,0.000,0.025
6530,2520.493,1.441,1.441,0.025,0.025,0.000,0.025
6531,2520.904,0.000,-0.773,0.025,0.025,0.000,0.025
6532,2521.314,0.000,-0.858,0.025,0.025,0.000,0.025
6533,2521.725,0.000,-0.513,0.025,0.025,0.000,0.025
6534,2522.136,0.000,-0.735,0.025,0.025,0.000,0.025
6535,2522.546,0.000,-1.708,0.025,0.025,0.000,0.025
6536,2522.957,0.000,-0.827,0.025,0.025,0.000,0.025
6537,2523.368,0.048,0.048,0.025,0.025,0.000,0.025
6538,2523.778,0.438,0.438,0.025,0.025,0.000,0.025
6539,2524.189,0.000,-0.060,0.025,0.025,0.000,0.025
6540,2524.600,1.353,1.353,0.025,0.025,0.000,0.025
6541,2525.010,2.334,2.334,0.026,0.026,0.000,0.026
6542,2525.421,0.000,-0.830,0.026,0.026,0.000,0.026
6543,2525.832,0.000,-1.909,0.026,0.026,0.000,0.026
6544,2526.242,0.500,0.500,0.026,0.026,0.000,0.026
6545,2526.653,3.736,3.736,0.026,0.026,0.000,0.026
6546,2527.064,0.000,-1.095,0.026,0.026,0.000,0.026
6547,2527.475,0.000,-0.724,0.026,0.026,0.000,0.026
6548,2527.885,0.000,-1.523,0.026,0.026,0.000,0.026
6549,2528.296,0.330,0.330,0.026,0.026,0.000,0.026
6550,2528.707,0.000,-0.678,0.026,0.026,0.000,0.026
6551,2529.118,0.549,0.549,0.026,0.026,0.000,0.026
6552,2529.528,0.000,-0.669,0.026,0.026,0.000,0.026
6553,2529.939,0.000,-0.784,0.026,0.026,0.000,0.026
6554,2530.350,0.000,-2.078,0.026,0.026,0.000,0.026
6555,2530.761,3.253,3.253,0.026,0.026,0.000,0.026
6556,2531.172,0.077,0.077,0.027,0.027,0.000,0.027
6557,2531.582,0.000,-0.956,0.027,0.027,0.000,0.027
6558,2531.993,0.000,-0.139,0.027,0.027,0.000,0.027
6559,2532.404,0.000,-1.902,0.027,0.027,0.000,0.027
6560,2532.815,0.000,-0.847,0.027,0.027,0.000,0.027
6561,2533.226,0.202,0.202,0.027,0.027,0.000,0.027
6562,2533.636,0.306,0.306,0.027,0.027,0.000,0.027
6563,2534.047,0.000,-1.666,0.027,0.027,0.000,0.027
6564,2534.458,0.000,-2.141,0.027,0.027,0.000,0.027
6565,2534.869,1.094,1.094,0.027,0.027,0.000,0.027
6566,2535.280,0.000,-0.840,0.027,0.027,0.000,0.027
6567,2535.691,0.000,-2.075,0.027,0.027,0.000,0.027
6568,2536.102,0.000,-1.850,0.027,0.027,0.000,0.027
6569,2536.513,0.000,-1.930,0.027,0.027,0.000,0.027
6570,2536.923,0.000,-1.828,0.027,0.027,0.000,0.027
6571,2537.334,0.000,-0.942,0.027,0.027,0.000,0.027
6572,2537.745,0.000,-2.121,0.028,0.028,0.000,0.028
6573,2538.156,0.000,-1.054,0.028,0.028,0.000,0.028
6574,2538.567,0.000,-0.949,0.028,0.028,0.000,0.028
6575,2538.978,2.002,2.002,0.028,0.028,0.000,0.028
6576,2539.389,0.103,0.103,0.028,0.028,0.000,0.028
6577,2539.800,0.000,-0.830,0.028,0.028,0.000,0.028
6578,2540.211,0.083,0.083,0.028,0.028,0.000,0.028
6579,2540.622,0.000,-0.806,0.028,0.028,0.000,0.028
6580,2541.033,3.207,3.207,0.028,0.028,0.000,0.028
6581,2541.444,2.335,2.335,0.028,0.028,0.000,0.028
6582,2541.855,0.000,-0.985,0.028,0.028,0.000,0.028
6583,2542.266,0.279,0.279,0.028,0.028,0.000,0.028
6584,2542.677,0.028,0.028,0.028,0.028,0.000,0.028
6585,2543.088,0.000,-1.126,0.028,0.028,0.000,0.028
6586,2543.499,0.000,-1.065,0.028,0.028,0.000,0.028
6587,2543.910,2.126,2.126,0.028,0.028,0.000,0.028
6588,2544.321,0.000,-0.054,0.029,0.029,0.000,0.029
6589,2544.732,0.000,-0.139,0.029,0.029,0.000,0.029
6590,2545.143,0.101,0.101,0.029,0.029,0.000,0.029
6591,2545.554,1.848,1.848,0.029,0.029,0.000,0.029
6592,2545.965,0.000,-0.324,0.029,0.029,0.000,0.029
6593,2546.376,0.000,-0.003,0.029,0.029,0.000,0.029
6594,2546.787,0.000,-1.000,0.029,0.029,0.000,0.029
6595,2547.198,0.000,-1.046,0.029,0.029,0.000,0.029
6596,2547.609,0.812,0.812,0.029,0.029,0.000,0.029
6597,2548.020,1.841,1.841,0.029,0.029,0.000,0.029
6598,2548.431,0.000,-0.647,0.029,0.029,0.000,0.029
6599,2548.843,0.604,0.604,0.029,0.029,0.000,0.029
6600,2549.254,0.000,-0.041,0.029,0.029,0.000,0.029
6601,2549.665,0.000,-0.064,0.029,0.029,0.000,0.029
6602,2550.076,0.000,-0.332,0.029,0.029,0.000,0.029
6603,2550.487,0.755,0.755,0.029,0.029,0.000,0.029
6604,2550.898,0.000,-1.422,0.030,0.030,0.000,0.030
6605,2551.309,0.000,-1.025,0.030,0.030,0.000,0.030
6606,2551.720,1.787,1.787,0.030,0.030,0.000,0.030
6607,2552.132,0.000,-1.384,0.030,0.030,0.000,0.030
6608,2552.543,0.000,-2.202,0.030,0.030,0.000,0.030
6609,2552.954,0.000,-1.078,0.030,0.030,0.000,0.030
6610,2553.365,0.000,-0.241,0.030,0.030,0.000,0.030
6611,2553.776,0.000,-2.389,0.030,0.030,0.000,0.030
6612,2554.188,0.000,-1.591,0.030,0.030,0.000,0.030
6613,2554.599,0.000,-2.351,0.030,0.030,0.000,0.030
6614,2555.010,0.000,-1.479,0.030,0.030,0.000,0.030
6615,2555.421,0.000,-2.719,0.030,0.030,0.000,0.030
6616,2555.832,0.000,-0.775,0.030,0.030,0.000,0.030
6617,2556.244,0.000,-1.099,0.030,0.030,0.000,0.030
6618,2556.655,0.000,-1.220,0.030,0.030,0.000,0.030
6619,2557.066,0.370,0.370,0.030,0.030,0.000,0.030
6620,2557.477,0.000,-1.449,0.031,0.031,0.000,0.031
6621,2557.889,0.000,-0.244,0.031,0.031,0.000,0.031
6622,2558.300,0.000,-1.257,0.031,0.031,0.000,0.031
6623,2558.711,0.000,-0.046,0.031,0.031,0.000,0.031
6624,2559.123,0.490,0.490,0.031,0.031,0.000,0.031
6625,2559.534,0.000,-2.411,0.031,0.031,0.000,0.031
6626,2559.945,0.000,-2.341,0.031,0.031,0.000,0.031
6627,2560.356,0.000,-2.393,0.031,0.031,0.000,0.031
6628,2560.768,0.000,-2.342,0.031,0.031,0.000,0.031
6629,2561.179,0.000,-0.637,0.031,0.031,0.000,0.031
6630,2561.590,0.000,-1.471,0.031,0.031,0.000,0.031
6631,2562.002,0.000,-1.307,0.031,0.031,0.000,0.031
6632,2562.413,0.000,-1.634,0.031,0.031,0.000,0.031
6633,2562.824,0.000,-0.575,0.031,0.031,0.000,0.031
6634,2563.236,0.000,-1.693,0.031,0.031,0.000,0.031
6635,2563.647,0.000,-0.599,0.031,0.031,0.000,0.031
6636,2564.058,0.000,-0.500,0.032,0.032,0.000,0.032
6637,2564.470,0.000,-2.695,0.032,0.032,0.000,0.032
6638,2564.881,0.000,-1.507,0.032,0.032,0.000,0.032
6639,2565.293,0.000,-0.559,0.032,0.032,0.000,0.032
6640,2565.704,0.000,-1.509,0.032,0.032,0.000,0.032
6641,2566.115,0.254,0.254,0.032,0.032,0.000,0.032
6642,2566.527,0.000,-1.559,0.032,0.032,0.000,0.032
6643,2566.938,3.154,3.154,0.032,0.032,0.000,0.032
6644,2567.350,0.362,0.362,0.032,0.032,0.000,0.032
6645,2567.761,0.000,-0.534,0.032,0.032,0.000,0.032
6646,2568.173,0.000,-1.520,0.032,0.032,0.000,0.032
6647,2568.584,0.026,0.026,0.032,0.032,0.000,0.032
6648,2568.995,0.000,-0.658,0.032,0.032,0.000,0.032
6649,2569.407,0.000,-2.678,0.032,0.032,0.000,0.032
6650,2569.818,0.000,-0.576,0.032,0.032,0.000,0.032
6651,2570.230,0.000,-0.582,0.032,0.032,0.000,0.032
6652,2570.641,0.000,-2.587,0.033,0.033,0.000,0.033
6653,2571.053,0.000,-0.571,0.033,0.033,0.000,0.033
6654,2571.464,0.208,0.208,0.033,0.033,0.000,0.033
6655,2571.876,0.342,0.342,0.033,0.033,0.000,0.033
6656,2572.287,0.000,-0.009,0.033,0.033,0.000,0.033
6657,2572.699,0.000,-2.944,0.033,0.033,0.000,0.033
6658,2573.110,0.747,0.747,0.033,0.033,0.000,0.033
6659,2573.522,0.000,-2.842,0.033,0.033,0.000,0.033
6660,2573.934,2.868,2.868,0.033,0.033,0.000,0.033
6661,2574.345,0.000,-0.372,0.033,0.033,0.000,0.033
6662,2574.757,0.000,-0.741,0.033,0.033,0.000,0.033
6663,2575.168,0.058,0.058,0.033,0.033,0.000,0.033
6664,2575.580,0.000,-3.060,0.033,0.033,0.000,0.033
6665,2575.991,0.000,-1.039,0.033,0.033,0.000,0.033
6666,2576.403,0.000,-2.920,0.033,0.033,0.000,0.033
6667,2576.815,0.000,-2.236,0.033,0.033,0.000,0.033
6668,2577.226,0.000,-1.278,0.034,0.034,0.000,0.034
6669,2577.638,0.000,-3.466,0.034,0.034,0.000,0.034
6670,2578.049,0.000,-3.045,0.034,0.034,0.000,0.034
6671,2578.461,0.000,-3.229,0.034,0.034,0.000,0.034
6672,2578.873,0.500,0.500,0.034,0.034,0.000,0.034
6673,2579.284,0.000,-1.297,0.034,0.034,0.000,0.034
6674,2579.696,0.000,-2.104,0.034,0.034,0.000,0.034
6675,2580.108,0.000,-1.277,0.034,0.034,0.000,0.034
6676,2580.519,0.000,-2.179,0.034,0.034,0.000,0.034
6677,2580.931,0.000,-3.445,0.034,0.034,0.000,0.034
6678,2581.343,0.000,-3.359,0.034,0.034,0.000,0.034
6679,2581.754,0.718,0.718,0.034,0.034,0.000,0.034
6680,2582.166,0.000,-2.217,0.034,0.034,0.000,0.034
6681,2582.578,0.952,0.952,0.034,0.034,0.000,0.034
6682,2582.989,0.778,0.778,0.034,0.034,0.000,0.034
6683,2583.401,0.000,-0.292,0.034,0.034,0.000,0.034
6684,2583.813,0.000,-2.363,0.035,0.035,0.000,0.035
6685,2584.224,0.000,-1.282,0.035,0.035,0.000,0.035
6686,2584.636,0.000,-1.106,0.035,0.035,0.000,0.035
6687,2585.048,0.000,-2.275,0.035,0.035,0.000,0.035
6688,2585.460,0.000,-2.096,0.035,0.035,0.000,0.035
6689,2585.871,1.722,1.722,0.035,0.035,0.000,0.035
6690,2586.283,0.000,-3.217,0.035,0.035,0.000,0.035
6691,2586.695,0.000,-2.331,0.035,0.035,0.000,0.035
6692,2587.107,0.000,-3.234,0.035,0.035,0.000,0.035
6693,2587.519,0.000,-2.113,0.035,0.035,0.000,0.035
6694,2587.930,0.000,-2.185,0.035,0.035,0.000,0.035
6695,2588.342,0.000,-2.280,0.035,0.035,0.000,0.035
6696,2588.754,0.000,-2.655,0.035,0.035,0.000,0.035
6697,2589.166,0.000,-2.083,0.035,0.035,0.000,0.035
6698,2589.578,0.990,0.990,0.035,0.035,0.000,0.035
6699,2589.989,0.000,-1.448,0.035,0.035,0.000,0.035
6700,2590.401,0.000,-0.448,0.036,0.036,0.000,0.036
6701,2590.813,0.000,-0.516,0.036,0.036,0.000,0.036
6702,2591.225,0.585,0.585,0.036,0.036,0.000,0.036
6703,2591.637,0.000,-2.550,0.036,0.036,0.000,0.036
6704,2592.049,0.000,-1.357,0.036,0.036,0.000,0.036
6705,2592.460,0.000,-2.365,0.036,0.036,0.000,0.036
6706,2592.872,2.111,2.111,0.036,0.036,0.000,0.036
6707,2593.284,0.000,-2.219,0.036,0.036,0.000,0.036
6708,2593.696,0.000,-1.630,0.036,0.036,0.000,0.036
6709,2594.108,0.000,-3.570,0.036,0.036,0.000,0.036
6710,2594.520,0.000,-1.634,0.036,0.036,0.000,0.036
6711,2594.932,0.000,-1.854,0.036,0.036,0.000,0.036
6712,2595.344,0.000,-1.350,0.036,0.036,0.000,0.036
6713,2595.756,0.000,-2.044,0.036,0.036,0.000,0.036
6714,2596.168,0.000,-2.062,0.036,0.036,0.000,0.036
6715,2596.580,0.000,-3.132,0.036,0.036,0.000,0.036
6716,2596.991,0.000,-1.487,0.037,0.037,0.000,0.037
6717,2597.403,0.000,-2.678,0.037,0.037,0.000,0.037
6718,2597.815,1.332,1.332,0.037,0.037,0.000,0.037
6719,2598.227,0.000,-1.496,0.037,0.037,0.000,0.037
6720,2598.639,0.000,-2.593,0.037,0.037,0.000,0.037
6721,2599.051,3.537,3.537,0.037,0.037,0.000,0.037
6722,2599.463,0.000,-1.881,0.037,0.037,0.000,0.037
6723,2599.875,0.000,-2.741,0.037,0.037,0.000,0.037
6724,2600.287,0.000,-3.715,0.037,0.037,0.000,0.037
6725,2600.699,0.000,-2.911,0.037,0.037,0.000,0.037
6726,2601.111,0.000,-2.725,0.037,0.037,0.000,0.037
6727,2601.523,0.000,-0.709,0.037,0.037,0.000,0.037
6728,2601.935,0.000,-1.704,0.037,0.037,0.000,0.037
6729,2602.347,0.000,-2.519,0.037,0.037,0.000,0.037
6730,2602.759,0.000,-1.516,0.037,0.037,0.000,0.037
6731,2603.171,0.000,-3.235,0.037,0.037,0.000,0.037
6732,2603.584,0.000,-3.808,0.038,0.038,0.000,0.038
6733,2603.996,0.000,-2.386,0.038,0.038,0.000,0.038
6734,2604.408,0.482,0.482,0.038,0.038,0.000,0.038
6735,2604.820,1.173,1.173,0.038,0.038,0.000,0.038
6736,2605.232,0.000,-3.125,0.038,0.038,0.000,0.038
6737,2605.644,0.000,-3.955,0.038,0.038,0.000,0.038
6738,2606.056,0.000,-1.595,0.038,0.038,0.000,0.038
6739,2606.468,0.000,-2.140,0.038,0.038,0.000,0.038
6740,2606.880,0.000,-0.655,0.038,0.038,0.000,0.038
6741,2607.292,0.486,0.486,0.038,0.038,0.000,0.038
6742,2607.705,2.179,2.179,0.038,0.038,0.000,0.038
6743,2608.117,0.237,0.237,0.038,0.038,0.000,0.038
6744,2608.529,0.000,-2.540,0.038,0.038,0.000,0.038
6745,2608.941,0.000,-1.453,0.038,0.038,0.000,0.038
6746,2609.353,3.514,3.514,0.038,0.038,0.000,0.038
6747,2609.765,0.520,0.520,0.038,0.038,0.000,0.038
6748,2610.178,0.000,-3.565,0.039,0.039,0.000,0.039
6749,2610.590,0.000,-0.803,0.039,0.039,0.000,0.039
6750,2611.002,0.000,-0.496,0.039,0.039,0.000,0.039
6751,2611.414,0.000,-0.422,0.039,0.039,0.000,0.039
6752,2611.826,0.000,-3.565,0.039,0.039,0.000,0.039
6753,2612.238,0.000,-2.199,0.039,0.039,0.000,0.039
6754,2612.651,0.000,-3.546,0.039,0.039,0.000,0.039
6755,2613.063,0.000,-2.481,0.039,0.039,0.000,0.039
6756,2613.475,0.000,-1.569,0.039,0.039,0.000,0.039
6757,2613.887,3.258,3.258,0.039,0.039,0.000,0.039
6758,2614.300,0.000,-2.755,0.039,0.039,0.000,0.039
6759,2614.712,0.000,-2.439,0.039,0.039,0.000,0.039
6760,2615.124,0.000,-2.016,0.039,0.039,0.000,0.039
6761,2615.536,0.000,-0.703,0.039,0.039,0.000,0.039
6762,2615.949,0.000,-1.570,0.039,0.039,0.000,0.039
6763,2616.361,0.000,-1.561,0.039,0.039,0.000,0.039
6764,2616.773,1.229,1.229,0.040,0.040,0.000,0.040
6765,2617.186,0.237,0.237,0.040,0.040,0.000,0.040
6766,2617.598,0.428,0.428,0.040,0.040,0.000,0.040
6767,2618.010,0.000,-1.847,0.040,0.040,0.000,0.040
6768,2618.423,0.133,0.133,0.040,0.040,0.000,0.040
6769,2618.835,0.000,-1.524,0.040,0.040,0.000,0.040
6770,2619.247,0.332,0.332,0.040,0.040,0.000,0.040
6771,2619.660,1.302,1.302,0.040,0.040,0.000,0.040
6772,2620.072,0.700,0.700,0.040,0.040,0.000,0.040
6773,2620.484,0.000,-1.605,0.040,0.040,0.000,0.040
6774,2620.897,1.145,1.145,0.040,0.040,0.000,0.040
6775,2621.309,0.000,-1.552,0.040,0.040,0.000,0.040
6776,2621.721,0.000,-2.334,0.040,0.040,0.000,0.040
6777,2622.134,3.770,3.770,0.040,0.040,0.000,0.040
6778,2622.546,0.000,-0.412,0.040,0.040,0.000,0.040
6779,2622.959,0.000,-0.623,0.040,0.040,0.000,0.040
6780,2623.371,0.000,-1.436,0.041,0.041,0.000,0.041
6781,2623.783,0.000,-1.564,0.041,0.041,0.000,0.041
6782,2624.196,0.000,-2.616,0.041,0.041,0.000,0.041
6783,2624.608,0.000,-1.702,0.041,0.041,0.000,0.041
6784,2625.021,0.000,-1.351,0.041,0.041,0.000,0.041
6785,2625.433,1.731,1.731,0.041,0.041,0.000,0.041
6786,2625.846,0.000,-0.375,0.041,0.041,0.000,0.041
6787,2626.258,0.000,-0.075,0.041,0.041,0.000,0.041
6788,2626.670,0.000,-0.289,0.041,0.041,0.000,0.041
6789,2627.083,0.000,-0.544,0.041,0.041,0.000,0.041
6790,2627.495,0.000,-1.690,0.041,0.041,0.000,0.041
6791,2627.908,0.042,0.042,0.041,0.041,0.000,0.041
6792,2628.320,0.000,-1.622,0.041,0.041,0.000,0.041
6793,2628.733,0.000,-2.633,0.041,0.041,0.000,0.041
6794,2629.145,0.000,-3.089,0.041,0.041,0.000,0.041
6795,2629.558,0.000,-1.334,0.041,0.041,0.000,0.041
6796,2629.970,0.746,0.746,0.042,0.042,0.000,0.042
6797,2630.383,0.830,0.830,0.042,0.042,0.000,0.042
6798,2630.795,0.000,-0.375,0.042,0.042,0.000,0.042
6799,2631.208,0.000,-1.326,0.042,0.042,0.000,0.042
6800,2631.621,4.497,4.497,0.042,0.042,0.000,0.042
6801,2632.033,0.000,-2.469,0.042,0.042,0.000,0.042
6802,2632.446,0.831,0.831,0.042,0.042,0.000,0.042
6803,2632.858,0.000,-2.547,0.042,0.042,0.000,0.042
6804,2633.271,1.173,1.173,0.042,0.042,0.000,0.042
6805,2633.683,0.000,-1.080,0.042,0.042,0.000,0.042
6806,2634.096,0.000,-1.370,0.042,0.042,0.000,0.042
6807,2634.509,0.840,0.840,0.042,0.042,0.000,0.042
6808,2634.921,0.000,-1.235,0.042,0.042,0.000,0.042
6809,2635.334,0.000,-1.246,0.042,0.042,0.000,0.042
6810,2635.746,0.000,-0.340,0.042,0.042,0.000,0.042
6811,2636.159,0.000,-0.239,0.042,0.042,0.000,0.042
6812,2636.572,0.000,-3.168,0.043,0.043,0.000,0.043
6813,2636.984,0.000,-0.973,0.043,0.043,0.000,0.043
6814,2637.397,0.000,-1.946,0.043,0.043,0.000,0.043
6815,2637.810,0.000,-1.123,0.043,0.043,0.000,0.043
6816,2638.222,0.000,-1.218,0.043,0.043,0.000,0.043
6817,2638.635,0.000,-0.071,0.043,0.043,0.000,0.043
6818,2639.048,2.879,2.879,0.043,0.043,0.000,0.043
6819,2639.460,0.000,-3.206,0.043,0.043,0.000,0.043
6820,2639.873,2.310,2.310,0.043,0.043,0.000,0.043
6821,2640.286,1.768,1.768,0.043,0.043,0.000,0.043
6822,2640.698,0.170,0.170,0.043,0.043,0.000,0.043
6823,2641.111,1.931,1.931,0.043,0.043,0.000,0.043
6824,2641.524,5.339,5.339,0.043,0.043,0.000,0.043
6825,2641.937,1.476,1.476,0.043,0.043,0.000,0.043
6826,2642.349,2.238,2.238,0.043,0.043,0.000,0.043
6827,2642.762,1.977,1.977,0.043,0.043,0.000,0.043
6828,2643.175,1.208,1.208,0.044,0.044,0.000,0.044
6829,2643.588,3.016,3.016,0.044,0.044,0.000,0.044
6830,2644.000,0.000,-0.861,0.044,0.044,0.000,0.044
6831,2644.413,0.000,-0.066,0.044,0.044,0.000,0.044
6832,2644.826,3.917,3.917,0.044,0.044,0.000,0.044
6833,2645.239,0.000,-1.397,0.044,0.044,0.000,0.044
6834,2645.652,1.906,1.906,0.044,0.044,0.000,0.044
6835,2646.064,3.254,3.254,0.044,0.044,0.000,0.044
6836,2646.477,0.380,0.380,0.044,0.044,0.000,0.044
6837,2646.890,0.000,-0.153,0.044,0.044,0.000,0.044
6838,2647.303,2.131,2.131,0.044,0.044,0.000,0.044
6839,2647.716,1.237,1.237,0.044,0.044,0.000,0.044
6840,2648.128,0.000,-0.769,0.044,0.044,0.000,0.044
6841,2648.541,2.070,2.070,0.044,0.044,0.000,0.044
6842,2648.954,0.000,-0.979,0.044,0.044,0.000,0.044
6843,2649.367,3.962,3.962,0.044,0.044,0.000,0.044
6844,2649.780,0.000,-0.797,0.045,0.045,0.000,0.045
6845,2650.193,0.348,0.348,0.045,0.045,0.000,0.045
6846,2650.606,1.596,1.596,0.045,0.045,0.000,0.045
6847,2651.018,2.545,2.545,0.045,0.045,0.000,0.045
6848,2651.431,1.296,1.296,0.045,0.045,0.000,0.045
6849,2651.844,0.000,-1.381,0.045,0.045,0.000,0.045
6850,2652.257,0.000,-1.414,0.045,0.045,0.000,0.045
6851,2652.670,0.000,-0.486,0.045,0.045,0.000,0.045
6852,2653.083,2.550,2.550,0.045,0.045,0.000,0.045
6853,2653.496,0.000,-1.476,0.045,0.045,0.000,0.045
6854,2653.909,3.373,3.373,0.045,0.045,0.000,0.045
6855,2654.322,0.499,0.499,0.045,0.045,0.000,0.045
6856,2654.735,0.559,0.559,0.045,0.045,0.000,0.045
6857,2655.148,0.036,0.036,0.045,0.045,0.000,0.045
6858,2655.561,0.294,0.294,0.045,0.045,0.000,0.045
6859,2655.974,0.949,0.949,0.045,0.045,0.000,0.045
6860,2656.387,0.798,0.798,0.046,0.046,0.000,0.046
6861,2656.800,0.000,-0.177,0.046,0.046,0.000,0.046
6862,2657.213,0.000,-0.522,0.046,0.046,0.000,0.046
6863,2657.626,0.000,-0.231,0.046,0.046,0.000,0.046
6864,2658.039,1.772,1.772,0.046,0.046,0.000,0.046
6865,2658.452,0.861,0.861,0.046,0.046,0.000,0.046
6866,2658.865,0.806,0.806,0.046,0.046,0.000,0.046
6867,2659.278,1.581,1.581,0.046,0.046,0.000,0.046
6868,2659.691,1.639,1.639,0.046,0.046,0.000,0.046
6869,2660.104,1.900,1.900,0.046,0.046,0.000,0.046
6870,2660.517,5.730,5.730,0.046,0.046,0.000,0.046
6871,2660.930,0.000,-1.046,0.046,0.046,0.000,0.046
6872,2661.343,1.811,1.811,0.046,0.046,0.000,0.046
6873,2661.756,1.820,1.820,0.046,0.046,0.000,0.046
6874,2662.169,2.810,2.810,0.046,0.046,0.000,0.046
6875,2662.582,0.895,0.895,0.046,0.046,0.000,0.046
6876,2662.995,0.000,-0.294,0.047,0.047,0.000,0.047
6877,2663.408,0.000,-0.130,0.047,0.047,0.000,0.047
6878,2663.822,1.032,1.032,0.047,0.047,0.000,0.047
6879,2664.235,1.962,1.962,0.047,0.047,0.000,0.047
6880,2664.648,0.000,-0.054,0.047,0.047,0.000,0.047
6881,2665.061,1.900,1.900,0.047,0.047,0.000,0.047
